arm,batch,edit_seconds,target_seconds,key_seconds,solve_seconds,evaluation_seconds,peak_gpu_bytes,compute_z,solve_calls,history_append_passes,edit_other_inclusive_seconds,checkpoint_bytes,snapshot_history_seconds,forward_backward_JVP_counts,arm_display_label
MEMIT_ORIGINAL,1,398.5848952960223,380.4798461366445,8.392407724633813,2.868917630985379,18.183424449525774,38871368192,200,2,0,6.843723803758621,469784545,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,2,388.04994293209165,375.42251174803823,7.134031510911882,2.8526132237166166,17.79420844465494,38871589376,200,2,0,2.6407864494249225,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,3,361.4777516396716,348.6081116152927,7.235731748864055,2.8527255235239863,18.058121400885284,38872490496,200,2,0,2.7811827519908547,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,4,350.1350159663707,337.26393669843674,7.264873035252094,2.852766515687108,18.200024282559752,38872490496,200,2,0,2.7534397169947624,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,5,340.50894378032535,327.47903256863356,7.401310079731047,2.8529406590387225,80.4674069294706,38872490496,200,2,0,2.775660472922027,469785697,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,6,344.7240374479443,331.6105387508869,7.550596594810486,2.85187707003206,17.812908528372645,38872490496,200,2,0,2.7110250322148204,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,7,345.04340041056275,331.95835617836565,7.474033797159791,2.8529260205104947,18.025339583866298,38872490496,200,2,0,2.75808441452682,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,8,352.17728914227337,338.84425373002887,7.633959174156189,2.8522978825494647,18.174415672197938,38872490496,200,2,0,2.846778355538845,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,9,325.8646952053532,313.5085902493447,6.8923979587852955,2.85268956143409,17.5587850054726,38872490496,200,2,0,2.6110174357891083,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,10,323.00098653975874,309.9027960738167,7.460084940306842,2.8526036720722914,158.1986302221194,38872490496,200,2,0,2.7855018535628915,469787233,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,11,326.56219806615263,313.9297836339101,7.134928872808814,2.8510684771463275,17.830523101612926,38872490496,200,2,0,2.646417082287371,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,12,316.7901917947456,304.1008038111031,7.191474421881139,2.85246426705271,18.144533587619662,38872490496,200,2,0,2.645449294708669,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,13,319.7083309330046,306.86545507982373,7.348714892752469,2.8476922754198313,18.168989572674036,38872490496,200,2,0,2.6464686850085855,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,14,329.3783836159855,316.15815224219114,7.64717901404947,2.852800897322595,17.213678443804383,38872490496,200,2,0,2.7202514624223113,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,15,321.18282714579254,308.43377775140107,7.291854781098664,2.8527233358472586,17.487871013581753,38872490496,200,2,0,2.6044712774455547,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,16,304.514445069246,291.9394268831238,7.0994805274531245,2.8525122180581093,17.26178130041808,38872490496,200,2,0,2.6230254406109452,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,17,316.2565977303311,303.01646328438073,7.6622414868324995,2.8529584277421236,17.95494256261736,38872490496,200,2,0,2.724934531375766,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,18,315.2953612431884,302.56847417354584,7.272119550034404,2.8528888830915093,17.63294479250908,38872490496,200,2,0,2.6018786365166306,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,19,317.6154474541545,304.45307244267315,7.461715046316385,2.8521424597129226,17.89249526616186,38872490496,200,2,0,2.848517505452037,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,20,318.29457152541727,305.16609971318394,7.268141750246286,2.853014511987567,311.35900955460966,38872490496,200,2,0,3.0073155499994755,469790177,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,21,333.25035275146365,320.11835322435945,7.576300534419715,2.8526138216257095,17.87431947235018,38872490496,200,2,0,2.703085171058774,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,22,327.31146114040166,314.40836293343455,7.446262404322624,2.8525583362206817,17.792331892065704,38872490496,200,2,0,2.6042774664238095,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,23,313.605216675438,300.453818927519,7.497131041251123,2.8523262003436685,17.905378160998225,38872490496,200,2,0,2.801940506324172,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,24,326.1050315471366,312.75000757630914,7.668126034550369,2.852433647029102,18.05334951914847,38872490496,200,2,0,2.8344642892479897,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,25,307.79778969846666,294.8388772588223,7.371898227371275,2.852749419398606,17.52436241041869,38872490496,200,2,0,2.7342647928744555,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,26,312.7623567432165,299.82617002073675,7.3025561617687345,2.852744333446026,18.698481805622578,38872490496,200,2,0,2.7808862272650003,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,27,332.55979289859533,319.54057914670557,7.409905002452433,2.8522432697936893,17.88419663067907,38872490496,200,2,0,2.757065479643643,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,28,332.2201478565112,318.7116780774668,7.757510624825954,2.852296150289476,18.531659558415413,38872490496,200,2,0,2.8986630039289594,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,29,316.695599145256,303.78596994746476,7.444630085490644,2.852844825014472,17.644109836779535,38872490496,200,2,0,2.6121542872861028,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,30,326.8375590015203,313.9513245979324,7.254214337095618,2.8521414725109935,466.94023879244924,38872490496,200,2,0,2.779878593981266,469793185,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,31,328.3434662166983,315.64388418383896,7.429920309223235,2.852837492711842,18.008667208254337,38872490496,200,2,0,2.4168242309242487,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,32,322.7905783429742,309.381475629285,7.885339602828026,2.851925334893167,18.191216949373484,38872490496,200,2,0,2.671837775968015,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,33,326.36858241446316,313.22041017748415,7.563309971243143,2.8522407887503505,17.760410072281957,38872490496,200,2,0,2.732621476985514,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,34,319.4132824335247,306.407614056021,7.458206205628812,2.8521323958411813,18.530049509368837,38872490496,200,2,0,2.695329776033759,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,35,303.2841422986239,290.5247954297811,7.182199434377253,2.8519021328538656,17.57700084336102,38872490496,200,2,0,2.7252453016117215,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,36,333.8996711736545,321.53013268858194,6.897888940759003,2.8524351408705115,17.807117654941976,38872490496,200,2,0,2.6192144034430385,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,37,314.64481889642775,301.85227430053055,7.240959792397916,2.852553025819361,17.76161717902869,38872490496,200,2,0,2.69903177767992,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,38,316.42818969115615,303.5698949145153,7.436999732628465,2.8530039759352803,17.578181954100728,38872490496,200,2,0,2.5682910680770874,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,39,322.1249454226345,309.164858141914,7.3623494086787105,2.8528860583901405,17.5961238918826,38872490496,200,2,0,2.7448518136516213,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,330.0937936035916,317.19812050648034,7.4342128755524755,2.8527392335236073,619.3331530028954,38872490496,200,2,0,2.608720988035202,469796193,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,41,311.4070695610717,298.46441947016865,7.335591742768884,2.8523162128403783,18.1103084217757,38872490496,200,2,0,2.7547421352937818,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,42,310.3910751109943,297.52129214350134,7.298008502461016,2.8529745917767286,18.2565398812294,38872490496,200,2,0,2.7187998732551932,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,43,308.0337087819353,295.1541583640501,7.30730236787349,2.8520180508494377,17.7390900766477,38872490496,200,2,0,2.7202299991622567,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,44,315.12660673446953,302.74937988910824,6.882846456952393,2.8524278374388814,17.719040234573185,38872490496,200,2,0,2.641952550970018,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,45,327.0399819947779,314.47979919426143,7.08710496686399,2.852610046043992,18.260328211821616,38872490496,200,2,0,2.6204677876085043,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,46,314.7777932006866,301.772142986767,7.386829962022603,2.8528837021440268,17.729420205578208,38872490496,200,2,0,2.7659365497529507,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,47,308.251252588816,295.7253156946972,7.151915029622614,2.8527099080383778,17.377230793237686,38872490496,200,2,0,2.5213119564577937,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,48,327.72969202697277,315.1471356814727,7.07794292923063,2.8528369842097163,17.799040315672755,38872490496,200,2,0,2.6517764320597053,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,49,318.8972235377878,305.6455302666873,7.5934463972225785,2.853070739656687,17.540943036787212,38872490496,200,2,0,2.805176134221256,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,323.9075406845659,310.5168283181265,7.852244452573359,2.852040537633002,775.4271823475137,38872490496,200,2,0,2.6864273762330413,469799137,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,51,319.40110397245735,304.75689771026373,6.980502276681364,2.8524000830948353,20.296666926704347,38872490496,200,2,0,4.811303902417421,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,52,329.8431661622599,314.53610711637884,7.621768423356116,2.8523759245872498,19.03334108926356,38872490496,200,2,0,4.832914697937667,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,53,333.89843444060534,319.4142832821235,7.102804869413376,2.8523216964676976,22.04383015912026,38872490496,200,2,0,4.529024592600763,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,54,327.86756845749915,312.65486575104296,7.4393119644373655,2.8528791470453143,21.365267147310078,38872490496,200,2,0,4.9205115949735045,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,55,381.7193962233141,367.5061857867986,7.1996284713968635,2.8524788096547127,18.477866385132074,38872490496,200,2,0,4.161103155463934,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,56,341.1589114870876,326.34332734998316,7.273201275616884,2.8517891569063067,20.54877948667854,38872490496,200,2,0,4.690593704581261,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,57,337.71342872083187,324.05292225722224,7.928172339685261,2.852449467405677,18.30897720437497,38872490496,200,2,0,2.8798846565186977,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,58,316.69139073509723,303.3293723696843,7.689204228110611,2.8529693437740207,17.996562409214675,38872490496,200,2,0,2.8198447935283184,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,59,312.8724079001695,299.6687371172011,7.458598527126014,2.846199782565236,17.83453747536987,38872490496,200,2,0,2.8988724732771516,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,313.3096189731732,300.5603186096996,7.188509028404951,2.852787054143846,928.3859531814232,38872490496,200,2,0,2.708004280924797,469802145,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,61,313.63845431711525,300.46836666576564,7.333254169672728,2.852513052523136,17.630058095790446,38872490496,200,2,0,2.9843204291537404,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,62,299.504152408801,286.02748858276755,7.875116638839245,2.8519580587744713,17.682679140008986,38872490496,200,2,0,2.749589128419757,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,63,305.76617593690753,292.9655002094805,7.147557539865375,2.8529434464871883,18.113294951617718,38872490496,200,2,0,2.800174741074443,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,64,309.7425640905276,296.55912443157285,7.515499518252909,2.8520437702536583,17.989670536480844,38872490496,200,2,0,2.815896370448172,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,65,306.76126921735704,293.8535838415846,7.45500168018043,2.8521139677613974,17.923735433258116,38872490496,200,2,0,2.600569727830589,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,66,302.8533473620191,290.24573381245136,6.966128104366362,2.852526501752436,18.41818552929908,38872490496,200,2,0,2.788958943448961,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,67,288.431131192483,275.57061078213155,7.372331014834344,2.8526697708293796,18.38009185064584,38872490496,200,2,0,2.6355196246877313,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,68,295.93665588553995,282.4446496395394,7.791153294965625,2.852196291089058,17.742839544080198,38872490496,200,2,0,2.8486566599458456,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,69,298.69521207083017,285.55357637628913,7.5130594447255135,2.8524745097383857,18.34918850567192,38872490496,200,2,0,2.776101740077138,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,300.96503129508346,287.93495565094054,7.38137654773891,2.852708953432739,1084.25612080656,38872490496,200,2,0,2.7959901429712772,469805153,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,71,295.6236544670537,282.6911155814305,7.2683056853711605,2.851930407807231,18.040771164931357,38872490496,200,2,0,2.812302792444825,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,72,297.30193859897554,283.8666352229193,7.693642182275653,2.851923307403922,18.058343096636236,38872490496,200,2,0,2.889737886376679,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,73,298.58341615460813,285.7316104406491,7.252452692016959,2.852749412879348,17.952367989346385,38872490496,200,2,0,2.7466036090627313,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,74,303.683982742019,290.6557512311265,7.429191035218537,2.852802134118974,17.78491459786892,38872490496,200,2,0,2.7462383415549994,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,75,298.18621560838073,285.4392814207822,7.255609581246972,2.852999650873244,18.06328458711505,38872490496,200,2,0,2.6383249554783106,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,76,310.1701784450561,296.74086798075587,7.726190261542797,2.8507206849753857,18.34666703734547,38872490496,200,2,0,2.8523995177820325,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,77,288.1697010276839,275.8680782690644,7.043352174572647,2.8529628850519657,17.784886992536485,38872490496,200,2,0,2.405307698994875,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,78,295.9308189302683,283.5385137377307,7.144453597255051,2.853043575771153,17.99856190662831,38872490496,200,2,0,2.3948080195114017,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,79,296.9562379382551,283.8965927688405,7.412749441340566,2.8527418011799455,17.592207268811762,38872490496,200,2,0,2.7941539268940687,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,292.3014278411865,279.57130748871714,7.446155600249767,2.85246641933918,1235.9065225776285,38872490496,200,2,0,2.4314983328804374,469808161,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,81,297.44972092006356,283.34256354905665,8.087289032526314,2.8520872676745057,17.83548450563103,38872490496,200,2,0,3.167781070806086,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,82,304.6734380396083,291.4244292555377,7.651592006906867,2.852097471244633,17.889917466789484,38872490496,200,2,0,2.7453193059191108,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,83,288.82229268644005,275.49981217086315,7.636287574656308,2.8527586748823524,17.810197139158845,38872490496,200,2,0,2.833434266038239,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,84,295.3352730786428,281.8209294406697,7.694028507918119,2.852229928597808,18.569307912141085,38872490496,200,2,0,2.968085201457143,0,NOT_RECORDED_SEPARATELY,NOT_RECORDED,MEMIT_BLUE (L4+L8)
