arm,allocated_GPU_hours,runtime_hours,raw_GiB,peak_GPU_GiB,checkpoint_GiB,edit_hours,target_hours,key_hours,solve_hours,evaluation_hours,runtime_other_hours,arm_display_label
MEMIT_ORIGINAL,11.620833333333334,11.617728235647082,5.974483974277973,36.20282793045044,5.250402580946684,8.658537388380307,8.29326175450606,0.20571919640267475,0.07923727165312609,2.836191361788143,0.12299948547863249,MEMIT_BLUE (L4+L8)
MEMIT_L4_ONLY,10.62888888888889,10.626802582407318,3.191456826403737,35.53065538406372,2.625395890325308,7.769206753864936,7.584293118704421,0.10282995599761813,0.0396210109274317,2.7919828992440467,0.0656129292983354,MEMIT_BLUE_L4_ONLY
MEMIT_L8_ONLY,7.023333333333333,7.021833077402165,3.1914086686447263,35.53065538406372,2.625395890325308,4.165577200153429,3.98212264899449,0.10306034336565062,0.03962244045610229,2.7912662082437114,0.06498966900502445,MEMIT_BLUE_L8_ONLY
