arm,batch,targets,file_sha256,tensor_hash_order,status,arm_display_label
MEMIT_ORIGINAL,11,200,b95f2805c554677a00042ec409829856e6843fcef32f0754320e54c31d611e92,c23aa0b63e96e1a8c682cfafb6c1dacbf0f9bd48cf5cafb3b4326722053146f5,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,12,200,f04846a75f2aa4e71a5f9a0ebcca14307fc7e2a436a80b7a29a3cc073dcb5844,d9172288e12ed893a34fcdfc1bdbedf3da6be32344e979114a32a72bcc8a9c9a,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,13,200,354881d08ca0d314520f9a330e0a807cc6e546239ad495388f767b7b527f84ce,78a17b83c314711c0f0ecd20b80fa38ae6b59ec1170bfd56eeb7a7f35ccc14c6,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,14,200,0ae9d1505d3955144c23f3a18e887187b93c57a6acb7c8c2d09036888bfebe7b,c74cc2e0fabe3ec0909d9194643397078500aed4f349664c680cf725bfb38e82,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,15,200,b850c4d8fbac88fa64dcd5d7f2d3a4a6dab7768adaaa46d6c675204a8129d157,abe133a3e7771e94157a3d5a5ad50585ae3e6a7635d4633dcf4d0b04d0c94a99,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,16,200,a5ec503c740079ec8c62048735e3cf20c62952909254c41fe405156e29a9265a,b2d2d7eec561ae42f05d05a75b9161ce288369ddf981a2218ef5efe9ec5af0d5,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,17,200,3a076bb227005628489aa62648e8e51364651efda57c49456dfd015cfbcad8af,848ece06a33df4900b9a7e8132c685b4ba1706f63301133edb66c3f30cf7dee2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,18,200,cffea33309ffedb677c04a706bd12d94a8092e112842cd8e79945191b00dbdf4,62b92812e8ac155a3d12383be39a94988def575a5b693f9f7ca4daedd6808874,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,19,200,1933ed0b8c0f7782db9f4ea7a7a8c89ec0b2c80189e3f85e8cfef89cad48ecaf,77a6b8fd4796ef38e7e0985fe5c535f4217fd68c293a09608da16c003b2e2e58,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,20,200,fa3ac7730c087ff09da490317f140b0ca6aa6fe6089438289e5de16053a2686f,33f51a759f9aa468677c0d51e1e73ee77bc010578dea6742e899d9678d331c11,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,21,200,a98f767731f26d4041014b64cd9ce45a28626e3021712f908c68d118cce8d697,951a35f85cf3443b51f39ab1d0532b4e4014abfdc4eaac338a4171a98c63d29c,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,22,200,1da0d15e70fa23d2a9c75c3c87e65d21598a30f5c76b867bc46ff18a1ce897ad,13518928c277b1e2c83cfbcd1aa9592d336a8030a5fd5b6f05b6ce4f6582d729,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,23,200,e1b2c628810d4d180cec089e0282dd7d32a87d8d755d27e10f25659cfef252a4,25e3be5b64c7b3a87a88af942d466ae7da44f7412d0ecdb9398171c0c17f2c32,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,24,200,a142f75708f7cf0623d7b4d25846e579fbf8b9d2d4f2dfc3b6d10e51d42f6e4e,f32fab49c9278675ae420df5f8bff24a8686cde8038c11d8b3708e888f549f6e,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,25,200,18d77cf0b821b9dc0ee2987b9608a0dfb5bfc3a55dbdb5e323d12a1fbc2a3f6b,f6bdc1fba6c28bba9a650f42cb43d91894aa57e8757ce618c8d92e4edfe24ab7,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,26,200,b99158950f5a90bae7738d52545b01359939e67a68e6aef1a3f6950f6d8057dc,662b289548acdcd4c1abdfb400f9f844b3b2ef7c8f4a5d382c8fb125d3800ef7,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,27,200,722fd4834586984cfd54a76f645f329519d77a54210d6acc7c80582dfa593ec5,f08956043d37d45cead7c620644f3918c5e145b2bb27fcf952208f62d7c40714,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,28,200,8971d35380a62a8a4529daa430295ec62502aa37aef3501d96df1fa3eefec8bf,b49df1407eff827ce0ffe3e8081ac450edd2df5c54e9aa5a8e73dd9a4690c84a,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,29,200,84a561fbd0f5025c4cd989901fe70d4fb57645b01359f8377974385a5f23244a,af04e5814a56cad8315aa09d5c2bd4251fbaedbdbc116a66d54dacdff7109331,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,30,200,e407aa470d14fea3498b5a0eb409b466695bb9c99537587c06511ada94790a02,09eb81dd37566dad5ba1a52181ad90cb6da0df0383437f55b71100a801159a69,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,31,200,dd8c05c6bad3397c2ca65dc7d67c517f512c97bf8dd2766e51d671a1fba32f4b,f180bbe56d8df5e96a4c60020f3432bdc6cb94c002f2a0d67c44f97ec1be4cb4,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,32,200,424b8617eff1b1684690fa75e497133d6c600c7b1d1cc4c2d9164132b2035b2b,ee2199487eb1a0117b680dcb5e585be6c19c6d9d0f81249baee09dbc1a91267a,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,33,200,341c15c85c1684066c508f72b4c2fd1017ea1cfc879b482963e077a7a0d7e713,6d20d48273abb1559658409c0b68dc42ef2682f06a32add647ab269341d56acb,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,34,200,ecb0a9ed6bba7c0ccb608cd04b68a5aaf481928af2a3ced7ec60bdecac608693,b7bd69e799aeea4afcd7f3d3dd36c928b7e102d794f1c1361e90d6c908999fbe,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,35,200,41494b5040776d359586fc2c2c03d2421adcbf8d1c63a43c69de522af94a21f7,362a6611bf763889d6fa9c177af19383421cd2620ca38a37d82c3d289d89620c,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,36,200,31c8e814434902df67519ed0ae51911dcef9ba862bd864d32eb998cd12e0ed53,c8773d539afa0615cddc27fc959ad3bf1f31679844b55f609da9a90c84155482,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,37,200,1af2440ea1600eeef2671dd8965304f4bbb2c71933d4db47800ef3883993de1c,cc6e3d111d85d420a08b63e543924f464cc02393917c5faf500de2b3bd83d437,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,38,200,f0728a6da200945348b95b7cbcb1a722f8c45228bea03230b80423e8decfbbf9,86630770cc102a8f4f21ebcca4c015e5b6f223f051e99a8a9e1a390da665a7f4,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,39,200,f959a8ea48b20418667ba02f3af01af411610651a5cb352f1dd5ffd1b18025ba,f909ccffa30b2372c29c9ceb9d1c087ba4d668c229ff327024f4a42960c5b730,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,200,fe8ba16badb5136223d1fc1d0d3ba79dd5226b6e77432067265be2e487567a49,56725f2d6c94067e59dd237167fc6b401604deae5d366ea27c9c0746bb0ae8c3,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,41,200,b842b34b518938690b2a00b5ee92ec51411c256370177c4598f19836531ecad0,b16601833c2d3646ac42448d4b498f67819ee341ac800618cc2fb651fbc95c9f,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,42,200,6720fc076ad5354774d1b568bb375a0bf4472bf987c11daed7bbd60c6649615c,540f3878c2d856fd6e30a5b122a8a0075d14a7c53ea21d453de03a95b450abab,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,43,200,2215fc82c920fad2b691383caa8bd8367e0c961500587778229f6fd2ef5c519a,6ed379ac0f2a49413498c14ce36d2b8aa21d622278788952483230e1a0cc3eb9,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,44,200,90b69fd275587a00a54db0255bf9f0748dc2b66f3d1369677efdffa992de28f4,29700760a8211dda254ebe144986094032a346958f1e8dc47317e15161794f50,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,45,200,a0cc2f72e529ee3f388f5a2a3b24bff8f31d3a2b4e7daf9b2ccde9c470a4510e,a88e317af335f2c7bb228c31ba2b4ac6d1df87b15ecbe67f8fe26bfa96028675,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,46,200,0653aae6c6afe9fc5f59a401048c4c6e1afbbe37fcfa66d3b079fd8f12200d18,0b5b367804486669b98259e3694173adc7a5bbb613c7457192c81aab9f1155b3,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,47,200,194cbe6d8f3def2d507a06ffff97eb604d1d15cc64b8fdfd92322759da4e09c7,2ac31ce87fdec3049e720241d996d1d231d0f593253dc03ddeff9cb6a0e6206d,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,48,200,82762c52ef4aa3bfebdd91c18f2b04a41a8bd664c0dbe09ea889cc49969f8565,87b101524626e87a01c2cf4fee64564d5cc547aa35ed82e9e0a3ad64f2b1ca2f,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,49,200,38913624d51b7378d490ce008276a5ce7bf92f2bbdf9a1a134ca15f1ae1e0cd7,7e168e37bbfa43970b4b1b6dc7dee8aa8ba31c074bf45d1d2a232407dd65d952,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,200,cf11534f448034539f010c4cf52a8e2bb5a40d9e971a56c905aaccd86110d5cf,c020c3e608025edde659185aa8eb09e2a3be4f0a2fa60c3b23ecfc34c6cc41b2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,51,200,f9968df12405f878b0707c6c5eb9bdc068676c79ebedad04dfe4e7dccd3b7796,f002310d6bb0b70bb996312077a17cb0da2d8b9c3028b4471c12ca871b3eedfe,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,52,200,3ed925f98b044d24dcae4a6eceb9a164f6360c75604bc9c368c7239fd0786ff9,e331ee9e860f174d8002e8a738c1cad3c220ed6dfb24145a522bc602e5e227f2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,53,200,a335db993cf4ccd7407099abf965b664c03299a5dfc42c4e047d6c3f261026d6,c219c554257b938d5981ea7fbb5bfc2220fa3d76d4763e2d89b012a6d3bed6b5,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,54,200,b1e2eaff9101b298588a1701e885298a5dfa74de54c024b3eb0736d76981113c,17427535ef123fa7cb564b6c599bbfecaf688305730f6a2046ce5d6c4bf19c19,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,55,200,7447631b4a7616b9f19fe0e843a84a355ff42e7142497bfd29d9512f7d008b1b,47edb6cf950d593b12d67536ce5709d4d09fda27d60813d3ef9a4669fc2c97d5,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,56,200,330502534890299e957c82c61dc193bd484232d39fb35eb6bdbccb52a5809bce,3f858a032e03a086c52d3ea54cbb3139849647c2911c7d5d6ef90cd6601156e5,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,57,200,fc44dcedc0292c4cdaee86c07189b70bc908c6a67f609516221a74979c046380,1250a1f59b475f2d5ef5c9eb0c81c79697a63d44bfc67c5fc4669e769f9038af,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,58,200,a0c159fe61b8af4b7249566147dae3d91127fbad11857a5ddc870f99adb6bdbc,d3bdef7d837e82a488154e7c79f822f51cac7a01e585f2b5dd2ff69f9cccac8f,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,59,200,f93337c6297c38b7f4a07500726e6950a4e503d631070e8b8a656fc0a359673c,bc8eb7b0329e4f3e4205253c8ba1cd04fde8bcba5bb59d907045e89f9ace44fc,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,200,9097829b7c4fa38441d721a30a65297effa2271c5e6159802f39d69209ad0106,4dd35d4daaf83f65392ec733c29584c98e6050b57619ae22851d0837ba508fdb,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,61,200,7e30242c9fcdb41e513704091e39ff9d984d9aa756d70772703576968449530f,71195773ae3ea4a974194c7a8dbb5ac2832d8cfd9b1b6899f494e0768e816bb1,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,62,200,bf99a78a972e8190fa17f4d58ef3197ae93a8490654e9d6df37ffb0aea183b92,8f90666f5a121484548b1adb035dd4be858c4beb820d8073fbf57cea00ba9fe0,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,63,200,a1c4ada89127aac059eea6d08bc0348ab6f37fda422c472f5f6bf0d93eb58efd,bcd42cd3757ecdc94f084646491c9cc1253085e6df5edc328274a73124aa97f0,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,64,200,55df249ad1cbb781c8fb477b5cf12d7f55109a8ac9f0580ca1f6ecaed65d4359,9d990d3edb22c4a64835f785abb9d50f5d9512f0bf0c75a4c927beac0aa52551,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,65,200,6afaf3bcf99cfdab386bb7baac803dc261da4340b9a1d4d79e09a4da8f13d6ea,0d1da83431256443bfdafbd3848a7deed0223b2496d727b2cdcdf769ec092bc7,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,66,200,5c81d21cf17a637af78bee1c38fc9eee8eb1c37ce0573419f533ae991af2e3eb,00b4fe6b600186097ab8d5b07c29c29dd2d792d87ffa5cc3cb40fd9097844678,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,67,200,c26bc3306b6a30462a2bc94d377b80d9917a9d99d1820740c46d668b377dff36,e0e259d3656e3da3330cc54f4517f98b0d23daa63193ed182ea1a4ad698308d7,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,68,200,10fdec86d8b254eb4cffeb12da2106f4a2790cfb06fe2685814269921ab060bd,7642e3917a7f080549696ed70f587c1dcaf3ba9483c685dfce90178c45d54a91,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,69,200,541855ccb463f8f8cdf623ce0fa5750ea8ce1e915d602379de7198aac2cf9729,78a053359cad9b8790ef9c47cd8710e8aced14bb2f4db4a55e01096148bf0c08,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,200,2a5b738c243442306541e581b53300d4c6dc353b67909eabac879efc13583a35,df27d07c2bb9458f460703d411d59479dd0f8ab56bdcd8ba76b8852e5aa85858,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,71,200,a13fb5471368949fd27f00a84ce5311c835813a1894ecf08b3a8bb3732db6f30,79342c324125c1ea310e7bc84fc62dc5b8a6cd568eb8effb4cc9908f3082a9f2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,72,200,61dd0e6085a5312522a2fd3ce36c5dafd824a813b526cbc3d97e7c1232873d4c,433fe496cd30b2ed4238249f65db4a4d8db061fcbf4dc159495eb4759c3fa677,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,73,200,31525c51c99705a6384af014e1b9e4bbbf3014aa25db230cfa3a92c503d93c51,566ba3cdb014fafe728f5582382c1b9ae772a52ea86342d63eda580ea6499f12,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,74,200,3c5eee4e462d3e9d1ec5d10d5724604c3b1aa03865650ea782464544ca02bd21,d223ecbb9237d2d7a0b01b6d44f3ee4422ee14bb6b898bb289885e94ad18b963,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,75,200,52286cdeb9c8041763ccd1de50cd382754169a50813a5ba7d237a42aaacb9cd9,340235fd82421ada5cebaf11577833f467508f56fed1d2a307f3e776d7e41773,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,76,200,77824470d54312c59ea9e830c2310ac11552df529021bbe8b30ea9dfcff40b9c,1a47a0ab533b6b95e06bb9ffde3228a75fa0d7cc34cf1204f9b9a9e51c9dcada,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,77,200,f0ce2c5e18341edeb4dae168417161f5b321a109454234c91c88d553088aeb35,3f9443f5e109a8a25b0f3a8d0035c39df081454c5e238b9c0a7ffb4fe07aaedc,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,78,200,c49a99569a84cf94aa4ec77dcfb57efc19519aa76a6c29e037373182a7517cbd,439e95d3f0d0daaee6f459428aa4735663003df34ec1d482613dededc7433825,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,79,200,9fae3d9b2a2ad2e1f400d632cb52d2a54e0bf2b0cb69b4816a84d6b5c2a18cc8,5aef61b12857f1be1e349f0bc8c0355c2b79d7e5cdb192b6253e2cf3d83beb77,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,200,155f5e69b1f4e637c0dd75b569b23e65dfbc3d477c59084cc650d34d424c879f,105fc33a60898c78273189a6e8c6619a219aca78cfafe930f716ecbd9aec32d2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,81,200,f2b081fa901732df22e1a5398d23f49f029223b76f123729ebe03363bd27ceaf,6fdeda4067160444d8b0c12de97438ba83b46ed077c92d9873efd33b419c4214,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,82,200,611c1e778f3b51f76a240bef4e6f65149bfede2a4b82388c0c572d85efb2bec5,922874dee2e6f298467f5f31be4a801f7c12b3354c12ac8861fa2a9027cb3579,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,83,200,45deed2a9749e8939b4b0344a0f0c2abd04caaaf73f64d195d2552bc88da99cc,682c66d66afa5b38484b554aedf436bdfb15e0897bc3b4a6ff9b90a1c4bcdb89,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,84,200,81b958abe98e93baadc9f16f98cbea59ddec807d6f3ba9eb7404dfdb50b7798a,7d103e777ce7c84126d18e49910d9d540df5536efe34eef227b71914342c20bd,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,85,200,87af54afe7682ae94e2be9d7b748ad920ed6576c3021c02fe423166b29a38a2a,7d34903aac7d83f24139a950bd557c577fe1202ce03c80fd9b7d5c1d7218fefa,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,86,200,d294451bceab639e3961f71fe8953f9e7d9d1c2abc91de2a066139a8420363a3,d717d8f669bb45a5fadad453129f5431429c3089596f8ade3643e23b55de50a0,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,87,200,4b12e04f1a0c3f505e48926d6520a66af6835dfd09793d650193c63aaf545718,937da12bab30d4ba0268cdfa232c2bf66d837d9e363fa3950885a07c3c73f341,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,88,200,6bfc68f8ecb383fb62c2fc1ea74bfaa14fa8b56bb137ce2821df9f041a3b1971,35493dbf666ddb0ba0c7a17266fb5b3d2957489612bda6517a66176cf402216a,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,89,200,0c1bdde44129da79754ba504ce21346f9981d6e9f33341314eb9913e8b13170e,60ba2c5b5848f48e08f008a882f70c2d73ab016bc7979fcc5b41a2b7470b5223,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,200,db7692a6cd5438eb7901022cb54dd93e3d3b25129f3293fd5dba058aebefde0b,ca313c27ec9c29181c9048f9e085c51b471e34eaab2d135a8947868eff919ed2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,91,200,f3a979e0903da65d25b4eaf19172c3102bc1797fc6ec5f59060ed44732545c03,c95791a83c495c337787995c49c2a4802c1aaf15a2661de1701f13a8d59c1e76,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,92,200,59a9b3dcb163de7569085f9f20edcf92d7ddc20e2ac76ab38a2bec829d1c4bf3,bb8f7e0a81fdf7f80259e1d437186253a0e3996a04e07a5d21f9a1c62db24346,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,93,200,c3f7dba45114b077f5c006524a0a6d601fbb8eb0271403c2467e1fd91412441e,73b30f8149568aee895fef0c862df28cd4955b242ff5b7f3920e1b2f53b49a34,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,94,200,8dc669ccfd9ab7e867a039957b4487c69c7e5c74991b5363366ad4c57b3714aa,d2e0d4d7dd0a0713603b23b4126da94c9ae1428e3e739bb818be1994d10f1b84,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,95,200,50a72c2de970ca86b9c64ff7f699a6c9d67017235d1fe44e10a928b3354f3375,92d1b4928ef9441122b3ea89d73524f98755b2c198e0f4cadeed0f25cde249a2,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,96,200,ee7317b40098d4ce87297c4af20f597607bda93802eaa1fb90542b5ece247b89,085c70500c6d0e644a02057b81b0170fb3bdcdee1c00894abc1a38bf65fa5610,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,97,200,cc40a42df70a6149c9669c0149596c847c1e9f98ab3aff7e3ab06fe9f18c2093,55ad412f1c141a157e9b5b1b5df51da50c829b84f264ce808dea7317d0e28fea,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,98,200,7cef8075d7567a2c58077bb2a5b9450a35117f7c5833ad5fcb5969ff0232a5cf,46de1cf05b5538c9a702f8f23898e735830e45b2dfd6646a08628c422cf01ba0,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,99,200,a61e5e4b4e76bc787fd59ee3b3994e2ebfa1e848eb18b940ddd0cb1dbbe56cc1,9bc57ce03aedb10051d9fd39c637790b25283c1024ad17c5afa0ccadfb9c295c,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,200,acb6409d5c9cea709f19d7358b781fbb1361c75397297dceb1862c0310736c9b,a3dfa98d2b3948cfd09f9ef8646d36bccb79e8e3d0a2b2453a665c942de2ef07,CPU_HASH_FINITE_PASS,MEMIT_BLUE (L4+L8)
