all_prompts_preference_success_den,all_prompts_preference_success_num,batch,batch_index,denominator,identity_order_sha256,metric,new_nll_max,new_nll_mean,new_nll_median,new_nll_min,new_nll_n,new_nll_p05,new_nll_p25,new_nll_p75,new_nll_p90,new_nll_p95,new_nll_p99,new_tf_strict_den,new_tf_strict_num,new_token_correct,new_token_den,numerator,observation_sha256,percent,request_count,scope,source_head,success_margin_max,success_margin_mean,success_margin_median,success_margin_min,success_margin_n,success_margin_p05,success_margin_p25,success_margin_p75,success_margin_p90,success_margin_p95,success_margin_p99,ties,true_nll_max,true_nll_mean,true_nll_median,true_nll_min,true_nll_n,true_nll_p05,true_nll_p25,true_nll_p75,true_nll_p90,true_nll_p95,true_nll_p99,true_tf_strict_den,true_tf_strict_num,true_token_correct,true_token_den,weight_sha256
100,100,B001,1,100,1b09f1693ec1a62f1ee681ae23edf7f64ee5daf48555a1416fdabe1535bbf0a6,RS,0.020771590992808342,0.004302663723647129,0.0030178739689290524,0.00020430385484360158,100,0.000609373115003109,0.001516711083240807,0.005509636946953833,0.010856809467077256,0.01324038105085492,0.020499336384236812,100,100,101,101,100,50ebe23a545ab05844b7f8b1dda453413bd44def1b9b65b697c046b210b89ca7,100.0,100,current,5d149fec254a7a53b6d91790d186880f248676e6,25.15355617593741,14.02758525379497,14.141958255742793,4.584379298612475,100,7.439883995335549,11.04205254331464,16.872637887398014,19.65889706197195,20.986750489819677,22.947624028440927,0,25.15416717529297,14.031887917518615,14.144901275634766,4.598234176635742,100,7.4442850828170775,11.046605110168457,16.874728679656982,19.662281799316407,20.987595176696775,22.95105802536012,100,0,3,103,8c7f55fde473bed5493e1e726b27c81f844f035da09d59cc775e96703aeb29ed
100,97,B001,1,200,9cc8c31cf6cfe5b4c0348b54aef884f45255fa134c0df591a333b60c179e1e82,PS,10.652486801147461,1.0954260478494688,0.28159505128860474,0.0009095107670873404,200,0.0034947350854054094,0.03106985380873084,1.6259969174861908,3.5749931812286366,4.322210860252377,8.146455440521226,200,144,146,202,196,50ebe23a545ab05844b7f8b1dda453413bd44def1b9b65b697c046b210b89ca7,98.0,100,current,5d149fec254a7a53b6d91790d186880f248676e6,21.078447902575135,8.988992276755162,8.948128535412252,-7.987042188644409,200,1.9068202555179596,6.315399318933487,11.941835817415267,14.763771683163938,17.198508424835744,18.515882431443316,0,21.0842342376709,10.08441832460463,9.93901014328003,0.17645712196826935,200,3.5683735966682435,7.568238735198975,12.693472623825073,15.599710178375243,17.21481008529663,18.517028713226317,200,1,7,206,8c7f55fde473bed5493e1e726b27c81f844f035da09d59cc775e96703aeb29ed
100,45,B001,1,1000,9fba4d0a70c56e8e6dc2bf241ec3a99578c47bee5f5f570bd03b093d6eeccea9,NS,23.758026123046875,9.572267071131616,9.615039825439453,0.016671037301421165,1000,2.927954661846161,6.846155405044556,12.349912405014038,14.478543663024903,15.677185106277465,18.977025489807126,1000,24,29,1010,792,50ebe23a545ab05844b7f8b1dda453413bd44def1b9b65b697c046b210b89ca7,79.2,100,current,5d149fec254a7a53b6d91790d186880f248676e6,18.929350905120373,4.304420030117617,4.464230954647064,-15.849497437477112,1000,-4.3840474605560305,0.9467468857765198,7.607948541641235,11.154418420791627,12.852891772775907,16.321441727908095,0,16.94668197631836,5.267847041014,4.818559169769287,0.0005930095794610679,1000,0.23514290153980258,2.3200877904891968,7.799664616584778,10.45128574371338,11.635963916778561,14.018826160430907,1000,165,195,1030,8c7f55fde473bed5493e1e726b27c81f844f035da09d59cc775e96703aeb29ed
100,100,B002,2,100,e4a91f0eecba21ae1cef0717698b61202b597ac08d9d95bec36b3869e18264f8,RS,0.7440941333770752,0.026581870121881367,0.007185390684753656,0.0007786102942191064,100,0.0012756072508636862,0.002979484270326793,0.015051494119688869,0.05864127650856972,0.07591711543500418,0.22096163660288126,100,100,102,102,100,fa37cb7e711bbd8733e08657c36fc0deab8e36b11203bfbb2ddf7f6943214372,100.0,100,current,5d149fec254a7a53b6d91790d186880f248676e6,21.107867782528047,11.591737271742895,11.226788031868637,3.272441804409027,100,6.226816804043483,8.117264371947385,14.560763835033868,18.103150468622335,19.05327793608303,20.354512635865834,0,21.108646392822266,11.618319141864777,11.230382919311523,3.3668696880340576,100,6.254165244102478,8.126672506332397,14.566869735717773,18.10527858734131,19.058939838409422,20.368754100799563,100,0,1,101,7f0babdbf9f473f73514c86c27985b5b37909eb89891be7c889ed1b14f7e10df
100,88,B002,2,200,bc1ace9656fb523480c80300a83df6521e9274f30f833fd13222fc49aaeb32da,PS,11.480047225952148,1.6229309983103304,0.6879606246948242,0.0017403707606717944,200,0.01705241296440363,0.12634458765387535,2.4072279930114746,4.558752012252804,5.85143308639526,9.556000061035139,200,128,132,204,187,fa37cb7e711bbd8733e08657c36fc0deab8e36b11203bfbb2ddf7f6943214372,93.5,100,current,5d149fec254a7a53b6d91790d186880f248676e6,19.54031210578978,6.414420808449504,6.312275409698486,-5.683690309524536,200,-0.3664283871650692,3.2145970165729523,9.102140471339226,12.430359053611754,14.123065579216922,18.563743009982854,0,19.565481185913086,8.037351806759835,7.810633182525635,0.9826006889343262,200,2.324556601047516,5.03960919380188,10.361476182937622,12.849001026153564,14.842352581024155,18.5699020576477,200,3,5,202,7f0babdbf9f473f73514c86c27985b5b37909eb89891be7c889ed1b14f7e10df
100,41,B002,2,1000,60be3ef6b8e2e1adfa39f2c73d03a69671892ef989314fea700f726e76fc5e75,NS,20.839643478393555,8.907776264692657,8.911193370819092,0.003500170074403286,1000,2.649730956554413,6.4197070598602295,11.291513919830322,13.818652629852295,15.067179012298581,17.158114433288574,1000,25,45,1020,827,fa37cb7e711bbd8733e08657c36fc0deab8e36b11203bfbb2ddf7f6943214372,82.7,100,current,5d149fec254a7a53b6d91790d186880f248676e6,17.81878075329587,4.449504750080989,4.557434558868408,-11.176593542098999,1000,-3.2176543235778805,1.2736437320709229,7.81563401222229,10.424082907754928,12.167794096743453,15.742574019962921,0,17.72372055053711,4.458271514611668,3.798067569732666,0.0016406421782448888,1000,0.0996593713760376,1.4985674321651459,6.663316607475281,9.543712425231934,11.278255319595335,13.888549947738644,1000,233,243,1010,7f0babdbf9f473f73514c86c27985b5b37909eb89891be7c889ed1b14f7e10df
100,100,B003,3,100,959c298ff32c3bf9b93f1e43f59c0a69ec2493ee0a7f1a9a44b2fe8850b9cbe9,RS,0.01913013495504856,0.004643944911895233,0.004159752046689391,1.823885577323381e-05,100,0.0006834971922216937,0.002245912211947143,0.006041240063495934,0.00850321603938938,0.010019995179027318,0.015691845919936914,100,100,102,102,100,0d656cf856c17793bd6cf6075edaf5caa99ae91b85b5f2691e8b91e292ad44a3,100.0,100,current,5d149fec254a7a53b6d91790d186880f248676e6,21.730429855640978,12.79587464410788,12.674364217789844,5.920803187415004,100,6.982545803498942,10.160458439146169,15.419653111610842,18.07369342595339,18.592912887257988,20.291956768543468,0,21.736398696899414,12.800518589019775,12.679502487182617,5.924644947052002,100,6.985969471931457,10.16282868385315,15.420536279678345,18.086942291259767,18.59328327178955,20.29647371292115,100,0,3,103,5ac098811ea102d54e640269325d80413108b06a8d68deb1043d8b764506e1ff
100,86,B003,3,200,877f5e7a73c9724a96e7ec0d26a41da91a9e96ed4c3cbde676a615f44395c82f,PS,13.488288879394531,1.8098051246763498,0.6703696548938751,0.00011693747364915907,200,0.005437447619624436,0.10970228537917137,2.800780713558197,4.9558075904846195,6.778296327590942,9.871294326782214,200,123,127,204,185,0d656cf856c17793bd6cf6075edaf5caa99ae91b85b5f2691e8b91e292ad44a3,92.5,100,current,5d149fec254a7a53b6d91790d186880f248676e6,22.55969751565135,6.957579180212196,6.957363935187459,-5.9347243309021,200,-1.3101578205823894,3.525890491902828,10.62780364882201,13.258359539462253,15.115095449326324,16.440388758771558,0,22.559814453125,8.767384304888546,8.718824863433838,0.07459186017513275,200,1.9299885511398316,5.810865044593811,11.511594533920288,13.975170612335203,15.455712890625,18.019485855102523,200,4,10,206,5ac098811ea102d54e640269325d80413108b06a8d68deb1043d8b764506e1ff
100,36,B003,3,1000,23863101855d4952e5e474e2106122a3a4a830eb30895336771d965410369276,NS,23.562637329101562,8.449270369205625,8.32577896118164,0.015195794403553009,1000,2.1676953792572022,5.850737929344177,10.746981620788574,13.588123607635499,15.128016757965085,18.122006835937498,1000,35,55,1020,790,0d656cf856c17793bd6cf6075edaf5caa99ae91b85b5f2691e8b91e292ad44a3,79.0,100,current,5d149fec254a7a53b6d91790d186880f248676e6,21.39553922531195,3.889388928817236,4.0712369084358215,-13.514745280146599,1000,-4.8403833389282225,0.6499502658843994,7.326728582382202,10.306050753593444,11.758158171176909,14.735484997034073,0,19.133026123046875,4.559881440388388,3.9888548851013184,0.0003971264814026654,1000,0.08915143013000489,1.4705893099308014,6.846753001213074,9.627841186523439,11.406558942794799,14.78280446052551,1000,228,258,1030,5ac098811ea102d54e640269325d80413108b06a8d68deb1043d8b764506e1ff
100,100,B004,4,100,b28d90fc2fad7a64815d66147b27471accf9e44aece82c37d3cc5ff50151165b,RS,0.8342025279998779,0.026923786077604747,0.004239143105223775,9.214453893946484e-05,100,0.0005941830808296799,0.002177279908210039,0.008921460248529911,0.016660002619028128,0.05020258463919157,0.5549581444263473,100,99,100,101,100,a6a81d4de7945c1c6ae8fed3c92e1d50496b12164e58e7b84a7e459ef2048b86,100.0,100,current,5d149fec254a7a53b6d91790d186880f248676e6,24.85052049584192,12.456865567293061,11.960046634892933,3.7343750558793545,100,6.827820878080092,9.369565392044024,14.624165048619034,19.410838658967986,21.07560615464172,23.282796154224716,0,24.85061264038086,12.483789353370666,12.04151964187622,3.775402069091797,100,6.856160306930542,9.373721837997437,14.627604961395264,19.41481704711914,21.08032932281494,23.283378257751473,100,0,0,100,12a8c52042aa1fd10b5a330d7d8b926df0a725c5cca641d9750fd9b57c2f34fb
