batch,layer,norm,relative_norm
56,model.layers.8.mlp.down_proj.weight,3.375624819217781,0.04204671642806547
57,model.layers.4.mlp.down_proj.weight,1.3590939159325621,0.01742631246422866
57,model.layers.5.mlp.down_proj.weight,1.581079258606332,0.020195017247120445
57,model.layers.6.mlp.down_proj.weight,1.8678873209907636,0.0238734745236724
57,model.layers.7.mlp.down_proj.weight,2.1387872183815224,0.026942912031228654
57,model.layers.8.mlp.down_proj.weight,3.3594988892161406,0.04182402364724755
58,model.layers.4.mlp.down_proj.weight,1.3336143588776936,0.017097218214277583
58,model.layers.5.mlp.down_proj.weight,1.5579612088300372,0.019897184381611248
58,model.layers.6.mlp.down_proj.weight,1.8433991466476787,0.023557520885849607
58,model.layers.7.mlp.down_proj.weight,2.1090482133524264,0.02656470398388313
58,model.layers.8.mlp.down_proj.weight,3.320425180377606,0.041316297305494507
59,model.layers.4.mlp.down_proj.weight,1.3505862604834638,0.017312473272637664
59,model.layers.5.mlp.down_proj.weight,1.578151286088886,0.020152525773225037
59,model.layers.6.mlp.down_proj.weight,1.8773487465293217,0.023988629846874485
59,model.layers.7.mlp.down_proj.weight,2.151364175683991,0.02709394004865764
59,model.layers.8.mlp.down_proj.weight,3.379476142949629,0.04203027992252822
60,model.layers.4.mlp.down_proj.weight,1.3980221146915421,0.017917923309841263
60,model.layers.5.mlp.down_proj.weight,1.6275376328934403,0.02078034486372905
60,model.layers.6.mlp.down_proj.weight,1.9227029026107323,0.02456480302031959
60,model.layers.7.mlp.down_proj.weight,2.188331008626839,0.027555248281615374
60,model.layers.8.mlp.down_proj.weight,3.43440269319995,0.04269015896173427
61,model.layers.4.mlp.down_proj.weight,1.345230137613658,0.017238707718319753
61,model.layers.5.mlp.down_proj.weight,1.5743088638981797,0.02009790847780698
61,model.layers.6.mlp.down_proj.weight,1.8645052543762206,0.023817858765686546
61,model.layers.7.mlp.down_proj.weight,2.131170927963275,0.026831374405933875
61,model.layers.8.mlp.down_proj.weight,3.3678167905987784,0.04183885729777471
62,model.layers.4.mlp.down_proj.weight,1.3586744330405174,0.01740848115331505
62,model.layers.5.mlp.down_proj.weight,1.578550274219099,0.02014925458988418
62,model.layers.6.mlp.down_proj.weight,1.8756044085480121,0.02395662777299541
62,model.layers.7.mlp.down_proj.weight,2.1438992648642246,0.02698781452820582
62,model.layers.8.mlp.down_proj.weight,3.3540783904772344,0.041645950293190084
63,model.layers.4.mlp.down_proj.weight,1.31960780558582,0.016905540964932908
63,model.layers.5.mlp.down_proj.weight,1.54699960593531,0.019743861171831495
63,model.layers.6.mlp.down_proj.weight,1.8392431869950394,0.02348904036920254
63,model.layers.7.mlp.down_proj.weight,2.1008123441971875,0.02644141963754364
63,model.layers.8.mlp.down_proj.weight,3.296854768164014,0.04091444674633564
64,model.layers.4.mlp.down_proj.weight,1.3417180658909862,0.017186459298960902
64,model.layers.5.mlp.down_proj.weight,1.5622935373808755,0.019936536800226067
64,model.layers.6.mlp.down_proj.weight,1.849848163830746,0.023621382053487187
64,model.layers.7.mlp.down_proj.weight,2.120859717384651,0.026690200929272167
64,model.layers.8.mlp.down_proj.weight,3.34124128065013,0.041444579748783544
65,model.layers.4.mlp.down_proj.weight,1.3599863918778083,0.01741803468534379
65,model.layers.5.mlp.down_proj.weight,1.5883989226350101,0.020267194307866183
65,model.layers.6.mlp.down_proj.weight,1.8833200531146237,0.024045722332532042
65,model.layers.7.mlp.down_proj.weight,2.151646314224677,0.02707357845232005
65,model.layers.8.mlp.down_proj.weight,3.380022867903339,0.04190354475495996
66,model.layers.4.mlp.down_proj.weight,1.3552654137810713,0.01735508298734653
66,model.layers.5.mlp.down_proj.weight,1.5835463798253968,0.020202554556677802
66,model.layers.6.mlp.down_proj.weight,1.8770169882557746,0.02396206688867089
66,model.layers.7.mlp.down_proj.weight,2.1550655655193833,0.027112535649404648
66,model.layers.8.mlp.down_proj.weight,3.413058199513666,0.04229052320734065
67,model.layers.4.mlp.down_proj.weight,1.357983212540325,0.017387366100828007
67,model.layers.5.mlp.down_proj.weight,1.5834244491378422,0.02019831223040503
67,model.layers.6.mlp.down_proj.weight,1.8799471811931925,0.023996388283661435
67,model.layers.7.mlp.down_proj.weight,2.1556132907848617,0.027115125031970055
67,model.layers.8.mlp.down_proj.weight,3.3973824160556454,0.04207236154107522
68,model.layers.4.mlp.down_proj.weight,1.3713773907283489,0.017556390188797052
68,model.layers.5.mlp.down_proj.weight,1.5949543487997437,0.020342649547069283
68,model.layers.6.mlp.down_proj.weight,1.8839704248464222,0.024044606942367777
68,model.layers.7.mlp.down_proj.weight,2.1538069415486087,0.0270882204051295
68,model.layers.8.mlp.down_proj.weight,3.382327113019128,0.041862527089192136
69,model.layers.4.mlp.down_proj.weight,1.3641664595218848,0.017461396194030677
69,model.layers.5.mlp.down_proj.weight,1.5895558424944711,0.02027100254642291
