batch,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
1,ACTUAL_ALL_SEEN_REWRITE,RS,97,100,97.0,100,0,92,100,92,1,93,101,92,0.41210237457649784,0.03385765105485916,0.7011217892169963,3.296595931053161,4.2875365304947195,0.0021346656139940023,10.091282844543457,8.763399964570999,8.140425682067871,14.269229316711426,15.451098823547362,16.538516826629643,0.8979214429855347,17.484148025512695,8.351297589994502,8.004112257855013,14.26291309739463,15.410752541571854,16.531367930797863,-5.387979507446289,17.475966161116958
1,ACTUAL_FULL_SEEN,RS,97,100,97.0,100,0,92,100,92,1,93,101,92,0.41210237457649784,0.03385765105485916,0.7011217892169963,3.296595931053161,4.2875365304947195,0.0021346656139940023,10.091282844543457,8.763399964570999,8.140425682067871,14.269229316711426,15.451098823547362,16.538516826629643,0.8979214429855347,17.484148025512695,8.351297589994502,8.004112257855013,14.26291309739463,15.410752541571854,16.531367930797863,-5.387979507446289,17.475966161116958
1,ACTUAL_FULL_SEEN,PS,148,200,74.0,100,0,76,200,76,14,78,202,23,3.743970803312259,2.965806722640991,9.019971656799315,10.826091241836545,12.586924219131463,0.003567998530343175,14.428958892822266,6.334428609497845,6.27043342590332,11.089271640777588,11.952662754058828,13.395260591506947,0.0776105597615242,15.934550285339355,2.5904578061855865,2.4288993179798126,8.651371201872825,10.017034937813873,12.020504510272291,-9.580290675163269,13.11261610686779
1,ACTUAL_FULL_SEEN,NS,875,1000,87.5,100,0,166,1000,4,166,195,1030,0,11.258132532835006,11.341866970062256,16.0884521484375,17.63530931472778,20.356130065917966,0.47280240058898926,23.922645568847656,5.329613436992746,5.069370746612549,10.396754932403566,11.822714233398438,14.255203113555908,0.0009078433504328132,18.485517501831055,5.928519095842261,5.843500137329102,12.514578250050546,14.075762003660202,16.84661111838184,-8.552120208740234,20.12828079611063
2,ACTUAL_ALL_SEEN_REWRITE,RS,193,200,96.5,200,0,187,200,187,1,190,203,187,0.36553606604458766,0.01995908096432686,0.5242986500263211,1.7196028947830193,8.041081409454321,0.00032264748006127775,11.402961730957031,9.06717457421124,8.796865463256836,14.608578205108643,16.086718177795408,18.18567365646361,0.15652991831302643,20.506847381591797,8.701638508166653,8.681838504038751,14.580587153974921,16.079343289020468,18.178718031181475,-8.821123600006104,20.506135836127214
3,ACTUAL_ALL_SEEN_REWRITE,RS,292,300,97.33333333333333,300,0,287,300,287,3,292,305,287,0.26978316983702827,0.014925259165465832,0.3109633386135102,0.9318669021129612,7.017603182792636,0.00019834458362311125,11.436107635498047,9.570735876560212,9.245500087738037,14.810186004638675,16.577009105682375,19.37703586578369,0.24406319856643677,24.76122283935547,9.300952706723184,9.23860986577347,14.792642961069944,16.57230940948939,19.37576050027623,-9.477153539657593,24.7572023733519
4,ACTUAL_ALL_SEEN_REWRITE,RS,390,400,97.5,400,0,386,400,386,6,392,406,386,0.21736686421096238,0.01413488807156682,0.24051392227411278,0.5726840257644628,4.1824411773681405,0.00014077626110520214,11.013875007629395,9.796777305155992,9.606734275817871,15.325677394866947,16.847014808654777,20.207506465911862,0.23689252138137817,25.114551544189453,9.579410440945031,9.576022429857403,15.322103007079571,16.845598445483475,20.20682249219797,-9.57658565044403,25.108898673206568
5,ACTUAL_ALL_SEEN_REWRITE,RS,489,500,97.8,500,0,483,500,483,7,490,507,483,0.20992064987515915,0.014209168031811714,0.19072924405336397,0.4289091810584057,6.493364162445057,0.00010251473577227443,10.984024047851562,9.98704313904047,9.72351884841919,15.217841148376465,16.99595727920532,20.480078697204583,0.2502526044845581,25.341764450073242,9.777122489165311,9.678762814495713,15.198602669278626,16.988027417410194,20.47957894421968,-9.522689580917358,25.334060025867075
5,ACTUAL_FULL_SEEN,RS,489,500,97.8,500,0,483,500,483,7,490,507,483,0.20992064987515915,0.014209168031811714,0.19072924405336397,0.4289091810584057,6.493364162445057,0.00010251473577227443,10.984024047851562,9.98704313904047,9.72351884841919,15.217841148376465,16.99595727920532,20.480078697204583,0.2502526044845581,25.341764450073242,9.777122489165311,9.678762814495713,15.198602669278626,16.988027417410194,20.47957894421968,-9.522689580917358,25.334060025867075
5,ACTUAL_FULL_SEEN,PS,804,1000,80.4,500,0,513,1000,513,54,527,1014,174,2.738203748695145,1.3405643701553345,7.806435298919678,9.669287395477292,13.237739553451533,0.00033146608620882034,19.28915023803711,6.9752348248707134,6.673040390014648,11.880556106567383,13.263608503341665,17.466778984069823,0.003997075371444225,27.9348087310791,4.237031076175568,4.4148987382650375,10.497270967066289,12.500647451076656,16.350698776226483,-15.833077669143677,27.932599602267146
