policy,batch,population,metric,group,field,unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
REFIT4,51,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.832715281041015,12.253405684838071,9.95138229992881,15.72351240948774,5.77213010955893,17.57563157188997,18.761399310090926,22.43274842788407,2.791841506958008,23.478588817175478
REFIT4,51,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.337406329810619,1.5693191289901733,0.9811409637331963,4.925584495067596,3.9444435313344,10.298172640800479,12.089035356044764,13.5217255282402,0.33108898997306824,13.879898071289062
REFIT4,51,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.337406329810619,1.5693191289901733,0.9811409637331963,4.925584495067596,3.9444435313344,10.298172640800479,12.089035356044764,13.5217255282402,0.33108898997306824,13.879898071289062
REFIT4,51,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.718029856681824,8.906877040863037,7.382919669151306,11.241987228393555,3.8590675592422485,14.563930130004884,15.67124443054199,16.55709587097168,4.279806613922119,16.7785587310791
REFIT4,51,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.718029856681824,8.906877040863037,7.382919669151306,11.241987228393555,3.8590675592422485,14.563930130004884,15.67124443054199,16.55709587097168,4.279806613922119,16.7785587310791
REFIT4,51,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.380623526871204,5.268815875053406,3.03615140914917,7.61328799277544,4.57713658362627,7.897036215662956,7.991618956625461,8.067285149395465,2.898660659790039,8.086201697587967
REFIT4,51,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.380623526871204,5.268815875053406,3.03615140914917,7.61328799277544,4.57713658362627,7.897036215662956,7.991618956625461,8.067285149395465,2.898660659790039,8.086201697587967
REFIT4,51,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,PS,ALL,new_nll,PROMPT,256,1.5134958123103388,0.2501290664076805,0.04375999700278044,1.7141000926494598,1.6703400956466794,4.367841720581055,6.623252749443054,12.338902950286851,0.00038425691309385,15.763310432434082
REFIT4,51,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.5134958123103388,0.6740990383550525,0.1048592901788652,2.097770665830467,1.9929113756516017,3.726196854189037,5.653738093376158,9.734803321361547,0.0029211271321401,15.589749336242676
REFIT4,51,historical,PS,ALL,true_nll,PROMPT,256,9.723211362026632,9.225995540618896,7.045782089233398,12.014045238494873,4.968263149261475,14.090104103088379,15.891658306121826,20.290623569488524,2.773115873336792,21.457416534423828
REFIT4,51,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.723211362026632,9.079972624778748,7.370812177658081,12.194985032081604,4.824172854423523,13.806839561462402,14.241738629341125,19.89647944450379,3.8352845907211304,20.29599094390869
REFIT4,51,historical,PS,ALL,desired_margin,PROMPT,256,8.209715549716293,7.862814962863922,5.212013594806194,10.947139291092753,5.735125696286559,13.768996123690158,15.675093968166038,20.211021930071,-4.5200114250183105,21.45102450111881
REFIT4,51,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.209715549716293,7.951843963586725,5.958013622381259,10.769980146549642,4.811966524168383,12.840946258651092,13.901173671428111,19.739408228858235,-0.7057228088378906,20.24251393112354
REFIT4,51,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.2967095674300049,0.19377899169921875,0.040667793713510036,1.6509328484535217,1.6102650547400117,4.177985000610351,5.654519629478453,10.84734082221985,0.00038425691309385,12.995723724365234
REFIT4,51,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.2967095674300049,0.630647225305438,0.09445503354072571,1.9740060605108738,1.879551026970148,3.195110487937927,4.569641210138796,8.625943748950954,0.0029211271321401,10.070205211639404
REFIT4,51,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.726102981836565,9.276055812835693,7.084898114204407,12.014045238494873,4.929147124290466,14.05408754348755,15.818961429595944,20.29921136856079,2.773115873336792,21.457416534423828
REFIT4,51,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.726102981836565,9.156564474105835,7.401690363883972,12.194985032081604,4.793294668197632,13.712186336517334,14.170224714279174,19.94853369712829,3.8352845907211304,20.29599094390869
REFIT4,51,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.42939341440656,8.140244711190462,5.540770649909973,11.048087543342263,5.507316893432289,13.825178768392652,15.700521722016855,20.231121806163284,-4.5200114250183105,21.45102450111881
REFIT4,51,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.42939341440656,8.040151776745915,6.094429034739733,10.842219486832619,4.747790452092886,12.99351446875371,13.948848040122538,19.786381053812068,-0.7057228088378906,20.24251393112354
REFIT4,51,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.233869403600693,7.972382068634033,3.365405321121216,12.048282861709595,8.682877540588379,15.520324897766113,15.641817665100097,15.739011878967284,1.616544485092163,15.763310432434082
REFIT4,51,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.233869403600693,6.619098663330078,5.89243546128273,8.96053260564804,3.0680971443653107,12.938062644004823,14.263905990123746,15.324580667018887,4.107530951499939,15.589749336242676
REFIT4,51,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.633571147918701,8.257482051849365,6.320162892341614,10.44922399520874,4.1290611028671265,16.9637580871582,18.161686706542966,19.12002960205078,4.443106174468994,19.359615325927734
REFIT4,51,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.633571147918701,7.268695712089539,6.803945183753967,10.098321676254272,3.294376492500305,14.628301906585694,16.138295316696166,17.346290044784546,6.348604440689087,17.64828872680664
REFIT4,51,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.3997017443180084,1.1939702033996582,-0.31271886825561523,2.415597915649414,2.7283167839050293,4.618443465232849,5.810938465595243,6.764934465885162,-2.6715450286865234,7.003433465957642
REFIT4,51,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.3997017443180084,1.2634305953979492,0.25069403648376465,2.412438303232193,2.1617442667484283,3.049456346035004,3.26179569363594,3.43166717171669,-0.4021892547607422,3.4741350412368774
REFIT4,51,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,NS,ALL,new_nll,PROMPT,1280,8.01883160779371,7.883772850036621,5.149771094322205,10.801229000091553,5.651457905769348,13.466263198852543,15.255450916290282,18.114798927307145,0.0004969792207702994,21.0653076171875
REFIT4,51,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.01883160779371,7.860755002498626,5.673065561056137,10.015579426288605,4.342513865232468,11.924144750237465,13.564397432804103,15.404720580101019,1.2756926991045474,19.243685150146483
REFIT4,51,historical,NS,ALL,true_nll,PROMPT,1280,5.857322878930427,5.549118757247925,3.2051013112068176,8.3254075050354,5.120306193828583,10.828535461425783,12.248902845382688,14.119608144760146,0.005900109186768532,18.93317222595215
REFIT4,51,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.857322878930427,5.724670684337616,3.9020981296896937,7.629100799560547,3.727002669870853,8.965933224409818,9.416302018165588,10.776142966270447,1.4928281761705875,11.41995997428894
REFIT4,51,historical,NS,ALL,desired_margin,PROMPT,1280,2.161508728863282,2.10677383095026,-0.7118856906890869,4.994276642799377,5.706162333488464,8.05354660749436,10.404675939306616,14.449598270058631,-13.435065634548664,16.726407885551453
REFIT4,51,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,2.161508728863282,1.8810185693204402,-0.04603471849113703,4.814983538165689,4.861018256656826,6.36955672621727,7.754142484562469,11.940902907207613,-7.8254877358675,14.306886386871337
REFIT4,51,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.926866650101898,7.867661237716675,5.1103233098983765,10.737337589263916,5.6270142793655396,13.315955162048343,14.918860578536984,16.88548501968383,0.0004969792207702994,20.801362991333008
REFIT4,51,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.926866650101897,7.799072527885437,5.618090346455574,10.015579426288605,4.397489079833031,11.9128968334198,13.22107906579971,14.301786057472228,1.2756926991045474,15.792187404632568
REFIT4,51,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.7951663716951565,5.471859693527222,3.137344717979431,8.291268110275269,5.153923392295837,10.770033931732184,12.248902845382688,13.965863609313947,0.005900109186768532,18.93317222595215
REFIT4,51,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.7951663716951565,5.674309262633324,3.860799703001976,7.424512422084808,3.563712719082832,8.958481049537658,9.428885312080382,10.77870155620575,1.4928281761705875,11.41995997428894
REFIT4,51,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,2.131700278406741,2.135891407728195,-0.6695406436920166,4.994276642799377,5.663817286491394,7.818885445594793,10.112791448831556,13.121642689704888,-13.435065634548664,16.726407885551453
REFIT4,51,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,2.131700278406741,1.9561784148216246,-0.04603471849113703,4.814983538165689,4.861018256656826,6.288384385593235,7.525245588971302,10.472244300961483,-7.8254877358675,12.253061933815479
REFIT4,51,historical,NS,SUPERSEDED,new_nll,PROMPT,40,10.869745296239852,8.964703559875488,7.049457669258118,16.238195657730103,9.188737988471985,19.295595359802245,19.843859481811524,20.6844482421875,2.1976253986358643,21.0653076171875
REFIT4,51,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,10.869745296239852,8.946424531936646,8.109537070989608,11.70663275718689,3.5970956861972816,16.228864192962646,17.73627467155456,18.9422030544281,6.342446970939636,19.243685150146483
REFIT4,51,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.784174603223801,7.239790916442871,5.417147159576416,10.358190536499023,4.941043376922607,11.299672317504884,11.92358813285827,15.242181615829466,2.849262237548828,16.237140655517578
REFIT4,51,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.784174603223801,8.46861251592636,7.426168304681777,8.826618814468384,1.400450509786607,9.088252296447754,9.175463457107544,9.245232385635376,4.936798763275147,9.262674617767335
REFIT4,51,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.0855706930160522,1.1539654731750488,-1.864168643951416,6.374435484409332,8.238604128360748,14.511657619476319,14.902160906791684,15.89069808959961,-8.993211507797241,15.948486804962158
REFIT4,51,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.0855706930160522,0.4778120160102844,-0.7170817434787748,4.280464452505112,4.997546195983887,10.296317613124849,12.301601999998088,13.905829509496686,-2.9202276468276978,14.306886386871337
REFIT4,51,historical,NS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,NS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,NS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,NS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,51,historical,NS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,51,historical,NS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,current,RS,ALL,new_nll,PROMPT,100,0.008907909995032241,0.00417640688829124,0.0020303366472944617,0.011119924485683441,0.00908958783838898,0.021321846731007125,0.03436781018972396,0.052393645420670515,0.00013422065239865333,0.0538412369787693
REFIT4,52,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.008907909995032241,0.00417640688829124,0.0020303366472944617,0.011119924485683441,0.00908958783838898,0.021321846731007125,0.03436781018972396,0.052393645420670515,0.00013422065239865333,0.0538412369787693
REFIT4,52,current,RS,ALL,true_nll,PROMPT,100,12.384981498718261,12.074461936950684,9.773974895477295,14.457638263702393,4.683663368225098,17.751285743713378,18.354166507720947,19.944524688720705,6.1769514083862305,20.045351028442383
REFIT4,52,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,12.384981498718261,12.074461936950684,9.773974895477295,14.457638263702393,4.683663368225098,17.751285743713378,18.354166507720947,19.944524688720705,6.1769514083862305,20.045351028442383
REFIT4,52,current,RS,ALL,desired_margin,PROMPT,100,12.37607358872323,12.064766486815643,9.770844196900725,14.456955450248643,4.686111253347917,17.749918685189915,18.351304784739476,19.944247656091175,6.163757251575589,20.044233469991013
REFIT4,52,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,12.37607358872323,12.064766486815643,9.770844196900725,14.456955450248643,4.686111253347917,17.749918685189915,18.351304784739476,19.944247656091175,6.163757251575589,20.044233469991013
REFIT4,52,current,PS,ALL,new_nll,PROMPT,200,1.2943913183850235,0.2979387193918228,0.05672789644449949,1.892309695482254,1.8355817990377545,3.8317836523056026,5.919492888450621,7.195310325622529,0.0009841842111200094,13.534018516540527
REFIT4,52,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.2943913183850235,0.7207298148423433,0.12152858579065651,1.9477730011567473,1.8262444153660908,3.4712571516633037,4.227112525701523,5.875816983580601,0.0015073198592290282,8.14762270450592
REFIT4,52,current,PS,ALL,true_nll,PROMPT,200,9.130514889359475,8.695246696472168,6.680593490600586,11.786613464355469,5.106019973754883,13.857662105560303,15.469412231445311,18.545391578674312,1.426640272140503,19.778772354125977
REFIT4,52,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,9.130514889359475,8.571681499481201,7.054019808769226,11.33155870437622,4.277538895606995,13.894921159744262,14.381974840164183,16.865817246437086,2.368393301963806,19.15975856781006
REFIT4,52,current,PS,ALL,desired_margin,PROMPT,200,7.836123570974451,7.50081910379231,5.211318004876375,10.274327348917723,5.0630093440413475,13.231538886390625,14.76380234980024,18.54430368453031,-2.5022363662719727,19.77674189861864
REFIT4,52,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,7.836123570974451,7.466031652409583,5.459293461870402,10.361736529506743,4.902443067636341,12.863122590957211,13.870418206509202,16.833391687237903,0.5547513365745544,19.15825124795083
REFIT4,52,current,NS,ALL,new_nll,PROMPT,1000,7.943792829262326,7.953500747680664,5.477758526802063,10.312691688537598,4.834933161735535,12.554521083831787,13.804095888137816,16.835360622406007,0.0035143063869327307,20.628629684448242
REFIT4,52,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,7.943792829262326,8.05200763940811,6.072450029850007,9.80425921678543,3.7318091869354237,11.364932107925418,12.04719437122345,13.305116892814638,1.9671473495662213,13.842770290374755
REFIT4,52,current,NS,ALL,true_nll,PROMPT,1000,5.370533791889902,5.033741235733032,2.4419749975204468,7.71875274181366,5.276777744293213,10.072452259063722,11.663496589660644,15.098540630340576,0.005690920632332563,19.766178131103516
REFIT4,52,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,5.370533791889902,5.076724633574486,3.785045765340328,6.9075149819254875,3.1224692165851593,8.59059131205082,9.256405291557313,9.914679746150982,1.1991526506841184,12.112181615829467
REFIT4,52,current,NS,ALL,desired_margin,PROMPT,1000,2.573259037372423,2.5936028957366943,-0.15575456619262695,5.410219669342041,5.565974235534668,7.976839137077332,9.757809138298033,13.694902550429104,-12.631116837263107,17.25026798248291
REFIT4,52,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.5732590373724236,2.298813274502754,0.5753493249416352,4.828381332755089,4.253032007813453,6.703762589772232,8.831774183809756,10.355993468375878,-7.288095141202211,10.768323892354966
REFIT4,52,historical,RS,ALL,new_nll,PROMPT,128,0.2435823067870615,0.00253266969230026,0.001072278741048649,0.008236251305788755,0.0071639725647401065,0.08319851756095877,0.7359815984964353,6.875301651954678,9.023735765367746e-05,13.985359191894531
REFIT4,52,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.2435823067870615,0.00253266969230026,0.001072278741048649,0.008236251305788755,0.0071639725647401065,0.08319851756095877,0.7359815984964353,6.875301651954678,9.023735765367746e-05,13.985359191894531
REFIT4,52,historical,RS,ALL,true_nll,PROMPT,128,12.740286760032177,12.193643569946289,9.873911619186401,15.43403673171997,5.560125112533569,17.61245059967041,18.702003574371336,22.398588581085207,4.259907245635986,23.33079719543457
REFIT4,52,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.740286760032177,12.193643569946289,9.873911619186401,15.43403673171997,5.560125112533569,17.61245059967041,18.702003574371336,22.398588581085207,4.259907245635986,23.33079719543457
REFIT4,52,historical,RS,ALL,desired_margin,PROMPT,128,12.496704453245115,12.112255834101234,9.76381751196459,15.382941726973513,5.619124215008924,17.611297186883167,18.67596184943686,22.398138062301445,2.2834739685058594,23.32586695207283
REFIT4,52,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.496704453245115,12.112255834101234,9.76381751196459,15.382941726973513,5.619124215008924,17.611297186883167,18.67596184943686,22.398138062301445,2.2834739685058594,23.32586695207283
REFIT4,52,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,124,0.1119934468343056,0.0024831428891047835,0.0010578100627753884,0.006866217358037829,0.005808407295262441,0.029222120158374318,0.2440361596643916,1.1947565555572504,9.023735765367746e-05,8.717767715454102
REFIT4,52,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,0.1119934468343056,0.0024831428891047835,0.0010578100627753884,0.006866217358037829,0.005808407295262441,0.029222120158374318,0.2440361596643916,1.1947565555572504,9.023735765367746e-05,8.717767715454102
REFIT4,52,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,124,12.840007916573555,12.298898220062256,9.888727903366089,15.43403673171997,5.545308828353882,17.627346992492676,18.791174793243407,22.425785617828367,5.090412139892578,23.33079719543457
REFIT4,52,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,12.840007916573555,12.298898220062256,9.888727903366089,15.43403673171997,5.545308828353882,17.627346992492676,18.791174793243407,22.425785617828367,5.090412139892578,23.33079719543457
REFIT4,52,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,124,12.72801446973925,12.297928667714586,9.848318122094497,15.43220593346632,5.583887811371824,17.626007797243073,18.757314314733957,22.425372758355802,2.2834739685058594,23.32586695207283
REFIT4,52,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.72801446973925,12.297928667714586,9.848318122094497,15.43220593346632,5.583887811371824,17.626007797243073,18.757314314733957,22.425372758355802,2.2834739685058594,23.32586695207283
REFIT4,52,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.3228369653224945,1.498765468597412,0.9048981368541718,4.916704297065735,4.011806160211563,10.357897233963016,12.171628212928768,13.622612996101376,0.30845773220062256,13.985359191894531
REFIT4,52,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.3228369653224945,1.498765468597412,0.9048981368541718,4.916704297065735,4.011806160211563,10.357897233963016,12.171628212928768,13.622612996101376,0.30845773220062256,13.985359191894531
REFIT4,52,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.64893090724945,8.764698505401611,7.399849534034729,11.013779878616333,3.613930344581604,14.489363574981692,15.64789147377014,16.5747137928009,4.259907245635986,16.806419372558594
REFIT4,52,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.64893090724945,8.764698505401611,7.399849534034729,11.013779878616333,3.613930344581604,14.489363574981692,15.64789147377014,16.5747137928009,4.259907245635986,16.806419372558594
REFIT4,52,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.326093941926956,5.172638177871704,3.0724117755889893,7.426320344209671,4.353908568620682,7.853351676464081,7.995695453882217,8.109570475816726,2.8210601806640625,8.138039231300354
REFIT4,52,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.326093941926956,5.172638177871704,3.0724117755889893,7.426320344209671,4.353908568620682,7.853351676464081,7.995695453882217,8.109570475816726,2.8210601806640625,8.138039231300354
REFIT4,52,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,52,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,52,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,52,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,historical,PS,ALL,new_nll,PROMPT,256,1.521004780981798,0.25670579075813293,0.039545608684420586,1.8239400386810303,1.7843944299966097,4.789920091629028,6.44401490688324,12.439195394515977,0.00045753977610729635,15.72050952911377
REFIT4,52,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.521004780981798,0.6891319695860147,0.10174240893684328,2.152158466342371,2.0504160574055277,3.8443096511065957,5.531643402576445,9.802074208259588,0.003133193706162274,15.615652561187744
REFIT4,52,historical,PS,ALL,true_nll,PROMPT,256,9.71446651313454,9.188252925872803,7.10147750377655,11.980401039123535,4.878923535346985,14.257238864898682,15.948434352874756,20.100203132629396,2.735372304916382,21.334644317626953
REFIT4,52,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.71446651313454,9.10606062412262,7.382731676101685,12.057900071144104,4.675168395042419,13.584389495849608,14.362474322319027,19.715549325942998,3.9057915210723877,20.100723266601562
REFIT4,52,historical,PS,ALL,desired_margin,PROMPT,256,8.193461732152741,7.869900738820434,5.3128867745399475,10.912585613550618,5.599698839010671,13.696099843364209,15.693857765640132,19.9110342341708,-4.182900905609131,21.328786398284137
REFIT4,52,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.193461732152741,7.892589995637536,5.929514162242413,10.71317123901099,4.783657076768577,12.638470784877427,13.956699625961482,19.566381416479132,-0.44090819358825684,20.06733128684573
REFIT4,52,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.3061476357945667,0.22439423948526382,0.03836218826472759,1.5228418111801147,1.4844796229153872,4.275705337524416,5.597433471679685,10.843427000045777,0.00045753977610729635,13.12914752960205
REFIT4,52,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.3061476357945667,0.647518630779814,0.09641068475320935,2.035491970309522,1.9390812855563127,3.2253652563318616,4.569563517719504,8.584820749759672,0.003133193706162274,10.201490879058838
REFIT4,52,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.715360515540645,9.283958911895752,7.128202319145203,11.980401039123535,4.8521987199783325,14.155688762664797,15.90366473197937,20.10103534698486,2.735372304916382,21.334644317626953
REFIT4,52,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.715360515540645,9.269601821899414,7.402624189853668,12.057900071144104,4.655275881290436,13.530304574966431,14.143824863433837,19.76854481697082,3.9057915210723877,20.100723266601562
REFIT4,52,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.409212879746079,7.978330984711647,5.568914959207177,11.078303690999746,5.509388731792569,13.731371488235892,15.753362334775735,19.939310624641365,-4.182900905609131,21.328786398284137
REFIT4,52,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.409212879746079,7.9816735945641994,5.979225262184627,10.746190295089036,4.766965032904409,12.679438156657852,13.967863847129047,19.615009770067402,-0.44090819358825684,20.06733128684573
REFIT4,52,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.181576281785965,7.847127676010132,3.2834457755088806,11.892406225204468,8.608960449695587,15.573709774017335,15.647109651565552,15.705829553604126,1.8196911811828613,15.72050952911377
REFIT4,52,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.181576281785965,6.4976330399513245,5.843668133020401,8.835541188716888,2.9918730556964874,12.903608012199403,14.25963028669357,15.344448106288908,4.115386486053467,15.615652561187744
REFIT4,52,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.686752438545227,8.273666858673096,6.615137457847595,10.459248304367065,3.84411084651947,16.757015705108643,18.101600885391232,19.177269029617307,4.449209690093994,19.446186065673828
REFIT4,52,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.686752438545227,7.43107807636261,6.877820551395416,10.24000996351242,3.3621894121170044,14.611214041709902,16.068282067775723,17.233936488628387,6.359503507614136,17.525350093841553
REFIT4,52,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.505176156759262,1.2261815071105957,-0.1811203956604004,2.6318933367729187,2.813013732433319,4.68531413078308,5.804891324043272,6.700553078651428,-2.4164791107177734,6.924468517303467
REFIT4,52,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.505176156759262,1.270264208316803,0.4191230237483978,2.3563173413276672,1.9371943175792694,3.1602329969406133,3.4282048821449274,3.6425823903083794,-0.21600055694580078,3.696176767349243
REFIT4,52,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,52,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,52,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,52,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,52,historical,NS,ALL,new_nll,PROMPT,1280,8.010214745110897,7.904889106750488,5.133686542510986,10.756633281707764,5.622946739196777,13.361066627502446,15.38830885887146,18.299370956420912,0.0005183068569749594,21.17708396911621
REFIT4,52,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.010214745110897,7.7960572123527525,5.640754315257072,9.969455242156982,4.32870092689991,12.073657329678534,13.473742814064023,15.232068071365362,1.0972343608736992,19.27340087890625
