policy,batch,population,metric,group,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy,two_P_request_strict_n,two_P_request_strict_d
REFIT4,60,entry_old,PS,ACTIVE_TARGET,9820,4910,9523,0.9697556008146639,0,4665,41e9b63ba1d3658a48b9c164df0da2c3ecabc92b202d9d322bfbbc05e2c5f241,7206732283baf118719145e79c0b60f637a7fedcc7bd450984a29d64f57b8a32,6862,0.6987780040733198,2670,0.5437881873727087,6995,9956,0.702591402169546,51,0.005193482688391039,7,0.0014256619144602852,147,9930,0.014803625377643504,2670,4910
REFIT4,60,entry_old,PS,SUPERSEDED,180,90,126,0.7,0,49,011d00a5ba43b85b756c5e998ae0f17aaa4d2080f302da6427148d9f32253f76,390dba54fad9fd669c8fbbc770567af00e2ed90a9db2fdc9b42f718eccd15915,22,0.12222222222222222,3,0.03333333333333333,24,182,0.13186813186813187,5,0.027777777777777776,2,0.022222222222222223,7,182,0.038461538461538464,3,90
REFIT4,60,entry_old,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
REFIT4,60,entry_old,NS,ALL,50000,5000,34726,0.69452,0,1259,03cf69604597a6686e678e3d28f20e8afa0c40922c75d0f3cefa9c8fc7e324e9,c1f8683b374333272c556aa1db8e920d53e7d5f34be3f7630592927ac196f542,2316,0.04632,0,0.0,2950,50690,0.05819688301440126,5238,0.10476,0,0.0,5744,50560,0.11360759493670886,,
REFIT4,60,entry_old,NS,ACTIVE_TARGET,49100,4910,34150,0.6955193482688391,0,1243,96ba3e9c79ce6f4584ff340f67671de57355bfed301ce3d112054f6bb435bc72,6ea4037cd7a068a7b4f0c84997a718e7723d71cd1d98979902b95e1d86625476,2298,0.04680244399185336,0,0.0,2922,49780,0.05869827239855364,5187,0.10564154786150713,0,0.0,5683,49650,0.11446122860020141,,
REFIT4,60,entry_old,NS,SUPERSEDED,900,90,576,0.64,0,16,e8a649115458b5939177521ca58ab4eb4b46761bdef16b2d527a38c4d68bfe61,a063af9d0e0cc4f08e291684b042f3e3ea4162419995ce2a443d888e68e5aa50,18,0.02,0,0.0,28,910,0.03076923076923077,51,0.056666666666666664,0,0.0,61,910,0.06703296703296703,,
REFIT4,60,entry_old,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
REFIT4,60,first_suffix500,RS,ALL,500,500,499,0.998,0,499,cd51ffcc82e26a0ea707888f7a025fe3a874c189e773a3e8cb4a59ee03191b4a,eddeccb890adb8a817ca6c3dd60f7b61b2bb4617896e28b727c5f3df7155c729,498,0.996,498,0.996,505,507,0.9960552268244576,0,0.0,0,0.0,6,506,0.011857707509881422,,
REFIT4,60,first_suffix500,PS,ALL,1000,500,978,0.978,0,480,1fa60daba09234d0046a195f933eb30fbe00efb6f5cce0b08eb081ab593377bb,81c62a4c9ca9b742f52924260ef36bd3581f642b51473172d08c1c9f155c657a,704,0.704,272,0.544,717,1014,0.7071005917159763,2,0.002,0,0.0,14,1012,0.01383399209486166,272,500
REFIT4,60,first_suffix500,NS,ALL,5000,500,3626,0.7252,0,149,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,acfa30971276ae518c03701c93e2a6ccc30d7323fbd0eb6e89876efa14796e7c,226,0.0452,0,0.0,295,5070,0.05818540433925049,550,0.11,0,0.0,610,5060,0.12055335968379446,,
FROZEN2,60,current,RS,ALL,100,100,100,1.0,0,100,4bbefbfca48174e9b05c32077efdc9b2d4cf4fc8d0d3427fddde13f4a9de57e4,42ff857bdcba0f1327e6a16facd8bbb79664d4d3d5cfe725c9c6be1a207e4938,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,101,0.0,,
FROZEN2,60,current,PS,ALL,200,100,199,0.995,0,99,841dd06b98c1b48d7ef0af7a2ae7d14515ec2128551748c7122856e635e71dae,e2b69b9a03aa3e7d39845abc031f357c2caa889af95b588aceefacb8131976c2,158,0.79,68,0.68,158,200,0.79,0,0.0,0,0.0,0,202,0.0,68,100
FROZEN2,60,current,NS,ALL,1000,100,718,0.718,0,28,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,d081a588ebbe13ecb1c82af010ab197687af365ad12c4f51ed8da18bc5d9222c,53,0.053,0,0.0,53,1000,0.053,109,0.109,0,0.0,115,1010,0.11386138613861387,,
FROZEN2,60,suffix,RS,ALL,1000,1000,1000,1.0,0,1000,3d8441c97974f7cd040c389398d91e2eb5ac18fab77a8c2eb4529838716fd31c,a9b082cd81b960712ddf5156a38bd0234ed624af5674dd34a60677d7c11cf9e1,997,0.997,997,0.997,1013,1016,0.9970472440944882,0,0.0,0,0.0,15,1017,0.014749262536873156,,
FROZEN2,60,suffix,RS,ACTIVE_TARGET,994,994,994,1.0,0,994,167c89fb129b9e7a1bc92c7032192ddceea9baa697f6400112111500ddda3e92,5a2377e23e36bfeac6b8bbc7cbc3eee746de46bcea540e66cb84ec9a90d04581,993,0.9989939637826962,993,0.9989939637826962,1009,1010,0.999009900990099,0,0.0,0,0.0,15,1011,0.01483679525222552,,
FROZEN2,60,suffix,RS,SUPERSEDED,6,6,6,1.0,0,6,da4c13757b947da5ff7515fea41b79dd7912a4dccc6141faede57a69bf6586f8,86bba253704b420f54d4a7b42dcfd1d7bc81225df1243d5e71a7ce29fbaa6f26,4,0.6666666666666666,4,0.6666666666666666,4,6,0.6666666666666666,0,0.0,0,0.0,0,6,0.0,,
FROZEN2,60,suffix,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
FROZEN2,60,suffix,PS,ALL,2000,1000,1958,0.979,0,964,561c2a3b61e3777b41070ea00087eb776c101e59310b21581b2961f321f411e2,a45dad55eb277640085604eb155f7f63bc13722217d3ce49566bbd2c2810d7c7,1467,0.7335,588,0.588,1499,2032,0.7376968503937008,4,0.002,0,0.0,33,2034,0.016224188790560472,588,1000
FROZEN2,60,suffix,PS,ACTIVE_TARGET,1988,994,1950,0.9808853118712274,0,961,8382f962a0306a2cac5e9f50b608788262e6f4134a96a7557c882773391f5b38,2508e45df8166c53ccab390ec862672e84ab967f137b56bff3b7e39e599f81f9,1466,0.7374245472837022,588,0.5915492957746479,1498,2020,0.7415841584158416,3,0.0015090543259557343,0,0.0,32,2022,0.01582591493570722,588,994
FROZEN2,60,suffix,PS,SUPERSEDED,12,6,8,0.6666666666666666,0,3,f188991fee9feb1bb44ad46967dc83abf794128d8ee48e6185148a55694db3b7,196cca01190f1ba2206167b55fc4a1a281ff5faefa013334b116ace88c27fc67,1,0.08333333333333333,0,0.0,1,12,0.08333333333333333,1,0.08333333333333333,0,0.0,1,12,0.08333333333333333,0,6
