arm,h,M,T_z,requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,margin_mean,margin_median,displacement_mean,displacement_median,displacement_p90,displacement_max,raw_field_norm_mean,raw_field_norm_median,raw_field_norm_p90,raw_field_norm_max,clamp_hits,clamp_denominator_request_microsteps,clamp_fraction
Z+,0.25,1,0.25,10,7.9117913246154785,7.655735015869141,10.846968650817871,14.676371574401855,6.2061381340026855,6.545202255249023,-1.705653429031372,-1.6477102041244507,1.283300518989563,1.156111240386963,1.8762010335922241,2.379730701446533,4.184288024902344,3.557465076446533,5.935245037078857,7.635185241699219,0,10,0.0
Z+,0.25,3,0.75,10,1.882282018661499,0.7527183294296265,4.802224636077881,5.002145290374756,8.572369575500488,8.621488571166992,6.690086364746094,7.712533950805664,2.359217882156372,2.1897659301757812,2.9929182529449463,3.115328550338745,3.577009677886963,2.8177318572998047,6.8071393966674805,9.572286605834961,0,30,0.0
Z+,0.25,5,1.25,10,0.2615390717983246,0.10981786251068115,0.8283525705337524,0.9183434844017029,10.394453048706055,10.931761741638184,10.132914543151855,10.741758346557617,3.045830249786377,3.2217555046081543,3.725703716278076,4.101429462432861,1.1424105167388916,0.5172058939933777,3.887362241744995,4.014212608337402,0,50,0.0
Z+,0.25,10,2.5,10,0.030452674254775047,0.018934842199087143,0.05942254513502121,0.12063800543546677,11.942138671875,12.601961135864258,11.911686897277832,12.540236473083496,3.124896287918091,3.2575278282165527,3.884134292602539,4.108592987060547,0.18935388326644897,0.19630615413188934,0.2528780698776245,0.28847017884254456,0,100,0.0
Z±,0.25,1,0.25,10,8.213417053222656,8.668874740600586,10.084654808044434,14.183980941772461,7.803952217102051,8.518074989318848,-0.40946435928344727,-0.9309224486351013,2.3213229179382324,1.9786276817321777,3.4844906330108643,4.494982719421387,5.818916320800781,5.365329742431641,9.5748872756958,10.655179977416992,0,10,0.0
Z±,0.25,3,0.75,10,2.1043999195098877,1.0071120262145996,4.752781391143799,5.709442138671875,9.477684020996094,9.096125602722168,7.373284339904785,7.80898380279541,3.4942893981933594,3.6158342361450195,4.2817511558532715,4.7807841300964355,3.7036616802215576,2.118459701538086,7.306180477142334,16.995655059814453,2,30,0.06666666666666667
Z±,0.25,5,1.25,10,0.2864028513431549,0.12847886979579926,0.8783213496208191,0.9252386093139648,10.960939407348633,11.55894660949707,10.674535751342773,10.99633502960205,3.8730251789093018,3.879441499710083,4.8156280517578125,5.129162311553955,1.0431301593780518,0.48156824707984924,2.669985771179199,4.0896382331848145,6,50,0.12
Z±,0.25,10,2.5,10,0.041665107011795044,0.028573522344231606,0.07109152525663376,0.14920681715011597,12.706823348999023,13.630969047546387,12.665159225463867,13.595558166503906,3.926583766937256,4.0028510093688965,4.815623760223389,5.129155158996582,0.22442202270030975,0.19916704297065735,0.3203791379928589,0.4144684970378876,21,100,0.21
