cell,arm,batch,action_geometry_status,actual_reduction,actual_transition_norm_mean,applied_update_frobenius,applied_update_frobenius_squared,build_identity,built_state_version,coefficient_u,command_norm_mean,command_reference_state_version,direction_frobenius,direction_frobenius_squared,discretization_defect,entry_sublevel_violation,euler_alpha,factor_rank,g,keys_sha256,layer,model_error_norm_mean,native_creg_action_status,potential_after,potential_before,predicted_reduction,predicted_transition_norm_mean,r,realization_error_norm_mean,residual_denominator,residual_norm_mean_after,residual_norm_mean_before,residual_sha256,resolution_stable_path_increment_frobenius_squared,response_norm_mean,resulting_state_version,semantic_all_strict,semantic_event_count,semantic_request_count,semantic_request_strict_count,semantic_strict_event_count,semantic_tie_count,solver_identity,sweep,virtual_state_identity_sha256,visit_ordinal,writer_command_norm_mean,per_request_D_R0_n,per_request_D_R0_mean,per_request_D_R0_median,per_request_D_R0_q25,per_request_D_R0_q75,per_request_D_R0_p90,per_request_D_R0_max,per_request_D_model_R0_n,per_request_D_model_R0_mean,per_request_D_model_R0_median,per_request_D_model_R0_q25,per_request_D_model_R0_q75,per_request_D_model_R0_p90,per_request_D_model_R0_max,per_request_actual_potential_change_n,per_request_actual_potential_change_mean,per_request_actual_potential_change_median,per_request_actual_potential_change_q25,per_request_actual_potential_change_q75,per_request_actual_potential_change_p90,per_request_actual_potential_change_max,per_request_actual_potential_worsened_n,per_request_actual_potential_worsened_mean,per_request_actual_potential_worsened_median,per_request_actual_potential_worsened_q25,per_request_actual_potential_worsened_q75,per_request_actual_potential_worsened_p90,per_request_actual_potential_worsened_max,per_request_g_n,per_request_g_mean,per_request_g_median,per_request_g_q25,per_request_g_q75,per_request_g_p90,per_request_g_max,per_request_q_res_n,per_request_q_res_mean,per_request_q_res_median,per_request_q_res_q25,per_request_q_res_q75,per_request_q_res_p90,per_request_q_res_max,per_request_r_n,per_request_r_mean,per_request_r_median,per_request_r_q25,per_request_r_q75,per_request_r_p90,per_request_r_max,per_request_response_orthogonal_R0_squared_n,per_request_response_orthogonal_R0_squared_mean,per_request_response_orthogonal_R0_squared_median,per_request_response_orthogonal_R0_squared_q25,per_request_response_orthogonal_R0_squared_q75,per_request_response_orthogonal_R0_squared_p90,per_request_response_orthogonal_R0_squared_max,per_request_writer_command_R0_squared_n,per_request_writer_command_R0_squared_mean,per_request_writer_command_R0_squared_median,per_request_writer_command_R0_squared_q25,per_request_writer_command_R0_squared_q75,per_request_writer_command_R0_squared_p90,per_request_writer_command_R0_squared_max,per_request_zero_command_cross_response_R0_squared_n,per_request_zero_command_cross_response_R0_squared_mean,per_request_zero_command_cross_response_R0_squared_median,per_request_zero_command_cross_response_R0_squared_q25,per_request_zero_command_cross_response_R0_squared_q75,per_request_zero_command_cross_response_R0_squared_p90,per_request_zero_command_cross_response_R0_squared_max
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0036163613459332528,0.14946661092759109,0.42907129094849744,0.18410217271621016,2749b09ac0bbb33f96795174f95beba6e7f1598fcef4c29910d909d7737600be,12,1,0.48949969618797567,12,1.7162851637939898,2.9456347634593625,0,0,0.25,100,,cb860ace09145d7bfce2d8f0d63412557277a3e816118ba46fdf1b917bccd237,6,,TELEMETRY_WITHHELD,0.083138474683159491,0.086754836029092744,,,,0.46279191430839972,3,1.9146539313580746,1.9579987847519027,1c9733fdb9a5b9ed536a084c27d56530e319cac99a980d14062fac4cf4ec8232,0.73640869086484062,,13,False,606,100,92,582,0,e97994c69fd1857d332445d0b3fd2d382366db7f8cfba123d34e38bc49801f6f,2,8109f213b93c28a1243cf0c7ef3504c7b6a5556397da2f81448659ec65e1992d,12,0.16316656539542776,100,0.0098114608908763841,0.0094706770931789839,0.0080015778332299409,0.011000635461266745,0.01290511573413081,0.015351417652425599,0,,,,,,,100,-0.0036163613459332827,-0.0037899244047634667,-0.0046338948383630304,-0.0029327868105810196,-0.0019713131899946269,0.0029576746647890406,100,0.02,0,0,0,0,1,0,,,,,,,100,0.40649212678378099,0.40529890998773899,0.37984031136821833,0.43198947010414163,0.44890563562563468,0.4804657325033323,0,,,,,,,0,,,,,,,100,0.0012049282781721802,0.0011905313859519463,0.0010671163248355689,0.0013408900186426163,0.0014269669829324342,0.001650741386763155,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.010464720445110237,0.21701388435997121,0.65934466454489116,0.43473538666381506,dc971c1be0bcb2a07566d80da0c17e83b5354b00f0897b4cd6455b77738073a9,13,1,0.47866348283951865,13,2.6373786581795646,6.955766186621041,0,0,0.25,100,,05ffdb6727ff6461d52ce4efcd9edf1e27819d2ec350e82b86ee2ad985053577,7,,TELEMETRY_WITHHELD,0.072673754238049254,0.083138474683159491,,,,0.38314713051066512,2,1.7881840763097399,1.9146539313580746,79ba35613ebac2c77740726bbe63b7f07980e085764a9aa69428bdd0ce2b184a,1.7389415466552602,,14,False,606,100,93,589,0,54113276bd253cdd997e0607f15fbd4b60371599ccf53d85399ebe88f91b5f12,2,ecb94f33a2869194a0ee664ababa1f63700582fed0b7388cb80cd0d1c277bbbc,13,0.23933174141975933,100,0.0068048935360718564,0.0064941764519498013,0.0050969600337295931,0.007843072887257661,0.0094626979754446634,0.01495000431182821,0,,,,,,,100,-0.010464720445110232,-0.010610753690657237,-0.01136987562625634,-0.0094120315217070642,-0.0084950754007798706,-0.0042708376652201086,100,0,0,0,0,0,0,0,,,,,,,100,0.37980594703496373,0.37889831867482104,0.35392130330889793,0.40465817218869238,0.42508167530159335,0.45301497297590515,0,,,,,,,0,,,,,,,100,0.0025980773338487328,0.0025666776079010323,0.0022543541019119165,0.002915857884118701,0.0031486918890767787,0.0036069893767182032,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.029975269139112873,0.41802128813829337,1.2412231791399011,1.540634980434163,77169c2cb5f55aebf4282b222aa72457185de9f51f727f11fdc870e1d671e0d4,14,1,0.44704601907743496,14,4.9648927165596044,24.650159686946608,0,0,0.25,100,,8b1faa102921f39089d32f6907fe10a60ab87a93c91c41a9bbdce36470bb3a99,8,,TELEMETRY_WITHHELD,0.042698485098936381,0.072673754238049254,,,,0.034612387783409998,1,1.3706154246628952,1.7881840763097399,56ad3a8cf0db895330f7e420ede8f4bbe135b85a759d99ddc988b84a9f62fff6,6.1625399217366521,,15,False,606,100,96,597,0,0284de2b5a4eaef424145d6a26bc0d0705e179caa8eac91558d403be37a332cd,2,591a9a279ac6e82ecd0e0672bda90fe7ddaed06a63079536ada6a96d0c059ad4,14,0.44704601907743496,100,5.741891554670007e-05,4.999902637965346e-05,3.7958047746885409e-05,6.7032947172652408e-05,9.2691103147170923e-05,0.00015984538975784572,0,,,,,,,100,-0.029975269139112869,-0.029634672151452428,-0.033312351140516665,-0.025818635899289059,-0.023794550733033552,-0.019674219697852286,100,0,0,0,0,0,0,0,,,,,,,100,0.29110742226082686,0.28954306556907938,0.27004354053574386,0.31001753584822295,0.32428618808933063,0.34921476372565174,0,,,,,,,0,,,,,,,100,0.0090842192797561568,0.0089727468262808217,0.007828769668506888,0.010234264942927174,0.011293438706804368,0.012826410358772572,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,-0.00076595169217548442,0.085200476077214857,0.21945395288801345,0.048160037438174423,b9174d6c235b9274d449c97c367b025bb499288ba323357f7c82e8b72375d88e,15,1,0.3426538561657238,15,0.87781581155205379,0.77056059901079077,0.00076595169217548442,0,0.25,100,,5168f35d7fd7c97d6b9f8d8dd116c67b1145a666deace75d4eda8294cded0371,4,,TELEMETRY_WITHHELD,0.043464436791111866,0.042698485098936381,,,,0.36153937167174605,5,1.3819407687794212,1.3706154246628952,0dcc25da7d299f42c59c27c314063beff3e78751015526f2eb041f7e8c45b9f9,0.19264014975269769,,16,False,606,100,96,597,0,d2020f669e8880c8b2aa58ebeed04961437b25067dbb12151aee6aa8d9d1db3b,3,5d61509a9a9c113d43dc0532b2814d188fe5aaaf241b8c056f5e238755975c7c,15,0.068530771232355694,100,0.0059805708917911168,0.0059032816124661384,0.0049233150656020509,0.0067924732289090829,0.0073934526506761987,0.0097306427751654469,0,,,,,,,100,0.0007659516921754854,0.00068591159534017189,0.0002924504890849772,0.0010216028813837827,0.0016281495892882798,0.0041025626648410647,100,0.88,1,1,1,1,1,0,,,,,,,100,0.29359478551893914,0.29327434228732702,0.27161763671914518,0.31309599222809975,0.32981463540579459,0.3568188768938339,0,,,,,,,0,,,,,,,100,0.00021349242549647559,0.00020958797399123072,0.00018230905791235757,0.00024027982534651071,0.00026290504776183021,0.00030487737750530013,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,-0.00025430202933399149,0.079213636153369543,0.24033104041612116,0.05775900898749526,c1c3ee246a4d631e040a5ec32e6d89a1ce7433353f6b2b7dac63f3db77b0bc43,16,1,0.3454851921948553,16,0.96132416166448464,0.92414414379992416,0.00025430202933399149,0,0.25,100,,5e3d5b96a5bcef9076b4e950199685bf36d5792c0dda9bf641a3566e959a56c0,5,,TELEMETRY_WITHHELD,0.043718738820445857,0.043464436791111866,,,,0.35486952442097647,4,1.3846748903435815,1.3819407687794212,29fdd4838a6a8e90d4628fa83a3c825d22544369bf585467caf3b76b0883c22f,0.23103603594998104,,17,False,606,100,96,598,0,e8ceae4596b7ebff5998b68beb7205d45f2f256e0e94569f52f5151f24e11fba,3,5088cf45424505a49146726555d019ca9391344aaeb424788215d42493f779e2,16,0.086371298048713824,100,0.0057819885996311252,0.0056726174119622538,0.0046321299818608917,0.006742648793050204,0.0074809851748077888,0.0090652041758255541,0,,,,,,,100,0.00025430202933399723,0.00017185950584070394,-0.00031524095539331882,0.00075372908642851589,0.0010368468622923861,0.0026486737273887216,100,0.56000000000000005,1,0,1,1,1,0,,,,,,,100,0.29428336200659211,0.29420126390964163,0.27020545272167013,0.31442580617311788,0.33267754879971867,0.36016002372549799,0,,,,,,,0,,,,,,,100,0.00033956591243056145,0.00033598688965307574,0.00028818858052007286,0.00038292637256247546,0.00042491409223590861,0.00049734262073350562,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0012355547400806979,0.095494795463848869,0.30394882854150201,0.092384890371751391,007264d4b78161049522d1727694305eb8d9d430535e05e344213ce17cc8f35c,17,1,0.34616872258589537,17,1.2157953141660081,1.4781582459480223,0,0,0.25,100,,5d7b121e695b83b05ec07bf73ce18b8ea26157c9496f2e7c35717890075322c8,6,,TELEMETRY_WITHHELD,0.042483184080365159,0.043718738820445857,,,,0.33452300535657614,3,1.3633181169346695,1.3846748903435815,08376daf23e144eac7d820919048ae7d20767623cf5ea3374d74c203a0b0cb80,0.36953956148700556,,18,False,606,100,97,600,0,b0ae0eece6bdd134a9c668646c2813c59927e7f3a90ee1b5c22b7a0a547074f4,3,ec5020eda6fdce3fe6824a33d8770af3e6e20883e3fd040d969f37f9d1ae1754,17,0.11538957421237267,100,0.0051675504565716502,0.0049531008123343502,0.0040884678460127773,0.0059757210407353342,0.007090469142077842,0.0085354465385370417,0,,,,,,,100,-0.0012355547400807088,-0.0013453116721969835,-0.0016942200780620188,-0.00093195008798797343,-0.00028251701780947089,0.0010013264894485714,100,0.050000000000000003,0,0,0,0,1,0,,,,,,,100,0.28988149582599715,0.28961720189721429,0.2648588746486375,0.31101843343477165,0.32994592235214787,0.35610221289997762,0,,,,,,,0,,,,,,,100,0.00060720470599935844,0.00060107487285107446,0.00050702074231182026,0.00068655622874481883,0.00076857242300566362,0.00090080029766429479,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0048741295271682791,0.14721391347901761,0.4692341566405514,0.22018069375816954,fcd8e455a38021e18b24a5f9d8d472f7a76268eb367e383842315a2d0d8efaf5,18,1,0.34082952923366738,18,1.8769366265622056,3.5228911001307126,0,0,0.25,100,,7ceba35c567e4b2119f027f80ea02c2322b753048e8ccdedf2860ed6bb2a2637,7,,TELEMETRY_WITHHELD,0.03760905455319688,0.042483184080365159,,,,0.27867834433177757,2,1.2809762164930532,1.3633181169346695,9748a26f80ea1bb986b69d178314f1a21d7450aa2c8a770f9468272ef69204a8,0.88072277503267815,,19,False,606,100,97,600,0,6dfb23e0e8170410a726ceeddb7aa704fc83b8c0035966e4532610865f198a26,3,2ac6e64aa7b919abe2134c78d9dcd87bb20c348558fc055e1d9a6454f9cb9f41,18,0.17041476461683369,100,0.0036408410962455906,0.0034984542187463533,0.0026510803004332548,0.0042649888539773272,0.0055982111002088747,0.0094081705536897646,0,,,,,,,100,-0.0048741295271682739,-0.0048265059368221268,-0.005543408551945293,-0.0042180899808978833,-0.0036541537071618762,-0.00016867364269833958,100,0,0,0,0,0,0,0,,,,,,,100,0.27249366563343341,0.27226005886268589,0.24829726569322405,0.29538485339945708,0.31360799302260672,0.33865826091711487,0,,,,,,,0,,,,,,,100,0.001327599502511411,0.0013105962495677194,0.0010961060678008683,0.001511446989283078,0.0017010050000135105,0.0019813872817540847,0,,,,,,
LA,QCL,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.015517667265049287,0.29953588017388588,0.88395331025923451,0.78137345471825848,858cec1c089ef1cac0f250a37d82371394944f63602c7d48d5c9d014748d78db,19,1,0.32024405412326329,19,3.5358132410369381,12.501975275492136,0,0,0.25,100,,8d945d0fc77450e43ec6eeaaa1322358751754f7d4c4bbbe6e11b84fceadd9bc,8,,TELEMETRY_WITHHELD,0.022091387288147593,0.03760905455319688,,,,0.024546468558794485,1,0.98175002321147575,1.2809762164930532,055221b3c452dafe63ad95ea79c15fd9b60468218703e6199058ccb6d70cc903,3.1254938188730339,,20,False,606,100,97,601,0,4719c619aa7c71070268d9265b1b2a265ab75d951124a489703735ed92bd6fd2,3,effef49b88f9281ada9616505e4b469833f77fea1194b5517f54ab89b67e3e91,19,0.32024405412326329,100,2.8979994553279706e-05,2.4557297132637277e-05,1.9270436515763592e-05,3.4669136009386475e-05,4.7013500438949549e-05,8.5826544891739329e-05,0,,,,,,,100,-0.01551766726504928,-0.015025660130182802,-0.017988543909897802,-0.012628357969250523,-0.011434629723263496,-0.0088549582022993765,100,0,0,0,0,0,0,0,,,,,,,100,0.20883464590120224,0.20889726729825348,0.18925361755018383,0.22667731200187383,0.2390302211206829,0.26229737810005649,0,,,,,,,0,,,,,,,100,0.00470113181914961,0.0046328662631453226,0.0038532644214292204,0.0054533035141891006,0.006146886837651926,0.0071680886054628079,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.024454029105481168,0.42803021308196265,0.81013093184992391,0.65631212674002604,5e1cb3e86247e326075f42b28a0afbd3acf78eb0b1921de52e3ff455fa9eabf4,0,1,1.2159908807349649,0,3.2405237273996956,10.500994027840417,0,0,0.25,100,,8ae1b1b1c33e31014beea786b10f53c3ee3f61183c2fc64e47679d83896ff565,4,,TELEMETRY_WITHHELD,0.47554606651479309,0.50000009562027425,,,,1.1522938960772549,5,4.7409478672722196,4.8639635229398595,119c01a372eff2cb5e835d69e153bd2f6a5549145a5241aff9fa119cd58275f9,2.6252485069601041,,1,False,612,100,1,19,0,043ccaae0fcda6e9d8107de57725f4948d2f1188b9932076968659f353bf2495,0,5e5621dab26b89ef383f48ed06dcf5e71169e830c4cdbf4a5f8ff375008d1ed4,0,0.2431981761210617,100,0.056399918691868792,0.055753010505832666,0.053641492808384809,0.058083179633599255,0.061158635041083348,0.071957271360195446,0,,,,,,,100,-0.024454029105481188,-0.023769602126550424,-0.029478445393225635,-0.019362416523681477,-0.01600770602389006,-0.0080627056299124381,100,0,0,0,0,0,0,0,,,,,,,100,0.97521177508122792,0.97594045542842767,0.97007374654578959,0.9804465780648246,0.98386254314516941,0.99190432851350707,0,,,,,,,0,,,,,,,100,0.0025000004775969044,0.0025000007331212027,0.0024999986153494244,0.0025000020924216262,0.002500003751866123,0.0025000066012502687,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.031524800080289128,0.41220280953862498,0.85724880468488351,0.73487551313366162,c4d0ff731d91a8524c6815b01b264540c5ecbad4398f90b57490885dab592f96,1,1,1.1852369668180549,1,3.4289952187395341,11.758008210138586,0,0,0.25,100,,7d97503ac9043d466741637665770af51fb2df5d7786c1cdcbcb94f69d934a03,5,,TELEMETRY_WITHHELD,0.44402126643450396,0.47554606651479309,,,,1.0750138965160976,4,4.5783672068696042,4.7409478672722196,e1cc911cd646ad8f5cce2cc544dd43f8aa5bee6430dd4a6dd024ded45d0d40d4,2.9395020525346465,,2,False,612,100,3,45,0,49fa47fad5a2744384f4db60b1eec66aeb79d38b55e475f36cfc138bbda9e0c7,0,ceacbbc6ea45c64bf4973421889ac48c68fc9568f30c4e0815365e2cb5923dc1,1,0.29630924170451373,100,0.049174255717589321,0.049095807975083422,0.046707160487729535,0.052036375451510866,0.054503545111516796,0.056297549999259039,0,,,,,,,100,-0.031524800080289156,-0.031244293781434562,-0.0362641968668777,-0.027304658890277202,-0.023002982082018397,-0.017475552213966541,100,0,0,0,0,0,0,0,,,,,,,100,0.94225947060087667,0.94387652944198774,0.93223755138252917,0.95235009881487187,0.96009462250516953,0.97058216510584849,0,,,,,,,0,,,,,,,100,0.0037152036446468206,0.0037205459965776767,0.0036759495630100478,0.0037549825952737587,0.0037811933862953563,0.0038432585817337306,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.044944248498035355,0.44952991788750318,1.0574874140640198,1.1182796309038077,a91f8a22f144d1f2db0d3726fd48ac505f9a35632c75ba5bec3f263bf5155987,2,1,1.144591801717401,2,4.2299496562560792,17.892474094460923,0,0,0.25,100,,31d649346ea01832f9c8de9a538c03d532bbf28d8dd321a9dccfc21cf28f8fa7,6,,TELEMETRY_WITHHELD,0.3990770179364686,0.44402126643450396,,,,0.96236990834578617,3,4.3378679391977197,4.5783672068696042,a9ddcdba243f71a6062a9da2c00f2dea55072a6bd047a533f163f951d8efe88d,4.4731185236152307,,3,False,612,100,10,93,0,c7076348d1ab0b644e8d77640df5038ae692fcd9c85809e027aae87d3e9d30e2,0,73c3ef974528b519a359b99e336c7f312e46930f62163489f02ef86c8c3c8a62,2,0.38153060057698535,100,0.039526678881901874,0.039227624288220519,0.036414444610963499,0.042173972868940583,0.044746017130312621,0.048403096567566209,0,,,,,,,100,-0.044944248498035355,-0.045386556392985646,-0.04831639887297659,-0.041505736570813551,-0.038646577048108637,-0.031553162740565549,100,0,0,0,0,0,0,0,,,,,,,100,0.8931931840684979,0.89360542969346235,0.87827986477441078,0.90675805908958607,0.91920973501141168,0.93750915395020273,0,,,,,,,0,,,,,,,100,0.0061669620339567313,0.0061868266828379419,0.0060351867677592916,0.0062984081753476766,0.0064012619156902277,0.0065418731979003213,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.067661921587749363,0.55832581755291799,1.5581365345918374,2.4277894604298602,0649e35d3558cd9ed3ae7c9d2d79f7024f50faeffeea2f36126787b96dde8253,3,1,1.0844669847994299,3,6.2325461383673497,38.844631366877763,0,0,0.25,100,,14338cad2f2a7dc36bed624504672fc8a8760e04d5213505977d75ac1c456a17,7,,TELEMETRY_WITHHELD,0.33141509634871924,0.3990770179364686,,,,0.77895741319276635,2,3.9504633287786186,4.3378679391977197,90d3f9dba07fe90e964c6b1b9f3f555be549234772f12f7487246d2e36f4ae1c,9.7111578417194409,,4,False,612,100,17,183,0,c569089490bcd5f41a1d89b572b63c6eb602060ba722df1539d65194d14bc75f,0,d19e7fc6096e0abe67b109612738175067cbf5ee4491994142d3ed8282165a16,3,0.54223349239971497,100,0.026082479511322459,0.025584838442114358,0.022235493540614111,0.029286925708944915,0.030687660415775919,0.048682684076666358,0,,,,,,,100,-0.067661921587749405,-0.06800764534000682,-0.070189280470167301,-0.065927295445948317,-0.063189144561039287,-0.048655915063429984,100,0,0,0,0,0,0,0,,,,,,,100,0.813825246159254,0.81219018305897073,0.79582553346487328,0.82998089913785111,0.84424163034803679,0.87152360406869722,0,,,,,,,0,,,,,,,100,0.01247115681051464,0.012477054155950081,0.012052743624342067,0.012847034055106918,0.013202289855572947,0.013733178339694211,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.13638267038867363,0.92099074931780722,2.8937032242051046,8.3735183497750185,0b638eec38bb8650d5e0befb60220ef0d9199f6e188a43323bb0a48ca6ac11d8,4,1,0.98761583219465465,4,11.574812896820418,133.9762935964003,0,0,0.25,100,,3c678c7ad7ed26a47a7f01b077ec95186ab7a4a15fe9c975c2d9150366efadfa,8,,TELEMETRY_WITHHELD,0.19503242596004561,0.33141509634871924,,,,0.080192771643100735,1,3.0306085376265615,3.9504633287786186,1bfbd38f3ca359524a5c7996ba40c45b1352a5e9bdeb1cdc3f26f4278b3b7d97,33.494073399100074,,5,False,612,100,54,415,0,ad359363963a13090a9f2b16331244d5e0cc8b94cdc3c321012766e9ddfd0762,0,d05bd256593093648d684475a089f097a483bf01612751ccbb71f876d22a4dfb,4,0.98761583219465465,100,0.00029011231218720212,0.00025692830489451075,0.00018733516738307475,0.00034523795227077642,0.00043978802621302528,0.0011324984781091022,0,,,,,,,100,-0.13638267038867355,-0.13609896753392942,-0.14213575883306903,-0.12989204049411662,-0.12621589250919829,-0.12163043544793893,100,0,0,0,0,0,0,0,,,,,,,100,0.62428808717601136,0.62394027838090727,0.61133348367589946,0.63732370544527783,0.64805986224602086,0.66684301157092818,0,,,,,,,0,,,,,,,100,0.041426887043589898,0.041228313859831923,0.039583642483096385,0.043054273514261672,0.044546495764883447,0.047472087028055956,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0031520034449747658,0.23482602963851931,0.50501143895280354,0.25503655347318122,b42403a23a6671d764a7a9009d59ca35540aa9fb7fe09ecec3a20d2884c493fa,5,1,0.75765213440664037,5,2.0200457558112141,4.0805848555708994,0,0,0.25,100,,8ae1b1b1c33e31014beea786b10f53c3ee3f61183c2fc64e47679d83896ff565,4,,TELEMETRY_WITHHELD,0.19188042251507084,0.19503242596004561,,,,0.7597599229301244,5,3.0044831820977915,3.0306085376265615,26059c2faf704826df12495405788ed21a2ae0f8ba0d99fce48d8884f582c46b,1.0201462138927249,,6,False,612,100,60,433,0,a650fd2b766060c597ef3b4bccb6bfa83da967aaecdff246a929beb67f24d957,1,e89e01f4f1be1a9a81d3f98d30ae253c12ec25eb003b31348b877a5748ce0ffb,5,0.15153042687950818,100,0.02463078224643684,0.024318225323377164,0.022608604617552978,0.026195870217172859,0.02818359844274914,0.035034018655618476,0,,,,,,,100,-0.0031520034449748096,-0.003644578559604361,-0.0048445945691099907,-0.0017720465151660082,0.00053249119983208844,0.010253046215418294,100,0.13,0,0,0,1,1,0,,,,,,,100,0.61913001378484456,0.61680237856608966,0.60442561564781494,0.63597182502568717,0.64775964948968168,0.66709328524332989,0,,,,,,,0,,,,,,,100,0.00097516212977644221,0.00097325367880300956,0.00093432166498140729,0.0010154546141270613,0.0010499541684205207,0.0011116990043581042,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0059909594725713888,0.22467548451161459,0.54499427066551132,0.29701875505823261,61bf0b8709b8096317e2eed2214a881d6765d8fb5fd3220f2ccf5f82c4df1693,6,1,0.75112079552444788,6,2.1799770826620453,4.7523000809317217,0,0,0.25,100,,e349885d36bb7984c3ae695137928b1237df16f66030bdfbb14d0e14da4cdcba,5,,TELEMETRY_WITHHELD,0.18588946304249945,0.19188042251507084,,,,0.72737835043127996,4,2.955419835971294,3.0044831820977915,915018db179f9174685cc8022b73f97dcfaa67426d6dc06a06dab0f720bb4fce,1.1880750202329304,,7,False,612,100,66,460,0,5342cdcce89d33bf2c6ba965f36c820d74e3d8d99e7008032769540e07bf720a,1,7bad9b5810141bb0456c72dc606d74f260afc79f5a528cfce3cd1be9451ac656,6,0.18778019888111197,100,0.02262126429574321,0.022510557468399903,0.02079228164522556,0.024692283956851694,0.026391763826073427,0.028875831585264425,0,,,,,,,100,-0.0059909594725713403,-0.0059038443175505207,-0.0078423759985626982,-0.0046129579202748797,-0.0030184411988272552,0.0012760254189655138,100,0.029999999999999999,0,0,0,0,1,0,,,,,,,100,0.60926508637597288,0.60685794669145499,0.59208916322528482,0.62755709113154934,0.64303289975233535,0.66025863460597722,0,,,,,,,0,,,,,,,100,0.0014990658008989905,0.0014861139633418679,0.0014270716677622901,0.0015799225684277208,0.0016390342897080815,0.0017383337938153927,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.012537253970373002,0.25440931492299479,0.68521343476814622,0.46951745118676058,5ae33e876744d74af302a6afd1609af1be43aa7ca0a3096a2bc356da9aef39ad,7,1,0.7388549589928235,7,2.7408537390725849,7.5122792189881693,0,0,0.25,100,,56c9c67e37d8f98eed03f86b884085ab26a0672e948694ec43b6cdbc547ad78d,6,,TELEMETRY_WITHHELD,0.17335220907212645,0.18588946304249945,,,,0.66617100845023702,3,2.8518396122500285,2.955419835971294,97ba12955ddf5083239b0efe363c22a1342452ff16e37ca3f37659b6625436f4,1.8780698047470423,,8,False,612,100,69,489,0,675c5fc55510d49a32698b32f0e798372111eca490aad808f52e9c23e0b19d15,1,9010fe53df26527a4f966d9bb22aee3d589a26cda2129eed5ecdc5ca742536fa,7,0.24628498632922649,100,0.019058139711945588,0.019048430024384604,0.01673944758645058,0.021159420303448386,0.02311900384615833,0.026463049930106626,0,,,,,,,100,-0.01253725397037306,-0.012735882495360132,-0.014275931022573378,-0.011455343424165073,-0.010090775397685634,-0.0030607554838079161,100,0,0,0,0,0,0,0,,,,,,,100,0.58818566887776591,0.58681272806349982,0.5680531188728446,0.60765219825525729,0.62280704921079022,0.64709526824854946,0,,,,,,,0,,,,,,,100,0.0025817980977901902,0.0025574788405491131,0.0024345109744767723,0.0027349161118109043,0.0028714679405503853,0.0030273712729638074,0,,,,,,
LA,QCL,3,FROBENIUS_ONLY_CREG_NOT_BOUND,0.02501143129724806,0.34456541938201496,1.0253052563106857,1.0512508686183208,1856ed7819578d2d7e12ecb170643982258545911969ff4b2b7c7cebbe11197d,8,1,0.71295990306250712,8,4.1012210252427428,16.820013897893134,0,0,0.25,100,,1a00c91de44e766cef3326d031bc7f053c5489727b5ce8eaf8c8a5fb46c7ba7c,7,,TELEMETRY_WITHHELD,0.14834077777487839,0.17335220907212645,,,,0.54833085242398016,2,2.636001077277927,2.8518396122500285,0f63c423d8aefa03daf033d77073e619cac41d684cd96b105cf1348fb37999d0,4.2050034744732834,,9,False,612,100,75,532,0,5145679d9c3c73ad892b4e28ba130168ce4c8379bd2c2d6c003b0a6890da6bb5,1,f531137eabf2efbb4a1aac38f7307f247a676393ffb29f4c307df364b7cdf39c,8,0.35647995153125356,100,0.013006949327545784,0.012764313971112818,0.010522634404106198,0.014847568531049852,0.016979613086025271,0.021521653325658936,0,,,,,,,100,-0.025011431297248015,-0.025385268469191709,-0.026596660117838462,-0.023654832407118322,-0.021926775240622833,-0.013191782859589208,100,0,0,0,0,0,0,0,,,,,,,100,0.54391039017688025,0.54575828937323234,0.52042167956469698,0.56775077268527496,0.58017776273107957,0.60829498390082082,0,,,,,,,0,,,,,,,100,0.0054172565335039516,0.0053804712563862434,0.0050419495366196172,0.005769393753584459,0.0060607728408149661,0.0065426919717135028,0,,,,,,
