forward_calls,forward_nested_in_program,forward_seconds,nonforward_NOT_SEPARATED,peak_gpu_bytes_cumulative,program_seconds,selected_weight_H2D_bytes,since_previous,stage
14,True,1.5282620238140225,66.77036772854626,32623749632,68.29862975236028,5872025600,start,G10
5900,True,631.1229370469227,2842.9073376357555,34389915648,3474.0302746826783,6930164613120,G10,G20
3776,True,407.158070881851,1090.9251639982685,34389915648,1498.0832348801196,4435728138240,G20,G30
7552,True,787.4212311217561,596.3448517564684,34389915648,1383.7660828782246,2218451271680,G30,G40
7552,True,815.6682712482288,2273.065570211038,34389915648,3088.733841459267,8870281871360,G40,G50
15104,True,1574.2193143265322,1195.9598286794499,34389915648,2770.179143005982,4435728138240,G50,G60
