bootstrap_repetitions,ci_high,ci_low,cluster_count,count,desired_nll_interaction,desired_nll_q01,desired_nll_q05,desired_nll_q50,desired_nll_q95,desired_nll_q99,g_interaction,g_q01,g_q05,g_q50,g_q95,g_q99,kind,natural_nll_interaction,new_nll_interaction,new_nll_q01,new_nll_q05,new_nll_q50,new_nll_q95,new_nll_q99,pair,panel,phase,seed,true_nll_interaction,true_nll_q01,true_nll_q05,true_nll_q50,true_nll_q95,true_nll_q99,write_kind
2000,0.21916033495677992,0.10131916999092709,256,256,0.1610252910318195,-1.3160938501358033,-0.43056589365005493,0.09679460525512695,0.9439647197723389,1.4309233903884877,-0.07876708689536827,-1.810837633162737,-1.03607377409935,-0.031142719089984894,0.8343237042427063,1.6241639375686616,BASE,,0.08225820413645124,-1.1055993556976318,-0.6516666412353516,0.06214451789855957,0.8326817750930786,1.2719398260116574,BASE_ALPHAEDIT_s001_t050,BaseEval256,core,20260924,0.1610252910318195,-1.3160938501358033,-0.43056589365005493,0.09679460525512695,0.9439647197723389,1.4309233903884877,B1_L8_component
2000,1.403433468606737,-0.039948560974814674,5,22,0.6120439713651483,-1.9309395575523376,-0.5070483088493347,0.5878806114196777,2.0485357284545898,2.6374851322174067,0.22013124010779642,-1.4507117104530334,-1.200498139858246,0.34479212760925293,1.474426245689392,1.7979280424118038,P,,0.6120439713651483,-1.9309395575523376,-0.5070483088493347,0.5878806114196777,2.0485357284545898,2.6374851322174067,BASE_ALPHAEDIT_s001_t050,H_active_variants,core,20260924,0.391912731257352,-0.9008865356445312,-0.9008865356445312,0.4361453056335449,1.7063865661621094,1.7063865661621094,B1_L8_component
2000,-0.8011998209086332,-1.7719861790537834,5,11,-1.265024721622467,-2.9176627159118653,-2.666663646697998,-1.1311402320861816,-0.24051976203918457,0.06104044914245632,-0.33774935657327826,-1.6135179042816161,-1.606816053390503,-0.3002779483795166,1.1389376521110535,1.4518885016441347,R,,-1.265024721622467,-2.9176627159118653,-2.666663646697998,-1.1311402320861816,-0.24051976203918457,0.06104044914245632,BASE_ALPHAEDIT_s001_t050,H_active_variants,core,20260924,-0.9272753650491888,-3.21848703622818,-2.3948124051094055,-1.1674590110778809,0.4367084503173828,0.4367084503173828,B1_L8_component
2000,1.940751843657668,1.3124087588621807,100,200,1.6298942106847243,-0.9552010262198746,-0.5932256883941591,1.185619147028774,5.355475319921968,7.4624673984199745,2.5706675172295945,-0.8885821771621704,-0.265325188729912,2.190681554377079,6.727036675810813,9.729507545507508,P,,1.6298942106847243,-0.9552010262198746,-0.5932256883941591,1.185619147028774,5.355475319921968,7.4624673984199745,BASE_ALPHAEDIT_s001_t050,H_diag_B1_R100_P200,core,20260924,-0.9407733065448701,-6.07391923904419,-4.430147514119744,-0.5292887687683105,1.2818010330200187,1.709192619323728,B1_L8_component
2000,2.003404230992048,0.9566671969243326,100,100,1.4578202569007408,-1.8755589881562629,-1.2059507325058803,0.3046539155766368,6.200609372369943,10.420726860314614,5.133192696425831,0.0034745704941451542,0.6347327059134842,5.032344024803024,10.447770305059382,13.763081186003987,R,,1.4578202569007408,-1.8755589881562629,-1.2059507325058803,0.3046539155766368,6.200609372369943,10.420726860314614,BASE_ALPHAEDIT_s001_t050,H_diag_B1_R100_P200,core,20260924,-3.67537243952509,-9.815495412647724,-8.015643580257892,-3.6071739196777344,0.07464565038680923,0.8465371894836444,B1_L8_component
2000,0.1995110378115871,0.11344716474247356,87,1000,0.15547784600916204,-0.9930778408050537,-0.49367456436157225,0.10647720098495483,0.9796735286712644,1.4099935054779051,-0.07161952595363255,-1.3251035943627358,-0.9229634284973145,-0.053882425650954247,0.7262204170227046,1.653260134141892,N,,0.08385832005552947,-0.8973370552062988,-0.6082506656646729,0.05068159103393555,0.8654891967773437,1.486883406639099,BASE_ALPHAEDIT_s001_t050,N_diag1000,core,20260924,0.15547784600916204,-0.9930778408050537,-0.49367456436157225,0.10647720098495483,0.9796735286712644,1.4099935054779051,B1_L8_component
2000,0.01896892505465075,0.010732544807251544,128,128,,,,,,,,,,,,,GENERAL,0.014830043772235513,,,,,,,BASE_ALPHAEDIT_s001_t050,GeneralEval128,core,20260924,,,,,,,
2000,0.22089603920096568,0.12006133413850648,256,256,0.17099858081792263,-0.9425014019012451,-0.4208083152770996,0.13972938060760498,0.8598214983940125,1.3099349260330193,-0.07318470726613668,-1.188409475237131,-0.7602285593748093,-0.06658291816711426,0.550408283714205,1.2460340261459326,BASE,,0.09781387355178595,-0.7558098793029785,-0.4697612524032593,0.11102721840143204,0.6206529140472412,1.1363006591796867,BASE_ALPHAEDIT_s001_t090,BaseEval256,core,20260924,0.17099858081792263,-0.9425014019012451,-0.4208083152770996,0.13972938060760498,0.8598214983940125,1.3099349260330193,B1_L8_component
2000,0.5963494512769911,-0.4883502363585509,5,22,-0.04460945505310188,-1.7081257247924804,-1.536767315864563,0.005353689193725586,1.2285352945327754,1.5440596294403073,0.1205481719225645,-0.8058355712890625,-0.6900368690490722,0.009419143199920654,1.1143564701080322,1.152655463926494,P,,-0.04460945505310188,-1.7081257247924804,-1.536767315864563,0.005353689193725586,1.2285352945327754,1.5440596294403073,BASE_ALPHAEDIT_s001_t090,H_active_variants,core,20260924,-0.16515762697566638,-1.0550212860107422,-1.0550212860107422,-0.16875219345092773,0.8659662723541257,0.883091926574707,B1_L8_component
2000,-0.34665559576107907,-1.8868627846240997,5,11,-0.863212762908502,-3.293212723731995,-2.7374430894851685,-0.8506755828857422,0.7859671115875244,0.815086030960083,0.1800843274051493,-1.653888201713562,-1.5194705724716187,0.6465411186218262,1.4174628257751465,1.489063549041748,R,,-0.863212762908502,-3.293212723731995,-2.7374430894851685,-0.8506755828857422,0.7859671115875244,0.815086030960083,BASE_ALPHAEDIT_s001_t090,H_active_variants,core,20260924,-1.0432970903136514,-4.38704144358635,-3.373530477285385,0.010762691497802734,0.17582464218139648,0.17582464218139648,B1_L8_component
2000,2.308825612872402,1.689186342512141,100,200,2.0024052230559755,-0.049016644228249785,0.0651140063069761,1.4663678854703903,5.887077873945235,7.587937898635861,3.2325254235521426,-0.03433273315429688,0.38474162817001345,2.710637778043747,7.50762482210993,10.611170955663527,P,,2.0024052230559755,-0.049016644228249785,0.0651140063069761,1.4663678854703903,5.887077873945235,7.587937898635861,BASE_ALPHAEDIT_s001_t090,H_diag_B1_R100_P200,core,20260924,-1.2301202004961669,-6.443332509994507,-5.168592119216918,-0.7359269857406616,0.8473949909210199,1.4780111956596371,B1_L8_component
2000,2.5930883150404695,1.5288102535405925,100,100,2.0353555319010046,-0.4809561678301543,-0.2537092793965712,0.7446003779768944,7.2683180751278975,10.509653638452297,5.915171468497138,0.6399979640485253,2.205221381445881,5.468195960333105,10.778452867758459,14.966066289562738,R,,2.0353555319010046,-0.4809561678301543,-0.2537092793965712,0.7446003779768944,7.2683180751278975,10.509653638452297,BASE_ALPHAEDIT_s001_t090,H_diag_B1_R100_P200,core,20260924,-3.879815936596133,-9.24924205377698,-7.723167800903321,-3.9343783855438232,0.5724525451660144,1.5855371689796478,B1_L8_component
2000,0.180214559105179,0.10813737542730067,87,1000,0.14445164454431506,-0.8800097179412841,-0.3789281129837036,0.12441146373748779,0.7376877129077911,1.1081068277359007,-0.052773259893816434,-0.8897267866134644,-0.5680146813392639,-0.06492936611175537,0.5146693706512446,1.1247520399093625,N,,0.09167838465049863,-0.6748623037338257,-0.4239206910133362,0.0636587142944336,0.7099741458892822,1.1869584226608272,BASE_ALPHAEDIT_s001_t090,N_diag1000,core,20260924,0.14445164454431506,-0.8800097179412841,-0.3789281129837036,0.12441146373748779,0.7376877129077911,1.1081068277359007,B1_L8_component
2000,0.05895304837613366,0.045785951195284724,128,128,,,,,,,,,,,,,GENERAL,0.052545067155733705,,,,,,,BASE_ALPHAEDIT_s001_t090,GeneralEval128,core,20260924,,,,,,,
2000,0.36336385615801403,0.18513890675537822,256,256,0.2746079739513334,-1.2898758172988891,-0.6924169063568115,0.10818696022033691,1.7145275315269828,2.5878778696060167,-0.10929074214027423,-2.40860475897789,-1.1861535012722015,-0.09268468618392944,0.9678689241409302,1.8486951647326337,BASE,,0.16531723181105917,-1.0407890796661377,-0.7833123207092285,0.07027792930603027,1.2667665481567383,2.488750648498534,BASE_ALPHAEDIT_s001_t010,BaseEval256,extension,20260924,0.2746079739513334,-1.2898758172988891,-0.6924169063568115,0.10818696022033691,1.7145275315269828,2.5878778696060167,B1_L8_component
2000,0.2860883593559264,-0.16162223286098903,5,22,0.08685803413391113,-2.392482271194458,-2.047663915157318,0.32314634323120117,1.4473116993904114,2.0540082311630243,0.1800835132598877,-1.387751455307007,-1.0182838678359984,0.05374956130981445,1.162447965145111,1.501534042358398,P,,0.08685803413391113,-2.392482271194458,-2.047663915157318,0.32314634323120117,1.4473116993904114,2.0540082311630243,BASE_ALPHAEDIT_s001_t010,H_active_variants,extension,20260924,-0.09322547912597656,-2.4287471771240234,-2.3442712783813477,-0.14058732986450195,1.0358656167984008,1.039642333984375,B1_L8_component
2000,1.0935600757598878,-0.2562881946563721,5,11,0.46594526076858694,-1.1025620460510255,-0.7858433723449707,0.3048248291015625,1.757732629776001,2.0143925189971927,-0.008969900960272009,-1.5286340713500977,-1.4706687927246094,0.2000713348388672,1.274801254272461,1.5991428375244143,R,,0.46594526076858694,-1.1025620460510255,-0.7858433723449707,0.3048248291015625,1.757732629776001,2.0143925189971927,BASE_ALPHAEDIT_s001_t010,H_active_variants,extension,20260924,0.47491516172885895,-0.5900163650512695,-0.5900163650512695,0.3983292579650879,1.7030370235443115,1.7030370235443115,B1_L8_component
2000,0.7699955861786255,0.3528934841536648,100,200,0.5615070836695668,-2.509105067849159,-1.1949253916740417,0.31626082956790924,3.0211186508182424,4.275694956390652,0.4371905470530328,-4.22006281375885,-1.9459570020437238,0.3056364059448242,3.0665232401341145,5.034242716729633,P,,0.5615070836695668,-2.509105067849159,-1.1949253916740417,0.31626082956790924,3.0211186508182424,4.275694956390652,BASE_ALPHAEDIT_s001_t010,H_diag_B1_R100_P200,extension,20260924,0.124316536616534,-2.973751358985901,-2.2622316002845766,0.0513361394405365,2.2713451862335194,4.710882070362566,B1_L8_component
