TF_prompt_macro,TF_token_micro,W0_forward_KL,W0_top1_matches,count,desired_margin_mean,desired_margin_q01,desired_margin_q05,desired_margin_q50,desired_margin_q95,desired_margin_q99,desired_nll_mean,desired_nll_q01,desired_nll_q05,desired_nll_q50,desired_nll_q95,desired_nll_q99,endpoint,g_mean,g_q01,g_q05,g_q50,g_q95,g_q99,kind,natural_nll_mean,new_nll_mean,new_nll_q01,new_nll_q05,new_nll_q50,new_nll_q95,new_nll_q99,panel,strict,success,ties,token_correct,token_total,true_nll_mean,true_nll_q01,true_nll_q05,true_nll_q50,true_nll_q95,true_nll_q99,unique_cases
0.0,0.0,,,11,-1.7320387146689675,-8.03699836730957,-6.876665115356445,-0.34543514251708984,3.2412116527557373,4.84125533103943,7.97116570039229,5.0662445545196535,5.190044641494751,7.426290512084961,12.378206253051758,13.831840896606447,BASE_ALPHAEDIT_s001_t050/10,1.7320387146689675,-4.841255331039429,-3.2412116527557373,0.34543514251708984,6.876665115356445,8.036998367309572,R,,7.97116570039229,5.0662445545196535,5.190044641494751,7.426290512084961,12.378206253051758,13.831840896606447,H_active_variants,0,4,0,0,11,6.239126985723322,2.000041961669922,2.000041961669922,5.868167877197266,10.27656078338623,10.27656078338623,5
0.4875,0.4900990099009901,,,200,4.515334630520083,-7.861881473064423,-3.6524911701679224,4.314448271878064,12.28603397815022,14.978010835200536,2.5803227614751085,0.0033344805822707714,0.006913641327992082,1.4107306599617004,8.76272368431091,10.778288784027094,BASE_ALPHAEDIT_s001_t050/10,-4.515334630520083,-14.978010835200548,-12.286033978150225,-4.314448271878064,3.6524911701679112,7.861881473064421,P,,2.5803227614751085,0.0033344805822707714,0.006913641327992082,1.4107306599617004,8.76272368431091,10.778288784027094,H_diag_B1_R100_P200,97,172,0,99,202,7.095657391995192,0.2815254832804203,1.3123714148998262,6.841372489929199,13.168132638931267,15.625000257492058,100
0.97,0.9702970297029703,,,100,10.497202688937541,0.9410035252571106,3.689517826214433,10.379949077032506,17.281526926520744,18.76955326866068,0.19030335020506756,0.0005985825590323657,0.0009408635989530012,0.006806402700021863,0.5491723537445053,2.849206156730684,BASE_ALPHAEDIT_s001_t050/10,-10.497202688937541,-18.769553268660676,-17.281526926520748,-10.379949077032506,-3.689517826214433,-0.9410035252571076,R,,0.19030335020506756,0.0005985825590323657,0.0009408635989530012,0.006806402700021863,0.5491723537445053,2.849206156730684,H_diag_B1_R100_P200,97,100,0,98,101,10.687506039142608,3.073543770313263,4.023652458190918,10.437944412231445,17.28428888320923,18.77054737091065,100
0.269,0.2735294117647059,,,1000,5.849006504398567,-4.325310387611389,-1.8315754413604737,6.118894696235657,13.465954497456549,16.94304677143693,4.410881993669289,0.01142285106703639,0.13604147210717202,3.802473306655884,11.006968355178833,13.352287273406981,BASE_ALPHAEDIT_s001_t050/10,5.849006504398567,-4.325310387611389,-1.8315754413604737,6.118894696235657,13.465954497456549,16.94304677143693,N,,10.259888498067856,2.6601618456840517,4.846682834625244,10.334442615509033,16.043381404876705,18.11149435043335,N_diag1000,259,880,0,279,1020,4.410881993669289,0.01142285106703639,0.13604147210717202,3.802473306655884,11.006968355178833,13.352287273406981,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/10,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,30,76,,,,,,,,,,
0.4661865234375,0.4661865234375,0.047728107198940474,7476,128,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/10,,,,,,,GENERAL,2.630928188795224,,,,,,,GeneralEval128,0,,,3819,8192,,,,,,,128
0.06640625,0.07662835249042145,,,256,1.3215996773942607,-10.495102882385254,-6.726705625653267,0.9805800914764404,10.660607516765594,15.178453791141507,7.322508190132794,0.17072197124361993,1.1702523231506348,7.032947301864624,14.712767124176025,17.85664682388305,BASE_ALPHAEDIT_s001_t050/01,1.3215996773942607,-10.495102882385254,-6.726705625653267,0.9805800914764404,10.660607516765594,15.178453791141507,BASE,,8.644107867527055,0.42859057113528265,2.427651524543762,8.239859580993652,15.22097659111023,18.143676948547352,BaseEval256,15,148,0,20,261,7.322508190132794,0.17072197124361993,1.1702523231506348,7.032947301864624,14.712767124176025,17.85664682388305,256
0.09090909090909091,0.09090909090909091,,,22,0.7022376385602084,-13.842712993621827,-7.6582437515258786,1.4179863929748535,6.388580453395843,7.107541608810424,6.32062041759491,1.6490100240707397,2.689152956008911,5.7336297035217285,11.006231927871703,16.274995298385615,BASE_ALPHAEDIT_s001_t050/01,-0.7022376385602084,-7.107541608810425,-6.388580453395844,-1.4179863929748535,7.658243751525876,13.84271299362182,P,,6.32062041759491,1.6490100240707397,2.689152956008911,5.7336297035217285,11.006231927871703,16.274995298385615,H_active_variants,2,14,0,2,22,7.022858056155118,2.432282304763794,3.240079689025879,6.641842603683472,10.298664093017578,10.298680667877198,5
0.18181818181818182,0.18181818181818182,,,11,-0.08051229606975209,-6.458221864700318,-5.3725950717926025,0.9499540328979492,4.954223245382309,5.108682936429978,5.8591425743970005,0.7091149926185608,0.7986770272254944,6.587924003601074,9.43751859664917,9.637375545501708,BASE_ALPHAEDIT_s001_t050/01,0.08051229606975209,-5.108682936429977,-4.954223245382309,-0.9499540328979492,5.3725950717926025,6.4582218647003184,R,,5.8591425743970005,0.7091149926185608,0.7986770272254944,6.587924003601074,9.43751859664917,9.637375545501708,H_active_variants,2,6,0,2,11,5.778630278327248,2.603940463066101,3.1874269247055054,5.671778202056885,8.680595397949219,8.680595397949219,5
0.2425,0.24752475247524752,,,200,2.0055866009672174,-9.401304495334625,-4.950682038068771,2.1155192852020264,9.43207693248987,10.965455236653796,4.590038179762196,0.030562210585922,0.22247094660997394,3.955083727836609,11.976602458953856,13.786088809967039,BASE_ALPHAEDIT_s001_t050/01,-2.0055866009672174,-10.965455236653797,-9.432076932489872,-2.1155192852020264,4.95068203806877,9.401304495334623,P,,4.590038179762196,0.030562210585922,0.22247094660997394,3.955083727836609,11.976602458953856,13.786088809967039,H_diag_B1_R100_P200,48,130,0,50,202,6.595624780729413,0.29159931793808935,1.0930904924869538,6.425806045532227,12.10475244522094,15.11471056938171,100
0.395,0.39603960396039606,,,100,3.3829193302290514,-7.983955698013306,-5.0131428182125095,2.9725712537765503,11.640620515309271,16.024293902707292,3.4373981959326194,0.006468650451861322,0.026698767486959697,2.3567593097686768,10.21661877632141,14.539052219390872,BASE_ALPHAEDIT_s001_t050/01,-3.3829193302290514,-16.024293902707285,-11.640620515309275,-2.9725712537765503,5.013142818212508,7.983955698013313,R,,3.4373981959326194,0.006468650451861322,0.026698767486959697,2.3567593097686768,10.21661877632141,14.539052219390872,H_diag_B1_R100_P200,39,76,0,40,101,6.820317526161671,0.290923892557621,1.2959309697151185,6.633438587188721,12.855225276947019,16.02641624450684,100
0.1445,0.14901960784313725,,,1000,1.847765427885577,-8.297790166735648,-4.832053565979004,1.6399532556533813,9.430063229799268,12.730147100351749,5.375139149552211,0.08254805624485016,0.35394566357135776,5.015208721160889,11.160599756240844,14.189728183746338,BASE_ALPHAEDIT_s001_t050/01,1.847765427885577,-8.297790166735648,-4.832053565979004,1.6399532556533813,9.430063229799268,12.730147100351749,N,,7.222904577437788,0.4229784080386162,1.4777066051959993,7.215234994888306,13.17189679145813,15.593129930496215,N_diag1000,137,639,0,152,1020,5.375139149552211,0.08254805624485016,0.35394566357135776,5.015208721160889,11.160599756240844,14.189728183746338,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/01,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,7,48,,,,,,,,,,
0.442138671875,0.442138671875,0.29936848888668854,6455,128,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/01,,,,,,,GENERAL,2.7475923525635153,,,,,,,GeneralEval128,0,,,3622,8192,,,,,,,128
0.06640625,0.07662835249042145,,,256,1.3034777122011292,-10.553242492675782,-6.741395387798548,1.1775240898132324,10.717720806598663,15.004655158519743,7.397914773464436,0.13618323244154457,1.0942764282226562,7.204792261123657,14.90169382095337,18.122575187683104,BASE_ALPHAEDIT_s001_t050/11,1.3034777122011292,-10.553242492675782,-6.741395387798548,1.1775240898132324,10.717720806598663,15.004655158519743,BASE,,8.701392485665565,0.4138265348970891,2.3758038878440857,8.416892528533936,15.508975267410278,18.42068290710448,BaseEval256,15,148,0,20,261,7.397914773464436,0.13618323244154457,1.0942764282226562,7.204792261123657,14.90169382095337,18.122575187683104,256
0.045454545454545456,0.045454545454545456,,,22,0.7631234960122542,-14.410466063022614,-7.903896737098694,1.3746109008789062,6.740550780296325,6.974106254577636,6.555942887609655,1.696825898885727,3.1357706069946287,5.866332054138184,11.116273164749146,16.426995687484734,BASE_ALPHAEDIT_s001_t050/11,-0.7631234960122542,-6.974106254577637,-6.740550780296326,-1.3746109008789062,7.903896737098691,14.410466063022607,P,,6.555942887609655,1.696825898885727,3.1357706069946287,5.866332054138184,11.116273164749146,16.426995687484734,H_active_variants,1,14,0,1,22,7.31906638362191,2.0165296244621276,3.097532439231873,6.9247236251831055,10.335648536682129,10.335659837722778,5
0.18181818181818182,0.18181818181818182,,,11,0.3040980913422324,-6.2887224674224855,-5.032843828201294,1.1339397430419922,5.7131622433662415,6.059621489048005,6.025412424044176,0.5238371074199677,0.5699699819087982,6.740424633026123,10.467897891998291,10.652721881866455,BASE_ALPHAEDIT_s001_t050/11,-0.3040980913422324,-6.059621489048004,-5.7131622433662415,-1.1339397430419922,5.032843828201294,6.288722467422486,R,,6.025412424044176,0.5238371074199677,0.5699699819087982,6.740424633026123,10.467897891998291,10.652721881866455,H_active_variants,2,6,0,2,11,6.329510515386408,4.108010864257812,4.155111312866211,6.680511951446533,8.65921688079834,8.65921688079834,5
0.325,0.3316831683168317,,,200,3.0477367898610828,-7.677874822616577,-4.294372606277466,3.111743688583374,10.397069586068387,12.470236234189928,3.9939392140904966,0.01278767260722816,0.09770608171820641,3.022377848625183,11.300115585327147,12.747185049056997,BASE_ALPHAEDIT_s001_t050/11,-3.0477367898610828,-12.470236234189942,-10.397069586068392,-3.111743688583374,4.294372606277462,7.677874822616572,P,,3.9939392140904966,0.01278767260722816,0.09770608171820641,3.022377848625183,11.300115585327147,12.747185049056997,H_diag_B1_R100_P200,65,147,0,67,202,7.041676003951579,0.3467563569545746,1.1845072567462922,6.937259674072266,12.859565067291257,15.24076546669006,100
0.505,0.504950495049505,,,100,4.806917640053435,-6.872268891334533,-4.323345732688904,4.498543679714203,13.52901399284601,17.186441197482647,2.802390351808863,0.0012820196559187025,0.010012883087620139,1.4102278351783752,10.01295337677002,14.309969978332523,BASE_ALPHAEDIT_s001_t050/11,-4.806917640053435,-17.186441197482637,-13.529013992846012,-4.498543679714203,4.323345732688903,6.872268891334547,R,,2.802390351808863,0.0012820196559187025,0.010012883087620139,1.4102278351783752,10.01295337677002,14.309969978332523,H_diag_B1_R100_P200,50,84,0,51,101,7.6093079918622974,0.2958024311065674,1.5324166297912598,7.613683223724365,13.91141767501831,17.187582550048838,100
0.1415,0.14607843137254903,,,1000,1.8212776724938302,-7.809476172924041,-5.006499099731445,1.5951582193374634,9.54376725852489,12.792549936585127,5.446028793133795,0.07212616555392742,0.3466949060559273,5.133113145828247,11.46391668319702,14.464777889251708,BASE_ALPHAEDIT_s001_t050/11,1.8212776724938302,-7.809476172924041,-5.006499099731445,1.5951582193374634,9.54376725852489,12.792549936585127,N,,7.267306465627626,0.4702855518460274,1.4014254331588745,7.276334285736084,13.348596763610837,15.55726460456848,N_diag1000,134,623,0,149,1020,5.446028793133795,0.07212616555392742,0.3466949060559273,5.133113145828247,11.46391668319702,14.464777889251708,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/11,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,15,63,,,,,,,,,,
0.439697265625,0.439697265625,0.32275819661988137,6370,128,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/11,,,,,,,GENERAL,2.761266828980297,,,,,,,GeneralEval128,0,,,3602,8192,,,,,,,128
0.06640625,0.07662835249042145,,,256,1.3010185600505793,-10.52014081478119,-6.7343918569386005,1.129235863685608,10.533130645751953,15.103462982177732,7.391597492431174,0.13961795009672645,1.1034801602363586,7.1741108894348145,14.888631820678711,18.06155853271484,BASE_ALPHAEDIT_s001_t050/dose_0p5,1.3010185600505793,-10.52014081478119,-6.7343918569386005,1.129235863685608,10.533130645751953,15.103462982177732,BASE,,8.692616052481753,0.39449060633778577,2.3475440740585327,8.42306900024414,15.432516098022461,18.334441566467273,BaseEval256,15,149,0,20,261,7.391597492431174,0.13961795009672645,1.1034801602363586,7.1741108894348145,14.888631820678711,18.06155853271484,256
0.045454545454545456,0.045454545454545456,,,22,0.8205768249251626,-14.13405467748642,-7.874209713935852,1.5474929809570312,6.662309455871582,7.180308361053466,6.503032342954115,1.6445640647411346,2.8615909099578856,5.822775840759277,11.09443702697754,16.175216770172113,BASE_ALPHAEDIT_s001_t050/dose_0p5,-0.8205768249251626,-7.180308361053466,-6.662309455871582,-1.5474929809570312,7.874209713935849,14.134054677486413,P,,6.503032342954115,1.6445640647411346,2.8615909099578856,5.822775840759277,11.09443702697754,16.175216770172113,H_active_variants,1,14,0,1,22,7.323609167879278,2.0411620926856995,3.1033588647842407,6.911945819854736,10.518784523010254,10.518787536621094,5
0.18181818181818182,0.18181818181818182,,,11,0.2644570686600425,-6.24622106552124,-5.0489726066589355,1.1829290390014648,5.6441929936409,5.997847139835358,6.065557940439745,0.5578504145145416,0.6165113747119904,6.771296501159668,10.61285924911499,10.840338420867921,BASE_ALPHAEDIT_s001_t050/dose_0p5,-0.2644570686600425,-5.997847139835358,-5.6441929936409,-1.1829290390014648,5.0489726066589355,6.246221065521241,R,,6.065557940439745,0.5578504145145416,0.6165113747119904,6.771296501159668,10.61285924911499,10.840338420867921,H_active_variants,2,6,0,2,11,6.330015009099787,4.116594314575195,4.116594314575195,6.769060134887695,8.612796783447266,8.612796783447266,5
0.34,0.3465346534653465,,,200,3.2279537351671026,-7.39950301527977,-4.262482118606567,3.3173144459724426,10.618039190024136,12.821630471819068,3.859010069448559,0.012442400776781142,0.09065525867044927,2.8801863193511963,11.265816593170165,12.661029949188222,BASE_ALPHAEDIT_s001_t050/dose_0p5,-3.2279537351671026,-12.82163047181908,-10.618039190024138,-3.3173144459724426,4.262482118606562,7.399503015279766,P,,3.859010069448559,0.012442400776781142,0.09065525867044927,2.8801863193511963,11.265816593170165,12.661029949188222,H_diag_B1_R100_P200,68,150,0,70,202,7.086963804615661,0.34124672144651413,1.1835990667343141,7.05014967918396,13.068393898010253,15.139274711608884,100
0.515,0.5148514851485149,,,100,5.0288748141838004,-5.955320029258728,-4.045573973655701,4.8412728905677795,13.59940623268485,17.27114684658359,2.6638272396015235,0.0009715496766148135,0.008954718196764588,1.3565260171890259,9.651695203781127,14.005770788192754,BASE_ALPHAEDIT_s001_t050/dose_0p5,-5.0288748141838004,-17.27114684658358,-13.599406232684851,-4.8412728905677795,4.0455739736557,5.955320029258745,R,,2.6638272396015235,0.0009715496766148135,0.008954718196764588,1.3565260171890259,9.651695203781127,14.005770788192754,H_diag_B1_R100_P200,51,85,0,52,101,7.692702053785324,0.2875556880235672,1.5952382564544678,7.673676252365112,14.038312530517578,17.27216926574708,100
0.1435,0.1480392156862745,,,1000,1.8437165003996343,-8.051327441930772,-5.002874565124512,1.6226781606674194,9.546711659431454,12.691318220756946,5.4297174524553125,0.07586148008704185,0.3261087194085121,5.106878280639648,11.381758737564086,14.359217443466186,BASE_ALPHAEDIT_s001_t050/dose_0p5,1.8437165003996343,-8.051327441930772,-5.002874565124512,1.6226781606674194,9.546711659431454,12.691318220756946,N,,7.273433952854946,0.5030759090185165,1.4470395863056185,7.265982389450073,13.299767351150512,15.562213048934936,N_diag1000,136,631,0,151,1020,5.4297174524553125,0.07586148008704185,0.3261087194085121,5.106878280639648,11.381758737564086,14.359217443466186,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/dose_0p5,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,17,64,,,,,,,,,,
0.440185546875,0.440185546875,0.31520103714213443,6400,128,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/dose_0p5,,,,,,,GENERAL,2.756806435296312,,,,,,,GeneralEval128,0,,,3606,8192,,,,,,,128
0.06640625,0.07662835249042145,,,256,1.2995783010410378,-10.601097559928894,-6.726761527359486,1.121614694595337,10.647815465927124,15.168889188766476,7.38530768021883,0.1436274640262127,1.1364622712135315,7.104555130004883,14.918938636779785,17.999678897857663,BASE_ALPHAEDIT_s001_t050/dose_1,1.2995783010410378,-10.601097559928894,-6.726761527359486,1.121614694595337,10.647815465927124,15.168889188766476,BASE,,8.684885981259868,0.37829784899950036,2.331679105758667,8.347545623779297,15.330243349075317,18.242667007446276,BaseEval256,15,149,0,20,261,7.38530768021883,0.1436274640262127,1.1364622712135315,7.104555130004883,14.918938636779785,17.999678897857663,256
0.09090909090909091,0.09090909090909091,,,22,0.8751821355386213,-13.836530405282975,-7.855061435699462,1.6994223594665527,6.67621533870697,7.395234875679015,6.44930869882757,1.6004190158843994,2.605576014518738,5.779866456985474,11.085512256622314,15.920587749481196,BASE_ALPHAEDIT_s001_t050/dose_1,-0.8751821355386213,-7.395234875679016,-6.67621533870697,-1.6994223594665527,7.85506143569946,13.836530405282968,P,,6.44930869882757,1.6004190158843994,2.605576014518738,5.779866456985474,11.085512256622314,15.920587749481196,H_active_variants,2,14,0,2,22,7.324490834366191,2.084057344198227,3.1113756179809573,6.897853374481201,10.665871620178223,10.665872373580932,5
0.18181818181818182,0.18181818181818182,,,11,0.22082911838184704,-6.210030841827392,-5.062323093414307,1.2145109176635742,5.552900314331055,5.898224258422852,6.10721568627791,0.5950687646865844,0.6729403734207153,6.80461311340332,10.745349407196045,11.035610103607178,BASE_ALPHAEDIT_s001_t050/dose_1,-0.22082911838184704,-5.898224258422852,-5.552900314331055,-1.2145109176635742,5.062323093414307,6.210030841827393,R,,6.10721568627791,0.5950687646865844,0.6729403734207153,6.80461311340332,10.745349407196045,11.035610103607178,H_active_variants,2,6,0,2,11,6.328044804659757,4.028510093688965,4.028510093688965,6.75483512878418,8.558655738830566,8.558655738830566,5
0.355,0.3613861386138614,,,200,3.4073181639573886,-7.197465983312577,-4.297190427780151,3.4338796138763428,10.744734370708464,13.14858661208301,3.728714777486457,0.012193181971088051,0.0791858710348606,2.706275463104248,11.234113025665282,12.563271226882923,BASE_ALPHAEDIT_s001_t050/dose_1,-3.4073181639573886,-13.148586612083017,-10.744734370708466,-3.4338796138763428,4.297190427780149,7.1974659833125765,P,,3.728714777486457,0.012193181971088051,0.0791858710348606,2.706275463104248,11.234113025665282,12.563271226882923,H_diag_B1_R100_P200,71,152,0,73,202,7.136032941443846,0.34353879958391187,1.1899280726909638,7.160367012023926,13.152751779556272,15.031306753158567,100
0.535,0.5346534653465347,,,100,5.252129660530482,-5.033866906166077,-3.697402848303318,5.190185546875,13.681895530549808,17.344870481034167,2.5270548525615597,0.0008028192317578942,0.008041853876784444,1.2678003311157227,9.261845779418945,13.636418905258184,BASE_ALPHAEDIT_s001_t050/dose_1,-5.252129660530482,-17.34487048103416,-13.68189553054981,-5.190185546875,3.6974028483033177,5.033866906166097,R,,2.5270548525615597,0.0008028192317578942,0.008041853876784444,1.2678003311157227,9.261845779418945,13.636418905258184,H_diag_B1_R100_P200,53,85,0,54,101,7.779184513092041,0.27919335424900055,1.596014165878296,7.73574423789978,14.097551250457762,17.345792236328137,100
0.1415,0.14607843137254903,,,1000,1.8668550858721138,-8.304003413021565,-4.985609599947929,1.6302404403686523,9.59259876012802,12.716690592765806,5.413655332910828,0.07441803485155106,0.3237853109836578,5.091519355773926,11.302749919891356,14.239580574035642,BASE_ALPHAEDIT_s001_t050/dose_1,1.8668550858721138,-8.304003413021565,-4.985609599947929,1.6302404403686523,9.59259876012802,12.716690592765806,N,,7.280510418782942,0.45482434540987016,1.4396127700805663,7.2850563526153564,13.277442359924315,15.571759824752807,N_diag1000,134,635,0,149,1020,5.413655332910828,0.07441803485155106,0.3237853109836578,5.091519355773926,11.302749919891356,14.239580574035642,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/dose_1,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,18,64,,,,,,,,,,
0.4410400390625,0.4410400390625,0.30813513464991205,6420,128,,,,,,,,,,,,,BASE_ALPHAEDIT_s001_t050/dose_1,,,,,,,GENERAL,2.7526770799886435,,,,,,,GeneralEval128,0,,,3613,8192,,,,,,,128
0.0703125,0.08045977011494253,,,256,1.308381375951285,-10.584929609298706,-6.702737525105476,1.2104274034500122,10.719704508781433,14.71659730672836,7.4114797572328825,0.12250725887715819,1.188568353652954,7.270941257476807,15.078276872634888,17.811863613128654,BASE_ALPHAEDIT_s001_t050/dose_minus1,1.308381375951285,-10.584929609298706,-6.702737525105476,1.2104274034500122,10.719704508781433,14.71659730672836,BASE,,8.719861133184168,0.46340818703174597,2.551399290561676,8.515289783477783,15.458498239517212,18.593048477172843,BaseEval256,16,152,0,21,261,7.4114797572328825,0.12250725887715819,1.188568353652954,7.270941257476807,15.078276872634888,17.811863613128654,256
