action_freeze_sha256,action_frozen_before_evaluator,alias,allocation_coefficient_share_layer_4,allocation_coefficient_share_layer_5,allocation_coefficient_share_layer_6,allocation_coefficient_share_layer_7,allocation_coefficient_share_layer_8,applied_coordinate_update_count_total,arm,bf16_capacity_final_sum,bf16_update_energy_path_sum,case_index,case_terminal_identity_sha256,case_terminal_sha256,clamp_policy,compute_candidate_forward_count,compute_candidate_materialization_count,compute_kl_backward_count,compute_kl_forward_count,compute_physical_capture_forward_count,compute_physical_response_batched_vjp_count,compute_physical_response_forward_count,compute_post_write_objective_forward_count,compute_target_backward_count,compute_target_forward_count,compute_writer_materialization_count,heldout_controller_access_count,negative_actual_count,outer_h_application_count_total,physical_h_application_count_total,remaining_division_count_total,request_count,request_order_sha256,request_simplex_max_abs_residual,residual_presplit_count_total,response_batched_vjp_count,route_fallback_counts,route_status_counts,routing_dof,second_h_application_count_total,semantic_debt_input_count_total,soft_requestwise_no_weaker_max_violation,target_event_kind,target_event_occurrence_count,target_event_request_count,target_microstep_count,target_net_origin_displacement_norm_mean,target_path_displacement_norm_mean,target_trajectory_file_sha256,target_wall_seconds,terminal_cumulative_structural_p,terminal_full_six_target_new_nll,terminal_w_evaluator_wall_seconds,terminal_z_evaluator_wall_seconds,total_wall_seconds,unreachable_event_count,unreachable_unique_request_count,w0_byte_restored_exact,w0_pointer_restored_exact,w0_restored,w_efficacy_correct,w_efficacy_denominator,w_efficacy_mean_margin,w_efficacy_mean_target_new_nll,w_efficacy_rate,w_generalization_correct,w_generalization_denominator,w_generalization_mean_margin,w_generalization_mean_target_new_nll,w_generalization_rate,w_locality-preservation_correct,w_locality-preservation_denominator,w_locality-preservation_mean_margin,w_locality-preservation_mean_target_new_nll,w_locality-preservation_rate,writer_h_numeric_multiplication_count_total,writer_materialization_count,writer_net_norm,writer_path_norm,writer_realization_mean,writer_realization_median,writer_realization_p90,writer_transition_count,writer_update_norm,writer_wall_seconds,z_efficacy_correct,z_efficacy_denominator,z_efficacy_mean_margin,z_efficacy_mean_target_new_nll,z_efficacy_rate,z_generalization_correct,z_generalization_denominator,z_generalization_mean_margin,z_generalization_mean_target_new_nll,z_generalization_rate,z_locality-preservation_correct,z_locality-preservation_denominator,z_locality-preservation_mean_margin,z_locality-preservation_mean_target_new_nll,z_locality-preservation_rate,z_to_w_efficacy_margin_gap,z_to_w_efficacy_new_nll_gap,z_to_w_generalization_margin_gap,z_to_w_generalization_new_nll_gap,z_to_w_locality-preservation_margin_gap,z_to_w_locality-preservation_new_nll_gap
ec990ba34d1b25be0abf5899ed3956d1c7cd26a6652f2b7e5a73c9b652dc9ca2,True,llama3-8b-inst,0.03751221404210666,0.025008245732921385,0.03754746786885924,0.050393852177470846,0.8495382201786418,8,SOFTP,39.24499643582082,46.07697690731734,1,9343d13979f5f033b98de79a6b8f1c92791050e40192942571beef51e483c7a9,777a43a0433a2c77fb92956deddcf5b86f6beeffeb9ac79b2e96cb4a1c097ee7,ON,0,0,120,125,45,40,40,40,120,125,8,0,3,8,0,0,10,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,3.206324095117452e-13,0,40,"{""None"":3,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_CERTIFIED"":3,""SOFT_NEUTRAL_FALLBACK"":5}",NOT_RECORDED,0,0,9.999999999984658e-09,clamp_hit,90,10,24,,24.997647454559285,545862317a2ce28174d8dff6663bf5167ac13e9e3debc25eaf8004deeb95f705,27.91255123913288,0.06825430450705637,0.00039290863569476644,1.1623800829984248,1.171925631351769,115.55056234681979,0,0,True,True,True,10,10,17.69979182481766,0.0002081751823425293,1.0,19,20,9.333984756469727,1.7277339935302733,0.95,92,100,7.034915046691895,12.2121875,0.9199999999999999,0,8,,,0.728894525010883,0.7806196041562687,1.0914904146630169,8,,73.37069996492937,10,10,17.69353630542755,0.00021369457244873046,1.0,19,20,9.35911922454834,1.7201776504516602,0.95,92,100,7.034915046691895,12.2121875,0.92,0.006255519390109043,-5.5193901062011665e-06,-0.025134468078613637,0.007556343078613192,0.0,0.0
4a9906fb09835762d3f8b9d05aec836d26bfc7b5ab72aea15e957f605ca07a8e,True,llama3-8b-inst,0.06250129733794503,0.012499999813863061,0.049998706888644565,0.0250000017173882,0.8499999942421592,8,SOFTP,36.42945484490314,47.383271280225124,2,a0280b5da2ca7b114248019d3877bdccbe4187327303450994f1c94b18d43d6f,9cc5f302251a7dfc09fbd55c16d1ae3be57588480bd528c7da86bd5dc3c53ff5,ON,0,0,120,125,45,40,40,40,120,125,8,0,2,8,0,0,10,d926188b4b11b462acfbf3c3cb3623bbd37a6043dc2673072e40004eb2e0e22a,2.220446049250313e-16,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":3,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_NEUTRAL_FALLBACK"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,141,10,24,,26.197566014517168,177b0c5176ad84c7ce38801e4dd89e058dc7d5a5e4eb4b612936559775953465,25.92803711211309,0.062074627620004104,0.00028018102166242896,1.1632487121969461,1.1739617455750704,97.47549453703687,0,0,True,True,True,10,10,18.056121432781218,0.00012856721878051758,1.0,20,20,8.907546997070312,1.0893280029296875,1.0,83,100,5.523882217407226,10.82,0.8300000000000001,0,8,,,0.7383154780571565,0.7582283642574219,1.1469726771296882,8,,58.8910932908766,10,10,18.068620443344116,0.00012955665588378906,1.0,20,20,8.90570526123047,1.0911697387695312,1.0,83,100,5.523882217407227,10.82,0.83,-0.01249901056289815,-9.89437103271479e-07,0.0018417358398430395,-0.0018417358398437056,-8.881784197001252e-16,0.0
50832d1f2e5ae9f38329edd391f70f1e97c5b0315062c1765ec432c569832877,True,llama3-8b-inst,0.062499994554626084,0.037500003976498775,0.025000006796365704,0.01250000379046945,0.8624999908820401,8,SOFTP,39.88941463720792,43.2540578980976,3,3ea65b8fa78616de480e1691734f9bd7f32a3ca4f0e63909883181849718fd7e,88101412f9c67e0fde6a0a5eddafc11f73e9faec34127e32089de2d92caa112f,ON,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,38bed59f6dc2b193082c30197e61ca9cfddaaecf3e524a0dbcb358f780c4db1a,2.220446049250313e-16,0,40,"{""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":8}","{""SOFT_NEUTRAL_FALLBACK"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,72,10,24,,19.863151085537897,393098815c9e96c545213e972100ecd39bbb704386a0fc89a51e71e8be09ca63,27.434511920437217,0.0593139188442801,0.0002212802010035375,1.097871237900108,1.1166688669472933,116.42246651183814,0,0,True,True,True,10,10,19.624878644943237,0.00012135505676269531,1.0,20,20,10.08695011138916,1.8646123886108399,1.0,82,100,4.399086227416992,9.110934371948243,0.82,0,8,,,0.7561981837286111,0.7804534131914767,1.1276840647743775,8,,75.32383166439831,10,10,19.63737361431122,0.0001263856887817383,1.0,20,20,10.05931053161621,1.886001968383789,1.0,82,100,4.399086227416992,9.110934371948241,0.82,-0.012494969367981668,-5.030632019042974e-06,0.027639579772950285,-0.021389579772949086,0.0,1.7763568394002505e-15
45ecbbb4806d108fb09dcff80bd248ce5ba944eff3a0e42d0e54b6e263b1b74b,True,llama3-8b-inst,0.03466383334731035,0.02500000022340121,7.465968452789257e-10,0.05283623267335498,0.8874999330093367,8,SOFTP,36.13097437749637,45.0993431121687,4,6356bc4fbd56dc83a3a6adc569bf6f047d22af745ffc10b1d3af311e06144b54,2231d41b0e9dde0ecca5b2c7ae8bcf01413f7a9724419bb1adcc11a93d113bf5,ON,0,0,120,125,45,40,40,40,120,125,8,0,3,8,0,0,10,d866c44874892d760da97cd7ede76979ae2281c2934a83d9c10695159e88d3d3,2.220446049250313e-16,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":2,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":6}","{""SOFT_NEUTRAL_FALLBACK"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,102,10,24,,24.201370864328194,3a6089a8aa89722129784704ca24e0747abfea1d65ddee1b42d8dc7578998888,24.14039070578292,0.0657209523119214,0.0005281077326799277,1.1990418387576938,1.205025965347886,99.44161195401102,0,0,True,True,True,10,10,14.50557700395584,0.0006729960441589355,1.0,16,20,4.525780868530274,2.9929203033447265,0.8,90,100,5.709759979248046,10.04129150390625,0.9,0,8,,,0.7368651790697422,0.7438868285995002,1.164328278271021,8,,62.82429783977568,10,10,14.555605673789978,0.0006443262100219727,1.0,16,20,4.551792335510254,2.9906026840209963,0.8,90,100,5.709759979248047,10.04129150390625,0.9,-0.05002866983413767,2.866983413696289e-05,-0.02601146697998047,0.0023176193237302023,-8.881784197001252e-16,0.0
190d598906a73b45afcf65ce21e2fdc1c198fbac62f517aa31898355feee03c5,True,llama3-8b-inst,0.10127139415142089,0.037973491320688,0.0760873087418934,0.07598004516315866,0.708687760622839,8,SOFTP,64.26229585347414,74.62306108232053,5,de6de28abba66adf2672fbd66cbd76f7520552d9fc26f43557fda0a53810efaa,75f5150999241bc0a05ac813501d0daa97801f8486908a30431ed895d987cb66,ON,0,0,120,125,45,40,40,40,120,125,8,0,8,8,0,0,10,bb5f940c463a8c24798c3f75045c109b1f6752da1086e9ec5cb36de0c434c1b0,6.794564910705958e-14,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""None"":2,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_CERTIFIED"":2,""SOFT_NEUTRAL_FALLBACK"":6}",NOT_RECORDED,0,0,9.99999999998127e-09,clamp_hit,151,10,24,,33.00948054171166,7d89574e4dac33a92b8aa84cb8426f765f9b33675d9494577a7477aaf953fcc8,31.207851847168058,0.09499644477054649,0.6572555077669676,1.18422212311998,1.1970430919900537,113.98831926099956,1,1,True,True,True,10,10,14.671681582927704,0.6408184170722961,1.0,18,20,8.65529260635376,1.6228323936462403,0.9,71,100,2.9979394531250003,8.7569140625,0.7100000000000001,0,8,,,-0.7162984754960571,0.7118613325933641,1.0524985540446061,8,,69.32301141042262,10,10,14.531052470207214,0.7189475297927856,1.0,18,20,8.541073369979859,1.7565828800201415,0.9,71,100,2.997939453125,8.7569140625,0.71,0.1406291127204895,-0.0781291127204895,0.1142192363739003,-0.1337504863739012,4.440892098500626e-16,0.0
1ab6526dab30a60f64b044079379ec0ad382677f1caca9d210409f501ad0a2a5,True,llama3-8b-inst,0.08749995475097094,0.050000007458208796,0.037500042829584704,0.050000365106919166,0.7749996298543163,8,SOFTP,55.40393333102939,70.10963739914682,6,4256512588187086ee4ea3ed6dafca3bb836422fd5a07cb7d78b7c288fd1bdbe,5ed0d6a86a3a4121c8c1f8e563d1fcb1f07afd0ae1181fe542ce69f544ca823b,ON,0,0,120,125,45,40,40,40,120,125,8,0,9,8,0,0,10,36f62d08abd69321360044edb1500c6afd302f7c10c546e78467e866c2ef3dd5,2.220446049250313e-16,0,40,"{""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":8}","{""SOFT_NEUTRAL_FALLBACK"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,125,10,24,,37.87045228532147,c3ccf39f0773950abb967da532e63a94ba9bb5bdccec8b330ab07a3e1be50894,24.517267047893256,0.08671854206468141,0.03601125258792308,1.0465791118331254,1.0591282928362489,100.15721931122243,0,0,True,True,True,9,10,16.487266099452974,0.7689839005470276,0.9,17,20,9.428961527347564,2.015765035152435,0.85,82,100,5.729009399414062,9.723749999999999,0.82,0,8,,,0.6763401200007337,0.7350357752053298,1.2264112032844396,8,,63.134390882216394,10,10,17.916586887836456,0.0646631121635437,1.0,18,20,10.08734588623047,1.5071853637695312,0.9,82,100,5.729009399414062,9.72375,0.82,-1.4293207883834818,0.7043207883834839,-0.6583843588829055,0.508579671382904,0.0,-1.7763568394002505e-15
3482fb4711c8641e0fde3cf5fad405bd4d5b25869fe66f76daf01b94e6d849ae,True,llama3-8b-inst,0.06329405987963531,0.02532271508550275,0.025317104159848322,0.025322308882473693,0.86074381199254,8,SOFTP,44.25796193070683,51.65510654063565,7,6225f8074afa3e934fb8109367f30aefb5ac2a28d13ba1df0debf76815c036fb,efe43960f24af0befbee408461525615ce655173cf49d712a33571d9bac8ec46,ON,0,0,120,125,45,40,40,40,120,125,8,0,4,8,0,0,10,badf5694b025745be31e42e3bd18a603f8fde0db206462b01c0794d5bb0431fc,4.376499163072367e-13,0,40,"{""None"":1,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":7}","{""SOFT_CERTIFIED"":1,""SOFT_NEUTRAL_FALLBACK"":7}",NOT_RECORDED,0,0,9.999999996850636e-09,clamp_hit,89,10,24,,28.02363299580864,9691ecca70353009ad302dabf0cf92ca91d724e9f6a5187fbf5c8ab26ceae7bf,31.632613914087415,0.06772238223424,0.5993153194445767,1.183684088755399,1.1964440708979964,107.05576372193173,1,1,True,True,True,10,10,14.956081962585449,0.8255281448364258,1.0,20,20,10.892659759521484,1.137567901611328,1.0,94,100,6.18075553894043,10.6725,0.9400000000000001,0,8,,,0.7684837829521453,0.7959739278011184,1.4210464564316392,8,,62.35169471567497,10,10,14.937346696853638,0.8443122386932373,1.0,20,20,10.88774070739746,1.1487369537353516,1.0,94,100,6.18075553894043,10.6725,0.94,0.018735265731811168,-0.018784093856811568,0.0049190521240234375,-0.011169052124023526,0.0,0.0
56b817d7e23e6263d6d45649c19caa2e3dadd46cbe16b1b17f33b7efec67ff9f,True,llama3-8b-inst,0.025000000067563193,0.05000000007417157,0.012500004379963667,8.962906877874871e-09,0.9124999865153945,8,SOFTP,36.60545899505717,43.72824574082569,8,ae942eb2116b0359a70c6ecc74bcf4cd2fe40bdd9c33236d03253349363d246c,d5090573e13c502968947e085de3fa6bc5a20e079bc6155d6438dd237dbd424f,ON,0,0,120,125,45,40,40,40,120,125,8,0,3,8,0,0,10,c363db241e2c07ca144d278b90b21023234c7c63d6bc7156eb180b7cd6ebb572,2.220446049250313e-16,0,40,"{""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":8}","{""SOFT_NEUTRAL_FALLBACK"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,91,10,24,,20.74738101668894,03790f000f7f79146780eef39b85ba4432b0d0a760899a1dd682cd58191810b1,24.971146170049906,0.06073989263750532,0.0006831727667304221,1.2046467447653413,1.2128508752211928,103.3830906120129,0,0,True,True,True,10,10,15.349824261665344,0.00017573833465576172,1.0,19,20,8.06225128173828,2.593608093261719,0.95,78,100,4.855315895080566,9.6696875,0.78,0,8,,,0.7036529703305783,0.7845795501470758,0.9656593702831536,8,,65.38502326281741,10,10,15.337322068214416,0.00017793178558349608,1.0,19,20,8.019128799438477,2.6019649505615234,0.95,78,100,4.855315895080566,9.6696875,0.78,0.012502193450927734,-2.1934509277343587e-06,0.04312248229980398,-0.00835685729980451,0.0,0.0
726aa53a2a34f388c5fd6d98cd9a071134e492ce279be42fd9ab7a601028fb6d,True,llama3-8b-inst,0.06249999601110223,0.01250070475514522,0.012503181699972239,0.012560309922982316,0.8999358076107979,8,SOFTP,40.05225263267745,46.23307033325526,9,b9abaac039f26a253c5626d42836159d04691703c95b8681cf83fbc523384317,ba71dad9a032bfbbb5a94ef70fe32d2a9f08eb466f2331d1ea163c7afc8f7e04,ON,0,0,120,125,45,40,40,40,120,125,8,0,2,8,0,0,10,1702d290642650ce9a2ff4a5687d48c469441e4d2b7c3f204e05d71d6918eefd,1.2922996006636822e-13,0,40,"{""None"":3,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_CERTIFIED"":3,""SOFT_NEUTRAL_FALLBACK"":5}",NOT_RECORDED,0,0,9.999999999994822e-09,clamp_hit,111,10,24,,22.015802006050478,1858156b56877810ff8d09e5c645c05c793b67f9ec6bf97c9c588803b3932d65,23.307236827909946,0.061509564200905954,0.00046259313239715993,1.1781754889525473,1.1914438209496439,100.65160147519782,0,0,True,True,True,10,10,17.074867033958434,0.00013296604156494142,1.0,20,20,9.994812703132629,0.8301872968673706,1.0,91,100,4.856143646240235,8.747052459716796,0.9100000000000001,0,8,,,2.154636859696829,0.7957847729871443,1.086328547187381,8,,64.76653092401102,10,10,17.09362189769745,0.00012810230255126952,1.0,20,20,10.041591095924378,0.8193464040756225,1.0,91,100,4.856143646240234,8.747052459716796,0.91,-0.018754863739015804,4.863739013671897e-06,-0.04677839279174911,0.010840892791748047,8.881784197001252e-16,0.0
41c4161e495a82695a4e7a2f2ec8003006bcea127632402426f7cec18095248a,True,llama3-8b-inst,0.012500000079798087,0.02500006593374317,0.07499995390721081,0.05000008586317919,0.8374998942160687,8,SOFTP,43.019022089982045,59.13228207989121,10,3e5f717eebce8142adefbb30e0110c5e9af3a2fd2a785a527c38ca9cf737bdb4,a4859a712894e9a20495621be2611d4f37309ddd27c60c06ea669c8c5a274956,ON,0,0,120,125,45,40,40,40,120,125,8,0,5,8,0,0,10,add78cd5df75ad1ee941a84527fba9b0a63cfde5a3338450ffbe6bc248af08d9,2.220446049250313e-16,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":7}","{""SOFT_NEUTRAL_FALLBACK"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,105,10,24,,35.85604155350003,f64dfb9fc615d3113bf5a18b5e9072dc34ff3196322c57d64bdcde632dc1fec5,24.639391937758774,0.08198879843877058,0.0021767895777884405,1.327707916032523,1.350579361896962,99.81813004473224,0,0,True,True,True,10,10,17.44242627620697,0.0013237237930297852,1.0,19,20,10.8590877532959,0.8387149810791016,0.95,77,100,4.256560668945313,10.30623046875,0.7700000000000001,0,8,,,0.6839897017601866,0.7461191886261631,0.9955464257842443,8,,62.45121624553576,10,10,17.461170506477355,0.001329493522644043,1.0,19,20,10.851983261108398,0.8270206451416016,0.95,77,100,4.256560668945313,10.30623046875,0.77,-0.018744230270385742,-5.769729614257769e-06,0.007104492187501421,0.011694335937500022,0.0,0.0
a9248acc12d3a00bdbac5f46e8d1dcb48e2ee11d365f4d9c0fd0178f78ccb830,True,llama3-8b-inst,0.025000000159295,0.012500002336000496,0.025000003150292487,0.062499920465385314,0.8750000738890267,8,NEUTRAL,110.22636049504268,105.6558868023393,1,7fa5bafe0a22b15348855e31583e679ddf6402072ecca3ab8103b57956647311,24c28b8f57011f7c1effb4be025c9b4090728918f1e512ed54db90581e7bd39b,OFF,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,4.440892098500626e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,10.680227145210088,22.904168268600056,131516ff6fa8ed4f296d5aabc66f70a442a1b20fa6cb22e22ae8132d1c3f555f,23.689028065651655,0.1936022197712589,0.0012633162827114575,1.171621941961348,1.181125421077013,92.87759235873818,0,0,True,True,True,10,10,17.71204788684845,0.00045211315155029296,1.0,19,20,10.767651748657226,1.1452388763427734,0.95,86,100,5.797987823486329,10.684765625,0.86,0,8,,,0.7341054802979554,0.809805613408602,0.9783411844583069,8,,56.69293244602159,10,10,17.693278670310974,0.00047132968902587893,1.0,19,20,10.783803558349609,1.1486183166503907,0.95,86,100,5.797987823486328,10.684765625,0.86,0.018769216537474875,-1.921653747558597e-05,-0.016151809692383168,-0.0033794403076172763,8.881784197001252e-16,0.0
b16e24d168d6a4130c61d661ee0f84f11220e7690250d0909d3bcbb0dd2fcb70,True,llama3-8b-inst,0.07594936748701213,0.012658230595062192,0.012658240898627448,0.012658218380264659,0.8860759426390336,8,NEUTRAL,109.85095215177286,106.89310698952139,2,216ec9aa453c417da64bd2cb22db463d3fca0601993f89cf6508acc3e4ed68e4,675187921e7352277bcc642e98dba71f7b57992718ece971e3922d9e21787dc0,OFF,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,d926188b4b11b462acfbf3c3cb3623bbd37a6043dc2673072e40004eb2e0e22a,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,10.192043982849489,20.522265224232434,0424d94e8ce8c10030a071ca19767eb8cfaff3e48a0709d415b75c2b878e18e7,27.71475890884176,0.21492554870893643,0.0005256326057860861,1.1827795468270779,1.1940945219248533,95.11183443386108,1,1,True,True,True,10,10,19.1997492313385,0.0002507686614990234,1.0,20,20,10.439841079711915,0.667971420288086,1.0,75,100,4.501699295043946,9.7983056640625,0.75,0,8,,,0.9084858199888479,0.8000399234786477,0.9662903669894165,8,,55.11949616856873,10,10,19.17475242614746,0.0002475738525390625,1.0,20,20,10.461182403564454,0.6747550964355469,1.0,75,100,4.501699295043945,9.7983056640625,0.75,0.02499680519104075,3.194808959960905e-06,-0.021341323852539062,-0.006783676147460893,8.881784197001252e-16,0.0
b5c0383c4042a02f1c61454c94cf7dacdecc8d51bd44067bff6acdac48a77c27,True,llama3-8b-inst,0.049999968526721006,0.01250003583992693,0.02499999414180347,0.03749884474284966,0.8750011567486989,8,NEUTRAL,110.70521706055656,111.36199837543553,3,358de4bea24766fa43cf727a7a3d33535c5e277074c06ddba04943770cddd86e,4da9cb47d1b5ad01c17b0650963011c7e3fd3332b86d5083cc2fcd2fdb6071fc,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,38bed59f6dc2b193082c30197e61ca9cfddaaecf3e524a0dbcb358f780c4db1a,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,9.671828607538142,20.751199412154044,2c40d2bfb6875939edbba9d8afbe1103191c543faef4cd61f941d8d131d5cb85,24.845432553905994,0.18601421239491422,0.0005607104962109588,1.1179651701822877,1.1301575368270278,97.48771092388779,0,0,True,True,True,10,10,18.424696350097655,0.00030364990234375,1.0,20,20,10.346057605743407,1.8906611442565917,1.0,76,100,3.3876508712768554,7.992743644714355,0.76,0,8,,,0.7113348016321666,0.7697817323711533,0.9419480272223874,8,,60.01431546686217,10,10,18.430945444107056,0.00030455589294433596,1.0,20,20,10.39342017173767,1.873767328262329,1.0,76,100,3.3876508712768554,7.992743644714356,0.76,-0.006249094009401546,-9.059906005859809e-07,-0.047362565994262695,0.01689381599426265,0.0,-8.881784197001252e-16
5ee83dd13dc8853eade6f4195fd2245654d695d46047a0ed11f4316371840785,True,llama3-8b-inst,0.03750000299708726,0.024999997562312602,0.01249998955176841,0.012500004022755579,0.9125000058660759,8,NEUTRAL,141.40963410044975,138.71434993491278,4,a5d6a8241e0d96cfedbae3a4111fddf464d5984fba60ba52fb75b7554c39cb3c,5815359c77d480d2476d0573785337ec4f55f7a4a1cd3641c5ec116a24762a62,OFF,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,d866c44874892d760da97cd7ede76979ae2281c2934a83d9c10695159e88d3d3,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,11.093111843805119,25.088834043527534,5b9c0850901303a694b3f07a85307f8bddd17074c6e547196780630b86a9052e,24.179132361430675,0.30104679572136817,0.0009143130271695554,1.2174341888166964,1.21956085273996,91.80209379084408,0,0,True,True,True,10,10,15.04307131767273,0.0006786823272705078,1.0,18,20,8.055249786376953,1.2303459167480468,0.9,74,100,3.7060116577148436,8.218087921142578,0.74,0,8,,,0.554237409364883,0.7571828441758264,0.8942725892757327,8,,55.66713868966326,10,10,15.049353849887847,0.0006461501121520996,1.0,18,20,8.047520446777344,1.2333389282226563,0.9,74,100,3.7060116577148436,8.218087921142578,0.74,-0.006282532215116987,3.253221511840816e-05,0.007729339599608309,-0.0029930114746095082,0.0,0.0
030ec70cec39bf77abc15a6064f247670baa08aebac9954c8f355dae1d7e901e,True,llama3-8b-inst,0.12499995595873628,0.012500033273730787,5.625472908859053e-11,0.012499999874315116,0.8500000108369633,8,NEUTRAL,150.65967230256595,156.60693325499201,5,1f7312b6f0054e05e0c49c46d2eedc6d2bc3173e7c92d499af8d020b0872e18f,f709c7a984dab69aab8132881340af26bbfc71818e499d1e5c3ba8cf66c53de1,OFF,0,0,120,125,45,40,40,40,120,125,8,0,3,8,0,0,10,bb5f940c463a8c24798c3f75045c109b1f6752da1086e9ec5cb36de0c434c1b0,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,10.725556602821214,23.234392162324106,7bf7572e0430fa7548774b57b245ad744dfb0938d2c68ee92aeee7e3163c1e92,25.420633275527507,0.2171093778987553,0.0008459975331788882,1.1970857079140842,1.207233574707061,96.97983680479228,0,0,True,True,True,10,10,14.493521463871001,0.8502285361289978,1.0,18,20,9.285138511657715,1.366423988342285,0.9,79,100,2.9746984863281254,8.609444580078124,0.7899999999999999,0,8,,,0.23417850667101994,0.7504962650594189,0.9146189101910143,8,,58.9180481149815,10,10,15.768308532238006,0.0004414677619934082,1.0,19,20,10.188102197647094,0.5212728023529053,0.95,79,100,2.974698486328125,8.609444580078126,0.79,-1.2747870683670044,0.8497870683670045,-0.9029636859893788,0.8451511859893798,4.440892098500626e-16,-1.7763568394002505e-15
6d27e6dd366d472115f0a66e331ce23fa657c5e314662de40eed287c39fd9ff2,True,llama3-8b-inst,0.03750000068171453,1.6550458668158356e-08,9.425678513826056e-10,3.5342002446099147e-09,0.9624999782910587,8,NEUTRAL,140.55990965031827,136.3232863264595,6,dbc259861d2c4fb6d284280d2287527849299bf27320ffa526b597cd98e41d3f,e8afb0b66a9bc9724d04fab36e6dc02d5bcc5ff153a30573d5bd5e383eb8d6cf,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,36f62d08abd69321360044edb1500c6afd302f7c10c546e78467e866c2ef3dd5,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,11.70945465118466,25.376029481481943,a936be1426deaa4032534293c5e14242f6b1cb8f705d11cabe72e5bc4a8fd266,23.210661205928773,0.27240951210330294,0.0007603708116221241,1.073562819045037,1.0764791001565754,96.7773771211505,0,0,True,True,True,10,10,18.349524211883544,0.0004757881164550781,1.0,19,20,11.470457792282104,1.0240734577178956,0.95,68,100,3.6217211914062504,8.12779296875,0.68,0,8,,,0.7113025697463249,0.7763488689216616,0.9511103860822713,8,,60.81082138279453,10,10,18.312017178535463,0.0004828214645385742,1.0,19,20,11.4768385887146,1.0200364112854003,0.95,68,100,3.62172119140625,8.12779296875,0.68,0.037507033348081364,-7.033348083496094e-06,-0.006380796432495117,0.00403704643249525,4.440892098500626e-16,0.0
