phase,arm,unit,K,status,route_identity_sha256,router_call_expected,solver_success,solver_iterations,minimax_t,selected_p,selected_c,selected_p_normalized,selected_c_normalized,stationarity_residual,complementarity_residual,simplex_sum_residual,decision_influence_count,pc_router_call_count,pi_4,pi_5,pi_6,pi_7,pi_8
2,c0,2,5,JOINT_WRITE,05fbda1b6867c1d24585c04f790b21697a356bb950e2b475c994384d60b76ae6,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00010322543198416041,0.0370042453320131,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1442810205558261,0.17797124577271808,0.18869317850087214,0.20571278232956536,0.28334177284101836
2,c0,2,6,JOINT_WRITE,2b55581a7a7cdaafb2447de73c7f058e13bef4812c941939edb96b92a5be2231,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.0978104853967096e-05,0.010757241046550754,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1351425662948629,0.16822429169745,0.18813318289297787,0.23114556696246324,0.27735439215224605
2,c0,2,7,JOINT_WRITE,2ad861c8f43c5a83239fdf51021ae48b42a24da2a8c6bde9db5edb6f1a559396,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.5400711240209406e-05,0.005263625953544507,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.3877787807814457e-17,NOT_APPLICABLE,0,0.15213663958409682,0.16751607741189015,0.18797656670934407,0.22834056832455427,0.26403014797011476
2,c0,2,8,JOINT_WRITE,7c61e7e5b7301a654d10ab6ffb173568293afb0c00661eeac000c38f95804a95,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.0969299492534683e-05,0.007002769184915501,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.13234666764796063,0.14311463377112735,0.1884626205891914,0.24546669094456955,0.2906093870471511
2,c0,3,1,JOINT_WRITE,5ad13f2b2103454ab35f9569488e37eb96e3a4daa10dbbf9895734c0966309cf,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0009214608553470421,0.30017432078487943,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.17929606475386572,0.2023046920795443,0.21163529550941906,0.20061615354906753,0.20614779410810338
2,c0,3,2,JOINT_WRITE,d3c32a35635f62cd7cbd11b65878cb44b5ccdb2a4cdcaf2c41fd3b3f92553d43,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0017865751104756485,0.5820412595176622,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1763823292004268,0.2015674025065388,0.21638500113322806,0.20102543358046057,0.20463983357934584
2,c0,3,3,JOINT_WRITE,89574a3fef5772d0ea0c026e0846b157c2714967faf6f58098f39fb84599b8ff,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0021432231881031924,0.6894305507418432,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.17197230725946247,0.1950561142363412,0.20910106690270192,0.20543468451195282,0.21843582708954162
2,c0,3,4,JOINT_WRITE,e640c3edd19da3bf5400da3a938d01ac24948079bc392a3e0f7522696348b5b4,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.000931800095218268,0.31729312316626374,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.220446049250313e-16,NOT_APPLICABLE,0,0.16119782943844044,0.19205959406740047,0.20362827290332547,0.2080482085560021,0.23506609503483158
2,c0,3,5,JOINT_WRITE,f3c1cee9f0080ba1b5f5f8084d5e66aab782fc5de05016b127d787fd12eeaba6,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00025043923281933676,0.08695405286784967,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.1102230246251565e-16,NOT_APPLICABLE,0,0.13154258749132094,0.1617896136171787,0.1978701129699261,0.23129912592777585,0.27749855999379847
2,c0,3,6,JOINT_WRITE,c3eed7d185ea82174d605eed59ef9ce469b8963e87bac72ffd1a48946a5e92ed,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,8.513083298201993e-05,0.03317767308816325,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.16526903579833063,0.2009551528542823,0.21568196849210342,0.20390911532541825,0.21418472752986548
2,c0,3,7,JOINT_WRITE,8ede156d000eec0f2f35141f8388daa019ab6ae749d05305e604c92ede47389c,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.8066952524699533e-05,0.00704183581365824,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1902946946632359,0.22984949123373316,0.19113221304000136,0.1885131330000778,0.2002104680629518
2,c0,3,8,JOINT_WRITE,3e8564c844bf3f02f7c76a4502c866649c84cadfe7e7268449bb1c4255ce1088,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.5728046032488715e-05,0.009932511908757897,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.469446951953614e-18,NOT_APPLICABLE,0,0.16016556379702698,0.1945088570549977,0.2053687029111373,0.2172830417138703,0.22267383452296785
2,c0,4,1,JOINT_WRITE,877bcaf81d69b7c041ac8fc5dff91784e6ca33cffe3bc2f03bfa5d2630f47d98,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0008728676500611191,0.3016588935750376,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.18356824840316066,0.20456659854808482,0.21285006335576506,0.1951414026359052,0.2038736870570842
2,c0,4,2,JOINT_WRITE,959bf57f581e2c446558f1b269c83838c868bc5c36fac73831d0060e922ab1ea,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0020386727120555144,0.6898884850038763,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.1773759313796538,0.20704781402404648,0.21895378458076317,0.19586163351053568,0.20076083650500076
2,c0,4,3,JOINT_WRITE,459a81e6595bd35cff4291e775c6d623fade9919625f3db97c0437385197c88a,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0017357879206539469,0.5801148368915809,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1720283375664103,0.19869640200160207,0.21188738852964323,0.20237217562318024,0.21501569627916414
2,c0,4,4,JOINT_WRITE,5dc9d42d4ed67a5158401ded1c172ea97a1cd011da609802eae0d7f9584a22db,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0006751578945124766,0.23041071373545094,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1494483359448449,0.17803907232749366,0.20739063394199728,0.22265941467113454,0.24246254311452964
2,c0,4,5,JOINT_WRITE,ebd2abaaf4949f93a071d90840aefd5c7eb3aac644b7841a79291e47de70f7ea,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0002719257016645513,0.08755668533411343,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.551115123125783e-17,NOT_APPLICABLE,0,0.12560215021396515,0.163146466764782,0.20596089379896612,0.2319749769882409,0.27331551223404577
2,c0,4,6,JOINT_WRITE,b5db2646b85cdd83c1e8b8fb33068bc41bec15b48c642bccb6f6b39494b92dd8,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.7481109156836203e-05,0.0061440173281393,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1676104225986755,0.20215134590588427,0.1921727862206712,0.21137787100161862,0.2266875742731506
2,c0,4,7,JOINT_WRITE,e026af4c09f7e97a182e8928ce105e51cde3da3098570f8fb00d2603e3405c6f,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,9.338472105524664e-06,0.002851829260871298,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,6.938893903907228e-18,NOT_APPLICABLE,0,0.11425262705054207,0.14970413440126581,0.22205935154685108,0.23939125830521663,0.27459262869612433
2,c0,4,8,JOINT_WRITE,dbcccf173beb0c1a1617818c5d75f5823397e14a45e64c646f8179bf229c6f7d,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,7.127344561735707e-06,0.0020807830216598004,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.469446951953614e-18,NOT_APPLICABLE,0,0.09862398808686433,0.1494416732694759,0.22547226033271567,0.2467560925570547,0.27970598575388944
2,c0,5,1,JOINT_WRITE,e62ab44f3cbe019d5b67bf80b27a58a5eda290621059dc2925efd181bf6c5a2d,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0009027576194783961,0.3336938908495911,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.18356601405636738,0.2105508395765735,0.2140513717652694,0.19664812365611994,0.1951836509456698
2,c0,5,2,JOINT_WRITE,771ee7cdc118c8dcc1d50b1e555c598d08ba1a0e93f7721ce6efb500bc83a5e6,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0016708435899921313,0.6113623310051198,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1776199239047069,0.2191389256468018,0.21955110557960825,0.1933491081454523,0.19034093672343072
2,c0,5,3,JOINT_WRITE,af20745e14b2eaf10a628d3b482cda415de6d033648f36816f25c564091967c0,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0012993773737782828,0.46865418681994164,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1647056185069949,0.20632470260977565,0.20717188180847732,0.19989793305145184,0.2218998640233003
2,c0,5,4,JOINT_WRITE,f70395811746a70a007af060b6cd193e36331c3cc0666e9eb5ed14d83d9b0568,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00034866948406299413,0.13585906851407037,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.16619180745298467,0.20367717373004618,0.20700808605579357,0.2065067937852674,0.21661613897590803
2,c0,5,5,JOINT_WRITE,c220e696a989b45740616679d1bb12ca11e44cc95e07e9f56759ff6099d9be2a,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00011039177387017242,0.046911042785924686,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.551115123125783e-17,NOT_APPLICABLE,0,0.1541248758648903,0.2085450593186498,0.21822042842208855,0.20403113115522534,0.21507850523914615
2,c0,5,6,JOINT_WRITE,83d63e7e3114c28808f58891ae0f3c1183f3040024d3f2b30922dd6c56b2d9ac,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.145479843812013e-05,0.0138016906487295,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.15151375129495123,0.19810850904522595,0.2112411133348053,0.21447266871998846,0.22466395760502902
2,c0,5,7,JOINT_WRITE,f1e5749918d12b00d7434414d5634b38ec8f3a9c97267dd00e29f27afb6d3616,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.1235241651418641e-05,0.004741009289681945,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.13102087715754104,0.20063499746028834,0.2112495975415386,0.21792488391910134,0.2391696439215307
2,c0,5,8,JOINT_WRITE,a158406b57113bb42770fa11a004d6b4a841091cefde3a16a721ffdf45232ba0,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,7.862160151175199e-05,0.028004067271980123,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.14484815794049608,0.19430801786990198,0.20036573858943518,0.22008534356718476,0.24039274203298197
2,c0,6,1,JOINT_WRITE,46f695a30f9ba26486288752cd572036b8590b285c8e3ed37873f45f2460eda3,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0010895916300185304,0.3518393289833995,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.18313684631384528,0.20219790744510074,0.20962045390400383,0.1969114759908276,0.20813331634622267
2,c0,6,2,JOINT_WRITE,7c0c6eb24116c7081eaa4acdfd60e36b1ec1dbd4bafcb4ac97383674d9151303,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.002382270698924843,0.7608636174217531,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.17391497587038363,0.21153911933048392,0.21239892742664207,0.19831164105472388,0.20383533631776654
2,c0,6,3,JOINT_WRITE,f19555eae37122f501b9cab36d802d37c5d0c4d13c001af041d63a06d11a00b9,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0016306452594790893,0.5284819937446765,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.16730234073854286,0.2166871843029066,0.20687013473865448,0.19517629445347492,0.21396404576642117
2,c0,6,4,JOINT_WRITE,2bb13024799331e1223c9403a9f6e6f82882d747fc846606703648b1af719c11,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00036973572915089493,0.12540915750718623,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.220446049250313e-16,NOT_APPLICABLE,0,0.14945173533558792,0.1813509068853505,0.19725610153449694,0.22355271710257543,0.24838853914198933
2,c0,6,5,JOINT_WRITE,9c9ad75f5c454c22172c6cef50e7c68aee88b41e76ece47dbae96292e209eb26,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0001952464544680785,0.06400617602229323,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.551115123125783e-17,NOT_APPLICABLE,0,0.11105123709029148,0.1629777605605856,0.1916938999815952,0.2468128000928705,0.2874643022746572
2,c0,6,6,JOINT_WRITE,c8a71a51b41787e2fc3a0f5035e794090dd5ef2766e3d0593a4bb1cacd58959e,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.139122073072363e-05,0.0158981932431203,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.14253584179537618,0.18239363602688521,0.20635256068739158,0.22098807095577677,0.2477298905345703
2,c0,6,7,JOINT_WRITE,cb4d1a18385a195f5a2072c50b277219194beb67aec0782cb9fd747d58d3b50a,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.5421628921520162e-05,0.006160260696784518,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1438418438151145,0.16306403643206824,0.19465199247098644,0.23341635732801358,0.2650257699538172
2,c0,6,8,JOINT_WRITE,a37071c90ee975cc9a349645954f41663975104e7ea722101c4db33d8b1c1a82,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,9.91281936578093e-06,0.0037257937603903052,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.13928190040208366,0.15946301237315166,0.21002967175252282,0.22194380372843822,0.2692816117438037
2,c0,7,1,JOINT_WRITE,9350e66fb312eb91871f17e1219dac8c7e2762e3e6a7c12d3dec114fe10e4e6c,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.000829559265948765,0.29656227667411067,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.18602616441878592,0.21016980289906326,0.21707777832822692,0.191920856449363,0.19480539790456103
2,c0,7,2,JOINT_WRITE,626d5b7045bcc9977a6cb28b973e83cc08cbe314f770070a76f110adc4cb4986,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.002033466491735497,0.716747367650921,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.18457701047185182,0.21687098516771322,0.21844620391607358,0.18979061097234914,0.19031518947201229
2,c0,7,3,JOINT_WRITE,53d6a122bff3765ac968461138033d54c17e78e3f4ddd4017ef3d0954a50af5d,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0014381061904610761,0.5106735459542213,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.17475558262887436,0.20283511186265346,0.2134996696651032,0.19631168514576536,0.2125979506976037
2,c0,7,4,JOINT_WRITE,22fa6166a3e599d6a5943397406da184c61f3371dd4d12566d5072d70ae79df2,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00041857557939611076,0.16138953261577146,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1642910357791373,0.19744523862081742,0.20130029403662872,0.2041690600661195,0.23279437149729704
2,c0,7,5,JOINT_WRITE,f371450983db4dd52263f0ccb377e10bae3666575f901a9b1449ec842372fe82,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,7.346578726410685e-05,0.02986131327026187,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.1102230246251565e-16,NOT_APPLICABLE,0,0.1642576757828744,0.20013172897284276,0.2116544727358327,0.20845773737922976,0.2154983851292203
2,c0,7,6,JOINT_WRITE,38dc771aabf928ca48687315725ad5163002cc5b6f2c5693ec7365fa90073031,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.6519698065867787e-05,0.010306762641651158,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.3877787807814457e-17,NOT_APPLICABLE,0,0.15960784360525257,0.19867735799592418,0.20589526715022138,0.2152798066299592,0.22053972461864257
2,c0,7,7,JOINT_WRITE,9423df4fb58437b809f5640430912d3e7b3a13cbba34924725f8682bcdd90fb6,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.722489613358805e-06,0.0022951845869854945,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.173490599158865,0.2347243621362699,0.22296205898245874,0.18377967018604766,0.18504330953635875
2,c0,7,8,JOINT_WRITE,c829500d53bfc00ff13b26fbcc4f92b08e3b8f93eb3600b89bee119cd49a6732,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,8.961329387072123e-06,0.003372988950968779,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1578461679474742,0.19746456149649586,0.2004851622168066,0.21915243566158107,0.22505167267764237
2,c0,8,1,JOINT_WRITE,1daea5024ae042fe439ac9b0c25525b9fe1160e4d2bb0fa510392d9f63298240,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0007871204121557472,0.2758898427631646,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.19018851538652398,0.21462964001090049,0.21459400907357304,0.19012909210997433,0.19045874341902805
2,c0,8,2,JOINT_WRITE,7de7bad327ed2cfbbc131b8b58e8d0e2ca9edacf765b6d24f43a217b20e8e79a,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0019163889902673477,0.6695277750341468,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1832991312108237,0.2158892763750806,0.21635817154555828,0.19258634979286737,0.19186707107567008
