arm,paired_unit_count,comparison,current_locality_rate,reference_locality_rate,delta_locality_rate_percentage_points,current_rewrite_success_rate,reference_rewrite_success_rate,delta_rewrite_success_rate_percentage_points,current_rewrite_accuracy_rate,reference_rewrite_accuracy_rate,delta_rewrite_accuracy_rate_percentage_points,current_rewrite_strict_success_rate,reference_rewrite_strict_success_rate,delta_rewrite_strict_success_rate_percentage_points,current_rewrite_strict_accuracy_rate,reference_rewrite_strict_accuracy_rate,delta_rewrite_strict_accuracy_rate_percentage_points,current_rephrase_success_rate,reference_rephrase_success_rate,delta_rephrase_success_rate_percentage_points,current_rephrase_accuracy_rate,reference_rephrase_accuracy_rate,delta_rephrase_accuracy_rate_percentage_points,current_rephrase_strict_success_rate,reference_rephrase_strict_success_rate,delta_rephrase_strict_success_rate_percentage_points,current_rephrase_strict_accuracy_rate,reference_rephrase_strict_accuracy_rate,delta_rephrase_strict_accuracy_rate_percentage_points,current_rewrite_target_new_mean,reference_rewrite_target_new_mean,delta_rewrite_target_new_mean,current_rewrite_target_true_mean,reference_rewrite_target_true_mean,delta_rewrite_target_true_mean,current_rephrase_target_new_mean,reference_rephrase_target_new_mean,delta_rephrase_target_new_mean,current_rephrase_target_true_mean,reference_rephrase_target_true_mean,delta_rephrase_target_true_mean,paired_delta_rewrite_success_percentage_points_count,paired_delta_rewrite_success_percentage_points_mean,paired_delta_rewrite_success_percentage_points_median,paired_delta_rewrite_success_percentage_points_p90,paired_delta_rewrite_success_percentage_points_max,paired_delta_rewrite_success_percentage_points_min,paired_delta_rewrite_accuracy_percentage_points_count,paired_delta_rewrite_accuracy_percentage_points_mean,paired_delta_rewrite_accuracy_percentage_points_median,paired_delta_rewrite_accuracy_percentage_points_p90,paired_delta_rewrite_accuracy_percentage_points_max,paired_delta_rewrite_accuracy_percentage_points_min,paired_delta_rephrase_success_percentage_points_count,paired_delta_rephrase_success_percentage_points_mean,paired_delta_rephrase_success_percentage_points_median,paired_delta_rephrase_success_percentage_points_p90,paired_delta_rephrase_success_percentage_points_max,paired_delta_rephrase_success_percentage_points_min,paired_delta_rephrase_strict_success_percentage_points_count,paired_delta_rephrase_strict_success_percentage_points_mean,paired_delta_rephrase_strict_success_percentage_points_median,paired_delta_rephrase_strict_success_percentage_points_p90,paired_delta_rephrase_strict_success_percentage_points_max,paired_delta_rephrase_strict_success_percentage_points_min,paired_delta_rephrase_accuracy_percentage_points_count,paired_delta_rephrase_accuracy_percentage_points_mean,paired_delta_rephrase_accuracy_percentage_points_median,paired_delta_rephrase_accuracy_percentage_points_p90,paired_delta_rephrase_accuracy_percentage_points_max,paired_delta_rephrase_accuracy_percentage_points_min,paired_delta_rephrase_strict_accuracy_percentage_points_count,paired_delta_rephrase_strict_accuracy_percentage_points_mean,paired_delta_rephrase_strict_accuracy_percentage_points_median,paired_delta_rephrase_strict_accuracy_percentage_points_p90,paired_delta_rephrase_strict_accuracy_percentage_points_max,paired_delta_rephrase_strict_accuracy_percentage_points_min,paired_delta_locality_percentage_points_count,paired_delta_locality_percentage_points_mean,paired_delta_locality_percentage_points_median,paired_delta_locality_percentage_points_p90,paired_delta_locality_percentage_points_max,paired_delta_locality_percentage_points_min,paired_delta_rewrite_target_new_nll_mean_count,paired_delta_rewrite_target_new_nll_mean_mean,paired_delta_rewrite_target_new_nll_mean_median,paired_delta_rewrite_target_new_nll_mean_p90,paired_delta_rewrite_target_new_nll_mean_max,paired_delta_rewrite_target_new_nll_mean_min,paired_delta_rewrite_target_true_nll_mean_count,paired_delta_rewrite_target_true_nll_mean_mean,paired_delta_rewrite_target_true_nll_mean_median,paired_delta_rewrite_target_true_nll_mean_p90,paired_delta_rewrite_target_true_nll_mean_max,paired_delta_rewrite_target_true_nll_mean_min,paired_delta_rephrase_target_new_nll_mean_count,paired_delta_rephrase_target_new_nll_mean_mean,paired_delta_rephrase_target_new_nll_mean_median,paired_delta_rephrase_target_new_nll_mean_p90,paired_delta_rephrase_target_new_nll_mean_max,paired_delta_rephrase_target_new_nll_mean_min,paired_delta_rephrase_target_true_nll_mean_count,paired_delta_rephrase_target_true_nll_mean_mean,paired_delta_rephrase_target_true_nll_mean_median,paired_delta_rephrase_target_true_nll_mean_p90,paired_delta_rephrase_target_true_nll_mean_max,paired_delta_rephrase_target_true_nll_mean_min,paired_delta_case_total_seconds_count,paired_delta_case_total_seconds_mean,paired_delta_case_total_seconds_median,paired_delta_case_total_seconds_p90,paired_delta_case_total_seconds_max,paired_delta_case_total_seconds_min,paired_delta_total_update_energy_count,paired_delta_total_update_energy_mean,paired_delta_total_update_energy_median,paired_delta_total_update_energy_p90,paired_delta_total_update_energy_max,paired_delta_total_update_energy_min,paired_case_total_ratio_count,paired_case_total_ratio_mean,paired_case_total_ratio_median,paired_case_total_ratio_p90,paired_case_total_ratio_max,paired_case_total_ratio_min
c0,10,PHASE2_VS_FINAL_V6_ONE_SHOT,0.8709,0.8725,-0.16000000000000458,0.997,0.999,-0.20000000000000018,0.99,0.994,-0.40000000000000036,0.997,0.999,-0.20000000000000018,0.99,0.999,-0.9000000000000008,0.934,0.928,0.6000000000000005,0.6035,0.5965,0.7000000000000006,0.886,0.882,0.40000000000000036,0.434,0.429,0.5000000000000004,0.062328499541974454,0.04577854116182425,0.016549958380150206,11.44883910894394,11.6372588057518,-0.18841969680786086,2.0115128535015394,2.025021321225853,-0.0135084677243138,8.265192351537756,8.267789240605431,-0.002596889067675079,10,-0.20000000000000018,0.0,0.0,0.0,-1.0000000000000009,10,-0.40000000000000036,0.0,0.0,1.0000000000000009,-2.0000000000000018,10,0.5999999999999983,0.4999999999999949,1.5000000000000013,1.9999999999999907,-0.5000000000000004,10,0.40000000000000036,0.5000000000000004,1.0000000000000009,2.0000000000000018,-1.0000000000000009,10,0.7000000000000005,1.0000000000000009,2.499999999999991,4.5000000000000036,-3.499999999999992,10,0.4999999999999993,0.5000000000000004,4.999999999999999,4.999999999999999,-6.0,10,-0.16000000000000014,-0.10000000000000009,0.20000000000000018,0.30000000000000027,-1.0000000000000009,10,0.0165499583801502,0.016564765868679387,0.03814288713911082,0.04091137369046918,-0.00971294427115936,10,-0.18841969680786103,-0.147449078559875,0.45956875324249324,0.6732224035263066,-1.0840216159820564,10,-0.013508467724313956,-0.008891918621666162,0.022555413381196487,0.11119713735475667,-0.08709270424093107,10,-0.002596889067674013,-0.04516358083114058,0.2218344077467922,0.28087460488081106,-0.3560462315031323,10,2188.0271560339256,2177.320141358301,2344.269447860308,2378.170816298574,2021.0529364096,10,-11.839453023755514,-13.003387050318652,-7.474582260780807,-5.0403788064306525,-16.13759350816581,10,2.960366493148323,2.93599124670646,3.1284145072305103,3.162406875946789,2.7791467321948247
c1,10,PHASE2_VS_FINAL_V6_ONE_SHOT,0.8709,0.8724,-0.14999999999999458,0.997,0.999,-0.20000000000000018,0.99,0.994,-0.40000000000000036,0.997,0.999,-0.20000000000000018,0.99,0.999,-0.9000000000000008,0.9365,0.9285,0.8000000000000007,0.6055,0.5955,1.0000000000000009,0.89,0.882,0.8000000000000007,0.44,0.427,1.3000000000000012,0.0627765906204222,0.045741069688316205,0.017035520932106002,11.402698663830757,11.641794450044632,-0.23909578621387517,1.9976503671387036,2.0280464106703877,-0.030396043531684125,8.276484443454537,8.26344186465256,0.013042578801977456,10,-0.20000000000000018,0.0,0.0,0.0,-1.0000000000000009,10,-0.40000000000000036,0.0,0.0,1.0000000000000009,-2.0000000000000018,10,0.7999999999999974,0.7499999999999951,1.9999999999999907,2.499999999999991,-0.5000000000000004,10,0.8000000000000007,1.0000000000000009,2.0000000000000018,2.0000000000000018,-1.0000000000000009,10,0.9999999999999998,1.2499999999999956,2.0000000000000018,5.500000000000005,-2.9999999999999916,10,1.3,1.4999999999999987,4.0000000000000036,8.000000000000002,-5.000000000000004,10,-0.15000000000000013,0.0,0.10000000000000009,0.30000000000000027,-0.9000000000000008,10,0.01703552093210601,0.020654731335343967,0.038628110768622714,0.03996848196955398,-0.011255347085534592,10,-0.23909578621387464,-0.2314439010620113,0.4027764272689822,0.4162233114242557,-1.0633452081680286,10,-0.03039604353168397,-0.04177106823466603,-0.0009413139009848415,0.08051892114686776,-0.09271795249194836,10,0.0130425788019787,-0.027098960820585383,0.25673114411532794,0.2587071737647051,-0.32142289079260067,10,2182.114068260789,2129.2213071486913,2388.545430233702,2612.6938999090344,1914.8520068107173,10,-9.989170305222444,-10.970420953371265,-4.361625890312787,-2.4292588975360516,-15.482765201564618,10,2.9337729949457385,2.9553920428975653,3.0971754066951247,3.482266304640389,2.5788356570781716
c3,10,PHASE2_VS_FINAL_V6_ONE_SHOT,0.8709,0.8726,-0.17000000000000348,0.997,0.999,-0.20000000000000018,0.991,0.994,-0.30000000000000027,0.997,0.999,-0.20000000000000018,0.991,0.999,-0.8000000000000007,0.936,0.9275,0.8500000000000063,0.6065,0.596,1.0500000000000065,0.889,0.881,0.8000000000000007,0.442,0.428,1.4000000000000012,0.05834623055855627,0.045636410559614884,0.012709819998941385,11.453874545693397,11.63158254146576,-0.17770799577236218,1.9940648058965162,2.029780559398816,-0.03571575350229961,8.290492274746299,8.258608016589191,0.031884258157107936,10,-0.20000000000000018,0.0,0.0,0.0,-1.0000000000000009,10,-0.30000000000000027,0.0,0.0,1.0000000000000009,-2.0000000000000018,10,0.8499999999999975,0.9999999999999953,1.5000000000000013,1.9999999999999907,-0.5000000000000004,10,0.8000000000000007,1.0000000000000009,2.0000000000000018,2.0000000000000018,-1.0000000000000009,10,1.0499999999999998,1.2499999999999956,3.0000000000000027,4.0000000000000036,-3.499999999999992,10,1.399999999999999,1.4999999999999987,4.999999999999999,6.0,-6.0,10,-0.17000000000000015,-0.10000000000000009,0.10000000000000009,0.30000000000000027,-1.100000000000001,10,0.012709819998941382,0.012729741536895744,0.0436026925581973,0.04379142253659665,-0.035685137280961496,10,-0.17770799577236182,-0.12840283691883148,0.4034531593322761,0.4301617479324342,-1.0720648980140695,10,-0.03571575350229981,-0.04376068117795506,-0.003228654109407092,0.08720101581420714,-0.10341540813213213,10,0.03188425815710767,0.03175840415060449,0.24272107601165693,0.25740428119897807,-0.32425727482419475,10,2199.0656906298364,2193.6636877446435,2262.769196842797,2283.651067426428,2113.69970098231,,,,,,,10,2.9146912757992447,2.9628462716991644,3.0033266545508144,3.0106261046627596,2.7231721601577155
