W_sha256,alias,arm,batch,checkpoint,compute_z,endpoint_evaluation_seconds,full_batch,history,peak_gpu_bytes,peak_host_rss_kib,seen,write_including_endpoint
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,llama3-8b-inst,O_NATIVE,1,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 29.426532986108214}","{""backward"": 2400, ""forward"": 2500, ""forward_input_tokens"": 321475, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 757.6299108490348}",79.98126713605598,"{""backward"": 2400, ""forward"": 2734, ""forward_input_tokens"": 553867, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.570152670610696, ""native_keys"": 10, ""native_keys_seconds"": 136.39965354511514, ""wall"": 1115.5621087639593}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 79.98126713605598, ""gross_seconds"": 176.90337604982778, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 96.92210891377181, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",39115080192,33610480,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 0.03851430397480726}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 230092, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.570152670610696, ""native_keys"": 10, ""native_keys_seconds"": 136.39965354511514, ""wall"": 261.2959329839796}"
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,llama3-8b-inst,O_NATIVE,2,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 1.1200085282325745e-05}","{""backward"": 2385, ""forward"": 2485, ""forward_input_tokens"": 328692, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 797.3189243529923}",78.40567459631711,"{""backward"": 2385, ""forward"": 2733, ""forward_input_tokens"": 533860, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.5487722209654748, ""native_keys"": 10, ""native_keys_seconds"": 119.6239361683838, ""wall"": 1105.565436246805}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 78.40567459631711, ""gross_seconds"": 165.49393719388172, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 87.08826259756461, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",39115080192,33610480,"{""backward"": 0, ""forward"": 14, ""forward_input_tokens"": 3072, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 3.4754956206306815}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 200696, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.5487722209654748, ""native_keys"": 10, ""native_keys_seconds"": 119.6239361683838, ""wall"": 237.72365859895945}"
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,llama3-8b-inst,O_NATIVE,3,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 1.2230128049850464e-05}","{""backward"": 2347, ""forward"": 2447, ""forward_input_tokens"": 315672, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 761.6319790938869}",78.64073170162737,"{""backward"": 2347, ""forward"": 2707, ""forward_input_tokens"": 523288, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.5411722180433571, ""native_keys"": 10, ""native_keys_seconds"": 118.98841370036826, ""wall"": 1074.0730093400925}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 78.64073170162737, ""gross_seconds"": 165.83182343607768, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 87.19109173445031, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",39115080192,33610480,"{""backward"": 0, ""forward"": 26, ""forward_input_tokens"": 5584, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 6.288672504015267}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 200532, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.5411722180433571, ""native_keys"": 10, ""native_keys_seconds"": 118.98841370036826, ""wall"": 238.2816991941072}"
aa28336cbb12fe67b0782308e6a2438801fa85b4594f024d2c486af12257b9cd,llama3-8b-inst,O_NATIVE,4,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 1.605972647666931e-05}","{""backward"": 2295, ""forward"": 2395, ""forward_input_tokens"": 312172, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 764.7186492481269}",79.72615789435804,"{""backward"": 2295, ""forward"": 2667, ""forward_input_tokens"": 525740, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.544137238059193, ""native_keys"": 10, ""native_keys_seconds"": 120.19074289966375, ""wall"": 1076.635936297942}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 79.72615789435804, ""gross_seconds"": 166.7308540623635, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 87.00469616800547, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",39115080192,33610480,"{""backward"": 0, ""forward"": 38, ""forward_input_tokens"": 8128, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 9.055376960895956}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 203940, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 1.544137238059193, ""native_keys"": 10, ""native_keys_seconds"": 120.19074289966375, ""wall"": 239.66906319139525}"
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,qwen2.5-7b-inst,O_NATIVE,1,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 54.306338055990636}","{""backward"": 1239, ""forward"": 1339, ""forward_input_tokens"": 170247, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 362.57600888004526}",95.68559327814728,"{""backward"": 1239, ""forward"": 1573, ""forward_input_tokens"": 405031, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.5704992287792265, ""native_keys"": 10, ""native_keys_seconds"": 130.80020274361596, ""wall"": 810.8231639331207}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 95.68559327814728, ""gross_seconds"": 193.77330340910703, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 98.08771013095975, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",40947317248,55164108,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 0.03718696581199765}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 232584, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.5704992287792265, ""native_keys"": 10, ""native_keys_seconds"": 130.80020274361596, ""wall"": 279.39990990702063}"
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,qwen2.5-7b-inst,O_NATIVE,2,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 1.1409632861614227e-05}","{""backward"": 1174, ""forward"": 1274, ""forward_input_tokens"": 166019, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 369.238048216328}",92.03372714482248,"{""backward"": 1174, ""forward"": 1522, ""forward_input_tokens"": 368867, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.546740169636905, ""native_keys"": 10, ""native_keys_seconds"": 112.06295342789963, ""wall"": 732.1927490499802}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 92.03372714482248, ""gross_seconds"": 177.52758177090436, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 85.49385462608188, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",40953551360,55164108,"{""backward"": 0, ""forward"": 14, ""forward_input_tokens"": 2968, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 3.2062880522571504}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 198580, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.546740169636905, ""native_keys"": 10, ""native_keys_seconds"": 112.06295342789963, ""wall"": 250.3631379492581}"
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,qwen2.5-7b-inst,O_NATIVE,3,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 5.269888788461685e-06}","{""backward"": 1297, ""forward"": 1397, ""forward_input_tokens"": 178367, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 390.67395505681634}",92.85533150611445,"{""backward"": 1297, ""forward"": 1657, ""forward_input_tokens"": 383495, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.5554143460467458, ""native_keys"": 10, ""native_keys_seconds"": 111.29331774404272, ""wall"": 760.7979075750336}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 92.85533150611445, ""gross_seconds"": 179.10295415716246, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 86.247622651048, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",40953551360,55164108,"{""backward"": 0, ""forward"": 26, ""forward_input_tokens"": 5280, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 5.66867552138865}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 198448, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.5554143460467458, ""native_keys"": 10, ""native_keys_seconds"": 111.29331774404272, ""wall"": 251.7364191110246}"
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,qwen2.5-7b-inst,O_NATIVE,4,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 1.1849682778120041e-05}","{""backward"": 1804, ""forward"": 1904, ""forward_input_tokens"": 246659, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 554.3293269099668}",93.12876461306587,"{""backward"": 1804, ""forward"": 2176, ""forward_input_tokens"": 457187, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.54874847503379, ""native_keys"": 10, ""native_keys_seconds"": 112.31034282036126, ""wall"": 923.7523392098956}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 93.12876461306587, ""gross_seconds"": 179.4378469423391, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 86.30908232927322, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",40953551360,55164108,"{""backward"": 0, ""forward"": 38, ""forward_input_tokens"": 7624, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 8.23422400932759}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 201504, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.54874847503379, ""native_keys"": 10, ""native_keys_seconds"": 112.31034282036126, ""wall"": 252.49038015212864}"
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,qwen2.5-7b-inst,O_NATIVE,5,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 73.37947042193264}","{""backward"": 1405, ""forward"": 1505, ""forward_input_tokens"": 190176, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 418.35462852800265}",91.80599916400388,"{""backward"": 1405, ""forward"": 2389, ""forward_input_tokens"": 554712, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.549775114748627, ""native_keys"": 10, ""native_keys_seconds"": 114.05211255233735, ""wall"": 1027.5311158769764}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 91.80599916400388, ""gross_seconds"": 179.26970095885918, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 87.4637017948553, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",40953551360,55164108,"{""backward"": 0, ""forward"": 650, ""forward_input_tokens"": 161248, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 166.1186462729238}","{""backward"": 0, ""forward"": 233, ""forward_input_tokens"": 201888, ""history_key_captures"": 5, ""linalg_solve"": 5, ""linalg_solve_seconds"": 2.549775114748627, ""native_keys"": 10, ""native_keys_seconds"": 114.05211255233735, ""wall"": 253.20092738093808}"
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,llama3-8b-inst,JV_NATIVE,1,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 31.762847392819822}","{""backward"": 2400, ""forward"": 2500, ""forward_input_tokens"": 321475, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 764.3080977690406}",83.16339775780216,"{""backward"": 2400, ""forward"": 2859, ""forward_input_tokens"": 924967, ""history_key_captures"": 5, ""linalg_solve"": 180, ""linalg_solve_seconds"": 4.588423988781869, ""native_keys"": 30, ""native_keys_seconds"": 410.2200523978099, ""wall"": 1647.165369741153}","{""controller_influence_count"": 0, ""excluded_endpoint_seconds"": 0.0, ""gross_seconds"": 120.98428379790857, ""scope"": ""first actual post-key capture through transaction return; includes native tail/snapshot/restore, measured endpoint evaluator excluded for O"", ""seconds"": 120.98428379790857, ""strict_append_only_seconds"": ""NOT_SEPARATELY_ISOLATED""}",38191523328,33973160,"{""backward"": 0, ""forward"": 0, ""forward_input_tokens"": 0, ""history_key_captures"": 0, ""linalg_solve"": 0, ""linalg_solve_seconds"": 0.0, ""native_keys"": 0, ""native_keys_seconds"": 0.0, ""wall"": 0.03330212226137519}","{""backward"": 0, ""forward"": 333, ""forward_input_tokens"": 522792, ""history_key_captures"": 5, ""linalg_solve"": 175, ""linalg_solve_seconds"": 3.6442431076429784, ""native_keys"": 25, ""native_keys_seconds"": 341.6499385633506, ""wall"": 703.842960447073}"
