actual,error,expected,path,requirement,sha256,status
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.1/receipt.json,Late/OPminus-amplitude-0.1/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.1/endpoint.pt,Late/OPminus-amplitude-0.1/endpoint-bytes,8324aefb7b5e4562212c493372edc9bb2c2be291d555d1feae24c382989c23b2,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.1/eval.json,Late/OPminus-amplitude-0.1/evaluation,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.3/receipt.json,Late/OPminus-amplitude-0.3/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.3/endpoint.pt,Late/OPminus-amplitude-0.3/endpoint-bytes,bc335960e70203d92160d89408438247594e5e1a2b72f30721119aac88648a66,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.3/eval.json,Late/OPminus-amplitude-0.3/evaluation,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.03/receipt.json,Late/COVminus-amplitude-0.03/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.03/endpoint.pt,Late/COVminus-amplitude-0.03/endpoint-bytes,1193dd08039ef62cd45e6f7612d2845b008d4bea905c9ca9270f7f072d884d58,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.03/eval.json,Late/COVminus-amplitude-0.03/evaluation,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.1/receipt.json,Late/COVminus-amplitude-0.1/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.1/endpoint.pt,Late/COVminus-amplitude-0.1/endpoint-bytes,c1b9343b8f24dec88e4257037e434dd7e9adb0ab5d47582c94f151f79bea829b,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.1/eval.json,Late/COVminus-amplitude-0.1/evaluation,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.3/receipt.json,Late/COVminus-amplitude-0.3/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.3/endpoint.pt,Late/COVminus-amplitude-0.3/endpoint-bytes,2791d388d0761f0779c239446134832802c769f58b8c4240e5a2cc83bede9fba,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.3/eval.json,Late/COVminus-amplitude-0.3/evaluation,,PASS
63,,63,,trials,,PASS
