arm,state,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
CAKE_NATIVE,ACTUAL_W10_FIRST1000,RS,989,1000,98.9,1000,0,977,1000,977,4,992,1015,977,0.1528373077419219,0.012585737742483616,0.10915059670805932,0.40121062844991534,3.7675900530815105,1.0967194612021558e-05,11.083014488220215,10.497800485998392,10.281520366668701,15.769483757019042,17.287280845642087,20.552859745025632,0.16678276658058167,26.349674224853516,10.34496317825647,10.21149055310525,15.752738538663834,17.243452561792218,20.549778206499756,-9.700307726860046,26.348340090364218
CAKE_NATIVE,ACTUAL_W10_FIRST1000,PS,1703,2000,85.15,1000,0,1111,2000,1111,87,1139,2030,383,2.3073961014099185,0.9053589105606079,6.808246231079103,8.769108390808105,12.24679536819458,0.0002530493075028062,19.934045791625977,7.463217336195055,7.2597815990448,12.371809005737306,13.921651458740234,17.820586643218995,0.005090727470815182,28.756254196166992,5.155821234785137,5.275715708732605,11.416253143548968,13.133588647097348,17.550381467384284,-15.711581230163574,28.75307089649141
CAKE_NATIVE,ACTUAL_W10_FIRST1000,NS,8118,10000,81.18,1000,0,2257,10000,305,2257,2367,10110,2,9.033610354593193,9.063627243041992,14.129629039764405,15.552722597122191,18.42852039337159,7.009260298218578e-05,23.352428436279297,4.67043963069235,4.0864644050598145,9.975060462951662,11.656378173828122,14.656243801116943,0.00045074793160893023,19.104679107666016,4.3631707239008435,4.4826929569244385,10.678376126289368,12.491184757853622,15.713383402312177,-17.421387198046432,21.336894631385803
