arm,state,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
CAKE_NATIVE,ACTUAL_W100_FULL10000,RS,9840,10000,98.4,10000,0,9170,10000,9170,35,9333,10163,9170,0.4027635672873366,0.03195149637758732,0.8359653532505037,2.517882275581356,6.872569804191594,5.483612312673358e-06,15.324371337890625,9.950044960516202,9.707388401031494,15.010290145874023,16.75676803588867,20.089672260284424,0.0035225029569119215,28.382869720458984,9.547281393228866,9.477295368909836,14.910373558243739,16.683284395736692,20.063472450940463,-10.465376270236447,28.381899589148816
CAKE_NATIVE,ACTUAL_W100_FULL10000,PS,17755,20000,88.775,10000,0,12266,20000,12266,509,12586,20326,4550,1.9879314977940237,0.643947184085846,6.1678923130035415,8.11511330604553,11.707587938308711,7.009260298218578e-05,21.032573699951172,7.807592159361718,7.5968592166900635,12.594972515106202,14.08647494316101,17.384306812286376,0.002372785471379757,25.2335205078125,5.819660661567695,5.911051973700523,11.817115635611117,13.531605113856491,16.95666653468272,-18.606329202651978,25.233238975109998
CAKE_NATIVE,ACTUAL_W100_FULL10000,NS,62935,100000,62.935,10000,0,12525,100000,8265,12525,13725,101270,4,7.334778914400568,7.214670181274414,12.931713962554932,14.598201942443847,17.751606292724595,3.0040289857424796e-05,27.986328125,5.75052846182981,5.428975820541382,10.698937511444093,12.258707094192479,15.763511657714844,0.0006220789509825408,23.112247467041016,1.5842504525707566,1.5313663482666016,8.00194172859192,10.075710165500636,14.058993735797701,-21.216887806309387,25.594914101064205
