batch,requests,weight_sha256,weight_norm,cumulative_delta_norm,relative_w0_norm,history_trace,history_frobenius,history_status,checkpoint_path,checkpoint_expected_sha256,history_sha256,history_hash_shape,history_finite,history_diagonal_min,history_diagonal_max,history_diagonal_mean,history_diagonal_std,history_symmetry_absolute,history_symmetry_relative,history_trace_per_request,history_quadratic_probes,history_minimum_quadratic_probe,history_negative_quadratic_probes,history_probe_count,history_probes_are_psd_or_rank_certificate,history_precision,history_seconds,weight_difference_precision,previous_batch,interval_delta_norm,stored_action_status,cumulative_angle_cosine,cumulative_angle_degrees,cumulative_angle_status,cumulative_angle_acos_roundoff_clamp,interval_vs_entry_angle_cosine,interval_vs_entry_angle_degrees,interval_vs_entry_angle_status,interval_vs_entry_angle_acos_roundoff_clamp,adjacent_interval_angle_status,history_increment_finite,history_increment_trace,history_increment_frobenius,history_increment_diagonal_min,history_increment_diagonal_max,history_increment_diagonal_mean,history_increment_diagonal_std,history_increment_symmetry_absolute,history_increment_symmetry_relative,history_increment_trace_per_request,history_increment_quadratic_probes,history_increment_minimum_quadratic_probe,history_increment_negative_quadratic_probes,history_increment_probe_count,history_increment_probes_are_psd_or_rank_certificate,history_increment_precision,history_increment_seconds,stored_action_probes,stored_action_mean,stored_action_mc_se,stored_action_mc_halfwidth,stored_action_relative_halfwidth,stored_action_relative_indicator_at_most_point1,stored_action_negative_mean,stored_action_exact_zero_mean,stored_action_near_zero_within_mc_halfwidth,stored_action_negative_probe_values,stored_action_early_stop,stored_action_J_per_request,stored_action_J_per_trace,stored_action_alignment_dimensionless,stored_action_delta_squared_norm,stored_action_history_trace,stored_action_normalization_zero_flags_requests,stored_action_normalization_zero_flags_trace,stored_action_normalization_zero_flags_delta,stored_action_diagnostics,stored_action_vector_sha256,stored_action_shared_vectors_required,stored_action_adaptive_stopping,stored_action_quantity,stored_action_precision,stored_action_mc_precision_is_preservation_threshold,stored_action_seconds,batch_squared_norm_sum,interval_update_total_cross_term,cross_term_status,adjacent_interval_angle_cosine,adjacent_interval_angle_degrees,adjacent_interval_angle_acos_roundoff_clamp
0,0,9421d3f6dfae10b4663c07a41696f5c47e299e1f15d1728e162482f0245eb851,77.42213499992032,0.0,0.0,0.0,0.0,COLD_M0_ZERO_NOT_LOADED_FROM_EDITED_CHECKPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,e2a584c279634e7d6de0ea99a9d4ab38677d26c4ee502e40c62ee3b519053cf1,77.78904685104726,7.610187124377856,0.09829472055227731,779.801918450743,96.60863729887825,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B001/W-method-state.pt,70305292c2359d73bcef54ed49870b4f4bf6ed35f6e8e218e5affe4f061d5ce4,2edeaba9aa0e7ca6cb4539c52dbb6a56151d8cc45401d732916a908437a1797b,"[1,14336,14336] original cache_c",True,0.0019745544996112585,17.93844985961914,0.054394665070503834,0.1944401218993568,0.0,0.0,7.79801918450743,"[0.06373982627696125,0.05722943042922284,0.07087790815126492,0.05315516003978761,0.061192693302156514,0.05773201654066684,0.05803038012384462,0.04357798102740031,0.06819034970245466,0.0782241832440139,0.0567471605462795,0.05361664032828168,0.06858874336701878,0.04424006251123751,0.03539282530271161,0.05868503566656665]",0.03539282530271161,0.0,16.0,False,float64,2.7294313041493297,float64,0.0,7.610187124377856,M0_ZERO_NOT_ONE_OF11_NONZERO_HISTORY_INTERVALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,500,d87a9b6cb0117998381949844b8a52059f3bce07c25f421deb873ed7455703fc,79.3164685484226,17.374915120251835,0.22441792802884752,3955.0559614198282,325.6381651415997,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B005/W-method-state.pt,a477990cf6a1a5de107d128426fb9e9c07fd8d23948dedbe0d58b4d980c799a7,4875a09b6bd36747b01abd7df8f53b366e75a10ebc4b0bf7903073c646c02b28,"[1,14336,14336] original cache_c",True,0.0092704389244318,86.90464782714844,0.27588280980886076,0.8502767438088278,0.0,0.0,7.910111922839657,"[0.30844614778095675,0.2519241141718868,0.3606850733450001,0.24645350879135455,0.2834557677423645,0.2565906005695784,0.25279225570102143,0.25519521222101577,0.25868464905838395,0.35191189483253543,0.3160619996057458,0.27777795388920695,0.30702237021564655,0.26469259070575124,0.27084157227163075,0.2735290361806227]",0.24645350879135455,0.0,16.0,False,float64,2.7859202874824405,float64,1.0,15.610125254309741,,0.43912052462405804,63.95221939225524,FINITE,False,0.001248850875238774,89.928446097008,FINITE,False,NO_PREVIOUS_INTERVAL,True,3175.2540429690853,269.9925271979937,0.007237948011606932,68.9661979675293,0.22148814473835696,0.6786482012002507,0.0,0.0,7.938135107422713,"[0.24470632150399552,0.19469468374266385,0.2898071651937352,0.19329834875156676,0.22226307444020824,0.19885858402891152,0.19476187557717695,0.2116172311936153,0.19049429935592932,0.27368771158852145,0.25931483905946645,0.22416131356092509,0.23843362684862765,0.22045252819451389,0.23544874696891915,0.21484400051405605]",0.19049429935592932,0.0,16.0,False,float64,2.677155163139105,256.0,1.2042282936446655,0.0314180197994651,0.06157931880695159,0.05113591760959068,True,False,False,False,0.0,False,0.012042282936446656,0.0015442745973710142,0.09085309869705167,243.67601045432806,779.801918450743,False,False,False,"[{""probes"":64,""mean"":1.2048557813563225,""mc_se"":0.057741872757692374,""mc_halfwidth"":0.11317407060507705,""relative_halfwidth"":0.09393163261222472,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":1.2216301646940964,""mc_se"":0.04866300374686347,""mc_halfwidth"":0.0953794873438524,""relative_halfwidth"":0.07807558302044385,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":1.2042282936446655,""mc_se"":0.0314180197994651,""mc_halfwidth"":0.06157931880695159,""relative_halfwidth"":0.05113591760959068,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.4740596348419785,243.34478254587853,0.3312279084495344,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,,,
10,1000,f243d05389c4657c70eafce6930636e84e5ca782b73144123ed89482ffb3a511,81.46155064869646,25.549082236173106,0.32999712854985724,7925.1557060182095,596.2058887699453,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B010/W-method-state.pt,b88e96469463d4ef11596486583546bd705476a53f6f1abab9d02e44dab3dafc,9f97b1efa3968f9f9859656025726d6cf3455fb73beda95f6832a80ec9445948,"[1,14336,14336] original cache_c",True,0.02337389439344406,172.6310272216797,0.552814990654172,1.657528858020121,0.0,0.0,7.925155706018209,"[0.5774292736355706,0.502646161034872,0.7325552807791584,0.5170864688268437,0.5405461099852291,0.5180855364948118,0.497330314963473,0.5165609529817317,0.5372195575299766,0.7041489746798066,0.6078303400073556,0.6076330927595162,0.5574091141899142,0.5387142489938755,0.5194590612210902,0.523276299942909]",0.497330314963473,0.0,16.0,False,float64,2.609380821697414,float64,5.0,18.72452938466863,,0.6803530126698121,47.12876513916175,FINITE,False,0.00039947333241723584,89.97711186341573,FINITE,False,FINITE,True,3970.099744598381,323.55576215070363,0.012346094474196434,85.72637939453125,0.2769321808453112,0.8336675564149314,0.0,0.0,7.940199489196763,"[0.268983125854614,0.2507220468629853,0.371870207434159,0.2706329600354892,0.2570903422428643,0.2614949359252334,0.24453805926245156,0.26136574076071584,0.2785349084715925,0.35223707984727143,0.2917683404016099,0.32985513887030943,0.2503867439742677,0.2740216582881245,0.24861748894945948,0.24974726376228656]",0.24453805926245156,0.0,16.0,False,float64,2.040149082429707,256.0,8.453436980964057,0.22036440285049855,0.43191422958697717,0.05109332814091912,True,False,False,False,0.0,False,0.016906873961928113,0.0021373748092123964,0.08739505432216951,350.6080006760303,3955.0559614198282,False,False,False,"[{""probes"":64,""mean"":8.05253058018394,""mc_se"":0.38353803007179665,""mc_halfwidth"":0.7517345389407214,""relative_halfwidth"":0.0933538260370754,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":8.105319542277702,""mc_se"":0.28178507424417276,""mc_halfwidth"":0.5522987455185786,""relative_halfwidth"":0.06814028029836013,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":8.453436980964057,""mc_se"":0.22036440285049855,""mc_halfwidth"":0.43191422958697717,""relative_halfwidth"":0.05109332814091912,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.3460078379139304,350.60970826794704,-0.0017075919167268694,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,0.0004805824768497305,89.97246465130864,False
20,2000,9ad34618db2758450b891daf8d78381a75726af4723067981935a49a2e64be62,86.1266624357679,38.007570880742335,0.4909134949686088,15917.847381778061,1141.4551872049096,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B020/W-method-state.pt,47b8302f8150ef41ca521d6f4ced4b6798d38de19191587a6dfb96f7ae30ef4f,0d338e771e976fd35894486164e8b0cce1a0a9a995f75f2e43b10511cdfce3f8,"[1,14336,14336] original cache_c",True,0.04795610159635544,345.30230712890625,1.1103409166976885,3.333152395615187,0.0,0.0,7.958923690889031,"[1.18640773995582,1.004477336557384,1.419135355889127,1.0467907184834377,1.068648324342075,1.032982964830647,1.0709356768477147,0.992923610048034,1.0680410667157085,1.3786770285633243,1.2018187847520938,1.2053949797038,1.072002336006324,1.0609060023124017,1.0603616493548271,1.09149002220893]",0.992923610048034,0.0,16.0,False,float64,2.6170380683615804,float64,10.0,28.139717349164393,,0.6721980613084497,47.76306025851495,FINITE,False,-1.6587764820900933e-05,90.00095040891584,FINITE,False,FINITE,True,7992.691675759852,600.3614687547978,0.023414989933371544,172.67127990722656,0.5575259260435165,1.7060119996361394,0.0,0.0,7.992691675759852,"[0.6089784663202494,0.501831175522512,0.6865800751099683,0.5297042496565941,0.5281022143568462,0.5148974283358352,0.5736053618842408,0.47636265706630254,0.5308215091857327,0.6745280538835178,0.5939884447447376,0.5977618869442838,0.5145932218164093,0.5221917533185257,0.5409025881337376,0.568213722266021]",0.47636265706630254,0.0,16.0,False,float64,1.9598908117040992,256.0,42.738146757759466,0.6062903898782476,1.1883291641613651,0.027804882857856116,True,False,False,False,0.0,False,0.042738146757759464,0.005392720136123628,0.09763295029661623,791.8436924890075,7925.1557060182095,False,False,False,"[{""probes"":64,""mean"":41.37161764922248,""mc_se"":0.8947011869428843,""mc_halfwidth"":1.753614326408053,""relative_halfwidth"":0.04238689290025888,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":41.264630955599316,""mc_se"":0.7315557137439332,""mc_halfwidth"":1.433849198938109,""relative_halfwidth"":0.03474765594004533,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":42.738146757759466,""mc_se"":0.6062903898782476,""mc_halfwidth"":1.1883291641613651,""relative_halfwidth"":0.027804882857856116,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.2104045413434505,792.6664871815091,-0.8227946925015885,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,-0.00019402646564225135,90.01111689766489,False
30,3000,7223370b16f24f0e446285fcdc7f8db4bc611a8e5d7748933c8aaea6a495f627,91.15957572287266,48.43169025319922,0.6255535352163701,23820.164169855416,1673.3722813147283,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B030/W-method-state.pt,0819033c5e8b68c1d575dbb508917afa302afeba737fd2c5b66f9584f4a215c6,5a957e51ff03aef8c31d25a91afa33f15e5142d8df40757d7c84d4a342c83139,"[1,14336,14336] original cache_c",True,0.07049379497766495,516.4370727539062,1.6615627908660306,4.9843898205400805,0.0,0.0,7.940054723285138,"[1.6660251740594911,1.5120963695130496,2.0930660298192825,1.575158333586981,1.6174651145274228,1.5556208999673704,1.6223945742356791,1.4870244058959219,1.5797883022068588,2.1190585607191355,1.8080315716143198,1.7758579135512538,1.5847318328237512,1.6368246709823544,1.6135639427442412,1.6272850420420275]",1.4870244058959219,0.0,16.0,False,float64,2.593345232307911,float64,20.0,30.035907868292313,,0.7844670684676505,38.32858455521671,FINITE,False,-0.00048291554416156975,90.02766902361716,FINITE,False,FINITE,True,7902.316788077354,588.9707507034761,0.022318251430988312,171.134765625,0.5512218741683422,1.6877724829307361,0.0,0.0,7.902316788077354,"[0.47961743410367147,0.5076190329556658,0.6739306739301549,0.5283676151035434,0.5488167901853477,0.5226379351367235,0.5514588973879656,0.494100795847888,0.5117472354911493,0.7403815321558114,0.6062127868622265,0.5704629338474536,0.5127294968174276,0.5759186686699532,0.5532022933894135,0.535795019833097]",0.47961743410367147,0.0,16.0,False,float64,2.045798785984516,256.0,70.99223092762114,0.7045910770310879,1.3809985109809324,0.01945281184907268,True,False,False,False,0.0,False,0.03549611546381057,0.004459914033909473,0.07087171674867412,902.1557614705637,15917.847381778061,False,False,False,"[{""probes"":64,""mean"":71.24002165315807,""mc_se"":1.4648458955803558,""mc_halfwidth"":2.8710979553374973,""relative_halfwidth"":0.04030175579277385,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":71.05483304518017,""mc_se"":1.0622000759996428,""mc_halfwidth"":2.0819121489593,""relative_halfwidth"":0.029300077978306097,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":70.99223092762114,""mc_se"":0.7045910770310879,""mc_halfwidth"":1.3809985109809324,""relative_halfwidth"":0.01945281184907268,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.2500771367922425,902.9335097899699,-0.7777483194062143,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,-0.00048412676863135857,90.02773842167544,False
40,4000,3e6ccbc73997f3b7e0ae7ffdc441cc314bf5ed129ed536ad7172530c0940bbb0,96.367071385227,57.71168814203188,0.7454158703075197,31862.71486224979,2214.667511478559,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B040/W-method-state.pt,9152bc95c1dd54bdd394d514f88ee1b68f3586e7bedda2db842d343285bde8ab,bb6443ad7dff5c06aa2ceefecaf4329b09d5e00aed131939de032cf33265a831,"[1,14336,14336] original cache_c",True,0.09204887598752975,690.2640380859375,2.2225666059047007,6.652169865052483,0.0,0.0,7.965678715562448,"[2.2422662107643005,2.051388936774211,2.7979826845199853,2.119269987338638,2.1780081968825717,2.0432907034218113,2.194905523960682,1.9883245966510146,2.072148613165972,2.7987379767564846,2.3958920959182195,2.3332213873135115,2.1126435938008177,2.191190299693245,2.1411157633450593,2.1548373662659883]",1.9883245966510146,0.0,16.0,False,float64,2.6614536680281162,float64,30.0,31.42108711968704,,0.8387938637385968,32.98702707680932,FINITE,False,-0.0007472807507834561,90.04281603711621,FINITE,False,FINITE,True,8042.550692394376,598.3675194504683,0.021555081009864807,173.82696533203125,0.5610038150386701,1.6922214127821833,0.0,0.0,8.042550692394375,"[0.5762410367048095,0.5392925672611607,0.7049166547007031,0.5441116537516556,0.5605430823551488,0.4876698034544408,0.5725109497250015,0.5013001907550928,0.4923603109591132,0.6796794160373479,0.5878605243038997,0.5573634737622584,0.5279117609770663,0.5543656287108897,0.5275518206008181,0.527552324223962]",0.4876698034544408,0.0,16.0,False,float64,2.128961782902479,256.0,120.60274394755453,1.036103351459315,2.0307625688602573,0.016838444154664983,True,False,False,False,0.0,False,0.04020091464918484,0.005063052592231003,0.07351873355480999,987.2847157807826,23820.164169855416,False,False,False,"[{""probes"":64,""mean"":118.46362141879365,""mc_se"":2.192052152535242,""mc_halfwidth"":4.296422218969075,""relative_halfwidth"":0.03626786153852519,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":119.74319827351364,""mc_se"":1.4855625350700448,""mc_halfwidth"":2.9117025687372875,""relative_halfwidth"":0.024316225144466814,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":120.60274394755453,""mc_se"":1.036103351459315,""mc_halfwidth"":2.0307625688602573,""relative_halfwidth"":0.016838444154664983,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.435373273678124,987.795801477328,-0.5110856965454786,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,-0.0006917666157779456,90.03963531065331,False
50,5000,af3297032de5f1bda6a9a5303907b2d1500c06a0683eb3eaa0b9c40d125ab262,101.79911475752989,66.45254433156136,0.858314541850722,39912.2855868116,2758.503103445023,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B050/W-method-state.pt,0ecc3a4b790ca7ab4d837cab785adc329f47c9b33c5b7092827c6ddac0571704,af76a0d9f02aa6ed0b7275725d1baa1994473bd08f6da35cdac5979509cfe270,"[1,14336,14336] original cache_c",True,0.11557597666978836,864.4882202148438,2.784060099526479,8.349621911982233,0.0,0.0,7.98245711736232,"[2.796878899259947,2.5697235096003546,3.436942245789805,2.67451924141292,2.72021432745076,2.552606447247721,2.820564717505335,2.498105122445319,2.6007526346345635,3.574095502199413,2.961333823416746,2.9208832819318507,2.633856072223215,2.70569297367138,2.7409369936770425,2.7102959560099458]",2.498105122445319,0.0,16.0,False,float64,2.560165240429342,float64,40.0,32.98396625440183,,0.8681204541857453,29.75904664512377,FINITE,False,-0.0006935240854991957,90.03973600627512,FINITE,False,FINITE,True,8049.5707245618105,602.7054804240273,0.023527100682258606,174.22418212890625,0.561493493621778,1.7297916951566465,0.0,0.0,8.04957072456181,"[0.5546126884956457,0.5183345728261447,0.6389595612698188,0.5552492540742818,0.5422061305681894,0.5093157438259094,0.6256591935446529,0.5097805257943044,0.528604021468591,0.7753575254429295,0.5654417274985276,0.5876618946183378,0.5212124784223973,0.5145026739781352,0.599821230331982,0.5554585897439566]",0.5093157438259094,0.0,16.0,False,float64,2.552846028469503,256.0,164.5155266521196,1.1119642196239345,2.1794498704629115,0.013247684974267027,True,False,False,False,0.0,False,0.0411288816630299,0.005163261428392399,0.06803718746516006,1087.9420298691398,31862.71486224979,False,False,False,"[{""probes"":64,""mean"":162.01667379196493,""mc_se"":2.0901421838721417,""mc_halfwidth"":4.096678680389398,""relative_halfwidth"":0.025285537497515078,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":164.45220571804404,""mc_se"":1.6757526667363054,""mc_halfwidth"":3.2844752268031585,""relative_halfwidth"":0.01997221753555829,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":164.5155266521196,""mc_se"":1.1119642196239345,""mc_halfwidth"":2.1794498704629115,""relative_halfwidth"":0.013247684974267027,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.3514016177505255,1088.4038473020473,-0.4618174329075373,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,-0.000502816695646494,90.02880927574321,False
60,6000,a701a42be9f9f76b19d8da38d17210f369af222682615043ebd9e1fb2d681e3b,107.37374967404648,74.7611683067849,0.9656304144397703,47931.64667342603,3303.83098434679,,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B060/W-method-state.pt,5a47c2f1848f2aba7dccf97cc7ecc3b6ba7a2bbb514eda01de294d1a89cd24d7,6b86b57fb7a57cbdd37728da53d336f24639da5ad8c78e9e62dff442fd6129af,"[1,14336,14336] original cache_c",True,0.13983379304409027,1037.3604736328125,3.343446336036972,10.042106206121074,0.0,0.0,7.988607778904338,"[3.3633376942286595,3.089131102227892,4.070507626415768,3.2008243076533356,3.251859765005855,3.0591924348067647,3.3745687147173546,2.9633689047206784,3.1193479770738506,4.29745234789062,3.588497112706514,3.5743276395362695,3.212398883354195,3.2457344033101148,3.2933474585665583,3.263133469214393]",2.9633689047206784,0.0,16.0,False,float64,2.8349104672670364,float64,50.0,34.3356995616222,,0.8882959514174953,27.340108151515263,FINITE,False,-0.001237813758046148,90.07092152227008,FINITE,False,FINITE,True,8019.36108661443,603.34429912959,0.02425781637430191,172.87225341796875,0.5593862365104931,1.7194693436812791,0.0,0.0,8.01936108661443,"[0.5664587949687121,0.5194075926275352,0.6335653806259612,0.5263050662404173,0.5316454375550936,0.5065859875590447,0.5540039972120199,0.46526378227535875,0.518595342439287,0.7233568456912086,0.6271632892897665,0.653444357604418,0.5785428111309803,0.5400414296387334,0.5524104648895194,0.5528375132044464]",0.46526378227535875,0.0,16.0,False,float64,2.5910353381186724,256.0,205.32230472661382,1.232258226654993,2.4152261242437865,0.011763096695508336,True,False,False,False,0.0,False,0.04106446094532276,0.005144338433839515,0.06255553229925859,1178.940264383257,39912.2855868116,False,False,False,"[{""probes"":64,""mean"":206.08981274102493,""mc_se"":2.233148366959126,""mc_halfwidth"":4.376970799239887,""relative_halfwidth"":0.021238171557465792,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":128,""mean"":207.1445247127575,""mc_se"":1.6756084781189529,""mc_halfwidth"":3.2841926171131477,""relative_halfwidth"":0.015854595344324266,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false},{""probes"":256,""mean"":205.32230472661382,""mc_se"":1.232258226654993,""mc_halfwidth"":2.4152261242437865,""relative_halfwidth"":0.011763096695508336,""relative_indicator_at_most_point1"":true,""negative_mean"":false,""exact_zero_mean"":false,""near_zero_within_mc_halfwidth"":false,""negative_probe_values"":0,""early_stop"":false}]",c664c96720c7b62dba15008e070a5bbc0aa493e89f704db940f73f70dd23a444,True,False,stored_history_quadratic_not_exact_key_energy,float64,False,1.3269797069951892,1179.3812208176162,-0.4409564343591228,ACTUAL_INTERVAL_MINUS_RECORDED_PER_BATCH_ACTUAL_SQUARED_NORMS,-0.0010605971468023452,90.060767751668,False
