permutation_index,kind,permutation,seed,write_norm,write_energy,relative_w0_norm,target_error_relative,target_error_absolute,zero_demand,residual_frobenius,factual_edit_arm,precision,history_batch,target_batch,residual_reference_entry,status,receipt_status
9,R_COLUMN_PERMUTATION,"[50,78,5,82,99,51,10,22,53,41,18,47,43,79,8,61,3,96,23,72,26,74,77,70,59,87,67,31,83,24,32,20,14,42,9,60,37,62,73,0,68,35,92,6,97,45,89,4,84,95,17,13,44,19,57,91,27,75,64,25,54,69,90,49,28,38,85,63,93,66,48,12,46,29,7,15,52,71,36,94,1,65,30,34,56,88,55,81,80,11,98,21,40,2,86,16,76,58,39,33]",20260920,7.6488788344996435,58.50534742485662,0.0987944705284543,0.1309995547227007,3.033464853852579,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
10,R_COLUMN_PERMUTATION,"[9,97,28,13,54,61,64,80,0,51,56,53,22,84,60,71,90,20,32,57,70,86,23,36,88,47,78,16,59,62,6,68,4,26,46,69,14,7,58,15,92,91,87,96,98,42,49,25,66,50,1,30,67,8,83,5,38,12,41,79,77,94,21,52,75,99,19,63,82,73,43,2,44,65,35,55,24,81,95,76,17,74,45,33,18,10,37,39,48,34,40,11,27,29,72,89,93,31,85,3]",20260920,7.660867198520897,58.68888623337342,0.0989493146698781,0.1314618553579706,3.0441700255760504,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
11,R_COLUMN_PERMUTATION,"[94,5,69,15,63,22,76,59,42,44,33,54,43,82,20,96,98,34,72,57,18,10,70,30,77,7,95,62,89,45,13,1,31,47,2,81,51,46,58,23,14,56,74,90,35,50,93,73,67,71,48,16,68,86,55,83,26,84,60,8,80,92,11,27,49,53,4,39,97,24,64,52,17,79,6,61,65,41,3,9,75,99,36,38,32,25,91,0,37,87,19,66,29,28,78,88,40,21,85,12]",20260920,7.650276176130852,58.52672557107529,0.0988125188764004,0.1309855254547287,3.0331399879291143,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
12,R_COLUMN_PERMUTATION,"[76,26,4,29,84,45,67,68,11,59,88,7,38,18,63,51,14,6,43,30,70,85,1,93,56,49,0,60,42,58,57,99,71,41,39,48,96,35,3,95,9,47,2,62,74,10,5,17,83,37,77,65,78,21,15,33,61,87,94,40,31,75,91,69,44,23,13,64,73,98,20,25,53,54,27,90,55,8,36,80,89,52,92,97,19,16,50,79,32,34,81,28,66,22,72,46,82,24,86,12]",20260920,7.679486685398937,58.97451575121956,0.09918980773918,0.1319895944954202,3.0563905108200244,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
13,R_COLUMN_PERMUTATION,"[94,65,99,60,76,86,48,88,64,58,89,0,84,70,47,50,41,14,40,69,10,4,45,32,54,25,21,5,71,90,12,36,78,79,8,27,67,44,26,22,42,98,31,56,96,7,91,62,74,3,33,43,55,13,11,46,9,95,80,59,49,39,24,81,6,37,97,15,2,82,51,57,66,77,75,35,34,87,1,17,29,83,72,93,68,38,92,28,20,16,18,85,63,53,23,19,52,73,30,61]",20260920,7.670861397754883,58.842114583566,0.0990784017744121,0.1319314017532457,3.0550429822844545,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
14,R_COLUMN_PERMUTATION,"[75,44,95,55,20,45,76,66,29,65,59,56,41,82,23,53,67,46,74,68,63,79,78,92,22,93,30,9,3,85,61,26,25,99,13,84,31,2,71,50,57,48,77,37,5,58,39,7,8,60,16,42,19,24,90,91,32,94,28,52,12,80,35,47,51,11,6,4,36,38,15,62,14,83,73,72,18,81,97,1,17,10,43,0,70,69,40,33,89,54,86,21,49,64,27,34,88,98,87,96]",20260920,7.657477254708707,58.636957906381184,0.098905529467982,0.1312451005657217,3.0391507868039573,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
15,R_COLUMN_PERMUTATION,"[2,76,78,62,32,16,49,6,24,9,71,50,34,1,88,28,38,31,41,65,70,14,83,25,95,30,36,56,39,0,12,4,96,86,5,66,55,18,91,17,85,58,33,82,54,68,29,37,87,43,60,20,3,67,27,15,35,23,45,19,11,52,74,40,80,57,63,48,94,10,26,69,98,77,89,93,51,81,61,64,72,21,79,46,84,44,99,75,92,7,59,42,90,47,97,13,73,22,53,8]",20260920,7.647208580236898,58.47979906964884,0.0987728971856016,0.1309251960452729,3.0317429820871853,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
16,R_COLUMN_PERMUTATION,"[49,10,78,91,51,26,2,40,47,77,62,13,9,97,0,4,61,95,72,74,75,59,1,44,14,35,24,79,93,18,65,39,80,57,50,64,94,83,15,22,25,90,99,30,76,36,21,27,5,7,20,19,71,70,89,86,31,87,43,23,68,88,48,45,96,55,34,58,32,98,69,52,8,67,29,28,60,66,6,82,11,92,17,81,73,33,41,3,85,12,54,53,42,37,84,16,63,56,38,46]",20260920,7.667788159315241,58.79497525613501,0.0990387072033486,0.1317694479175148,3.0512927308452333,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
17,R_COLUMN_PERMUTATION,"[20,77,44,3,91,24,89,13,83,94,9,27,70,69,74,64,99,54,97,52,67,65,60,76,57,12,34,26,85,84,37,6,49,28,59,53,81,21,32,11,1,71,2,35,40,14,82,41,18,92,30,25,62,0,10,75,80,72,31,19,56,36,16,87,79,4,78,51,61,68,47,17,93,90,66,5,98,88,45,55,38,46,73,96,15,22,58,86,63,7,43,42,33,23,8,29,48,50,95,39]",20260920,7.654521309358293,58.59169647542019,0.0988673498782508,0.1315365995382719,3.0459008241612366,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
18,R_COLUMN_PERMUTATION,"[76,86,92,7,51,52,37,43,98,67,74,71,34,73,10,20,83,97,11,69,44,61,8,13,38,80,85,56,70,88,15,23,89,33,90,32,6,26,41,62,84,68,78,40,64,31,27,79,59,14,81,77,91,72,17,16,94,45,29,4,39,42,57,75,49,21,3,87,9,35,82,1,60,63,95,96,25,12,50,36,58,28,93,2,24,66,65,18,48,99,46,19,5,0,30,22,53,54,55,47]",20260920,7.659173300145678,58.66293564166444,0.0989274359348726,0.1312990506871793,3.040400071945798,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
19,R_COLUMN_PERMUTATION,"[15,63,69,75,83,23,50,2,34,97,27,45,65,49,8,10,95,92,96,59,30,42,72,73,33,94,52,78,9,28,20,68,54,6,18,44,43,64,61,3,87,14,22,32,76,29,17,48,60,85,57,77,39,13,55,31,47,5,98,81,84,66,74,38,90,21,11,40,62,67,70,53,41,4,16,19,56,7,35,86,12,71,82,37,80,46,51,24,0,79,1,89,26,88,58,36,91,99,93,25]",20260920,7.648939145264041,58.5062700479526,0.0987952495145207,0.1304886439707039,3.021634051733301,False,23.156298968143844,False,float64,0,1,0,PASS,PASS
-1,ORIGINAL_ALIGNMENT,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99]",20260920,7.599751444417303,57.75622201692289,0.0981599311931287,0.1326158965006368,3.0892156772317168,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
0,R_COLUMN_PERMUTATION,"[95,4,15,13,29,79,30,96,51,88,66,40,75,28,45,7,70,36,22,54,81,82,64,37,49,94,97,16,87,74,10,5,44,43,0,77,20,35,31,52,90,27,26,60,85,99,8,23,73,32,58,56,83,98,41,9,76,42,93,39,19,33,68,2,17,89,92,55,84,34,57,71,65,62,46,69,63,6,24,59,72,1,91,50,18,67,86,78,14,38,61,80,11,21,48,53,25,47,12,3]",20260920,7.639088101750748,58.355667026309845,0.0986680114383129,0.133219956435989,3.103286927146077,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
1,R_COLUMN_PERMUTATION,"[59,6,79,54,24,77,56,91,58,81,73,80,98,25,3,28,29,92,99,7,72,96,10,74,8,21,0,48,1,47,39,86,4,78,85,94,71,89,18,95,62,49,83,34,30,5,69,41,46,87,84,2,52,14,11,36,66,13,51,35,75,33,16,37,63,68,32,53,88,65,31,26,55,27,23,45,64,22,15,50,57,61,38,67,19,93,90,12,76,9,97,82,20,44,43,40,17,42,70,60]",20260920,7.658306401718593,58.64965694260398,0.0989162388989463,0.1342041294242626,3.12621270531226,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
2,R_COLUMN_PERMUTATION,"[76,25,72,21,44,31,91,59,62,14,87,50,24,96,49,53,3,54,52,47,7,18,77,70,32,98,40,38,71,28,20,58,9,30,60,67,65,42,64,1,55,84,90,61,16,10,41,2,85,79,69,0,34,12,33,48,15,78,45,80,95,39,17,13,74,75,26,27,19,46,8,92,57,82,99,63,86,73,51,29,23,5,89,4,37,36,88,83,6,66,11,35,97,94,81,56,22,93,43,68]",20260920,7.641303575600393,58.38952033448335,0.0986966269479426,0.1318217361163782,3.070716140041796,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
3,R_COLUMN_PERMUTATION,"[22,48,83,5,50,85,16,8,63,95,23,73,20,38,19,61,79,94,49,62,92,77,56,36,1,67,25,24,31,96,46,76,81,44,28,18,69,9,78,99,82,89,65,3,26,80,39,12,30,45,66,43,88,55,14,70,33,32,47,11,10,13,91,68,64,97,2,74,93,7,52,51,84,75,35,40,53,6,98,90,27,54,4,59,58,21,57,34,71,17,41,86,60,72,87,29,0,15,42,37]",20260920,7.663901213818447,58.735381815167855,0.0989885026268822,0.1337644405744793,3.1159703910520826,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
4,R_COLUMN_PERMUTATION,"[7,46,2,33,80,71,98,44,55,3,93,96,14,35,89,67,54,95,88,69,22,40,94,63,83,6,29,41,16,61,50,70,15,8,21,78,99,13,65,81,75,72,18,48,38,37,73,25,34,39,47,19,32,64,59,45,36,20,97,4,11,90,12,84,82,30,31,58,53,17,52,28,56,0,91,43,76,87,62,79,24,5,57,26,1,85,74,68,27,42,23,77,9,51,92,66,49,60,10,86]",20260920,7.634985684816053,58.293006407346056,0.0986150237890483,0.1313780150832837,3.060379898249348,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
5,R_COLUMN_PERMUTATION,"[82,67,84,89,76,79,48,10,34,59,31,85,96,33,97,24,98,47,80,54,92,27,0,78,73,55,57,32,64,46,26,12,18,16,39,93,72,5,49,74,38,50,11,29,65,61,25,87,91,71,6,20,3,41,75,35,56,14,53,7,43,60,62,42,63,8,2,52,30,1,66,13,40,77,28,83,44,51,58,21,68,99,36,17,95,88,94,45,37,4,69,19,86,70,23,15,90,22,81,9]",20260920,7.655678438944331,58.60941236051711,0.0988822955986968,0.134157298954466,3.125121814813569,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
6,R_COLUMN_PERMUTATION,"[52,29,96,42,22,7,6,64,2,10,5,46,51,38,78,30,80,15,74,92,20,40,68,91,99,37,36,23,63,83,86,11,75,28,24,84,54,41,48,62,18,27,56,73,12,4,70,34,94,76,59,14,85,67,57,90,81,47,39,61,72,13,16,19,55,21,60,87,49,1,58,98,95,9,44,82,93,33,17,50,32,26,89,0,53,31,43,71,97,79,35,66,8,65,3,69,25,45,77,88]",20260920,7.659377606558271,58.66606531984631,0.0989300747979393,0.1331917535143095,3.1026299553192085,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
7,R_COLUMN_PERMUTATION,"[16,63,80,78,9,60,13,7,38,86,6,72,96,17,8,74,79,85,73,19,15,21,53,65,42,31,88,92,89,61,25,1,93,58,10,2,64,52,76,48,12,44,97,55,51,5,41,95,11,67,14,66,28,29,84,68,26,57,39,24,36,43,90,71,62,3,46,83,91,94,30,18,82,54,27,45,34,70,50,35,69,59,49,87,75,37,77,22,99,56,33,81,40,32,4,98,20,23,47,0]",20260920,7.658880124571377,58.65844476255447,0.0989236492196871,0.1329075713664457,3.0960100856841515,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
8,R_COLUMN_PERMUTATION,"[51,47,85,44,54,3,73,90,70,11,17,38,91,9,27,67,20,14,21,1,31,46,60,95,57,86,49,52,55,30,48,75,59,83,32,56,35,45,74,89,12,64,81,97,98,94,5,84,19,40,16,41,42,77,50,33,10,28,80,29,36,24,53,23,22,71,7,2,78,87,65,39,15,34,93,68,37,82,99,26,4,76,92,66,43,62,0,18,96,8,13,88,79,6,61,63,25,69,58,72]",20260920,7.650530315694744,58.53061411136432,0.0988158013945574,0.1349439746549696,3.143447000338227,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
9,R_COLUMN_PERMUTATION,"[50,78,5,82,99,51,10,22,53,41,18,47,43,79,8,61,3,96,23,72,26,74,77,70,59,87,67,31,83,24,32,20,14,42,9,60,37,62,73,0,68,35,92,6,97,45,89,4,84,95,17,13,44,19,57,91,27,75,64,25,54,69,90,49,28,38,85,63,93,66,48,12,46,29,7,15,52,71,36,94,1,65,30,34,56,88,55,81,80,11,98,21,40,2,86,16,76,58,39,33]",20260920,7.649085790173502,58.50851342543419,0.0987971436099169,0.1332049018677207,3.1029362391099102,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
10,R_COLUMN_PERMUTATION,"[9,97,28,13,54,61,64,80,0,51,56,53,22,84,60,71,90,20,32,57,70,86,23,36,88,47,78,16,59,62,6,68,4,26,46,69,14,7,58,15,92,91,87,96,98,42,49,25,66,50,1,30,67,8,83,5,38,12,41,79,77,94,21,52,75,99,19,63,82,73,43,2,44,65,35,55,24,81,95,76,17,74,45,33,18,10,37,39,48,34,40,11,27,29,72,89,93,31,85,3]",20260920,7.667301284692042,58.78750899024025,0.0990324186319575,0.1340405324208818,3.122401801484528,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
11,R_COLUMN_PERMUTATION,"[94,5,69,15,63,22,76,59,42,44,33,54,43,82,20,96,98,34,72,57,18,10,70,30,77,7,95,62,89,45,13,1,31,47,2,81,51,46,58,23,14,56,74,90,35,50,93,73,67,71,48,16,68,86,55,83,26,84,60,8,80,92,11,27,49,53,4,39,97,24,64,52,17,79,6,61,65,41,3,9,75,99,36,38,32,25,91,0,37,87,19,66,29,28,78,88,40,21,85,12]",20260920,7.626111585876971,58.15757792024697,0.0985004041271248,0.1310455289766058,3.0526348139848367,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
12,R_COLUMN_PERMUTATION,"[76,26,4,29,84,45,67,68,11,59,88,7,38,18,63,51,14,6,43,30,70,85,1,93,56,49,0,60,42,58,57,99,71,41,39,48,96,35,3,95,9,47,2,62,74,10,5,17,83,37,77,65,78,21,15,33,61,87,94,40,31,75,91,69,44,23,13,64,73,98,20,25,53,54,27,90,55,8,36,80,89,52,92,97,19,16,50,79,32,34,81,28,66,22,72,46,82,24,86,12]",20260920,7.640881377446398,58.38306822420716,0.0986911737509468,0.1318616072757112,3.0716449171622697,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
13,R_COLUMN_PERMUTATION,"[94,65,99,60,76,86,48,88,64,58,89,0,84,70,47,50,41,14,40,69,10,4,45,32,54,25,21,5,71,90,12,36,78,79,8,27,67,44,26,22,42,98,31,56,96,7,91,62,74,3,33,43,55,13,11,46,9,95,80,59,49,39,24,81,6,37,97,15,2,82,51,57,66,77,75,35,34,87,1,17,29,83,72,93,68,38,92,28,20,16,18,85,63,53,23,19,52,73,30,61]",20260920,7.663279231111733,58.72584857398843,0.0989804689720791,0.1345829311279112,3.1350366863910866,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
14,R_COLUMN_PERMUTATION,"[75,44,95,55,20,45,76,66,29,65,59,56,41,82,23,53,67,46,74,68,63,79,78,92,22,93,30,9,3,85,61,26,25,99,13,84,31,2,71,50,57,48,77,37,5,58,39,7,8,60,16,42,19,24,90,91,32,94,28,52,12,80,35,47,51,11,6,4,36,38,15,62,14,83,73,72,18,81,97,1,17,10,43,0,70,69,40,33,89,54,86,21,49,64,27,34,88,98,87,96]",20260920,7.656138997981217,58.61646435640884,0.0988882442726372,0.1351637660261895,3.1485669216116885,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
15,R_COLUMN_PERMUTATION,"[2,76,78,62,32,16,49,6,24,9,71,50,34,1,88,28,38,31,41,65,70,14,83,25,95,30,36,56,39,0,12,4,96,86,5,66,55,18,91,17,85,58,33,82,54,68,29,37,87,43,60,20,3,67,27,15,35,23,45,19,11,52,74,40,80,57,63,48,94,10,26,69,98,77,89,93,51,81,61,64,72,21,79,46,84,44,99,75,92,7,59,42,90,47,97,13,73,22,53,8]",20260920,7.631409070114706,58.238404395429,0.0985688275080835,0.1323606037434992,3.083268770349181,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
16,R_COLUMN_PERMUTATION,"[49,10,78,91,51,26,2,40,47,77,62,13,9,97,0,4,61,95,72,74,75,59,1,44,14,35,24,79,93,18,65,39,80,57,50,64,94,83,15,22,25,90,99,30,76,36,21,27,5,7,20,19,71,70,89,86,31,87,43,23,68,88,48,45,96,55,34,58,32,98,69,52,8,67,29,28,60,66,6,82,11,92,17,81,73,33,41,3,85,12,54,53,42,37,84,16,63,56,38,46]",20260920,7.652232770978958,58.5566663812443,0.0988377906523352,0.1336706925257312,3.1137865808939917,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
17,R_COLUMN_PERMUTATION,"[20,77,44,3,91,24,89,13,83,94,9,27,70,69,74,64,99,54,97,52,67,65,60,76,57,12,34,26,85,84,37,6,49,28,59,53,81,21,32,11,1,71,2,35,40,14,82,41,18,92,30,25,62,0,10,75,80,72,31,19,56,36,16,87,79,4,78,51,61,68,47,17,93,90,66,5,98,88,45,55,38,46,73,96,15,22,58,86,63,7,43,42,33,23,8,29,48,50,95,39]",20260920,7.672110175373793,58.86127454307409,0.0990945312394406,0.1358264991511528,3.164004931786037,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
18,R_COLUMN_PERMUTATION,"[76,86,92,7,51,52,37,43,98,67,74,71,34,73,10,20,83,97,11,69,44,61,8,13,38,80,85,56,70,88,15,23,89,33,90,32,6,26,41,62,84,68,78,40,64,31,27,79,59,14,81,77,91,72,17,16,94,45,29,4,39,42,57,75,49,21,3,87,9,35,82,1,60,63,95,96,25,12,50,36,58,28,93,2,24,66,65,18,48,99,46,19,5,0,30,22,53,54,55,47]",20260920,7.639635113944003,58.36402467420619,0.0986750767587572,0.1324309276274483,3.084906927240715,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
19,R_COLUMN_PERMUTATION,"[15,63,69,75,83,23,50,2,34,97,27,45,65,49,8,10,95,92,96,59,30,42,72,73,33,94,52,78,9,28,20,68,54,6,18,44,43,64,61,3,87,14,22,32,76,29,17,48,60,85,57,77,39,13,55,31,47,5,98,81,84,66,74,38,90,21,11,40,62,67,70,53,41,4,16,19,56,7,35,86,12,71,82,37,80,46,51,24,0,79,1,89,26,88,58,36,91,99,93,25]",20260920,7.645716721374342,58.45698418350322,0.0987536280339235,0.1335440650998242,3.110836863404598,False,23.29445985547352,False,float64,0,2,1,PASS,PASS
-1,ORIGINAL_ALIGNMENT,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99]",20260920,4.081549391335953,16.65904543391489,0.0527181198418275,0.5336465297414499,12.35727858600548,False,23.156298968143847,False,float64,1,1,0,PASS,PASS
0,R_COLUMN_PERMUTATION,"[95,4,15,13,29,79,30,96,51,88,66,40,75,28,45,7,70,36,22,54,81,82,64,37,49,94,97,16,87,74,10,5,44,43,0,77,20,35,31,52,90,27,26,60,85,99,8,23,73,32,58,56,83,98,41,9,76,42,93,39,19,33,68,2,17,89,92,55,84,34,57,71,65,62,46,69,63,6,24,59,72,1,91,50,18,67,86,78,14,38,61,80,11,21,48,53,25,47,12,3]",20260920,4.0994371637224125,16.805385059308456,0.0529491619383349,0.5339009438544311,12.363169875267388,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
1,R_COLUMN_PERMUTATION,"[59,6,79,54,24,77,56,91,58,81,73,80,98,25,3,28,29,92,99,7,72,96,10,74,8,21,0,48,1,47,39,86,4,78,85,94,71,89,18,95,62,49,83,34,30,5,69,41,46,87,84,2,52,14,11,36,66,13,51,35,75,33,16,37,63,68,32,53,88,65,31,26,55,27,23,45,64,22,15,50,57,61,38,67,19,93,90,12,76,9,97,82,20,44,43,40,17,42,70,60]",20260920,4.105578883466323,16.855777968364578,0.0530284896363365,0.5340288092760338,12.366130765197706,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
2,R_COLUMN_PERMUTATION,"[76,25,72,21,44,31,91,59,62,14,87,50,24,96,49,53,3,54,52,47,7,18,77,70,32,98,40,38,71,28,20,58,9,30,60,67,65,42,64,1,55,84,90,61,16,10,41,2,85,79,69,0,34,12,33,48,15,78,45,80,95,39,17,13,74,75,26,27,19,46,8,92,57,82,99,63,86,73,51,29,23,5,89,4,37,36,88,83,6,66,11,35,97,94,81,56,22,93,43,68]",20260920,4.119752268962894,16.97235875762491,0.0532115559583462,0.5342825611828573,12.37200672021585,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
