arm,outer_K,request_index,request_sha256,rho,deficit,pacing_factor,amplitude,semantic_inner_product,semantic_direction_cosine,preservation_to_semantic_norm_ratio,current_target_new_nll,selected_target_new_nll,actual_selected_nll_decrease,pre_clamp_velocity_norm,post_clamp_actual_velocity_norm,clamp_hit,selection
FZ,1,27,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,5.094651921204265,,1.0,5.094651921204265,-3.151418933567296,0.9999999999999996,3.5761408518810376e-08,4.694981575012207,2.3711605072021484,2.3238210678100586,5.094651921204265,5.094651924850455,0,PRIMARY
FZ,1,28,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,6.15148653768471,,1.0,6.15148653768471,-6.569217879430335,0.9999999999999984,1.824872433788501e-09,5.897541046142578,1.89969801902771,3.997843027114868,6.15148653768471,6.151486555807512,0,PRIMARY
FZ,1,29,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,6.073643467497125,,1.0,6.073643467497125,-4.058201290609058,0.9999999999999983,1.3254888890848394e-08,12.636443138122559,9.621255874633789,3.0151872634887695,6.073643467497125,6.073643469261956,0,PRIMARY
FZ,1,30,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,6.540572582421058,,1.0,6.540572582421058,-6.983441095182359,1.0000000000000002,5.092419244460694e-09,11.448515892028809,8.184185028076172,3.2643308639526367,6.540572582421058,6.540572572939453,0,PRIMARY
FZ,1,31,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,6.407175093696518,,1.0,6.407175093696518,-4.8337522237738,0.9999999999999991,4.1863504319792324e-08,13.141332626342773,11.112380981445312,2.028951644897461,6.407175093696518,6.407175076605889,0,PRIMARY
FZ,1,32,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,6.595138087352044,,1.0,6.595138087352044,-2.684656226100663,1.0000000000000009,1.2387180419249026e-08,7.82260799407959,6.416954040527344,1.405653953552246,6.595138087352044,6.595138107164707,0,PRIMARY
FZ,1,33,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,5.263890554212762,,1.0,5.263890554212762,-4.470910250025345,0.9999999999999994,1.0269917486753312e-08,4.857598781585693,3.506223201751709,1.3513755798339844,5.263890554212762,5.263890527274443,0,PRIMARY
FZ,1,34,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,6.586012444033447,,1.0,6.586012444033447,-4.730584232474744,1.000000000000001,6.6679543027810276e-09,10.275198936462402,5.809545040130615,4.465653896331787,6.586012444033447,6.586012476009587,0,PRIMARY
FZ,1,35,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,6.1391990987516945,,1.0,6.1391990987516945,-3.2515601190629306,1.0000000000000007,3.90710060137129e-08,8.70626449584961,6.526949882507324,2.179314613342285,6.1391990987516945,6.139199106885572,0,PRIMARY
FZ,1,36,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,5.455210223286189,,1.0,5.455210223286189,-1.5522204511650808,0.999999999999999,3.3457885543787927e-08,13.145434379577637,12.147425651550293,0.9980087280273438,5.455210223286189,5.455210223136147,0,PRIMARY
FZ,1,37,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84,5.032333959837003,,1.0,5.032333959837003,-2.45904004262952,1.0000000000000002,1.5548712073176917e-08,13.497793197631836,12.44089126586914,1.0569019317626953,5.032333959837003,5.03233397940134,0,PRIMARY
FZ,1,38,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea,6.368595307282265,,1.0,6.368595307282265,-5.450486167149879,0.9999999999999982,3.5223705979846115e-09,9.761959075927734,4.7137131690979,5.048245906829834,6.368595307282265,6.368595328666036,0,PRIMARY
FZ,1,39,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720,6.157239793485133,,1.0,6.157239793485133,-16.207185625081458,1.0000000000000009,1.4326839168793026e-08,7.129050254821777,1.2443145513534546,5.884735703468323,6.157239793485133,6.157239790053493,0,PRIMARY
FZ,1,40,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,7.07076267832261,,1.0,7.07076267832261,-15.532806482883977,0.9999999999999978,7.251190318476711e-09,9.391748428344727,2.891554355621338,6.500194072723389,7.07076267832261,7.070762659422315,0,PRIMARY
FZ,1,41,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,5.045254433853598,,1.0,5.045254433853598,-2.4410829523788884,0.9999999999999988,2.0609732239549693e-08,11.404032707214355,10.612142562866211,0.7918901443481445,5.045254433853598,5.045254451110573,0,PRIMARY
FZ,1,42,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79,5.6595381954096515,,1.0,5.6595381954096515,-3.0589924784844444,0.9999999999999993,5.390205160821415e-08,8.530569076538086,7.4925947189331055,1.0379743576049805,5.6595381954096515,5.65953818323424,0,PRIMARY
FZ,1,43,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,5.342141471564671,,1.0,5.342141471564671,-3.081111226812808,1.0000000000000002,2.7678075818604277e-08,2.0525550842285156,0.804076075553894,1.2484790086746216,5.342141471564671,5.342141477317828,0,PRIMARY
FZ,1,44,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,6.74853286261805,,1.0,6.74853286261805,-3.826636345325148,1.0000000000000004,9.85610931626173e-09,9.288102149963379,5.4234724044799805,3.8646297454833984,6.74853286261805,6.748532837394162,0,PRIMARY
FZ,1,45,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148,6.217620930988657,,1.0,6.217620930988657,-4.148513079047741,0.9999999999999998,1.6890162243034488e-08,7.2768778800964355,4.476997375488281,2.7998805046081543,6.217620930988657,6.217620920733418,0,PRIMARY
FZ,1,46,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64,6.1957304674856655,,1.0,6.1957304674856655,-8.966517849785376,0.9999999999999987,1.1140073865742832e-08,13.236305236816406,10.266504287719727,2.9698009490966797,6.1957304674856655,6.195730512082108,0,PRIMARY
FZ,1,47,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48,4.9318168263303415,,1.0,4.9318168263303415,-1.7926618556698062,0.9999999999999983,1.9238611289710592e-08,15.444522857666016,14.948650360107422,0.49587249755859375,4.9318168263303415,4.931816832821919,0,PRIMARY
FZ,1,48,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80,5.758972342747246,,1.0,5.758972342747246,-2.6148129906088418,0.9999999999999968,1.0355001849752214e-07,9.454615592956543,8.0023193359375,1.452296257019043,5.758972342747246,5.758972357774396,0,PRIMARY
FZ,1,49,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb,6.66702992717023,,1.0,6.66702992717023,-4.235522442794148,1.0000000000000002,2.370758604150619e-08,15.254495620727539,11.30620002746582,3.9482955932617188,6.66702992717023,6.667029928705532,0,PRIMARY
FZ,1,50,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67,5.106023486736599,,1.0,5.106023486736599,-1.1018277507386443,1.0,8.770401278073939e-09,7.720084190368652,7.271385192871094,0.4486989974975586,5.106023486736599,5.106023506056298,0,PRIMARY
FZ,1,51,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6,6.424456533867199,,1.0,6.424456533867199,-2.6434009734799795,0.9999999999999984,3.887699595103418e-08,5.131401062011719,3.496885299682617,1.6345157623291016,6.424456533867199,6.424456553895989,0,PRIMARY
FZ,1,52,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,6.620288304218201,,1.0,6.620288304218201,-4.477589605106138,0.9999999999999996,3.192637904870623e-08,6.027696132659912,4.31148099899292,1.7162151336669922,6.620288304218201,6.620288321073099,0,PRIMARY
FZ,1,53,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,5.792109697795943,,1.0,5.792109697795943,-3.991401164835141,0.9999999999999978,2.075775820027035e-08,14.921900749206543,12.472679138183594,2.449221611022949,5.792109697795943,5.792109724724599,0,PRIMARY
FZ,1,54,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,5.87743684539712,,1.0,5.87743684539712,-4.0709913919211855,0.9999999999999977,3.1402205346175266e-08,11.331007957458496,8.874996185302734,2.4560117721557617,5.87743684539712,5.877436866196811,0,PRIMARY
FZ,1,55,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,5.101996461623804,,1.0,5.101996461623804,-2.782652089787614,0.9999999999999972,9.825531390444399e-09,7.607036590576172,6.4526495933532715,1.1543869972229004,5.101996461623804,5.101996496573211,0,PRIMARY
FZ,1,56,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,4.935589241911298,,1.0,4.935589241911298,-1.9127275925175613,0.9999999999999989,2.4636242720472263e-08,12.719340324401855,11.674505233764648,1.044835090637207,4.935589241911298,4.935589253694898,0,PRIMARY
FZ,1,57,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,6.200028770572483,,1.0,6.200028770572483,-4.619097801083381,1.0000000000000016,2.358839458304771e-08,7.2860541343688965,4.995128631591797,2.2909255027770996,6.200028770572483,6.200028792948265,0,PRIMARY
FZ,1,58,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,6.325171216660085,,1.0,6.325171216660085,-4.2557636932199765,1.0000000000000004,2.2952266106980957e-08,12.735790252685547,10.484708786010742,2.2510814666748047,6.325171216660085,6.325171219521913,0,PRIMARY
FZ,1,59,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,6.048204417677132,,1.0,6.048204417677132,-3.810768847003771,0.9999999999999992,2.8261760696082155e-08,8.439627647399902,6.7498321533203125,1.6897954940795898,6.048204417677132,6.048204410880995,0,PRIMARY
FZ,1,60,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,5.3183371991815225,,1.0,5.3183371991815225,-1.750600852328931,0.9999999999999996,9.3547202166165e-09,10.472190856933594,9.553003311157227,0.9191875457763672,5.3183371991815225,5.31833720659736,0,PRIMARY
FZ,1,61,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,6.468111686823599,,1.0,6.468111686823599,-3.967496095428889,1.0,1.9462228331382168e-08,10.699604034423828,8.619382858276367,2.080221176147461,6.468111686823599,6.468111720052619,0,PRIMARY
FZ,1,62,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,5.9031615923999565,,1.0,5.9031615923999565,-7.9834402600443495,0.9999999999999996,1.5207222365218147e-08,19.32852554321289,15.570608139038086,3.7579174041748047,5.9031615923999565,5.903161584089837,0,PRIMARY
FZ,1,63,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,5.906057251693548,,1.0,5.906057251693548,-4.494926030111188,0.9999999999999981,6.80816929158313e-08,10.151288032531738,8.226253509521484,1.925034523010254,5.906057251693548,5.906057277520362,0,PRIMARY
FZ,1,64,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,6.507116593494886,,1.0,6.507116593494886,-2.626331967349087,1.0000000000000018,1.421561821878368e-08,10.064504623413086,7.851375579833984,2.2131290435791016,6.507116593494886,6.50711661100723,0,PRIMARY
FZ,1,65,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,5.6469771002392,,1.0,5.6469771002392,-3.3993829977553087,0.9999999999999991,3.6541999965203626e-08,6.933485984802246,5.068340301513672,1.8651456832885742,5.6469771002392,5.646977112672044,0,PRIMARY
FZ,1,66,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,4.9074165089546815,,1.0,4.9074165089546815,-2.8562071103387154,0.9999999999999998,2.6258839344246295e-08,13.543098449707031,11.52609634399414,2.0170021057128906,4.9074165089546815,4.907416490924825,0,PRIMARY
FZ,1,67,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,6.020466587106043,,1.0,6.020466587106043,-2.3662341128885074,0.9999999999999992,4.320710574136337e-08,17.361557006835938,15.559856414794922,1.8017005920410156,6.020466587106043,6.020466580194691,0,PRIMARY
FZ,1,68,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,6.380800698691996,,1.0,6.380800698691996,-6.5812153071581125,1.0000000000000002,7.237421390682516e-09,8.088347434997559,3.5878913402557373,4.500456094741821,6.380800698691996,6.3808007116758105,0,PRIMARY
FZ,1,69,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,5.730182861467151,,1.0,5.730182861467151,-6.222472630398821,1.0000000000000002,7.249452122480523e-09,8.492656707763672,5.935853004455566,2.5568037033081055,5.730182861467151,5.730182889481379,0,PRIMARY
FZ,1,70,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,5.679625746899163,,1.0,5.679625746899163,-4.256232352298566,1.0000000000000002,2.5326407229783176e-08,16.16457176208496,13.711769104003906,2.4528026580810547,5.679625746899163,5.679625739214538,0,PRIMARY
FZ,1,71,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,6.203310775727303,,1.0,6.203310775727303,-4.319207005315324,1.000000000000001,1.7089730505861496e-08,10.33761978149414,7.799875259399414,2.5377445220947266,6.203310775727303,6.203310798999809,0,PRIMARY
FZ,1,72,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,6.621533355792922,,1.0,6.621533355792922,-4.582946134762554,1.0000000000000013,8.648434459379328e-09,9.084526062011719,4.214090824127197,4.8704352378845215,6.621533355792922,6.621533386167428,0,PRIMARY
FZ,1,73,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,6.534936506846271,,1.0,6.534936506846271,-5.22366192195304,1.0000000000000004,5.398628348969155e-09,3.5815415382385254,0.6412057876586914,2.940335750579834,6.534936506846271,6.534936523086093,0,PRIMARY
FZ,1,74,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,6.364577528703642,,1.0,6.364577528703642,-6.221393341208908,1.0000000000000004,6.514996106339229e-09,8.189516067504883,4.367035388946533,3.8224806785583496,6.364577528703642,6.364577520385251,0,PRIMARY
FZ,1,75,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,5.4447977474777876,,1.0,5.4447977474777876,-9.421321589992122,1.0000000000000002,1.6101615368057134e-08,13.8056640625,11.670172691345215,2.135491371154785,5.4447977474777876,5.444797742692146,0,PRIMARY
FZ,1,76,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,6.647782842198357,,1.0,6.647782842198357,-6.026364097075645,1.0000000000000002,4.786189127422081e-08,11.903910636901855,6.228228569030762,5.675682067871094,6.647782842198357,6.647782832579374,0,PRIMARY
FZ,1,77,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,6.1117325261232835,,1.0,6.1117325261232835,-7.98802813112304,1.0,1.70327047480232e-08,12.013445854187012,8.490839958190918,3.5226058959960938,6.1117325261232835,6.111732572892475,0,PRIMARY
FZ,1,78,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,5.465631984243922,,1.0,5.465631984243922,-5.016349320880385,0.9999999999999979,3.242837886208611e-08,6.659219264984131,4.932652950286865,1.7265663146972656,5.465631984243922,5.465631988622584,0,PRIMARY
FZ,1,79,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,6.449444545503998,,1.0,6.449444545503998,-6.539199341710663,0.9999999999999991,0.0,9.013167381286621,6.116370677947998,2.896796703338623,6.449444545503998,6.449444572237719,0,PRIMARY
FZ,1,80,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,6.4327805078489515,,1.0,6.4327805078489515,-3.03917190443764,1.0000000000000002,4.246488210753339e-08,7.395411491394043,4.845039367675781,2.5503721237182617,6.4327805078489515,6.432780486311602,0,PRIMARY
FZ,1,81,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,6.722932843863191,,1.0,6.722932843863191,-1.8283581233233699,1.0000000000000002,4.457538378327791e-08,8.401878356933594,6.899587154388428,1.502291202545166,6.722932843863191,6.722932877641733,0,PRIMARY
FZ,1,82,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,7.124891056743988,,1.0,7.124891056743988,-4.8495503131441255,1.0000000000000013,1.6400747546699186e-08,8.78683853149414,5.6422247886657715,3.144613742828369,7.124891056743988,7.124891064246732,0,PRIMARY
FZ,1,83,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,5.509095101516052,,1.0,5.509095101516052,-3.665581570070831,0.9999999999999968,7.521312254241456e-08,7.504264831542969,4.584203243255615,2.9200615882873535,5.509095101516052,5.509095158385536,0,PRIMARY
FZ,1,84,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,5.239209335964118,,1.0,5.239209335964118,-6.49171656489108,1.0000000000000016,1.6722410818318584e-08,9.160518646240234,7.091943264007568,2.068575382232666,5.239209335964118,5.239209333453521,0,PRIMARY
FZ,1,85,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,5.815148650850925,,1.0,5.815148650850925,-4.808266319001017,1.0000000000000016,0.0,6.165379524230957,2.2644810676574707,3.9008984565734863,5.815148650850925,5.815148626994228,0,PRIMARY
FZ,1,86,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,6.832745722320104,,1.0,6.832745722320104,-6.812966762898853,0.9999999999999981,4.9864476598955614e-08,10.245206832885742,5.994287014007568,4.250919818878174,6.832745722320104,6.832745748858993,0,PRIMARY
FZ,1,87,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,5.58864675637296,,1.0,5.58864675637296,-3.431886060664207,0.9999999999999998,4.982321592551426e-08,14.601524353027344,12.85816764831543,1.743356704711914,5.58864675637296,5.588646777770394,0,PRIMARY
FZ,1,88,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,6.0218891902890785,,1.0,6.0218891902890785,-4.503710701311047,1.0000000000000013,2.4427020173659897e-08,11.157064437866211,8.670398712158203,2.486665725708008,6.0218891902890785,6.021889222663817,0,PRIMARY
FZ,1,89,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,6.905782377495032,,1.0,6.905782377495032,-6.563570128771081,1.0000000000000002,1.737398971308765e-08,17.262304306030273,11.919418334960938,5.342885971069336,6.905782377495032,6.905782365042303,0,PRIMARY
