cell,outer_K,endpoint,prompt,nll_prompt_denominator,target_new_mean,target_new_median,target_new_p90,target_new_min,target_new_max,target_true_mean,target_true_median,target_true_p90,target_true_min,target_true_max,recorded_margin_definition,margin_mean,margin_median,margin_p90,margin_min,margin_max,success_numerator,success_denominator,success_rate,strict_success_numerator,strict_success_denominator,strict_success_rate,accuracy_numerator,accuracy_denominator,accuracy_rate,strict_accuracy_numerator,strict_accuracy_denominator,strict_accuracy_rate
Z1-REFINE,4,post_writer_W,rewrite,100,0.0733297094880254,0.0469550434499979,0.16064212471246722,0.00015317220822907984,0.6648421287536621,10.348364863395691,9.72037124633789,15.302869796752935,4.16252326965332,20.822282791137695,target_new_minus_target_true,-10.275035153907666,-9.67330727353692,-6.013918413780629,-20.8153113508597,-4.091606333851814,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z1-REFINE,4,post_writer_W,rephrase,200,2.6025894672272263,1.4925392866134644,6.750882863998412,0.0022341071162372828,14.705745697021484,7.473890320137143,7.350888967514038,12.562120532989502,0.18297703564167023,18.032297134399414,target_new_minus_target_true,-4.871300852909917,-4.803448565304279,0.4151344299316392,-17.979221273213625,13.120793029665947,174,200,0.87,78,100,0.78,95,200,0.475,29,100,0.29
Z1-REFINE,8,accepted_z,rewrite,100,0.011388642331148731,0.008624684996902943,0.02485778834670783,0.00013505500101018697,0.07385782152414322,12.369629893302918,11.746949672698975,17.3085750579834,5.631378650665283,21.917741775512695,target_new_minus_target_true,-12.35824125097177,-11.731266363756731,-7.9022753451485155,-21.917213936918415,-5.567939944565296,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z1-REFINE,8,accepted_z,rephrase,200,1.3846419972757575,0.16618631035089493,4.586139440536498,0.0012236495967954397,11.199920654296875,9.948373675346375,9.664068698883057,14.974541854858398,0.6810228824615479,21.380517959594727,target_new_minus_target_true,-8.563731678070617,-8.411680848803371,-3.3194403648376465,-21.37929430999793,10.286217451095581,194,200,0.97,96,100,0.96,141,200,0.705,55,100,0.55
Z1-REFINE,8,pre_writer_W,rewrite,100,0.013356893904856407,0.010431049857288599,0.030612850375473503,0.00014399446081370115,0.08639588952064514,12.204626812934876,11.597351551055908,17.09757804870606,5.5294647216796875,21.722047805786133,target_new_minus_target_true,-12.191269919030018,-11.57663249457255,-7.666041894908992,-21.721477432816755,-5.456366300582886,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z1-REFINE,8,pre_writer_W,rephrase,200,2.3301999502629043,0.9554338455200195,6.772569894790649,0.001545069506391883,14.85571002960205,8.103730834797025,7.854306936264038,13.533556270599366,0.16746731102466583,20.204099655151367,target_new_minus_target_true,-5.773530884534121,-5.596069693565369,0.08520560264587344,-20.188683034852147,13.346195980906487,178,200,0.89,80,100,0.8,105,200,0.525,33,100,0.33
Z1-REFINE,8,post_writer_W,rewrite,100,0.011345961949409684,0.008638276718556881,0.024815197475254548,0.0001357701694360003,0.07349968701601028,12.371069035530091,11.749495506286621,17.307374382019045,5.640301704406738,21.921281814575195,target_new_minus_target_true,-12.35972307358068,-11.73380304989405,-7.902916670264673,-21.92075480998028,-5.578346189111471,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z1-REFINE,8,post_writer_W,rephrase,200,2.315500875944272,0.915909469127655,6.77600793838501,0.001812126487493515,14.872125625610352,8.15449217863381,7.897799730300903,13.598227500915527,0.16625584661960602,20.344663619995117,target_new_minus_target_true,-5.8389913026895375,-5.638538882136345,0.08551688194274874,-20.330642160959542,13.373993024230003,178,200,0.89,80,100,0.8,107,200,0.535,35,100,0.35
Z15,1,accepted_z,rewrite,100,4.626818266808987,4.140674114227295,8.648135375976565,0.41709885001182556,11.721230506896973,5.040370991975069,4.664318084716797,8.934309673309327,0.18369533121585846,16.015037536621094,target_new_minus_target_true,-0.4135527251660824,-0.7992954254150391,4.277931785583497,-11.309559345245361,11.110186159610748,55,100,0.55,55,100,0.55,14,100,0.14,14,100,0.14
Z15,1,accepted_z,rephrase,200,5.552878250442445,5.07574462890625,10.513036251068115,0.1134820505976677,15.135984420776367,5.480041567850858,5.203524827957153,10.029958724975584,0.06137886270880699,16.112407684326172,target_new_minus_target_true,0.0728366825915873,0.12351274490356445,4.151860511302948,-9.555030822753906,13.663633473217487,98,200,0.49,37,100,0.37,22,200,0.11,5,100,0.05
Z15,1,pre_writer_W,rewrite,100,11.102700135707856,10.909380435943604,16.596692085266113,2.1197845935821533,20.853912353515625,4.942956887828186,4.157355785369873,10.377379322052006,0.007695670239627361,15.270689010620117,target_new_minus_target_true,6.159743247879669,6.899131938815117,11.834988164901736,-7.191751480102539,15.975612163543701,13,100,0.13,13,100,0.13,0,100,0.0,0,100,0.0
Z15,1,pre_writer_W,rephrase,200,9.821012883782387,9.670491218566895,14.684753894805908,0.9807385206222534,20.9183349609375,5.002350515811704,4.228675365447998,9.832116699218748,0.01180661004036665,18.113306045532227,target_new_minus_target_true,4.818662367970683,5.106225490570068,10.252936124801636,-8.869389057159424,16.52924680709839,28,200,0.14,8,100,0.08,1,200,0.005,0,100,0.0
Z15,1,post_writer_W,rewrite,100,4.425177254080772,4.0172072649002075,8.491304969787599,0.47456008195877075,11.402990341186523,5.063833187818528,4.519270420074463,9.15696086883545,0.21003037691116333,14.97548770904541,target_new_minus_target_true,-0.6386559337377549,-0.8282608985900879,3.491408222913746,-10.297288417816162,10.37157118320465,60,100,0.6,60,100,0.6,14,100,0.14,14,100,0.14
Z15,1,post_writer_W,rephrase,200,6.2420856474339965,5.888668537139893,11.21057186126709,0.26218941807746887,17.464099884033203,5.376859145918861,4.79334831237793,10.369383907318115,0.02640366740524769,17.693267822265625,target_new_minus_target_true,0.8652265015151351,0.9328122138977051,5.267692661285401,-9.117345452308655,13.610079288482666,81,200,0.405,31,100,0.31,14,200,0.07,2,100,0.02
Z15,4,accepted_z,rewrite,100,0.013976559221337084,0.009657556656748056,0.030086374282836927,0.00017677174764685333,0.07808841019868851,12.195895352363586,11.352261543273926,16.6467212677002,5.767706394195557,22.975675582885742,target_new_minus_target_true,-12.18191879314225,-11.334267812781036,-7.753779902402308,-22.973761722212657,-5.69796359539032,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z15,4,accepted_z,rephrase,200,1.3475644910061966,0.1726297289133072,4.369039011001586,0.0014079429674893618,11.074505805969238,9.945281573534011,9.621820449829102,15.29079418182373,2.768810987472534,20.353158950805664,target_new_minus_target_true,-8.597717082527815,-8.397810660302639,-3.448749494552613,-20.351578412461095,5.110671520233154,196,200,0.98,96,100,0.96,142,200,0.71,57,100,0.57
Z15,4,pre_writer_W,rewrite,100,0.04254630421841284,0.024465644732117653,0.08028319999575619,0.0003483880718704313,0.7370955944061279,11.157504777908326,10.281861782073975,15.837938785552986,5.173040866851807,22.66982650756836,target_new_minus_target_true,-11.114958473689912,-10.213984342757612,-6.617820926103741,-22.665565996430814,-5.030534893274307,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z15,4,pre_writer_W,rephrase,200,2.4943085472664097,1.3065454959869385,6.601218795776367,0.0016801540041342378,14.535958290100098,7.793571659326553,7.66869330406189,13.241500568389892,0.6417765021324158,18.731399536132812,target_new_minus_target_true,-5.299263112060143,-5.167304024100304,0.4411085128784172,-18.68135491013527,12.026612281799316,176,200,0.88,79,100,0.79,98,200,0.49,30,100,0.3
Z15,4,post_writer_W,rewrite,100,0.013734236905584112,0.009693024214357138,0.02985455039888621,0.0001811817055568099,0.07516083866357803,12.204310126304627,11.34269905090332,16.98946952819825,5.8218255043029785,22.976404190063477,target_new_minus_target_true,-12.190575889399042,-11.324527651071548,-7.741460677236317,-22.97456064983271,-5.760864123702049,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z15,4,post_writer_W,rephrase,200,2.3464281112200114,1.0611990690231323,6.558746862411498,0.002233750419691205,14.38831615447998,8.166058000028134,7.8396313190460205,13.666678237915038,0.6961904764175415,20.047077178955078,target_new_minus_target_true,-5.819629888808122,-5.9012449234724045,0.06483354568481364,-20.032915492542088,12.33625316619873,178,200,0.89,81,100,0.81,103,200,0.515,33,100,0.33
Z15,8,accepted_z,rewrite,100,0.00602363068406703,0.004298787796869874,0.01129101952537895,0.00011646069469861686,0.034824125468730927,13.02138385772705,12.295122623443604,18.20560874938965,6.351717472076416,22.86484146118164,target_new_minus_target_true,-13.015360227042983,-12.285210501635447,-8.70451233447529,-22.86380094802007,-6.316893346607685,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z15,8,accepted_z,rephrase,200,1.2993071575605426,0.12485925480723381,4.337726259231566,0.0009054613183252513,11.223796844482422,10.356060042381287,10.10536813735962,15.91847400665283,2.8818750381469727,21.486494064331055,target_new_minus_target_true,-9.056752884820744,-8.96280581317842,-3.6464322045445448,-21.485476296627894,4.822031021118164,195,200,0.975,96,100,0.96,140,200,0.7,55,100,0.55
Z15,8,pre_writer_W,rewrite,100,0.007005952351901215,0.004998686257749796,0.014353292994201183,0.0001234931987710297,0.04012362286448479,12.8669033908844,12.104959487915039,17.98824405670166,6.322262287139893,22.740873336791992,target_new_minus_target_true,-12.859897438532498,-12.093536936328746,-8.598210159549486,-22.739655521232635,-6.282138664275408,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z15,8,pre_writer_W,rephrase,200,2.2847567933390382,0.9389576017856598,6.586509323120118,0.003720506327226758,14.43883228302002,8.366853273212909,8.086576461791992,13.924718284606932,0.6956760883331299,20.649133682250977,target_new_minus_target_true,-6.082096479873871,-5.8409972712397575,-0.02907528877258303,-20.639688179828227,12.426846265792847,181,200,0.905,83,100,0.83,106,200,0.53,34,100,0.34
Z15,8,post_writer_W,rewrite,100,0.006008857812121278,0.004311369964852929,0.011318046227097518,0.00011681827891152352,0.03484288975596428,13.022241282463074,12.298512935638428,18.210792922973635,6.347835063934326,22.861995697021484,target_new_minus_target_true,-13.016232424650953,-12.288631080300547,-8.711715618800369,-22.86095732729882,-6.312992174178362,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z15,8,post_writer_W,rephrase,200,2.27382098106551,0.8992254137992859,6.5871948242187495,0.0034191501326858997,14.452500343322754,8.41060761064291,8.093748092651367,13.981761741638183,0.6966902613639832,20.753393173217773,target_new_minus_target_true,-6.1367866295774,-5.936135245487094,-0.009642601013183675,-20.74461852107197,12.445383667945862,180,200,0.9,83,100,0.83,107,200,0.535,34,100,0.34
Z20,1,accepted_z,rewrite,100,2.05911491503939,1.656151831150055,4.118507528305059,0.02643304131925106,9.193536758422852,6.3704865312576295,5.704007625579834,10.072014045715333,1.526352882385254,17.209728240966797,target_new_minus_target_true,-4.311371616218239,-3.8885555267333984,-0.7017353057861326,-15.663914799690247,4.214763164520264,95,100,0.95,95,100,0.95,42,100,0.42,42,100,0.42
Z20,1,accepted_z,rephrase,200,3.381674699112773,2.655419707298279,7.341911506652831,0.02185102552175522,13.965591430664062,6.567376288473606,6.190086603164673,10.86460485458374,0.08486348390579224,15.897041320800781,target_new_minus_target_true,-3.1857015893608334,-3.119093894958496,0.6701051712036131,-12.377225756645203,13.88072794675827,174,200,0.87,81,100,0.81,61,200,0.305,16,100,0.16
Z20,1,pre_writer_W,rewrite,100,11.102700135707856,10.909380435943604,16.596692085266113,2.1197845935821533,20.853912353515625,4.942956887828186,4.157355785369873,10.377379322052006,0.007695670239627361,15.270689010620117,target_new_minus_target_true,6.159743247879669,6.899131938815117,11.834988164901736,-7.191751480102539,15.975612163543701,13,100,0.13,13,100,0.13,0,100,0.0,0,100,0.0
Z20,1,pre_writer_W,rephrase,200,9.821012883782387,9.670491218566895,14.684753894805908,0.9807385206222534,20.9183349609375,5.002350515811704,4.228675365447998,9.832116699218748,0.01180661004036665,18.113306045532227,target_new_minus_target_true,4.818662367970683,5.106225490570068,10.252936124801636,-8.869389057159424,16.52924680709839,28,200,0.14,8,100,0.08,1,200,0.005,0,100,0.0
Z20,1,post_writer_W,rewrite,100,2.0127532426454127,1.4954458475112915,4.306747341156008,0.029789412394165993,9.829370498657227,6.394937460422516,5.7251527309417725,9.877541446685793,1.3665800094604492,16.425397872924805,target_new_minus_target_true,-4.3821842177771035,-3.9816222190856934,-1.0967644691467258,-15.346880316734314,4.4077606201171875,96,100,0.96,96,100,0.96,44,100,0.44,44,100,0.44
Z20,1,post_writer_W,rephrase,200,4.333677750229835,3.8990296125411987,8.808604621887207,0.14602449536323547,16.801239013671875,5.956335666421801,5.854342460632324,10.497123622894287,0.04662270471453667,17.33627700805664,target_new_minus_target_true,-1.6226579161919654,-1.4818921089172363,2.759926414489745,-11.68307614326477,12.926852941513062,138,200,0.69,58,100,0.58,48,200,0.24,10,100,0.1
Z20,4,accepted_z,rewrite,100,0.014097105100081535,0.010598433669656515,0.028515196777880197,0.0002273062855238095,0.08396520465612411,12.157684054374695,11.484273433685303,17.203928184509287,5.668889999389648,21.290637969970703,target_new_minus_target_true,-12.143586949274614,-11.47720957826823,-7.9395485086366495,-21.289954538282473,-5.5926220044493675,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z20,4,accepted_z,rephrase,200,1.3835147371911445,0.1747167930006981,4.631282663345335,0.0013992529129609466,11.157699584960938,9.895162276625634,9.61992883682251,15.293499851226805,0.42490869760513306,22.744110107421875,target_new_minus_target_true,-8.511647539434488,-8.373835358768702,-3.284356188774109,-22.729625962674618,10.393872201442719,195,200,0.975,96,100,0.96,140,200,0.7,55,100,0.55
Z20,4,pre_writer_W,rewrite,100,0.02270917853282299,0.01585451979190111,0.05008625313639641,0.0003238391946069896,0.1294904202222824,11.63739493370056,10.836147785186768,17.036645889282234,5.328727722167969,20.738155364990234,target_new_minus_target_true,-11.614685755167738,-10.805430060718209,-6.947476479131727,-20.70288509875536,-5.218359053134918,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z20,4,pre_writer_W,rephrase,200,2.397167041563662,1.1930831670761108,6.335003709793089,0.0021626197267323732,14.96639633178711,8.010232243090869,7.770561456680298,13.253676891326903,0.21589824557304382,20.52619171142578,target_new_minus_target_true,-5.613065201527206,-5.444913536310196,0.10498952865600403,-20.460820212960243,13.367154002189636,179,200,0.895,82,100,0.82,102,200,0.51,31,100,0.31
Z20,4,post_writer_W,rewrite,100,0.01396736776761827,0.010540704242885113,0.028209844045341024,0.00022909401741344482,0.08349717408418655,12.159330840110778,11.489170551300049,17.201221466064467,5.678665637969971,21.31886100769043,target_new_minus_target_true,-12.14536347234316,-11.478420486673713,-7.967652113735671,-21.318183294148184,-5.60642621666193,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z20,4,post_writer_W,rephrase,200,2.33968408762943,1.099063754081726,6.3759017944335925,0.0028448132798075676,14.965232849121094,8.19026873022318,7.920165300369263,13.511743068695068,0.20695090293884277,21.502744674682617,target_new_minus_target_true,-5.850584642593748,-5.907228967174888,-0.024775695800781625,-21.462337881326675,13.408551514148712,180,200,0.9,82,100,0.82,104,200,0.52,32,100,0.32
Z20,8,accepted_z,rewrite,100,0.005007783950350131,0.0037220503436401486,0.009429677668958901,0.00011324241495458409,0.03291933611035347,13.237021040916442,12.683375358581543,19.047123527526857,6.3097710609436035,23.01526641845703,target_new_minus_target_true,-13.232013256966093,-12.676016879617237,-8.940210367878898,-23.007329454645514,-6.27685172483325,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z20,8,accepted_z,rephrase,200,1.3197753610555083,0.11355981603264809,4.320386838912962,0.0007937379996292293,11.32551383972168,10.448201227635145,10.156485557556152,16.097906494140624,0.4119337499141693,24.605562210083008,target_new_minus_target_true,-9.128425866579637,-8.963552080094814,-3.736693739891053,-24.600368895567954,10.677062749862671,195,200,0.975,96,100,0.96,143,200,0.715,56,100,0.56
Z20,8,pre_writer_W,rewrite,100,0.0060140520532149825,0.004368227208033204,0.010979545023292304,0.00012587709352374077,0.039587635546922684,13.046936006546021,12.51957368850708,18.53988571166993,6.238895893096924,22.654449462890625,target_new_minus_target_true,-13.040921954492806,-12.510842130170204,-8.783819763083011,-22.644772769883275,-6.199308257550001,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z20,8,pre_writer_W,rephrase,200,2.269195729495259,0.9165669083595276,6.419865703582763,0.002850043587386608,15.01892375946045,8.467379014566541,8.139280796051025,14.001032733917237,0.20247511565685272,23.013652801513672,target_new_minus_target_true,-6.1981832850712815,-6.091115050949156,-0.06192951202392587,-22.995848124846816,13.484224915504456,182,200,0.91,84,100,0.84,109,200,0.545,34,100,0.34
Z20,8,post_writer_W,rewrite,100,0.0049906203887076115,0.003718784195370972,0.009293131623417139,0.00011288482346571982,0.03296109288930893,13.237950701713562,12.6852707862854,19.05296134948731,6.306552886962891,23.003149032592773,target_new_minus_target_true,-13.232960081324855,-12.67790680041071,-8.949894097587093,-22.9951729234308,-6.273591794073582,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z20,8,post_writer_W,rephrase,200,2.2584368916763924,0.9086405634880066,6.381512308120727,0.002406560117378831,15.029726028442383,8.523199352324008,8.178009510040283,14.077627849578857,0.203317791223526,23.338504791259766,target_new_minus_target_true,-6.264762460647616,-6.206094775348902,-0.05061511993408208,-23.32383067533374,13.501809060573578,182,200,0.91,84,100,0.84,110,200,0.55,35,100,0.35
Z30,1,accepted_z,rewrite,100,0.43004106991924346,0.18156421184539795,0.7042813360691073,0.013288387097418308,7.8737688064575195,8.563277473449707,7.929620265960693,13.452973175048829,1.2942838668823242,18.39839744567871,target_new_minus_target_true,-8.133236403530464,-7.744819026440382,-4.117843642830848,-18.152570985257626,-0.6011781692504883,100,100,1.0,100,100,1.0,93,100,0.93,93,100,0.93
Z30,1,accepted_z,rephrase,200,2.0419994508707897,0.9269932508468628,5.811227273941039,0.005474811885505915,11.551070213317871,7.951991706639529,7.8894994258880615,12.678315830230712,0.30725231766700745,17.916824340820312,target_new_minus_target_true,-5.9099922557687385,-5.750637836754322,-1.729915872216225,-17.77617973089218,10.088979333639145,191,200,0.955,94,100,0.94,107,200,0.535,35,100,0.35
Z30,1,pre_writer_W,rewrite,100,11.102700135707856,10.909380435943604,16.596692085266113,2.1197845935821533,20.853912353515625,4.942956887828186,4.157355785369873,10.377379322052006,0.007695670239627361,15.270689010620117,target_new_minus_target_true,6.159743247879669,6.899131938815117,11.834988164901736,-7.191751480102539,15.975612163543701,13,100,0.13,13,100,0.13,0,100,0.0,0,100,0.0
Z30,1,pre_writer_W,rephrase,200,9.821012883782387,9.670491218566895,14.684753894805908,0.9807385206222534,20.9183349609375,5.002350515811704,4.228675365447998,9.832116699218748,0.01180661004036665,18.113306045532227,target_new_minus_target_true,4.818662367970683,5.106225490570068,10.252936124801636,-8.869389057159424,16.52924680709839,28,200,0.14,8,100,0.08,1,200,0.005,0,100,0.0
Z30,1,post_writer_W,rewrite,100,0.4355854316893965,0.18852199614048004,0.7196667492389685,0.010628285817801952,7.948474884033203,8.52027134656906,7.860630512237549,13.45344944000244,1.216233253479004,18.104801177978516,target_new_minus_target_true,-8.084685914879664,-7.518581107258797,-4.14155686944723,-18.050683449953794,-0.5125121474266052,100,100,1.0,100,100,1.0,93,100,0.93,93,100,0.93
Z30,1,post_writer_W,rephrase,200,3.2352356336731463,2.4918829202651978,7.175230407714844,0.015129454433918,16.80845069885254,6.727358095273376,6.261650085449219,11.432673358917237,0.22007794678211212,17.081087112426758,target_new_minus_target_true,-3.4921224616002293,-3.5218619853258133,1.7086730957031242,-15.254524171352386,13.715159356594086,162,200,0.81,69,100,0.69,81,200,0.405,23,100,0.23
Z30,4,accepted_z,rewrite,100,0.00489089932088973,0.0038254904793575406,0.009417194779962302,0.00016080040950328112,0.026488304138183594,13.223072724342346,12.450194358825684,18.772586250305178,6.513358116149902,22.811079025268555,target_new_minus_target_true,-13.218181825021457,-12.437103083822876,-8.83565970044583,-22.810753279336495,-6.486869812011719,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z30,4,accepted_z,rephrase,200,1.3073666334350127,0.13307178765535355,4.4887084484100335,0.0006884350441396236,11.561758041381836,10.396029498577118,10.070113182067871,15.956021785736084,2.814204216003418,22.79346466064453,target_new_minus_target_true,-9.088662865142105,-8.961463123559952,-3.5729594320058835,-22.79277622560039,5.0775861740112305,195,200,0.975,96,100,0.96,144,200,0.72,58,100,0.58
Z30,4,pre_writer_W,rewrite,100,0.006889444035477936,0.005168226547539234,0.01350002568215132,0.00017808281700126827,0.03609089553356171,12.859292178153991,12.093554019927979,18.357911491394045,6.389842987060547,22.557392120361328,target_new_minus_target_true,-12.852402734118513,-12.085867414716631,-8.604760165791957,-22.557027287286473,-6.353752091526985,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z30,4,pre_writer_W,rephrase,200,2.3396261155069804,0.9095948934555054,6.4379464149475085,0.0022130541037768126,15.162129402160645,8.250146322250366,8.033389806747437,13.78155241012573,0.5685344338417053,21.169410705566406,target_new_minus_target_true,-5.910520206743386,-5.680272094905376,0.2825270652770983,-21.1537554692477,14.090935170650482,177,200,0.885,79,100,0.79,106,200,0.53,35,100,0.35
Z30,4,post_writer_W,rewrite,100,0.004862744549172931,0.003808983485214412,0.009502029139548542,0.0001616347290109843,0.026505252346396446,13.224738054275512,12.45390796661377,18.773785972595217,6.50620174407959,22.817977905273438,target_new_minus_target_true,-13.21987530972634,-12.440848072525114,-8.821428272966296,-22.817651682678843,-6.479696491733193,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z30,4,post_writer_W,rephrase,200,2.3067112515767803,0.9151696264743805,6.415224123001098,0.0018822111887857318,15.187174797058105,8.370670044720173,8.083489418029785,13.968614864349364,0.5601000785827637,21.62006187438965,target_new_minus_target_true,-6.063958793143392,-5.799902254715562,0.2008499145507809,-21.608388163149357,14.123993754386902,177,200,0.885,79,100,0.79,109,200,0.545,36,100,0.36
Z30,8,accepted_z,rewrite,100,0.002263748010445852,0.0018950019148178399,0.005073873838409781,0.0001289761275984347,0.007707854732871056,13.983267040252686,13.250290870666504,19.671073341369627,7.10360860824585,23.658201217651367,target_new_minus_target_true,-13.98100329224224,-13.245324426563457,-9.380467185773885,-23.6556021401193,-7.099933590507135,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z30,8,accepted_z,rephrase,200,1.2661305052036187,0.10752428323030472,4.439337587356566,0.0005343916127458215,11.723058700561523,10.748435903787612,10.3110990524292,16.38737506866455,2.520723819732666,23.547651290893555,target_new_minus_target_true,-9.482305398583994,-9.3168927837105,-3.5609768480062494,-23.547116780129727,6.129031658172607,194,200,0.97,95,100,0.95,146,200,0.73,59,100,0.59
Z30,8,pre_writer_W,rewrite,100,0.002608448541141115,0.002170232590287924,0.0055672462563961765,0.00013410145766101778,0.010439078323543072,13.846831545829772,13.097726345062256,19.549120903015137,7.065097808837891,23.499120712280273,target_new_minus_target_true,-13.844223097288632,-13.091807740041986,-9.243641255097462,-23.496263298904523,-7.0546587305143476,100,100,1.0,100,100,1.0,100,100,1.0,100,100,1.0
Z30,8,pre_writer_W,rephrase,200,2.2737275080929975,0.9048067331314087,6.59472599029541,0.0007489498239010572,15.28053092956543,8.552569309026003,8.226307392120361,14.23028392791748,0.49050620198249817,22.196102142333984,target_new_minus_target_true,-6.278841800933005,-5.988501388579607,0.2710227966308592,-22.18745334725827,14.18847268819809,178,200,0.89,80,100,0.8,109,200,0.545,36,100,0.36
