cell,arm,stage,category,scope,unit,nll_new_n,nll_new_mean,nll_new_median,nll_new_q25,nll_new_q75,nll_new_p90,nll_new_max,nll_true_n,nll_true_mean,nll_true_median,nll_true_q25,nll_true_q75,nll_true_p90,nll_true_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
LM,JAC,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,prompt,100,9.5964056050777433,9.5115756988525391,6.3991430997848511,13.164632558822632,15.426550006866456,18.973247528076172,100,4.4872443175315855,3.834481954574585,1.9709988832473755,6.1751645803451538,9.4443466186523448,16.147562026977539,100,-5.1091612875461578,-5.2475560903549194,-8.4811202883720398,-1.7909698486328125,1.4560298919677741,7.4648025035858154
LM,JAC,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,request_cluster,100,9.5964056050777433,9.5115756988525391,6.3991430997848511,13.164632558822632,15.426550006866456,18.973247528076172,100,4.4872443175315855,3.834481954574585,1.9709988832473755,6.1751645803451538,9.4443466186523448,16.147562026977539,100,-5.1091612875461578,-5.2475560903549194,-8.4811202883720398,-1.7909698486328125,1.4560298919677741,7.4648025035858154
LM,JAC,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,9.3743999800788291,9.3035621643066406,6.8683508634567261,11.881342887878418,14.518929386138918,22.490291595458984,2000,4.3521302056834106,3.768768310546875,1.5274291932582855,6.5225855112075806,9.1751633644104018,20.532512664794922,2000,-5.0222697743954194,-5.0378955006599426,-8.1853999458253384,-1.9330168962478638,0.98413496017456059,17.060924211691599
LM,JAC,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.3743999800788291,9.3668413162231445,7.0062820911407471,11.688629269599915,13.847433710098267,20.063069343566895,1000,4.3521302056834106,3.8635042756795883,1.9741212427616119,6.2140939235687256,8.6839074611663829,16.753021240234375,1000,-5.0222697743954194,-5.0535955727100372,-7.9205712080001831,-2.2271701097488403,0.62816303968429643,10.253298787400126
LM,JAC,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,prompt,200,9.478361072465777,9.3214545249938965,6.9017918109893799,12.168218374252319,14.834929370880127,20.282512664794922,200,4.6508791903406381,3.9940670728683472,1.8506768345832825,6.8476428985595703,9.555273246765136,14.073509216308594,200,-4.8274818821251388,-4.8739901781082153,-8.3415564745664597,-1.187718391418457,1.9171556472778313,7.7244577407836914
LM,JAC,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,request_cluster,100,9.478361072465777,9.6504333019256592,6.9364815950393677,11.722817540168762,14.13422212600708,19.468607902526855,100,4.6508791903406381,4.0768784210085869,2.1319721639156342,6.647789478302002,9.1256756544113173,10.963152885437012,100,-4.8274818821251388,-4.5523524880409241,-8.3709319531917572,-1.7985197305679321,1.0613763332366943,5.5129482746124268
LM,JAC,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,prompt,10000,9.9495793022394885,9.98284912109375,7.2471276521682739,12.679257154464722,15.076896381378173,24.228206634521484,10000,4.6516503807620557,4.0570211410522461,1.6645487248897552,7.018785834312439,9.7656825065612818,21.046245574951172,10000,-5.2979289214774328,-5.3255209922790527,-8.7288285791873932,-1.8247517049312592,1.1153612136840843,19.579896189272404
LM,JAC,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.9495793022394867,10.042809581756591,7.8126784682273867,12.038998985290526,14.058860216140749,20.051980781555176,1000,4.6516503807620557,4.3703360199928287,2.989346883445978,6.0376241981983183,7.7173415970802308,12.837490653991699,1000,-5.2979289214774328,-5.212912990804762,-7.8265458908397703,-2.6262214833404869,-0.42379967212677,6.2124511241912845
LM,JAC,ENTRY_CURRENT_COHORT,locality,B10_ONLY,prompt,1000,9.4082092866357421,9.4449176788330078,6.6848081350326538,12.280336856842041,14.548751831054689,23.74110221862793,1000,4.6559804973227434,4.0357916355133057,1.8570520877838135,7.0899115800857544,9.4582910537719727,17.551870346069336,1000,-4.7522287893129977,-4.6739358901977539,-8.0674153566360474,-1.6362035274505615,1.3208992958068859,13.844626468606293
LM,JAC,ENTRY_CURRENT_COHORT,locality,B10_ONLY,request_cluster,100,9.4082092866357421,8.9895286083221428,7.5091865062713623,11.708835577964782,13.925099067687992,20.051980781555176,100,4.6559804973227434,4.4916172891855233,3.1027671629562974,5.8523568160366271,7.3420399141311652,11.784232521057129,100,-4.7522287893129969,-4.3577268064022068,-6.7694078505039217,-2.567293834686279,-0.23990715518593542,3.5806261807680131
LM,JAC,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,1.0260847835794458,0.0028610985027626157,0.0012264773831702769,0.0088980409782379866,2.6903594255447403,18.567924499511719,1000,12.176205359133892,12.305583000183105,9.0330653190612793,15.462899446487427,17.961240577697755,29.966108322143555,1000,11.150120575554446,12.299625507963356,8.8951161381555721,15.452996341919061,17.95633472542977,29.96577888194588
LM,JAC,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,1.0260847835794458,0.0028610985027626157,0.0012264773831702769,0.0088980409782379866,2.6903594255447403,18.567924499511719,1000,12.176205359133892,12.305583000183105,9.0330653190612793,15.462899446487427,17.961240577697755,29.966108322143555,1000,11.150120575554446,12.299625507963356,8.8951161381555721,15.452996341919061,17.95633472542977,29.96577888194588
LM,JAC,IMMEDIATE_POST,rewrite,B10_ONLY,prompt,100,0.022400471212795311,0.0028870115056633949,0.0014525523583870381,0.0059896677266806364,0.013282018620520848,1.6718728542327881,100,13.292606208324433,12.779695510864258,10.229578018188477,16.014615535736084,18.889373016357421,26.000858306884766,100,13.270205737111636,12.77451712009497,10.204088449478149,16.01095492154127,18.888648345274852,26.000836849443658
LM,JAC,IMMEDIATE_POST,rewrite,B10_ONLY,request_cluster,100,0.022400471212795311,0.0028870115056633949,0.0014525523583870381,0.0059896677266806364,0.013282018620520848,1.6718728542327881,100,13.292606208324433,12.779695510864258,10.229578018188477,16.014615535736084,18.889373016357421,26.000858306884766,100,13.270205737111636,12.77451712009497,10.204088449478149,16.01095492154127,18.888648345274852,26.000836849443658
LM,JAC,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,2.671114423853207,0.65786617994308472,0.035852046683430672,4.0858335494995117,8.5523692131042477,22.490266799926758,2000,8.4701004044101573,8.2373523712158203,5.2533820867538452,11.359395980834961,14.150322151184083,25.160791397094727,2000,5.7989859805569504,6.4986100196838379,1.9604141786694527,10.348328266758472,13.638622436206788,25.158494014060125
LM,JAC,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,2.671114423853207,1.298927990719676,0.12286781170405447,3.7747860616073012,7.8719913959503174,18.963630676269531,1000,8.4701004044101573,8.4853394031524658,5.7162717878818512,10.877748489379883,13.662155055999758,22.959592819213867,1000,5.7989859805569504,6.4079285860061646,2.6124921813607216,9.7314391131512821,12.98826928208582,22.957965966314077
LM,JAC,IMMEDIATE_POST,rephrase,B10_ONLY,prompt,200,1.4560191721837328,0.12370199337601662,0.022893510293215513,1.6951999962329865,4.680528211593626,12.78470516204834,200,9.0694147628638895,8.8736209869384766,6.0734467506408691,11.839545726776123,14.875823307037352,22.017704010009766,200,7.6133955906801569,7.8868407364934683,4.0750577226281166,11.430865719914436,14.751341257058083,22.017502328235423
LM,JAC,IMMEDIATE_POST,rephrase,B10_ONLY,request_cluster,100,1.4560191721837328,0.3474765457212925,0.037742203872767277,2.1091616656631231,5.0867431126534948,10.074897766113281,100,9.0694147628638895,8.9682773351669312,6.7160301208496094,11.270723104476929,13.946538162231446,18.481941223144531,100,7.6133955906801569,7.6806396991014481,4.397239460144192,11.130420494358987,13.910739205777645,18.459115285426378
LM,JAC,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,prompt,10000,9.1026829638872293,9.1782321929931641,6.2501066923141479,11.976522445678711,14.480148887634279,23.485458374023438,10000,4.665199159540955,4.1046719551086426,1.7433498501777649,6.9522876739501953,9.6848752975463874,20.460823059082031,10000,-4.4374838043462743,-4.4780564308166504,-7.9880530647933483,-0.970001220703125,2.0158722877502444,20.412368938326836
LM,JAC,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.1026829638872293,9.1943125963211045,6.8035175085067747,11.313589334487915,13.402425804138185,18.513221073150635,1000,4.6651991595409541,4.3984614787390459,3.0683312132954601,5.979588164389134,7.673897860050201,13.618731117248535,1000,-4.4374838043462752,-4.4252364128828052,-7.0345543544739488,-1.8236620388925076,0.3988442512974148,7.9863769736024555
LM,JAC,IMMEDIATE_POST,locality,B10_ONLY,prompt,1000,8.1226143063781784,8.2732272148132324,5.2636885643005371,11.041878938674927,13.315511131286621,23.485458374023438,1000,4.8396168306628242,4.5165877342224121,2.0802673697471619,7.0999640226364136,9.4604364395141598,15.740795135498047,1000,-3.2829974757153542,-3.414264440536499,-6.6284853219985962,-0.023360967636108398,3.3093112468719488,15.661649993620813
LM,JAC,IMMEDIATE_POST,locality,B10_ONLY,request_cluster,100,8.1226143063781766,7.7049348592758182,6.3367545962333676,10.782047986984253,12.438094863891603,14.978585243225098,100,4.8396168306628242,4.797847792506218,3.3875503271818159,6.1501856923103331,7.2022804021835345,13.618731117248535,100,-3.2829974757153542,-2.9861497297883033,-5.9725491319783037,-0.67827227264642709,1.3211977887153645,6.0084830760955814
LA,O,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,10.069764645040035,9.9396939277648926,7.3882313966751099,12.880821228027344,15.335879325866699,21.693849563598633,1000,4.2213249957386871,3.6089251041412354,1.3723827600479126,6.3581879138946533,8.9070732116699229,17.64460563659668,1000,-5.8484396493013486,-5.9038153290748596,-8.9589714407920837,-2.6700448989868164,0.39874625205993658,15.106022655963898
LA,O,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,10.069764645040035,9.9396939277648926,7.3882313966751099,12.880821228027344,15.335879325866699,21.693849563598633,1000,4.2213249957386871,3.6089251041412354,1.3723827600479126,6.3581879138946533,8.9070732116699229,17.64460563659668,1000,-5.8484396493013486,-5.9038153290748596,-8.9589714407920837,-2.6700448989868164,0.39874625205993658,15.106022655963898
LA,O,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,prompt,100,10.538960692584515,10.276204109191895,7.9464682340621948,13.404307126998901,15.195754718780526,20.097650527954102,100,4.4103157575149092,3.5524444580078125,1.4230872690677643,6.85108482837677,9.3038161277771056,16.456392288208008,100,-6.1286449350696053,-6.0663062334060669,-9.3685676017776132,-2.6752266883850098,0.4322825908660915,4.6765124797821045
LA,O,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,request_cluster,100,10.538960692584515,10.276204109191895,7.9464682340621948,13.404307126998901,15.195754718780526,20.097650527954102,100,4.4103157575149092,3.5524444580078125,1.4230872690677643,6.85108482837677,9.3038161277771056,16.456392288208008,100,-6.1286449350696053,-6.0663062334060669,-9.3685676017776132,-2.6752266883850098,0.4322825908660915,4.6765124797821045
LA,O,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,9.5175767628187309,9.5209593772888184,7.0286767482757568,11.948163986206055,14.238455104827882,22.852451324462891,2000,4.3360931712747552,3.7793515920639038,1.3768496513366699,6.4688689708709717,9.1575341224670446,20.847616195678711,2000,-5.1814835915439765,-5.2234561741352081,-8.3045161217451096,-2.1515514850616455,0.77112054824829201,15.196739243343472
LA,O,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.5175767628187309,9.4143431186676025,7.2728351950645447,11.791978716850281,13.683752012252809,20.869479179382324,1000,4.3360931712747552,3.8248127698898315,1.9430032819509506,6.2360149025917053,8.8218082427978519,17.627747535705566,1000,-5.1814835915439765,-5.2163928151130676,-7.9289102144539356,-2.4184103012084961,0.36794934272766278,12.092500650323927
LA,O,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,prompt,200,10.053163922429086,10.087689876556396,7.4469461441040039,12.228322744369507,15.182684230804442,22.852451324462891,200,4.3218469169642777,3.6190853118896484,1.2844986617565155,6.4203951358795166,9.8404827117919922,15.810206413269043,200,-5.731317005464807,-5.3516436219215393,-8.6712546348571777,-2.3010515570640564,0.29805011749267529,5.9219264984130859
LA,O,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,request_cluster,100,10.053163922429086,9.9292445182800293,7.5554592609405518,12.10892128944397,14.62314333915711,20.869479179382324,100,4.3218469169642777,4.0486620664596558,1.7771396418102086,5.5970439910888672,9.1551464319229137,13.761082172393799,100,-5.731317005464807,-5.6725333780050278,-8.1451909691095352,-2.3299370110034943,-0.62385339736938461,5.1970131397247314
LA,O,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,prompt,10000,10.028042146945719,10.014167308807373,7.4086869955062866,12.66797661781311,15.114060211181641,28.090703964233398,10000,4.6523051271404281,4.0367143154144287,1.4660870432853699,7.1034226417541504,9.8565372467041037,21.719785690307617,10000,-5.3757370198052898,-5.4566655158996582,-8.8448369354009628,-1.9366711378097534,1.0414072036743165,21.70269432477653
LA,O,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,10.028042146945717,10.057668948173522,7.9204370021820072,12.048895859718323,14.029768362045289,20.256711959838867,1000,4.6523051271404281,4.424043673276902,2.9316443292424084,6.2153303310275074,7.8362766504287729,13.183168840408324,1000,-5.3757370198052898,-5.2426046118140217,-7.9551233559846874,-2.8471191227436066,-0.79973981976509056,5.9990038931369778
LA,O,ENTRY_CURRENT_COHORT,locality,B10_ONLY,prompt,1000,10.111028995729052,10.054254055023193,7.5202860832214355,12.77328896522522,15.270161342620851,24.807577133178711,1000,4.6877415267636531,4.0190467834472656,1.4297994375228882,7.2362583875656128,9.9922535896301277,21.587278366088867,1000,-5.4232874689653983,-5.5583279132843018,-8.7752609252929688,-2.0705478191375732,0.83654499053955089,21.584861697629094
LA,O,ENTRY_CURRENT_COHORT,locality,B10_ONLY,request_cluster,100,10.111028995729052,9.9712008953094475,8.1910956978797902,12.257310652732849,13.926585025787356,20.256711959838867,100,4.6877415267636531,4.6221542909741409,2.9259760109707713,6.3220941338688137,7.9280955511331559,11.397397327423096,100,-5.4232874689653965,-5.0067731544841081,-7.6649482283275576,-3.3346790902316568,-1.2465349245071364,4.223094712290913
LA,O,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,0.0014683988905580918,0.00072947354055941105,0.00033265526872128248,0.0015001959109213203,0.0033229393884539609,0.034764714539051056,1000,15.182957122802735,14.962100982666016,12.136423110961914,17.835715770721436,20.791074562072755,30.067626953125,1000,15.181488723912176,14.961765167448903,12.135829232895048,17.835302979357948,20.790712162459386,30.067340891750064
LA,O,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,0.0014683988905580918,0.00072947354055941105,0.00033265526872128248,0.0015001959109213203,0.0033229393884539609,0.034764714539051056,1000,15.182957122802735,14.962100982666016,12.136423110961914,17.835715770721436,20.791074562072755,30.067626953125,1000,15.181488723912176,14.961765167448903,12.135829232895048,17.835302979357948,20.790712162459386,30.067340891750064
LA,O,IMMEDIATE_POST,rewrite,B10_ONLY,prompt,100,0.0019025140644589556,0.0010112773161381483,0.00036706743412651122,0.001969241799088195,0.0039010627428069716,0.012228281237185001,100,14.721890597343444,14.529409408569336,12.287726879119873,16.754117488861084,20.186603927612303,25.327823638916016,100,14.719988083278986,14.52848777248073,12.285584393364843,16.751856207449237,20.18396398188197,25.327566656720592
LA,O,IMMEDIATE_POST,rewrite,B10_ONLY,request_cluster,100,0.0019025140644589556,0.0010112773161381483,0.00036706743412651122,0.001969241799088195,0.0039010627428069716,0.012228281237185001,100,14.721890597343444,14.529409408569336,12.287726879119873,16.754117488861084,20.186603927612303,25.327823638916016,100,14.719988083278986,14.52848777248073,12.285584393364843,16.751856207449237,20.18396398188197,25.327566656720592
LA,O,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,1.3581160061237569,0.10448647290468216,0.010377878090366721,1.6296542286872864,4.7898700237274197,18.649713516235352,2000,10.456055448444676,10.312109470367432,7.6239194869995117,13.270357608795166,16.10196056365967,25.319728851318359,2000,9.0979394423209197,9.2643629163503647,5.7604302660329267,12.608353415038437,15.762862691748889,25.31958473767736
LA,O,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,1.3581160061237569,0.37011345778591931,0.027887573465704918,2.1616168487817049,3.7585484825074675,16.269378185272217,1000,10.456055448444676,10.384293556213379,7.9915752708911896,13.030662417411804,15.272994422912598,23.504236221313477,1000,9.0979394423209197,9.2261629656422883,6.3083703939337283,12.106237183324993,14.761074390797877,23.503526622618665
LA,O,IMMEDIATE_POST,rephrase,B10_ONLY,prompt,200,1.0938066585992783,0.064775858074426651,0.0098710914608091116,0.8854314386844635,4.0254770755767826,10.745090484619141,200,10.588992675542832,10.44163179397583,7.9672907590866089,13.494286060333252,16.270742416381836,21.426265716552734,200,9.4951860169435527,9.663143090903759,6.0525842607021332,13.325032240187284,16.071096093114466,21.424687439575791
LA,O,IMMEDIATE_POST,rephrase,B10_ONLY,request_cluster,100,1.0938066585992783,0.1757384289521724,0.018960403322125785,1.6429910925216973,3.5883831992745407,8.0103821754455566,100,10.588992675542832,10.642664670944214,8.0782594084739685,13.170843839645386,15.179828166961673,19.053184509277344,100,9.4951860169435527,9.3939376287162304,6.6531046837335452,12.934325327165425,14.796016329916895,18.480232027359307
LA,O,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,prompt,10000,9.3060549194171411,9.3434572219848633,6.607463002204895,12.048533916473389,14.547096633911133,24.917501449584961,10000,4.7261736882769201,4.146270751953125,1.5952003002166748,7.1772044897079468,9.9136406898498546,21.575981140136719,10000,-4.5798812311402219,-4.6694099903106689,-8.1289209127426147,-1.2095881700515747,1.9384679794311532,21.548596767708659
LA,O,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.3060549194171411,9.3324570655822754,7.0516628742218019,11.394831228256226,13.429604415893554,18.80583038330078,1000,4.7261736882769201,4.4841762661933897,2.9809629093855619,6.2963824450969694,7.7453981280326847,13.715834379196167,1000,-4.5798812311402219,-4.4352402091026306,-7.0445206383476036,-2.1869129978120325,0.11004866063594843,8.4970805588178333
LA,O,IMMEDIATE_POST,locality,B10_ONLY,prompt,1000,9.5004563195302616,9.5663361549377441,6.8015718460083008,12.127310276031494,14.660190963745118,24.917501449584961,1000,4.8193586483647817,4.2631471157073975,1.4747933447360992,7.3208140134811401,10.114675807952882,21.372364044189453,1000,-4.6810976711654799,-4.8798577785491943,-8.2425473779439926,-1.3283016681671143,2.0095838546752933,21.369613499846309
LA,O,IMMEDIATE_POST,locality,B10_ONLY,request_cluster,100,9.5004563195302634,9.4328100025653843,7.6083828330039971,11.537158417701722,13.486770162582399,16.522409820556639,100,4.8193586483647808,4.7085434287786487,2.9900073625147345,6.5402938254177574,7.7934132081270242,11.339802408218384,100,-4.6810976711654808,-4.1092316672205929,-6.7921357578597963,-2.2978821294382215,-0.57693882102146743,4.445970693323761
LA,QCL,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,10.109739679500461,10.037591457366943,7.4038360118865967,12.931882858276367,15.468037414550782,21.72265625,1000,4.2275588785686997,3.6115990877151489,1.4885298609733582,6.3193734884262085,9.0187860488891598,16.265239715576172,1000,-5.8821808009317609,-5.9798586368560791,-9.157252699136734,-2.6184436678886414,0.19414701461792,13.113889425992966
LA,QCL,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,10.109739679500461,10.037591457366943,7.4038360118865967,12.931882858276367,15.468037414550782,21.72265625,1000,4.2275588785686997,3.6115990877151489,1.4885298609733582,6.3193734884262085,9.0187860488891598,16.265239715576172,1000,-5.8821808009317609,-5.9798586368560791,-9.157252699136734,-2.6184436678886414,0.19414701461792,13.113889425992966
LA,QCL,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,prompt,100,10.453913374990226,10.356789112091064,7.733811616897583,13.527694225311279,15.60111417770386,18.629003524780273,100,4.4346632579434662,3.9014785289764404,2.1336807012557983,5.9452718496322632,9.4265177726745701,14.133063316345215,100,-6.0192501170467585,-6.0605647563934326,-10.197636508615687,-1.808462381362915,-0.31937761306762424,7.1788679361343384
LA,QCL,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,request_cluster,100,10.453913374990226,10.356789112091064,7.733811616897583,13.527694225311279,15.60111417770386,18.629003524780273,100,4.4346632579434662,3.9014785289764404,2.1336807012557983,5.9452718496322632,9.4265177726745701,14.133063316345215,100,-6.0192501170467585,-6.0605647563934326,-10.197636508615687,-1.808462381362915,-0.31937761306762424,7.1788679361343384
LA,QCL,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,9.5827913952707888,9.5819640159606934,7.1086758375167847,12.090747356414795,14.433810997009278,21.276004791259766,2000,4.3228124675492294,3.7184082269668579,1.4086098968982697,6.4515024423599243,9.1262248992919943,20.144512176513672,2000,-5.2599789277215603,-5.1735925674438477,-8.3630154132843018,-2.2556598782539368,0.46553649902343852,16.813271256978624
LA,QCL,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.5827913952707888,9.4994803667068481,7.3625769019126892,11.857164859771729,13.688263893127441,20.063069343566895,1000,4.3228124675492294,3.812159925699234,1.8638450764119625,6.1247020959854126,8.6871684312820427,17.857077598571777,1000,-5.2599789277215603,-5.2371633052825928,-8.152288407087326,-2.5892664417624474,0.10163899660110522,11.209652797726449
LA,QCL,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,prompt,200,10.137281410694122,10.190629959106445,7.746092677116394,12.26544189453125,14.950490570068359,20.071765899658203,200,4.3112195740919557,3.7830562591552734,1.2055800557136536,6.6103702783584595,9.1996320724487308,12.970334053039551,200,-5.8260618366021664,-5.0917656421661377,-9.001563549041748,-2.8221465349197388,0.18492851257324175,6.6468963623046875
LA,QCL,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,request_cluster,100,10.137281410694122,10.266108274459839,7.767613410949707,12.068502068519592,13.718802356719975,18.719422340393066,100,4.3112195740919557,3.9675235748291016,1.6849280381575227,6.0969222784042358,8.8569543123245253,10.942033767700195,100,-5.8260618366021664,-5.3102896809577942,-9.1222336292266846,-2.5409993827342987,-0.89339525848626933,4.2259600162506104
LA,QCL,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,prompt,10000,10.087543772470276,10.112955570220947,7.4199566841125488,12.751614570617676,15.145010948181152,28.738922119140625,10000,4.6924549522494692,4.1022143363952637,1.6071626543998718,7.1240209341049194,9.8707602500915552,21.195371627807617,10000,-5.3950888202208063,-5.4117059111595154,-8.8860110640525818,-1.9909533560276031,1.0112687110900882,21.189536818768829
LA,QCL,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,10.087543772470276,10.126404643058777,7.9401293158531185,12.109569430351257,14.079969530105592,20.545158386230469,1000,4.6924549522494692,4.4099650382995605,3.031673238473013,6.1902846530079847,7.8048077738285064,13.441170215606689,1000,-5.3950888202208072,-5.2500951047986746,-7.892119561624714,-2.836872211098671,-0.89802380457520437,5.7338005185127257
LA,QCL,ENTRY_CURRENT_COHORT,locality,B10_ONLY,prompt,1000,10.182713364708004,10.273236751556396,7.5494475364685059,12.859635591506958,15.388576412200928,26.321767807006836,1000,4.7968282003756615,4.3089120388031006,1.6484581232070923,7.3013471364974976,9.7911809921264652,21.195371627807617,1000,-5.3858851643323433,-5.2994998842477798,-8.7780647203326225,-2.3659704923629761,0.8313496589660675,21.189536818768829
LA,QCL,ENTRY_CURRENT_COHORT,locality,B10_ONLY,request_cluster,100,10.182713364708002,10.081913113594055,8.1726766586303707,12.174387860298157,14.034021568298339,20.545158386230469,100,4.7968282003756606,4.6774506494402885,3.1652927520684897,6.2415918380022042,7.5116251742839841,11.492994546890259,100,-5.3858851643323433,-4.8615888228174295,-7.5542502716183657,-3.2952336698770521,-1.2969934797286982,3.7534743562340736
LA,QCL,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,0.0057090416673063376,0.0012045993353240192,0.00056492222938686609,0.0024653656873852015,0.0045773249585181492,2.5847172737121582,1000,14.273357095241547,13.897195339202881,11.20500659942627,16.961838245391846,19.758473587036132,26.598394393920898,1000,14.267648053574241,13.893890548177296,11.202418584070983,16.961308888494386,19.757514047922449,26.598026581690647
LA,QCL,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,0.0057090416673063376,0.0012045993353240192,0.00056492222938686609,0.0024653656873852015,0.0045773249585181492,2.5847172737121582,1000,14.273357095241547,13.897195339202881,11.20500659942627,16.961838245391846,19.758473587036132,26.598394393920898,1000,14.267648053574241,13.893890548177296,11.202418584070983,16.961308888494386,19.757514047922449,26.598026581690647
LA,QCL,IMMEDIATE_POST,rewrite,B10_ONLY,prompt,100,0.0040003810307462119,0.0013913364382460713,0.00060849738656543195,0.0023550645564682782,0.004034838918596519,0.19134986400604248,100,14.642026071548463,14.490786552429199,11.182556629180908,17.764626026153564,19.80078849792481,26.116605758666992,100,14.638025690517715,14.485203697811812,11.181003323799814,17.763429428610834,19.800292266465846,26.115297815646045
LA,QCL,IMMEDIATE_POST,rewrite,B10_ONLY,request_cluster,100,0.0040003810307462119,0.0013913364382460713,0.00060849738656543195,0.0023550645564682782,0.004034838918596519,0.19134986400604248,100,14.642026071548463,14.490786552429199,11.182556629180908,17.764626026153564,19.80078849792481,26.116605758666992,100,14.638025690517715,14.485203697811812,11.181003323799814,17.763429428610834,19.800292266465846,26.115297815646045
LA,QCL,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,1.7621689227209791,0.26129306852817535,0.020729265175759792,2.5286511778831482,5.8031151294708252,17.481983184814453,2000,9.4105361823160205,9.1980810165405273,6.4114363193511963,12.158529043197632,14.971672344207768,24.510122299194336,2000,7.6483672595950409,7.7695972248911858,4.328859481960535,11.297376144677401,14.519092892063782,24.509633898793254
LA,QCL,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,1.7621689227209791,0.81077183922752738,0.066426525241695344,2.7581309189554304,4.783772969245911,13.750924587249756,1000,9.4105361823160205,9.3101165294647217,6.8624052107334137,11.79017186164856,14.334338092803955,21.979437828063965,1000,7.6483672595950409,7.5920029240660369,4.7079488930758089,10.640875606273767,13.543900615605526,21.977279041922884
LA,QCL,IMMEDIATE_POST,rephrase,B10_ONLY,prompt,200,1.6837833405074707,0.19499172270298004,0.019304031971842051,1.7885036468505859,6.4180020809173577,11.625020980834961,200,9.5599190325662491,9.0286002159118652,6.1032084226608276,12.187588453292847,15.657300376892088,23.024209976196289,200,7.8761356920587788,7.3880318850278854,3.8963840007781982,11.622396330349147,15.632225988153367,23.013892888091505
LA,QCL,IMMEDIATE_POST,rephrase,B10_ONLY,request_cluster,100,1.6837833405074707,0.3000041376799345,0.047159420675598085,3.0959487315267324,5.4698016350856058,9.2565994262695312,100,9.5599190325662491,9.0081578493118286,6.4608830213546753,11.722447276115417,15.820782756805421,21.348428726196289,100,7.8761356920587788,7.4587702658027411,4.3712377548217773,11.335152846411802,15.264439091831447,21.331961968448013
