M_entry,NS_den,NS_num,NS_rate,NS_strict_den,NS_strict_num,PS_den,PS_num,PS_rate,PS_strict_den,PS_strict_num,RS_den,RS_num,RS_rate,RS_strict_den,RS_strict_num,W_entry,alias,arm,batch,cell,checkpoint_bytes,checkpoint_seconds,completed_requests,endpoint_observation_seconds,first_batch_total_seconds,fixed_z_sha256,locality_target_new_all_tokens_correct_count,locality_target_new_correct_token_count,locality_target_new_nll_max,locality_target_new_nll_mean,locality_target_new_nll_median,locality_target_new_nll_p90,locality_target_new_row_count,locality_target_new_strict_teacher_forced_correct_den,locality_target_new_strict_teacher_forced_correct_num,locality_target_new_target_token_denominator,locality_target_true_all_tokens_correct_count,locality_target_true_correct_token_count,locality_target_true_nll_max,locality_target_true_nll_mean,locality_target_true_nll_median,locality_target_true_nll_p90,locality_target_true_row_count,locality_target_true_strict_teacher_forced_correct_den,locality_target_true_strict_teacher_forced_correct_num,locality_target_true_target_token_denominator,main_jvp_count,peak_gpu_bytes,peak_host_rss_kib,rephrase_target_new_all_tokens_correct_count,rephrase_target_new_correct_token_count,rephrase_target_new_nll_max,rephrase_target_new_nll_mean,rephrase_target_new_nll_median,rephrase_target_new_nll_p90,rephrase_target_new_row_count,rephrase_target_new_strict_teacher_forced_correct_den,rephrase_target_new_strict_teacher_forced_correct_num,rephrase_target_new_target_token_denominator,rephrase_target_true_all_tokens_correct_count,rephrase_target_true_correct_token_count,rephrase_target_true_nll_max,rephrase_target_true_nll_mean,rephrase_target_true_nll_median,rephrase_target_true_nll_p90,rephrase_target_true_row_count,rephrase_target_true_strict_teacher_forced_correct_den,rephrase_target_true_strict_teacher_forced_correct_num,rephrase_target_true_target_token_denominator,request_count,rewrite_target_new_all_tokens_correct_count,rewrite_target_new_correct_token_count,rewrite_target_new_nll_max,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_p90,rewrite_target_new_row_count,rewrite_target_new_strict_teacher_forced_correct_den,rewrite_target_new_strict_teacher_forced_correct_num,rewrite_target_new_target_token_denominator,rewrite_target_true_all_tokens_correct_count,rewrite_target_true_correct_token_count,rewrite_target_true_nll_max,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_p90,rewrite_target_true_row_count,rewrite_target_true_strict_teacher_forced_correct_den,rewrite_target_true_strict_teacher_forced_correct_num,rewrite_target_true_target_token_denominator,source_head,target_seconds,write_with_endpoint_seconds
1e18337a1eca1bb2d5ab0abdc046be7e42c5c00904e3ea65c2f7dc94e5b54807,1000,869,0.869,100,56,200,185,0.925,100,88,100,100,1.0,100,100,c8ea4686f3070ba6fe032c2d3b579c7c9dacd842886175216c34b8dd18f911f2,llama3-8b-inst,O_NATIVE,1,0,5284845813,29.426532986108214,100,79.98126713605598,1115.5621087639593,b77e88c4561b906475d6ad9c6fc47323e8490b1cf7c37b4f2fc76c665e33c011,4,7,23.806610107421875,10.976382461061585,11.021828651428223,15.873006629943848,1000,100,0,1010,169,198,17.697004318237305,5.304770715531369,5.014046669006348,10.299618244171143,1000,100,0,1030,0,39115080192,33610480,131,133,12.689929962158203,1.5665824408517801,0.2695544809103012,5.336558628082275,200,100,49,202,4,10,20.324710845947266,9.245374298095703,9.064300060272217,14.265041923522947,200,100,0,206,100,100,101,0.025194305926561356,0.0019451736112387152,0.0008131534559652209,0.0038690073182806426,100,100,100,101,0,3,22.148353576660156,14.405840878486634,14.268362045288086,19.34817409515381,100,100,0,103,77358b1546d1baf83b3e251afcce663b08d7bfd7,757.6299108490348,261.2959329839796
9848947d4f6a5e5c61bffab45450ad78f92592bf236dd90d1ae1520159aba973,1000,849,0.849,100,56,200,195,0.975,100,96,100,99,0.99,100,99,cdd5922436375d05aa5b7bae8059da9767e51a6f89eda6ec78b49a2986551428,qwen2.5-7b-inst,O_NATIVE,1,1,8535431497,54.306338055990636,100,95.68559327814728,810.8231639331207,9bcb922af5de9625ef11be8277d1c976116bba606bebaa78511bbdf66f9b36bd,8,8,21.47412109375,10.796826762281357,10.781001091003418,15.655814743041994,1000,100,0,1010,131,160,20.804405212402344,5.983994516834617,5.450904369354248,11.438626003265382,1000,100,0,1030,0,40947317248,55164108,130,132,13.485766410827637,1.7985625557776075,0.313312292098999,5.502956008911132,200,100,46,202,1,5,25.835412979125977,12.274470608085394,12.185808658599854,17.902911567687987,200,100,0,206,100,99,100,1.2105143070220947,0.036220272103673776,0.01011076895520091,0.057541608810424805,100,100,99,101,1,4,30.662668228149414,15.078082574009896,14.717382431030273,21.25208148956299,100,100,1,103,77358b1546d1baf83b3e251afcce663b08d7bfd7,362.57600888004526,279.39990990702063
1e18337a1eca1bb2d5ab0abdc046be7e42c5c00904e3ea65c2f7dc94e5b54807,1000,858,0.858,100,53,200,177,0.885,100,81,100,100,1.0,100,100,c8ea4686f3070ba6fe032c2d3b579c7c9dacd842886175216c34b8dd18f911f2,llama3-8b-inst,JV_NATIVE,1,2,5284845813,31.762847392819822,100,83.16339775780216,1647.165369741153,b77e88c4561b906475d6ad9c6fc47323e8490b1cf7c37b4f2fc76c665e33c011,9,12,23.862316131591797,10.714540405328268,10.775123119354248,15.733733463287354,1000,100,0,1010,163,192,17.880802154541016,5.3422181169432585,5.047408819198608,10.411035060882568,1000,100,1,1030,20,38191523328,33973160,120,122,12.823269844055176,2.095719306357205,0.642320305109024,6.231567955017087,200,100,43,202,4,10,18.98365020751953,8.34000469116494,8.098595142364502,13.302131175994871,200,100,0,206,100,100,101,0.04519398510456085,0.002587331631111738,0.0012104928027838469,0.005187384271994234,100,100,100,101,0,3,21.42755126953125,13.846531071662902,13.612408638000488,18.672824668884285,100,100,0,103,77358b1546d1baf83b3e251afcce663b08d7bfd7,764.3080977690406,703.842960447073
9848947d4f6a5e5c61bffab45450ad78f92592bf236dd90d1ae1520159aba973,1000,833,0.833,100,56,200,193,0.965,100,94,100,100,1.0,100,100,cdd5922436375d05aa5b7bae8059da9767e51a6f89eda6ec78b49a2986551428,qwen2.5-7b-inst,JV_NATIVE,1,3,8535431497,60.21441835956648,100,95.34247539332137,1355.0508929789066,9bcb922af5de9625ef11be8277d1c976116bba606bebaa78511bbdf66f9b36bd,9,9,20.28611946105957,10.443339104428887,10.481582164764404,15.33496265411377,1000,100,0,1010,130,160,20.0645751953125,5.965968443121761,5.654548406600952,11.023891735076905,1000,100,0,1030,20,39041505792,55384988,132,134,14.60370922088623,1.87425335185093,0.34432293474674225,5.845702886581421,200,100,50,202,1,6,23.916549682617188,12.080460788607597,11.876691341400146,17.318881225585937,200,100,0,206,100,100,101,0.2635071575641632,0.02001926175536937,0.006960014812648296,0.044028475880622885,100,100,100,101,0,3,31.34124183654785,15.258413689136505,15.259349346160889,20.846953582763675,100,100,0,103,77358b1546d1baf83b3e251afcce663b08d7bfd7,364.0281911981292,743.1819384172559
