state,panel,metric,population,field,extreme,identity,case_sha256,value,finite,identity_verified
S875,current,PS,ALL,true_nll,min,f68da68ed770bfaba7e887b58f8f66468b886c1e7d1c9afe38810523c7c10087,e4b8f2da99fd9407c758cd306f846562424ec5c38d320289f03c60b8437ed73d,1.9825977087020874,True,True
S875,current,PS,ALL,true_nll,max,bd9f29ae62d71a330af5488bd08cfb38bada4d5fe9ff9065ad3e1d2b61d89ee8,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,21.6749210357666,True,True
S875,current,PS,ALL,desired_margin,min,b663d022b9a1e4e36e7de3171a40325156720746f9b7c145ca709c85744e7299,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,-5.13410758972168,True,True
S875,current,PS,ALL,desired_margin,max,bd9f29ae62d71a330af5488bd08cfb38bada4d5fe9ff9065ad3e1d2b61d89ee8,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,21.66627212241292,True,True
S875,current,NS,ALL,new_nll,min,434117e4a0e3d2242015efb1b01220f05e93c0711a14afe5d3ad7182e323e75e,c3d1232ee92be1fae591ba6e55b0007a6887d802f450e4ccbec7c323256597b2,0.01825999654829502,True,True
S875,current,NS,ALL,new_nll,max,dc130738be41365f9c31e323568435c98959f60c21641985eb47a5f169c13235,41ac9f4b6edb4de8be1a0542d145603d7f2dc2aa8d878691d750860653647eeb,21.487760543823242,True,True
S875,current,NS,ALL,true_nll,min,d7a22db049a60e0bc019d8169d9c7afbf0c59d4e4c705145d02ba8393e7e819e,41907372481ad56f63caae8f3c3d5f2eb5c53c0af56d1d0ac140ff0ddc5d5f26,0.013897906988859177,True,True
S875,current,NS,ALL,true_nll,max,6429ff411fcd2e2992e1e013d8415b246aee1cf8f73ddc6f3d2393e0bd5adc38,37a6520c67a7d24eb82e95ae3044ce7496b1c6b6886849d89ca6d9992b652b27,21.4215145111084,True,True
S875,current,NS,ALL,desired_margin,min,434117e4a0e3d2242015efb1b01220f05e93c0711a14afe5d3ad7182e323e75e,c3d1232ee92be1fae591ba6e55b0007a6887d802f450e4ccbec7c323256597b2,-13.466899877414107,True,True
S875,current,NS,ALL,desired_margin,max,8d24e3a023b71fc62ecb211eeaaa046f9d327dc857f623458a51462369bb1c59,b37bb790714ec2506228a1fdb5acbcc4a1ae760226fef46d7dab2ab433a9d4b1,17.006772130727768,True,True
S875,historical,RS,ALL,new_nll,min,ddd64ea55f7e402f34cd81172a4f9dfe1e4dd4de574649df2b1f8b69b5fb98be,b344cb621c5c3244aecbbaef54c64416744d5faf6e59cbad434bca9d100fe16b,8.642300235806033e-05,True,True
S875,historical,RS,ALL,new_nll,max,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,13.907676696777344,True,True
S875,historical,RS,ALL,true_nll,min,90d74a549b4ca255cc577e537a5edac3fdebd81424f0537d945f583f649630e1,681d12400213531e5fdef04c597ac192d359c2d0351df6f22f0240134d873350,4.232433319091797,True,True
S875,historical,RS,ALL,true_nll,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.536102294921875,True,True
S875,historical,RS,ALL,desired_margin,min,cf7afd6edca87ca76026e3a8fa1a6041236055b6b1215f2e1ca68cc1f076641e,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,2.842418670654297,True,True
S875,historical,RS,ALL,desired_margin,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.53262968524359,True,True
S875,historical,PS,ALL,new_nll,min,885d810371f006b265fd45ed97971fa7ad1d42a36ff4743c9eee3676bbc37958,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,0.0003953390696551651,True,True
S875,historical,PS,ALL,new_nll,max,469d4ea1685278cd39c25c113e0de3b00e89524618755fa0dd502fae23ed2fe9,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,15.775421142578125,True,True
S875,historical,PS,ALL,true_nll,min,f5c8045f376b8d9fc9a0603da6d0247a0f4f01181945d2c7f61e8f9252eda156,e91907bcf8de57caa6228d0cc4db18c130cd08d7be1610a3a452b53a0072d1ee,2.728428602218628,True,True
S875,historical,PS,ALL,true_nll,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.437007904052734,True,True
S875,historical,PS,ALL,desired_margin,min,6361bb324612c8857806030f9ad56e5c6cf3a991cc6d36a00b480182d6cb8bfa,ec990f4f5504b3f027d534e7c038c6afb8567a6b6787e17d60f46edcbe66977a,-4.628668308258057,True,True
S875,historical,PS,ALL,desired_margin,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.43042696127668,True,True
S875,historical,NS,ALL,new_nll,min,05151f6db3ad32eb7e0d6293eab3acefddefbcc7919a188e1aced55de4338784,423460bac56d9233064480e4bb6f1eb6622e89dfa9f73d68f38553f39e8433ca,0.0005727558163926005,True,True
S875,historical,NS,ALL,new_nll,max,3392bb2cbf638573a1777c719847114057a6e9ee8cde1d547d2f262969752890,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,21.311798095703125,True,True
S875,historical,NS,ALL,true_nll,min,c0a7e1accddf37d6edbcc3a5f3270f6d45b4567e271d2da371add00c3c66fa5f,4c2d983d3514d1fcf50ff50111404b71bdc5bd398d84dc436ad5577d66f84ead,0.005770453251898289,True,True
S875,historical,NS,ALL,true_nll,max,2cc3f7c73824e0641e73759d09a1dba6963820850ecb30bdde8221012491f02a,6ac49669e238276d51719480fddfee2e18cf265f43678ed995071d363ee943f5,18.91696548461914,True,True
S875,historical,NS,ALL,desired_margin,min,e55890ab60e34e39f306209161f595e49f06dab4884c7a9080318aa146482c6b,a11501e6e45d69a5dabb06a84de9022d24dcd9a4400fad8f518dc292188d98e4,-13.466899642720819,True,True
S875,historical,NS,ALL,desired_margin,max,2bdd944c272c9bbfca6a20e2338f9be3dc95464231584d8ba6976d5281afdd88,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,16.474648237228394,True,True
S75,current,RS,ALL,new_nll,min,d61e57e76c2ba53d609e00aa26cfb5dfbff8c43f67130faa8310abe3016389a1,71ecfa2482791c0c60ae95e4be4c734dad84ff0720acac9614bcf19ff0fb2f56,3.957670196541585e-05,True,True
S75,current,RS,ALL,new_nll,max,76342b1e0a5116a38b68ca6c901088f71ea8b2989453b151d9f85f9d60eabb06,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,6.382448196411133,True,True
S75,current,RS,ALL,true_nll,min,62f349415d880b7ab758928443dab88e1dc12e3257f6cb10e78d542c2d975b10,5395e1ae8455cd547ea5604debe13e62a1407ce44e55ddf7dc2afd3c221b364e,3.856567621231079,True,True
S75,current,RS,ALL,true_nll,max,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,21.278423309326172,True,True
S75,current,RS,ALL,desired_margin,min,76342b1e0a5116a38b68ca6c901088f71ea8b2989453b151d9f85f9d60eabb06,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,0.5797553062438965,True,True
S75,current,RS,ALL,desired_margin,max,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,21.27519948943518,True,True
S75,current,PS,ALL,new_nll,min,e4c8e71d1c173a1570577038e7f7e4f6949327e5fcd7a1d82f4201bfc7141eb6,71ecfa2482791c0c60ae95e4be4c734dad84ff0720acac9614bcf19ff0fb2f56,0.0010723085142672062,True,True
S75,current,PS,ALL,new_nll,max,b663d022b9a1e4e36e7de3171a40325156720746f9b7c145ca709c85744e7299,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,11.01869010925293,True,True
S75,current,PS,ALL,true_nll,min,f68da68ed770bfaba7e887b58f8f66468b886c1e7d1c9afe38810523c7c10087,e4b8f2da99fd9407c758cd306f846562424ec5c38d320289f03c60b8437ed73d,1.906401515007019,True,True
S75,current,PS,ALL,true_nll,max,73c35b99b7c1f0c1f4932b0c676697b72336b0dc9c150509086b2b1559c8dc91,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,19.924198150634766,True,True
S75,current,PS,ALL,desired_margin,min,b663d022b9a1e4e36e7de3171a40325156720746f9b7c145ca709c85744e7299,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,-5.470116138458252,True,True
S75,current,PS,ALL,desired_margin,max,73c35b99b7c1f0c1f4932b0c676697b72336b0dc9c150509086b2b1559c8dc91,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,19.921050738543272,True,True
S75,current,NS,ALL,new_nll,min,434117e4a0e3d2242015efb1b01220f05e93c0711a14afe5d3ad7182e323e75e,c3d1232ee92be1fae591ba6e55b0007a6887d802f450e4ccbec7c323256597b2,0.01816599816083908,True,True
S75,current,NS,ALL,new_nll,max,dc130738be41365f9c31e323568435c98959f60c21641985eb47a5f169c13235,41ac9f4b6edb4de8be1a0542d145603d7f2dc2aa8d878691d750860653647eeb,21.517009735107422,True,True
S75,current,NS,ALL,true_nll,min,d7a22db049a60e0bc019d8169d9c7afbf0c59d4e4c705145d02ba8393e7e819e,41907372481ad56f63caae8f3c3d5f2eb5c53c0af56d1d0ac140ff0ddc5d5f26,0.013621006160974503,True,True
S75,current,NS,ALL,true_nll,max,6429ff411fcd2e2992e1e013d8415b246aee1cf8f73ddc6f3d2393e0bd5adc38,37a6520c67a7d24eb82e95ae3044ce7496b1c6b6886849d89ca6d9992b652b27,21.425994873046875,True,True
S75,current,NS,ALL,desired_margin,min,434117e4a0e3d2242015efb1b01220f05e93c0711a14afe5d3ad7182e323e75e,c3d1232ee92be1fae591ba6e55b0007a6887d802f450e4ccbec7c323256597b2,-13.50228650122881,True,True
S75,current,NS,ALL,desired_margin,max,8d24e3a023b71fc62ecb211eeaaa046f9d327dc857f623458a51462369bb1c59,b37bb790714ec2506228a1fdb5acbcc4a1ae760226fef46d7dab2ab433a9d4b1,16.96069970726967,True,True
S75,historical,RS,ALL,new_nll,min,ddd64ea55f7e402f34cd81172a4f9dfe1e4dd4de574649df2b1f8b69b5fb98be,b344cb621c5c3244aecbbaef54c64416744d5faf6e59cbad434bca9d100fe16b,8.892617915989831e-05,True,True
S75,historical,RS,ALL,new_nll,max,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,13.90523910522461,True,True
S75,historical,RS,ALL,true_nll,min,90d74a549b4ca255cc577e537a5edac3fdebd81424f0537d945f583f649630e1,681d12400213531e5fdef04c597ac192d359c2d0351df6f22f0240134d873350,4.234640598297119,True,True
S75,historical,RS,ALL,true_nll,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.529478073120117,True,True
S75,historical,RS,ALL,desired_margin,min,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,2.8808326721191406,True,True
S75,historical,RS,ALL,desired_margin,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.526041815523058,True,True
S75,historical,PS,ALL,new_nll,min,885d810371f006b265fd45ed97971fa7ad1d42a36ff4743c9eee3676bbc37958,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,0.00039295581518672407,True,True
S75,historical,PS,ALL,new_nll,max,469d4ea1685278cd39c25c113e0de3b00e89524618755fa0dd502fae23ed2fe9,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,15.752362251281738,True,True
S75,historical,PS,ALL,true_nll,min,f5c8045f376b8d9fc9a0603da6d0247a0f4f01181945d2c7f61e8f9252eda156,e91907bcf8de57caa6228d0cc4db18c130cd08d7be1610a3a452b53a0072d1ee,2.7145631313323975,True,True
S75,historical,PS,ALL,true_nll,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.418941497802734,True,True
S75,historical,PS,ALL,desired_margin,min,6361bb324612c8857806030f9ad56e5c6cf3a991cc6d36a00b480182d6cb8bfa,ec990f4f5504b3f027d534e7c038c6afb8567a6b6787e17d60f46edcbe66977a,-4.609489917755127,True,True
S75,historical,PS,ALL,desired_margin,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.412353804334998,True,True
S75,historical,NS,ALL,new_nll,min,05151f6db3ad32eb7e0d6293eab3acefddefbcc7919a188e1aced55de4338784,423460bac56d9233064480e4bb6f1eb6622e89dfa9f73d68f38553f39e8433ca,0.0005519058904610574,True,True
S75,historical,NS,ALL,new_nll,max,3392bb2cbf638573a1777c719847114057a6e9ee8cde1d547d2f262969752890,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,21.297500610351562,True,True
S75,historical,NS,ALL,true_nll,min,c0a7e1accddf37d6edbcc3a5f3270f6d45b4567e271d2da371add00c3c66fa5f,4c2d983d3514d1fcf50ff50111404b71bdc5bd398d84dc436ad5577d66f84ead,0.005867281928658485,True,True
S75,historical,NS,ALL,true_nll,max,2cc3f7c73824e0641e73759d09a1dba6963820850ecb30bdde8221012491f02a,6ac49669e238276d51719480fddfee2e18cf265f43678ed995071d363ee943f5,18.930461883544922,True,True
S75,historical,NS,ALL,desired_margin,min,e55890ab60e34e39f306209161f595e49f06dab4884c7a9080318aa146482c6b,a11501e6e45d69a5dabb06a84de9022d24dcd9a4400fad8f518dc292188d98e4,-13.502286383882165,True,True
S75,historical,NS,ALL,desired_margin,max,2bdd944c272c9bbfca6a20e2338f9be3dc95464231584d8ba6976d5281afdd88,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,16.500109791755676,True,True
FULL8,current,RS,ALL,new_nll,min,3bf481686d2c47085e9be580688d5eee9a92c88569b12328ee0679e7963184ca,c3781534a87565a57e7035ef16916586407573fceaec6c913033f2f6dd3aaa24,2.8371408916427754e-05,True,True
FULL8,current,RS,ALL,new_nll,max,72a2f026568a0070050fcc76754bf2a3b914646792a9f2a9dc02bef959a86e2f,fbfd6393c2b37ff4ef7c9fd72aa259d6651e064a98825c102cc296c53fc00e54,0.01937815733253956,True,True
FULL8,current,RS,ALL,true_nll,min,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,5.108382225036621,True,True
FULL8,current,RS,ALL,true_nll,max,d3afea0c92bcfbacbaa153da1f000a8a7d4aef72a17e3d2201e25cf1eafa4495,2f351206009bd31541b52e772dab244c7331af91be90d333165f7e77cde33805,23.458642959594727,True,True
FULL8,current,RS,ALL,desired_margin,min,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,5.1072540688328445,True,True
FULL8,current,RS,ALL,desired_margin,max,d3afea0c92bcfbacbaa153da1f000a8a7d4aef72a17e3d2201e25cf1eafa4495,2f351206009bd31541b52e772dab244c7331af91be90d333165f7e77cde33805,23.457671041891444,True,True
FULL8,current,PS,ALL,new_nll,min,c2474657fa701bf95c1cb2010f6c355dab39175444dcaf945a6d9858111305c3,c4876de490dcf38b74d6c0d4f120cf01126c3d6a3a49b93ec81caae38ea1497e,0.0002975021197926253,True,True
FULL8,current,PS,ALL,new_nll,max,123e992fec4fea8d4d2c6b2c5225b66f7cf4c8992db87dbbc6d5e8c3562b01c1,c3781534a87565a57e7035ef16916586407573fceaec6c913033f2f6dd3aaa24,9.147446632385254,True,True
FULL8,current,PS,ALL,true_nll,min,f68da68ed770bfaba7e887b58f8f66468b886c1e7d1c9afe38810523c7c10087,e4b8f2da99fd9407c758cd306f846562424ec5c38d320289f03c60b8437ed73d,2.026034116744995,True,True
FULL8,current,PS,ALL,true_nll,max,bd9f29ae62d71a330af5488bd08cfb38bada4d5fe9ff9065ad3e1d2b61d89ee8,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,22.723594665527344,True,True
FULL8,current,PS,ALL,desired_margin,min,9ec98022255061127f50e7ff248f08242d2ec71fdc64f993a7438985fd4b5fcf,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,-0.9848685264587402,True,True
FULL8,current,PS,ALL,desired_margin,max,bd9f29ae62d71a330af5488bd08cfb38bada4d5fe9ff9065ad3e1d2b61d89ee8,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,22.712663296610117,True,True
FULL8,current,NS,ALL,new_nll,min,eda6731cb8e7527e6169e2c5e4dcc18f7fc0541315f474e01697a29ad874a232,83f317efec40450fbf5f5364df1e69e2344c0920aae75dc9da4b1d89e7b81b3f,0.0014751992421224713,True,True
FULL8,current,NS,ALL,new_nll,max,dc130738be41365f9c31e323568435c98959f60c21641985eb47a5f169c13235,41ac9f4b6edb4de8be1a0542d145603d7f2dc2aa8d878691d750860653647eeb,21.41274070739746,True,True
FULL8,current,NS,ALL,true_nll,min,d7a22db049a60e0bc019d8169d9c7afbf0c59d4e4c705145d02ba8393e7e819e,41907372481ad56f63caae8f3c3d5f2eb5c53c0af56d1d0ac140ff0ddc5d5f26,0.014319637790322304,True,True
FULL8,current,NS,ALL,true_nll,max,6429ff411fcd2e2992e1e013d8415b246aee1cf8f73ddc6f3d2393e0bd5adc38,37a6520c67a7d24eb82e95ae3044ce7496b1c6b6886849d89ca6d9992b652b27,21.26267433166504,True,True
FULL8,current,NS,ALL,desired_margin,min,eda6731cb8e7527e6169e2c5e4dcc18f7fc0541315f474e01697a29ad874a232,83f317efec40450fbf5f5364df1e69e2344c0920aae75dc9da4b1d89e7b81b3f,-17.92272676608991,True,True
FULL8,current,NS,ALL,desired_margin,max,8d24e3a023b71fc62ecb211eeaaa046f9d327dc857f623458a51462369bb1c59,b37bb790714ec2506228a1fdb5acbcc4a1ae760226fef46d7dab2ab433a9d4b1,17.05875191092491,True,True
FULL8,historical,RS,ALL,new_nll,min,ddd64ea55f7e402f34cd81172a4f9dfe1e4dd4de574649df2b1f8b69b5fb98be,b344cb621c5c3244aecbbaef54c64416744d5faf6e59cbad434bca9d100fe16b,8.010543388081715e-05,True,True
FULL8,historical,RS,ALL,new_nll,max,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,13.950508117675781,True,True
FULL8,historical,RS,ALL,true_nll,min,90d74a549b4ca255cc577e537a5edac3fdebd81424f0537d945f583f649630e1,681d12400213531e5fdef04c597ac192d359c2d0351df6f22f0240134d873350,4.306939125061035,True,True
FULL8,historical,RS,ALL,true_nll,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.557889938354492,True,True
FULL8,historical,RS,ALL,desired_margin,min,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,2.817676544189453,True,True
FULL8,historical,RS,ALL,desired_margin,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.554361971095204,True,True
FULL8,historical,PS,ALL,new_nll,min,885d810371f006b265fd45ed97971fa7ad1d42a36ff4743c9eee3676bbc37958,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,0.0003829461056739092,True,True
FULL8,historical,PS,ALL,new_nll,max,469d4ea1685278cd39c25c113e0de3b00e89524618755fa0dd502fae23ed2fe9,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,15.66052532196045,True,True
FULL8,historical,PS,ALL,true_nll,min,f5c8045f376b8d9fc9a0603da6d0247a0f4f01181945d2c7f61e8f9252eda156,e91907bcf8de57caa6228d0cc4db18c130cd08d7be1610a3a452b53a0072d1ee,2.719027280807495,True,True
FULL8,historical,PS,ALL,true_nll,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.537817001342773,True,True
FULL8,historical,PS,ALL,desired_margin,min,6361bb324612c8857806030f9ad56e5c6cf3a991cc6d36a00b480182d6cb8bfa,ec990f4f5504b3f027d534e7c038c6afb8567a6b6787e17d60f46edcbe66977a,-4.75076150894165,True,True
FULL8,historical,PS,ALL,desired_margin,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.53143764194101,True,True
FULL8,historical,NS,ALL,new_nll,min,05151f6db3ad32eb7e0d6293eab3acefddefbcc7919a188e1aced55de4338784,423460bac56d9233064480e4bb6f1eb6622e89dfa9f73d68f38553f39e8433ca,0.0005469018360599875,True,True
FULL8,historical,NS,ALL,new_nll,max,3392bb2cbf638573a1777c719847114057a6e9ee8cde1d547d2f262969752890,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,21.328203201293945,True,True
FULL8,historical,NS,ALL,true_nll,min,c0a7e1accddf37d6edbcc3a5f3270f6d45b4567e271d2da371add00c3c66fa5f,4c2d983d3514d1fcf50ff50111404b71bdc5bd398d84dc436ad5577d66f84ead,0.0054043857380747795,True,True
FULL8,historical,NS,ALL,true_nll,max,2cc3f7c73824e0641e73759d09a1dba6963820850ecb30bdde8221012491f02a,6ac49669e238276d51719480fddfee2e18cf265f43678ed995071d363ee943f5,18.944732666015625,True,True
FULL8,historical,NS,ALL,desired_margin,min,5e4e97e7e37a5b9d6a4ab90b988b75273d6059304801847b3a95b5f35cd7d2da,6320064497fdca4ccc06bcf7fa54a86ca78bbe2ec454c276d4c3f30d9e1a7e09,-13.360674062510952,True,True
FULL8,historical,NS,ALL,desired_margin,max,2bdd944c272c9bbfca6a20e2338f9be3dc95464231584d8ba6976d5281afdd88,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,16.60105788707733,True,True
RES8,current,RS,ALL,new_nll,min,3bf481686d2c47085e9be580688d5eee9a92c88569b12328ee0679e7963184ca,c3781534a87565a57e7035ef16916586407573fceaec6c913033f2f6dd3aaa24,1.2397689715726301e-05,True,True
RES8,current,RS,ALL,new_nll,max,b5952b271535227be62244e6629ba93d4b400656513e16563a1a58eb65cab5cc,c6eb567d65c453968ce59395fde3fa032985f6add83a236833a6df534c860774,0.08507218956947327,True,True
RES8,current,RS,ALL,true_nll,min,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,4.255069255828857,True,True
RES8,current,RS,ALL,true_nll,max,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,21.27801513671875,True,True
RES8,current,RS,ALL,desired_margin,min,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,4.250528883654624,True,True
RES8,current,RS,ALL,desired_margin,max,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,21.274367318022996,True,True
RES8,current,PS,ALL,new_nll,min,c2474657fa701bf95c1cb2010f6c355dab39175444dcaf945a6d9858111305c3,c4876de490dcf38b74d6c0d4f120cf01126c3d6a3a49b93ec81caae38ea1497e,5.23315102327615e-05,True,True
RES8,current,PS,ALL,new_nll,max,123e992fec4fea8d4d2c6b2c5225b66f7cf4c8992db87dbbc6d5e8c3562b01c1,c3781534a87565a57e7035ef16916586407573fceaec6c913033f2f6dd3aaa24,9.922391891479492,True,True
RES8,current,PS,ALL,true_nll,min,f68da68ed770bfaba7e887b58f8f66468b886c1e7d1c9afe38810523c7c10087,e4b8f2da99fd9407c758cd306f846562424ec5c38d320289f03c60b8437ed73d,2.0258448123931885,True,True
RES8,current,PS,ALL,true_nll,max,c2474657fa701bf95c1cb2010f6c355dab39175444dcaf945a6d9858111305c3,c4876de490dcf38b74d6c0d4f120cf01126c3d6a3a49b93ec81caae38ea1497e,22.47995376586914,True,True
RES8,current,PS,ALL,desired_margin,min,b663d022b9a1e4e36e7de3171a40325156720746f9b7c145ca709c85744e7299,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,-1.4669828414916992,True,True
RES8,current,PS,ALL,desired_margin,max,c2474657fa701bf95c1cb2010f6c355dab39175444dcaf945a6d9858111305c3,c4876de490dcf38b74d6c0d4f120cf01126c3d6a3a49b93ec81caae38ea1497e,22.479901434358908,True,True
RES8,current,NS,ALL,new_nll,min,434117e4a0e3d2242015efb1b01220f05e93c0711a14afe5d3ad7182e323e75e,c3d1232ee92be1fae591ba6e55b0007a6887d802f450e4ccbec7c323256597b2,0.018592720851302147,True,True
RES8,current,NS,ALL,new_nll,max,dc130738be41365f9c31e323568435c98959f60c21641985eb47a5f169c13235,41ac9f4b6edb4de8be1a0542d145603d7f2dc2aa8d878691d750860653647eeb,21.385730743408203,True,True
RES8,current,NS,ALL,true_nll,min,d7a22db049a60e0bc019d8169d9c7afbf0c59d4e4c705145d02ba8393e7e819e,41907372481ad56f63caae8f3c3d5f2eb5c53c0af56d1d0ac140ff0ddc5d5f26,0.013975261710584164,True,True
RES8,current,NS,ALL,true_nll,max,6429ff411fcd2e2992e1e013d8415b246aee1cf8f73ddc6f3d2393e0bd5adc38,37a6520c67a7d24eb82e95ae3044ce7496b1c6b6886849d89ca6d9992b652b27,21.241270065307617,True,True
RES8,current,NS,ALL,desired_margin,min,966b61221a0480f63fb1320a1e587e6cb39d4266f72568a3e25837349c77a923,83f317efec40450fbf5f5364df1e69e2344c0920aae75dc9da4b1d89e7b81b3f,-15.597879368811846,True,True
