arm,batch,scope,request_count,evidence,NS_num,NS_den,NS_rate,NS_bit_order_sha256,NS_strict_num,NS_strict_den,locality_margin_n,locality_margin_mean,locality_margin_median,locality_margin_q25,locality_margin_q75,locality_margin_p90,locality_margin_max,locality_target_new_nll_n,locality_target_new_nll_mean,locality_target_new_nll_median,locality_target_new_nll_q25,locality_target_new_nll_q75,locality_target_new_nll_p90,locality_target_new_nll_max,locality_target_new_row_count,locality_target_new_all_tokens_correct_count,locality_target_new_correct_token_count,locality_target_new_target_token_denominator,locality_target_true_nll_n,locality_target_true_nll_mean,locality_target_true_nll_median,locality_target_true_nll_q25,locality_target_true_nll_q75,locality_target_true_nll_p90,locality_target_true_nll_max,locality_target_true_row_count,locality_target_true_all_tokens_correct_count,locality_target_true_correct_token_count,locality_target_true_target_token_denominator,PS_num,PS_den,PS_rate,PS_bit_order_sha256,PS_strict_num,PS_strict_den,rephrase_margin_n,rephrase_margin_mean,rephrase_margin_median,rephrase_margin_q25,rephrase_margin_q75,rephrase_margin_p90,rephrase_margin_max,rephrase_target_new_nll_n,rephrase_target_new_nll_mean,rephrase_target_new_nll_median,rephrase_target_new_nll_q25,rephrase_target_new_nll_q75,rephrase_target_new_nll_p90,rephrase_target_new_nll_max,rephrase_target_new_row_count,rephrase_target_new_all_tokens_correct_count,rephrase_target_new_correct_token_count,rephrase_target_new_target_token_denominator,rephrase_target_true_nll_n,rephrase_target_true_nll_mean,rephrase_target_true_nll_median,rephrase_target_true_nll_q25,rephrase_target_true_nll_q75,rephrase_target_true_nll_p90,rephrase_target_true_nll_max,rephrase_target_true_row_count,rephrase_target_true_all_tokens_correct_count,rephrase_target_true_correct_token_count,rephrase_target_true_target_token_denominator,RS_num,RS_den,RS_rate,RS_bit_order_sha256,RS_strict_num,RS_strict_den,rewrite_margin_n,rewrite_margin_mean,rewrite_margin_median,rewrite_margin_q25,rewrite_margin_q75,rewrite_margin_p90,rewrite_margin_max,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_new_row_count,rewrite_target_new_all_tokens_correct_count,rewrite_target_new_correct_token_count,rewrite_target_new_target_token_denominator,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_target_true_row_count,rewrite_target_true_all_tokens_correct_count,rewrite_target_true_correct_token_count,rewrite_target_true_target_token_denominator,W_sha256,alias,locality_target_new_strict_teacher_forced_correct_den,locality_target_new_strict_teacher_forced_correct_num,locality_target_true_strict_teacher_forced_correct_den,locality_target_true_strict_teacher_forced_correct_num,rephrase_target_new_strict_teacher_forced_correct_den,rephrase_target_new_strict_teacher_forced_correct_num,rephrase_target_true_strict_teacher_forced_correct_den,rephrase_target_true_strict_teacher_forced_correct_num,rewrite_target_new_strict_teacher_forced_correct_den,rewrite_target_new_strict_teacher_forced_correct_num,rewrite_target_true_strict_teacher_forced_correct_den,rewrite_target_true_strict_teacher_forced_correct_num
BLUE,10,FINAL_W10_ALL1000,1000,LOCAL_PROMPT_PAIRS_INDEPENDENT_REDUCER,8057,10000,0.8057,9f36c9d079ea899275b0c08efade1c996fcf52ff64ab3d3d83d7c5011254fe19,406,1000,10000,3.9439510284130592,3.968430519104004,0.8877399563789368,7.230929315090179,10.017618131637573,19.830754727125168,10000,9.266179020602484,9.278098106384277,6.66575825214386,11.885095119476318,14.1648907661438,25.826013565063477,10000,246,389,10150,10000,5.3222279921894255,4.836704254150391,2.2640098333358765,7.8410564661026,10.585048389434816,23.335926055908203,10000,1814,1924,10110,1939,2000,0.9695,15c4210085d2c4f9f54890cb12e7f03ce4a28c6afed4a398be357c5026ff7f52,952,1000,2000,8.616337334921775,8.568411476910114,5.624834580346942,11.552091328427196,14.422145252896009,24.77887685596943,2000,1.5275426892170636,0.300677090883255,0.0313324760645628,2.192783296108246,5.0635545730590845,16.637474060058594,2000,1347,1376,2030,2000,10.143880024138838,10.02944564819336,7.46662962436676,12.60116982460022,15.048765563964844,24.80020523071289,2000,14,35,2022,997,1000,0.997,824567b1b53cda7cc32508056019cef0269c5af7844967d1ee6268b74a43ef4e,997,1000,1000,14.465195510493123,14.457345320552122,11.486409942386672,17.236800102866255,19.63032054512587,28.95350765393232,1000,0.04635484112659833,0.0012496646959334612,0.0005661732429871336,0.0024874837836250663,0.004786497633904219,20.734928131103516,1000,997,1012,1015,1000,14.51155035161972,14.463168144226074,11.514350891113281,17.25280523300171,19.630774688720706,28.9539794921875,1000,0,11,1011,,,,,,,,,,,,,,
BLUE_L4_ONLY,10,FINAL_W10_ALL1000,1000,LOCAL_PROMPT_PAIRS_INDEPENDENT_REDUCER,8072,10000,0.8072,60ea585d0d8aa92abfd19b75f51e6dce615a49b133802df5dc6be9512e1ed43b,413,1000,10000,3.970815737077887,3.975939393043518,0.885608434677124,7.260720141232014,10.056025671958924,19.29912868514657,10000,9.272972217135653,9.268556594848633,6.666858434677124,11.859884977340698,14.15629224777222,24.581514358520508,10000,246,389,10150,10000,5.302156480057764,4.844059705734253,2.2149893045425415,7.80022394657135,10.575891685485841,23.419189453125,10000,1813,1923,10110,1943,2000,0.9715,3fc15ceb2f72175abdc131ab8a4ed2d4a93f5fc8f73c81c8d3fc83b4ebd5387a,954,1000,2000,8.637493952806173,8.574429869651794,5.515086233615875,11.604466028511524,14.518855395559513,24.81083025271073,2000,1.5436600844235435,0.2932027131319046,0.032884206622838974,2.190306842327118,5.099089813232425,16.152999877929688,2000,1347,1376,2030,2000,10.181154037229717,9.962728500366211,7.5213282108306885,12.663310050964355,15.278726863861088,24.812040328979492,2000,13,34,2022,998,1000,0.998,1cc8f7c862e872d70fb66961fe377acd775f5286707424006ed064bc7a145ec8,998,1000,1000,14.496862635664813,14.463486472493969,11.46943299769191,17.351923343667295,19.655976701955662,26.546184434060706,1000,0.03190484238398858,0.0011623300379142165,0.0005652796535287052,0.0024444659939035773,0.0047913619317114355,6.699726104736328,1000,995,1010,1015,1000,14.5287674780488,14.464827537536621,11.471707105636597,17.35404920578003,19.658075523376468,26.546348571777344,1000,2,13,1011,,,,,,,,,,,,,,
BLUE_L8_ONLY,10,FINAL_W10_ALL1000,1000,LOCAL_PROMPT_PAIRS_INDEPENDENT_REDUCER,6936,10000,0.6936,093a0dd4f7372f722b9a982a30dba6b51d1453501bb1c9fca3a50848c50bd5f3,234,1000,10000,2.3913639587449564,2.455976963043213,-0.7692263126373291,5.754154443740845,8.637032926082613,21.96681261062622,10000,8.045096618525475,8.036502361297607,5.220155596733093,10.816602230072021,13.283737754821777,24.68258285522461,10000,613,753,10150,10000,5.65373265978052,5.252110004425049,2.6195285320281982,8.20731520652771,10.757169246673586,22.66253662109375,10000,1415,1524,10110,1837,2000,0.9185,9a878230751bed2f125d310941097b0de810dc9b889dcad1009867c3af0b7a1d,868,1000,2000,7.245307552161678,7.318950828164816,3.922733534127474,10.643834265880287,13.817399499751629,23.91988023975864,2000,1.7919699979023498,0.38497261703014374,0.03252727072685957,2.6194523572921753,5.882582712173465,19.5980167388916,2000,1291,1320,2030,2000,9.037277550064028,8.864741325378418,6.454633474349976,11.62699842453003,14.073441886901858,23.924041748046875,2000,38,59,2022,996,1000,0.996,d4d60aa5fe100356eb1ec10acfdc911d65bb7818c17fa51f576533b93c51cc99,996,1000,1000,13.381111792727483,13.211967265000567,10.678724452503957,16.16664050197869,18.708892356813884,27.36546886965516,1000,0.05408428771876061,0.0018942285678349435,0.0008360227948287502,0.004545741248875856,0.014546296466141943,7.626430511474609,1000,991,1006,1015,1000,13.435196080446243,13.219358921051025,10.691988706588745,16.167344093322754,18.710348701477052,27.365610122680664,1000,2,12,1011,,,,,,,,,,,,,,
JVP_L8,10,FINAL_W10_ALL1000,1000,LOCAL_PROMPT_PAIRS_INDEPENDENT_REDUCER,7214,10000,0.7214,34812d9438adaac4ee1eeff9cccf0919b0248bee82d52f9e1369040c0f1052f6,270,1000,10000,2.832453595193653,2.8132476806640625,-0.43991875648498535,6.157910883426666,9.120330452919008,19.810160875320435,10000,8.308193355519677,8.266045093536377,5.598209619522095,11.068476438522339,13.511051654815674,26.159156799316406,10000,489,627,10150,10000,5.475739760326023,5.046898365020752,2.4114348888397217,7.94122838973999,10.605499458312988,20.014728546142578,10000,1490,1600,10110,1702,2000,0.851,723c580b141eede1ca9abe5e2ee1804f592def55aa8bd8b26e6f653cd37ddb3b,797,1000,2000,6.086082107777849,6.569868471473455,2.5379440784454346,10.042845054063946,13.287051452882592,24.022670892532915,2000,2.5148801534654086,0.6681797206401825,0.04950784146785736,3.8642367720603943,8.024741363525392,22.7352294921875,2000,1148,1177,2030,2000,8.600962261243257,8.441243648529053,5.790804743766785,11.16323971748352,14.007232093811039,24.025766372680664,2000,70,92,2022,918,1000,0.918,3a60385f20b05de604f2d51232a83c170e191becf6513f569e8f5b75dd650a87,918,1000,1000,11.567605588384264,12.439566112239845,9.582644330410403,15.599343234789558,18.356957592099207,27.04112399261794,1000,0.9086904149453039,0.002256349427625537,0.000955214723944664,0.0065877524903044105,2.0676411390304676,19.462841033935547,1000,897,912,1015,1000,12.476296003329567,12.545708656311035,9.696224927902222,15.605445146560669,18.357528495788575,27.041236877441406,1000,22,32,1011,,,,,,,,,,,,,,
O_NATIVE,10,single_final_W10_full1000,1000,SERVER2_GIT_PUBLICATION_REHASH_NOT_REMOTE_RAW,7584,10000,0.7584,,336,1000,10000,3.4012042550870705,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,8.428053057450006,8.494887351989746,,,13.614251995086672,24.01744842529297,10000,513,656,10150,,5.026848802362935,4.4990410804748535,,,10.203434562683107,24.019271850585938,10000,1967,2077,10110,1910,2000,0.955,,927,1000,2000,8.641402556085383,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,1.3579957188671614,0.1722850427031517,,,4.79452786445618,15.362716674804688,2000,1436,1465,2030,,9.999398274952545,9.964792251586914,,,15.146530914306641,25.22059440612793,2000,22,42,2022,1000,1000,1.0,,1000,1000,1000,14.169341783947843,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,0.031701463036638414,0.0012494265683926642,,,0.0072453836910426625,11.816629409790039,1000,996,1011,1015,,14.201043246984481,13.994935989379883,,,19.626919174194338,27.83514404296875,1000,0,11,1011,79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,llama3-8b-inst,1000,0,1000,1,1000,556,1000,0,1000,996,1000,0
JVP,10,single_final_W10_full1000,1000,SERVER2_GIT_PUBLICATION_REHASH_NOT_REMOTE_RAW,7259,10000,0.7259,,264,1000,10000,2.8857494085236137,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,8.341745316300102,8.28245496749878,,,13.539870643615723,24.453927993774414,10000,500,638,10150,,5.455995907776488,5.004107236862183,,,10.593186187744143,20.521289825439453,10000,1548,1658,10110,1690,2000,0.845,,786,1000,2000,5.926957004472193,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,2.5476444161147356,0.7576643824577332,,,7.986993551254273,22.70987892150879,2000,1121,1150,2030,,8.474601420586929,8.323457717895508,,,13.649849510192873,24.671646118164062,2000,73,95,2022,923,1000,0.923,,923,1000,1000,11.588003483950459,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,NOT_RECORDED_PUBLISHED_PROMPT_PAIRS,,0.8937130187188086,0.0022973224986344576,,,1.2863426327705403,20.85807991027832,1000,899,914,1015,,12.481716502669267,12.50518798828125,,,18.58857707977295,26.338279724121094,1000,25,35,1011,d069813f5e93a26f42331c6b9b9990c5c863c6a064b5cd47661f4ed6a8044d5a,llama3-8b-inst,1000,0,1000,1,1000,391,1000,13,1000,899,1000,25
