source_head,source_tree,blue_head,model_revision,torch,transformers,gpu,dtype,attention,tf32_matmul,tf32_cudnn,autocast,parameter_elements,arm,job,sample_root,config_sha,layers,target_policy,seed,context_hash,contexts_file_sha,projector_file_sha,projector_selected_tensor_sha,writer_tokenizer,evaluator_tokenizer,hparams,lock_path,lock_sha,archive_path,archive_sha,z_decay,L2,v_loss_layer,v_num_grad_steps,source_scope
1075540b45c29269e690ac63aae44758d8d63174,172b6b9b5c0de4e3aa9e94a05920edaa84a2b323,311b076a92e4ed0f14f5c8b4909732da781bc5f7,8afb486c1db24fe5011ec46dfbe5b5dccdb575c2,2.9.1+cu128,4.44.2,NVIDIA RTX PRO 6000 Blackwell Server Edition,torch.float32,eager,False,True,False,8030261248,BLUE,38940,40fe1afb318a4a5da9630425213644a729a1e85fb4e78c18e9a4dcd2870eefdd,c4186ff61c11daaf6f5f6ad3cdc3dbc3b94aec42b4874c4cee9af3648f428275,"[4, 8]",native selected-layer current W; one z/request/layer,20260907,cf14b8571136b0413ded1ea8aa283a004ecbddbd818a6a8744b0296b63f72191,33cec0eef9ec130f26c2f0e17f7c8be39e93c717ebb47eaa5e9f1c88b263524e,6d356468c6408dca694c1907ffde31cddb99f7e67fa2e74502910d5afbede5ec,b92ed276aff8cbd2f21aa76d6f3ac11ba6534fa2ff3305be3d0592c9d272aabb,"{""add_bos_token"": false, ""eos"": 128009, ""pad"": 128009, ""padding"": ""right""}","{""add_bos_token"": ""NOT_EXPOSED_BY_TOKENIZER"", ""pad"": 128009, ""padding"": ""right""}","{""L2"": 1, ""attn_module_tmp"": ""model.layers.{}.self_attn"", ""blue"": true, ""clamp_norm_factor"": 0.75, ""fact_token"": ""subject_last"", ""kl_factor"": 0.0625, ""layer_module_tmp"": ""model.layers.{}"", ""layer_selection"": ""all"", ""layers"": [4, 8], ""lm_head_module"": ""lm_head"", ""ln_f_module"": ""model.norm"", ""mlp_module_tmp"": ""model.layers.{}.mlp"", ""model_name"": ""Llama3-8B"", ""mom2_adjustment"": true, ""mom2_dataset"": ""wikipedia"", ""mom2_dtype"": ""float32"", ""mom2_n_samples"": 100000, ""mom2_update_weight"": 15000, ""nullspace_threshold"": 0.02, ""rewrite_module_tmp"": ""model.layers.{}.mlp.down_proj"", ""v_loss_layer"": 31, ""v_lr"": 0.1, ""v_num_grad_steps"": 25, ""v_weight_decay"": 0.5}",/data/janghj/ODE-edit/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/execution.lock.json,04077e4c01cfbc2f1f858762c82b4bace01c4af96bb773a7a4b2668a8269c9d1,SOURCE_GIT_COMMIT,172b6b9b5c0de4e3aa9e94a05920edaa84a2b323,0.5,1,31,25,BLUE source + inherited helper + local archive for single-layer; no tracked hook migration
1075540b45c29269e690ac63aae44758d8d63174,172b6b9b5c0de4e3aa9e94a05920edaa84a2b323,311b076a92e4ed0f14f5c8b4909732da781bc5f7,8afb486c1db24fe5011ec46dfbe5b5dccdb575c2,2.9.1+cu128,4.44.2,NVIDIA RTX PRO 6000 Blackwell Server Edition,torch.float32,eager,False,True,False,8030261248,BLUE_L4_ONLY,38997,40fe1afb318a4a5da9630425213644a729a1e85fb4e78c18e9a4dcd2870eefdd,2392ab8392476ed019985e4292a8c0aa2a3957f36a06a704eb7590e8e8c99c5d,[4],native selected-layer current W; one z/request/layer,20260907,cf14b8571136b0413ded1ea8aa283a004ecbddbd818a6a8744b0296b63f72191,33cec0eef9ec130f26c2f0e17f7c8be39e93c717ebb47eaa5e9f1c88b263524e,6d356468c6408dca694c1907ffde31cddb99f7e67fa2e74502910d5afbede5ec,8c50a474f01a28afbe52f3212e79da3dc4a22f5c753a53dedc3d31ed10c2ec68,"{""add_bos_token"": false, ""eos"": 128009, ""pad"": 128009, ""padding"": ""right""}","{""add_bos_token"": ""NOT_EXPOSED_BY_TOKENIZER"", ""pad"": 128009, ""padding"": ""right""}","{""L2"": 1, ""attn_module_tmp"": ""model.layers.{}.self_attn"", ""blue"": true, ""clamp_norm_factor"": 0.75, ""fact_token"": ""subject_last"", ""kl_factor"": 0.0625, ""layer_module_tmp"": ""model.layers.{}"", ""layer_selection"": ""all"", ""layers"": [4], ""lm_head_module"": ""lm_head"", ""ln_f_module"": ""model.norm"", ""mlp_module_tmp"": ""model.layers.{}.mlp"", ""model_name"": ""Llama3-8B"", ""mom2_adjustment"": true, ""mom2_dataset"": ""wikipedia"", ""mom2_dtype"": ""float32"", ""mom2_n_samples"": 100000, ""mom2_update_weight"": 15000, ""nullspace_threshold"": 0.02, ""rewrite_module_tmp"": ""model.layers.{}.mlp.down_proj"", ""v_loss_layer"": 31, ""v_lr"": 0.1, ""v_num_grad_steps"": 25, ""v_weight_decay"": 0.5}",/data/janghj/ODE-edit/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/execution.lock.json,615e59ff8382113686da5359e56dc684112f2a70ab36913f0fe2c2ac6fb9e844,/data/janghj/ODE-edit/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/source-local.tar,a64a7d35bb70136259611ddd79859ef396957d592c3be2e24a93dfa7f9ad3608,0.5,1,31,25,BLUE source + inherited helper + local archive for single-layer; no tracked hook migration
1075540b45c29269e690ac63aae44758d8d63174,172b6b9b5c0de4e3aa9e94a05920edaa84a2b323,311b076a92e4ed0f14f5c8b4909732da781bc5f7,8afb486c1db24fe5011ec46dfbe5b5dccdb575c2,2.9.1+cu128,4.44.2,NVIDIA RTX PRO 6000 Blackwell Server Edition,torch.float32,eager,False,True,False,8030261248,BLUE_L8_ONLY,38988,40fe1afb318a4a5da9630425213644a729a1e85fb4e78c18e9a4dcd2870eefdd,753a762b333edaf770585b6ebbeea7ca71f4bc881683ac7aa00950fe7a23f55d,[8],native selected-layer current W; one z/request/layer,20260907,cf14b8571136b0413ded1ea8aa283a004ecbddbd818a6a8744b0296b63f72191,33cec0eef9ec130f26c2f0e17f7c8be39e93c717ebb47eaa5e9f1c88b263524e,6d356468c6408dca694c1907ffde31cddb99f7e67fa2e74502910d5afbede5ec,d686063cec02f7fe0fa872d1fe72e0779f8d80b1a1c044e803ff64d15670f09b,"{""add_bos_token"": false, ""eos"": 128009, ""pad"": 128009, ""padding"": ""right""}","{""add_bos_token"": ""NOT_EXPOSED_BY_TOKENIZER"", ""pad"": 128009, ""padding"": ""right""}","{""L2"": 1, ""attn_module_tmp"": ""model.layers.{}.self_attn"", ""blue"": true, ""clamp_norm_factor"": 0.75, ""fact_token"": ""subject_last"", ""kl_factor"": 0.0625, ""layer_module_tmp"": ""model.layers.{}"", ""layer_selection"": ""all"", ""layers"": [8], ""lm_head_module"": ""lm_head"", ""ln_f_module"": ""model.norm"", ""mlp_module_tmp"": ""model.layers.{}.mlp"", ""model_name"": ""Llama3-8B"", ""mom2_adjustment"": true, ""mom2_dataset"": ""wikipedia"", ""mom2_dtype"": ""float32"", ""mom2_n_samples"": 100000, ""mom2_update_weight"": 15000, ""nullspace_threshold"": 0.02, ""rewrite_module_tmp"": ""model.layers.{}.mlp.down_proj"", ""v_loss_layer"": 31, ""v_lr"": 0.1, ""v_num_grad_steps"": 25, ""v_weight_decay"": 0.5}",/data/janghj/ODE-edit/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/execution.lock.json,f91b6124c1af9cf4f9032eefceedbd75d71c4da8e0102a771f9036260f3d3c97,/data/janghj/ODE-edit/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/source-local.tar,80c8c4396484d31fe5353a377dd8fd3e28707d36241074c92ee0ce0c8667c83a,0.5,1,31,25,BLUE source + inherited helper + local archive for single-layer; no tracked hook migration
