arm,batch,layer,update_norm,squared_norm,relative_norm,magnitude_share,sum_batch_net_lengths,native_prewrite_z_error_printed,native_prewrite_z_error_precision,target_norm_n,target_norm_mean,target_norm_median,target_norm_q25,target_norm_q75,target_norm_p90,target_norm_max
MEMIT_ORIGINAL,1,4,6.6935317502474945,44.80336729113667,0.08645501380521711,0.515734554744607,6.6935317502474945,2.2963,stdout rounded scalar; not post-write realization,100,3.787622153363813,3.7076508114462223,3.4168185354773537,4.073348595099406,4.364429503155953,5.100001021761876
MEMIT_ORIGINAL,1,8,6.285105590743062,39.50255228637571,0.07996945807129856,0.48426544525539306,6.285105590743062,1.9706,stdout rounded scalar; not post-write realization,100,6.938496587276412,6.845007448791552,6.2283038831908435,7.516506973009593,8.13670238526969,9.99551214104701
MEMIT_ORIGINAL,2,4,6.645749127165511,44.16598146081594,0.08552200799808245,0.5696278404112796,13.339280877413007,2.2876,stdout rounded scalar; not post-write realization,100,3.777639038757437,3.7832245515258176,3.3663200754492477,4.214876694139975,4.368786639281464,4.928064358597869
MEMIT_ORIGINAL,2,8,5.02107727367751,25.2112169879276,0.06368009247568279,0.4303721595887205,11.306182864420572,1.3337,stdout rounded scalar; not post-write realization,100,6.545574478540577,6.398054498318718,5.956951390026111,7.094161907172102,7.64685884665609,8.779152768626528
MEMIT_ORIGINAL,3,4,6.577062476106476,43.257750814209636,0.08432985121450831,0.5735697343275817,19.916343353519483,2.2629,stdout rounded scalar; not post-write realization,100,3.7493505356360344,3.7306627939382593,3.3844080254056945,4.041860643097092,4.387189701798239,4.697588521566302
MEMIT_ORIGINAL,3,8,4.889830008757677,23.910437514246265,0.06188620440796719,0.4264302656724182,16.196012873178248,1.219,stdout rounded scalar; not post-write realization,100,6.530241005843045,6.352867760301358,5.846659643588209,7.0901097100056205,7.835797447138026,8.995526110910655
MEMIT_ORIGINAL,4,4,6.569684735518246,43.16075752370091,0.0839361672525063,0.6139785974209379,26.48602808903773,2.2474,stdout rounded scalar; not post-write realization,100,3.7294413914322853,3.6421117068612228,3.3326646358209704,4.03602012527208,4.259477224941037,4.676220189363972
MEMIT_ORIGINAL,4,8,4.13050052031101,17.061034548083096,0.05217182265893871,0.3860214025790621,20.326513393489257,0.8501,stdout rounded scalar; not post-write realization,100,6.442049272390815,6.309963758624052,5.85772071937856,6.829668450777611,7.67929610679601,10.293324146748517
MEMIT_ORIGINAL,5,4,6.618477135704715,43.804239595441764,0.08425938186008555,0.6019558673659225,33.10450522474245,2.2723,stdout rounded scalar; not post-write realization,100,3.773685837347131,3.7885930439737097,3.445743219259718,4.008179734271405,4.410772220557763,4.989672670209013
MEMIT_ORIGINAL,5,8,4.3764769705926065,19.153550673883124,0.055199700463068456,0.39804413263407756,24.702990364081863,0.9037,stdout rounded scalar; not post-write realization,100,6.5622907872451295,6.349532706020321,5.888850732376183,6.988564549416562,8.022345567395718,8.927756688999324
MEMIT_ORIGINAL,6,4,6.762121797335604,45.726291201592105,0.08578109582385499,0.6281942559335782,39.86662702207805,2.3148,stdout rounded scalar; not post-write realization,100,3.837863839242803,3.7485844496804948,3.4371257530194623,4.224633550286585,4.425057646520642,5.267285566539566
MEMIT_ORIGINAL,6,8,4.002258381986816,16.018072155994588,0.050400732960253124,0.37180574406642186,28.70524874606868,0.7668,stdout rounded scalar; not post-write realization,100,6.473137383419524,6.34311095845568,5.891490769937091,6.950367973500725,7.570103861359496,9.115565614707036
MEMIT_ORIGINAL,7,4,6.772177837787188,45.86239266620126,0.08559111980946008,0.622175185963721,46.63880485986524,2.3261,stdout rounded scalar; not post-write realization,100,3.8631134321958234,3.787679385751797,3.50808628282274,4.2283811890508725,4.609095741503019,5.027476523970456
MEMIT_ORIGINAL,7,8,4.112502217874937,16.912674491822145,0.051719853223011106,0.37782481403627893,32.81775096394362,0.8499,stdout rounded scalar; not post-write realization,100,6.42528122880753,6.306812954091749,5.796798463007927,6.804829074584627,7.619628922071743,8.764966674831983
MEMIT_ORIGINAL,8,4,6.688584730318779,44.737165694244915,0.08422305143994543,0.608569757159472,53.32738959018402,2.2826,stdout rounded scalar; not post-write realization,100,3.7902077484944297,3.682541570565709,3.4466775551797513,4.086185837016641,4.483577523427837,4.831161267060787
MEMIT_ORIGINAL,8,8,4.30207764097299,18.507872028726247,0.054028238727499116,0.39143024284052796,37.119828604916606,0.8971,stdout rounded scalar; not post-write realization,100,6.560510107672738,6.456478310578702,5.999021746415204,6.980289535777441,7.643819045874825,10.104260643493609
MEMIT_ORIGINAL,9,4,6.9407846314369115,48.174491299573404,0.08708770259752222,0.6476700646359701,60.26817422162093,2.3826,stdout rounded scalar; not post-write realization,100,3.966687442744851,3.9668112854360107,3.562533114467982,4.3065860233657745,4.634016432862074,5.07843918287169
MEMIT_ORIGINAL,9,8,3.775759192984022,14.25635748322254,0.04734746597339564,0.35232993536402996,40.895587797900625,0.7081,stdout rounded scalar; not post-write realization,100,6.499924745163645,6.315337329076749,5.897221672299984,6.838367555656069,7.745532697340167,10.13768696528306
MEMIT_ORIGINAL,10,4,6.863079722073368,47.10186327111961,0.08578466688355249,0.6985459868805297,67.1312539436943,2.3502,stdout rounded scalar; not post-write realization,100,3.9178267301722594,3.831167068766363,3.489536144876223,4.37240995570981,4.666432813538333,4.994321366056207
MEMIT_ORIGINAL,10,8,2.9617275933641785,8.77183033714274,0.037096091325818,0.30145401311947034,43.857315391264805,0.4322,stdout rounded scalar; not post-write realization,100,6.311194329758257,6.3055486253198545,5.824318120303316,6.723576773095111,7.085735756499186,8.360207980829744
MEMIT_ORIGINAL,11,4,6.911319476188941,47.76633690152703,0.08606511718023561,0.6775364050411873,74.04257341988324,2.3636,stdout rounded scalar; not post-write realization,100,3.939480877311866,3.8956784790399483,3.5172279117141203,4.355829544507232,4.724598795503321,5.340991067715109
MEMIT_ORIGINAL,11,8,3.2893419565628603,10.81977050703819,0.04116999629067598,0.3224635949588129,47.14665734782766,0.5267,stdout rounded scalar; not post-write realization,100,6.371906660438263,6.224306524744807,5.676457342478398,6.944852908773013,7.414466786755639,8.361819288496816
MEMIT_ORIGINAL,12,4,6.985450355954916,48.79651667508635,0.08665844201691918,0.6752767032901982,81.02802377583815,2.4076,stdout rounded scalar; not post-write realization,100,4.017503279239917,3.894044519657646,3.5962046771816727,4.407462134176294,4.899084571995605,5.686194626605632
MEMIT_ORIGINAL,12,8,3.3591244263812947,11.283716911742221,0.04200578133941275,0.32472329670980177,50.505781774208955,0.5189,stdout rounded scalar; not post-write realization,100,6.648534366290201,6.541842968925664,5.918419814355974,7.05205318397383,7.544119833134526,13.20177657526653
MEMIT_ORIGINAL,13,4,7.021245128767327,49.29788315781198,0.08677110196301012,0.6713337741894148,88.04926890460548,2.4144,stdout rounded scalar; not post-write realization,100,4.014723915883215,3.90690609006064,3.5060419470588275,4.443663964242205,4.767884395432517,5.213726078998096
MEMIT_ORIGINAL,13,8,3.4374050966662963,11.815753798415336,0.04294545680216817,0.32866622581058536,53.94318687087525,0.5509,stdout rounded scalar; not post-write realization,100,6.497242283187542,6.381083277596204,5.965073117450632,6.8123749369835735,7.4102888898688,9.272302720267483
MEMIT_ORIGINAL,14,4,6.920113346560847,47.88796872882586,0.085200436249998,0.6753285175798808,94.96938225116634,2.3688,stdout rounded scalar; not post-write realization,100,3.9532869684361436,3.833889087205187,3.5545083340000057,4.419590994478069,4.62955254094707,5.149850681723435
MEMIT_ORIGINAL,14,8,3.326919270038682,11.068391829185956,0.04152566612066501,0.3246714824201192,57.27010614091393,0.5431,stdout rounded scalar; not post-write realization,100,6.451433916754209,6.362764209713427,5.891480814627931,6.802744284821234,7.341700354285871,9.47171647052088
MEMIT_ORIGINAL,15,4,6.832284108230431,46.68010613515342,0.0838111014211799,0.6849147319311307,101.80166635939676,2.3517,stdout rounded scalar; not post-write realization,100,3.9229038908959977,3.855102426187622,3.5659412113911335,4.239106903414582,4.677587438825831,5.26131289372742
MEMIT_ORIGINAL,15,8,3.143095000591874,9.87904618258464,0.03919584100934062,0.3150852680688692,60.41320114150581,0.4579,stdout rounded scalar; not post-write realization,100,6.383216175470759,6.3128302103369185,5.866360863350674,6.7977236475535445,7.2112911159729185,9.23469031435897
MEMIT_ORIGINAL,16,4,7.099407498069972,50.4015868232189,0.0867780948347781,0.7284716194354056,108.90107385746674,2.413,stdout rounded scalar; not post-write realization,100,4.054234599598973,3.986742484668947,3.601254995692238,4.36852649714746,4.824711647095611,6.046279342628979
MEMIT_ORIGINAL,16,8,2.646212384242388,7.002439982384899,0.03297313969764338,0.2715283805645944,63.0594135257482,0.3474,stdout rounded scalar; not post-write realization,100,6.482536137674453,6.363517885962335,5.975927936716974,6.8822198556239,7.39826676928962,9.041633918217029
MEMIT_ORIGINAL,17,4,7.012431528310663,49.17419593880818,0.08538891541646858,0.7132639755112415,115.9135053857774,2.3951,stdout rounded scalar; not post-write realization,100,4.0013498446697175,3.9418415125374127,3.547390506059515,4.385621530208993,4.720312415961185,5.277846449407076
MEMIT_ORIGINAL,17,8,2.8190358793688124,7.946963289023325,0.0351065206235065,0.2867360244887584,65.87844940511701,0.406,stdout rounded scalar; not post-write realization,100,6.597950880948721,6.622091885696845,6.116690803473461,6.973858373002637,7.466151511863519,8.411842417065563
MEMIT_ORIGINAL,18,4,7.057469695277871,49.80787849932639,0.08562046498287958,0.6859313795805815,122.97097508105527,2.4039,stdout rounded scalar; not post-write realization,100,4.017413801142213,4.017606418645778,3.5958993255101555,4.395868002657121,4.7774820333602,5.389786027261746
MEMIT_ORIGINAL,18,8,3.2314161982253835,10.4420506459894,0.04021618279146513,0.3140686204194185,69.1098656033424,0.4718,stdout rounded scalar; not post-write realization,100,6.574473251899642,6.483231679483162,6.119572348360949,6.9985583095381125,7.849115718397919,9.697832993302187
MEMIT_ORIGINAL,19,4,7.038885434919435,49.54590816548354,0.08507652229236444,0.723474082486894,130.0098605159747,2.4083,stdout rounded scalar; not post-write realization,100,4.0249761400835435,4.01571993916771,3.589920609839669,4.372336231703285,4.743656000837752,5.039430302106706
MEMIT_ORIGINAL,19,8,2.6903994217318687,7.2382490483178366,0.0334548487727393,0.2765259175131059,71.80026502507427,0.3365,stdout rounded scalar; not post-write realization,100,6.551522034668953,6.404452683632519,5.968658539588594,6.944013919592655,7.567269387765762,10.518459288436368
MEMIT_ORIGINAL,20,4,6.983771321931988,48.773061876602405,0.08409876606940801,0.6833647937618053,136.9936318379067,2.3903,stdout rounded scalar; not post-write realization,100,4.025292542937441,3.872842299107499,3.5158949460417817,4.388749952238246,5.008699028022775,5.945853942412547
MEMIT_ORIGINAL,20,8,3.2359113214882744,10.4711220803706,0.040214885035538134,0.3166352062381948,75.03617634656254,0.5009,stdout rounded scalar; not post-write realization,100,6.542388102316702,6.36488496413182,5.9962850073528156,7.1209095767812345,7.611987917906755,8.716520553277087
MEMIT_ORIGINAL,21,4,7.0693781778801235,49.9761078214452,0.08482574255978667,0.6477021996252007,144.0630100157868,2.4188,stdout rounded scalar; not post-write realization,100,4.044962768516655,4.078041385641646,3.7681709572651965,4.271488513371667,4.676114669002904,5.147330400674809
MEMIT_ORIGINAL,21,8,3.845172030488614,14.785347943868636,0.04774596489403683,0.35229780037479935,78.88134837705115,0.6657,stdout rounded scalar; not post-write realization,100,6.6995120241713835,6.540684835638232,6.057163491601988,7.252993446479439,7.9382548504361745,9.26224172167558
MEMIT_ORIGINAL,22,4,7.179474986303745,51.544861078510316,0.08583171125293719,0.6950948110483407,151.24248500209055,2.4707,stdout rounded scalar; not post-write realization,100,4.125834563203167,4.112687365506165,3.571504450621791,4.501422524904097,4.9397518516167125,6.609301764714118
MEMIT_ORIGINAL,22,8,3.1492958118492074,9.918064110368597,0.039059763852466234,0.30490518895165936,82.03064418890037,0.4827,stdout rounded scalar; not post-write realization,100,6.756495735132014,6.654229885670507,6.245918217749547,7.237817144330418,7.695315170857953,9.514488665563796
MEMIT_ORIGINAL,23,4,7.121243275573119,50.712105789450575,0.08481644319093695,0.7036289930661219,158.36372827766365,2.4291,stdout rounded scalar; not post-write realization,100,4.051758096818994,3.9633426824732947,3.5827211371764505,4.430510493316827,4.883996004460305,5.467108530456889
MEMIT_ORIGINAL,23,8,2.9994927170438257,8.996956559443493,0.03717196646894656,0.296371006933878,85.03013690594419,0.415,stdout rounded scalar; not post-write realization,100,6.712846371375418,6.617374376240908,6.163135632974008,7.175142750134995,7.774054218079819,8.771466794413023
MEMIT_ORIGINAL,24,4,7.156734766935512,51.21885252381345,0.08492908077038894,0.6605380404337181,165.52046304459915,2.4371,stdout rounded scalar; not post-write realization,100,4.07081870920352,3.899784586607521,3.631918340001097,4.542609140347034,4.935428268527817,5.733259073223834
MEMIT_ORIGINAL,24,8,3.6779701688109667,13.527464562485104,0.045547631535252604,0.339461959566282,88.70810707475516,0.607,stdout rounded scalar; not post-write realization,100,6.700783037634627,6.7072453558003,6.0360601689573805,7.172530904239188,7.717650151512955,10.596706466780496
MEMIT_ORIGINAL,25,4,7.148162599454156,51.096228547786936,0.0845164347637186,0.6928559021103322,172.66862564405332,2.4314,stdout rounded scalar; not post-write realization,100,4.103279213360894,4.038068230753545,3.6651610463028006,4.4774671452225405,5.006480865134696,5.6419613322511495
MEMIT_ORIGINAL,25,8,3.1687915863757627,10.041240117724136,0.03919994359643822,0.30714409788966784,91.87689866113092,0.4368,stdout rounded scalar; not post-write realization,100,6.612644068575975,6.490487758627843,6.095444839017798,7.0312783320197605,7.456331525864104,10.163701863646487
MEMIT_ORIGINAL,26,4,7.110684898259637,50.56183972189002,0.08376646965072153,0.6989485560830034,179.77931054231297,2.4185,stdout rounded scalar; not post-write realization,100,4.081306316540365,3.983538605480783,3.6566354927942943,4.401618157969866,4.955780825957035,6.350454706779681
MEMIT_ORIGINAL,26,8,3.0627174735956224,9.38023832290876,0.03785817348934708,0.3010514439169964,94.93961613472655,0.4547,stdout rounded scalar; not post-write realization,100,6.775812327607081,6.7278168162623455,6.180608709264758,7.3340514849195095,7.945833860354544,9.012272930350331
MEMIT_ORIGINAL,27,4,7.249082316256029,52.54919442739909,0.08509073040760264,0.6300358594154564,187.028392858569,2.5079,stdout rounded scalar; not post-write realization,100,4.189458952358162,4.1294643699600195,3.705681575580557,4.5166966800443396,5.003335319035749,6.421262539313309
MEMIT_ORIGINAL,27,8,4.256742642630733,18.11985792536293,0.05257736282310079,0.3699641405845436,99.19635877735728,0.7837,stdout rounded scalar; not post-write realization,100,6.819775640921632,6.66669796400409,6.2078813975048135,7.2303270957363255,8.242070797592657,10.964410102640732
MEMIT_ORIGINAL,28,4,7.254161530981709,52.622859517118194,0.08483457773097323,0.6552879236899903,194.2825543895507,2.4772,stdout rounded scalar; not post-write realization,100,4.147762285323886,3.9832252237466257,3.595462202805624,4.537867395096665,5.199571083110422,6.266518300488689
MEMIT_ORIGINAL,28,8,3.8160280280335344,14.562069910554083,0.04706605981040131,0.3447120763100096,103.0123868053908,0.6317,stdout rounded scalar; not post-write realization,100,6.922830674639861,6.816537513866656,6.260735798705892,7.370340928809729,8.136407595902075,12.673699795502158
