arm,K,endpoint,prompt,target,count,mean,median,p90,max,min
c0,3,accepted_z,rephrase,new,2000,2.2428789130914373,1.134028673171997,6.053849697113037,17.56882095336914,0.0011719746980816126
c0,3,accepted_z,rephrase,true,2000,7.433796478682198,7.201484203338623,12.176301002502441,17.927059173583984,0.0042457920499145985
c0,3,accepted_z,rewrite,new,1000,0.783550293302571,0.26620081067085266,2.0455691814422607,13.117475509643555,0.0005323661607690156
c0,3,accepted_z,rewrite,true,1000,7.8763043505698445,7.454925060272217,12.707724571228027,19.733932495117188,0.1715739518404007
c0,3,post_writer_W,rephrase,new,2000,3.4230010693827353,2.528128504753113,8.075810432434082,18.164306640625,0.0008154166280291975
c0,3,post_writer_W,rephrase,true,2000,6.227537667895085,5.848740577697754,11.147076606750488,20.924793243408203,0.0029989767353981733
c0,3,post_writer_W,rewrite,new,1000,0.7804831140040769,0.2583664357662201,2.021820068359375,12.671194076538086,0.0005077026435174048
c0,3,post_writer_W,rewrite,true,1000,7.880172778859735,7.493266820907593,12.693591117858887,19.661672592163086,0.24546946585178375
c0,3,pre_writer_W,rephrase,new,2000,4.797364970328635,4.294989824295044,9.499788284301758,18.190561294555664,0.0036601710598915815
c0,3,pre_writer_W,rephrase,true,2000,5.3934219947068485,5.007568836212158,9.933130264282227,20.931453704833984,0.0025219083763659
c0,3,pre_writer_W,rewrite,new,1000,2.356287001498276,1.616073191165924,5.746150016784668,12.114862442016602,0.00211658445186913
c0,3,pre_writer_W,rewrite,true,1000,5.7683055567592385,5.410566568374634,9.87752914428711,17.816082000732422,0.24973510205745697
c0,4,accepted_z,rephrase,new,2000,1.7505138401313889,0.6604500412940979,5.282957077026367,17.29826545715332,0.00039057256071828306
c0,4,accepted_z,rephrase,true,2000,8.06478587597399,7.852806329727173,12.824848175048828,19.507654190063477,0.006335768382996321
c0,4,accepted_z,rewrite,new,1000,0.29953221327689245,0.10070155933499336,0.5300260186195374,8.821762084960938,0.000321336614433676
c0,4,accepted_z,rewrite,true,1000,9.033136633872985,8.513040542602539,14.18740177154541,21.952428817749023,1.9448482990264893
c0,4,post_writer_W,rephrase,new,2000,2.951580818578979,1.8281395435333252,7.413120269775391,18.047101974487305,0.0006771179032512009
c0,4,post_writer_W,rephrase,true,2000,6.6459395865609405,6.293301343917847,11.590812683105469,20.96462631225586,0.003799601923674345
c0,4,post_writer_W,rewrite,new,1000,0.3014875187925063,0.09830160811543465,0.5364305973052979,10.028157234191895,0.000286657246761024
c0,4,post_writer_W,rewrite,true,1000,9.033519394636155,8.537108421325684,14.149255752563477,21.881778717041016,1.9106582403182983
c0,4,pre_writer_W,rephrase,new,2000,3.4230010693827353,2.528128504753113,8.075810432434082,18.164306640625,0.0008154166280291975
c0,4,pre_writer_W,rephrase,true,2000,6.227537667895085,5.848740577697754,11.147076606750488,20.924793243408203,0.0029989767353981733
c0,4,pre_writer_W,rewrite,new,1000,0.7804831140040769,0.2583664357662201,2.021820068359375,12.671194076538086,0.0005077026435174048
c0,4,pre_writer_W,rewrite,true,1000,7.880172778859735,7.493266820907593,12.693591117858887,19.661672592163086,0.24546946585178375
c0,5,accepted_z,rephrase,new,2000,1.5633539501708147,0.4718017578125,4.884480953216553,17.05556869506836,0.0002899941464420408
c0,5,accepted_z,rephrase,true,2000,8.399358941769227,8.240253925323486,13.145722389221191,21.335275650024414,0.008809510618448257
c0,5,accepted_z,rewrite,new,1000,0.14352671253299923,0.05390375852584839,0.2177594155073166,8.402828216552734,0.00022551853908225894
c0,5,accepted_z,rewrite,true,1000,9.75002749991417,9.259837627410889,14.757181167602539,21.94066047668457,2.4829132556915283
c0,5,post_writer_W,rephrase,new,2000,2.7751569368551863,1.576997697353363,7.281877517700195,18.034669876098633,0.0004378790326882154
c0,5,post_writer_W,rephrase,true,2000,6.8593667903344615,6.482504844665527,11.785808563232422,20.964340209960938,0.003968579228967428
c0,5,post_writer_W,rewrite,new,1000,0.14521171605851851,0.052118007093667984,0.2164226919412613,8.44128704071045,0.0002127659390680492
c0,5,post_writer_W,rewrite,true,1000,9.74603938794136,9.218025207519531,14.748346328735352,21.97227668762207,2.47377610206604
c0,5,pre_writer_W,rephrase,new,2000,2.951580818578979,1.8281395435333252,7.413120269775391,18.047101974487305,0.0006771179032512009
c0,5,pre_writer_W,rephrase,true,2000,6.6459395865609405,6.293301343917847,11.590812683105469,20.96462631225586,0.003799601923674345
c0,5,pre_writer_W,rewrite,new,1000,0.3014875187925063,0.09830160811543465,0.5364305973052979,10.028157234191895,0.000286657246761024
c0,5,pre_writer_W,rewrite,true,1000,9.033519394636155,8.537108421325684,14.149255752563477,21.881778717041016,1.9106582403182983
c0,6,accepted_z,rephrase,new,2000,1.480608760795163,0.38313089311122894,4.812894821166992,16.928565979003906,0.0002628219372127205
c0,6,accepted_z,rephrase,true,2000,8.63697411432583,8.50257921218872,13.49686336517334,21.520030975341797,0.009088220074772835
c0,6,accepted_z,rewrite,new,1000,0.09300602229204379,0.03698305785655975,0.12563645839691162,8.435369491577148,0.00014029949670657516
c0,6,accepted_z,rewrite,true,1000,10.210387522697449,9.609935760498047,15.398096084594727,26.204147338867188,2.6837387084960938
c0,6,post_writer_W,rephrase,new,2000,2.6915475371370268,1.4804854989051819,7.208150863647461,18.01926612854004,0.0002936885575763881
c0,6,post_writer_W,rephrase,true,2000,6.984457015213906,6.598360300064087,12.041650772094727,20.963184356689453,0.0039011340122669935
c0,6,post_writer_W,rewrite,new,1000,0.09145379198808223,0.0369145181030035,0.12498577684164047,8.433660507202148,0.00012432756193447858
c0,6,post_writer_W,rewrite,true,1000,10.210160374164582,9.593674659729004,15.36202621459961,26.577802658081055,2.6807353496551514
c0,6,pre_writer_W,rephrase,new,2000,2.7751569368551863,1.576997697353363,7.281877517700195,18.034669876098633,0.0004378790326882154
c0,6,pre_writer_W,rephrase,true,2000,6.8593667903344615,6.482504844665527,11.785808563232422,20.964340209960938,0.003968579228967428
c0,6,pre_writer_W,rewrite,new,1000,0.14521171605851851,0.052118007093667984,0.2164226919412613,8.44128704071045,0.0002127659390680492
c0,6,pre_writer_W,rewrite,true,1000,9.74603938794136,9.218025207519531,14.748346328735352,21.97227668762207,2.47377610206604
c0,7,accepted_z,rephrase,new,2000,1.4445629229119659,0.3374726176261902,4.795753002166748,16.8441104888916,0.0002307625545654446
c0,7,accepted_z,rephrase,true,2000,8.775102983446791,8.609703063964844,13.684991836547852,22.17005157470703,0.009296227246522903
c0,7,accepted_z,rewrite,new,1000,0.06704259133958113,0.027924152091145515,0.09255679696798325,8.432844161987305,0.00011514954530866817
c0,7,accepted_z,rewrite,true,1000,10.487097381591797,9.939593315124512,15.618764877319336,28.26434898376465,2.786503553390503
c0,7,post_writer_W,rephrase,new,2000,2.650685459606131,1.4294304251670837,7.174936294555664,18.01367950439453,0.00025018901214934886
c0,7,post_writer_W,rephrase,true,2000,7.06099850700458,6.684294700622559,12.09848403930664,20.96293067932129,0.0038314282428473234
c0,7,post_writer_W,rewrite,new,1000,0.0669191835622114,0.02796049788594246,0.09177874028682709,8.432792663574219,0.00011574551899684593
c0,7,post_writer_W,rewrite,true,1000,10.486576885461806,9.945069313049316,15.606433868408203,28.242210388183594,2.791041135787964
c0,7,pre_writer_W,rephrase,new,2000,2.6915475371370268,1.4804854989051819,7.208150863647461,18.01926612854004,0.0002936885575763881
c0,7,pre_writer_W,rephrase,true,2000,6.984457015213906,6.598360300064087,12.041650772094727,20.963184356689453,0.0039011340122669935
c0,7,pre_writer_W,rewrite,new,1000,0.09145379198808223,0.0369145181030035,0.12498577684164047,8.433660507202148,0.00012432756193447858
c0,7,pre_writer_W,rewrite,true,1000,10.210160374164582,9.593674659729004,15.36202621459961,26.577802658081055,2.6807353496551514
c0,8,accepted_z,rephrase,new,2000,1.4081481232830628,0.30797114968299866,4.694666385650635,16.776220321655273,0.00020883286197204143
c0,8,accepted_z,rephrase,true,2000,8.895835171453655,8.746249675750732,13.872901916503906,22.751493453979492,0.009429678320884705
c0,8,accepted_z,rewrite,new,1000,0.0545273182358942,0.022204184904694557,0.07309664785861969,8.4324312210083,9.917721035890281e-05
c0,8,accepted_z,rewrite,true,1000,10.743627121210098,10.281354904174805,15.939021110534668,28.34330940246582,2.9397032260894775
c0,8,post_writer_W,rephrase,new,2000,2.612857682762071,1.3850939869880676,7.150633811950684,18.010009765625,0.00022384998737834394
c0,8,post_writer_W,rephrase,true,2000,7.131877092742943,6.740792512893677,12.201300621032715,21.65937042236328,0.0037691995967179537
c0,8,post_writer_W,rewrite,new,1000,0.05437910571730754,0.022126706317067146,0.07274289429187775,8.431833267211914,0.00010024998482549563
c0,8,post_writer_W,rewrite,true,1000,10.744641422510147,10.289284229278564,15.954989433288574,28.336484909057617,2.934760093688965
c0,8,pre_writer_W,rephrase,new,2000,2.650685459606131,1.4294304251670837,7.174936294555664,18.01367950439453,0.00025018901214934886
c0,8,pre_writer_W,rephrase,true,2000,7.06099850700458,6.684294700622559,12.09848403930664,20.96293067932129,0.0038314282428473234
c0,8,pre_writer_W,rewrite,new,1000,0.0669191835622114,0.02796049788594246,0.09177874028682709,8.432792663574219,0.00011574551899684593
c0,8,pre_writer_W,rewrite,true,1000,10.486576885461806,9.945069313049316,15.606433868408203,28.242210388183594,2.791041135787964
c0,FINAL_W10,final_W10,rephrase,new,2000,2.4866626680709887,1.230068325996399,6.999107360839844,17.494426727294922,0.00026294111739844084
c0,FINAL_W10,final_W10,rephrase,true,2000,7.297526059739874,6.907594919204712,12.486784934997559,22.75761604309082,0.003630477236583829
c0,FINAL_W10,final_W10,rewrite,new,1000,0.056815683611996064,0.017079411074519157,0.06891661882400513,9.133502006530762,0.00011359999916749075
c0,FINAL_W10,final_W10,rewrite,true,1000,11.105907408237456,10.733104705810547,16.359140396118164,28.336484909057617,2.7712342739105225
c1,1,accepted_z,rephrase,new,2000,6.39213250736706,6.240482807159424,10.917767524719238,18.69732666015625,0.03959817811846733
c1,1,accepted_z,rephrase,true,2000,4.866683827457368,4.45686936378479,9.181819915771484,18.003578186035156,0.0036357033532112837
c1,1,accepted_z,rewrite,new,1000,5.812516470504459,5.394030332565308,10.557665824890137,16.600976943969727,0.0065736002288758755
c1,1,accepted_z,rewrite,true,1000,4.614473933883011,4.192911863327026,8.785221099853516,14.649720191955566,0.018132284283638
c1,1,post_writer_W,rephrase,new,2000,7.056454070363194,6.9062299728393555,11.488763809204102,19.82844352722168,0.03355240076780319
c1,1,post_writer_W,rephrase,true,2000,4.758742705406388,4.33998966217041,9.177380561828613,20.867198944091797,0.003910277504473925
c1,1,post_writer_W,rewrite,new,1000,5.612859119019471,5.230797052383423,10.172222137451172,16.239362716674805,0.005592889152467251
c1,1,post_writer_W,rewrite,true,1000,4.644843020377681,4.235286712646484,8.959529876708984,15.07337760925293,0.02454371191561222
c1,1,pre_writer_W,rephrase,new,2000,9.541523626975716,9.543660640716553,14.103392601013184,21.063997268676758,0.03436154127120972
c1,1,pre_writer_W,rephrase,true,2000,4.280729958294891,3.7442760467529297,8.646278381347656,20.94412612915039,0.004142988473176956
c1,1,pre_writer_W,rewrite,new,1000,10.214342572972178,10.181659698486328,15.158064842224121,21.89643096923828,0.12701697647571564
c1,1,pre_writer_W,rewrite,true,1000,4.171114166289568,3.626055598258972,8.907751083374023,15.784712791442871,0.0010188394226133823
c1,2,accepted_z,rephrase,new,2000,3.629079721566755,2.8841618299484253,7.82567024230957,18.100542068481445,0.006435740273445845
c1,2,accepted_z,rephrase,true,2000,6.063818471868755,5.834820032119751,10.679556846618652,17.67300033569336,0.004568733740597963
c1,2,accepted_z,rewrite,new,1000,2.383242598026758,1.614180088043213,5.768754482269287,12.140069961547852,0.001814268296584487
c1,2,accepted_z,rewrite,true,1000,5.820370339185,5.447801828384399,9.934222221374512,17.477846145629883,0.2159685641527176
c1,2,post_writer_W,rephrase,new,2000,4.747119279221865,4.229326963424683,9.400131225585938,18.190956115722656,0.003971784841269255
c1,2,post_writer_W,rephrase,true,2000,5.427487076336401,5.1084818840026855,10.042367935180664,21.012338638305664,0.002835422521457076
c1,2,post_writer_W,rewrite,new,1000,2.322951945313951,1.6000474691390991,5.664146423339844,12.11727523803711,0.0013516347389668226
c1,2,post_writer_W,rewrite,true,1000,5.833977443382144,5.444424152374268,9.996243476867676,17.50758171081543,0.23213884234428406
c1,2,pre_writer_W,rephrase,new,2000,7.056454070363194,6.9062299728393555,11.488763809204102,19.82844352722168,0.03355240076780319
c1,2,pre_writer_W,rephrase,true,2000,4.758742705406388,4.33998966217041,9.177380561828613,20.867198944091797,0.003910277504473925
c1,2,pre_writer_W,rewrite,new,1000,5.612859119019471,5.230797052383423,10.172222137451172,16.239362716674805,0.005592889152467251
c1,2,pre_writer_W,rewrite,true,1000,4.644843020377681,4.235286712646484,8.959529876708984,15.07337760925293,0.02454371191561222
c1,3,accepted_z,rephrase,new,2000,2.20506592627964,1.1507024765014648,5.9716596603393555,17.51955795288086,0.001105888863094151
c1,3,accepted_z,rephrase,true,2000,7.450843501806492,7.254416227340698,12.066726684570312,18.509984970092773,0.005137693602591753
c1,3,accepted_z,rewrite,new,1000,0.7801122074045707,0.2602459043264389,2.207063674926758,10.617141723632812,0.00025948495022021234
c1,3,accepted_z,rewrite,true,1000,7.868884454682469,7.546912431716919,12.595580101013184,21.551456451416016,0.24022270739078522
c1,3,post_writer_W,rephrase,new,2000,3.390479877715057,2.5594699382781982,7.869993209838867,18.1712589263916,0.0011206544004380703
c1,3,post_writer_W,rephrase,true,2000,6.24670788171608,5.910760879516602,11.076091766357422,21.036279678344727,0.0035353321582078934
c1,3,post_writer_W,rewrite,new,1000,0.7741486011889501,0.24954456090927124,2.210071563720703,12.9957914352417,0.00023398046323563904
c1,3,post_writer_W,rewrite,true,1000,7.879647893309593,7.56855583190918,12.42625904083252,21.556901931762695,0.38250577449798584
c1,3,pre_writer_W,rephrase,new,2000,4.747119279221865,4.229326963424683,9.400131225585938,18.190956115722656,0.003971784841269255
c1,3,pre_writer_W,rephrase,true,2000,5.427487076336401,5.1084818840026855,10.042367935180664,21.012338638305664,0.002835422521457076
c1,3,pre_writer_W,rewrite,new,1000,2.322951945313951,1.6000474691390991,5.664146423339844,12.11727523803711,0.0013516347389668226
c1,3,pre_writer_W,rewrite,true,1000,5.833977443382144,5.444424152374268,9.996243476867676,17.50758171081543,0.23213884234428406
c1,4,accepted_z,rephrase,new,2000,1.686600125615456,0.6095369160175323,5.087921142578125,17.20418930053711,0.000876757490914315
c1,4,accepted_z,rephrase,true,2000,8.12842515421519,7.9583752155303955,12.9500732421875,21.10577392578125,0.00885311234742403
c1,4,accepted_z,rewrite,new,1000,0.2604518404121627,0.09096028283238411,0.49195772409439087,8.925802230834961,0.00017832119192462415
c1,4,accepted_z,rewrite,true,1000,9.142411565065384,8.685033321380615,14.25492000579834,22.14902687072754,1.9656720161437988
c1,4,post_writer_W,rephrase,new,2000,2.878584058752982,1.7944073677062988,7.346165657043457,18.058101654052734,0.000758955895435065
c1,4,post_writer_W,rephrase,true,2000,6.6985872695550785,6.291914463043213,11.618599891662598,21.07170295715332,0.0035530314780771732
c1,4,post_writer_W,rewrite,new,1000,0.2623212144157442,0.08968229219317436,0.48556971549987793,8.865477561950684,0.00015662873920518905
c1,4,post_writer_W,rewrite,true,1000,9.15120757985115,8.71022891998291,14.253609657287598,22.03484535217285,1.9273960590362549
c1,4,pre_writer_W,rephrase,new,2000,3.390479877715057,2.5594699382781982,7.869993209838867,18.1712589263916,0.0011206544004380703
c1,4,pre_writer_W,rephrase,true,2000,6.24670788171608,5.910760879516602,11.076091766357422,21.036279678344727,0.0035353321582078934
c1,4,pre_writer_W,rewrite,new,1000,0.7741486011889501,0.24954456090927124,2.210071563720703,12.9957914352417,0.00023398046323563904
c1,4,pre_writer_W,rewrite,true,1000,7.879647893309593,7.56855583190918,12.42625904083252,21.556901931762695,0.38250577449798584
c1,5,accepted_z,rephrase,new,2000,1.5129631778353068,0.4395775645971298,4.803373336791992,17.00151824951172,0.000556314189452678
c1,5,accepted_z,rephrase,true,2000,8.487297861419618,8.330756664276123,13.351917266845703,22.657451629638672,0.011856324970722198
c1,5,accepted_z,rewrite,new,1000,0.12742664659270667,0.04963103495538235,0.1914912313222885,8.860072135925293,0.00011407678539399058
c1,5,accepted_z,rewrite,true,1000,9.85118329334259,9.368684768676758,15.02528190612793,22.909313201904297,2.6792421340942383
c1,5,post_writer_W,rephrase,new,2000,2.708542716892305,1.584826409816742,7.112326622009277,18.044239044189453,0.00048315772437490523
c1,5,post_writer_W,rephrase,true,2000,6.9303932121316905,6.527821063995361,11.764298439025879,22.67330551147461,0.003939962945878506
c1,5,post_writer_W,rewrite,new,1000,0.12957672280596308,0.049417246133089066,0.1864270716905594,8.90739631652832,0.0001062098381225951
c1,5,post_writer_W,rewrite,true,1000,9.855094979047776,9.35335922241211,15.022065162658691,22.813312530517578,2.4496982097625732
c1,5,pre_writer_W,rephrase,new,2000,2.878584058752982,1.7944073677062988,7.346165657043457,18.058101654052734,0.000758955895435065
c1,5,pre_writer_W,rephrase,true,2000,6.6985872695550785,6.291914463043213,11.618599891662598,21.07170295715332,0.0035530314780771732
c1,5,pre_writer_W,rewrite,new,1000,0.2623212144157442,0.08968229219317436,0.48556971549987793,8.865477561950684,0.00015662873920518905
c1,5,pre_writer_W,rewrite,true,1000,9.15120757985115,8.71022891998291,14.253609657287598,22.03484535217285,1.9273960590362549
c1,6,accepted_z,rephrase,new,2000,1.4260951329479286,0.34541507065296173,4.679279804229736,16.887256622314453,0.00044705410255119205
c1,6,accepted_z,rephrase,true,2000,8.749406603162642,8.613407611846924,13.677279472351074,22.773094177246094,0.01263494323939085
c1,6,accepted_z,rewrite,new,1000,0.07782923280852265,0.030558007769286633,0.10787855833768845,8.902621269226074,6.592056161025539e-05
c1,6,accepted_z,rewrite,true,1000,10.392331720113754,9.858977317810059,15.606593132019043,25.9339542388916,3.158478260040283
c1,6,post_writer_W,rephrase,new,2000,2.6143802770166076,1.447410225868225,7.052546501159668,18.032371520996094,0.000390215078368783
c1,6,post_writer_W,rephrase,true,2000,7.075044151850045,6.694692373275757,12.03922176361084,22.729555130004883,0.0039803339168429375
c1,6,post_writer_W,rewrite,new,1000,0.0771431640075316,0.03028828836977482,0.10489901155233383,8.899900436401367,6.115249561844394e-05
c1,6,post_writer_W,rewrite,true,1000,10.394726882696151,9.860359191894531,15.59574031829834,25.742496490478516,3.1565680503845215
c1,6,pre_writer_W,rephrase,new,2000,2.708542716892305,1.584826409816742,7.112326622009277,18.044239044189453,0.00048315772437490523
c1,6,pre_writer_W,rephrase,true,2000,6.9303932121316905,6.527821063995361,11.764298439025879,22.67330551147461,0.003939962945878506
c1,6,pre_writer_W,rewrite,new,1000,0.12957672280596308,0.049417246133089066,0.1864270716905594,8.90739631652832,0.0001062098381225951
c1,6,pre_writer_W,rewrite,true,1000,9.855094979047776,9.35335922241211,15.022065162658691,22.813312530517578,2.4496982097625732
c1,7,accepted_z,rephrase,new,2000,1.386478350597361,0.31188642978668213,4.588715553283691,16.795358657836914,0.0003972456615883857
c1,7,accepted_z,rephrase,true,2000,8.897052564335056,8.724943161010742,13.856403350830078,22.818727493286133,0.013103799894452095
c1,7,accepted_z,rewrite,new,1000,0.05906259161165508,0.02298166509717703,0.0809045284986496,8.898547172546387,5.745722592109814e-05
c1,7,accepted_z,rewrite,true,1000,10.680883665800094,10.186048984527588,15.850923538208008,25.822736740112305,3.308825731277466
c1,7,post_writer_W,rephrase,new,2000,2.5689457704235683,1.3532756567001343,6.994074821472168,18.028833389282227,0.00034505134681239724
c1,7,post_writer_W,rephrase,true,2000,7.157248941966565,6.782097816467285,12.16478443145752,22.747699737548828,0.003973209764808416
c1,7,post_writer_W,rewrite,new,1000,0.059910676596264235,0.022821754217147827,0.08003922551870346,8.898246765136719,5.566918844124302e-05
c1,7,post_writer_W,rewrite,true,1000,10.678430576562882,10.188887119293213,15.873921394348145,25.819591522216797,3.3066067695617676
c1,7,pre_writer_W,rephrase,new,2000,2.6143802770166076,1.447410225868225,7.052546501159668,18.032371520996094,0.000390215078368783
c1,7,pre_writer_W,rephrase,true,2000,7.075044151850045,6.694692373275757,12.03922176361084,22.729555130004883,0.0039803339168429375
c1,7,pre_writer_W,rewrite,new,1000,0.0771431640075316,0.03028828836977482,0.10489901155233383,8.899900436401367,6.115249561844394e-05
c1,7,pre_writer_W,rewrite,true,1000,10.394726882696151,9.860359191894531,15.59574031829834,25.742496490478516,3.1565680503845215
c1,8,accepted_z,rephrase,new,2000,1.3530206831933465,0.27987663447856903,4.5430521965026855,16.728870391845703,0.00036125810584053397
c1,8,accepted_z,rephrase,true,2000,9.028554094639606,8.86989164352417,14.046858787536621,22.865386962890625,0.013397077098488808
c1,8,accepted_z,rewrite,new,1000,0.04835843970389397,0.01818535104393959,0.06130710616707802,8.897760391235352,5.090107151772827e-05
c1,8,accepted_z,rewrite,true,1000,10.951236497163773,10.506829738616943,16.076810836791992,25.819087982177734,3.3982040882110596
c1,8,post_writer_W,rephrase,new,2000,2.533474095630983,1.3269202709197998,6.939076900482178,18.02189064025879,0.0003149013500660658
c1,8,post_writer_W,rephrase,true,2000,7.241129928952781,6.866917848587036,12.284971237182617,22.7684268951416,0.003953974228352308
c1,8,post_writer_W,rewrite,new,1000,0.04861705153863659,0.018162662163376808,0.06096507981419563,8.897384643554688,5.006664650863968e-05
c1,8,post_writer_W,rewrite,true,1000,10.950290258646012,10.500646591186523,16.05792808532715,25.817514419555664,3.3967552185058594
c1,8,pre_writer_W,rephrase,new,2000,2.5689457704235683,1.3532756567001343,6.994074821472168,18.028833389282227,0.00034505134681239724
c1,8,pre_writer_W,rephrase,true,2000,7.157248941966565,6.782097816467285,12.16478443145752,22.747699737548828,0.003973209764808416
c1,8,pre_writer_W,rewrite,new,1000,0.059910676596264235,0.022821754217147827,0.08003922551870346,8.898246765136719,5.566918844124302e-05
c1,8,pre_writer_W,rewrite,true,1000,10.678430576562882,10.188887119293213,15.873921394348145,25.819591522216797,3.3066067695617676
c1,FINAL_W10,final_W10,rephrase,new,2000,2.4138599073255462,1.1920875310897827,6.74255895614624,17.68471336364746,0.00033802041434682906
c1,FINAL_W10,final_W10,rephrase,true,2000,7.419103674360085,6.95861029624939,12.679899215698242,22.777284622192383,0.0034042997285723686
c1,FINAL_W10,final_W10,rewrite,new,1000,0.06122500700842284,0.01452603004872799,0.05468503758311272,8.847200393676758,5.006664650863968e-05
c1,FINAL_W10,final_W10,rewrite,true,1000,11.261794936180115,10.859376907348633,16.430238723754883,24.84311866760254,3.1695172786712646
c3,1,accepted_z,rephrase,new,2000,6.515075553643896,6.367934703826904,11.056092262268066,18.718887329101562,0.000624104228336364
c3,1,accepted_z,rephrase,true,2000,4.840800970949,4.3477747440338135,9.223383903503418,18.026670455932617,0.0034191501326858997
c3,1,accepted_z,rewrite,new,1000,5.979612593330443,5.534083366394043,10.485028266906738,16.851016998291016,0.06359544396400452
c3,1,accepted_z,rewrite,true,1000,4.556813949786126,4.0934154987335205,8.77180004119873,14.234683990478516,0.019642364233732224
c3,1,post_writer_W,rephrase,new,2000,7.099769827918382,6.891556978225708,11.597476959228516,19.741409301757812,0.0024500847794115543
c3,1,post_writer_W,rephrase,true,2000,4.747736596470466,4.284988641738892,9.178838729858398,20.973800659179688,0.0035637221299111843
c3,1,post_writer_W,rewrite,new,1000,5.776537415236235,5.3555474281311035,10.301240921020508,16.30504035949707,0.05677188187837601
c3,1,post_writer_W,rewrite,true,1000,4.586765412045643,4.146704912185669,8.821853637695312,14.642815589904785,0.02758733369410038
c3,1,pre_writer_W,rephrase,new,2000,9.522848831623326,9.502498626708984,13.998732566833496,21.141239166259766,0.00456742849200964
c3,1,pre_writer_W,rephrase,true,2000,4.258507533142343,3.7743871212005615,8.698820114135742,21.026981353759766,0.00420008972287178
c3,1,pre_writer_W,rewrite,new,1000,10.226989569567143,10.169474601745605,15.199393272399902,21.661365509033203,0.071075938642025
c3,1,pre_writer_W,rewrite,true,1000,4.126979520568159,3.597404360771179,8.831247329711914,15.60137939453125,0.0012147198431193829
c3,2,accepted_z,rephrase,new,2000,3.6862085209271607,2.951283097267151,8.010766983032227,18.131816864013672,0.00020990552729927003
c3,2,accepted_z,rephrase,true,2000,6.0928479583705775,5.86791205406189,10.659177780151367,18.09419059753418,0.005427387543022633
c3,2,accepted_z,rewrite,new,1000,2.438191088460735,1.7627997398376465,5.767746448516846,13.212145805358887,0.0011798333143815398
c3,2,accepted_z,rewrite,true,1000,5.812824826031923,5.515050888061523,9.925444602966309,16.371410369873047,0.23447531461715698
