phase,unit,K,c0_accepted_z_sha256,c1_accepted_z_sha256,c3_accepted_z_sha256,accepted_z_all_arms_equal,c0_selected_target_sha256,c1_selected_target_sha256,c3_selected_target_sha256,selected_target_all_arms_equal
3,6,6,b1fe7ed35480cbb7421b8688376194847d25bdd9892e4b49ab4822a3cb0cc5da,bc1de74c6971826d81cba768c8b8ab1d144e7d8d2fb60eaa4f43abfe797e9999,12c53b87032b0a24135b429b8e83346b4d11886e829f14e34681f6d901fea8bb,False,b1fe7ed35480cbb7421b8688376194847d25bdd9892e4b49ab4822a3cb0cc5da,bc1de74c6971826d81cba768c8b8ab1d144e7d8d2fb60eaa4f43abfe797e9999,12c53b87032b0a24135b429b8e83346b4d11886e829f14e34681f6d901fea8bb,False
3,6,7,b7cd8d8c3c71e79167a5257af83867650fe453d5a7fa8e73d1ac52e92435e00f,4b805c21a44409c2c52e000edfec4688da18e45d4cd442e3c8e93b7751f40c73,73cc8d5d0a502a80153bbd4108591db67f34ef9909f3576ab5513f6a5016da05,False,b7cd8d8c3c71e79167a5257af83867650fe453d5a7fa8e73d1ac52e92435e00f,4b805c21a44409c2c52e000edfec4688da18e45d4cd442e3c8e93b7751f40c73,73cc8d5d0a502a80153bbd4108591db67f34ef9909f3576ab5513f6a5016da05,False
3,6,8,2989056dd5556f4f1c68fdb7b78cae0330f61376c988ad602a57dd3aa5da3d51,30d7a5732ac15aedac7cef718f1417e84bec2716122916bf726ef3941e213242,181767c3fcf863f7cf62b5aa13a3c83fc3ba3c4706ebe752dcbbb834814ff4b8,False,2989056dd5556f4f1c68fdb7b78cae0330f61376c988ad602a57dd3aa5da3d51,30d7a5732ac15aedac7cef718f1417e84bec2716122916bf726ef3941e213242,181767c3fcf863f7cf62b5aa13a3c83fc3ba3c4706ebe752dcbbb834814ff4b8,False
3,7,1,7a9ed1e42112a721c9ca28a293392ab99983b023335c79fa3c825487c7cf2d48,32e2e0a3a2a11526aa7328f991e2813883cc35d1e89177d3021731b1329a85a4,43774be88fdb473dc0a769fb335948c8c155263d7e806f1243e3da4faa04ee87,False,7a9ed1e42112a721c9ca28a293392ab99983b023335c79fa3c825487c7cf2d48,32e2e0a3a2a11526aa7328f991e2813883cc35d1e89177d3021731b1329a85a4,43774be88fdb473dc0a769fb335948c8c155263d7e806f1243e3da4faa04ee87,False
3,7,2,1f616bc48800d58fa4e7888ea11cd2c49459bde9c62bd5c191e827525204fa35,0a624a0a81f5e00cf67e89ca56d0c319c4e1d64fa2f2bcb86321dd6b3191f0f4,6e085eaf368026766ed8418cc38df480c67a96830dca21eacc07dc846414f93f,False,1f616bc48800d58fa4e7888ea11cd2c49459bde9c62bd5c191e827525204fa35,0a624a0a81f5e00cf67e89ca56d0c319c4e1d64fa2f2bcb86321dd6b3191f0f4,6e085eaf368026766ed8418cc38df480c67a96830dca21eacc07dc846414f93f,False
3,7,3,ee6ab9ee1996f2802f60c9c6bf1eab02f50ff6321a7ac5ed3243c8a3af4ad5f1,c0b0c52dae9499c85bddf230f55de8898b13537a6e46fa5b125804d947e4d4fd,925b19ff54ca2449a4c275d0e34663ed94cc6ad1abb7c2f9bda001c63efa64c1,False,ee6ab9ee1996f2802f60c9c6bf1eab02f50ff6321a7ac5ed3243c8a3af4ad5f1,c0b0c52dae9499c85bddf230f55de8898b13537a6e46fa5b125804d947e4d4fd,925b19ff54ca2449a4c275d0e34663ed94cc6ad1abb7c2f9bda001c63efa64c1,False
3,7,4,7b292f6bbf7e0f1ed10e4313ee2e054dc94dd6274b5162079fae6c374c92b7b7,8392c8dfb4cd48a2d1a259af2bb1357e9de9c9ae9f220adc6e693467093d3ff4,77cdb32114c7d784426fce2cdef111cb4e23f5880af7e947ce65965eba9842ab,False,7b292f6bbf7e0f1ed10e4313ee2e054dc94dd6274b5162079fae6c374c92b7b7,8392c8dfb4cd48a2d1a259af2bb1357e9de9c9ae9f220adc6e693467093d3ff4,77cdb32114c7d784426fce2cdef111cb4e23f5880af7e947ce65965eba9842ab,False
3,7,5,c3e2765e4c709725f941b8dff375d9cd39af6e7b0e42c18e3ceeadfac5006420,5ac0934cb5580df01313cb805dfe8a7b3d79d961ead389f95c01564fd62f05db,7d1b78f3188508522c5857725ca3d1fb8b47c12d6786d06d0bcc0bf650152824,False,c3e2765e4c709725f941b8dff375d9cd39af6e7b0e42c18e3ceeadfac5006420,5ac0934cb5580df01313cb805dfe8a7b3d79d961ead389f95c01564fd62f05db,7d1b78f3188508522c5857725ca3d1fb8b47c12d6786d06d0bcc0bf650152824,False
3,7,6,6657c7a57af13d93f7259771413eba29945fc978efe1f0ca91261814c442a455,1491ef5661485d2d138abbcb6c7924f3b9b9ae257f6130b321d247e340cbcee5,8ecf4b4cdb0700f7fb8a4fee7ec72ee77a1efb4943a46a63cfde4764e9e54edd,False,6657c7a57af13d93f7259771413eba29945fc978efe1f0ca91261814c442a455,1491ef5661485d2d138abbcb6c7924f3b9b9ae257f6130b321d247e340cbcee5,8ecf4b4cdb0700f7fb8a4fee7ec72ee77a1efb4943a46a63cfde4764e9e54edd,False
3,7,7,492a87d563bf1a84a6a7f707fe511b5a84f6e4433e0a29bc986e47eba5e3d537,632e67916758cad0434585f7ce61977838eecf62cccfa9dbc87f24118617e931,a1c2d79229e6ab147adb3a3891b437b224a372e73e58745c88bf657c9bfa3f11,False,492a87d563bf1a84a6a7f707fe511b5a84f6e4433e0a29bc986e47eba5e3d537,632e67916758cad0434585f7ce61977838eecf62cccfa9dbc87f24118617e931,a1c2d79229e6ab147adb3a3891b437b224a372e73e58745c88bf657c9bfa3f11,False
3,7,8,8b952f07e979763ca802e2d73d4aaef154a055fb515dbf98a892cfe3d152109b,38fc1974e6ea3fb83126ba45e1bb48ad63f9174dfd9f9a818c4b094720f8d807,b1690fcc8787498acbf81676d875e45331025963178b9a8ee170e6bc93911a64,False,8b952f07e979763ca802e2d73d4aaef154a055fb515dbf98a892cfe3d152109b,38fc1974e6ea3fb83126ba45e1bb48ad63f9174dfd9f9a818c4b094720f8d807,b1690fcc8787498acbf81676d875e45331025963178b9a8ee170e6bc93911a64,False
3,8,1,a3c795df6f8e3a428e4b2a806936d12eba629e556285b5f01fcdc8b4d608d1f0,a7b40806e72e4532224a72f1ede1cd1e254a584dd60f521b8710dca7281cab7b,0abbec25f95cfaf7acc05fdb9802e538ccf332c951c2838495a73e54555522d6,False,a3c795df6f8e3a428e4b2a806936d12eba629e556285b5f01fcdc8b4d608d1f0,a7b40806e72e4532224a72f1ede1cd1e254a584dd60f521b8710dca7281cab7b,0abbec25f95cfaf7acc05fdb9802e538ccf332c951c2838495a73e54555522d6,False
3,8,2,05f4d7b3f2294d8e18adf8af821ebadf141eef0d11120b20ae8d69e907175cb6,1005e3848bf36690e57c8fa4f1cbf8ad7f1f5b59e8ec052949dedeeb3e77a0cc,5fc0b5beddc0c48e83038c39bef84a379e3d61b230dbf5bd3796fb3685db5dfc,False,05f4d7b3f2294d8e18adf8af821ebadf141eef0d11120b20ae8d69e907175cb6,1005e3848bf36690e57c8fa4f1cbf8ad7f1f5b59e8ec052949dedeeb3e77a0cc,5fc0b5beddc0c48e83038c39bef84a379e3d61b230dbf5bd3796fb3685db5dfc,False
3,8,3,02f1e433a65ac0c5597220c94089d33a3c24f3b48f6f3e646c65665b17b6226a,87f8a8248f92c121c62d319dcbc830fc32f470330a8f17d8c816ddc49ed778c4,4e53427ede186bb352f8461a00fb84921c560597859e069708f6c3d6d4d5c6b0,False,02f1e433a65ac0c5597220c94089d33a3c24f3b48f6f3e646c65665b17b6226a,87f8a8248f92c121c62d319dcbc830fc32f470330a8f17d8c816ddc49ed778c4,4e53427ede186bb352f8461a00fb84921c560597859e069708f6c3d6d4d5c6b0,False
3,8,4,cb90d6e235228b8613bb19c598a3eaea9a724d8d876e8a934e4897f6b54908c3,d521f6418a15ad0d0eadaddebf755f488273cd6b030512a6d98a5cd231847683,3e08f55872b9559a98284166f1b2cd6b831a4bab4fdf7c3511dc5fc0b02faf7b,False,cb90d6e235228b8613bb19c598a3eaea9a724d8d876e8a934e4897f6b54908c3,d521f6418a15ad0d0eadaddebf755f488273cd6b030512a6d98a5cd231847683,3e08f55872b9559a98284166f1b2cd6b831a4bab4fdf7c3511dc5fc0b02faf7b,False
3,8,5,a63e44b4f023c0f8ee9333cfeeb00b87eaddd066afe15862c0ef1d36c94e631d,28bc626b0f2564896fb18a223b8f1fe70eec509bc16cf3c926cd6eaca19ea1c6,e1c3cdfaf837e6718f33f1b4741d2bf4ac36f1f0604978896fb556225ab6262a,False,a63e44b4f023c0f8ee9333cfeeb00b87eaddd066afe15862c0ef1d36c94e631d,28bc626b0f2564896fb18a223b8f1fe70eec509bc16cf3c926cd6eaca19ea1c6,e1c3cdfaf837e6718f33f1b4741d2bf4ac36f1f0604978896fb556225ab6262a,False
3,8,6,6bcec708c852bc99fabfee59bcdc8a578b76e98930a2927622f354d12ef708be,e606c20f8eb0404f316734f4c57dc1ada7157e1943dc761235e0344f7fa5e5f8,7a595e7af18d4b1670a666864787c9079b24aac20ace2f475233754c6adb0f56,False,6bcec708c852bc99fabfee59bcdc8a578b76e98930a2927622f354d12ef708be,e606c20f8eb0404f316734f4c57dc1ada7157e1943dc761235e0344f7fa5e5f8,7a595e7af18d4b1670a666864787c9079b24aac20ace2f475233754c6adb0f56,False
3,8,7,a9f84dd6d914f19cebf0537268af3fa5c5ff2f2a4b77516bd004031f02fa7ebd,25beb5c8119180d69c7843c3892574850964bc8b6cbd01dcce62532b5d0d04bf,04f695fdd0f10c41dd123b335be2e99316340f6202bb15c70d297a7ebd6072bb,False,a9f84dd6d914f19cebf0537268af3fa5c5ff2f2a4b77516bd004031f02fa7ebd,25beb5c8119180d69c7843c3892574850964bc8b6cbd01dcce62532b5d0d04bf,04f695fdd0f10c41dd123b335be2e99316340f6202bb15c70d297a7ebd6072bb,False
3,8,8,c9828c9c40984d81aadbbcba33d6e3275cf47b9618b6fc41617d41b4c7d46ac8,31c1ba677e07fee3213565cd0acece56faa738081f78e38c4104de4b34cb988e,aa19605caad14df6c4c38719b3fb5bf702e63990dc59c1d86f1edbc21a6528f6,False,c9828c9c40984d81aadbbcba33d6e3275cf47b9618b6fc41617d41b4c7d46ac8,31c1ba677e07fee3213565cd0acece56faa738081f78e38c4104de4b34cb988e,aa19605caad14df6c4c38719b3fb5bf702e63990dc59c1d86f1edbc21a6528f6,False
3,9,1,b2e1ecad5acbc30e05dd590bdf8083e8f60d3485d6a482d8d570adcd06351537,ba7893fef87f28e59134e7ab545a597fdc92f3c6c471bbf8f39447a2be2e9e41,2d92d5ff78eed44591443848f32327c980e282f4ddf4fcac5c40f35aa91eceb4,False,b2e1ecad5acbc30e05dd590bdf8083e8f60d3485d6a482d8d570adcd06351537,ba7893fef87f28e59134e7ab545a597fdc92f3c6c471bbf8f39447a2be2e9e41,2d92d5ff78eed44591443848f32327c980e282f4ddf4fcac5c40f35aa91eceb4,False
3,9,2,1d63e3f7fac16a2fffa5dbe4f96ce043933e882e413b094230f7b7ba380c4830,80bcc35961f82355614a46a9f6834fc5471133e52b4ea2a1bfa9fcf50476e6d0,a1c9e223abe1f857fab0c800e100ec0f912b4bed31e8a4dacbd7a3d1b6406964,False,1d63e3f7fac16a2fffa5dbe4f96ce043933e882e413b094230f7b7ba380c4830,80bcc35961f82355614a46a9f6834fc5471133e52b4ea2a1bfa9fcf50476e6d0,a1c9e223abe1f857fab0c800e100ec0f912b4bed31e8a4dacbd7a3d1b6406964,False
3,9,3,0e7d89b0c901f78c27a9332c9273facf104dda5b10b668c9e224499dba3b3611,0e78a35de33e04c0ce0ce4a914b2302d757a8bd1253d2e0c5dcf7eaff62603b9,e938ae106f5cd9cd872aabdcb7093b9c84bcd1e8741874f070bec341c05a24b1,False,0e7d89b0c901f78c27a9332c9273facf104dda5b10b668c9e224499dba3b3611,0e78a35de33e04c0ce0ce4a914b2302d757a8bd1253d2e0c5dcf7eaff62603b9,e938ae106f5cd9cd872aabdcb7093b9c84bcd1e8741874f070bec341c05a24b1,False
3,9,4,0b8552a2902b18a7c515a3e9e9e19bf2857f0a21c38526b768c5be1d848d5be1,5238b3757a0f55966dab797fea12bb868180669da1f5586a90bee21c58d6d608,a07c3c7e70b13f30c5245b0f2e93adcf03d094c65a3f02eba4e689920f0fe009,False,0b8552a2902b18a7c515a3e9e9e19bf2857f0a21c38526b768c5be1d848d5be1,5238b3757a0f55966dab797fea12bb868180669da1f5586a90bee21c58d6d608,a07c3c7e70b13f30c5245b0f2e93adcf03d094c65a3f02eba4e689920f0fe009,False
3,9,5,3a4f8b7766a4ead78c67389e4d630f2926bd6b888fe4cb6f655c1f87a4456183,3041130c95feb06d5b146930e946d548b50f1ea3dc8a35e2f3f5d567b24756ec,04983e452eb32eaaa2f6f770b5cca06d7521467d19186123ef77bd21b1f792d7,False,3a4f8b7766a4ead78c67389e4d630f2926bd6b888fe4cb6f655c1f87a4456183,3041130c95feb06d5b146930e946d548b50f1ea3dc8a35e2f3f5d567b24756ec,04983e452eb32eaaa2f6f770b5cca06d7521467d19186123ef77bd21b1f792d7,False
3,9,6,773d328c5f0d53245f0a3a1dfba2d60a23ee681e8e536eca35b44709494e428b,072104147ed526bee7e0a4a5cdf6f9bf24eba6e34b73b8156c5f5c7b644c933f,f5cc92ee77573242b2b8817611f13da5dc1e2d700e7b33f1a0869ebf1dd2a319,False,773d328c5f0d53245f0a3a1dfba2d60a23ee681e8e536eca35b44709494e428b,072104147ed526bee7e0a4a5cdf6f9bf24eba6e34b73b8156c5f5c7b644c933f,f5cc92ee77573242b2b8817611f13da5dc1e2d700e7b33f1a0869ebf1dd2a319,False
3,9,7,1e14aba4259df0007c98feaacc2b160b44d6f4c1330022040791f9c4166e570b,4988724086567206c1ca2784fa09f2ae1234eac0c10d330a47b8bbebe661f7a1,09697eec2984bb65482f5a1d06f252b8d56374735dd38431cf4a432ff090e864,False,1e14aba4259df0007c98feaacc2b160b44d6f4c1330022040791f9c4166e570b,4988724086567206c1ca2784fa09f2ae1234eac0c10d330a47b8bbebe661f7a1,09697eec2984bb65482f5a1d06f252b8d56374735dd38431cf4a432ff090e864,False
3,9,8,96a8c0b4b42bd9566d81fcc6745353c1e6987689099cffba52fafd564a020e07,a566dc7c9dab9589d0b766c3ee82d43182d437ee04b2a25be7a48c103252549c,067d8520137eb3ac7f4a7eb511df4c8a1336017e3156742181010c679c10c14b,False,96a8c0b4b42bd9566d81fcc6745353c1e6987689099cffba52fafd564a020e07,a566dc7c9dab9589d0b766c3ee82d43182d437ee04b2a25be7a48c103252549c,067d8520137eb3ac7f4a7eb511df4c8a1336017e3156742181010c679c10c14b,False
3,10,1,ef6bfc635bee16fb8f47cccf39536283301999ae23db77dc753d0f106018f38b,796ab72a86602f742c6d895e8597267c68283960a2ad5b0ac06c27e36777725e,0fe3e3db9280d565110913f08f6b627b6c7dff3f3d2f6555b3728a7102ed7fe5,False,ef6bfc635bee16fb8f47cccf39536283301999ae23db77dc753d0f106018f38b,796ab72a86602f742c6d895e8597267c68283960a2ad5b0ac06c27e36777725e,0fe3e3db9280d565110913f08f6b627b6c7dff3f3d2f6555b3728a7102ed7fe5,False
3,10,2,4de0818899c963a1795dd0f15e86bf6332f96c3e3625b01b92ef9bda2a038286,9bb6263169104093cfe01c505c2f30534978d77a053a44cd94643c574032e558,857664f3851c677dbfd224ad045d9e1b17b8f87e6426b7a507261bebabebf49b,False,4de0818899c963a1795dd0f15e86bf6332f96c3e3625b01b92ef9bda2a038286,9bb6263169104093cfe01c505c2f30534978d77a053a44cd94643c574032e558,857664f3851c677dbfd224ad045d9e1b17b8f87e6426b7a507261bebabebf49b,False
3,10,3,e81e55504359e75c942240ce84cd700be4d109e52f455c1e75238019387c4811,95fd75bbff5132be4c88834e59ea9bc230148c3df20445a8bd916d0736c45bdd,69ebb6bdaa3ab8c7bc1b59f0475f27d3ebfadaeed5b193ee0d569b5d1bc31d76,False,e81e55504359e75c942240ce84cd700be4d109e52f455c1e75238019387c4811,95fd75bbff5132be4c88834e59ea9bc230148c3df20445a8bd916d0736c45bdd,69ebb6bdaa3ab8c7bc1b59f0475f27d3ebfadaeed5b193ee0d569b5d1bc31d76,False
3,10,4,9aa0dc4fac36c08d2cf1bab74bd0c29e1d2e5b1fdeace33eefbbb65e9324b41a,0e4ae9bb640b4cb3619fdda860acb067c61a825b5811299a194909800dbd506b,61ae6c6da739cc96a3237553329f5e6bd9d88f5a01cb1c64c63241476ddef50b,False,9aa0dc4fac36c08d2cf1bab74bd0c29e1d2e5b1fdeace33eefbbb65e9324b41a,0e4ae9bb640b4cb3619fdda860acb067c61a825b5811299a194909800dbd506b,61ae6c6da739cc96a3237553329f5e6bd9d88f5a01cb1c64c63241476ddef50b,False
3,10,5,f618b00bb1e62ccba637499f75f30ff870b85eba1c26ec479c5dc6a45bc12711,e3ef158f79f580c8483d54360bcf539db8794f818163cf068142b358aef972ef,b1afbaaa123562a84485cfaa783b834d0528dfe97a014c0d9b9e73ff69ea8a10,False,f618b00bb1e62ccba637499f75f30ff870b85eba1c26ec479c5dc6a45bc12711,e3ef158f79f580c8483d54360bcf539db8794f818163cf068142b358aef972ef,b1afbaaa123562a84485cfaa783b834d0528dfe97a014c0d9b9e73ff69ea8a10,False
3,10,6,d1e0144a57c2fa758aef967c9b2496a0a9dd77657f09af16e0ed6e37701c3745,d063489c88d716e7b9a90ed1ce0b20e2cc58af48b126113ff615ad9725259781,4a4cf8b01ab9f4a556b46f71d2653315165de8dd522a00e243d7a8b3f7e6e55b,False,d1e0144a57c2fa758aef967c9b2496a0a9dd77657f09af16e0ed6e37701c3745,d063489c88d716e7b9a90ed1ce0b20e2cc58af48b126113ff615ad9725259781,4a4cf8b01ab9f4a556b46f71d2653315165de8dd522a00e243d7a8b3f7e6e55b,False
3,10,7,4270aac6d279f32b8b807df5099c75a716fc2654c5e7532d1ae17d47b9bb3848,6d0f376dc8fd3bed9f648b633e257b819c3022a3d20b8960f6fb1dc620aa560c,e4f4e000e6ec346ca592c43a4b40db69b0e150a8a46a5b976a3833535c79efaf,False,4270aac6d279f32b8b807df5099c75a716fc2654c5e7532d1ae17d47b9bb3848,6d0f376dc8fd3bed9f648b633e257b819c3022a3d20b8960f6fb1dc620aa560c,e4f4e000e6ec346ca592c43a4b40db69b0e150a8a46a5b976a3833535c79efaf,False
3,10,8,eca99bef9441671e620515adb338946f413c588a0bd05228ae50383d9315056d,bb5aa8bba4349ae3ae0ed0766e8b2de68a1754304ec1c08be05ef78904ad77ac,14a1aaa386c595a0642d0cd7b99daa9ea476888211c8b0b75149b369ac62699c,False,eca99bef9441671e620515adb338946f413c588a0bd05228ae50383d9315056d,bb5aa8bba4349ae3ae0ed0766e8b2de68a1754304ec1c08be05ef78904ad77ac,14a1aaa386c595a0642d0cd7b99daa9ea476888211c8b0b75149b369ac62699c,False
