phase,arm,unit,K,status,route_identity_sha256,router_call_expected,solver_success,solver_iterations,minimax_t,selected_p,selected_c,selected_p_normalized,selected_c_normalized,stationarity_residual,complementarity_residual,simplex_sum_residual,decision_influence_count,pc_router_call_count,pi_4,pi_5,pi_6,pi_7,pi_8
3,c0,8,3,JOINT_WRITE,77b4561029af8b3f68bf451ba4dae03a65898ce5e1d776fc6cf6f994ded10df1,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00018349337092934978,0.06631510177144122,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.15879700604412433,0.18209301791759788,0.20219939532349873,0.2169960733054634,0.23991450740931564
3,c0,8,4,JOINT_WRITE,39ac8519d517154662010111f0116635c4bc621b806bdae30208e6b92c6ba103,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.784976051257853e-05,0.012265143362389324,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.551115123125783e-17,NOT_APPLICABLE,0,0.11749274901609116,0.16007197024173941,0.20351761608981858,0.2439719082646305,0.27494575638772045
3,c0,8,5,JOINT_WRITE,74fd3b8e8a72aee4cc44695a50b25ac8c12402bfd3cd818a22da14b8996853b2,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.0895599340222235e-05,0.011179314694872588,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.13577442865298828,0.16883171279611212,0.20310135389139455,0.23087752306050724,0.26141498159899784
3,c0,8,6,JOINT_WRITE,45e90ff74ef1e1f1867ccc6e2ad0dad106ecdd28ca7e9a46f2214cbd4852b11b,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,9.905897774442643e-06,0.003771172921698815,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.469446951953614e-18,NOT_APPLICABLE,0,0.1561707055119855,0.18501941194909008,0.2068251817343272,0.21479390330382067,0.23719079750077654
3,c0,8,7,JOINT_WRITE,cfccabd12e462d027af5f4aebe9f2b28945e5e7812db1f69daccd954bf1af20a,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.512104306910713e-06,0.0016803307691150298,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.734723475976807e-18,NOT_APPLICABLE,0,0.14757048029023281,0.18154389388447884,0.20963490433960397,0.21826940965622205,0.2429813118294624
3,c0,8,8,JOINT_WRITE,28226a0f04a48cd738738fbf19b7e56631647c5ecf43774265330450f118f55c,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.8236856823543686e-06,0.0010443898731112011,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,8.673617379884035e-19,NOT_APPLICABLE,0,0.14384719965275153,0.1797880031685782,0.21023176401774352,0.22190542728881463,0.24422760587211215
3,c0,9,1,JOINT_WRITE,6fc8b27095c0e88eae9bbac55a606fb189ccdd2c3a0f3de854e41b0472c19311,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0004253746344993109,0.14578846020507563,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.16791328099046632,0.19881900212266707,0.20247316515315134,0.20380277327617305,0.22699177845754226
3,c0,9,2,JOINT_WRITE,bde22edab09120879dc37823af5ee6d5a7dcd5291554ef5fa4084dbf77bc819c,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0006844129224256849,0.2139543968895446,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.440892098500626e-16,NOT_APPLICABLE,0,0.16845908688542788,0.20074224295656254,0.20561188290620053,0.2040775786865982,0.22110920856521094
3,c0,9,3,JOINT_WRITE,e10d2e55a81dfa8aeff1d13e706ed06b0994bea2643bd53878be2de509b679ae,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00022380897860173384,0.07247874184810853,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.14106198469352424,0.18598220612715202,0.20468589043160845,0.22293156619686874,0.24533835255084646
3,c0,9,4,JOINT_WRITE,33bc3727de3608782336241fe330cf579aec72d41ba2bfa192e92d0b32c57dab,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00012786679158713926,0.03247753167458405,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.7755575615628914e-17,NOT_APPLICABLE,0,0.08236066672588203,0.12302408138769597,0.16328730104979208,0.24992528502855446,0.3814026658080756
3,c0,9,5,JOINT_WRITE,b45bb781223ff22396d17f03bc9749c3c223f375719c8cb4a88cb45d6f81136f,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.2334397689699734e-05,0.006418289947937867,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,6.938893903907228e-18,NOT_APPLICABLE,0,0.0748666404105977,0.12296534082925976,0.147178506506265,0.2552805651676074,0.3997089470862702
3,c0,9,6,JOINT_WRITE,4840015ec2c05334f00c9041f7766b1704e066d9e237324174f3b85a712af89a,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.6230345881331157e-05,0.005015446682084574,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.469446951953614e-18,NOT_APPLICABLE,0,0.09846504939272434,0.1429386503624595,0.15904809110812487,0.24709975221020075,0.3524484569264906
3,c0,9,7,JOINT_WRITE,b685b6598812c07efd69e86fced15aacd62a7bfda911c6ac1137a23134ccbfe9,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,4.330669885042035e-06,0.0014644080708785426,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,8.673617379884035e-19,NOT_APPLICABLE,0,0.12861125795480854,0.17178459334879329,0.2009588074554317,0.2349453664681979,0.26369997477276863
3,c0,9,8,JOINT_WRITE,45773488c66725d8a49cdb4b94db295c1342e80c4a921d6b268fb98123036ba3,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,2.721302274433264e-06,0.0008911413072328343,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1101385798610914,0.1629259420975113,0.20706606063683836,0.2392273869781964,0.28064203042636254
3,c0,10,1,JOINT_WRITE,1a12ab50000fbd30ef1a3bad374629cefd84e1f58eb64d99aa22a2a14760a935,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00044097127618724914,0.15748382353111914,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1622531008076916,0.19544041297994408,0.20643514022629103,0.21031908057054197,0.22555226541553133
3,c0,10,2,JOINT_WRITE,ebbf2c813d00ac0e8944b0f6fd970627edea50d68e3b8b2adfe9aea1c1991ead,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0005897009858673727,0.2076496023336309,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.16498549383541916,0.19616148843292935,0.20970077898683948,0.21009422408042203,0.21905801466439
3,c0,10,3,JOINT_WRITE,7f68f714fa4ffe9a19edece5cc8662abc71f66fb1b9d9f5be4093506efee5fe3,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.00022216224317476692,0.07847521198184645,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1548406221558323,0.180344235978815,0.20511837402441213,0.22029985112846287,0.2393969167124777
3,c0,10,4,JOINT_WRITE,0f1fc411212d7ccff7455b1ed19b069a15fcfc9992e38ade7535cd52520f3c03,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,3.502457746487305e-05,0.011292633027750049,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,5.551115123125783e-17,NOT_APPLICABLE,0,0.12842965165640652,0.15399866720672495,0.20238077889206654,0.23752035190256282,0.27767055034223925
3,c0,10,5,JOINT_WRITE,85c5ab6c68935d14932ac7668ab86f10a506023860d339f6cbd0e2de79b01758,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.7318290296076517e-05,0.005074816098322861,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.11542847659840577,0.1468866313487651,0.190369578794505,0.25615014310812273,0.29116517015020144
3,c0,10,6,JOINT_WRITE,5f24812bbe65935f9564932478f27cce0e091ae4706ad66512fc0f7ba2498b78,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,7.141592856394821e-06,0.0020713433911351787,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.3877787807814457e-17,NOT_APPLICABLE,0,0.10086373244922259,0.13657693040086036,0.15771303425385444,0.2552603762585634,0.3495859266374993
3,c0,10,7,JOINT_WRITE,9fd4c1eb8889c5fdde8f3c6ba6e69ed27955bdb2370d6ccd3fa8ec5a2e690fb1,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,1.4187034640504364e-05,0.0042743652404234585,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0.0,NOT_APPLICABLE,0,0.1473700199664962,0.19460581981672528,0.18341507901690626,0.23967791879200925,0.23493116240786294
3,c0,10,8,JOINT_WRITE,25dc908c49560c777651d309932386a9dc414d940132c016fa183695e974dc95,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,9.393934973165514e-06,0.0029568813624699293,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,6.938893903907228e-18,NOT_APPLICABLE,0,0.13126275400122514,0.1683638777533056,0.1871555493308597,0.24821555747743412,0.2650022614371753
3,c1,1,1,0,c4f2b7e695c6fe923160989bb91c15890a9b0c60e1761d9bbebabde53ce84f40,1,True,9,0.9941000935455144,0.0013388190943489466,0.4770253731993626,0.9941000935454722,0.9941000935454612,1.6354606405429e-15,2.9755146947870117e-10,0.0,NOT_APPLICABLE,1,0.18568547070026398,0.2138817310333252,0.22003090381622314,0.19990274310112,0.18049916625022888
3,c1,1,2,0,ee41c190e0195b6bf35c52743b612546b39fe314dc768a493e4fdcf26421ee63,1,True,9,0.9948360163490776,0.0016801978875373837,0.5811414375548157,0.9948360163495217,0.9948360163494546,1.0648885158809838e-15,5.494736046892795e-11,0.0,NOT_APPLICABLE,1,0.18742553889751434,0.2130487561225891,0.21875883638858795,0.19950997829437256,0.18125687539577484
3,c1,1,3,0,a3988d5866a5b9c0fe900a1601f6c70f6bb9b350232809efb2251f5498944df4,1,True,8,0.9976411770772877,0.004272510503705154,1.4676272967267334,0.9976411770773437,0.9976411770773356,1.4475537224895361e-15,3.1107147975560624e-09,2.220446049250313e-16,NOT_APPLICABLE,1,0.19154135882854462,0.21005262434482574,0.21170125901699066,0.1994054764509201,0.18729926645755768
3,c1,1,4,0,0504c4172fe4d5af63d511708a850f7d327e8af38b4ff2eb19ec4bc206f5dfe2,1,True,13,0.9992299949688641,0.0025112083243705187,0.9372294421899695,0.9992299949705322,0.999229994970572,1.1696925375895549e-15,5.471306110761041e-10,0.0,NOT_APPLICABLE,1,0.19465650618076324,0.20739860832691193,0.20477734506130219,0.20009399950504303,0.19307354092597961
3,c1,1,5,0,e12bde148e7b92f0d474b888df9cd1f8f7a74251c92d3b0615b9ccf40360a3b3,1,True,9,0.9997900542413029,0.0014336222914867335,0.5371850081118951,0.9997900542419746,0.9997900542420463,1.916542091876757e-15,4.750947992890376e-12,0.0,NOT_APPLICABLE,1,0.1973526030778885,0.20407801866531372,0.20161296427249908,0.20083306729793549,0.19612334668636322
3,c1,1,6,0,e5462677b3ae7eb7b76a29ba80e0545f7b7f8e3980cc06ca6cfb989fd75b9c61,1,True,9,0.9997033252604252,0.0009541947386051931,0.3600522275437923,0.9997033252604529,0.9997033252604517,1.6088660122137097e-15,1.2859137344616667e-08,0.0,NOT_APPLICABLE,1,0.19871190190315247,0.20550893247127533,0.19638465344905853,0.19699692726135254,0.20239759981632233
3,c1,1,7,0,ac059895a2a48820367645aafbc0b0efd75e71c39dc19c639416070a9c6238f7,1,True,8,0.9966806879573576,0.0004199272250880433,0.1609728050551385,0.9966806879581158,0.9966806879580581,6.568167990716596e-16,1.8720676751639116e-08,0.0,NOT_APPLICABLE,1,0.20553076267242432,0.18834874033927917,0.18984217941761017,0.19614441692829132,0.22013390064239502
3,c1,1,8,0,c6fa5a83cd69e14af06615ad9be8990865e0b216dd3255f6abcc4fbcd283ba1b,1,True,8,0.9974711548019611,0.0003954381486025377,0.15084702672324526,0.9974711548020145,0.9974711548020043,1.2225062931717345e-15,3.809861784563404e-09,1.1102230246251565e-16,NOT_APPLICABLE,1,0.20597821474075317,0.18855492770671844,0.19163955748081207,0.19727793335914612,0.2165493667125702
3,c1,2,1,0,28f4ed66874d9b26449198ee2feb8bfd19d8ad4b3d8ba205e1f3793f4d09b502,1,True,17,0.9924883398339003,0.0013106690902882777,0.46042929582320424,0.9924883398339004,0.9924883398339003,1.5700924586837751e-15,6.5744502400586624e-09,0.0,NOT_APPLICABLE,1,0.18329492211341858,0.21847444772720337,0.21983210742473602,0.20030349493026733,0.1780950427055359
3,c1,2,2,0,2b6533fcb70760aed1a2776699ced85cb7957b9cbdbcac2ca887c8e7b17b32e4,1,True,8,0.9933230291862312,0.002547805872073841,0.8651058304887155,0.9933230291867329,0.993323029186764,5.551115123125783e-16,1.1001573982198416e-08,0.0,NOT_APPLICABLE,1,0.18471814692020416,0.21766526997089386,0.2184719741344452,0.20013773441314697,0.17900687456130981
3,c1,2,3,0,c0d2569643f1c5d057ed95c7d4965152494fc5f04a92c1e2585d56a769b412c8,1,True,10,0.9941197595637395,0.004694080468835327,1.6249640689928335,0.9941197595637605,0.9941197595637573,8.308148362110449e-16,1.0452845072706778e-10,0.0,NOT_APPLICABLE,1,0.18489255011081696,0.22010856866836548,0.2149556279182434,0.19806154072284698,0.18198171257972717
3,c1,2,4,0,33cfa1937444081bd7dcb60deb6697b1daf1533ccc75c5acfb35b0321467e79a,1,True,9,0.9948464546412811,0.001145348505961195,0.40563216761987975,0.9948464546414998,0.9948464546414607,4.965068306494546e-16,4.425972496061873e-11,2.220446049250313e-16,NOT_APPLICABLE,1,0.18459303677082062,0.22558116912841797,0.20606449246406555,0.19523903727531433,0.18852224946022034
3,c1,2,5,0,7ac7f7fa3f6d0ed0a285b9b7030ee6cfff33dd61ea1d307867de572180231649,1,True,10,0.9928728742962282,0.0001491849873096987,0.05596611132427968,0.9928728742962285,0.9928728742962283,5.551115123125783e-16,1.6762479470921327e-12,0.0,NOT_APPLICABLE,1,0.18154402077198029,0.22995303571224213,0.20672927796840668,0.19608686864376068,0.18568681180477142
3,c1,2,6,0,0d5db9ff8676e5e64c78d400af571d5cf553b7fda343ac6c838c8440f9fb5ae1,1,True,9,0.9913906581253826,4.092595728240906e-05,0.01602602312085319,0.9913906581254133,0.9913906581254074,1.9860273225978185e-15,4.509680048195343e-10,0.0,NOT_APPLICABLE,1,0.17722463607788086,0.22140167653560638,0.21723231673240662,0.20419661700725555,0.17994475364685059
3,c1,2,7,0,116fa38f85f1c5fbeca8a7823912c2f5a1f12342f5fe844e4914c0e75cf75488,1,True,9,0.9944609566997081,6.802917319249308e-06,0.002528210163037598,0.9944609566999927,0.9944609566999438,1.3136335981433192e-15,1.1573754495283341e-08,1.1102230246251565e-16,NOT_APPLICABLE,1,0.1826406717300415,0.2206566035747528,0.21102303266525269,0.2017054408788681,0.1839742362499237
3,c1,2,8,0,a5c26fae7fc8ce8ef9b98b91104b239b6e356edd3e7f7d375e9a1c78c6e6b2d1,1,True,8,0.9992520547034515,2.0536014656921152e-05,0.006082080141139495,0.9992520547042326,0.9992520547040917,9.930136612989092e-16,6.486059388145001e-08,1.1102230246251565e-16,NOT_APPLICABLE,1,0.20176737010478973,0.19213557243347168,0.20229534804821014,0.20789268612861633,0.1959090232849121
3,c1,3,1,0,30ce5c0d2bc5be3347fdbc1b2d8098beff30bcc1a553f33ab539c54904924165,1,True,9,0.995878062873182,0.0015011400271935018,0.516975886205939,0.9958780628731824,0.9958780628731826,1.3732700395566711e-15,9.080902467925912e-12,0.0,NOT_APPLICABLE,1,0.1893525868654251,0.21319591999053955,0.21463756263256073,0.20053988695144653,0.18227404356002808
3,c1,3,2,0,fce7a9ccc1847a6b2928b5d4446a456165297de2980d97ea6f563b2ffb4c0349,1,True,8,0.9965801486471441,0.0023221293400898946,0.7663609970401113,0.9965801486471458,0.9965801486471453,1.0706603116298291e-15,3.907570332995382e-12,0.0,NOT_APPLICABLE,1,0.19119876623153687,0.21120479702949524,0.2145962119102478,0.19924642145633698,0.18375380337238312
3,c1,3,3,0,98e9db5ecf2aa03a7d4e0f1e1dc675a66ed0e7e5e79726a30c5e39d10aabe20d,1,True,8,0.9985066502729626,0.002470768900483378,0.836356038277598,0.9985066502729656,0.9985066502729663,1.137640067256873e-15,2.960066524200794e-10,0.0,NOT_APPLICABLE,1,0.19460012018680573,0.2062026411294937,0.2099829465150833,0.2005651295185089,0.18864916265010834
3,c1,3,4,0,89f73d7bf849cbb35fcd01145200330cf2e03c39431c838488005b0cf24eb0a9,1,True,12,0.999021230469341,0.0010580431154446018,0.3593195047161239,0.9990212304705768,0.9990212304706217,1.6727196487175537e-15,7.05139676783684e-11,0.0,NOT_APPLICABLE,1,0.19398607313632965,0.21008184552192688,0.20273108780384064,0.20043805241584778,0.19276294112205505
3,c1,3,5,0,ebb5b2c8528f654142ec1da1db625fd99f878aa9103fc92b103932e8725fc714,1,True,8,0.9992314452556771,0.00037639386004398903,0.12487979741697548,0.999231445256422,0.9992314452564497,1.5710734600032811e-15,1.49126124261529e-08,0.0,NOT_APPLICABLE,1,0.19628529250621796,0.20732998847961426,0.2017051875591278,0.20316506922245026,0.19151444733142853
3,c1,3,6,0,046770be4b97e5edfb59d9228e95b522f7bf5f782c5bfd5242ffbeb35d2759e7,1,True,9,0.9992126807428875,0.00014010607882577314,0.03703214204750879,0.9992126807428868,0.9992126807428864,3.294389233622972e-15,7.65991218840531e-13,0.0,NOT_APPLICABLE,1,0.1997499167919159,0.19612576067447662,0.1918564885854721,0.20592907071113586,0.2063387781381607
3,c1,3,7,0,ccfcc698ccb8b2fc4e9c8d2deb23cac1f6dd8e34c78da16b4de556fbe2fad3d9,1,True,8,0.9986407474311831,1.906235697278523e-05,0.006553967627043709,0.9986407474313234,0.998640747431323,8.15843973306311e-16,4.172730828396957e-10,2.220446049250313e-16,NOT_APPLICABLE,1,0.19368861615657806,0.2107715606689453,0.20139965415000916,0.2040378600358963,0.19010229408740997
3,c1,3,8,0,e029513707f0e94d2598298e3ebfceea727f01cbff55749f7838e30989f5556b,1,True,8,0.9981518063118856,6.859998605572442e-06,0.0024289074444991342,0.998151806311898,0.9981518063118976,1.4087150935148696e-15,3.044618063603124e-10,0.0,NOT_APPLICABLE,1,0.19155453145503998,0.21293793618679047,0.2027643620967865,0.20339222252368927,0.1893509477376938
3,c1,4,1,0,ca29c7999403d41a57acf8c7109d530cd01af227c076fe73af6cd4b84197cfc4,1,True,9,0.9962968993033816,0.0013669571821920887,0.505149424588189,0.9962968993033818,0.9962968993033819,8.08254562088053e-16,6.194328497492572e-11,0.0,NOT_APPLICABLE,1,0.18819352984428406,0.212835893034935,0.21334414184093475,0.20143704116344452,0.18418939411640167
3,c1,4,2,0,4b629be035c0a36dff1512ae2bfa08d6dca32c570f8c10bf761f6e52021663c8,1,True,9,0.9964280253250138,0.0015634152992059405,0.5469346712042109,0.9964280253250151,0.996428025325015,8.005932084973442e-16,2.2175453032907064e-11,0.0,NOT_APPLICABLE,1,0.18814119696617126,0.21222618222236633,0.21342279016971588,0.2015632539987564,0.1846465915441513
3,c1,4,3,0,15e21c96d532f2c6327858eae3f16e0c1b59ce2353aca17d5bb1b2d6268a918c,1,True,8,0.9984633218140242,0.003299434230922703,1.1226344188222024,0.9984633218140261,0.9984633218140259,9.42055475210265e-16,3.284103652014555e-10,0.0,NOT_APPLICABLE,1,0.1928413063287735,0.2071857899427414,0.21021361649036407,0.19977083802223206,0.18998844921588898
3,c1,4,4,0,0c21fabe2be935fefc839c9fa242e818bc78a3721888d6c5f49edbe832989904,1,True,8,0.9994998488093887,0.0017200969425039893,0.5844528602053358,0.9994998488096822,0.9994998488096816,2.1181705310112556e-15,2.566193748371555e-08,1.1102230246251565e-16,NOT_APPLICABLE,1,0.19698737561702728,0.19969536364078522,0.20565210282802582,0.20412084460258484,0.19354432821273804
3,c1,4,5,0,32cf542ebd70f6941fc7ee5c0df1fc0f7a9573b64f2d8da4dedf843c3ee0ad76,1,True,8,0.9991777121288169,0.00026165103230112494,0.08470430154106381,0.9991777121288218,0.9991777121288207,9.08756711201214e-16,1.6372454642722495e-09,0.0,NOT_APPLICABLE,1,0.20000526309013367,0.19017493724822998,0.20237278938293457,0.20772342383861542,0.19972358644008636
3,c1,4,6,0,5dd1f17a29575426bab4169adf7539e38a348cf3c155766e94434d36b9a85658,1,True,8,0.9992332041356685,2.4946107381084162e-05,0.008689033383965991,0.9992332041358453,0.9992332041358357,5.715222817774257e-16,1.3591623390571745e-11,0.0,NOT_APPLICABLE,1,0.19592167437076569,0.20170554518699646,0.2074868083000183,0.20308981835842133,0.19179613888263702
3,c1,4,7,0,541a939bff9fd02e81246e607c79d03b625fd1e2b2789cbec5c919705da5e5d7,1,True,8,0.9990761422097029,3.870857160174487e-06,0.0013340462583464852,0.9990761422102193,0.9990761422101785,1.0235750533041806e-15,2.276206936654134e-08,0.0,NOT_APPLICABLE,1,0.19513699412345886,0.2035091072320938,0.20970070362091064,0.1991313099861145,0.19252188503742218
3,c1,4,8,0,a34bb950c20f1441266708a85b79b4bbf115bdbdbdfab89758c99f384e2bba5a,1,True,8,0.9990533358826823,2.4238782060375296e-06,0.000838736202169234,0.9990533358831282,0.9990533358830934,1.0235750533041806e-15,1.974571812144637e-08,0.0,NOT_APPLICABLE,1,0.19494424760341644,0.20378047227859497,0.20981641113758087,0.19880105555057526,0.19265781342983246
3,c1,5,1,0,1dac5b29d8aeee8581243affe0ad3e3b4d8481ac55bc0de4f7134176cc0779be,1,True,9,0.9948540884214226,0.0014040000725625513,0.5443835241670034,0.9948540884214321,0.9948540884214313,8.15843973306311e-16,1.4026523161152855e-11,0.0,NOT_APPLICABLE,1,0.18603727221488953,0.21644273400306702,0.21483522653579712,0.20099879801273346,0.18168598413467407
3,c1,5,2,0,85404083e83d2603362b57fccb6d713eeee97aa207a0faad48d5e0fc1fa8525f,1,True,9,0.9947267409307806,0.0012511981199476744,0.47637518037470655,0.994726740930753,0.994726740930751,5.978733960281817e-16,1.0040839283720594e-11,0.0,NOT_APPLICABLE,1,0.18567152321338654,0.2164641171693802,0.21596810221672058,0.1998101770877838,0.18208608031272888
3,c1,5,3,0,8fedd5c3f80d8ca7c854f37f93184afff7bcd0032a569fe4aa76a77c8d6d891a,1,True,8,0.9947242998551779,0.0015729246420068065,0.6215966860389054,0.9947242998553519,0.9947242998553418,2.1210781103223385e-15,4.347946391218994e-09,0.0,NOT_APPLICABLE,1,0.18503990769386292,0.21768581867218018,0.214478999376297,0.2003018707036972,0.1824934035539627
3,c1,5,4,0,d7a3c6beb9953bbb9602fda5a589e5fd8c8e01fdb66c89fe800befab05722c60,1,True,9,0.9964364339905445,0.0006998535789593307,0.3041137203472704,0.9964364339905462,0.996436433990546,3.1401849173675503e-16,4.936409244897231e-10,2.220446049250313e-16,NOT_APPLICABLE,1,0.18533530831336975,0.21660545468330383,0.20676536858081818,0.20389418303966522,0.18739968538284302
3,c1,5,5,0,b4cfb083cc7b21f5bb853d94405463c15bef2ca7ec864787174656606654fade,1,True,9,0.9954109467326777,5.194928793387984e-05,0.025733948026532987,0.9954109467326807,0.9954109467326796,3.510833468576701e-16,6.27465538455572e-10,2.220446049250313e-16,NOT_APPLICABLE,1,0.18250462412834167,0.22398881614208221,0.20174060761928558,0.1999463587999344,0.19181960821151733
3,c1,5,6,0,4819a6fc1281f89816800a9c4874844b70522178fba84752aaf8d25f8951530d,1,True,9,0.9956932633890742,3.578691063690104e-05,0.016325580010968278,0.9956932633890789,0.9956932633890779,2.916317306881066e-15,9.005778682694321e-10,0.0,NOT_APPLICABLE,1,0.1835717409849167,0.2216060310602188,0.2040998488664627,0.20180484652519226,0.18891754746437073
3,c1,5,7,0,419b27a3f1b2e3d25c74ff8b088bb0ff076983a0584def293704e4d03c4b9faf,1,True,8,0.9971894674131568,1.151831546746163e-05,0.004596805131032035,0.9971894674131877,0.9971894674131839,1.8107189559191205e-15,9.170663856603907e-09,0.0,NOT_APPLICABLE,1,0.18793360888957977,0.21692568063735962,0.20475804805755615,0.20109756290912628,0.18928511440753937
3,c1,5,8,0,6ad7ef799d2b58c5a118435c0c2d3c6c23608a45ae711bdc88b94fac5c30e943,1,True,8,0.997746379909417,4.535771214078745e-06,0.001704353745044955,0.997746379909422,0.9977463799094213,2.1556631856153973e-15,1.6721146449036707e-10,1.1102230246251565e-16,NOT_APPLICABLE,1,0.19010326266288757,0.21499933302402496,0.20503023266792297,0.2002916783094406,0.18957550823688507
3,c1,6,1,0,356ed6e054ea1d759d39c1914b3be1bc29f377d7058844d96f2e9f38f2d326af,1,True,9,0.9965626448282604,0.0016436301294118164,0.5665575667636622,0.9965626448282621,0.9965626448282614,1.5934698110350668e-15,2.364095597861858e-12,0.0,NOT_APPLICABLE,1,0.18950781226158142,0.21484659612178802,0.21145941317081451,0.1991974413394928,0.18498875200748444
3,c1,6,2,0,a181ed26fc2994d09430bc4bfd47cdf49814693251cff1ee2be122911f0f6202,1,True,8,0.9969644899429494,0.001436176801783502,0.47833634129531877,0.9969644899436441,0.996964489943563,1.1749496091904413e-15,1.709869859027707e-08,1.1102230246251565e-16,NOT_APPLICABLE,1,0.1904832273721695,0.21346428990364075,0.21107901632785797,0.19949695467948914,0.18547651171684265
3,c1,6,3,0,8d139a2bbe0bad94fcabda8a75c9924abee83698f5fe22e947f3b99520b66bb5,1,True,8,0.9983195479058007,0.002695573378839013,0.8932968790977593,0.9983195479058009,0.9983195479058004,1.047382306668854e-15,7.678259803043215e-11,0.0,NOT_APPLICABLE,1,0.19290398061275482,0.21141909062862396,0.2071702778339386,0.19871430099010468,0.18979234993457794
3,c1,6,4,0,5cd84e168d7fd4b7e566de3284bb8284ec6ee5b5c285a18efe43cc9502db8d98,1,True,8,0.9992527904148942,0.0006579657947661671,0.2066800178225074,0.9992527904150251,0.9992527904150227,7.529898907871222e-16,7.361920726950337e-12,0.0,NOT_APPLICABLE,1,0.19308888912200928,0.20669490098953247,0.2010471671819687,0.20482343435287476,0.1943456083536148
