phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
3,c0,5,2,post_writer_W,1000,868,200,30,100,6,100,37,200,110,4.765057574966923,5.334047780297697,100,52,100,87,2.1055179070681334,5.882627381384372,c5fcefeb1d5a98e43a95766203968ce6ff42e3f916e73526112e679f27beaf62
3,c0,5,2,pre_writer_W,1000,873,200,6,100,0,100,13,200,48,6.911830666773021,4.690494842305779,100,12,100,47,5.313494439274073,4.755918859615922,517aaecd2a0e7126550994f6efeac41673162ca1d864eb68cfea9d38f8ce5129
3,c0,5,3,accepted_z,1000,868,200,104,100,37,100,87,200,182,2.168824999455828,7.534598795175552,100,87,100,99,0.5289665625966155,8.115198792219163,802a0df2a1a2750a3932c0a73f4facc3b0a937b976ad76c4bddb77ac0789ab47
3,c0,5,3,post_writer_W,1000,870,200,64,100,17,100,59,200,144,3.478727855887264,6.2260015487857165,100,88,100,98,0.5183848470274824,8.130905377864838,86eb2b14e2cd65f5309a57e4eb90524c9fb5af46c8180d6c33e482fbd087c07b
3,c0,5,3,pre_writer_W,1000,868,200,30,100,6,100,37,200,110,4.765057574966923,5.334047780297697,100,52,100,87,2.1055179070681334,5.882627381384372,c5fcefeb1d5a98e43a95766203968ce6ff42e3f916e73526112e679f27beaf62
3,c0,5,4,accepted_z,1000,870,200,125,100,50,100,93,200,192,1.7149960598442704,7.998782689720392,100,97,100,100,0.1968429020443,9.466411604881287,bd9be8bee32ec9ae1815013ca9c8652044e1a6ba6e89ad84e895b1afabec9dce
3,c0,5,4,post_writer_W,1000,870,200,75,100,23,100,64,200,156,3.019068844693247,6.579532085619867,100,97,100,100,0.19721934252709616,9.492850031852722,233d9d82c70e86ec8cfa554842bc00e9cf4801eea489112594451d2b0f12f7a0
3,c0,5,4,pre_writer_W,1000,870,200,64,100,17,100,59,200,144,3.478727855887264,6.2260015487857165,100,88,100,98,0.5183848470274824,8.130905377864838,86eb2b14e2cd65f5309a57e4eb90524c9fb5af46c8180d6c33e482fbd087c07b
3,c0,5,5,accepted_z,1000,870,200,132,100,54,100,93,200,192,1.5962895347143058,8.182565257884562,100,98,100,100,0.10990034472779371,9.884052472114563,fe083275c5d4132d54b77207ce3e3a108018dcb8e5b80bd9fc111a46f2cf0662
3,c0,5,5,post_writer_W,1000,870,200,80,100,24,100,65,200,157,2.933380968492711,6.67538311785087,100,98,100,100,0.10813128096458968,9.89319620847702,f04e3bcd7245163c92bda19ca3ec88f851c78497de97b4042b4e7b59b8e55c2f
3,c0,5,5,pre_writer_W,1000,870,200,75,100,23,100,64,200,156,3.019068844693247,6.579532085619867,100,97,100,100,0.19721934252709616,9.492850031852722,233d9d82c70e86ec8cfa554842bc00e9cf4801eea489112594451d2b0f12f7a0
3,c0,5,6,accepted_z,1000,870,200,136,100,57,100,94,200,193,1.5378695889748633,8.277894312553109,100,99,100,100,0.065134512236109,10.096784818172456,321f86e3f85ae207081c84757912bea44681ceca98677ebc69a32802f8791629
3,c0,5,6,post_writer_W,1000,870,200,85,100,26,100,65,200,157,2.8717907219706102,6.736575368735939,100,99,100,100,0.0646134579088539,10.097775962352753,b83dc53c6e3536166aac3a53ea4f85a37e41d4cdcc2c51f3898f1730d8932049
3,c0,5,6,pre_writer_W,1000,870,200,80,100,24,100,65,200,157,2.933380968492711,6.67538311785087,100,98,100,100,0.10813128096458968,9.89319620847702,f04e3bcd7245163c92bda19ca3ec88f851c78497de97b4042b4e7b59b8e55c2f
3,c0,5,7,accepted_z,1000,870,200,140,100,59,100,94,200,193,1.4840260333014885,8.471439258903265,100,100,100,100,0.0403933124121977,10.506128973960877,bde3bbf75d8923671207186850896ec856395d36e18598517f50dc7fed333cbf
3,c0,5,7,post_writer_W,1000,870,200,89,100,27,100,65,200,157,2.811565618426539,6.854758012145758,100,100,100,100,0.039696415939833966,10.51189410686493,a353620daa57f8baab6b0c286befd2f59960f256352d0f227b1fe8db0344b3cb
3,c0,5,7,pre_writer_W,1000,870,200,85,100,26,100,65,200,157,2.8717907219706102,6.736575368735939,100,99,100,100,0.0646134579088539,10.097775962352753,b83dc53c6e3536166aac3a53ea4f85a37e41d4cdcc2c51f3898f1730d8932049
3,c0,5,8,accepted_z,1000,870,200,140,100,59,100,94,200,193,1.4388910087983822,8.6296800468117,100,100,100,100,0.03182060899154749,10.862757172584534,bc2c9546e2611b7d009cbeabf91ef05e5fc101bbd907c9c370bd526744029be0
3,c0,5,8,post_writer_W,1000,870,200,89,100,27,100,65,200,157,2.757734268500353,6.943605051413178,100,100,100,100,0.030923699320992454,10.868117156028747,2b8c8e4fcbb246041f91196d2b80c1a6e6bf454d5c7066986366f49d0c31ccae
3,c0,5,8,pre_writer_W,1000,870,200,89,100,27,100,65,200,157,2.811565618426539,6.854758012145758,100,100,100,100,0.039696415939833966,10.51189410686493,a353620daa57f8baab6b0c286befd2f59960f256352d0f227b1fe8db0344b3cb
3,c0,6,1,accepted_z,1000,830,200,11,100,3,100,27,200,76,6.241914947126061,4.84949817568995,100,7,100,40,5.700428457558155,4.41095738902688,fc72ef7f3dac949630aebfb322b494f04d8edeff90a557188608bd2fcdd40744
3,c0,6,1,post_writer_W,1000,822,200,5,100,1,100,16,200,53,7.001448948904872,4.691836341992021,100,7,100,42,5.54289582118392,4.460239440761507,eeed4843fed613cdac7bfb2509dd80c5fb4d662488d501647dd7f198af803ac2
3,c0,6,1,pre_writer_W,1000,830,200,0,100,0,100,8,200,27,9.543947929143906,4.456677449718118,100,0,100,14,10.148864262104034,4.1501457450492305,ebb7e1f1a3c53872588b7fce752a13c92f92017527ef0fb2bb11cd033c2cc8c1
3,c0,6,2,accepted_z,1000,822,200,58,100,15,100,75,200,166,3.2555078355548903,6.193382929563523,100,47,100,86,2.046784200631082,5.627681886255741,04688427c6fa3524138feeeaa1d2082df17ae3b2d79d776e5955f7b1495a3861
3,c0,6,2,post_writer_W,1000,815,200,33,100,5,100,44,200,122,4.533623841358349,5.3921712364256384,100,48,100,88,2.0065861788392065,5.61866809040308,43f6214d0538f4db6385793d27a8eed8756521c69beb6eb34c36294ee80f5f26
3,c0,6,2,pre_writer_W,1000,822,200,5,100,1,100,16,200,53,7.001448948904872,4.691836341992021,100,7,100,42,5.54289582118392,4.460239440761507,eeed4843fed613cdac7bfb2509dd80c5fb4d662488d501647dd7f198af803ac2
3,c0,6,3,accepted_z,1000,815,200,116,100,45,100,92,200,190,1.9105117030953989,7.904006493240595,100,84,100,99,0.5013040340930456,8.784698623418809,48ccebb0983a58c46f70a72ecea38289f4c74ac516d1c36c67b5d507c97086f0
3,c0,6,3,post_writer_W,1000,813,200,77,100,21,100,64,200,156,3.241237090160139,6.42415417149663,100,85,100,99,0.4870314967771992,8.815143851041794,9316fe2af55107b7a4d49c208f0b70fa6df7819cc369e08d93a1e364e1c6c11b
3,c0,6,3,pre_writer_W,1000,815,200,33,100,5,100,44,200,122,4.533623841358349,5.3921712364256384,100,48,100,88,2.0065861788392065,5.61866809040308,43f6214d0538f4db6385793d27a8eed8756521c69beb6eb34c36294ee80f5f26
3,c0,6,4,accepted_z,1000,813,200,135,100,56,100,94,200,193,1.5382412555499467,8.445261940062046,100,98,100,100,0.15074316216574515,9.726652467250824,76f057b0bcf37c552a384b2d20a651b654e1c0d2fe249f8e53a758c88f58529d
3,c0,6,4,post_writer_W,1000,810,200,87,100,27,100,69,200,163,2.938224313328974,6.782800956889987,100,98,100,100,0.14916600684984588,9.724165601730347,2c6592c2d745c14efd3ca584b6fc1bb4038e150b00bfc6d8af15a1218240b659
3,c0,6,4,pre_writer_W,1000,813,200,77,100,21,100,64,200,156,3.241237090160139,6.42415417149663,100,85,100,99,0.4870314967771992,8.815143851041794,9316fe2af55107b7a4d49c208f0b70fa6df7819cc369e08d93a1e364e1c6c11b
3,c0,6,5,accepted_z,1000,810,200,140,100,60,100,97,200,196,1.3627528430341045,8.810042396783828,100,100,100,100,0.060860578992578664,10.368014788627624,ef9d3b3fc54d1a1a929bed11dc1a0c6c53955e11fd4055af62f878ae45505516
3,c0,6,5,post_writer_W,1000,810,200,93,100,29,100,72,200,166,2.781922030528076,6.983468857333064,100,100,100,100,0.06017094605922466,10.369785153865815,2cf5426edeab4b7aa081b3aa5dd996653f7c6f7660001c990a74910807a9dd67
3,c0,6,5,pre_writer_W,1000,810,200,87,100,27,100,69,200,163,2.938224313328974,6.782800956889987,100,98,100,100,0.14916600684984588,9.724165601730347,2c6592c2d745c14efd3ca584b6fc1bb4038e150b00bfc6d8af15a1218240b659
3,c0,6,6,accepted_z,1000,810,200,142,100,61,100,97,200,196,1.3211258910398465,8.96480684697628,100,100,100,100,0.03900039755506441,10.703508689403535,1162e663b4382bddad661d9ba3ebe35bb5292b1dedede8a2a688b946c1b4d7b2
3,c0,6,6,post_writer_W,1000,811,200,95,100,29,100,74,200,168,2.7377645749063233,7.082179738730193,100,100,100,100,0.038787839593423995,10.702075319290161,ae4c5fbde871795fe6a8df16ceced8a6d32ad9188b2d932cb9067a195697279b
3,c0,6,6,pre_writer_W,1000,810,200,93,100,29,100,72,200,166,2.781922030528076,6.983468857333064,100,100,100,100,0.06017094605922466,10.369785153865815,2cf5426edeab4b7aa081b3aa5dd996653f7c6f7660001c990a74910807a9dd67
3,c0,6,7,accepted_z,1000,811,200,144,100,62,100,97,200,196,1.288834400146734,9.083271871209144,100,100,100,100,0.029350332700414584,10.958662884235382,d6dd714268158ece465a2d44417d096c9633434551557ab30e9ac778bf805a35
3,c0,6,7,post_writer_W,1000,811,200,96,100,30,100,74,200,168,2.705782176507637,7.154324034675955,100,100,100,100,0.029252676376199816,10.95851487159729,9b8f5abd9463e5db8fb1771a4fb8ae4a681e3626f4a55a5d415b1058ec8442b4
3,c0,6,7,pre_writer_W,1000,811,200,95,100,29,100,74,200,168,2.7377645749063233,7.082179738730193,100,100,100,100,0.038787839593423995,10.702075319290161,ae4c5fbde871795fe6a8df16ceced8a6d32ad9188b2d932cb9067a195697279b
3,c0,6,8,accepted_z,1000,811,200,146,100,64,100,97,200,196,1.2664255794981727,9.182230131030083,100,100,100,100,0.023810567563341465,11.164799115657807,ee3054ece6f129cd6c7db1b6fdce2e27a90cc96d382619aefd6b8144441dd289
3,c0,6,8,post_writer_W,1000,810,200,96,100,30,100,74,200,168,2.6831788129499183,7.213282100334763,100,100,100,100,0.02372068449098151,11.16501039981842,cd0825ce2c3450e47104d83d35c36f5c8c2c614458e0da2ad0e4478ad9448dd5
3,c0,6,8,pre_writer_W,1000,811,200,96,100,30,100,74,200,168,2.705782176507637,7.154324034675955,100,100,100,100,0.029252676376199816,10.95851487159729,9b8f5abd9463e5db8fb1771a4fb8ae4a681e3626f4a55a5d415b1058ec8442b4
3,c0,7,1,accepted_z,1000,868,200,15,100,2,100,31,200,81,6.266289204210043,5.214528522137552,100,9,100,48,5.734379849135876,5.42336194485426,0b6840097aa13ed75d04034a0e25ae24554b08224636b2982c42e3665480165d
3,c0,7,1,post_writer_W,1000,869,200,7,100,0,100,19,200,60,7.070487086623907,4.920959585253149,100,9,100,49,5.605129537284374,5.510232519209385,6ad7ca3c1940acee148729be37d5fa32d3c7ab2e409dedefc2f4e525269da0f1
3,c0,7,1,pre_writer_W,1000,868,200,2,100,0,100,7,200,24,9.792905310094357,4.4801324345823375,100,0,100,11,10.520695956945419,4.688702359013259,9b6704e571c7e6e0a0fcf07734400dcbebdf9dbe78b98d474ad3d88b025c98ba
3,c0,7,2,accepted_z,1000,869,200,69,100,18,100,64,200,151,3.518906107926741,6.1349967700242996,100,41,100,90,2.147673123329878,6.333838124871254,4bd927ed2dba66514bb5cecd89db0476e16214f3b7ae0b27f72c3bfa4d0c3b6f
3,c0,7,2,post_writer_W,1000,865,200,44,100,8,100,40,200,112,4.930887519568205,5.420255094822497,100,42,100,90,2.1013475435972215,6.333884392380714,f92e9a7867af822f523991e48a697c226fe75fea28a3d1af15db528529d1dedd
3,c0,7,2,pre_writer_W,1000,869,200,7,100,0,100,19,200,60,7.070487086623907,4.920959585253149,100,9,100,49,5.605129537284374,5.510232519209385,6ad7ca3c1940acee148729be37d5fa32d3c7ab2e409dedefc2f4e525269da0f1
3,c0,7,3,accepted_z,1000,865,200,106,100,35,100,83,200,178,2.2379903284879403,7.533813367038965,100,90,100,99,0.6075045723188669,8.522252374440432,092a9b693c1b7ef63a413cf37d5f57c716159c7ea467ae4759882f8f3b323ba6
3,c0,7,3,post_writer_W,1000,861,200,73,100,20,100,56,200,142,3.5962552619632335,6.173823382863775,100,90,100,99,0.592051105974242,8.541134749799967,6439ed3ee5fa4649ec9248e2fb23815bdf915c15b6a13904409f47a5349d8667
3,c0,7,3,pre_writer_W,1000,865,200,44,100,8,100,40,200,112,4.930887519568205,5.420255094822497,100,42,100,90,2.1013475435972215,6.333884392380714,f92e9a7867af822f523991e48a697c226fe75fea28a3d1af15db528529d1dedd
3,c0,7,4,accepted_z,1000,861,200,123,100,43,100,85,200,183,1.8657755561266094,8.198235849887133,100,95,100,100,0.24565467045584227,9.867562649250031,22699dd48bb1d1b5f8060264c3175977ad41f02bfa0ed549a605256205c13db1
3,c0,7,4,post_writer_W,1000,854,200,80,100,21,100,61,200,151,3.2923367283353584,6.635881302729249,100,95,100,100,0.24844120131863748,9.879451090097428,1103be4fad3006ed52ccbfffd41d596a31465cef6ac264170d5c5c3e5e83382a
3,c0,7,4,pre_writer_W,1000,861,200,73,100,20,100,56,200,142,3.5962552619632335,6.173823382863775,100,90,100,99,0.592051105974242,8.541134749799967,6439ed3ee5fa4649ec9248e2fb23815bdf915c15b6a13904409f47a5349d8667
3,c0,7,5,accepted_z,1000,854,200,127,100,44,100,87,200,186,1.6541155406308825,8.528905211687087,100,98,100,100,0.1374174128175946,10.596476695537568,5ee1b1ff64517fba4bd01f677b770479236c2e5c920792710079e3a1553b8ae0
3,c0,7,5,post_writer_W,1000,853,200,86,100,23,100,64,200,156,3.0808185266749932,6.8194222943298515,100,98,100,100,0.13603880598326212,10.598041951656342,c162928d2123c1e90eb937d83c892ae90d759a1b3eb811ef2f3389e05c082482
3,c0,7,5,pre_writer_W,1000,854,200,80,100,21,100,61,200,151,3.2923367283353584,6.635881302729249,100,95,100,100,0.24844120131863748,9.879451090097428,1103be4fad3006ed52ccbfffd41d596a31465cef6ac264170d5c5c3e5e83382a
3,c0,7,6,accepted_z,1000,853,200,129,100,45,100,87,200,186,1.594243597171735,8.668549317121506,100,98,100,100,0.12037709028285462,10.902749938964844,cf7d75860cb3ee5acee97ccba0ef6ec02228b8f1b8697603832e3246ae4dbb42
3,c0,7,6,post_writer_W,1000,853,200,89,100,24,100,65,200,157,3.0353309216327036,6.89248127461411,100,98,100,100,0.12002454787667376,10.901462738513947,a06fa494f9381454cc35f616078d38d4210f933e183c9bfda8096001350db128
3,c0,7,6,pre_writer_W,1000,853,200,86,100,23,100,64,200,156,3.0808185266749932,6.8194222943298515,100,98,100,100,0.13603880598326212,10.598041951656342,c162928d2123c1e90eb937d83c892ae90d759a1b3eb811ef2f3389e05c082482
3,c0,7,7,accepted_z,1000,853,200,130,100,45,100,88,200,187,1.581247739616083,8.714911251813174,100,98,100,100,0.07962851054093335,11.032102248668672,9ad8ae4e9b0d3aa7a3c08279b119d17a3b588b284661acc09cf0cdd937058c80
3,c0,7,7,post_writer_W,1000,853,200,87,100,23,100,65,200,157,3.0406962814251894,6.9173367259185765,100,98,100,100,0.07696195752068888,11.030090043544769,6f84adaffa210ffc7d216cc65847f68fb1620255432fa0af21beac8105d903d7
3,c0,7,7,pre_writer_W,1000,853,200,89,100,24,100,65,200,157,3.0353309216327036,6.89248127461411,100,98,100,100,0.12002454787667376,10.901462738513947,a06fa494f9381454cc35f616078d38d4210f933e183c9bfda8096001350db128
3,c0,7,8,accepted_z,1000,853,200,131,100,45,100,89,200,189,1.5284489169775042,8.809574793726206,100,100,100,100,0.05310609527747147,11.182542798519135,161dc15722ad5b25da79c4dcc40bafdadf7fa5df254a19ddc1dc6afbbd88ec20
3,c0,7,8,post_writer_W,1000,853,200,88,100,23,100,66,200,159,2.9870954659406563,6.967679162863642,100,100,100,100,0.05346487487258855,11.181464433670044,f2cb59f1a8d8ba0f9746dc95a44ee7345297a71b18bd5ecaaa328434338a301b
3,c0,7,8,pre_writer_W,1000,853,200,87,100,23,100,65,200,157,3.0406962814251894,6.9173367259185765,100,98,100,100,0.07696195752068888,11.030090043544769,6f84adaffa210ffc7d216cc65847f68fb1620255432fa0af21beac8105d903d7
3,c0,8,1,accepted_z,1000,825,200,25,100,6,100,49,200,112,5.155482059717178,5.163177185602254,100,24,100,53,4.273587300181389,4.577043931782246,6b22c96abc674b5f9d7ac036bb78b1b660b21f09866a9e058df1691e0e7ede7b
3,c0,8,1,post_writer_W,1000,820,200,20,100,2,100,26,200,80,6.095993248224258,5.073829584724735,100,23,100,53,4.1869002443552015,4.621745861768723,79ad3411dad752f9c940d6861ea5d70d77d07ef1f3a649542c317da52bc8b6b6
3,c0,8,1,pre_writer_W,1000,825,200,3,100,0,100,7,200,22,8.903205139040947,4.313692406077171,100,1,100,6,9.21926359385252,3.7024190291576087,d3de6818e386bac7606c33c8d980098e1d898f0760280774bbcedd9ad11d89f5
3,c0,8,2,accepted_z,1000,820,200,81,100,24,100,78,200,168,2.9233610827848313,6.257306596012786,100,61,100,90,1.522887150812894,5.794948960542679,4b58d58ce8ea1367170e7958bc9ca9bec7500ffbbfdb884fd94a984a33f39dd3
3,c0,8,2,post_writer_W,1000,820,200,49,100,6,100,47,200,127,4.300857772529125,5.708739303268958,100,60,100,92,1.518580733947456,5.793622378110886,512bcc1d34a83f469735e1bca73b176d74be78d02e590a6b80eed72a6c7e9195
3,c0,8,2,pre_writer_W,1000,820,200,20,100,2,100,26,200,80,6.095993248224258,5.073829584724735,100,23,100,53,4.1869002443552015,4.621745861768723,79ad3411dad752f9c940d6861ea5d70d77d07ef1f3a649542c317da52bc8b6b6
3,c0,8,3,accepted_z,1000,820,200,110,100,36,100,89,200,184,2.1840653793420644,6.99646162951598,100,89,100,98,0.6245571090863087,7.049535623192787,cb3b2a79256407c205bfaa3d8fded7fc25712cc4eb5383a5fc6abc8393e4f19a
3,c0,8,3,post_writer_W,1000,817,200,71,100,15,100,58,200,148,3.6319764490053057,6.097590870739659,100,88,100,99,0.6251077431091108,7.045800460577011,6dee234332c89c8da89a50217ae8299f119275d52bc0c3dd88b35cf88974550d
3,c0,8,3,pre_writer_W,1000,820,200,49,100,6,100,47,200,127,4.300857772529125,5.708739303268958,100,60,100,92,1.518580733947456,5.793622378110886,512bcc1d34a83f469735e1bca73b176d74be78d02e590a6b80eed72a6c7e9195
3,c0,8,4,accepted_z,1000,817,200,126,100,44,100,93,200,190,1.7995331676187925,7.590229640172328,100,96,100,100,0.16843359678052366,8.153552629947662,d0fec3b23feb96414fa64ded4d8af0128c676825949a9c206d81746a43392000
3,c0,8,4,post_writer_W,1000,818,200,79,100,18,100,62,200,154,3.1976965187024327,6.516918612529989,100,97,100,100,0.16840594108449294,8.146779141426087,de7dda17025dc9e846c591bdbd88eb075435724e0f3736eacfa9433f088b803b
3,c0,8,4,pre_writer_W,1000,817,200,71,100,15,100,58,200,148,3.6319764490053057,6.097590870739659,100,88,100,99,0.6251077431091108,7.045800460577011,6dee234332c89c8da89a50217ae8299f119275d52bc0c3dd88b35cf88974550d
3,c0,8,5,accepted_z,1000,818,200,133,100,50,100,93,200,190,1.5836657904065214,8.188467848021537,100,100,100,100,0.045740396924084055,9.51644000530243,caef2b6497cdbe1f888ea7594a4f60e2a5becb442967d8f21bcf4180d37d4e2d
3,c0,8,5,post_writer_W,1000,817,200,87,100,24,100,64,200,156,2.977470512429718,6.862843280180823,100,100,100,100,0.04504412422422319,9.525224270820617,a04fa912b473f228627ec8af765675f0a20c7408ec6bf2b5ccdcf301d975a2c0
3,c0,8,5,pre_writer_W,1000,818,200,79,100,18,100,62,200,154,3.1976965187024327,6.516918612529989,100,97,100,100,0.16840594108449294,8.146779141426087,de7dda17025dc9e846c591bdbd88eb075435724e0f3736eacfa9433f088b803b
3,c0,8,6,accepted_z,1000,817,200,133,100,50,100,93,200,190,1.5356182659568731,8.37209723980166,100,100,100,100,0.030776389680686408,9.960575032234193,e0132ba192076dd97aedd529c6ba210a10341ebd3d132ca013038cd7a8d7786e
3,c0,8,6,post_writer_W,1000,816,200,88,100,25,100,64,200,156,2.9237732647778465,6.956442506121238,100,100,100,100,0.03072439930343535,9.95959186553955,c6adfbcb1a0cd970f2bfb1de7379cc2166d6af93084fc053fa4ba52c0f3c1b18
3,c0,8,6,pre_writer_W,1000,817,200,87,100,24,100,64,200,156,2.977470512429718,6.862843280180823,100,100,100,100,0.04504412422422319,9.525224270820617,a04fa912b473f228627ec8af765675f0a20c7408ec6bf2b5ccdcf301d975a2c0
3,c0,8,7,accepted_z,1000,816,200,135,100,52,100,93,200,190,1.5066159472241998,8.491395525280387,100,100,100,100,0.024307828725432044,10.243492112159728,2e0261caa9ea1b99200b1d56ddd5317aa015e2cca383cb9c4619ce009cbfd3a0
3,c0,8,7,post_writer_W,1000,815,200,89,100,26,100,64,200,156,2.8918641509721055,7.01803488178528,100,100,100,100,0.02427275953348726,10.244387359619141,73e7ca58a7c7ef6d68004525bf9139e31cce1c1c284d4d8fb97aa31effda4562
3,c0,8,7,pre_writer_W,1000,816,200,88,100,25,100,64,200,156,2.9237732647778465,6.956442506121238,100,100,100,100,0.03072439930343535,9.95959186553955,c6adfbcb1a0cd970f2bfb1de7379cc2166d6af93084fc053fa4ba52c0f3c1b18
3,c0,8,8,accepted_z,1000,815,200,137,100,53,100,93,200,190,1.4838859252189287,8.59018635071814,100,100,100,100,0.020033281227806583,10.476937336921692,278c9a431ab4c4ab31020bada48493836fd80d11fecea832a4c2b8a3ff67726c
3,c0,8,8,post_writer_W,1000,815,200,91,100,26,100,65,200,157,2.8669179526809603,7.066997851437191,100,100,100,100,0.020014841638621873,10.47725158214569,ed648af8e94e1fa84b441ecda322a43b9dcc0202e3d1fd89a736edf32b93bfa6
3,c0,8,8,pre_writer_W,1000,815,200,89,100,26,100,64,200,156,2.8918641509721055,7.01803488178528,100,100,100,100,0.02427275953348726,10.244387359619141,73e7ca58a7c7ef6d68004525bf9139e31cce1c1c284d4d8fb97aa31effda4562
3,c0,9,1,accepted_z,1000,864,200,23,100,3,100,31,200,77,5.509513047933578,4.756987109109759,100,15,100,52,4.811214202940464,4.531562706008554,d89c84d7d32407592c5705ddf8f3e750001f90a6c730830652f386902ff4aaf4
3,c0,9,1,post_writer_W,1000,862,200,14,100,1,100,23,200,64,6.283527602497489,4.638801830727607,100,15,100,52,4.698918342292309,4.563017676770687,bbdf57feed333470826745b0c6e9c20fd633bec9f18bf62116fe8c365b09c74c
3,c0,9,1,pre_writer_W,1000,864,200,2,100,0,100,6,200,21,9.179161688853055,4.175368081238121,100,0,100,11,9.801112575531006,4.17090070120641,9ac368e817f983db7c1ecbe903d116483d5678db7f55c39088e0b9b78cbce85c
3,c0,9,2,accepted_z,1000,862,200,74,100,23,100,75,200,166,2.8763062248751523,6.0056165692210195,100,63,100,89,1.5801501002069562,5.7771969985961915,0c6ecaaa463a137cbea0b75d7cb789f24a26e337559c9f7628d1832529007ade
3,c0,9,2,post_writer_W,1000,855,200,42,100,8,100,49,200,129,4.131943134743487,5.311837161071598,100,62,100,91,1.535031430190429,5.78977443754673,a5cc031c33db9a73ed68c115832f5f402070ee38b4c0182ced9d20082e3de147
3,c0,9,2,pre_writer_W,1000,862,200,14,100,1,100,23,200,64,6.283527602497489,4.638801830727607,100,15,100,52,4.698918342292309,4.563017676770687,bbdf57feed333470826745b0c6e9c20fd633bec9f18bf62116fe8c365b09c74c
3,c0,9,3,accepted_z,1000,855,200,126,100,47,100,93,200,190,1.7255400088056922,8.32910295009613,100,94,100,100,0.37079700110596603,8.90209214925766,c6484ea21149a4069fb394919057024746ac810730795bfbd43566e813623495
3,c0,9,3,post_writer_W,1000,850,200,95,100,31,100,63,200,156,2.825874782167084,6.424530998319387,100,94,100,100,0.3411974492517766,8.965888204574584,74f38dcceccd129f9bc3059ef092e4653228c66273ec42c97ffc1789fa002a68
3,c0,9,3,pre_writer_W,1000,855,200,42,100,8,100,49,200,129,4.131943134743487,5.311837161071598,100,62,100,91,1.535031430190429,5.78977443754673,a5cc031c33db9a73ed68c115832f5f402070ee38b4c0182ced9d20082e3de147
3,c0,9,4,accepted_z,1000,850,200,139,100,54,100,97,200,196,1.365915071176132,8.640857830345631,100,100,100,100,0.10494162153452635,9.584976274967193,0e97aba3f24023615255cbb1f3c1b71f474ece919ff069c35333d77dda4c4ad2
3,c0,9,4,post_writer_W,1000,850,200,100,100,32,100,65,200,160,2.6153926066673012,6.5478434307128195,100,100,100,100,0.10338615015381947,9.585228078365326,5fecf94e81ae99b0ca7176dd771ec0619ba2cf131f36a5084594edd1d0d82a9a
3,c0,9,4,pre_writer_W,1000,850,200,95,100,31,100,63,200,156,2.825874782167084,6.424530998319387,100,94,100,100,0.3411974492517766,8.965888204574584,74f38dcceccd129f9bc3059ef092e4653228c66273ec42c97ffc1789fa002a68
3,c0,9,5,accepted_z,1000,850,200,144,100,56,100,99,200,198,1.2764479510617093,8.959638023972511,100,100,100,100,0.056767889194888996,10.21940362930298,01026a9540f12c5d62134310dc1f8bd63a994ec270ac8617641e363f29663557
3,c0,9,5,post_writer_W,1000,850,200,107,100,34,100,67,200,162,2.483935836353485,6.784681533575058,100,100,100,100,0.057546522322809324,10.184280552864074,a750bccf76b3f2c59019bfb263bd850961d8451d5e6a831790957dbfd1daae3f
3,c0,9,5,pre_writer_W,1000,850,200,100,100,32,100,65,200,160,2.6153926066673012,6.5478434307128195,100,100,100,100,0.10338615015381947,9.585228078365326,5fecf94e81ae99b0ca7176dd771ec0619ba2cf131f36a5084594edd1d0d82a9a
3,c0,9,6,accepted_z,1000,850,200,145,100,57,100,99,200,198,1.208863670133287,9.316306154727936,100,100,100,100,0.028256696533062495,10.767652826309204,da7eebbbae3310e3c492444685687f62083bba4eb921afbfaf2a106252c9e238
3,c0,9,6,post_writer_W,1000,850,200,111,100,37,100,67,200,162,2.4049804302313715,6.990279933661222,100,100,100,100,0.02791984007169958,10.769428033828735,f2d70d9492c415810e21a35f66df6fa87607525168be9e652dbde83eb34ea620
3,c0,9,6,pre_writer_W,1000,850,200,107,100,34,100,67,200,162,2.483935836353485,6.784681533575058,100,100,100,100,0.057546522322809324,10.184280552864074,a750bccf76b3f2c59019bfb263bd850961d8451d5e6a831790957dbfd1daae3f
3,c0,9,7,accepted_z,1000,850,200,146,100,58,100,99,200,198,1.18650475765171,9.46742922961712,100,100,100,100,0.021619752003462053,11.038380620479584,79be2e88408da89394e1311419151936920d9776ddd63e8870b97ee5dee17873
3,c0,9,7,post_writer_W,1000,850,200,112,100,37,100,66,200,161,2.3796152380453712,7.067817071378231,100,100,100,100,0.021514733866788448,11.037798464298248,07b3c02959489e77661a59b85b3e5c6c5414964cd2aebb0a7ea6cee9f29533e3
3,c0,9,7,pre_writer_W,1000,850,200,111,100,37,100,67,200,162,2.4049804302313715,6.990279933661222,100,100,100,100,0.02791984007169958,10.769428033828735,f2d70d9492c415810e21a35f66df6fa87607525168be9e652dbde83eb34ea620
