P_after_sum,P_terminal,accepted_steps,action_freeze_sha256,actual_recorded_step_count,actual_sum,alias,allocation,alpha_eff,alpha_eff_margin_mean,alpha_eff_nll_mean,alpha_gen,alpha_loc,alpha_matched,arm,backwards,bf16_cumulative_capacity_terminal,capacity_terminal,case,delta_p36_minus_alpha_eff_correct,delta_p36_minus_alpha_eff_margin_mean,delta_p36_minus_alpha_eff_target_new_nll_mean,delta_p36_minus_alpha_gen_correct,delta_p36_minus_alpha_loc_correct,delta_p36_minus_p31_eff_correct,delta_p36_minus_p31_eff_margin_mean,delta_p36_minus_p31_eff_target_new_nll_mean,delta_p36_minus_p31_gen_correct,delta_p36_minus_p31_loc_correct,delta_p36_minus_p31_w_full6_new_nll,delta_p36_minus_p31_z_full6_new_nll,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_rate,eff_target_new_nll_mean,eff_target_old_nll_mean,energy_terminal,entropy_mean,equality_residual_max,failure_class,failure_message_sha256,finite_demand_sum,gen_correct,gen_denominator,gen_margin_mean,gen_rate,gen_target_new_nll_mean,gen_target_old_nll_mean,loc_correct,loc_denominator,loc_margin_mean,loc_rate,loc_target_new_nll_mean,loc_target_old_nll_mean,manifest_sha256,model_forwards,neff_mean,negative_actual_steps,old_rho_sum,p31_P_terminal,p31_accepted_steps,p31_actual_sum,p31_backwards,p31_capacity_terminal,p31_edit_core_wall,p31_eff_correct,p31_eff_margin_mean,p31_eff_target_new_nll_mean,p31_energy_terminal,p31_gen_correct,p31_loc_correct,p31_model_forwards,p31_negative_actual_steps,p31_predicted_sum,p31_realization_mean,p31_scientific_materializations,p31_status,p31_success,p31_tokens,p31_w_full6_new_nll,p31_z_full6_new_nll,peak_gpu_memory,peak_host_memory,predicted_sum,realization_mean,scientific_materializations,status,stepwise_heldout_status,success,terminal_evaluator_wall,terminal_sha256,tokens,top1_mean,w0_restore_bytes,w0_restore_pointer,w_full6_new_nll,z_full6_new_nll,z_w_full6_gap
0.021100573340202985,0.006049149338436979,8,8d383be85adb9b730894459efb3229ea9195bffa8d00edd53424344144ae9380,8,11.621896170265973,llama3-8b-inst,BG,10,15.473342132568359,0.001657867431640625,19,92,1,Neutral,125,4.028708472309587,0.11535721229241377,1,0.0,-3.7747997283935533,0.05604972839355469,-1.0,0.0,0.0,-1.215291213989257,0.021541213989257818,0.0,0.0,0.04082836667075753,-0.012240609014406795,81.00425151083618,10,10,11.698542404174805,1.0,0.057707595825195315,11.75625,0.18925379069479992,1.594427882968184,2.7755575615628914e-17,,,14.649295550026,18,20,6.12601318359375,0.9,2.39918212890625,8.5251953125,92,100,7.101379280090332,0.9199999999999999,12.3190625,5.217683219909668,7a58e80fd09b03a529eb3695d4ad32f0ba26d5d66be1c98d68728e2d007693e8,220,4.926271056704058,0,26.99497643757506,0.009932058934978153,8,0.4189049968495965,125,0.16195405675955515,84.95418801810592,10,12.913833618164062,0.0361663818359375,0.18138200720167677,18,92,180,0,23.069528864243036,0.3093238711016962,8,SUCCESS,1,28152,0.03356695743277669,0.05420200997032225,,,14.649295550026,0.7417186952050099,8,SUCCESS,NOT_RECORDED,1,18.985174321569502,a42e1dad6bb1e3d20cdb9c34a3c17d43668370cd32ae74378ea1300661d70e03,36472,0.24720750269798603,True,True,0.07439532410353422,0.041961400955915454,0.03243392314761877
0.022628244851246107,0.005888627531619731,8,71a315f40108b72f26761496dd77ccf93911e2589c7c0638469414b085e018a1,8,11.076845723204315,llama3-8b-inst,BG,10,16.574385702610016,0.0006142973899841309,20,84,1,Neutral,125,3.2364285567401927,0.033361387840791006,2,0.0,-5.219557821750641,0.05705782175064087,-4.0,2.0,0.0,-0.11243286132812536,0.015557861328124999,0.0,0.0,-0.12714269552379845,-0.3356486890697852,112.36123533174396,10,10,11.354827880859375,1.0,0.057672119140625,11.4125,0.056618445547672286,1.5043751501042213,4.440892098500626e-16,,,14.969808518257922,16,20,4.6693115234375,0.8,2.7650634765625,7.434375,86,100,5.737679901123046,0.86,10.899453124999999,5.161773223876954,27d72e3fb77d3d568794c4930c2f2f78174f3fded92849e04121770966cd0ef4,220,4.549133239694822,0,23.920079890357066,0.008170185285897278,8,0.008996374905109406,125,0.2969371704573801,99.40816362388432,10,11.4672607421875,0.0421142578125,0.4518481577347569,16,86,180,0,21.54724951677873,0.009102751057298264,8,SUCCESS,1,29043,0.26661424450576304,0.3454718408640474,,,14.969808518257922,0.6809039657508885,8,SUCCESS,NOT_RECORDED,1,18.919505773112178,8a9d4f3f7cca28a388ac7bcfa6d263275353d4551244c8e777483621e0695fbd,37595,0.2872949059396286,True,True,0.1394715489819646,0.009823151794262231,0.12964839718770235
0.021596066904063082,0.00553499647176126,8,14fb141d9d04178727257e38bb765f287e5f322941ddf18c8b5036c884e9cd05,8,9.329265981540084,llama3-8b-inst,BG,10,16.13064832687378,0.0006016731262207031,18,87,1,Neutral,125,3.481364264225022,0.02933491743901669,3,0.0,-5.317585277557372,0.10196027755737305,1.0,0.0,0.0,-1.6023956298828121,0.0680206298828125,0.0,0.0,0.09188952816184609,-0.0007725426345132277,98.46440955717117,10,10,10.813063049316407,1.0,0.10256195068359375,10.915625,0.04860071164094708,1.6023925825176581,2.220446049250313e-16,,,12.428176637063732,19,20,4.515275955200195,0.95,3.1722240447998047,7.6875,87,100,4.691569213867187,0.8699999999999999,9.254342041015624,4.562772827148438,826c6caec68ebcdba621ce00ad80a9e84abe7d04e0786c97335bd5fd81e67573,220,4.964979297086627,0,19.203518543617434,0.006643452160711022,8,0.11750716313254086,125,0.2475231775653932,87.4730920996517,10,12.415458679199219,0.03454132080078125,0.39184177084285426,19,87,180,0,17.1126401043392,0.2550636631576696,8,SUCCESS,1,29295,0.0655023958766833,0.03387184551684186,,,12.428176637063734,0.7223970818222576,8,SUCCESS,NOT_RECORDED,1,18.885068280622363,a916b04b33781e7a0f9325bfdafeca97d378320b5b25281d474683a010a1a809,37967,0.23544061607309344,True,True,0.1573919240385294,0.03309930288232863,0.12429262115620077
0.0230000249204281,0.0066036906665361515,8,3ac9be05b47da46014f383596b2f9a0e8b65f40d883d73939070857cda578128,8,9.628404680266977,llama3-8b-inst,BG,10,12.604396271705628,0.0018537282943725587,15,91,1,Neutral,125,3.674587504799991,0.08109649831649585,4,0.0,-4.663163971900941,0.2537889719009399,1.0,0.0,0.0,-0.8464843750000011,0.14335937499999998,0.0,1.0,0.19519540732726454,0.04484739247709514,113.24794613197446,10,10,7.941232299804687,1.0,0.2556427001953125,8.196875,0.13373247860246673,1.5643371695666175,4.440892098500626e-16,,,13.02445162506774,16,20,2.26771240234375,0.8,3.55704345703125,5.824755859375,91,100,6.0655872344970705,0.9099999999999999,10.343828125,4.27824089050293,4b63cd837f280765c16fa3d938e46449e6a29bbb8fdc8a235ab22985b938b4bf,220,4.783157106151125,0,27.33795646109115,0.012556446229300949,8,0.32602832270786164,125,0.4964221100320569,79.85750060155988,10,8.787716674804688,0.1122833251953125,0.5682938217454023,16,90,180,0,24.828272384631642,0.12677200495588553,8,SUCCESS,1,28782,0.15548240141943098,0.12064955527894199,,,13.02445162506774,0.7135957607066927,8,SUCCESS,NOT_RECORDED,1,19.118329972028732,75641620e79c9729099111e32f4dc813155f1275132da04b73cea6c42131fe4c,37270,0.2865664329615562,True,True,0.3506778087466955,0.16549694775603713,0.1851808609906584
0.014053961401741954,0.003709653545779141,8,4e65770fb3b84ca95e1f61a91d77642741779a65b20d335b98d8c7b3ca390938,8,9.154901561327279,llama3-8b-inst,BG,10,13.643117809295655,0.0006321907043457031,17,84,1,Neutral,125,2.419205302958193,0.03398195203050085,5,-1.0,-5.276101207733154,0.9604762077331542,0.0,2.0,-1.0,-1.7426025390624993,0.5582275390625,0.0,0.0,0.5470733778085559,0.479003426944837,120.11578636057675,9,10,8.3670166015625,0.9,0.9611083984375,9.328125,0.058777029374781145,1.5985742362309092,4.440892098500626e-16,,,12.31302882647142,17,20,4.72584228515625,0.85,2.75814208984375,7.483984375,86,100,4.13896484375,0.86,9.69984375,5.56087890625,c012dc011e4258945af99191169a000165e02ec05dd7a470b645cbfd3080ff55,220,4.9464234015723365,0,24.47590201444277,0.006665475905938896,8,0.57918437323533,125,0.3759588430847028,95.28920345567167,10,10.109619140625,0.402880859375,0.5428416249847308,17,86,180,0,22.219259674073363,0.5118942145548536,8,SUCCESS,1,27378,0.3237855684477836,0.17809379929676653,,,12.31302882647142,0.7153645784744435,8,SUCCESS,NOT_RECORDED,1,19.228793871589005,5ba22012b532d90e7ec8dc4a17cdc331510c573ad1a2f11398d803c465263da6,35474,0.23928862999557882,True,True,0.8708589462563395,0.6570972262416035,0.21376172001473603
0.01912917527560456,0.005554727291066515,8,499d579d1b0e4a047bb99ddaa08979d606352074d08ec8b224306a0c64e35e81,8,8.849356647254899,llama3-8b-inst,BG,10,15.993104386329652,0.0006456136703491211,19,82,1,Neutral,125,3.463377519589575,0.0940294286201971,6,0.0,-5.390305924415589,0.4871809244155884,-2.0,1.0,0.0,1.7603179931640618,-0.5978179931640626,1.0,-1.0,-0.558182921493426,0.01508178932708687,130.9093447411433,10,10,10.602798461914062,1.0,0.4878265380859375,11.090625,0.15915930365477618,1.5977285938113086,2.220446049250313e-16,,,11.752004392212259,17,20,6.25052490234375,0.85,1.95181884765625,8.20234375,83,100,5.875897216796875,0.8300000000000001,9.909921875,4.0340246582031245,63555f22ceafa589db33aba02362f81978e0ebd0211bca3b2ef1a36ff0a8a534,220,4.941970919131015,0,26.489573861034813,0.03444957537013801,8,0.679983102530241,125,0.2571671891846057,93.28921276517212,10,8.84248046875,1.08564453125,0.08877410014075546,16,84,180,0,31.252824485955497,0.8210854070552738,8,SUCCESS,1,28179,1.1281426137313246,0.33613877023453825,,,11.752004392212259,0.6848122912832122,8,SUCCESS,NOT_RECORDED,1,18.929795826785266,c35a00d4c76835ea28bbbaad6b255a96915c0f5d4c1c1822937b8ffb34ebfeca,36515,0.24052578275590739,True,True,0.5699596922378987,0.3512205595616251,0.21873913267627354
0.01901911703970796,0.0048791789424834486,8,c4f72500601a43db70677b4db4038d419487f00987c29e6d5ad66f3a9b152c3e,8,10.875417260825635,llama3-8b-inst,BG,10,14.62691354751587,0.0012120246887207032,20,94,1,Neutral,125,3.0474438203065555,0.03150997108917444,7,0.0,-6.602375221252441,0.6273768424987792,0.0,0.0,0.0,-0.711148118972778,0.22989807128906248,1.0,0.0,-0.07252434082329273,-0.23781491522677245,139.2811074340716,10,10,8.024538326263428,1.0,0.6285888671875,8.653127193450928,0.050835008235723934,1.5993787647336355,1.1102230246251565e-16,,,15.10527192512527,20,20,5.701668548583984,1.0,1.480145263671875,7.181813812255859,94,100,6.029755401611328,0.9400000000000001,10.51015625,4.480400848388672,a6c64866e482c5fbe8ec6188952c273e64b7b5b899ffdb6401ff89820d366e59,220,4.950352243535161,0,25.910548260845342,0.007726226726728462,8,0.7826293101534247,125,0.10582624298338776,83.05503550544381,10,8.735686445236206,0.3986907958984375,0.14016608073873146,19,94,180,0,22.839290483279328,1.079670281014143,8,SUCCESS,1,30438,0.6071882758289575,0.739261885965243,,,15.10527192512527,0.7308611716711313,8,SUCCESS,NOT_RECORDED,1,18.988121684640646,31ddf02d650b66df5c0b2ca2a2f9895ed9db5d7c7999abeb1311dd984e544424,39406,0.23855186453416052,True,True,0.5346639350056648,0.5014469707384706,0.03321696426719423
0.021063358548415,0.005646314720542285,8,18d29ca3298275c9e7abb3639fce0e739d198ca8b77d45f69630cf8edd39fd84,8,10.027029531262817,llama3-8b-inst,BG,10,12.060680198669434,0.0018198013305664063,20,77,1,Neutral,125,3.2956804282252277,0.11898527973515564,8,0.0,-2.333643150329591,0.06176815032958985,-1.0,3.0,1.0,0.8326904296874993,-0.3795654296875,0.0,0.0,-0.27547513255849476,-0.035146428272128105,118.13655628822744,10,10,9.727037048339843,1.0,0.06358795166015625,9.790625,0.1960232101007954,1.4453410957967439,0.0,,,13.010212401486932,19,20,6.0334716796875,0.95,2.6384033203125,8.671875,80,100,5.058232345581056,0.8,9.916328125,4.858095779418945,fd4b6014f274e034d9a86bc5ddd47a110d85c1308567119f05b14e35cb1976bc,220,4.498105427438568,0,22.86391255566881,0.008835273151908137,8,-0.01855362979695202,125,0.14453849406472383,77.38291264045984,9,8.894346618652344,0.44315338134765625,0.1994301541041121,19,80,180,1,23.14361592134048,-0.017523588287475723,8,SUCCESS,1,28152,0.34879481298848986,0.06081887376494706,,,13.010212401486932,0.7280675802987753,8,SUCCESS,NOT_RECORDED,1,18.687453356571496,815c93a121085230fe4947e476b3d8c64ac36cb86863a59f9560e37a71e9e492,36464,0.32479824784728184,True,True,0.07331968042999507,0.02567244549281895,0.04764723493717611
0.019268072763024308,0.005138970736333271,8,beba59fe56451c01c23341a7fa9353ca7d5d36c80c4b098c6903efa59e837b4b,8,10.068820337206125,llama3-8b-inst,BG,10,14.924441719055176,0.0005582809448242187,18,89,1,Neutral,125,2.7971838071124675,0.02749281169492164,9,0.0,-5.042570686340332,0.03632068634033203,1.0,3.0,0.0,-1.8279827117919911,0.01548271179199219,-1.0,0.0,0.04601791501045227,-0.036005996147287084,108.52562026493251,10,10,9.881871032714844,1.0,0.03687896728515625,9.91875,0.047434901595324486,1.5926829774349003,0.0,,,12.892402297715307,19,20,4.716607666015625,0.95,1.341986083984375,6.05859375,92,100,5.406300354003906,0.9200000000000002,9.479248046875,4.072947692871094,adc4e589a51665c7cec124baecf5e3bb31858825bcf13fb25d37a9ba2c952986,220,4.917396892570814,0,25.42927495537755,0.009797761078234482,8,0.06793493609875441,125,0.5646233729620949,87.3266733745113,10,11.709853744506836,0.02139625549316406,0.7748663141484484,20,92,180,0,24.119081619190542,0.09349978984757144,8,SUCCESS,1,28152,0.04156915172934532,0.04589686328545213,,,12.892402297715307,0.7289768706489741,8,SUCCESS,NOT_RECORDED,1,19.131206973455846,d90e73a946f908c133259731c4212fc061d1a0ca8d39630a87cd61c4d98900ad,36488,0.25189544106653194,True,True,0.08758706673979759,0.00989086713816505,0.07769619960163254
0.01794046269567725,0.005054085674471069,8,f0523354bfe9384b3d0bcf918aae8eb6badb5d3dae166f9a706cb8f4b3fead0e,8,8.90638169068843,llama3-8b-inst,BG,10,15.485404753684998,0.0020952463150024415,19,79,1,Neutral,125,3.0931954814759983,0.06894599200842291,10,-1.0,-5.900993132591248,1.4791181325912477,-2.0,1.0,0.0,-1.2169372558593743,-0.12993774414062487,2.0,0.0,0.05906260297633725,-0.0734419562388211,135.65331354178488,9,10,9.58441162109375,0.9,1.48121337890625,11.065625,0.11871281198272017,1.602208439327846,4.440892098500626e-16,,,12.28195061380975,17,20,6.28653564453125,0.85,2.92908935546875,9.215625,80,100,4.793022003173828,0.8,10.74765625,5.954634246826172,d1001414902b855b9d5815b8923e4373a2125c6fc4c0c12cb504438068346b5d,220,4.964091247822455,0,23.883285357394776,0.00773673125236407,8,0.06259007286280394,125,0.550774829176239,79.88273354806006,9,10.801348876953124,1.611151123046875,0.85981838958313,15,80,180,0,20.05100488194641,0.14924781756575128,8,SUCCESS,1,29439,1.429259619070217,1.3751941912807524,,,12.281950613809748,0.6736989315184432,8,SUCCESS,NOT_RECORDED,1,18.981068212538958,fc844cbf702ac882c64f52f44d6c5ca87dd32a6ad8f0c5048473fa28887b00ea,38127,0.23244436596211593,True,True,1.4883222220465542,1.3017522350419313,0.1865699870046229
