cohort,view,start_batch,end_batch,age_batches,metric_tag,anchor_is_arrival_current,joint_margin_definition,cluster,clusters,replicates,seed,resample_seed,status,net_rate_finite_replicates,net_rate_lo,net_rate_hi,loss_rate_finite_replicates,loss_rate_lo,loss_rate_hi,gain_rate_finite_replicates,gain_rate_lo,gain_rate_hi,margin_delta_mean_finite_replicates,margin_delta_mean_lo,margin_delta_mean_hi,strict_delta_rate_finite_replicates,strict_delta_rate_lo,strict_delta_rate_hi
age,original_all_case,27,30,3.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.015,2000,0.0,0.0,1996,0.0,0.5,2000,0.0017318405529149,0.1296787304488025,2000,-0.02,0.02
age,original_all_case,27,30,3.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,-0.018,0.009,2000,0.0149808064109389,0.0387028323970037,2000,0.0493169964905439,0.1324618576578086,2000,-0.3331457930569769,-0.0998522778411396,2000,-0.025,0.007
age,original_all_case,27,30,3.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,-0.018,0.009,2000,0.015054115026111,0.0384664948453608,2000,0.0483870967741935,0.132912307016902,2000,-0.331701230305701,-0.1013549679663149,2000,-0.025,0.007
age,original_all_case,27,30,3.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.03,2000,0.0,0.0,1996,0.0,0.5,2000,0.0096595855627092,0.1784897517528732,2000,-0.04,0.04
age,original_all_case,27,30,3.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.03,2000,0.0,0.0,1996,0.0,0.5,2000,0.0036382013434194,0.1736943391411332,2000,-0.04,0.04
age,interval_target_conflict_free,27,30,3.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.1560326080011768,0.0284794077659102,2000,0.0,0.0
age,interval_target_conflict_free,27,30,3.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.1549281156444167,0.0345991069243172,2000,0.0,0.0
age,interval_target_conflict_free,27,30,3.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.015,2000,0.0,0.0,1996,0.0,0.5,2000,0.004238650753381,0.1368528390034771,2000,-0.02,0.02
age,interval_target_conflict_free,27,30,3.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.015,2000,0.0,0.0,1996,0.0,0.5,2000,0.0017318405529149,0.1296787304488025,2000,-0.02,0.02
age,interval_target_conflict_free,27,30,3.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,-0.018,0.009,2000,0.0149808064109389,0.0387028323970037,2000,0.0493169964905439,0.1324618576578086,2000,-0.3331457930569769,-0.0998522778411396,2000,-0.025,0.007
age,interval_target_conflict_free,27,30,3.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,-0.018,0.009,2000,0.015054115026111,0.0384664948453608,2000,0.0483870967741935,0.132912307016902,2000,-0.331701230305701,-0.1013549679663149,2000,-0.025,0.007
age,interval_target_conflict_free,27,30,3.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.03,2000,0.0,0.0,1996,0.0,0.5,2000,0.0096595855627092,0.1784897517528732,2000,-0.04,0.04
age,interval_target_conflict_free,27,30,3.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.03,2000,0.0,0.0,1996,0.0,0.5,2000,0.0036382013434194,0.1736943391411332,2000,-0.04,0.04
age,separate_active_version,27,30,3.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.1560326080011768,0.0284794077659102,2000,0.0,0.0
age,separate_active_version,27,30,3.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.1549281156444167,0.0345991069243172,2000,0.0,0.0
age,separate_active_version,27,30,3.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.015,2000,0.0,0.0,1996,0.0,0.5,2000,0.004238650753381,0.1368528390034771,2000,-0.02,0.02
age,separate_active_version,27,30,3.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.015,2000,0.0,0.0,1996,0.0,0.5,2000,0.0017318405529149,0.1296787304488025,2000,-0.02,0.02
age,separate_active_version,27,30,3.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,-0.018,0.009,2000,0.0149808064109389,0.0387028323970037,2000,0.0493169964905439,0.1324618576578086,2000,-0.3331457930569769,-0.0998522778411396,2000,-0.025,0.007
age,separate_active_version,27,30,3.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,-0.018,0.009,2000,0.015054115026111,0.0384664948453608,2000,0.0483870967741935,0.132912307016902,2000,-0.331701230305701,-0.1013549679663149,2000,-0.025,0.007
age,separate_active_version,27,30,3.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,3417556112002017598,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.03,2000,0.0,0.0,1996,0.0,0.5,2000,0.0096595855627092,0.1784897517528732,2000,-0.04,0.04
age,separate_active_version,27,30,3.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,8392470548522298518,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.03,2000,0.0,0.0,1996,0.0,0.5,2000,0.0036382013434194,0.1736943391411332,2000,-0.04,0.04
age,original_all_case,28,30,2.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0860883227956146,0.0688366864041672,2000,0.0,0.0
age,original_all_case,28,30,2.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.087915041490789,0.0646648708022474,2000,0.0,0.0
age,original_all_case,28,30,2.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1964,0.0,0.0,2000,-0.1053162286622937,0.0410552644253729,2000,-0.015,0.015
age,original_all_case,28,30,2.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1975,0.0,0.0,2000,-0.1093583840602186,0.0395096093478022,2000,-0.015,0.015
age,original_all_case,28,30,2.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,-0.022,-0.003,2000,0.0172903965310707,0.0423741653826399,2000,0.0128991164988699,0.0547945205479452,2000,-0.2063187410938553,-0.0460998414000147,2000,-0.014,0.007
age,original_all_case,28,30,2.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,-0.022,-0.001,2000,0.0175184518533258,0.0413895193591455,2000,0.0114057639128931,0.0553414580588493,2000,-0.2143981231709476,-0.0429444709756062,2000,-0.014,0.007
age,original_all_case,28,30,2.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1964,0.0,0.0,2000,-0.1134757678044843,0.0396634251036447,2000,-0.03,0.03
age,original_all_case,28,30,2.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1975,0.0,0.0,2000,-0.1148411395408911,0.0374296627450965,2000,-0.03,0.03
age,interval_target_conflict_free,28,30,2.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0860883227956146,0.0688366864041672,2000,0.0,0.0
age,interval_target_conflict_free,28,30,2.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.087915041490789,0.0646648708022474,2000,0.0,0.0
age,interval_target_conflict_free,28,30,2.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1964,0.0,0.0,2000,-0.1053162286622937,0.0410552644253729,2000,-0.015,0.015
age,interval_target_conflict_free,28,30,2.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1975,0.0,0.0,2000,-0.1093583840602186,0.0395096093478022,2000,-0.015,0.015
age,interval_target_conflict_free,28,30,2.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,-0.022,-0.003,2000,0.0172903965310707,0.0423741653826399,2000,0.0128991164988699,0.0547945205479452,2000,-0.2063187410938553,-0.0460998414000147,2000,-0.014,0.007
age,interval_target_conflict_free,28,30,2.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,-0.022,-0.001,2000,0.0175184518533258,0.0413895193591455,2000,0.0114057639128931,0.0553414580588493,2000,-0.2143981231709476,-0.0429444709756062,2000,-0.014,0.007
age,interval_target_conflict_free,28,30,2.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1964,0.0,0.0,2000,-0.1134757678044843,0.0396634251036447,2000,-0.03,0.03
age,interval_target_conflict_free,28,30,2.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1975,0.0,0.0,2000,-0.1148411395408911,0.0374296627450965,2000,-0.03,0.03
age,separate_active_version,28,30,2.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0860883227956146,0.0688366864041672,2000,0.0,0.0
age,separate_active_version,28,30,2.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.087915041490789,0.0646648708022474,2000,0.0,0.0
age,separate_active_version,28,30,2.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1964,0.0,0.0,2000,-0.1053162286622937,0.0410552644253729,2000,-0.015,0.015
age,separate_active_version,28,30,2.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1975,0.0,0.0,2000,-0.1093583840602186,0.0395096093478022,2000,-0.015,0.015
age,separate_active_version,28,30,2.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,-0.022,-0.003,2000,0.0172903965310707,0.0423741653826399,2000,0.0128991164988699,0.0547945205479452,2000,-0.2063187410938553,-0.0460998414000147,2000,-0.014,0.007
age,separate_active_version,28,30,2.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,-0.022,-0.001,2000,0.0175184518533258,0.0413895193591455,2000,0.0114057639128931,0.0553414580588493,2000,-0.2143981231709476,-0.0429444709756062,2000,-0.014,0.007
age,separate_active_version,28,30,2.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,15428474551407722082,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1964,0.0,0.0,2000,-0.1134757678044843,0.0396634251036447,2000,-0.03,0.03
age,separate_active_version,28,30,2.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,616114481627712404,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1975,0.0,0.0,2000,-0.1148411395408911,0.0374296627450965,2000,-0.03,0.03
age,original_all_case,29,30,1.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0734981058813882,0.0144093114742099,2000,0.0,0.0
age,original_all_case,29,30,1.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0728606513969389,0.0137398284059072,2000,0.0,0.0
age,original_all_case,29,30,1.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0313801413448418,0.0421210484587536,2000,-0.015,0.0
age,original_all_case,29,30,1.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0337214978363135,0.0427075580279542,2000,-0.015,0.0
age,original_all_case,29,30,1.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,-0.017,0.005,2000,0.0089418302109087,0.0314296954833435,2000,0.0101694915254237,0.0526356652500817,2000,-0.1381740652990702,-0.0415529134962009,2000,-0.008,0.006
age,original_all_case,29,30,1.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,-0.017,0.004,2000,0.0094966829452296,0.031166368821083,2000,0.0103779565815044,0.052849478583125,2000,-0.1382487635293742,-0.0407438043114147,2000,-0.008,0.006
age,original_all_case,29,30,1.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0482377767770376,0.0420755937187641,2000,0.0,0.0
age,original_all_case,29,30,1.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0503063139083096,0.0418487994148162,2000,0.0,0.0
age,interval_target_conflict_free,29,30,1.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0734981058813882,0.0144093114742099,2000,0.0,0.0
age,interval_target_conflict_free,29,30,1.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0728606513969389,0.0137398284059072,2000,0.0,0.0
age,interval_target_conflict_free,29,30,1.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0313801413448418,0.0421210484587536,2000,-0.015,0.0
age,interval_target_conflict_free,29,30,1.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0337214978363135,0.0427075580279542,2000,-0.015,0.0
age,interval_target_conflict_free,29,30,1.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,-0.017,0.005,2000,0.0089418302109087,0.0314296954833435,2000,0.0101694915254237,0.0526356652500817,2000,-0.1381740652990702,-0.0415529134962009,2000,-0.008,0.006
age,interval_target_conflict_free,29,30,1.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,-0.017,0.004,2000,0.0094966829452296,0.031166368821083,2000,0.0103779565815044,0.052849478583125,2000,-0.1382487635293742,-0.0407438043114147,2000,-0.008,0.006
age,interval_target_conflict_free,29,30,1.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0482377767770376,0.0420755937187641,2000,0.0,0.0
age,interval_target_conflict_free,29,30,1.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0503063139083096,0.0418487994148162,2000,0.0,0.0
age,separate_active_version,29,30,1.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0734981058813882,0.0144093114742099,2000,0.0,0.0
age,separate_active_version,29,30,1.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,-0.0728606513969389,0.0137398284059072,2000,0.0,0.0
age,separate_active_version,29,30,1.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0313801413448418,0.0421210484587536,2000,-0.015,0.0
age,separate_active_version,29,30,1.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0337214978363135,0.0427075580279542,2000,-0.015,0.0
age,separate_active_version,29,30,1.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,-0.017,0.005,2000,0.0089418302109087,0.0314296954833435,2000,0.0101694915254237,0.0526356652500817,2000,-0.1381740652990702,-0.0415529134962009,2000,-0.008,0.006
age,separate_active_version,29,30,1.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,-0.017,0.004,2000,0.0094966829452296,0.031166368821083,2000,0.0103779565815044,0.052849478583125,2000,-0.1382487635293742,-0.0407438043114147,2000,-0.008,0.006
age,separate_active_version,29,30,1.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,9510363691491453579,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0482377767770376,0.0420755937187641,2000,0.0,0.0
age,separate_active_version,29,30,1.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,11551754875756460605,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1995,0.0,0.0,2000,-0.0503063139083096,0.0418487994148162,2000,0.0,0.0
age,original_all_case,30,30,0.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,original_all_case,30,30,0.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,interval_target_conflict_free,30,30,0.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,RS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,RS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,0,,,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,PS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,PS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,NS,True,paired_target_mean_NLL,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,NS,True,paired_target_mean_NLL,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,RP_JOINT,True,minimum RS/PS safety margin,case_id,100,2000,20260920,11085226417153261519,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
age,separate_active_version,30,30,0.0,RP_JOINT,True,minimum RS/PS safety margin,subject_relation_group_a,100,2000,20260920,16564661001643825642,CONDITIONAL_SINGLE_STREAM,2000,0.0,0.0,2000,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0
