actual_progress,alias,alpha_apply,alpha_apply_over_req,alpha_req,arm,case_index,cumulative_structural_p,depth,fallback_to_neutral,final_full_current_residual_norm,finite_demand_status,identity_sha256,inner_count,inner_heldout_access_count,inner_writer_materialization_count,negative_actual,outer_net_target_displacement_norm,outer_writer_materialization_expected_count,predicted_progress,realization_ratio,realized_bf16_step_energy,receipt_sha256,rho_write,selected_capacity,selected_energy,simplex_entropy,simplex_top1_share,structural_p,tau_after,tau_before,transition_index
0.5102285295724869,llama3-8b-inst,0.7954594811424615,1.0000000000000002,0.7954594811424613,neutral,3,0.0037841783795778622,IL3-FULL,False,6.4686621057216085,FINITE_SEMANTIC_WRITE,041b6bdc371fab57eff152d4522854c4bdb39721d3ceab5def02f4c91aa0d7d6,3,0,0,False,0.942909489941676,1,0.7954594811424615,0.641426171499876,0.16846643186123972,5b807ef18ac28d50ba8296c0d651566f0014d1984dcba5c713e1b20d0911ddf9,0.7954594811424613,0.05885525586467848,0.0797989631773161,1.6001788549471747,0.25302642167470296,0.0037841783795778622,0.375,0.25,3
0.18931345902383326,llama3-8b-inst,0.3013755259104073,1.0,0.3013755259104073,neutral,3,0.004509424944371952,IL3-FULL,False,4.833926911554109,FINITE_SEMANTIC_WRITE,1d71e2fd0d07394c696b00688f522cc2fbbd7c2ff031e75caeff6fd0787b194f,3,0,0,False,0.4012606793036248,1,0.3013755259104073,0.6281646741285563,0.2143953177924588,2c281e9802e2ce9150ff4b3c0e7120bc4317054f181888775757364fb36088d8,0.3013755259104073,0.08542389738770792,0.11446174384848612,1.5897538212725264,0.27396813965283945,0.004509424944371952,0.5,0.375,4
0.0773686689324677,llama3-8b-inst,0.1185715083964169,1.0,0.1185715083964169,neutral,3,0.00579214400763199,IL3-FULL,False,3.9384690944699856,FINITE_SEMANTIC_WRITE,a248492d482b9853896bfb1251cd8f4462cc234e34cd038441aa541e83ba5643,3,0,0,False,0.26057448433023034,1,0.1185715083964169,0.6525064071362163,0.280715656624829,a4a16ce0180ba7d4271e4cf5dc7b2f1879e4ae667168a49058f4a8704256a7b5,0.1185715083964169,0.12781824540273454,0.16848222997430343,1.3995178644756592,0.3702278285644709,0.00579214400763199,0.625,0.5,5
0.021377283800393346,llama3-8b-inst,0.044401557976379985,0.9999999999999999,0.04440155797637999,neutral,3,0.006395501960739578,IL3-FULL,False,3.460326762083484,FINITE_SEMANTIC_WRITE,f3e085b6feebf207f31d5500c76168fca362443a48226edf76deda7648e98b07,3,0,0,False,0.18019219664450323,1,0.044401557976379985,0.4814534618754883,0.11011111790307809,ef71e5d50d78cbe17240eaa6a42e331134408a7af696e2a17a55270f769b642f,0.04440155797637999,0.02971976161435464,0.038268814529382175,1.5897511507390452,0.25565144150069435,0.006395501960739578,0.75,0.625,6
0.016407420951873065,llama3-8b-inst,0.025093797920271756,1.0,0.025093797920271756,neutral,3,0.0077344151830686225,IL3-FULL,False,3.1786763085050196,FINITE_SEMANTIC_WRITE,388be4aa7e7238c52625f2e2455b05b7c701497de64ceb49f80af4186dc2adcb,3,0,0,False,0.14603549624636203,1,0.025093797920271756,0.6538436710139642,0.21662540163691246,f664828ff41e023e5f3c0bd741cceed707854db8540739e4ea179e3994e412b6,0.025093797920271756,0.09429757504618796,0.12755095771795782,1.292235412012055,0.43753910858998035,0.0077344151830686225,0.875,0.75,7
0.002915722038596868,llama3-8b-inst,0.010073149856179952,1.0,0.010073149856179952,neutral,3,0.00851421429186559,IL3-FULL,False,2.7572526223627003,FINITE_SEMANTIC_WRITE,f18f9bac43ad7796c301ae62a38886e54fd974c19011208ca886a1ba8688de82,3,0,0,False,0.11502945470637085,1,0.010073149856179952,0.28945484582541486,0.13149347260268818,a0f38c1a93854961db9787eac68bd2cf37958c9d0b1db2f30daa95d5a6f60e51,0.010073149856179952,0.04153768052951368,0.05240451197886027,1.5934453535449222,0.26579100286021734,0.00851421429186559,1.0,0.875,8
8.060929913818837,llama3-8b-inst,8.303780554234981,1.0,8.303780554234981,neutral,4,0.0029913327759346804,IL3-FULL,False,6.792140986580075,FINITE_SEMANTIC_WRITE,d9203ae546abcad1f7d5c56857963222b3d9bf7cfc5fbbf3b4baa6a98f201f73,3,0,0,False,6.792140986580075,1,8.303780554234981,0.9707542078177526,1.6325637447707584,c19aae209add93ae4f38a3d86d31b80c7f9623f05af7c8370c75fa56128cb937,8.303780554234981,0.7894421461898471,1.5788842923792807,1.6079041326639245,0.2206415834214007,0.0029913327759346804,0.125,0.0,1
1.2401502281427383,llama3-8b-inst,1.7715631976723674,1.0000000000000002,1.7715631976723671,neutral,4,0.004558232469103402,IL3-FULL,False,8.89840684837985,FINITE_SEMANTIC_WRITE,7689195da9da757b491a6cf92279d744c8c7f3f2909fc2c10546e75d0b2a744c,3,0,0,False,4.123664630074014,1,1.7715631976723674,0.7000316047274829,0.9972655070168217,0399c0da5c6fed58c5a568cb98b8d5d8d510e256dde98a33ccc66821a9a7a4f7,1.7715631976723671,0.569348046644627,0.8620173591334799,1.5879886401248202,0.2536637775627906,0.004558232469103402,0.25,0.125,2
0.4744733352214098,llama3-8b-inst,0.6650406096829101,1.0,0.6650406096829101,neutral,4,0.005585288673057804,IL3-FULL,False,6.171028682879665,FINITE_SEMANTIC_WRITE,1a5f0c8e54e69d1a766e829cddfecdfba66e7b2d32a15621291e36484fb4d237,3,0,0,False,2.0497841988506162,1,0.6650406096829101,0.7134501687763664,0.281038822815248,0eb1b92e9b8f907d1c07587e8b52b6370cc72396d6e79a419780443e56df7f16,0.6650406096829101,0.12765200760002604,0.17062038197339657,1.528919472898831,0.31910479324527985,0.005585288673057804,0.375,0.25,3
0.1275543190538883,llama3-8b-inst,0.19380484365392478,1.0,0.19380484365392478,neutral,4,0.006547150742713275,IL3-FULL,False,4.675779484238306,FINITE_SEMANTIC_WRITE,aed67668e0ad09a28a59f175a3c794a1bda478c4d0207eddb4053024866bc477,3,0,0,False,0.22477543933187674,1,0.19380484365392478,0.6581585715249754,0.16638107115858705,5085d7eb0ac733dd25afe6138e545fa9128d7c1fa63d85e4e75c83549262bbc9,0.19380484365392478,0.05869256553654412,0.07667016738086833,1.4928084158477373,0.3662414018294663,0.006547150742713275,0.5,0.375,4
