alias,arm,capacity_delta,comparison_scope,finite_costs,full_six_target_nll_gain_il1_minus_il3,full_six_writer_nll_gain_il1_minus_il3,gap_delta_il3_minus_il1,il1_endpoint_count,il1_rewrite_rephrase_continuous_nll,il3_endpoint_count,loc_delta,negative_actual_delta,phase2_eligible,promotion_condition_1_target_nll,promotion_condition_2_heldout_signal,promotion_condition_3_writer_eff_gen,promotion_condition_4_transfer_gap_realization,promotion_condition_5_preservation_cost_tail,promotion_condition_6_clamp_current_reference_energy,promotion_condition_7_valid_endpoints,selected_energy_delta,structural_p_delta,target_gain_transfer_ratio,target_nll_improved,w_counts_not_worse,w_eff_delta,w_gen_delta,w_nll_delta_il3_minus_il1,writer_nll_improved,z_counts_not_worse,z_eff_delta,z_gen_delta,z_nll_delta_il3_minus_il1
llama3-8b-inst,neutral,0.180006009223792,EXACT_SAME_STREAM_CELL_AGGREGATE; IL1_PER_CASE_TABLE_NOT_LOCAL,True,0.03968982792528011,0.058600309941515695,-0.01891048201623559,10,NOT_RECORDED_LOCALLY,10,-2,-5,False,True,True,False,True,NOT_RECORDED_IL1_COST_TAIL_TABLE_NOT_LOCAL,NOT_RECORDED_PHASE1B_FULL_CLAMP_CURRENT_REFERENCE_ENERGY_DISTRIBUTION,True,0.18230301887750694,0.008550238355502027,1.4764566390117984,True,False,-1,0,-0.058600309941515695,True,False,0,-2,-0.03968982792528011
llama3-8b-inst,soft,0.15747426799971742,EXACT_SAME_STREAM_CELL_AGGREGATE; IL1_PER_CASE_TABLE_NOT_LOCAL,True,0.03462355277022868,0.07067229463690855,-0.03604874186667986,10,NOT_RECORDED_LOCALLY,10,3,-5,False,True,True,True,True,NOT_RECORDED_IL1_COST_TAIL_TABLE_NOT_LOCAL,NOT_RECORDED_PHASE1B_FULL_CLAMP_CURRENT_REFERENCE_ENERGY_DISTRIBUTION,True,0.17079071874818394,0.007002201793213874,2.041162416402185,True,True,0,0,-0.07067229463690855,True,False,0,-2,-0.03462355277022868
qwen2.5-7b-inst,neutral,7.786285182344846,EXACT_SAME_STREAM_CELL_AGGREGATE; IL1_PER_CASE_TABLE_NOT_LOCAL,True,0.45095088934641653,0.5714572247279137,-0.12050533538149723,10,NOT_RECORDED_LOCALLY,7,UNMATCHED_DENOMINATOR,-11,False,False,True,False,False,NOT_RECORDED_IL1_COST_TAIL_TABLE_NOT_LOCAL,NOT_RECORDED_PHASE1B_FULL_CLAMP_CURRENT_REFERENCE_ENERGY_DISTRIBUTION,False,2.0768913440580112,0.48067271806939094,NOT_RECORDED,False,False,UNMATCHED_DENOMINATOR,UNMATCHED_DENOMINATOR,-0.5714572247279137,False,False,UNMATCHED_DENOMINATOR,UNMATCHED_DENOMINATOR,-0.45095088934641653
qwen2.5-7b-inst,soft,3.1979900734410567,EXACT_SAME_STREAM_CELL_AGGREGATE; IL1_PER_CASE_TABLE_NOT_LOCAL,True,0.45323130724592525,0.5318746327904686,-0.07864392554454333,10,NOT_RECORDED_LOCALLY,8,UNMATCHED_DENOMINATOR,-11,False,False,True,False,False,NOT_RECORDED_IL1_COST_TAIL_TABLE_NOT_LOCAL,NOT_RECORDED_PHASE1B_FULL_CLAMP_CURRENT_REFERENCE_ENERGY_DISTRIBUTION,False,1.215196246851685,0.33114752280596227,NOT_RECORDED,False,False,UNMATCHED_DENOMINATOR,UNMATCHED_DENOMINATOR,-0.5318746327904686,False,False,UNMATCHED_DENOMINATOR,UNMATCHED_DENOMINATOR,-0.45323130724592525
