arm,trial,eta,loss,p_actual,accepted,reason,actual_norm,ideal_norm,candidate_sha256
LEGACY_SCHEDULE_R512_G256,0,4.245243186634172,0.003056098332489184,-0.0011201772710809539,False,ARMIJO_FAILED,0.06895958866646351,0.06895958899894068,6c42885179f3e4730f1b7c129714da3a8975ea07a0e526733865aac564e8c282
LEGACY_SCHEDULE_R512_G256,1,2.122621593317086,0.0016900065940794586,-0.0005600886268912014,False,ARMIJO_FAILED,0.03447979412482783,0.03447979449947034,b6fc9ee3900aa0b5db5e03892ab876051b3bef1bf2e59e0925fff315f179ae9b
LEGACY_SCHEDULE_R512_G256,2,1.061310796658543,0.0011811945914412473,-0.0002800443270257764,False,ARMIJO_FAILED,0.01723989778600091,0.01723989724973517,804b426ccf0fd513cb7de9be02640ee11f044c6b868b88394b994813d40e3529
LEGACY_SCHEDULE_R512_G256,3,0.5306553983292716,0.0010561483517709475,-0.00014002214822600066,True,FIRST_RESOLVED_ACCEPTED,0.008619948637564073,0.008619948624867585,26a308f7a264193ed493d2cc07017dbba65efc413c7b6ffb0e6524d29d448d8a
REUSE_SCHEDULE_R512_G256,0,4.245243186634172,0.003056098332489184,-0.0011201772710809539,False,ARMIJO_FAILED,0.06895958866646351,0.06895958899894068,6c42885179f3e4730f1b7c129714da3a8975ea07a0e526733865aac564e8c282
REUSE_SCHEDULE_R512_G256,1,2.122621593317086,0.0016900065940794586,-0.0005600886268912014,False,ARMIJO_FAILED,0.03447979412482783,0.03447979449947034,b6fc9ee3900aa0b5db5e03892ab876051b3bef1bf2e59e0925fff315f179ae9b
REUSE_SCHEDULE_R512_G256,2,1.061310796658543,0.0011811945914412473,-0.0002800443270257764,False,ARMIJO_FAILED,0.01723989778600091,0.01723989724973517,804b426ccf0fd513cb7de9be02640ee11f044c6b868b88394b994813d40e3529
REUSE_SCHEDULE_R512_G256,3,0.5306553983292716,0.0010561483517709475,-0.00014002214822600066,True,FIRST_RESOLVED_ACCEPTED,0.008619948637564073,0.008619948624867585,26a308f7a264193ed493d2cc07017dbba65efc413c7b6ffb0e6524d29d448d8a
