cell,arm,case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced
0,ORBFH_HIST,21220,RS,0,0.012962248176336288,10.26254940032959,10.249587152153254,1,True
0,ORBFH_HIST,5064,RS,0,0.4257330596446991,6.425456523895264,5.999723464250565,1,True
0,ORBFH_HIST,3088,RS,0,0.029237784445285797,8.66240119934082,8.633163414895535,1,True
0,ORBFH_HIST,3278,RS,0,0.03097531944513321,4.810578346252441,4.779603026807308,1,True
0,ORBFH_HIST,9694,RS,0,0.0067809466272592545,10.012460708618164,10.005679761990905,1,True
0,ORBFH_HIST,12671,RS,0,0.000552263343706727,12.042854309082031,12.042302045738325,1,True
0,ORBFH_HIST,582,PS,0,7.9487223625183105,0.17636828124523163,-7.772354081273079,0,False
0,ORBFH_HIST,582,PS,1,8.809890747070312,0.30071452260017395,-8.509176224470139,0,False
0,ORBFH_HIST,14027,PS,0,0.313639372587204,4.978708744049072,4.665069371461868,1,True
0,ORBFH_HIST,14027,PS,1,0.5628889799118042,5.682415008544922,5.119526028633118,1,True
0,ORBFH_HIST,8619,PS,0,0.004603739827871323,19.712749481201172,19.7081457413733,1,True
0,ORBFH_HIST,8619,PS,1,0.02060099132359028,14.737754821777344,14.717153830453753,1,True
0,ORBFH_HIST,8475,PS,0,10.83689022064209,3.9027011394500732,-6.934189081192017,0,False
0,ORBFH_HIST,8475,PS,1,15.061540603637695,0.06552279740571976,-14.996017806231976,0,False
0,ORBFH_HIST,21220,PS,0,4.7371416091918945,6.112521648406982,1.375380039215088,1,False
0,ORBFH_HIST,21220,PS,1,0.4344852566719055,5.130490303039551,4.696005046367645,1,True
0,ORBFH_HIST,5064,PS,0,6.616050720214844,4.566310882568359,-2.0497398376464844,0,False
0,ORBFH_HIST,5064,PS,1,6.7852582931518555,0.29346776008605957,-6.491790533065796,0,False
0,ORBFH_HIST,3088,PS,0,3.95404314994812,5.88703727722168,1.9329941272735596,1,False
0,ORBFH_HIST,3088,PS,1,5.0152435302734375,5.361379623413086,0.34613609313964844,1,False
0,ORBFH_HIST,3278,PS,0,10.69428539276123,4.475856304168701,-6.218429088592529,0,False
0,ORBFH_HIST,3278,PS,1,9.639545440673828,3.7423605918884277,-5.8971848487854,0,False
0,ORBFH_HIST,9694,PS,0,0.32695409655570984,6.21998405456543,5.89302995800972,1,True
0,ORBFH_HIST,9694,PS,1,0.014466284774243832,9.76449203491211,9.750025750137866,1,True
0,ORBFH_HIST,12671,PS,0,0.022112248465418816,4.630918979644775,4.608806731179357,1,True
0,ORBFH_HIST,12671,PS,1,0.042064812034368515,4.631769180297852,4.589704368263483,1,True
0,ORBFH_HIST,582,NS,0,12.416369438171387,3.26210618019104,-9.154263257980347,1,False
0,ORBFH_HIST,582,NS,1,14.28055477142334,1.3721339702606201,-12.90842080116272,1,False
0,ORBFH_HIST,582,NS,2,13.050232887268066,2.590644598007202,-10.459588289260864,1,False
0,ORBFH_HIST,582,NS,3,14.294727325439453,0.6843111515045166,-13.610416173934937,1,True
0,ORBFH_HIST,582,NS,4,13.180941581726074,1.4941200017929077,-11.686821579933167,1,True
