family,comparison,max_nll,max_margin,warning_count,flip_count,rows
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1f7-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fb-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fb-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fd-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fd-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fe-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fe-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__2ff-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__2ff-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__37f-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__37f-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3bf-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3bf-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3df-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3df-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3ef-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3ef-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3f7-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3f7-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fb-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fb-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fd-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fd-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fe-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fe-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__5ff-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__5ff-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__6ff-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__6ff-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__77f-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__77f-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7bf-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7bf-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7df-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7df-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7ef-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7ef-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7f7-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7f7-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fb-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fb-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fd-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fd-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fe-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fe-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__bf7-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__bf7-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__bff-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__bff-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__dbf-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__dbf-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ddf-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ddf-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__def-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__def-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__dff-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__dff-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ef7-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ef7-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__eff-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__eff-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f3f-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f3f-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f5f-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f5f-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f6f-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f6f-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f7f-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f7f-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fbf-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fbf-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fdf-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fdf-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fef-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fef-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ff7-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ff7-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffb-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffb-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffd-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffd-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffe-repeat,0.0,0.0,0,0,48
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffe-restore,0.0,0.0,0,0,48
BASE_ALPHAEDIT,endpoint-000-MB16-MB1,3.0517578125e-05,3.4928321838378906e-05,0,0,96
BASE_ALPHAEDIT,endpoint-000-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-000-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-001-MB16-MB1,5.340576171875e-05,5.352473817765713e-05,0,0,96
BASE_ALPHAEDIT,endpoint-001-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-001-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-005-MB16-MB1,6.198883056640625e-05,6.198883056640625e-05,0,0,96
BASE_ALPHAEDIT,endpoint-005-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-005-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-010-MB16-MB1,6.341934204101562e-05,6.961822509765625e-05,0,0,96
BASE_ALPHAEDIT,endpoint-010-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-010-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-020-MB16-MB1,5.817413330078125e-05,6.076693534851074e-05,0,0,96
BASE_ALPHAEDIT,endpoint-020-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-020-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-030-MB16-MB1,8.821487426757812e-05,0.00013256072998046875,0,0,96
BASE_ALPHAEDIT,endpoint-030-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-030-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-040-MB16-MB1,7.05718994140625e-05,6.961822509765625e-05,0,0,96
BASE_ALPHAEDIT,endpoint-040-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-040-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-050-MB16-MB1,6.67572021484375e-05,5.387607961893082e-05,0,0,96
BASE_ALPHAEDIT,endpoint-050-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-050-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-060-MB16-MB1,5.7220458984375e-05,5.185231566429138e-05,0,0,96
BASE_ALPHAEDIT,endpoint-060-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-060-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-070-MB16-MB1,5.626678466796875e-05,6.118416786193848e-05,0,0,96
BASE_ALPHAEDIT,endpoint-070-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-070-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-080-MB16-MB1,4.291534423828125e-05,3.147125244140625e-05,0,0,96
BASE_ALPHAEDIT,endpoint-080-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-080-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-090-MB16-MB1,7.319450378417969e-05,6.4849853515625e-05,0,0,96
BASE_ALPHAEDIT,endpoint-090-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-090-restore,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-100-MB16-MB1,6.198883056640625e-05,4.863739013671875e-05,0,0,96
BASE_ALPHAEDIT,endpoint-100-repeat,0.0,0.0,0,0,96
BASE_ALPHAEDIT,endpoint-100-restore,0.0,0.0,0,0,96
BASE_MEMIT,BASE_MEMIT__002-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__002-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__005-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__005-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__006-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__006-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__00b-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__00b-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__00d-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__00d-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__00e-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__00e-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__017-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__017-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__01b-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__01b-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__01d-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__01d-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__01e-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__01e-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__02f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__02f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__037-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__037-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__03b-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__03b-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__03d-repeat,0.0,0.0,0,0,48
