family,state_id,cases,repeat_nll,restore_nll,weight_hash,restore
BASE_ALPHAEDIT,BASE_ALPHAEDIT__037,8,0.0,0.0,6870a6391995bd492e5503e60e2c5096debc5c72a4c6e7bbb7fbb79d4b8cd7d3,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__03b,8,0.0,0.0,b5fc3da95a00ce62ce1a5011c63a0db3c684a24531023732dc6be4303dcb8191,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__03d,8,0.0,0.0,20aaa8de39ad197774b68675e714bffeb5f67f0ac4f05df091e54860dd0df628,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__03e,8,0.0,0.0,446d699300683e21b5443f68707756a21fccfaac9cb154999a7ce53fdc81c6e7,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__05f,8,0.0,0.0,174c45181d1a01cacb4455e4feb46b2aa28e2afcf849b81ca06d727ac0606278,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__06f,8,0.0,0.0,6a237a01b8af3ba26f06920238f812ec9cdb804d1f68f487a48f765264259f36,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__077,8,0.0,0.0,45490d9aa4f6595e4cb0fb13db33fd20a5562014dcf4f31736f0da1cce1a0b9e,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__07b,8,0.0,0.0,b8b5f50c169b3378c67e20c20bfab7f720b2742accf2da6da5e2ff488a0b6375,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__07d,8,0.0,0.0,c27d26cdd960c3704b2d44f9bb06828848c017844a3382a0f6c7c2d4ed8cc120,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__07e,8,0.0,0.0,9dbb528eaa2a6b57cfce3410e8100a822e0d6b62bd17edcc118ba461ddfa0a1c,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0bf,8,0.0,0.0,46e98d89989fbe18991b00bf868df0656fb9ba8b2b359eb82399d1fbcd7b97c8,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0df,8,0.0,0.0,778dae698430b13b953eb822042ba55c7ca1b86b469ac4bd733b4541e2f140a5,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0ef,8,0.0,0.0,b3204dfe33b5f9e164440a1f09e79621177135814c2a6b4c72a2546ee1a258a1,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0f7,8,0.0,0.0,985deb08a261c66109736dc3594f35c7bcfc9f893560d06eeabe7cfc016b7359,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0fb,8,0.0,0.0,42920939159ccc887ed11b963e5b825983ea62be7f81eda9678b0222b6aa7f08,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0fd,8,0.0,0.0,027cb591992562ebedc67f76771d2777159abb2eb908123e8c694fd4e2cffb5f,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__0fe,8,0.0,0.0,296082eda712cf3165ed629a8b2719bd37a07ff8b1c351c48a6ff9fc6dbe96a3,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__17f,8,0.0,0.0,a1fa0c7a1072bf0922136c8e32f1a9edc872fe1251a29f69f503ba3abb6bc930,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1bf,8,0.0,0.0,1de30b262d4a8e4cfc7718dbfda1b6068e6ea7dfab195eac906fdbc2f752bc4b,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1df,8,0.0,0.0,37a73f809369f0936d284d3af342e940b2c4266b4f24ebd3313ff43c86d8bc1a,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1ef,8,0.0,0.0,d3e726408f3e4fe9e3f9c0e32c5b49e88499dfe23d6459a7a9097bc19b3e7f03,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1f7,8,0.0,0.0,e964a1635c7eee9d1d27c27706b1cf660e3ef328650ad58881c1ff90b2a6f661,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fb,8,0.0,0.0,cac65118835f0b78c478c7a70122bcb0aacc1ef3fda123f48b792b4b078590a4,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fd,8,0.0,0.0,8ed731abc43138971897a2ce975e1d1769a8074cce4520c59febb551d716bdb8,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__1fe,8,0.0,0.0,a45475d169ef67b1d7a4690a8696ef603456840d25ddb99ba9e01ab18daa96ad,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__2ff,8,0.0,0.0,2f3a8050fdf00a57471b56a9bc07b9e64615331f72098977306f1df720124f21,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__37f,8,0.0,0.0,2058710d6d048d7f10f0a41f969a4b4bf47ec4932a26a48280a7e1cb780dbcb3,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3bf,8,0.0,0.0,6ea7091402ec8091b37ae45ccde3c05b03b5567416843beff3611b1a3b0754d5,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3df,8,0.0,0.0,fe1ca7e741cae4a80443bd6fb3d5a8e8438881945d5871e7dc76fb01e42f360e,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3ef,8,0.0,0.0,d4ca3b7dc0d9ad7f4dcadaeae789d0e15d23018b05f45613a35584c5cb793912,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3f7,8,0.0,0.0,cf5af4db9dcaa3c45f4d7f6d162a14d4eefa0f5fee0b9da10e32f27c4ea2fc7a,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fb,8,0.0,0.0,87d53ebb31711122765f45ca2e8114c8b71d55689997883e3cf991637de6c9a0,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fd,8,0.0,0.0,856eebc64aab5fc48ed662de49624e6e79d37597cc200c8c2586c273ab4528e0,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__3fe,8,0.0,0.0,09a04338da9126e829c22de608e6d13251814ec24ba522e927d06fd0ce482399,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__5ff,8,0.0,0.0,aff58f81d6bccb253b27930eb4bcf78039b2930876af02d170d6f5542d6e860f,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__6ff,8,0.0,0.0,16ed85c8d46cec7e82f2ee4a594451be487edaedfff07068245a18a39b51cdca,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__77f,8,0.0,0.0,0418e8bc788e04e36563b80b8fe84b60674a4daed7a6c3cf491801b8a1d2368e,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7bf,8,0.0,0.0,c8f3b9d6fe00bc056bf1b915c0de940e7c0e30e61ad5bf5e07d18f4a2d11ce47,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7df,8,0.0,0.0,e0bee4e210ea7d4b5fae88fd396b398e815e67389e42770977aac53fb3eaa4ca,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7ef,8,0.0,0.0,9d71331faa60992ea5d858e3c3c716aab95a2b90f187dd5629d3b3f670318c8f,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7f7,8,0.0,0.0,ece114642bd460c1017b5a13cc1ca9c71598331edf9dc69e4a59ee98550f47f3,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fb,8,0.0,0.0,bc1caf7498fbddc3e05e06cb7c273b2ab242b44f35ce27065bed100e16aa8721,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fd,8,0.0,0.0,47996f0e7beddef89f6418de717af1606677bdc447fdc6fed5fdef9eec51e754,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__7fe,8,0.0,0.0,bbe84e3b28f939472460bfbdb342fd28d9d0c91907c9a8ef82074d03b864ccfd,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__bf7,8,0.0,0.0,a17534dd5cc357dbdf634693fcda8dc59a8a3badd3b003e799f1eb76b8f87e1c,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__bff,8,0.0,0.0,73cc730087146ce9f7b4943203e6f771cb3d5f3b53eada4b93899bae9d1809d9,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__dbf,8,0.0,0.0,a4eb02f1b23a0b1a1b9d39d066084f545d24e0fa40169ea4c72a6209bd637745,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ddf,8,0.0,0.0,ff4e8022e3b7610998f3f2aa472d8cb7861c2c7172a314106b2aa9512d9a2f6b,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__def,8,0.0,0.0,df62ca76d3b319e245c63134fd63abbd5cfe34af8f4d2c4a8ec19bb53713f00f,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__dff,8,0.0,0.0,b1f4edbf29a224391bdc5725dd565cc8704452595136909389a1ac539653a537,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ef7,8,0.0,0.0,3d93a375549612a769eae55f75b07351b3ddcce8beeea0eafacbe5fe47772308,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__eff,8,0.0,0.0,7e2e492dacaf592e72efb3edb05378ecc1eca2f62d29374af5c61085f684e3ce,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f3f,8,0.0,0.0,bf0d8d64ba621e850310d574108e120be50ee075122d95ef84ebdd8955050c98,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f5f,8,0.0,0.0,a90530aaaa2e23b9839020efc10e59fa8d49b2f3b5a40f8e7700c3d95018581c,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f6f,8,0.0,0.0,bb5ee7c3ea9b1e6cadb822e61776d516452234dde414e1666cb345ed9a9c674b,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__f7f,8,0.0,0.0,aecd5b8c00966b2e503c64bc850fbccee6bf18bd7c9477bf25a4f74511e8c6fa,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fbf,8,0.0,0.0,a7ce41e2ad60a656a29527c5731c03465b934367504e3c10a4828675d8e086f5,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fdf,8,0.0,0.0,4c7859944ec0c92112f5d62373b234a18a3e613346c561e468e83d09c1777bdc,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__fef,8,0.0,0.0,38318985066ffc2493044f997c37882cf2dcda799668d3e17eb613af0a6356ae,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ff7,8,0.0,0.0,d7af1cb7e99d0aca4b5b0eb496643d25f7bb49b961f543942b065818436e538f,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffb,8,0.0,0.0,1e0557475b4c9d9d102af6ce80520df0da47e49a526568b29a935ac3704a6634,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffd,8,0.0,0.0,5522d6a57d8ed8805b4a2776bde8a8d293a0d7b87cc0c5e44cb38f9435e86468,EXACT_BYTES
BASE_ALPHAEDIT,BASE_ALPHAEDIT__ffe,8,0.0,0.0,2b6b99f92a5b0241b374ea0a8f9c17773004c4f86503f4a73a60de109f78998f,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__002,8,0.0,0.0,25a2f37f2403e7ef58aef7e3b7c5114267b561e225720ce83b3bbc4a19081353,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__005,8,0.0,0.0,e4d7f8ed383aa2ede1c5be764db47cd59b1fce2130c2c1b649e1320aa59f487b,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__006,8,0.0,0.0,32f975277bb4fec64faeaed48ed45dca5e1be6f08f433870c2df5e87b7a87cc0,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__00b,8,0.0,0.0,c19e73d2a24295233aa36f21cd9fe8795e986e5b6fc1f6a99ecc4b4a05867925,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__00d,8,0.0,0.0,e41ca3a7729c3c3eb49e9242bef7af39be17a0263ea9971a172757cf19bca64c,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__00e,8,0.0,0.0,3b5bca44ab21e4ec7de6204cf6f78b06fef0dcfdfaa86aa26c40fac6948006f1,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__017,8,0.0,0.0,6d3e90817c5e50309ddb7e8a00c26631cecef741ab82bed719adf8d7df4d470a,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__01b,8,0.0,0.0,5f31e0decd3685a443df39adbf7409b5340734a49cd206b5e2dd7c2736add467,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__01d,8,0.0,0.0,f1c46d526cc668160c5b7e97b1148ca0932b95595d5dc7b00bf30d68848c102f,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__01e,8,0.0,0.0,cafe4dab5991bf57a656151ce5175a66a0690a552e4cee5f6ce87eb2a6be17b7,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__02f,8,0.0,0.0,cb5ffe292c3c200ff35fa0baf47321f4ba92209b14c66936fa164dadf1ce3c82,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__037,8,0.0,0.0,1803abc86034dea31eee69635469c2dd9db00a69b131e98df8818b3d198bcb5d,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__03b,8,0.0,0.0,00fc73f50a635debc540d3268790652b4d6981bdd94c67afaeff86c08fd2715a,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__03d,8,0.0,0.0,a1055a9e2a3d6a55dfabd917d2f73b63d565c878893677ba89d03bbec38b6d1b,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__03e,8,0.0,0.0,5c5180568642d8bdbd2a94146dee6d371f9cdb3a484fe215bb13bbff255f9e39,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__05f,8,0.0,0.0,2e3451960946785cdfe71fb52740f6e5542ccd701ff5c98da7cce709c18e8ee6,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__06f,8,0.0,0.0,8cb64a2d6fc70ff7df9b6d84d2219b6a5f1134e0a4e31f58efda30b28c9c4faa,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__077,8,0.0,0.0,7cd9f5067faab405f7675780d63cd184c4b79e83ea9a4834b5ca3615a312c1b5,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__07b,8,0.0,0.0,5fdb340f8be279306c141b083dc98838ebe1af5e49f5022e9a176e5c40bb60e4,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__07d,8,0.0,0.0,e9fe6943674e9dc9a51131bf40cbc0790d799eae1b976122a4a68ac82605acaf,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__07e,8,0.0,0.0,3ad0f75bf92a07a0b75d8fce0f02370b767b00cfb1cb1d52c320fa84b9d2ba0d,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0bf,8,0.0,0.0,25927d137a2b1110d8ba46eddca12e84442018c7440575eab3e6ec624d25e7e7,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0df,8,0.0,0.0,a0e8c39cdf9fd8522f9c684c064058a011c2e2ab99f9aab9a726f18a30f292c7,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0ef,8,0.0,0.0,4d3d85fdd3ba77234923f747689bf01c4d8c69bc1470ecc327d6fc5cf633ca07,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0f7,8,0.0,0.0,01e893ccfaddd7ba7b43bd1808795c6447a213bbf8d4bc481515dea343f8eeac,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0fb,8,0.0,0.0,be37aa11b3de8f447319c0b4c90171ef91ceb93e4ea84e89cd3ff9c7b8f7b702,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0fd,8,0.0,0.0,e2ad3e558a3cf575d18a2193683e946d8b73685d8c93a3cd3fbbed8acf65d393,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__0fe,8,0.0,0.0,a4345270d3c3f5cf496d63e9d7f6b7d19bf593d4f2be438599426a0b925b4cf2,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__17f,8,0.0,0.0,38cc13344e644dc4670d1567906420afe8b350c6265edf8ae7b1d1ac73f17c20,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1bf,8,0.0,0.0,82dbbe470ace2faf10ecf2f4593d989874ebedfbe645a6b9a3b1beeb0cc08ba9,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1df,8,0.0,0.0,3b509a93d01dcebd494f0beb8e68fccbaf07c7779aefd0fba57989e8254dc19c,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1ef,8,0.0,0.0,aee932c86bfc2eba52e72438d201bf03ba718607141fa63a8b25461856e1b02c,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1f7,8,0.0,0.0,bc2151382c04a386a9268eea77bc22a59f9ee1c4d671aa989f60934652778b0f,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1fb,8,0.0,0.0,f11e5435960ae4c7118120e3afea2d56e113c67e9f8d6aa3726077097a9c1d53,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1fd,8,0.0,0.0,fbc0296886a42dbb122ce2a91709df4e9c649e6c9f628f31df5068242f84f732,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__1fe,8,0.0,0.0,f3eafb1d23cd000a39ff856b8a6ad5d6647890d58af46c11cce4f895cc9a65c6,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__2ff,8,0.0,0.0,6d607579fe214beefdddb74e0bfefcff77face995ae65236f31202e38efb556a,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__37f,8,0.0,0.0,8ba7a494d1d1a0087e99cd55dc28140c9741af809a49963d57a28abc0c63e0c0,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3bf,8,0.0,0.0,366907b7b8e164a0278978bcf3d9e3b308ca2e48a16be201b089f42b7e000b99,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3df,8,0.0,0.0,03f0823fa9ab92a12f2ad4d96cb43e17cfc6a0974a72849de8acaea499e43fbf,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3ef,8,0.0,0.0,2520707cd6ebeb015d90e163b6e277ca6bc8f23164693dc7e613deab72096f41,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3f7,8,0.0,0.0,b34251fcad7a53fd96842cd311ab1bc404a0ac1e1c4a3eb8b118ab0d77d4ed5c,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3fb,8,0.0,0.0,83b9e566c5a2b73df718c5203ca14095af329b4e3fbca54f339b43eea6e0e595,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3fd,8,0.0,0.0,bf4be37f8ff0ab7e41b322705e84c859b2c936c77c61f76abdf4e72085dc9024,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__3fe,8,0.0,0.0,6bbc88cd94c213866f1a9a8e955a714ede97c5b07fc2172db08bc8dd090ad3d9,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__5ff,8,0.0,0.0,aa36104355873283fd44fa660a2ed1da2a1311a705b4799927e20334cd716521,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__6ff,8,0.0,0.0,6b6f7dec7becf9ce0f9112ab883c37c7e8ea13fd7d76165eb4f940f051d03596,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__77f,8,0.0,0.0,c9d901807d30bdde626706d6e3003842714162c8ec112b8eb45cb2c292f8c06a,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7bf,8,0.0,0.0,5401da5707fff22840165e797af3190bc08147889ca16ef6f70c26252ed258d7,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7df,8,0.0,0.0,15bf280674f93c5a3d2e74b446555559d2106ba3c7c0e2f86c173f685d2b4f8e,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7ef,8,0.0,0.0,19e2c610631d5d21350be31d0b697d556a85e616e453f64ded433ab0324568bc,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7f7,8,0.0,0.0,ef5d4e2c92870008335ea72fe5a300cecb3d152c5c363d871cf1487505b746b4,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7fb,8,0.0,0.0,15a06a90bcea5ea0cbb2d65801a999c2a08575dd7a4f2178c06ef19dedd9c778,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7fd,8,0.0,0.0,823dfa1f0caf8e9158f896fe2ed874cd8bda5c14d2a9347424fc7b6754cb09e5,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__7fe,8,0.0,0.0,41f2c90ff92775fa8151d4a6fdcd1b562b84e14dd9de3184c9a689ea9e0a7992,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__bf7,8,0.0,0.0,bedb2f6b217280af241b73d56f78d70ae5507da06525d6f9e3f08b855bff1588,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__bff,8,0.0,0.0,1a5ac98367ab91ed47afde3544100efd8693d3994ab2c04c1e1557290c87fb53,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__dbf,8,0.0,0.0,7a44fee27e5d9110be26e63e235f448235d7cce1ca2d4ef057021954e8c17e68,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__ddf,8,0.0,0.0,7e79620864377f497bbc0dc7c0711560ea37fcba5e4326d4d4f1bb777ed91df6,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__def,8,0.0,0.0,9cb22043da487a28f999fb04635aae796a9ba261c8937257df5ae75138a7d89e,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__dff,8,0.0,0.0,4af23f65e09d6565be17801063ec12d57435af9a960b76a45e53e6be0315ee54,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__ef7,8,0.0,0.0,cf11f39533d31b32e58747886fbe6ae23d7ae470407f7022e8327cbf5e433772,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__eff,8,0.0,0.0,78c82fb9feee07a13897bdeb9de88c2942b540dfbfd1eba3c48545eea31e1253,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__f3f,8,0.0,0.0,56a8f40946c6f15d009113aa677c13d85d9fb674537377d214f00334764053c2,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__f5f,8,0.0,0.0,4e11628dd4edcbde0f9f4c738c39146b090f21211fa7c80bfcdf303e2696b452,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__f6f,8,0.0,0.0,ec953ae96feafc45b6ddeb533a21164ad278cfd37b7d4a8731fdb671c81e56be,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__f7f,8,0.0,0.0,0fa2de3a05f53b871b291e41e5a7b56995760e1e61251b6622f6e1af495c946f,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__fbf,8,0.0,0.0,0043f714b7bbf1f390cf60bdf22490164ec4e03da0a079c448b6c366bad3d311,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__fdf,8,0.0,0.0,5dc00dd5b727706b0ac350cb6134f235dc9c23166d9279017b34944a9a2c6ab9,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__fef,8,0.0,0.0,7bc7d6e37999856f407a6aa4d0e7dcdb41cb0246082643e0cafb472b3eed715b,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__ff7,8,0.0,0.0,cad84f8ef63c9f60c5680b2be7df55b33d924201bb165445a356e2c208d3af3f,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__ffb,8,0.0,0.0,e9bca96a3a610c843927adf96db9b77dbc272c3e5ed8a0b67630395e3e25cc57,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__ffd,8,0.0,0.0,03f775ea071674409ca91e6eea83e662b4bcf62b389b3181f5cb3c8ade05d30a,EXACT_BYTES
BASE_MEMIT,BASE_MEMIT__ffe,8,0.0,0.0,889b23ed6c829f91342a67d9d97b052742721b8c1840c21841996e8cc4abe8af,EXACT_BYTES
