family,cohort_id,anchor,eval_t,panel,epsilon,subset,total_raw,anchor_eligible,active_denominator,censored,retained,lost,retained_decreased,retained_stable,retained_increased,lost_decreased,lost_stable,lost_increased,lost_maintained_or_increased,retained_reversal,weak_given_retained,lost_maintained_rate,reversal_given_retained,weak_of_all_active,lost_stable_increase_of_all_active,reversal_of_all_active,M_mean,B_mean,C_mean,delta_B_mean,delta_C_mean,delta_C_p05,delta_C_p95,target_tf_token_micro,target_tf_prompt_macro,target_tf_strict,age
BASE_ALPHAEDIT,U020_030,30,80,paraphrase_1,0.1,initial_effective,1000,945,928,17,548,380,523,3,22,375,1,4,5,65,0.9543795620437956,0.013157894736842105,0.11861313868613138,0.5635775862068966,0.005387931034482759,0.07004310344827586,1.0136374444329765,-1.02092373147928,2.0345611759122564,2.0770183547843333,-10.02260880429228,-21.129953344352543,-0.9353086654096842,0.13665254237288135,0.1341594827586207,0.13038793103448276,50
BASE_ALPHAEDIT,U020_030,30,80,rewrite,0.1,initial_effective,1000,994,972,22,744,228,705,3,36,228,0,0,0,19,0.9475806451612904,0.0,0.025537634408602152,0.7253086419753086,0.0,0.01954732510288066,3.4175249971920665,-2.101356656571329,5.518881653763396,1.055471356732686,-10.03268530288261,-21.544862751853362,-0.53243559423718,0.38866396761133604,0.38940329218106995,0.38580246913580246,50
BASE_ALPHAEDIT,U020_030,30,100,paraphrase_0,0.1,initial_effective,1000,937,917,20,482,435,478,0,4,433,1,1,2,80,0.991701244813278,0.004597701149425287,0.16597510373443983,0.5212649945474372,0.0021810250817884407,0.08724100327153762,0.31587548338937105,-0.5685797958769871,0.8844552792663581,2.455786457221301,-11.275393193760936,-22.040897208452225,-2.559812188148504,0.05692803437164339,0.05561613958560523,0.05452562704471101,70
BASE_ALPHAEDIT,U020_030,30,100,paraphrase_1,0.1,initial_effective,1000,945,926,19,481,445,476,2,3,445,0,0,0,93,0.9896049896049897,0.0,0.19334719334719336,0.5140388768898488,0.0,0.10043196544276457,0.07502326154055529,-0.6921090798545025,0.7671323413950578,2.41022649175037,-11.300168686898012,-21.86385447299108,-2.687939003109932,0.045647558386411886,0.04535637149028078,0.04535637149028078,70
BASE_ALPHAEDIT,U020_030,30,100,rewrite,0.1,initial_effective,1000,994,969,25,562,407,558,1,3,407,0,0,0,37,0.9928825622775801,0.0,0.06583629893238434,0.5758513931888545,0.0,0.038183694530443756,1.034847284422109,-1.2033371456939115,2.2381844301160205,1.9566993663460281,-13.32368303245388,-24.274069340899587,-4.003321981430057,0.12893401015228426,0.12899896800825594,0.12796697626418987,70
BASE_ALPHAEDIT,U030_040,40,50,paraphrase_0,0.1,initial_effective,1000,951,945,6,923,22,506,39,378,20,0,2,2,8,0.5482123510292525,0.09090909090909091,0.00866738894907909,0.5354497354497354,0.0021164021164021165,0.008465608465608466,8.756107956751187,-2.2993477399120965,11.055455696663284,-0.3328248402276249,-0.4425308292057712,-3.9951360784471035,2.7450091391801785,0.7931034482758621,0.7925925925925926,0.7904761904761904,10
BASE_ALPHAEDIT,U030_040,40,50,paraphrase_1,0.1,initial_effective,1000,952,945,7,924,21,498,39,387,20,0,1,1,3,0.538961038961039,0.047619047619047616,0.003246753246753247,0.526984126984127,0.0010582010582010583,0.0031746031746031746,8.601252211098672,-2.47839027253428,11.079642483632952,-0.2803155659486062,-0.5057060002354283,-4.203630098327994,2.480424361675977,0.7891440501043842,0.7883597883597884,0.7862433862433862,10
BASE_ALPHAEDIT,U030_040,40,50,rewrite,0.1,initial_effective,1000,995,988,7,986,2,532,42,412,2,0,0,0,0,0.539553752535497,0.0,0.0,0.5384615384615384,0.0,0.0,11.183799669042308,-2.9495704249570314,14.13337009399934,-0.6887334598598791,-0.5120430724886988,-4.175706796348095,2.54695434085952,0.977022977022977,0.9772267206477733,0.9767206477732794,10
BASE_ALPHAEDIT,U030_040,40,90,paraphrase_0,0.1,initial_effective,1000,951,936,15,537,399,519,3,15,398,1,0,1,68,0.9664804469273743,0.002506265664160401,0.1266294227188082,0.5544871794871795,0.0010683760683760685,0.07264957264957266,0.6429795832980153,-0.8529007737564608,1.495880357054476,1.1083991042916408,-10.026785336555523,-19.8353715525227,-1.4318422079086304,0.09599156118143459,0.09722222222222222,0.09722222222222222,50
BASE_ALPHAEDIT,U030_040,40,90,paraphrase_1,0.1,initial_effective,1000,952,938,14,525,413,510,2,13,410,0,3,3,81,0.9714285714285714,0.007263922518159807,0.15428571428571428,0.5437100213219617,0.0031982942430703624,0.08635394456289978,0.5162896019623064,-0.9970533134850628,1.5133429154473692,1.201944306095653,-10.07350879356859,-20.026078667509136,-1.6209242064505818,0.08307045215562565,0.08315565031982942,0.08315565031982942,50
BASE_ALPHAEDIT,U030_040,40,90,rewrite,0.1,initial_effective,1000,995,976,19,678,298,642,1,35,298,0,0,0,31,0.9469026548672567,0.0,0.045722713864306784,0.6577868852459017,0.0,0.031762295081967214,2.2187350279412787,-1.6077628006918172,3.826497828633096,0.6679634614771263,-10.85068550175689,-21.205740188663185,-0.7785849325591698,0.2608695652173913,0.26280737704918034,0.2612704918032787,50
BASE_ALPHAEDIT,U030_040,40,100,paraphrase_0,0.1,initial_effective,1000,951,934,17,500,434,490,1,9,433,0,1,1,72,0.98,0.002304147465437788,0.144,0.5246252676659529,0.0010706638115631692,0.07708779443254818,0.32708544584840726,-0.7359187365040917,1.063004182352499,1.2191932251925204,-10.470281420050505,-20.038768806122242,-2.0604400008916866,0.05708245243128964,0.057815845824411134,0.057815845824411134,60
BASE_ALPHAEDIT,U030_040,40,100,paraphrase_1,0.1,initial_effective,1000,952,937,15,498,439,489,2,7,435,0,4,4,75,0.9819277108433735,0.009111617312072893,0.15060240963855423,0.5218783351120597,0.004268943436499467,0.08004268943436499,0.17764148619045825,-0.8561095052588584,1.0337509914493166,1.3398413957447497,-10.559675492441729,-20.51194602623582,-1.970226722955707,0.05473684210526316,0.05549626467449306,0.05549626467449306,60
BASE_ALPHAEDIT,U030_040,40,100,rewrite,0.1,initial_effective,1000,995,974,21,584,390,557,1,26,389,1,0,1,33,0.9537671232876712,0.002564102564102564,0.05650684931506849,0.5718685831622177,0.001026694045174538,0.033880903490759756,1.2481759322493564,-1.5224624279350065,2.770638360184363,0.7520821923528678,-11.908746820000857,-22.57562144830008,-1.7427454533753957,0.17223910840932116,0.17453798767967146,0.17453798767967146,60
BASE_ALPHAEDIT,U040_050,50,60,paraphrase_0,0.1,initial_effective,1000,945,940,5,917,23,490,47,380,20,0,3,3,9,0.5343511450381679,0.13043478260869565,0.009814612868047983,0.5212765957446809,0.0031914893617021275,0.009574468085106383,8.190390848637449,-2.275310704861941,10.46570155349939,-0.3365663962145187,-0.6057845355519582,-5.281421503424644,2.9173439462669157,0.7664921465968586,0.7680851063829788,0.7648936170212766,10
BASE_ALPHAEDIT,U040_050,50,60,paraphrase_1,0.1,initial_effective,1000,954,949,5,927,22,513,35,379,18,1,3,4,9,0.5533980582524272,0.18181818181818182,0.009708737864077669,0.5405690200210748,0.004214963119072708,0.009483667017913594,8.379065404068538,-2.2573205913076997,10.636385995376237,-0.3889143175386124,-0.5758067039200552,-4.623695039749145,2.903946354426443,0.8008298755186722,0.8008429926238145,0.79768177028451,10
BASE_ALPHAEDIT,U040_050,50,60,rewrite,0.1,initial_effective,1000,996,989,7,986,3,625,39,322,3,0,0,0,3,0.6338742393509128,0.0,0.0030425963488843813,0.6319514661274014,0.0,0.003033367037411527,10.24412441778469,-2.626685409076395,12.870809826861086,-0.5697272135539468,-0.9470905846760923,-4.823651184886694,2.1773520153947175,0.9611553784860558,0.9625884732052579,0.9605662285136501,10
BASE_ALPHAEDIT,U040_050,50,100,paraphrase_0,0.1,initial_effective,1000,945,933,12,558,375,546,1,11,373,0,2,2,85,0.978494623655914,0.005333333333333333,0.15232974910394265,0.5852090032154341,0.0021436227224008574,0.09110396570203644,0.7646156674533452,-0.5801455446809435,1.3447612121342887,1.3771683031963613,-9.76186670586517,-19.526905289292337,-1.4739751338958744,0.06434599156118144,0.06430868167202572,0.0632368703108253,50
BASE_ALPHAEDIT,U040_050,50,100,paraphrase_1,0.1,initial_effective,1000,954,941,13,530,411,510,4,16,406,0,5,5,80,0.9622641509433962,0.012165450121654502,0.1509433962264151,0.5419766206163655,0.005313496280552604,0.08501594048884166,0.5648776012275855,-0.9087094482960819,1.4735870495236674,0.9897196386197501,-9.795696912916123,-19.834152460098267,-1.132176712155342,0.06903765690376569,0.0696068012752391,0.06907545164718384,50
BASE_ALPHAEDIT,U040_050,50,100,rewrite,0.1,initial_effective,1000,996,977,19,668,309,652,1,15,309,0,0,0,37,0.9760479041916168,0.0,0.05538922155688623,0.6673490276356192,0.0,0.037871033776867964,1.964882619916988,-1.2223409439838409,3.187223563900829,0.8520064447854409,-10.65139323588607,-20.846099402970868,-1.9827679648995409,0.19556451612903225,0.195496417604913,0.19447287615148415,50
BASE_ALPHAEDIT,U050_060,60,70,paraphrase_0,0.1,initial_effective,1000,931,927,4,855,72,624,28,203,70,0,2,2,29,0.7298245614035088,0.027777777777777776,0.03391812865497076,0.6731391585760518,0.002157497303128371,0.03128371089536138,6.3948150744486245,-1.8258722054277534,8.220687279876378,-0.22532700477855452,-2.6956396503273083,-10.177498038858175,2.201184217911213,0.6358811040339702,0.6353829557713053,0.6332254584681769,10
BASE_ALPHAEDIT,U050_060,60,70,paraphrase_1,0.1,initial_effective,1000,936,932,4,865,67,661,17,187,65,0,2,2,18,0.7641618497109827,0.029850746268656716,0.020809248554913295,0.7092274678111588,0.002145922746781116,0.019313304721030045,6.354346344170641,-1.888436414812024,8.242782758982665,-0.10997696926811303,-2.6848018290639577,-9.256333131581778,2.1485698267817472,0.6582278481012658,0.6587982832618026,0.6555793991416309,10
BASE_ALPHAEDIT,U050_060,60,70,rewrite,0.1,initial_effective,1000,988,982,6,973,9,663,40,270,9,0,0,0,6,0.6813977389516958,0.0,0.006166495375128468,0.675152749490835,0.0,0.006109979633401222,9.451998965572631,-2.2770343445493486,11.72903331012198,-0.5634590374222741,-1.5080531390636298,-6.63117720647715,2.635288496688006,0.9308617234468938,0.9332993890020367,0.9317718940936863,10
BASE_ALPHAEDIT,U050_060,60,100,paraphrase_0,0.1,initial_effective,1000,931,914,17,555,359,527,8,20,354,0,5,5,89,0.9495495495495495,0.013927576601671309,0.16036036036036036,0.5765864332603938,0.005470459518599562,0.09737417943107221,1.0204063566642074,-0.7217780397776963,1.7421843964419037,0.888734836039967,-9.2351464694282,-19.859061585599555,-0.4923959563486279,0.08396124865446716,0.08424507658643327,0.08315098468271334,40
BASE_ALPHAEDIT,U050_060,60,100,paraphrase_1,0.1,initial_effective,1000,936,916,20,530,386,504,4,22,380,1,5,6,82,0.9509433962264151,0.015544041450777202,0.15471698113207547,0.5502183406113537,0.006550218340611353,0.08951965065502183,0.8080717001184536,-1.014496691527016,1.8225683916454696,0.7617824075374484,-9.157502590571971,-18.715440376923652,-0.9894952785689384,0.07832618025751073,0.07805676855895197,0.07641921397379912,40
BASE_ALPHAEDIT,U050_060,60,100,rewrite,0.1,initial_effective,1000,988,963,25,688,275,635,5,48,274,0,1,1,47,0.9229651162790697,0.0036363636363636364,0.06831395348837209,0.6593977154724818,0.0010384215991692627,0.04880581516095535,2.529670032438454,-1.5387779823132053,4.0684480147516595,0.17884384414130583,-9.200552311956438,-18.92871805597097,0.14829169865697456,0.254341164453524,0.2538940809968847,0.2523364485981308,40
BASE_ALPHAEDIT,U060_070,70,80,paraphrase_0,0.1,initial_effective,1000,881,880,1,760,120,570,20,170,118,1,1,2,53,0.75,0.016666666666666666,0.06973684210526315,0.6477272727272727,0.0022727272727272726,0.060227272727272727,4.501842922604647,-1.5456996847134592,6.047542607318106,-0.3001254930774766,-3.143253580673395,-10.330787466582843,2.541745451837776,0.4460511679644049,0.44488636363636364,0.4420454545454545,10
BASE_ALPHAEDIT,U060_070,70,80,paraphrase_1,0.1,initial_effective,1000,883,882,1,754,128,591,13,150,124,0,4,4,59,0.7838196286472149,0.03125,0.07824933687002653,0.6700680272108843,0.0045351473922902496,0.06689342403628118,4.393061057813636,-1.6540043205276234,6.04706537834126,-0.2817834685187018,-3.19686122338937,-10.457578109577298,2.406753253564235,0.44222222222222224,0.445578231292517,0.4421768707482993,10
BASE_ALPHAEDIT,U060_070,70,80,rewrite,0.1,initial_effective,1000,984,982,2,961,21,670,31,260,21,0,0,0,19,0.6971904266389178,0.0,0.019771071800208116,0.6822810590631364,0.0,0.019348268839103868,8.500181511913846,-1.669883040516863,10.17006455243071,-0.46181758220569286,-2.004815154750692,-8.320388727588579,2.8853687798371532,0.8413173652694611,0.8436863543788188,0.840122199592668,10
BASE_ALPHAEDIT,U060_070,70,100,paraphrase_0,0.1,initial_effective,1000,881,874,7,563,311,475,3,85,302,0,9,9,88,0.8436944937833037,0.028938906752411574,0.15630550621669628,0.5434782608695652,0.010297482837528604,0.10068649885583524,1.5364888195615491,-0.7956185456220427,2.332107365183592,0.47305615216459507,-6.902441451880642,-17.188112424593417,1.880996871739625,0.11210762331838565,0.11270022883295194,0.11212814645308924,30
BASE_ALPHAEDIT,U060_070,70,100,paraphrase_1,0.1,initial_effective,1000,883,878,5,600,278,500,5,95,269,1,8,9,78,0.8333333333333334,0.03237410071942446,0.13,0.5694760820045558,0.010250569476082005,0.0888382687927107,1.721747125704202,-1.092901539786216,2.814648665490418,0.3065864347178141,-6.449311732968651,-16.41621097071329,1.927772164344787,0.13631284916201117,0.13838268792710706,0.1378132118451025,30
BASE_ALPHAEDIT,U060_070,70,100,rewrite,0.1,initial_effective,1000,984,973,11,788,185,682,9,97,178,1,6,7,60,0.8654822335025381,0.03783783783783784,0.07614213197969544,0.7009249743062693,0.007194244604316547,0.06166495375128469,3.8102992055560314,-1.3574098713642402,5.167709076920271,-0.12601578162738025,-7.035635080545165,-18.081322175450623,2.555679005943238,0.375,0.3766700924974306,0.3751284686536485,30
BASE_ALPHAEDIT,U070_080,80,90,paraphrase_0,0.1,initial_effective,1000,853,849,4,735,114,484,17,234,107,1,6,7,37,0.6585034013605442,0.06140350877192982,0.050340136054421766,0.5700824499411072,0.008244994110718492,0.043580683156654886,4.491091050136929,-1.1173959652179122,5.608487015354841,-0.38462223676532437,-2.0450021599862476,-7.942281866073609,3.2691361457109402,0.419838523644752,0.41872791519434627,0.4134275618374558,10
BASE_ALPHAEDIT,U070_080,80,90,paraphrase_1,0.1,initial_effective,1000,848,845,3,748,97,517,14,217,94,0,3,3,49,0.6911764705882353,0.030927835051546393,0.06550802139037433,0.6118343195266273,0.0035502958579881655,0.05798816568047337,4.660315163617749,-1.066974429019104,5.727289592636854,-0.25175837565808606,-2.1283354102766667,-8.341105349361897,3.5832303047180125,0.43171296296296297,0.43609467455621304,0.43431952662721895,10
BASE_ALPHAEDIT,U070_080,80,90,rewrite,0.1,initial_effective,1000,983,978,5,943,35,691,20,232,35,0,0,0,17,0.7327677624602333,0.0,0.018027571580063628,0.7065439672801636,0.0,0.017382413087934562,7.8798269073577885,-1.2081415370779953,9.087968444435784,-0.3816123978170073,-2.391515382423193,-8.687632207316346,2.822620494524016,0.7637637637637638,0.7653374233128835,0.7607361963190185,10
BASE_ALPHAEDIT,U070_080,80,100,paraphrase_0,0.1,initial_effective,1000,853,845,8,648,197,478,10,160,181,1,15,16,62,0.7376543209876543,0.08121827411167512,0.09567901234567901,0.565680473372781,0.01893491124260355,0.07337278106508875,3.0688318741903915,-1.032864905713049,4.10169677990344,-0.295105053864684,-3.569133126613585,-11.45642716609873,3.148985143285244,0.2421784472769409,0.24437869822485206,0.24142011834319527,20
BASE_ALPHAEDIT,U070_080,80,100,paraphrase_1,0.1,initial_effective,1000,848,843,5,692,151,528,22,142,142,0,9,9,72,0.7630057803468208,0.059602649006622516,0.10404624277456648,0.6263345195729537,0.010676156583629894,0.08540925266903915,3.1920984291398624,-0.8959699255919188,4.0880683547317815,-0.07701174361125289,-3.7792451017685056,-12.172281450033188,2.9472204208373993,0.23781902552204176,0.23843416370106763,0.23606168446026096,20
BASE_ALPHAEDIT,U070_080,80,100,rewrite,0.1,initial_effective,1000,983,972,11,866,106,698,7,161,102,2,2,4,34,0.8060046189376443,0.03773584905660377,0.03926096997690531,0.7181069958847737,0.00411522633744856,0.03497942386831276,5.575066450448863,-1.3885187936387189,6.963585244087581,-0.5396662774441165,-4.549748514553807,-12.925430584710556,2.909664415579754,0.5327291037260826,0.5370370370370371,0.5349794238683128,20
BASE_ALPHAEDIT,U080_090,90,100,paraphrase_0,0.1,initial_effective,1000,834,830,4,737,93,482,31,224,85,5,3,8,36,0.6540027137042063,0.08602150537634409,0.048846675712347354,0.5807228915662651,0.00963855421686747,0.043373493975903614,4.875016252488369,-0.5397708508085055,5.414787103296875,0.0002802398639271058,-1.6839984721276056,-6.774725407361984,3.0057548940181724,0.39763313609467454,0.3993975903614458,0.39518072289156625,10
BASE_ALPHAEDIT,U080_090,90,100,paraphrase_1,0.1,initial_effective,1000,856,853,3,752,101,489,17,246,94,1,6,7,25,0.6502659574468085,0.06930693069306931,0.03324468085106383,0.5732708089097304,0.008206330597889801,0.029308323563892145,4.600929898009248,-0.7625507395561667,5.363480637565415,-0.10660958119776157,-1.6345004536225003,-6.810158182121813,2.978912022709844,0.39815880322209435,0.39859320046893315,0.3950762016412661,10
BASE_ALPHAEDIT,U080_090,90,100,rewrite,0.1,initial_effective,1000,985,978,7,947,31,656,21,270,30,0,1,1,16,0.6927138331573389,0.03225806451612903,0.01689545934530095,0.6707566462167689,0.0010224948875255625,0.016359918200409,7.714317683727769,-1.190199063235231,8.904516746963,-0.3296191978069776,-1.9720736763681679,-8.294213882269105,3.5012047007228824,0.7459839357429718,0.7479550102249489,0.7443762781186094,10
BASE_MEMIT,U010_020,20,30,paraphrase_0,0.1,initial_effective,1000,659,658,1,428,230,400,3,25,229,0,1,1,71,0.9345794392523364,0.004347826086956522,0.1658878504672897,0.60790273556231,0.001519756838905775,0.10790273556231003,1.0985530819177718,0.23005302263972968,0.8685000592780421,3.4183204298807834,-7.457754679964167,-16.718101221323014,-0.33385350927710544,0.019726858877086494,0.019756838905775075,0.019756838905775075,10
BASE_MEMIT,U010_020,20,30,paraphrase_1,0.1,initial_effective,1000,649,648,1,440,208,422,2,16,203,1,4,5,74,0.9590909090909091,0.02403846153846154,0.16818181818181818,0.6512345679012346,0.007716049382716049,0.11419753086419752,1.148887308107482,0.28487422363257703,0.864013084474905,3.4550748823585535,-7.596800466120952,-16.906928408145905,-0.5695341169834144,0.0061633281972265025,0.006172839506172839,0.006172839506172839,10
BASE_MEMIT,U010_020,20,30,rewrite,0.1,initial_effective,1000,739,737,2,539,198,491,6,42,194,0,4,4,68,0.9109461966604824,0.020202020202020204,0.1261595547309833,0.666214382632293,0.005427408412483039,0.09226594301221167,1.937518635700271,0.1768929049312017,1.7606257307690694,3.32661561522092,-7.863545373327253,-18.234168216586113,0.41184403896331767,0.044715447154471545,0.04477611940298507,0.04477611940298507,10
BASE_MEMIT,U010_020,20,70,paraphrase_0,0.1,initial_effective,1000,659,647,12,384,263,360,2,22,258,1,4,5,76,0.9375,0.019011406844106463,0.19791666666666666,0.5564142194744977,0.0077279752704791345,0.11746522411128284,0.6222223229533553,0.02238823788980428,0.5998340850635511,3.2371895130611437,-7.7612865857574045,-17.71575664356351,-0.43945178985595773,0.016975308641975308,0.017001545595054096,0.017001545595054096,50
BASE_MEMIT,U010_020,20,70,paraphrase_1,0.1,initial_effective,1000,649,640,9,376,264,352,4,20,262,1,1,2,77,0.9361702127659575,0.007575757575757576,0.2047872340425532,0.55,0.003125,0.1203125,0.6288695804774761,0.051870127022266385,0.5769994534552098,3.220654033048322,-7.890557723417851,-18.030330377817155,-0.2717389822006229,0.014040561622464899,0.0140625,0.0140625,50
BASE_MEMIT,U010_020,20,70,rewrite,0.1,initial_effective,1000,739,727,12,440,287,405,3,32,280,3,4,7,55,0.9204545454545454,0.024390243902439025,0.125,0.5570839064649243,0.009628610729023384,0.07565337001375516,0.9846640025487137,0.010126850627967383,0.9745371519207463,3.178967170998905,-8.677375364542572,-19.89509508125484,0.07272031307220422,0.034340659340659344,0.0343878954607978,0.0343878954607978,50
BASE_MEMIT,U010_020,20,100,paraphrase_0,0.1,initial_effective,1000,659,643,16,371,272,349,1,21,264,1,7,8,66,0.9407008086253369,0.029411764705882353,0.1778975741239892,0.5427682737169518,0.012441679626749611,0.1026438569206843,0.5912814553751731,-0.0920582824324375,0.6833397378076106,3.141686847127835,-7.694086595390759,-17.249518421292304,-0.19818253517150974,0.026397515527950312,0.026438569206842923,0.026438569206842923,80
BASE_MEMIT,U010_020,20,100,paraphrase_1,0.1,initial_effective,1000,649,635,14,375,260,352,3,20,255,2,3,5,74,0.9386666666666666,0.019230769230769232,0.19733333333333333,0.5543307086614173,0.007874015748031496,0.11653543307086614,0.6899349586583498,0.010893792054784579,0.6790411666035652,3.199554727132172,-7.7917078559628346,-17.436238706111908,-0.5542671442031862,0.02830188679245283,0.028346456692913385,0.028346456692913385,80
BASE_MEMIT,U010_020,20,100,rewrite,0.1,initial_effective,1000,739,721,18,446,275,408,2,36,269,1,5,6,61,0.9147982062780269,0.02181818181818182,0.1367713004484305,0.565880721220527,0.008321775312066574,0.08460471567267684,1.091951998460767,-0.1142900113349628,1.20624200979573,3.082222754607202,-8.454457395281274,-20.42048420663923,0.35461902618408203,0.055401662049861494,0.05547850208044383,0.05547850208044383,80
BASE_MEMIT,U020_030,30,40,paraphrase_0,0.1,initial_effective,1000,564,560,4,435,125,361,14,60,109,2,14,16,99,0.8298850574712644,0.128,0.22758620689655173,0.6446428571428572,0.02857142857142857,0.1767857142857143,1.8108131243602006,0.6300282921109881,1.1807848322492127,1.0001269314172012,-2.857049804903467,-8.269642007444054,1.4606715917587223,0.02982456140350877,0.030357142857142857,0.030357142857142857,10
