family,cohort,anchor,eval_t,panel,subset,n,anchor_success,final_success,retained,lost,gained,both_failed,lost_case_ids_sha256,gained_case_ids_sha256
BASE_ALPHAEDIT,U010_020,20,60,rewrite,raw,1000,999,922,922,77,0,1,e3cf5e6e3335dec4092c5e957ae9514c463e1af92ca61e060f32d64f320285dd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U010_020,20,60,rewrite,active_both,976,975,902,902,73,0,1,39019d5b587a73d22bf6428b8cdff5636fef38347820dd2b4066a1caba7a97a9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U010_020,20,70,paraphrase_0,raw,1000,949,677,665,284,12,39,a6d2f71b77a10bf6290f05f961aafb09e1ba2ca74db294e4ff9d2a227b76717c,9f9f72768f0799f1e6532a87772afe6f879a1a801e770bce2479e5acb9efaa2b
BASE_ALPHAEDIT,U010_020,20,70,paraphrase_0,active_both,971,926,664,653,273,11,34,1116e46b402be408fa90e4ea8e52198358f4c15cb9521e9cc7fbacf61df6f175,83e7c020c0e610caee9dea11c641ceb272268c6229f0491b125d2bbf85c59bbc
BASE_ALPHAEDIT,U010_020,20,70,paraphrase_1,raw,1000,937,709,693,244,16,47,90454124728154ffb00058baf4829010f579c756f6107dd30d4701b9ee70ae59,bda40b076402676627f0b1b8308f49acde6b1316726050501c5e8682818a0f52
BASE_ALPHAEDIT,U010_020,20,70,paraphrase_1,active_both,971,917,692,678,239,14,40,1e53fc8f842da44c0ac3a6468f5eb06584ef11abcbb092ad4069d00a0de0073b,16af1111c2182b6010ee3a5bc50d8014d3d1aaef76b34562bbd138ed2365bd2f
BASE_ALPHAEDIT,U010_020,20,70,rewrite,raw,1000,999,836,835,164,1,0,f11b18a8393666a26ec3d96bbcdab28c71b04c43d2a495060c26311cf5b67110,00bdff91ff1e015922499839ccf71e66cad66460672924413e66953731b54066
BASE_ALPHAEDIT,U010_020,20,70,rewrite,active_both,971,970,816,815,155,1,0,fd6926689785a7dd1b470c7007bc7a5f17dfa3e06d62f235ce7e2d7447ed097f,00bdff91ff1e015922499839ccf71e66cad66460672924413e66953731b54066
BASE_ALPHAEDIT,U010_020,20,80,paraphrase_0,raw,1000,949,554,537,412,17,34,0e033f8bd2dfabd50a9ff94f87d47d56360c4d86089d89853bf89aea15646538,6658f73836a496a24096c43f1eb6ff1f3282735c0ced141dcaf5cf7f7b25f9c5
BASE_ALPHAEDIT,U010_020,20,80,paraphrase_0,active_both,970,925,541,527,398,14,31,f2eb33af876fdcb8137fe5f4c1da5aab2e28ddc63b21fdc2b6b4661fe0eadf2a,ee6b83ff9a8b773e87f98c47c05c154c2b6c10cc5c38c687c6ae4775417b9dff
BASE_ALPHAEDIT,U010_020,20,80,paraphrase_1,raw,1000,937,562,550,387,12,51,135ecf59f6efb0bf810a287aab49bda49a6ae191949b2799bc54079600df3828,a70e7a7b27fff2b719f42ec4294b7b79ac682a2400d13a132efa2dea34c9edd9
BASE_ALPHAEDIT,U010_020,20,80,paraphrase_1,active_both,970,916,549,538,378,11,43,e81b675058758c12bdbe5560c0d826327c7c660e67f5ab61e9ab6fa2310f1ad6,32e3e3220ae742e9b6840ce0cd74542a1ef3657143b77a5c52be96383fb5710b
BASE_ALPHAEDIT,U010_020,20,80,rewrite,raw,1000,999,714,713,286,1,0,1f153e7769a75325240f7458b7774038db72b4997b1e5b72123fb669eb5729d6,00bdff91ff1e015922499839ccf71e66cad66460672924413e66953731b54066
BASE_ALPHAEDIT,U010_020,20,80,rewrite,active_both,970,969,697,696,273,1,0,599095b28c270964ac7fb4749532b1e8ed209f6a3095828fbd8097b2879e6a6b,00bdff91ff1e015922499839ccf71e66cad66460672924413e66953731b54066
BASE_ALPHAEDIT,U010_020,20,90,paraphrase_0,raw,1000,949,511,495,454,16,35,7633c78e616a1a1ea27747e186a0e65f4f2b786ac224d9d1b8d25a3e015525cf,a17834306afe39ee4cc5e8e94744956505b9370ed2ef0f82a1f95256771cbb11
BASE_ALPHAEDIT,U010_020,20,90,paraphrase_0,active_both,966,921,498,483,438,15,30,79c12cbfe9e9d933ebf8284912683a8ad2a63830de48bfa7605c47b27a82966a,280cc10764a4b0f778fd5bd598d12a267af5019f7286f66c6648be8fc280d40b
BASE_ALPHAEDIT,U010_020,20,90,paraphrase_1,raw,1000,937,514,500,437,14,49,d185c78f331fa0fbe3dde76691810996a3d9c0413a422bf86216311a3463e3f0,83f72a863380de97a9161991b3bda88f070a7d7f9adda363137fba6c64aeac0c
BASE_ALPHAEDIT,U010_020,20,90,paraphrase_1,active_both,966,912,495,483,429,12,42,0196de0618fb7beaf431ca7da8f75adb05a56e8eb4e6a8a3c8b5dc905880519c,b47ff17a05523cf976456c4fe05e66493a8b6ceb5157b019721a686e081be56e
BASE_ALPHAEDIT,U010_020,20,90,rewrite,raw,1000,999,604,604,395,0,1,eae668700d378cb65f508cfbed6d225545fa1ee31efce5d4809d4c4a902cd420,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U010_020,20,90,rewrite,active_both,966,965,587,587,378,0,1,312bdbce1cce56e477feae446f2b5b764980930fc706a40d9d4cdd96c68eedef,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U010_020,20,100,paraphrase_0,raw,1000,949,499,483,466,16,35,1795fc43afc1e1e14dbcb7e7e76db8f0d1a6e711dc7fca8e801d653f5c373fe1,70a03e7da15aeb75680ecb22d93148c70aa18f7fdfbb93e098122bae37dd5147
BASE_ALPHAEDIT,U010_020,20,100,paraphrase_0,active_both,963,918,483,469,449,14,31,2d23144ac0b511a3aa636aadb6c1ae4afd75329f900e7805e4fc950653709e40,72db5ca763c8b78730ad5e6d3486bc0cad9312fa9f9e0fc0f53891ee4c036044
BASE_ALPHAEDIT,U010_020,20,100,paraphrase_1,raw,1000,937,500,484,453,16,47,017e43b0afc54063eacc69302acce2f8b46f01e354b4c330111ec121509a299b,3023be623a807ea61efbac94ca81b33b24600928c7dee70cbaff19213a428ed0
BASE_ALPHAEDIT,U010_020,20,100,paraphrase_1,active_both,963,910,482,470,440,12,41,4cc277b1a5c1ba9694fb973244d9fe13a2717e7c767577f15b1d0cb4b49be1ee,b7749b0f22099d6724e78d9964f513f5e369a2191c25a96562090747c977fb51
BASE_ALPHAEDIT,U010_020,20,100,rewrite,raw,1000,999,556,555,444,1,0,492df3a73208d7614548fa00c961b9d93fdbdbcb53c36d79b907f62c0245c232,00bdff91ff1e015922499839ccf71e66cad66460672924413e66953731b54066
BASE_ALPHAEDIT,U010_020,20,100,rewrite,active_both,963,962,538,537,425,1,0,3915d00ffbadbba6b1a644e03931d3c1bd6000361cec1da6f78360a158c24242,00bdff91ff1e015922499839ccf71e66cad66460672924413e66953731b54066
BASE_ALPHAEDIT,U020_030,30,30,paraphrase_0,raw,1000,944,944,944,0,0,56,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,30,paraphrase_0,active_both,995,941,941,941,0,0,54,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,30,paraphrase_1,raw,1000,958,958,958,0,0,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,30,paraphrase_1,active_both,995,955,955,955,0,0,40,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,30,rewrite,raw,1000,1000,1000,1000,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,30,rewrite,active_both,995,995,995,995,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,40,paraphrase_0,raw,1000,944,943,930,14,13,43,c9414824dbb84d823198eba91ea2a8fc38a7f2f5966805d231b58d7959ad2c65,08c6cb9520c095d3385c70a1ed2f28a475b408f4be78775c0e36d955ef0bb7f2
BASE_ALPHAEDIT,U020_030,30,40,paraphrase_0,active_both,988,936,935,922,14,13,39,c9414824dbb84d823198eba91ea2a8fc38a7f2f5966805d231b58d7959ad2c65,08c6cb9520c095d3385c70a1ed2f28a475b408f4be78775c0e36d955ef0bb7f2
BASE_ALPHAEDIT,U020_030,30,40,paraphrase_1,raw,1000,958,936,932,26,4,38,989d36007badccded8b4df4c8bbd6a49e2a89113ac17624f9714d4a7acf868bf,25734550278bb9c497904031d030b2f7730ede79e46063ca4d56d2d07c2f3a59
BASE_ALPHAEDIT,U020_030,30,40,paraphrase_1,active_both,988,950,928,925,25,3,35,78de72d861e768edc47ce5a27671c7264112ee226b88547b844fc2d0debcb4e2,3ce66d99e0c06b749139f918f2de625db0945957f85f101c5a96164f84ffb899
BASE_ALPHAEDIT,U020_030,30,40,rewrite,raw,1000,1000,998,998,2,0,0,4ae2b09b2297f8971691a8e8bf8cf7c7185820b03b856e8fae722f43fa0ab20a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,40,rewrite,active_both,988,988,986,986,2,0,0,4ae2b09b2297f8971691a8e8bf8cf7c7185820b03b856e8fae722f43fa0ab20a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,50,paraphrase_0,raw,1000,944,929,913,31,16,40,10b004f397ba7e5ecfb9a720f162dbd23c79290af1c7474dd37c111f5c67a1a1,6cddb1ad24e521b0069b6cb9a62f6db8acdaf0ddf82c770502b6dc1ce93b560f
BASE_ALPHAEDIT,U020_030,30,50,paraphrase_0,active_both,982,931,915,900,31,15,36,10b004f397ba7e5ecfb9a720f162dbd23c79290af1c7474dd37c111f5c67a1a1,7f56408ac5beaf3a24da4aae6b873ca8acab47b08e6aa615aacddfe911484681
BASE_ALPHAEDIT,U020_030,30,50,paraphrase_1,raw,1000,958,924,916,42,8,34,40e6ee9c8e823a70c1ac4e7995537051e510335e11cb4bd2c41ae7d6ae504b8d,64013470af5d71c312774a003b4df65503dc3518a499bc8d6f805aaf77b8b988
BASE_ALPHAEDIT,U020_030,30,50,paraphrase_1,active_both,982,944,912,905,39,7,31,b44dd2bcdc76aa452424bad1ab1a8a25fb0044e88e562b4dc0356f2666734e73,bac323a1910c16132dd13b374ecf3543dc8463b506331722b4313d551b0ca733
BASE_ALPHAEDIT,U020_030,30,50,rewrite,raw,1000,1000,987,987,13,0,0,ae449ec3f09f22ceacf6ae4667ae1f36bb9420464d4b34a9dec3e817d27bf0aa,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,50,rewrite,active_both,982,982,972,972,10,0,0,1da5e9a1a85890892634ba4585a3fffedfe75b54b1dd050a0b9c6cc071a6e6c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,60,paraphrase_0,raw,1000,944,882,864,80,18,38,b81286e873fd124f8e5af700f15abec9f06384b903c8fc9f969004e7f345a966,bf1b959198be655d7eb83b0f658bcb6b68bbbcbbc599d1505cb3f80f4fc104d6
BASE_ALPHAEDIT,U020_030,30,60,paraphrase_0,active_both,977,927,864,848,79,16,34,3c1d0fa9fcc4f638f0039ceb42a30d519162ab112db0cb03816528134cb752e2,004cace76bacaa76d254f1c03d50165cb5e23af89c7451a8c72187708b9d069e
BASE_ALPHAEDIT,U020_030,30,60,paraphrase_1,raw,1000,958,878,862,96,16,26,d4951437fe0788decfbbedd99e3b213c99f3bac1ad90a29b1c6d9c8856fb9dcc,8b24d7f019ce48a80841e7f40cb5e8b34dfb928c5a9874afa7b3de89d6cd9cec
BASE_ALPHAEDIT,U020_030,30,60,paraphrase_1,active_both,977,941,862,849,92,13,23,97f591b5f7a82d5ab096bd2a62d084e6382a31f2211074cf27aa7fad1c65eb3c,fcb4a43faf61f4af1ee381c7455feb56aa32cec9249b34eced443a07dc81362b
BASE_ALPHAEDIT,U020_030,30,60,rewrite,raw,1000,1000,955,955,45,0,0,dfb5b5d3fb237f2596eafce5674a7523c2cf706b472084ed296e3213368f10f9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,60,rewrite,active_both,977,977,936,936,41,0,0,a7eb1c49ae9481c911d5d6a929fb5178cfbcf837139fa93cc56aba1b7fd8c482,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,70,paraphrase_0,raw,1000,944,725,702,242,23,33,5542f56519884ae5875ed64ea40329d0cdc7520229373bd852428e0a1ffbde9d,63bd40576a5c012b0345b0885dca3f793043641c94d51f8acce2c7c048888c29
BASE_ALPHAEDIT,U020_030,30,70,paraphrase_0,active_both,976,926,710,689,237,21,29,f2915a649bde92973ea764e64c4785a9bda3fe0a75d5fa56fb4dfd61d799002a,1ad50e6d8fcc731d595e740e0ebd6748b077a7d48d87375b8216f92990b4a939
BASE_ALPHAEDIT,U020_030,30,70,paraphrase_1,raw,1000,958,732,717,241,15,27,572061f741572cca7d0a6ebedaaff941717b995692c7702e01bd0a939271cad7,95f7ee421e14928f407ec11fac3c50bacd8ff1841cfdb1a96fe8b7832f13eb0d
BASE_ALPHAEDIT,U020_030,30,70,paraphrase_1,active_both,976,940,717,705,235,12,24,59f388fcb6d705a25208988dda18ea9b8440901f0d57ab024287a6d7f4917782,dacb4bd947c875668c5e5d1d4f7b89f17c9cc0807c92c1e5c175689eff8b4f2d
BASE_ALPHAEDIT,U020_030,30,70,rewrite,raw,1000,1000,869,869,131,0,0,a9e31a346b736a0b4991cc02cfbd5b744da14e71a1515a600d22b18e9e403c5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,70,rewrite,active_both,976,976,849,849,127,0,0,bb8b42146e5f2404c5e4094d64f4545713c22b8f749d3249cd3fa5759b42ec36,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,80,paraphrase_0,raw,1000,944,606,579,365,27,29,e1e5d1084c9092200647995798892f8b81b9e2b6c8bf2b6cd15cc2917e92205e,d04ed23048b253596727c3a65e2a50bc20a358fef85e682fe2855edfc2dfc4ed
BASE_ALPHAEDIT,U020_030,30,80,paraphrase_0,active_both,973,923,588,564,359,24,26,1b17382006f6ed0d3c0c51a5de906b746dc33ec979664a259f172c9e95a56b2d,426140982cc1aa346e7a4a67b4951384bd458ab1cd7d5472d7e08b2220296337
BASE_ALPHAEDIT,U020_030,30,80,paraphrase_1,raw,1000,958,584,568,390,16,26,f6861cf7bb662d27f3778a887bc1b2e31a08958ffea8c16da1bea795d6d3adf1,74a52955082c6a737887559613fda788218d0372019ba27a24cff1c24ed120eb
BASE_ALPHAEDIT,U020_030,30,80,paraphrase_1,active_both,973,937,567,555,382,12,24,461bf105f8a8c70ce0cde4e76bcd4cfc3c5b7ac7be29818ff2d40cec104571c6,7450625a9d9fa3193f3d97ec25f9b52005a766096e5e5500cb42ff5243782303
BASE_ALPHAEDIT,U020_030,30,80,rewrite,raw,1000,1000,767,767,233,0,0,9df05cdbb273ed09b100d3c362eb956457deac3eaa2635ac9d2ab66469a2aa16,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,80,rewrite,active_both,973,973,745,745,228,0,0,2950203a8b1079d101b4f8749b11ad6c9cfecb60de11ab3058f1e6522265be23,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,90,paraphrase_0,raw,1000,944,538,513,431,25,31,f7674f488666a3a3d03904d4230410b349f996bfa03dd36ea5e72bf7c2a74607,08e1665553748d3ec8da9cd08fdcb7230bf0767966c52a464c6176a3d1213d30
BASE_ALPHAEDIT,U020_030,30,90,paraphrase_0,active_both,971,922,520,499,423,21,28,892bbf55387b759731741b431d38dffff56b5ea6cf6c71150d9d5f5c63293150,8a659ba2fe911e42b9653eedb7d64f867ca464da5b92e89bece16ce3a66abdaa
BASE_ALPHAEDIT,U020_030,30,90,paraphrase_1,raw,1000,958,534,521,437,13,29,eb90bc297e076e8ebb4db127b5dc084a754cf2d866ffe96a56152c8d3bf0bcaf,e1d90fd3792bc34c3dfa6740ff28e682ae80b5097563c1813fab0e8319219459
BASE_ALPHAEDIT,U020_030,30,90,paraphrase_1,active_both,971,936,516,506,430,10,25,1865122ca43ab36c8713b7b3bee07ce54164d572d5e2b0823a212cf9a70e1171,09f16137a995c2e8b0c3f2ec21fb2fb981fd338ee282947e31a496498bcd9454
BASE_ALPHAEDIT,U020_030,30,90,rewrite,raw,1000,1000,659,659,341,0,0,4467d60cf507351a002b4a83910bf6faccadd0e210072fed7570f81b82550e9d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,90,rewrite,active_both,971,971,638,638,333,0,0,8ca616e10ce1971b14ed8aaf4deb7830bd6bd72cb114b4e5295a2395f94e0200,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,100,paraphrase_0,raw,1000,944,519,498,446,21,35,b1c71f6117a891b4cfdd30785b9d26a6da6a51ec11878400b2c774c241a05d61,b09a016bb71ee0b3f308ea679449d2749697dce2229de667c67e8429f89590d8
BASE_ALPHAEDIT,U020_030,30,100,paraphrase_0,active_both,970,921,503,484,437,19,30,905ee19e816b12c79d4533a74c67db3a91cb226d8e093d4d531a5c2b7ffdfba8,ee660e79319297840d94ad6b3f0092875fb6dce1bb5bb326bc46216753a44416
BASE_ALPHAEDIT,U020_030,30,100,paraphrase_1,raw,1000,958,518,502,456,16,26,e6654c8d7dba31244117d586272d14c292b013e76fb4178b74d15cf3604907d9,320ed0948cd3ef68da782d99c15810e72cf17ae9d2c725677a8d7611dfee3f23
BASE_ALPHAEDIT,U020_030,30,100,paraphrase_1,active_both,970,935,501,488,447,13,22,301b4aa274aa79d936bdec5dcfa208f752941b672fb19fae49ed1d897cf82099,4fd513ac9a42ec2cfd61b37b55e381a60b6770f73b72af169d6578262d9457ba
BASE_ALPHAEDIT,U020_030,30,100,rewrite,raw,1000,1000,581,581,419,0,0,18eb5c1967ad074e4fc4662b728d7f42470d454abd6afd6f1dd60c8d8772ec78,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U020_030,30,100,rewrite,active_both,970,970,563,563,407,0,0,7129664beff0846c33f4284c533b3fddb25f0d5c9063d7bcea8fcaaa7aff2bb0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,40,paraphrase_0,raw,1000,960,960,960,0,0,40,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,40,paraphrase_0,active_both,997,958,958,958,0,0,39,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,40,paraphrase_1,raw,1000,962,962,962,0,0,38,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,40,paraphrase_1,active_both,997,960,960,960,0,0,37,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,40,rewrite,raw,1000,999,999,999,0,0,1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,40,rewrite,active_both,997,996,996,996,0,0,1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,50,paraphrase_0,raw,1000,960,946,937,23,9,31,06a5bb7827a145645a2072a3306b1337ebdb627662d0892207366abfddb1207b,b2789d01d3d58471c5d3bfb5abdae560275e927c62106542af78cff0eafa0148
BASE_ALPHAEDIT,U030_040,40,50,paraphrase_0,active_both,990,952,937,929,23,8,30,06a5bb7827a145645a2072a3306b1337ebdb627662d0892207366abfddb1207b,9b13e87ea77aa0994d60b41f7e60a963f96ec9cce462ff7630aa607b1b2d764b
BASE_ALPHAEDIT,U030_040,40,50,paraphrase_1,raw,1000,962,950,941,21,9,29,18b6292a839da26d7884899d7e1049bcd6bd2a0c080e0b4192309027714adeda,216e7c16c43dfc1b0b6146c9ef85626a0fc5e81c849c4cd97baae8f71d5d4305
BASE_ALPHAEDIT,U030_040,40,50,paraphrase_1,active_both,990,953,940,932,21,8,29,18b6292a839da26d7884899d7e1049bcd6bd2a0c080e0b4192309027714adeda,9a85fe409b16d64676643d902c4eed0bef795e79048155cda381629d290a43ad
BASE_ALPHAEDIT,U030_040,40,50,rewrite,raw,1000,999,997,997,2,0,1,eb073f9e68e2a7528955d4c4568fc1c61f84308187c0c5b2ecde235417dece06,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,50,rewrite,active_both,990,989,987,987,2,0,1,eb073f9e68e2a7528955d4c4568fc1c61f84308187c0c5b2ecde235417dece06,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,60,paraphrase_0,raw,1000,960,921,907,53,14,26,f2ed35e1bbed71f5e8e314eac9941e1c2ff5fb9b12d1778f19835e36a1136f5e,49f9d2c77bcc93f954d617ba4de757a54350b3c22f1795777333cce0959f5cff
BASE_ALPHAEDIT,U030_040,40,60,paraphrase_0,active_both,986,949,910,896,53,14,23,f2ed35e1bbed71f5e8e314eac9941e1c2ff5fb9b12d1778f19835e36a1136f5e,49f9d2c77bcc93f954d617ba4de757a54350b3c22f1795777333cce0959f5cff
BASE_ALPHAEDIT,U030_040,40,60,paraphrase_1,raw,1000,962,916,904,58,12,26,8a3c39973827a1489dd2f19eb04c8a15bc7b4aca9b9085fccee03565f5e5290b,3dd9c6e386c4d736d37c7837f3d5ca3b1c48349d5b8531b1307e25da6ae1ecc2
BASE_ALPHAEDIT,U030_040,40,60,paraphrase_1,active_both,986,950,905,894,56,11,25,a037cd6e23cf193f9a36c843032d2427aa9e92bb3253e5e3b05ab8cd21af981a,d111b18e9c4c9a0dc1133761ace81766a58533cb76726746c01d893f2f270d7f
BASE_ALPHAEDIT,U030_040,40,60,rewrite,raw,1000,999,987,987,12,0,1,5f720263bf37bf8dfcc4f4cfacefc09ad1b9799c6ab33501e0bc00cd0721ce72,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,60,rewrite,active_both,986,985,973,973,12,0,1,5f720263bf37bf8dfcc4f4cfacefc09ad1b9799c6ab33501e0bc00cd0721ce72,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,70,paraphrase_0,raw,1000,960,775,762,198,13,27,22039841c0fd895e48cfba0d0548ece9a724b942faae74d5e03ccbf356b08b62,5b7416d361553e7b28d7e7813d8b971f9b4273061478a4659d793ddaa0798853
BASE_ALPHAEDIT,U030_040,40,70,paraphrase_0,active_both,986,949,769,756,193,13,24,d637766dd865182e468311d063d5aa3ae7a19943ab2ec610cc4455ec260c458c,5b7416d361553e7b28d7e7813d8b971f9b4273061478a4659d793ddaa0798853
BASE_ALPHAEDIT,U030_040,40,70,paraphrase_1,raw,1000,962,786,772,190,14,24,0a72483c9e7123d99c233d3de9d70e6a1e3d96e60cb2e8a8af35d82f96e301fd,b3fbc70b3dcadd013602d1c6785390d9bb9f13c326cfa0efd73475e7b36fa6f9
BASE_ALPHAEDIT,U030_040,40,70,paraphrase_1,active_both,986,950,777,764,186,13,23,41aad7ddd341b6a973bceccc747840ae523d22b2a0d07cc729afddc282122e1e,469ea664f08b04305ac4db92def5fbf1ee64158d29349cefba3aacf18bbbf853
BASE_ALPHAEDIT,U030_040,40,70,rewrite,raw,1000,999,928,928,71,0,1,889edbccf8dc03fa211a68c3444ba8336be420026b64cc44aba8e2f82b01b71b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,70,rewrite,active_both,986,985,916,916,69,0,1,d1cbb254d6df427737fe995f9be6853be55f7fee614d07193ba00d868fc2c8a8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_ALPHAEDIT,U030_040,40,80,paraphrase_0,raw,1000,960,651,636,324,15,25,60eda924a32fb5de3ba511a47c6c893fda097108ed485b2b48a03e82b65bbcb8,1d5f468f93d0c530cecad0b5083809eed21818e920af9faa83bc0db29caa2a5f
BASE_ALPHAEDIT,U030_040,40,80,paraphrase_0,active_both,981,944,639,624,320,15,22,7d2939c1b496b5001b3aa46624b036b5e7c6b91716d6328c2a78534bf09c8cba,1d5f468f93d0c530cecad0b5083809eed21818e920af9faa83bc0db29caa2a5f
BASE_ALPHAEDIT,U030_040,40,80,paraphrase_1,raw,1000,962,620,606,356,14,24,5c27a237fb20f54731e09e47cdf0de2fe119d74d62f4bf7584fd7dc97fc9e222,f790c15498a218ef238d701c2c05a60a0b61eaa37de13073e9742579e592c7fa
BASE_ALPHAEDIT,U030_040,40,80,paraphrase_1,active_both,981,946,612,601,345,11,24,4f5919e974571d36e394c2d54c7c492ce6dd409c60b1823bbafc200630d6c787,323bde0fa7ecea1357b0c0a9bf965c05f3de8b36aae7c61580452320137eb30e
