family,stage,checkpoint_saved,forward_calls,forward_seconds,history_append,materialize_seconds,max_host_mib,model_load_seconds,native_fit,nonpadding_tokens,padded_tokens,peak_GPU_bytes,restore_seconds,seconds,selected_H2D_bytes,target_sequences,timers_nested,stage_delta_seconds,stage_delta_forward_seconds,stage_delta_forward_calls,stage_delta_materialize_seconds,stage_delta_restore_seconds,stage_delta_selected_H2D_bytes,stage_delta_target_sequences,stage_delta_padded_tokens
BASE_ALPHAEDIT,T1,False,0,0.0,0,0,33835.48828125,14.465025785379112,0,0,0,32121061888,0,14.545665374025702,0,0,True,14.545665374025702,0.0,0,0,0,0,0,0
BASE_ALPHAEDIT,T2P,False,2194,207.87045788764954,0,199.76476841419935,33835.48828125,14.465025785379112,0,378795,578182,33098108416,122.13236492779106,1013.7736399639398,169114337280,23160,True,999.2279745899141,207.87045788764954,2194,199.76476841419935,122.13236492779106,169114337280,23160,578182
BASE_ALPHAEDIT,T2F,False,44364,5569.441762882285,0,936.7923190444708,33835.48828125,14.465025785379112,0,11258655,17023128,34512537088,526.1370885446668,8339.598357370123,770409758720,691176,True,7325.8247174061835,5361.571304994635,42170,737.0275506302714,404.0047236168757,601295421440,668016,16444946
BASE_ALPHAEDIT,T3B,False,50476,6346.904484331608,0,1071.6424687458202,33835.48828125,14.465025785379112,0,12837279,19411976,34512537088,569.7578647760674,9542.511265838519,854966927360,788328,True,1202.9129084683955,777.462721449323,6112,134.85014970134944,43.62077623140067,84557168640,97152,2388848
BASE_MEMIT,T1,False,210,17.040059187449515,0,96.96816083043814,33835.921875,18.18820350524038,0,26904,39786,33098108416,60.41370232403278,297.18033006135374,75161927680,1536,True,297.18033006135374,17.040059187449515,210,96.96816083043814,60.41370232403278,75161927680,1536,39786
BASE_MEMIT,T2P,False,2444,230.11764411907643,0,320.1224429681897,33835.921875,18.18820350524038,0,415946,633472,33098108416,201.97076987382025,1065.9898767042905,244276264960,25296,True,768.8095466429368,213.07758493162692,2234,223.15428213775158,141.55706754978746,169114337280,23760,593686
BASE_MEMIT,T2F,False,44614,5608.535803469829,0,1125.1944846706465,33835.921875,18.18820350524038,0,11294000,17077890,34512537088,686.0017075063661,8508.352556275204,845571686400,693312,True,7442.362679570913,5378.418159350753,42170,805.0720417024568,484.03093763254583,601295421440,668016,16444418
BASE_MEMIT,T3B,False,50726,6388.695536501706,0,1274.9446054454893,33835.921875,18.18820350524038,0,12872558,19465610,34512537088,744.211909789592,9573.771164913662,930128855040,790464,True,1065.418608638458,780.1597330318764,6112,149.7501207748428,58.210202283225954,84557168640,97152,2387720
