family,checkpoint,state_id,subset,panel,prompts,success,ties,native_preference,target_nll_mean,true_nll_mean,margin_mean,target_correct_tokens,target_tokens,target_token_micro,target_prompt_macro,target_strict_count,target_strict_rate,true_correct_tokens,true_tokens,true_token_micro,true_prompt_macro,true_strict_count,true_strict_rate
BASE_ALPHAEDIT,10,BASE_ALPHAEDIT__007,all_measured,rewrite,1000,989,0,0.989,0.1480183934274828,12.359596040666103,12.21157764723862,990,1015,0.9753694581280788,0.975,975,0.975,13,1011,0.012858555885262116,0.0075,2,0.002
BASE_ALPHAEDIT,10,BASE_ALPHAEDIT__007,all_measured,paraphrase_0,1000,930,0,0.93,1.55502039805823,8.910783588990569,7.355763190932339,698,1015,0.6876847290640394,0.688,683,0.683,25,1011,0.024727992087042534,0.0195,14,0.014
BASE_ALPHAEDIT,10,BASE_ALPHAEDIT__007,all_measured,paraphrase_1,1000,924,0,0.924,1.6364879768168175,8.96479565091338,7.328307674096562,699,1015,0.6886699507389162,0.6875,684,0.684,37,1011,0.036597428288822946,0.0315,26,0.026
BASE_ALPHAEDIT,10,BASE_ALPHAEDIT__007,active_at_t,rewrite,999,989,0,0.98998998998999,0.13932355617891318,12.366521646250954,12.22719809007204,990,1014,0.9763313609467456,0.975975975975976,975,0.975975975975976,13,1010,0.01287128712871287,0.0075075075075075074,2,0.002002002002002002
BASE_ALPHAEDIT,10,BASE_ALPHAEDIT__007,active_at_t,paraphrase_0,999,930,0,0.9309309309309309,1.5468285381274243,8.915282010420546,7.368453472293121,698,1014,0.6883629191321499,0.6886886886886887,683,0.6836836836836837,25,1010,0.024752475247524754,0.01951951951951952,14,0.014014014014014014
BASE_ALPHAEDIT,10,BASE_ALPHAEDIT__007,active_at_t,paraphrase_1,999,924,0,0.924924924924925,1.6319864164039979,8.968541850272503,7.336555433868504,699,1014,0.6893491124260355,0.6881881881881882,684,0.6846846846846847,37,1010,0.03663366336633663,0.03153153153153153,26,0.026026026026026026
BASE_ALPHAEDIT,20,BASE_ALPHAEDIT__00f,all_measured,rewrite,2000,1986,0,0.993,0.18396130000710217,12.24099016456306,12.057028864555958,1957,2024,0.966897233201581,0.9665,1933,0.9665,31,2027,0.015293537247163296,0.00875,4,0.002
BASE_ALPHAEDIT,20,BASE_ALPHAEDIT__00f,all_measured,paraphrase_0,2000,1875,0,0.9375,1.4174763047739498,9.121013631626964,7.703537326853014,1428,2024,0.7055335968379447,0.70525,1404,0.702,49,2027,0.024173655648741982,0.01825,24,0.012
BASE_ALPHAEDIT,20,BASE_ALPHAEDIT__00f,all_measured,paraphrase_1,2000,1854,0,0.927,1.4339075221039093,9.150705965198576,7.7167984430946674,1435,2024,0.70899209486166,0.70875,1412,0.706,63,2027,0.031080414405525406,0.025,37,0.0185
BASE_ALPHAEDIT,20,BASE_ALPHAEDIT__00f,active_at_t,rewrite,1984,1972,0,0.9939516129032258,0.15619313899401094,12.254900495656916,12.098707356662905,1952,2008,0.9721115537848606,0.9717741935483871,1928,0.9717741935483871,31,2011,0.015415216310293387,0.008820564516129033,4,0.0020161290322580645
BASE_ALPHAEDIT,20,BASE_ALPHAEDIT__00f,active_at_t,paraphrase_0,1984,1862,0,0.938508064516129,1.384935738222877,9.128101654155481,7.743165915932603,1427,2008,0.7106573705179283,0.7104334677419355,1403,0.7071572580645161,49,2011,0.024365987071108902,0.01839717741935484,24,0.012096774193548387
BASE_ALPHAEDIT,20,BASE_ALPHAEDIT__00f,active_at_t,paraphrase_1,1984,1845,0,0.9299395161290323,1.3932221848735202,9.153100125409003,7.759877940535482,1435,2008,0.7146414342629482,0.7144657258064516,1412,0.7116935483870968,63,2011,0.0313276976628543,0.025201612903225805,37,0.018649193548387098
BASE_ALPHAEDIT,30,BASE_ALPHAEDIT__01f,all_measured,rewrite,3000,2964,0,0.988,0.26393952594972864,11.697097149936482,11.433157623986755,2886,3040,0.9493421052631579,0.9495,2846,0.9486666666666667,50,3039,0.016452780519907863,0.0105,13,0.004333333333333333
BASE_ALPHAEDIT,30,BASE_ALPHAEDIT__01f,all_measured,paraphrase_0,3000,2801,0,0.9336666666666666,1.533593897311428,9.016497346391747,7.482903449080318,2121,3040,0.6976973684210527,0.6973333333333334,2081,0.6936666666666667,86,3039,0.028298782494241528,0.02266666666666667,50,0.016666666666666666
BASE_ALPHAEDIT,30,BASE_ALPHAEDIT__01f,all_measured,paraphrase_1,3000,2788,0,0.9293333333333333,1.5697575540599962,9.06391300749282,7.494155453432824,2124,3040,0.6986842105263158,0.6981666666666667,2085,0.695,82,3039,0.0269825600526489,0.021333333333333333,46,0.015333333333333332
BASE_ALPHAEDIT,30,BASE_ALPHAEDIT__01f,active_at_t,rewrite,2970,2938,0,0.9892255892255892,0.22831554882920466,11.714416666151422,11.48610111732222,2879,3010,0.9564784053156146,0.9567340067340068,2839,0.9558922558922559,50,3009,0.01661681621801263,0.010606060606060607,13,0.004377104377104377
BASE_ALPHAEDIT,30,BASE_ALPHAEDIT__01f,active_at_t,paraphrase_0,2970,2782,0,0.9367003367003367,1.4894859656626718,9.034160978294853,7.544675012632181,2119,3010,0.7039867109634551,0.7037037037037037,2079,0.7,85,3009,0.02824858757062147,0.02255892255892256,49,0.016498316498316498
BASE_ALPHAEDIT,30,BASE_ALPHAEDIT__01f,active_at_t,paraphrase_1,2970,2770,0,0.9326599326599326,1.5174710587327067,9.068014582234,7.550543523501292,2123,3010,0.7053156146179402,0.7048821548821549,2084,0.7016835016835017,81,3009,0.026919242273180457,0.021212121212121213,45,0.015151515151515152
BASE_ALPHAEDIT,40,BASE_ALPHAEDIT__03f,all_measured,rewrite,4000,3934,0,0.9835,0.41050836073032154,11.141582958066836,10.731074597336514,3730,4053,0.9203059462126819,0.920625,3677,0.91925,62,4047,0.015319990116135409,0.01025,20,0.005
BASE_ALPHAEDIT,40,BASE_ALPHAEDIT__03f,all_measured,paraphrase_0,4000,3681,0,0.92025,1.6535401244993608,8.924879802461946,7.271339677962586,2744,4053,0.6770293609671848,0.676625,2693,0.67325,110,4047,0.02718062762540153,0.022,66,0.0165
BASE_ALPHAEDIT,40,BASE_ALPHAEDIT__03f,all_measured,paraphrase_1,4000,3682,0,0.9205,1.6951141116158233,8.959804883030243,7.26469077141442,2781,4053,0.6861584011843079,0.685625,2729,0.68225,106,4047,0.02619224116629602,0.02125,65,0.01625
BASE_ALPHAEDIT,40,BASE_ALPHAEDIT__03f,active_at_t,rewrite,3950,3889,0,0.9845569620253165,0.3557340503507121,11.161821529135297,10.806087478784583,3718,4003,0.9288033974519111,0.9292405063291139,3665,0.9278481012658227,61,3996,0.015265265265265265,0.010253164556962025,20,0.005063291139240506
BASE_ALPHAEDIT,40,BASE_ALPHAEDIT__03f,active_at_t,paraphrase_0,3950,3650,0,0.9240506329113924,1.5929208780515145,8.93463789837364,7.341717020322127,2739,4003,0.6842368223832126,0.6839240506329114,2688,0.6805063291139241,107,3996,0.026776776776776777,0.021645569620253165,64,0.01620253164556962
BASE_ALPHAEDIT,40,BASE_ALPHAEDIT__03f,active_at_t,paraphrase_1,3950,3648,0,0.9235443037974683,1.6261379939530032,8.959621117534706,7.333483123581702,2780,4003,0.6944791406445167,0.6940506329113924,2728,0.690632911392405,105,3996,0.026276276276276277,0.02139240506329114,65,0.016455696202531647
BASE_ALPHAEDIT,50,BASE_ALPHAEDIT__07f,all_measured,rewrite,5000,4862,0,0.9724,0.5690587415943436,10.36605523377331,9.796996492178966,4500,5069,0.8877490629315447,0.8879,4432,0.8864,78,5056,0.015427215189873418,0.0109,31,0.0062
BASE_ALPHAEDIT,50,BASE_ALPHAEDIT__07f,all_measured,paraphrase_0,5000,4559,0,0.9118,1.801526259721104,8.702087896669656,6.900561636948552,3303,5069,0.6516078121917538,0.6508,3235,0.647,155,5056,0.030656645569620253,0.0261,106,0.0212
BASE_ALPHAEDIT,50,BASE_ALPHAEDIT__07f,all_measured,paraphrase_1,5000,4572,0,0.9144,1.786231765461991,8.755472478457762,6.96924071299577,3361,5069,0.6630499112250937,0.662,3295,0.659,133,5056,0.026305379746835444,0.0218,86,0.0172
BASE_ALPHAEDIT,50,BASE_ALPHAEDIT__07f,active_at_t,rewrite,4932,4806,0,0.9744525547445255,0.51281453890105,10.38850916580683,9.87569462690578,4483,5001,0.8964207158568286,0.8966950527169505,4415,0.8951743714517437,75,4987,0.01503910166432725,0.010543390105433901,29,0.005879967558799676
BASE_ALPHAEDIT,50,BASE_ALPHAEDIT__07f,active_at_t,paraphrase_0,4932,4515,0,0.9154501216545012,1.7362191179912614,8.70883412984187,6.972615011850609,3298,5001,0.6594681063787242,0.6587591240875912,3230,0.6549067315490673,152,4987,0.03047924603970323,0.025952960259529603,104,0.021086780210867802
BASE_ALPHAEDIT,50,BASE_ALPHAEDIT__07f,active_at_t,paraphrase_1,4932,4526,0,0.9176804541768045,1.722050455414246,8.765499827560394,7.0434493721461475,3357,5001,0.6712657468506299,0.670316301703163,3291,0.6672749391727494,130,4987,0.026067776218167235,0.02159367396593674,84,0.0170316301703163
BASE_ALPHAEDIT,60,BASE_ALPHAEDIT__0ff,all_measured,rewrite,6000,5719,0,0.9531666666666667,0.8993095115635787,9.384028894670617,8.48471938310704,5023,6085,0.8254724732949876,0.8259166666666666,4942,0.8236666666666667,122,6073,0.02008891816235798,0.015916666666666666,69,0.0115
BASE_ALPHAEDIT,60,BASE_ALPHAEDIT__0ff,all_measured,paraphrase_0,6000,5300,0,0.8833333333333333,2.2809355396378956,8.437328515946088,6.156392976308193,3596,6085,0.590961380443714,0.5901666666666666,3520,0.5866666666666667,190,6073,0.03128602008891816,0.027166666666666665,136,0.02266666666666667
BASE_ALPHAEDIT,60,BASE_ALPHAEDIT__0ff,all_measured,paraphrase_1,6000,5306,0,0.8843333333333333,2.2294617481706664,8.437933537529432,6.208471789358766,3666,6085,0.6024650780608053,0.6011666666666666,3586,0.5976666666666667,178,6073,0.02931006092540754,0.025666666666666667,130,0.021666666666666667
BASE_ALPHAEDIT,60,BASE_ALPHAEDIT__0ff,active_at_t,rewrite,5902,5640,0,0.9556082683835988,0.839585292249685,9.401894773598679,8.562309481348994,5001,5986,0.8354493818910792,0.83598780074551,4921,0.8337851575737039,118,5974,0.01975225979243388,0.015587936292782108,66,0.011182649949169773
BASE_ALPHAEDIT,60,BASE_ALPHAEDIT__0ff,active_at_t,paraphrase_0,5902,5238,0,0.8874957641477466,2.211896014049091,8.446992385676444,6.2350963716273515,3587,5986,0.5992315402606081,0.5985259234157913,3512,0.5950525245679431,185,5974,0.030967525945764983,0.026855303287021348,132,0.022365299898339547
BASE_ALPHAEDIT,60,BASE_ALPHAEDIT__0ff,active_at_t,paraphrase_1,5902,5246,0,0.888851236868858,2.159804202879106,8.451998761877789,6.292194558998683,3662,5986,0.611760775141998,0.6105557438156557,3583,0.6070823449678076,174,5974,0.02912621359223301,0.025499830565909862,127,0.021518129447644866
BASE_ALPHAEDIT,70,BASE_ALPHAEDIT__1ff,all_measured,rewrite,7000,6342,0,0.906,1.6761945600061996,8.531357304215431,6.855162744209232,4972,7106,0.6996904024767802,0.6995714285714286,4882,0.6974285714285714,159,7090,0.022425952045133993,0.019714285714285715,117,0.016714285714285713
BASE_ALPHAEDIT,70,BASE_ALPHAEDIT__1ff,all_measured,paraphrase_0,7000,5469,0,0.7812857142857143,3.691906757390402,7.679449068370808,3.9875423109804053,2954,7106,0.4157050379960597,0.41385714285714287,2874,0.4105714285714286,258,7090,0.036389280677009875,0.0345,225,0.03214285714285714
BASE_ALPHAEDIT,70,BASE_ALPHAEDIT__1ff,all_measured,paraphrase_1,7000,5547,0,0.7924285714285715,3.6509905083066996,7.703080376058817,4.052089867752117,3033,7106,0.4268224036025894,0.42542857142857143,2954,0.422,238,7090,0.033568406205923836,0.0315,203,0.029
BASE_ALPHAEDIT,70,BASE_ALPHAEDIT__1ff,active_at_t,rewrite,6881,6251,0,0.9084435401831129,1.6238873099621924,8.547594692018828,6.9237073820566355,4949,6986,0.7084168336673347,0.7083999418689144,4860,0.706292690015986,153,6970,0.02195121951219512,0.019255922104345298,112,0.01627670396744659
BASE_ALPHAEDIT,70,BASE_ALPHAEDIT__1ff,active_at_t,paraphrase_0,6881,5403,0,0.785205638715303,3.631972321612742,7.684486756747126,4.052514435134384,2949,6986,0.42212997423418264,0.42036041273070773,2870,0.4170905391658189,252,6970,0.036154949784791966,0.03422467664583636,219,0.03182676936491789
BASE_ALPHAEDIT,70,BASE_ALPHAEDIT__1ff,active_at_t,paraphrase_1,6881,5480,0,0.7963958726929226,3.5987824083295283,7.713389183009549,4.11460677468002,3030,6986,0.4337245920412253,0.4323499491353001,2951,0.42886208399941866,233,6970,0.03342898134863702,0.03139078622293271,199,0.02892021508501671
BASE_ALPHAEDIT,80,BASE_ALPHAEDIT__3ff,all_measured,rewrite,8000,6714,0,0.83925,2.855691039806598,8.251218611606165,5.395527571799565,4518,8127,0.5559246954595792,0.5565625,4434,0.55425,225,8105,0.027760641579272053,0.027,207,0.025875
BASE_ALPHAEDIT,80,BASE_ALPHAEDIT__3ff,all_measured,paraphrase_0,8000,5535,0,0.691875,5.515098509186146,7.8121547080973395,2.297056198911194,2036,8127,0.2505229481973668,0.2494375,1977,0.247125,252,8105,0.0310919185687847,0.030125,230,0.02875
BASE_ALPHAEDIT,80,BASE_ALPHAEDIT__3ff,all_measured,paraphrase_1,8000,5433,0,0.679125,5.49674219099412,7.767722566945827,2.2709803759517073,2052,8127,0.25249169435215946,0.252,1995,0.249375,256,8105,0.03158544108574954,0.0309375,239,0.029875
BASE_ALPHAEDIT,80,BASE_ALPHAEDIT__3ff,active_at_t,rewrite,7852,6616,0,0.8425878757004585,2.803607452031237,8.269345908737455,5.465738456706218,4497,7978,0.5636751065429932,0.5643785022924096,4413,0.5620224146714213,220,7956,0.027652086475615886,0.026872134488028526,202,0.025725929699439633
BASE_ALPHAEDIT,80,BASE_ALPHAEDIT__3ff,active_at_t,paraphrase_0,7852,5455,0,0.6947274579724911,5.477125853143732,7.811188155819007,2.3340623026752754,2031,7978,0.25457508147405367,0.25350229240957717,1972,0.2511462047885889,250,7956,0.0314228255404726,0.0304381049414162,228,0.029037187977585328
BASE_ALPHAEDIT,80,BASE_ALPHAEDIT__3ff,active_at_t,paraphrase_1,7852,5363,0,0.6830106979113602,5.46093560469051,7.773002936349047,2.3120673316585365,2048,7978,0.25670594133868135,0.2562404482934284,1991,0.2535659704533877,255,7956,0.03205128205128205,0.03145695364238411,239,0.0304381049414162
BASE_ALPHAEDIT,90,BASE_ALPHAEDIT__7ff,all_measured,rewrite,9000,6972,0,0.7746666666666666,4.367855032109499,8.470264149596293,4.102409117486795,3853,9145,0.4213231273920175,0.4220555555555556,3779,0.41988888888888887,302,9114,0.03313583497915295,0.03277777777777778,289,0.03211111111111111
BASE_ALPHAEDIT,90,BASE_ALPHAEDIT__7ff,all_measured,paraphrase_0,9000,5767,0,0.6407777777777778,6.512476897212886,8.208201250832321,1.6957243536194357,1668,9145,0.18239475123018042,0.18244444444444444,1628,0.18088888888888888,286,9114,0.031380294053105114,0.03127777777777778,277,0.03077777777777778
BASE_ALPHAEDIT,90,BASE_ALPHAEDIT__7ff,all_measured,paraphrase_1,9000,5720,0,0.6355555555555555,6.48333832910761,8.124238710757862,1.6409003816502519,1668,9145,0.18239475123018042,0.18238888888888888,1631,0.18122222222222223,317,9114,0.0347816545973228,0.03461111111111111,306,0.034
BASE_ALPHAEDIT,90,BASE_ALPHAEDIT__7ff,active_at_t,rewrite,8826,6866,0,0.7779288465896216,4.335112785640079,8.492820762744465,4.157707977104385,3835,8970,0.427536231884058,0.4283367323815998,3761,0.42612735100838434,293,8939,0.032777715628146326,0.03246091094493542,281,0.031837752096079766
BASE_ALPHAEDIT,90,BASE_ALPHAEDIT__7ff,active_at_t,paraphrase_0,8826,5683,0,0.6438930432812145,6.484052008993857,8.21186027894442,1.7278082699505624,1664,8970,0.1855072463768116,0.18558803535010196,1624,0.18400181282574213,284,8939,0.03177089159861282,0.031667799682755494,275,0.031157942442782686
BASE_ALPHAEDIT,90,BASE_ALPHAEDIT__7ff,active_at_t,paraphrase_1,8826,5633,0,0.6382279628370723,6.458727196528594,8.130312674507392,1.6715854779787975,1664,8970,0.1855072463768116,0.18553138454566054,1627,0.18434171765239066,313,8939,0.035015102360443,0.034840244731475185,302,0.034217085882619534
BASE_ALPHAEDIT,100,BASE_ALPHAEDIT__fff,all_measured,rewrite,10000,7343,0,0.7343,5.07362656089764,8.533926875747786,3.460300314850146,3565,10163,0.350782249335826,0.35165,3500,0.35,309,10127,0.03051249135973141,0.0303,297,0.0297
BASE_ALPHAEDIT,100,BASE_ALPHAEDIT__fff,all_measured,paraphrase_0,10000,6289,0,0.6289,7.170842661318672,8.711239755504765,1.5403970941860927,1491,10163,0.14670864902095837,0.1473,1461,0.1461,274,10127,0.027056383924163128,0.0274,274,0.0274
BASE_ALPHAEDIT,100,BASE_ALPHAEDIT__fff,all_measured,paraphrase_1,10000,6288,0,0.6288,7.2023767753685215,8.680417228915635,1.478040453547114,1495,10163,0.14710223359244318,0.14735,1461,0.1461,264,10127,0.026068924656857905,0.0264,264,0.0264
BASE_ALPHAEDIT,100,BASE_ALPHAEDIT__fff,active_at_t,rewrite,9784,7212,0,0.7371218315617334,5.04340033276227,8.553480175714485,3.510079842952215,3550,9945,0.35696329813976874,0.35788021259198693,3485,0.3561937857726901,301,9910,0.030373360242179615,0.030202371218315618,290,0.02964022894521668
BASE_ALPHAEDIT,100,BASE_ALPHAEDIT__fff,active_at_t,paraphrase_0,9784,6184,0,0.6320523303352412,7.148161796166567,8.721226038595164,1.5730642424285963,1484,9945,0.14922071392659628,0.14983646770237122,1454,0.14860997547015536,270,9910,0.027245206861755803,0.02759607522485691,270,0.02759607522485691
BASE_ALPHAEDIT,100,BASE_ALPHAEDIT__fff,active_at_t,paraphrase_1,9784,6186,0,0.6322567457072772,7.185122060122151,8.695341073618634,1.5102190134964841,1490,9945,0.14982403217697335,0.15009198691741618,1456,0.14881439084219134,259,9910,0.02613521695257316,0.026471790678659034,259,0.026471790678659034
BASE_MEMIT,0,W0,all_measured,rewrite,100,5,0,0.05,11.743398172855377,4.899285252303816,-6.844112920551561,0,101,0.0,0.0,0,0.0,24,103,0.23300970873786409,0.225,21,0.21
BASE_MEMIT,0,W0,all_measured,paraphrase_0,100,11,0,0.11,10.091460580825805,5.130237767882645,-4.96122281294316,0,101,0.0,0.0,0,0.0,23,103,0.22330097087378642,0.22,21,0.21
BASE_MEMIT,0,W0,all_measured,paraphrase_1,100,9,0,0.09,10.276832981109619,4.892786439601332,-5.384046541508287,0,101,0.0,0.0,0,0.0,25,103,0.24271844660194175,0.235,22,0.22
BASE_MEMIT,0,W0,active_at_t,rewrite,100,5,0,0.05,11.743398172855377,4.899285252303816,-6.844112920551561,0,101,0.0,0.0,0,0.0,24,103,0.23300970873786409,0.225,21,0.21
BASE_MEMIT,0,W0,active_at_t,paraphrase_0,100,11,0,0.11,10.091460580825805,5.130237767882645,-4.96122281294316,0,101,0.0,0.0,0,0.0,23,103,0.22330097087378642,0.22,21,0.21
BASE_MEMIT,0,W0,active_at_t,paraphrase_1,100,9,0,0.09,10.276832981109619,4.892786439601332,-5.384046541508287,0,101,0.0,0.0,0,0.0,25,103,0.24271844660194175,0.235,22,0.22
BASE_MEMIT,1,BASE_MEMIT__001,all_measured,rewrite,100,100,0,1.0,0.11204822584812063,11.443037583827973,11.330989357979853,99,101,0.9801980198019802,0.98,98,0.98,3,103,0.02912621359223301,0.015,0,0.0
BASE_MEMIT,1,BASE_MEMIT__001,all_measured,paraphrase_0,100,89,0,0.89,2.2440905113052576,7.3415001142025,5.097409602897241,56,101,0.5544554455445545,0.55,55,0.55,5,103,0.04854368932038835,0.035,2,0.02
BASE_MEMIT,1,BASE_MEMIT__001,all_measured,paraphrase_1,100,85,0,0.85,2.844471749684308,7.640779518559575,4.796307768875267,48,101,0.4752475247524752,0.475,47,0.47,7,103,0.06796116504854369,0.055,4,0.04
BASE_MEMIT,1,BASE_MEMIT__001,active_at_t,rewrite,100,100,0,1.0,0.11204822584812063,11.443037583827973,11.330989357979853,99,101,0.9801980198019802,0.98,98,0.98,3,103,0.02912621359223301,0.015,0,0.0
BASE_MEMIT,1,BASE_MEMIT__001,active_at_t,paraphrase_0,100,89,0,0.89,2.2440905113052576,7.3415001142025,5.097409602897241,56,101,0.5544554455445545,0.55,55,0.55,5,103,0.04854368932038835,0.035,2,0.02
BASE_MEMIT,1,BASE_MEMIT__001,active_at_t,paraphrase_1,100,85,0,0.85,2.844471749684308,7.640779518559575,4.796307768875267,48,101,0.4752475247524752,0.475,47,0.47,7,103,0.06796116504854369,0.055,4,0.04
BASE_MEMIT,5,BASE_MEMIT__003,all_measured,rewrite,500,494,0,0.988,0.17746325250579684,12.330835319802166,12.153372067296369,494,507,0.9743589743589743,0.974,487,0.974,9,507,0.01775147928994083,0.011,2,0.004
BASE_MEMIT,5,BASE_MEMIT__003,all_measured,paraphrase_0,500,455,0,0.91,1.7814209039117632,8.70627670328319,6.924855799371428,329,507,0.6489151873767258,0.648,322,0.644,16,507,0.03155818540433925,0.025,9,0.018
BASE_MEMIT,5,BASE_MEMIT__003,all_measured,paraphrase_1,500,447,0,0.894,1.9697585889351759,8.742836692481301,6.773078103546126,317,507,0.6252465483234714,0.624,310,0.62,20,507,0.03944773175542406,0.034,14,0.028
BASE_MEMIT,5,BASE_MEMIT__003,active_at_t,rewrite,500,494,0,0.988,0.17746325250579684,12.330835319802166,12.153372067296369,494,507,0.9743589743589743,0.974,487,0.974,9,507,0.01775147928994083,0.011,2,0.004
BASE_MEMIT,5,BASE_MEMIT__003,active_at_t,paraphrase_0,500,455,0,0.91,1.7814209039117632,8.70627670328319,6.924855799371428,329,507,0.6489151873767258,0.648,322,0.644,16,507,0.03155818540433925,0.025,9,0.018
BASE_MEMIT,5,BASE_MEMIT__003,active_at_t,paraphrase_1,500,447,0,0.894,1.9697585889351759,8.742836692481301,6.773078103546126,317,507,0.6252465483234714,0.624,310,0.62,20,507,0.03944773175542406,0.034,14,0.028
BASE_MEMIT,10,BASE_MEMIT__007,all_measured,rewrite,1000,949,0,0.949,0.7580164825343091,10.024217226706446,9.266200744172137,844,1015,0.8315270935960591,0.8325,829,0.829,31,1011,0.03066271018793274,0.0255,20,0.02
BASE_MEMIT,10,BASE_MEMIT__007,all_measured,paraphrase_0,1000,897,0,0.897,2.0977737546787685,8.591895430630073,6.4941216759513045,600,1015,0.5911330049261084,0.591,586,0.586,33,1011,0.032640949554896145,0.028,23,0.023
BASE_MEMIT,10,BASE_MEMIT__007,all_measured,paraphrase_1,1000,886,0,0.886,2.118797975856014,8.723413469497114,6.6046154936411,614,1015,0.6049261083743842,0.6045,600,0.6,35,1011,0.03461918892185954,0.03,25,0.025
BASE_MEMIT,10,BASE_MEMIT__007,active_at_t,rewrite,999,949,0,0.94994994994995,0.7484005480222116,10.032828651711688,9.284428103689477,844,1014,0.8323471400394478,0.8333333333333334,829,0.8298298298298298,31,1010,0.030693069306930693,0.025525525525525526,20,0.02002002002002002
