source_table,model,method,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,batch_index,accepted_edit_count,cohort,panel_metric
production_request,qwen2.5-7b-inst,memit,target_new_nll,RECORDED,10000,108820.61502124512,10.882061502124511,12.906209468841553,1.635577380657196,15.39082384109497,13.755246460437775,18.131997680664064,45.47290802001953,6.318072337307967e-06,,,,
production_request,qwen2.5-7b-inst,memit,target_true_nll,RECORDED,10000,144628.2510792613,14.46282510792613,14.097363948822021,12.07492184638977,16.4442720413208,4.36935019493103,19.16913261413574,48.194190979003906,0.6426495909690857,,,,
production_request,qwen2.5-7b-inst,memit,target_new_margin,RECORDED,10000,-82727.5738093853,-8.272757380938529,-10.777039051055908,-14.302827596664429,1.0064125061035156,15.309240102767944,5.898231601715088,15.508759498596191,-45.47081756591797,,,,
production_request,qwen2.5-7b-inst,memit,target_true_margin,RECORDED,10000,-132233.38986516,-13.223338986516,-12.728526592254639,-15.727919101715088,-10.123363971710205,5.604555130004883,-7.868702507019043,0.6506166458129883,-48.192100524902344,,,,
production_request,qwen2.5-7b-inst,memit,target_new_strict,RECORDED,10000,2571.0,0.2571,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,
production_request,qwen2.5-7b-inst,memit,target_true_strict,RECORDED,10000,2.0,0.0002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.26461796251896885,0.0026461796251896885,0.0007458525651600212,0.00030286493711173534,0.0013693424698431045,0.0010664775327313691,0.0020779103739187125,0.1597105860710144,7.152531907195225e-06,1,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1471.7163445949554,14.717163445949554,14.386234760284424,11.619655132293701,17.878733158111572,6.259078025817871,20.19826526641846,28.098161697387695,3.513441801071167,1,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,849.5542993545532,8.495542993545532,8.41335391998291,7.745495319366455,9.360313177108765,1.6148178577423096,10.129198455810547,13.189780235290527,3.353731155395508,1,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1478.7832279205322,-14.787832279205322,-14.484557151794434,-17.87753391265869,-11.763215780258179,6.114318132400513,-9.7340796470642,-3.353731155395508,-28.09815216064453,1,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.2230044160023681,0.002230044160023681,0.0011155339889228344,0.0005448465672088787,0.002887219307012856,0.0023423727398039773,0.0055654510855674775,0.01279937382787466,0.00011514954530866817,10,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1478.740608215332,14.78740608215332,14.586071014404297,11.626218557357788,17.426759719848633,5.800541162490845,19.443236923217775,27.509511947631836,7.199448585510254,10,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,777.678388595581,7.776783885955811,8.000161170959473,6.782977104187012,8.636804580688477,1.8538274765014648,9.288241958618164,10.289152145385742,5.167753219604492,10,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1478.5176000595093,-14.785176000595094,-14.585006713867188,-17.425652503967285,-11.62319040298462,5.802462100982666,-9.689272689819335,-7.198436737060547,-27.509281158447266,10,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,19.4907587498692,0.194907587498692,0.010804388672113419,0.0015777985681779683,0.1065691914409399,0.10499139287276193,0.6664317548274997,2.790987014770508,1.311301275563892e-06,100,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1452.5903506278992,14.525903506278992,14.440444469451904,10.953158140182495,17.237762451171875,6.28460431098938,20.748052215576173,25.38060760498047,5.308748245239258,100,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,607.9684410095215,6.079684410095215,6.168359756469727,4.53354549407959,7.504799842834473,2.971254348754883,9.23693313598633,14.105362892150879,-2.121584892272949,100,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1435.8493547439575,-14.358493547439576,-14.209290027618408,-17.228392124176025,-10.865955352783203,6.362436771392822,-8.348517704010009,-4.016299247741699,-25.379146575927734,100,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,99.0,0.99,1.0,1.0,1.0,0.0,1.0,1.0,0.0,100,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.24143189902315498,0.00241431899023155,0.0013178227236494422,0.0005339150666259229,0.002955267787910998,0.002421352721285075,0.006014946941286327,0.019247079268097878,3.302042750874534e-05,11,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1447.8384385108948,14.478384385108948,14.213802337646484,11.419954776763916,16.90739679336548,5.4874420166015625,19.671786880493165,26.532224655151367,7.174938678741455,11,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,791.8406648635864,7.918406648635864,7.849493980407715,7.078372955322266,8.687254905700684,1.608881950378418,9.540564727783202,11.542287826538086,5.148317337036133,11,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1454.8431148529053,-14.548431148529053,-14.351933479309082,-16.904327869415283,-11.629540205001831,5.274787664413452,-10.085410118103027,-7.171728134155273,-26.532136917114258,11,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.24817788074324199,0.00248177880743242,0.0012379370164126158,0.0006229426944628358,0.002662714396137744,0.0020397717016749084,0.00592454732395709,0.022082632407546043,1.6689160474925302e-05,12,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1499.9979677200317,14.999979677200317,14.632871627807617,12.170802354812622,16.544718742370605,4.373916387557983,20.67934017181397,28.553943634033203,8.020891189575195,12,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,776.9718723297119,7.769718723297119,7.887125015258789,6.905835151672363,8.540610313415527,1.634775161743164,9.11091194152832,11.760345458984375,4.714059829711914,12,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1509.8555250167847,-15.098555250167847,-14.654440879821777,-16.68560791015625,-12.30540943145752,4.3801984786987305,-10.610706520080566,-8.015625,-28.551895141601562,12,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.3652866302836628,0.003652866302836628,0.0011049958411604166,0.00040531883132644,0.0032460695365443826,0.0028407507052179426,0.009713129512965686,0.05273417383432388,3.707340147229843e-05,13,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1447.8398518562317,14.478398518562317,13.987149715423584,12.138855218887329,16.69252872467041,4.553673505783081,19.05547275543213,22.565431594848633,5.545705318450928,13,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,791.1808795928955,7.911808795928955,7.76133918762207,6.706423282623291,9.146032571792603,2.4396092891693115,9.746595191955567,12.21036148071289,4.574857711791992,13,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1447.4718418121338,-14.474718418121338,-13.98672342300415,-16.691415309906006,-12.13771104812622,4.553704261779785,-10.553242111206055,-5.538646697998047,-22.565235137939453,13,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.3501826547035307,0.0035018265470353072,0.0015443547163158655,0.0006509390223072842,0.003585062047932297,0.002934123025625013,0.00728228930383921,0.06775851547718048,4.815939246327616e-05,14,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1407.2259755134583,14.072259755134583,13.304318904876709,10.869193315505981,17.596245288848877,6.7270519733428955,19.590608215332033,24.097131729125977,7.268758296966553,14,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,769.0773487091064,7.6907734870910645,7.662637710571289,6.767452239990234,8.635589122772217,1.8681368827819824,9.573090553283691,10.575002670288086,3.8796329498291016,14,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1425.6998491287231,-14.25699849128723,-13.503414154052734,-17.752312660217285,-11.008185148239136,6.744127511978149,-9.868983745574951,-7.24311637878418,-24.097084045410156,14,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.2544176342562423,0.0025441763425624233,0.0012228752602823079,0.0003959646637667902,0.003375815926119685,0.002979851262352895,0.007117062108591199,0.015292301774024963,9.500529267825186e-05,15,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1400.4623193740845,14.004623193740844,14.252586364746094,11.364187717437744,16.25573205947876,4.891544342041016,18.370840454101565,26.461711883544922,6.982457637786865,15,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,790.8689184188843,7.908689184188843,8.01036548614502,6.932864189147949,8.920409917831421,1.9875457286834717,9.698430061340332,10.666528701782227,4.931972503662109,15,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1427.0830574035645,-14.270830574035644,-14.45471715927124,-16.40858793258667,-11.491624116897583,4.916963815689087,-9.510403156280518,-6.979530334472656,-26.460834503173828,15,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.3963714936035103,0.003963714936035103,0.002238140907138586,0.0008112475188681856,0.004803275689482689,0.003992028170614503,0.009167548175901184,0.03174416348338127,8.487341256113723e-05,16,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1434.516438484192,14.345164384841919,13.58928918838501,11.887912273406982,16.527513027191162,4.63960075378418,18.616751289367677,29.92364501953125,5.831328868865967,16,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,734.7949419021606,7.347949419021607,7.210174083709717,6.073105812072754,8.351892471313477,2.2787866592407227,9.148308181762697,10.97572135925293,4.445352554321289,16,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1434.1200695037842,-14.341200695037841,-13.585334777832031,-16.52560329437256,-11.88680648803711,4.638796806335449,-10.111404132843017,-5.825046539306641,-29.923465728759766,16,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.36631854671941255,0.0036631854671941256,0.0016324296011589468,0.0007005859370110556,0.0042536851251497865,0.003553099188138731,0.007408111449331052,0.054809633642435074,3.516612196108326e-05,17,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1421.9953966140747,14.219953966140746,13.759088516235352,11.201508045196533,17.05095624923706,5.849448204040527,20.455141067504883,25.64130210876465,4.337446689605713,17,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,762.767315864563,7.62767315864563,7.523222923278809,6.5649285316467285,8.720285177230835,2.1553566455841064,9.23597631454468,11.057884216308594,4.323492050170898,17,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1431.2489881515503,-14.312489881515503,-13.961220264434814,-17.13382863998413,-11.276762962341309,5.857065677642822,-9.0410080909729,-4.323492050170898,-25.641006469726562,17,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.4743689181523223,0.004743689181523223,0.0016284424345940351,0.0005631946987705305,0.004501417628489435,0.003938222929718904,0.01204858608543876,0.04926446080207825,5.495397272170521e-05,18,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1418.0306525230408,14.180306525230408,13.926170349121094,11.88205337524414,16.05241346359253,4.170360088348389,18.15460720062257,23.693742752075195,7.285045146942139,18,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,751.9386701583862,7.519386701583862,7.722731590270996,6.62141752243042,8.444496631622314,1.8230791091918945,9.399547195434572,11.280491828918457,3.444293975830078,18,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1417.559980392456,-14.17559980392456,-13.918194770812988,-16.051969528198242,-11.877894639968872,4.17407488822937,-9.966715717315672,-7.252060890197754,-23.693376541137695,18,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.4212610673657764,0.0042126106736577636,0.0018647793331183493,0.0007088651618687436,0.0039630247047171,0.003254159542848356,0.008956209570169458,0.05368680879473686,8.34461570775602e-06,19,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1447.8541440963745,14.478541440963745,14.449771404266357,11.484917163848877,17.015389442443848,5.530472278594971,19.450844955444346,24.10429573059082,5.61832857131958,19,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,753.0571384429932,7.530571384429932,7.635637283325195,6.560495853424072,8.48316764831543,1.9226717948913574,9.475997829437256,12.350557327270508,3.553600311279297,19,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1447.430609703064,-14.47430609703064,-14.447806358337402,-17.01453399658203,-11.482884883880615,5.531649112701416,-9.50902795791626,-5.564641952514648,-24.102956771850586,19,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.13595244430325693,0.0013595244430325692,0.0006481691962108016,0.00032303467742167413,0.001181470521260053,0.0008584358438383788,0.002227945951744914,0.03836211562156677,2.8013790142722428e-05,2,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1537.76753282547,15.3776753282547,15.152641773223877,12.621351957321167,18.059673309326172,5.438321352005005,20.966175842285157,25.694721221923828,3.663888454437256,2,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,847.0293569564819,8.47029356956482,8.581441879272461,7.749491453170776,9.085052490234375,1.3355610370635986,9.744455909729005,11.4039306640625,3.6255264282226562,2,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1552.8591718673706,-15.528591718673706,-15.280709266662598,-18.08994483947754,-12.722079753875732,5.367865085601807,-10.910103225708006,-3.6255264282226562,-25.69452667236328,2,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.45030277151818154,0.004503027715181815,0.001465438341256231,0.0006378046819008887,0.004367663757875562,0.003729859075974673,0.01043499661609537,0.037269704043865204,6.8662193370983e-05,20,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1480.9354004859924,14.809354004859925,14.704646587371826,11.731023788452148,17.28564739227295,5.554623603820801,20.177095603942874,26.52931022644043,7.58727502822876,20,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,751.4295015335083,7.514295015335083,7.658182621002197,6.409477710723877,8.382095098495483,1.9726173877716064,9.37742214202881,11.503152847290039,3.8774261474609375,20,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1491.8346328735352,-14.918346328735351,-14.728333950042725,-17.51643180847168,-11.887316226959229,5.629115581512451,-9.753680324554441,-7.559321403503418,-26.528993606567383,20,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.4608532434940571,0.004608532434940571,0.0019140364020131528,0.0008680627652211115,0.00413013284560293,0.003262070080381818,0.00961613515391946,0.10492777824401855,0.00015078838623594493,21,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1431.4835953712463,14.314835953712464,13.702152729034424,11.436349391937256,16.597145080566406,5.16079568862915,18.951421928405768,30.644330978393555,7.257861614227295,21,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,741.654538154602,7.416545381546021,7.476589202880859,6.736382246017456,8.415674209594727,1.6792919635772705,8.952106285095216,9.653568267822266,2.412830352783203,21,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1431.0196590423584,-14.310196590423583,-13.700504779815674,-16.595141410827637,-11.434592962265015,5.160548448562622,-9.259271240234373,-7.254044532775879,-30.643203735351562,21,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,21,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.3877791136110318,0.0038777911361103177,0.0017756543238647282,0.0004385939901112579,0.005174790043383837,0.004736196053272579,0.010158913582563406,0.029524631798267365,5.745722592109814e-05,22,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1450.148302078247,14.501483020782471,13.902134895324707,11.821661233901978,17.48147439956665,5.659813165664673,21.351846885681155,26.217315673828125,5.346036434173584,22,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,772.5215835571289,7.725215835571289,7.871706962585449,6.533139228820801,8.994568347930908,2.4614291191101074,9.538172340393066,10.915538787841797,4.490139007568359,22,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1449.7617721557617,-14.497617721557617,-13.898552417755127,-17.480677604675293,-11.815712928771973,5.66496467590332,-8.912536144256588,-5.332943916320801,-26.21695327758789,22,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.4469871200853959,0.004469871200853959,0.002082263585180044,0.0006971311086090282,0.005317145143635571,0.004620014035026543,0.011586478538811215,0.04534095898270607,4.732496745418757e-05,23,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1417.145893573761,14.17145893573761,13.882030010223389,11.470419883728027,16.67841100692749,5.207991123199463,19.489514350891113,26.7478084564209,6.259355068206787,23,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_margin,RECORDED,100,746.1685905456543,7.461685905456543,7.4267778396606445,6.163696050643921,8.431598663330078,2.2679026126861572,9.391138076782227,11.354963302612305,4.667818069458008,23,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_margin,RECORDED,100,-1423.2191696166992,-14.232191696166993,-13.878405094146729,-16.677528381347656,-11.760014533996582,4.917513847351074,-9.382869911193847,-6.2328081130981445,-26.747068405151367,23,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_strict,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_strict,RECORDED,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_new_nll,RECORDED,100,0.5446224594052183,0.005446224594052183,0.001587802660651505,0.0006038808060111478,0.005390630569308996,0.004786749763297848,0.014466464612632993,0.14825306832790375,7.295342220459133e-05,24,,,
production_request_by_batch,llama3-8b-inst,alphaedit,target_true_nll,RECORDED,100,1379.7684574127197,13.797684574127198,12.823583126068115,10.887581586837769,16.08737325668335,5.199791669845581,19.60890941619874,25.299161911010742,6.256659984588623,24,,,
