source_table,model,method,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,batch_index,accepted_edit_count,fork
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.706339312151862,0.06706339312151863,0.06414012003193575,0.04982194652595774,0.08380195530343729,0.033980008777479545,0.09644602664336022,0.18704364771213886,-0.01228337889731486,31,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.693951043701837,0.2869395104370184,0.2866832844673227,0.26726994218179434,0.3056933204241824,0.03842337824238806,0.31829418488438055,0.36117314453885657,0.21912608075655637,31,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.567328602258869,0.06567328602258869,0.06080422027214816,0.04876154321737848,0.07842136592945734,0.029659822712078857,0.09998522145708974,0.1583428064674928,0.0017751334425019627,32,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.21531716185507,0.2821531716185507,0.2788834328787686,0.2618223898026301,0.29992656064061013,0.03810417083798001,0.3166066918653772,0.38444641076553066,0.2111738741881277,32,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.552684171021705,0.06552684171021705,0.06649273480841227,0.050468378825236124,0.08004464081098618,0.029576261985750057,0.09339081615155254,0.1501774004365751,0.011614357650117547,33,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.399678853306973,0.28399678853306976,0.2805649768646668,0.2653746772646812,0.2960193851725981,0.0306447079079169,0.3277485719729927,0.3870584309840378,0.2313908190795497,33,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,-317.9036465419718,-3.179036465419718,0.06628758622519829,0.04761158561823374,0.0859647759882492,0.03835319037001546,0.1012128676194989,0.1703975910632136,-324.7475126591792,34,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,3163.7852083437024,31.637852083437025,0.28924870061209196,0.26842961300867463,0.3058419454263816,0.03741233241770697,0.3294080340650437,3135.22271761278,0.22932100614352235,34,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.669084276828687,0.06669084276828686,0.06586042444506804,0.04642681507058981,0.08192285397666511,0.035496038906075306,0.09825136896817574,0.13727335497723891,-0.007765268834285941,35,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.89603956220343,0.2889603956220343,0.28331830082508075,0.26740792391644674,0.3041260173166358,0.036718093400189056,0.3250012231120917,0.39927504956423215,0.22260005147324685,35,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,193.203460029338,1.9320346002933801,0.06512183355419035,0.053412235287811,0.08587068808979116,0.03245845280198016,0.10177760456781175,99.66380476406766,0.005471312389025545,36,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,12997.253790001187,129.97253790001187,0.2959253455874199,0.2700971002562545,0.3110433240765439,0.040946223820289396,0.3418273845922298,5122.935956513783,0.2257231129197824,36,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,343.70265516733207,3.4370265516733207,0.0692173043270109,0.054095126503889125,0.08756763037642963,0.033472503872540506,0.10117090301418859,336.8067231043933,0.009155341281998467,37,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,5315.161659208759,53.15161659208759,0.2917701209611613,0.27657803469689923,0.3147940542145942,0.03821601951769499,0.3274719263652801,5286.096094571349,0.22099453385449308,37,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.535410586527222,0.06535410586527222,0.06570973349392878,0.04850359156555051,0.07677775311747848,0.028274161551927968,0.09720153863020907,0.14425792694619036,-0.006987161416434244,38,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.594521864850023,0.28594521864850025,0.2821347224571488,0.26889236512868,0.2953628435388095,0.026470478410129505,0.32749554492164,0.38728567157900384,0.21701927941948432,38,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,6.526952919010615,0.06526952919010615,0.06286360854525938,0.05010430983404952,0.08380648151314873,0.03370217167909922,0.09301842933519013,0.14631685411201664,0.013400656597118522,39,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_perp,RECORDED,100,28.35497055046795,0.2835497055046795,0.2814508301241491,0.263098679703811,0.30131344789047526,0.03821476818666425,0.3147860917570254,0.40644197354829703,0.2165791018883561,39,,
production_request_by_batch,llama3-8b-inst,alphaedit,d_parallel,RECORDED,100,11.860551076048674,0.11860551076048674,0.1146078785087658,0.09476301535282765,0.14213984914010966,0.04737683378728201,0.16206552463443685,0.20217976225209908,0.04439924852799948,4,,
