B,F,P,P_ratio_p39,W0_bytes,W0_pointer,accepted_steps,action_freeze_sha256,actual_sum,alias,arm,attempt_denominator,boundary,capacity,capacity_ratio_p39,case,cross_case,d_official_eff,d_official_eff_nll,d_official_gen,d_official_loc,d_p39_eff,d_p39_eff_nll,d_p39_gap,d_p39_gen,d_p39_loc,d_p39_w,d_p39_z,edit_s,eff_correct,eff_denominator,eff_margin,eff_nll,eff_old_nll,endpoint_denominator,energy,energy_ratio_p39,entropy,eval_s,expand,finite_demand_sum,functional_P,gap,gen_correct,gen_denominator,gen_margin,gen_nll,gen_old_nll,held,keep,loc_correct,loc_denominator,loc_margin,loc_nll,loc_old_nll,manifest_sha256,mat,max_consecutive,negative,official_eff,official_eff_margin,official_eff_nll,official_gap,official_gen,official_loc,official_matched,official_w,official_z,old_rho_sum,p39_P,p39_capacity,p39_eff,p39_eff_nll,p39_energy,p39_gap,p39_gen,p39_loc,p39_w,p39_z,peak_gpu,peak_host,predicted_sum,reactivated,realization_mean,reject_0_05_0_25,reject_0_25_1,reject_ge_1,reject_lt_0_05,rejects,retry,shrink,status,terminal_sha256,tokens,top1,typed_incomplete,w8_nll,z8_nll,z_ge_3,z_lt_0_05,z_median,z_p90,z_worst
125,220,0.006785073719280337,1.0495935832598695,True,True,8,c895bf0e5e2ba75707ceb070805aa33792cda8af598f98433bf484e97d3d0267,11.542056790553033,llama3-8b-inst,Soft,1,19,0.05993997276841203,1.2057835620286705,1,0,0,0.09001541137695312,-1,0,0,0.0049041748046874944,0.01722840735455973,-1,0,0.06518126650480552,0.04795285915024579,88.73851891607046,10,10,11.273951721191406,0.09167327880859374,11.365625,1,0.09403532645658733,1.1695768634281916,1.4750946707338757,18.926484341733158,6,13.484898712579161,0.007521234446281212,0.03837083447724579,18,20,5.3876953125,2.592578125,7.9802734375,0,71,92,100,7.071762123107909,12.298125,5.22636287689209,dac53e19b193a6766fa1a5071216b4e350f742082e0782a361141236be34e8eb,8,0,0,10,15.473342132568359,0.001657867431640625,NOT_RECORDED,19,92,True,NOT_RECORDED,NOT_RECORDED,17.629890512878283,0.006464477134289432,0.049710391363741946,10,0.08676910400390625,0.08040115138816681,0.02114242712268606,19,92,0.08905343731166795,0.0679110101889819,NOT_RECORDED,NOT_RECORDED,13.484898712579161,0,0.7736676659835718,0,0,0,0,0,0,3,SUCCESS,b630c59ad143a91c3a18ab82f6dcc44d16a9ee5b4c1b537350de2a094d039fb5,36472,0.3899846771113408,0,0.15423470381647347,0.11586386933922768,0,6,0.04511299170553684,0.20816706120967854,0.47718310356140137
125,220,0.00794428969142048,1.3430406973600657,True,True,8,9038aa9d506b05b405cd41f81f8e3313cdb22d30ec63f1c1730f8f8772ee95a1,11.079898048378526,llama3-8b-inst,Soft,1,15,0.05577307218581538,3.147416465887554,2,0,0,0.14684053659439086,-4,2,0,0.07417678833007812,-0.008122225373517727,0,0,0.05970015903003513,0.06782238440355286,89.0493554007262,10,10,10.977545166015625,0.147454833984375,11.125,1,0.08975442796485807,3.0392188529933195,1.1055597401085002,18.790546800009906,7,14.302882031910121,0.06897134856937827,0.03766975849866866,16,20,4.590283203125,2.888623046875,7.47890625,1,71,86,100,5.695079574584961,10.879999999999999,5.184920425415038,40b171105cab2007a72f91b3e014794889a1ee5839301c621c9ac4e7c85bbf78,8,0,0,10,16.574385702610016,0.0006142973899841309,NOT_RECORDED,20,84,True,NOT_RECORDED,NOT_RECORDED,19.618726452695608,0.005915151869214457,0.017720270828565955,10,0.07327804565429688,0.029532071333546493,0.04579198387218639,16,86,0.07671906477771699,0.0309270809055306,NOT_RECORDED,NOT_RECORDED,14.302882031910121,0,0.7677245059405008,0,0,0,0,0,0,2,SUCCESS,de44111a0f7b56e40f9345dac8fa9c6ea39fd3868ec0b5d8d700ad274ebf52d4,37595,0.4195743767536344,0,0.13641922380775212,0.09874946530908346,0,6,0.036901150830090046,0.21407933980226507,0.44547757506370544
125,220,0.006809397193034011,1.0638906034806301,True,True,8,2b3315d35fd8d673b108d0e5af56c3242a9624239c20b640eae1d99efe54b9ed,9.18796415720135,llama3-8b-inst,Soft,1,16,0.03922652376708419,2.1011618832136483,3,0,0,0.1752894401550293,1,0,0,0.15584297180175782,0.1278547641413752,0,0,0.26499197743833064,0.13713721329695544,85.51027552504092,10,10,9.65848388671875,0.17589111328125,9.834375,1,0.06082830822099921,2.0136603538819813,1.6014621662180333,18.95428905915469,7,11.951943082455546,0.003932570408795853,0.15649225022643803,19,20,3.673937225341797,3.580750274658203,7.2546875,0,72,87,100,4.71504867553711,9.264275054931641,4.549226379394531,8a8de61ee2a0b0efad517942bccf6ab2cec5ce1e1439444ac1e697fccd1b0068,8,1,0,10,16.13064832687378,0.0006016731262207031,NOT_RECORDED,18,87,True,NOT_RECORDED,NOT_RECORDED,14.610057217334456,0.006400467464188846,0.018668967907931346,10,0.020048141479492188,0.030207829291435857,0.028637486085062846,19,87,0.033701770938932896,0.005064284853870049,NOT_RECORDED,NOT_RECORDED,11.951943082455545,0,0.7372562978772199,0,0,0,1,1,0,1,SUCCESS,ed5365a75cc0eeed981de8b300888d6bb5f9cbac618e8102e76ef80dd19b3ac2,37967,0.24576513997772295,0,0.29869374837726353,0.1422014981508255,0,4,0.0543794222176075,0.4119688272476195,0.6159958839416504
125,220,0.00651002143392203,1.0700250401556202,True,True,8,26ae1f80cbc7620c5746b54ef7c3cfcdc43d605e4f0ba090ce4ded4cdce4a47d,9.801759024336935,llama3-8b-inst,Soft,1,20,0.025204159264321718,1.866450706220794,4,0,0,0.14951040744781494,1,1,0,0.09945478439331054,0.00965060206362979,0,0,0.11621956770541148,0.10656896564178168,118.74765258189291,10,10,7.762698364257813,0.1513641357421875,7.9140625,1,0.04100045108536573,1.8736751112265444,1.2138687782466735,18.835768063552678,5,12.648921800963581,0.059213973745966854,0.05498555703088642,16,20,1.545196533203125,3.704998779296875,5.2501953125,0,72,92,100,5.946919479370117,10.230832519531251,4.283913040161133,01c18399fd3f4ea10e1ef7fca24f11918ffaf9371abe7cd3c1e72585976e9d69,8,0,0,10,12.604396271705628,0.0018537282943725587,NOT_RECORDED,15,91,True,NOT_RECORDED,NOT_RECORDED,18.812219088789394,0.006083989803617342,0.013503790472642765,10,0.051909351348876955,0.02188236948855345,0.04533495496725663,16,92,0.06110389697132632,0.015768942004069687,NOT_RECORDED,NOT_RECORDED,12.648921800963581,0,0.7518179989653284,0,0,0,0,0,0,3,SUCCESS,a4dd7801e3a311d61e1fbe2fe3aca78d050fcc9b83924661b2c2c920a6ca91a3,37270,0.5110217192169524,0,0.1773234646767378,0.12233790764585137,0,4,0.072720006108284,0.34965758621692655,0.42015427350997925
125,220,0.006358950246308897,1.149651843075664,True,True,8,e506c8a0d933d6d1b436139cf7e05c428e981ac9e7349676ccabe4884e337a13,9.476366149634122,llama3-8b-inst,Soft,1,19,0.03272293999171199,0.40626177134037267,5,0,0,0.38580579757690425,0,2,0,0.14039154052734373,-0.029319278523325915,-1,0,0.24592472990043462,0.2752440084237605,117.03571280092001,10,10,9.24637451171875,0.38643798828125,9.6328125,1,0.05223898932265514,0.37855430096398385,1.586205802426237,18.807082436047494,6,11.794711863202975,0.00556320093238971,0.0867441780399531,17,20,4.857373046875,2.608251953125,7.465625,5,71,86,100,4.271865234375,9.7675,5.495634765625001,2f262542f2df7fd9375b3d28d5c1207d10e2434e93cd5526419d52c022b325c8,8,0,0,10,13.643117809295655,0.0006321907043457031,NOT_RECORDED,17,84,True,NOT_RECORDED,NOT_RECORDED,16.6914979288628,0.005531196496233847,0.08054644148217475,10,0.24604644775390624,0.13799602643432976,0.11606345656327902,18,86,0.3034696280490607,0.18740617148578168,NOT_RECORDED,NOT_RECORDED,11.794711863202973,0,0.7861911742852176,0,0,0,0,0,0,3,SUCCESS,6ad940cf6ee8a8d05a5a7c27ad59f46c2e64b2450b929c960cdb4bf0cad26b25,35474,0.2666168001893976,0,0.5493943579494953,0.4626501799095422,0,4,0.061321550980210304,1.410223412513733,1.7258801460266113
125,220,0.008529939379767064,1.3136586744426946,True,True,8,05150c60bee2bf8de012474b3d0e16d3085dfcffd535432f7fb27ec0deb9ccaa,9.32088606436737,llama3-8b-inst,Soft,1,19,0.09929529042547958,3.5818667474309813,6,0,0,0.05121290683746338,-2,2,0,0.03666667938232422,-0.005600075854454191,0,1,0.06062236935831607,0.06622244521277026,76.40184158738703,10,10,12.279391479492187,0.0518585205078125,12.33125,1,0.15548879789057948,3.488277005082168,1.050015766072137,18.602470763027668,7,11.48437040341087,0.004959757363118882,0.020371695864014328,17,20,6.538752746582031,1.8862472534179688,8.425,0,63,84,100,5.9094398498535154,9.943671875,4.034232025146484,d54952ed330161f034a328c73b1fede6097a3aa905b90cbcbdc26010ecd4fab2,8,1,0,10,15.993104386329652,0.0006456136703491211,NOT_RECORDED,19,82,True,NOT_RECORDED,NOT_RECORDED,17.644903012843574,0.006493269176931213,0.027721659522006798,10,0.01519184112548828,0.04457467043587522,0.02597177171846852,17,83,0.03780790576711297,0.011836134048644453,NOT_RECORDED,NOT_RECORDED,11.48437040341087,0,0.7688409137184218,0,0,0,1,1,0,10,SUCCESS,a4239262569b2e854e98ffe4f7b2536b6e99e18c96c4dc9a915fb5bd2e3c37e0,36515,0.47836922524292846,0,0.09843027512542904,0.07805857926141471,0,7,0.03813262656331062,0.20330815315246575,0.3796069622039795
125,220,0.00667883939763904,1.1978320553852793,True,True,8,b6c5b7a03bbe9f317acaa9dfbfaf6742e05c3f9ac95cabac337b5c7d1c496f48,11.187787858955563,llama3-8b-inst,Soft,1,22,0.08621632290527773,3.0868334658974805,7,0,0,0.1141108512878418,0,-1,0,0.0025848388671875083,0.05449822452501394,1,-2,0.11339009262155741,0.058891868096543475,97.8831213414669,10,10,8.909679174423218,0.1153228759765625,9.025002050399781,1,0.13862580987203135,3.0893221845657366,1.3475987278533017,18.963000876829028,8,14.640861920267344,0.0037225936384708267,0.11624468881636858,20,20,6.245470428466797,1.43463134765625,7.680101776123047,0,64,93,100,5.898396682739258,10.4045703125,4.506173629760743,6c1a0a3b098a52a41399af6acd4b62c74fc45bc1f0f6197b6ab5ef3c41a93539,8,1,0,10,14.62691354751587,0.0012120246887207032,NOT_RECORDED,20,94,True,NOT_RECORDED,NOT_RECORDED,23.548681346569715,0.0055757728035511715,0.027930344755482554,10,0.112738037109375,0.04487256478609008,0.06174646429135464,19,95,0.1089032442541793,0.047156779962824656,NOT_RECORDED,NOT_RECORDED,14.640861920267344,0,0.6842347985001105,0,0,0,1,1,0,8,SUCCESS,bc65edf879da9eabe110b6c2cdd470841bb703ed34eaa34df987168825bfffc3,39406,0.5221449116494905,0,0.2222933368757367,0.10604864805936813,0,4,0.10511177778244019,0.2075950503349304,0.28385722637176514
125,220,0.0074212641084643646,1.2992444217636108,True,True,8,a8b819a07c7d5324506edfb1e1d836d6a1776701251f3398c880f0518456fc05,9.94466216955334,llama3-8b-inst,Soft,1,12,0.05600019415131244,3.4808814010133284,8,0,0,0.1622823715209961,-1,3,0,0.021383666992187494,-0.004983169038314368,-1,0,0.0683283592108637,0.07331152824917808,119.58318940643221,10,10,7.939022827148437,0.1641021728515625,8.103125,1,0.08674939026451615,3.2639695790615764,1.38512266753879,18.93279768899083,4,13.046974004991354,0.003281188955725442,0.026310676708817482,19,20,5.558447265625,2.776318359375,8.334765625,0,74,80,100,4.923040618896485,9.806328125,4.883287506103516,c5894b362e0d8f72a8784d6cb9692829add37f71b9b51597a740d826f62bd0ea,8,0,0,10,12.060680198669434,0.0018198013305664063,NOT_RECORDED,20,77,True,NOT_RECORDED,NOT_RECORDED,17.288742220521364,0.00571198458438686,0.016087935123273684,10,0.142718505859375,0.026577879530806616,0.03129384574713185,20,80,0.08735868292860687,0.056064837181475015,NOT_RECORDED,NOT_RECORDED,13.046974004991354,0,0.7336488114601751,0,0,0,0,0,0,2,SUCCESS,4302ce373e5799257dd7bbce440b0df472590240198f401118d6bb7c3f13b1c5,36464,0.26741222986829183,0,0.15568704213947057,0.1293763654306531,0,3,0.09454850107431412,0.30921351313591,0.3241053521633148
125,220,0.006090048727432681,1.0718206995735318,True,True,8,01bc3ef7c84969899c905092b34b6a8a001fd2fc81677dc923afef40195ccaf7,9.994188745878638,llama3-8b-inst,Soft,1,16,0.023380011387320997,1.354380762501423,9,0,0,0.07846393585205079,1,4,0,-0.004833221435546875,0.03640254710335285,1,-1,0.016278894839342695,-0.020123652264010153,98.8634338574484,10,10,9.467852783203124,0.079022216796875,9.546875,1,0.038999833840932134,1.348075065403978,1.4893248953322988,18.824064405635,9,12.084915914386512,0.016539340068395563,0.05579519886523486,19,20,4.610781860351563,1.6052337646484376,6.216015625,1,66,93,100,5.470054321289062,9.54884765625,4.078793334960937,b3ea284111ec9f7d746b2d97a271967c51b317eed12a3c7259f98846baf9242d,8,0,0,10,14.924441719055176,0.0005582809448242187,NOT_RECORDED,18,89,True,NOT_RECORDED,NOT_RECORDED,16.932219043957947,0.005681965957417933,0.01726250994893058,10,0.08385543823242188,0.02893001646703186,0.019392651761882013,18,94,0.14593976322794333,0.12654711146606132,NOT_RECORDED,NOT_RECORDED,12.084915914386512,0,0.779076143098022,0,0,0,0,0,0,5,SUCCESS,d38a0534c8a514857563a0b4092e77d5364620b0e671bd212aaf3e7552d30402,36488,0.39360068984756985,0,0.16221865806728603,0.10642345920205117,0,4,0.08885883912444115,0.2310367852449417,0.2516278624534607
125,220,0.00968800709287306,1.0904321875962775,True,True,8,f5d5c27b187ac50d588937a233c4e4eaf66a62901beb4a6604cb26d6fd99345a,10.093185547925533,llama3-8b-inst,Soft,1,24,0.10750006192155466,1.208445378275271,10,0,0,0.3195218801498413,0,0,0,-0.10204467773437498,-0.00880603103432806,0,-1,-0.04302357927663253,-0.03421754824230447,104.58915491588414,10,10,11.953382873535157,0.32161712646484375,12.275,1,0.15892367908877522,1.17010948211754,0.8610022341308186,18.90488858614117,8,13.079079421889038,0.008605025178545233,0.06260349731892348,19,20,8.028805541992188,1.6211944580078126,9.65,0,67,79,100,4.7652435302734375,10.745253906250001,5.980010375976563,8ee2a5456598c6c8979a32cc643a59da2dac5103b2a4250b3975d6128351978a,8,0,0,10,15.485404753684998,0.0020952463150024415,NOT_RECORDED,19,79,True,NOT_RECORDED,NOT_RECORDED,22.582533313380424,0.008884557153644805,0.08895731975489196,10,0.42366180419921873,0.13581949511354444,0.07140952835325154,19,80,0.344541944086086,0.2731324157328345,NOT_RECORDED,NOT_RECORDED,13.07907942188904,0,0.7471450601407095,0,0,0,0,0,0,5,SUCCESS,0b3d642ce6f37be8c2a8b648d2b1b83e604df6eaa8849bd7b90a319395665cd9,38127,0.7445021700397146,0,0.3015183648094535,0.23891486749053,0,6,0.04582817666232586,0.42911517322063397,1.6482577323913574
125,220,0.23258595290257086,1.461230771901071,True,True,8,5ba60c87bfea50f81476155ed0415ed57d62005d08baa0119455036075fc4c6d,12.150114353373647,qwen2.5-7b-inst,Neutral,1,11,0.27775999363275305,4.024780149111547,1,0,0,0.8656341552734375,-3,1,0,0.7679794311523438,0.22511126352474098,0,1,0.4991030959412456,0.2739918324165046,101.01799613796175,10,10,10.383256530761718,0.8729934692382812,11.25625,1,0.18175281997906864,2.980874453306002,1.5941766127609946,21.134068599902093,4,15.706812824727969,0.0009703702731860747,0.2547647028230131,17,20,3.7636474609375,4.7238525390625,8.4875,8,67,93,100,7.04548828125,12.5190625,5.4735742187500005,037c6e1cb1f0f7eb2c6d800a2980550a34e4b2694b304bef108370e07042c5dd,8,2,0,10,15.373890686035157,0.00735931396484375,NOT_RECORDED,20,92,True,NOT_RECORDED,NOT_RECORDED,25.75400167052551,0.1591712666986714,0.06901246362340248,10,0.1050140380859375,0.06097298723114347,0.029653439298272133,17,92,0.06745478045195341,0.03780134115368128,NOT_RECORDED,NOT_RECORDED,15.706812824727969,1,0.737552177688562,0,0,0,2,2,0,9,SUCCESS,76f17fd021da476bfba35c26dee32fce65338168ec41f427844ea92e803f9cee,33232,0.24991750630847737,0,0.566557876393199,0.3117931735701859,0,5,0.049092015251517296,0.8664369106292722,1.4866232872009277
125,220,0.2869173051733799,0.8062434796064609,True,True,8,ccfd23406825a0b79a6f408effac6dc7a2902f60342b6087d4107395e518fa27,10.466621116315945,qwen2.5-7b-inst,Neutral,1,17,1.295150737506466,0.9108904553621765,2,0,0,0.24961395263671876,-4,0,1,-0.7550216674804688,0.04354469319805507,-1,-1,-0.8215700644534081,-0.8651147576514632,94.42831370607018,10,10,12.792031860351562,0.2735931396484375,13.065625,1,0.7748534186323193,1.0919429107941383,1.516982621708373,21.4876987086609,3,14.300768502941354,0.028035656991718984,0.06962961968965828,16,20,3.486181640625,3.357177734375,6.843359375,6,65,76,100,4.321796875,9.777578125,5.455781249999999,32e45c0b6d4efd85f6f6490a7698599be0d500a4a3c396b5679eeeb104bb4410,8,1,0,10,15.872895812988281,0.02397918701171875,NOT_RECORDED,20,76,True,NOT_RECORDED,NOT_RECORDED,24.1045486687405,0.35586930304655406,1.4218512554196265,9,1.0286148071289063,0.7096098257268697,0.02608492649160321,17,77,1.1077543718740344,1.0816694453824311,NOT_RECORDED,NOT_RECORDED,14.300768502941356,0,0.7426655163520403,0,0,1,0,1,0,12,SUCCESS,80d8bb68cc86888e697cdff72e8395065bddc215883e5444a28df04d6d18d0c1,34793,0.310436043448547,0,0.2861843074206263,0.216554687730968,0,7,0.03202676586806774,0.26781423315405783,1.8294799327850342
125,220,0.0861486734927483,0.9357490526879483,True,True,8,e3b44bd5b77a45b2142bca59ab6442df6cb02d47cbea08433d34bbd8a80b9ad1,9.35730567201972,qwen2.5-7b-inst,Neutral,1,14,0.08138789755388742,1.111784079415979,3,0,0,0.47390422821044925,-5,-1,0,-0.10143346786499019,-0.048336812865454715,-1,0,-0.09497052835067735,-0.04663371548522263,88.60155070573092,10,10,9.973043060302734,0.49570693969726565,10.46875,1,0.09892458239321683,1.1095038923355323,1.5539972533113506,21.266919287852943,4,12.756874540634454,0.001294584887313175,0.05213208552449941,15,20,3.2374101281166077,4.875480496883393,8.112890625,7,65,78,100,3.409971466064453,8.881455841064454,5.471484375,6d5200e1d7d5834cb0791098bae9aebdf8d2534c5818c9a0e6c31e1c50a1d07f,8,2,0,10,15.896947288513184,0.021802711486816406,NOT_RECORDED,20,79,True,NOT_RECORDED,NOT_RECORDED,23.792212878353784,0.09206386396575598,0.07320476975766782,10,0.5971404075622558,0.08916109540181803,0.10046889838995413,16,78,0.2749386447831057,0.17446974639315158,NOT_RECORDED,NOT_RECORDED,12.756874540634453,1,0.7140469572565634,2,0,0,0,2,0,11,SUCCESS,ae6fcca740940aa0799d4000b1adecfcb5ebdbedd15b857644712386a46f93e0,35165,0.28460291818134753,0,0.17996811643242835,0.12783603090792894,0,6,0.035546278581023216,0.38477226495742795,0.521782398223877
125,220,0.290075637360859,0.8788789480125695,True,True,8,b582ca3cac60e41dad0c00619d83db7ebd36a0be72d25c8afa9f288c3e09eaa0,10.523659855499863,qwen2.5-7b-inst,Neutral,1,19,0.6254785398343845,0.2310728149491522,4,0,-1,1.5719528198242188,-4,8,0,0.004210662841796831,0.04754754155874252,-1,0,-0.08963387445546678,-0.1371814160142093,109.9378631748259,9,10,7.87755126953125,1.58963623046875,9.4671875,1,0.39374292469059297,0.21743435214112178,1.4436155748813733,21.379257548600435,2,13.646257446426898,0.0023700218691707652,0.1391218913719059,14,20,3.506121826171875,3.906768798828125,7.412890625,3,70,98,100,5.98669921875,10.71453125,4.72783203125,f30c8e958fcb403dcaf0f4dd0a2a882b168cc4ca850cfdf759e2579ab454d414,8,1,0,10,14.047941589355469,0.01768341064453125,NOT_RECORDED,18,90,True,NOT_RECORDED,NOT_RECORDED,23.23618703399575,0.33005186666128955,2.706846064830351,9,1.585425567626953,1.8108588675769197,0.09157434981316337,15,98,1.5238466004375368,1.4322722506243735,NOT_RECORDED,NOT_RECORDED,13.646257446426898,0,0.7280899047303939,0,0,1,0,1,0,8,SUCCESS,739124226482f07b5557b7db3b99e7605d92e9c8497ee0d7973b9fb958062ad1,34459,0.40873327652982333,0,1.43421272598207,1.2950908346101642,2,7,0.03466969542205334,5.943257188796997,6.8287153244018555
125,220,0.13456872668423675,1.0415140089888637,True,True,8,9c9edee6682c85e930133f5853c3effa6f4bf72c56dca1f49729a36f74540663,8.305673249065876,qwen2.5-7b-inst,Neutral,1,21,0.41155368416194044,3.604936289491404,5,0,0,0.23681907653808593,-2,5,0,-1.03218994140625,0.07224708225112422,-1,0,-0.9803317700279875,-1.0525788522791117,115.0749146938324,10,10,8.2614501953125,0.2635498046875,8.525,1,0.42800477806691756,2.804280905519655,1.471361968478442,21.088899270631373,4,11.744617076590657,0.00102879506178561,0.07954402584582568,17,20,2.64283447265625,3.68665771484375,6.3294921875,2,59,82,100,3.3424609375000003,8.48203125,5.1395703125,766198cbe06b0f10a0b73861e302104644dcf8420d218ff39b6a1f34ee4a3f8c,8,0,0,10,13.773269271850586,0.026730728149414063,NOT_RECORDED,19,77,True,NOT_RECORDED,NOT_RECORDED,27.8640731758078,0.12920491277393428,0.11416392721326117,10,1.29573974609375,0.1526255009704903,0.007296943594701455,18,82,1.207030661846511,1.1997337182518095,NOT_RECORDED,NOT_RECORDED,11.744617076590657,0,0.6799259861533771,0,0,0,0,0,0,17,SUCCESS,918f747410a516236301e7a3b063e1f04f0f543159c7323532af5290367a1e36,32234,0.3406666630620336,0,0.2266988918185234,0.14715486597269772,0,6,0.030691437423229218,0.36482206881046286,0.47446495294570923
125,220,0.14129553464143257,1.10392697236529,True,True,8,df3eb72d56d11400e3de6f74ebdf08726e20ba0306bf45656cf332a393107a3c,9.472651179227979,qwen2.5-7b-inst,Neutral,1,30,0.15983796961629176,1.2974180897515921,6,0,0,0.15828933715820315,-4,0,1,-0.2706592559814453,0.050858335965313056,-1,0,-0.20951333869015795,-0.260371674655471,136.6403717910871,10,10,10.500198364257812,0.2271453857421875,10.72734375,1,0.15070328204569816,1.193956305336984,1.516814143883699,21.04506775829941,2,12.538704411883373,0.0014758410902366854,0.05774015301140026,15,20,2.949233055114746,4.641196632385254,7.5904296875,4,61,85,100,5.88822998046875,10.260625000000001,4.37239501953125,7b3e9e5b5460d1a00d45f58b8f869eb97cf0015029bef8d629a11fc4e1d06144,8,1,0,10,12.884268951416015,0.06885604858398438,NOT_RECORDED,19,85,True,NOT_RECORDED,NOT_RECORDED,26.302943202004556,0.12799355227156983,0.12319696393850563,9,0.4978046417236328,0.12622177325255085,0.006881817046087202,16,85,0.3433981187059544,0.3365163016598672,NOT_RECORDED,NOT_RECORDED,12.538704411883373,0,0.7066257091229294,1,1,1,0,3,0,17,SUCCESS,f293b525e0ac4eefdc6c2f6fc2ed2fcc8025466184fd7ff28553e5ea7b77df70,33275,0.3339594047266101,0,0.13388478001579643,0.07614462700439617,0,8,0.027031362056732178,0.11119391135871393,0.5499320030212402
125,220,0.30305262881811784,1.067367601049182,True,True,8,dfcac8e6a8b43b7fcee774d214c651fa6667db916d097b9dff1ab2faa7e73098,10.187287310883402,qwen2.5-7b-inst,Neutral,1,26,1.5067191437013672,1.5731927045656164,7,0,0,0.8394142150878906,-4,0,1,-0.45052490234375,0.08323268457315869,-1,0,-0.4058417022693902,-0.4890743868425489,126.76434585545212,10,10,9.123965454101562,0.92647705078125,10.050442504882813,1,0.8916747628288627,1.0362936484010241,1.464756483604159,21.333316828124225,3,13.735372386500242,0.0011789659177313047,0.1271124189719558,13,20,2.562890625,5.762890625,8.32578125,5,63,96,100,6.060128021240234,11.075,5.014871978759766,9397f4376bb4f5ba7956d04de9b4a83e38fef90fc4a315548bd5b920fd4a7440,8,1,0,10,13.74496841430664,0.08706283569335938,NOT_RECORDED,17,96,True,NOT_RECORDED,NOT_RECORDED,25.082001526655347,0.28392526484805103,0.957746078613679,9,1.377001953125,0.8604460368976449,0.04387973439879711,14,96,1.179339398862794,1.135459664463997,NOT_RECORDED,NOT_RECORDED,13.735372386500242,0,0.6954021030716527,0,1,2,0,3,0,14,SUCCESS,9e9af0665a2473309e0149114269bdc281d2cb77a12d2ef7e6013225f7d490d2,36166,0.4034476031485669,0,0.7734976965934038,0.646385277621448,1,3,0.06680389493703842,0.7099557772278765,5.848869323730469
125,220,0.18741455258221987,0.8981181037304913,True,True,8,1abe1f5613dd51ef13402de49349cf5115b544bfa887823f806aa9cabaa874bd,9.682986685913056,qwen2.5-7b-inst,Neutral,1,17,0.08421365891626843,0.48759799182405206,8,0,0,0.38185844421386717,-6,1,0,0.2729377746582031,0.038328706007450794,-1,0,0.2571625816170126,0.2188338756095618,137.96468886174262,10,10,9.855146789550782,0.40735321044921874,10.2625,1,0.062478180190130995,0.4654580146177235,1.5369695817748492,21.37175092753023,2,12.448141011223196,0.0010229368569873443,0.0770685634575784,14,20,4.0150390625,4.741015625,8.7560546875,7,67,74,100,4.654169921875,9.768125000000001,5.1139550781250005,22facb17059f5979b6c64a6369d8db711ac54c8b7c03f37b69e2415d3312b692,8,1,0,10,13.78700523376465,0.025494766235351563,NOT_RECORDED,20,73,True,NOT_RECORDED,NOT_RECORDED,22.389057092245856,0.20867472975298082,0.17271125051445377,10,0.13441543579101561,0.13422946480241352,0.038739857450127604,15,74,0.09515284695662558,0.05641298950649798,NOT_RECORDED,NOT_RECORDED,12.448141011223196,0,0.7463662630568371,0,0,1,0,1,0,11,SUCCESS,7a6f84e6aed96efc65c8636a5b615c8469404df882e94be29c237bdd50493085,33224,0.32439399448258377,0,0.3523154285736382,0.2752468651160598,0,6,0.038070911541581154,0.4186035007238381,2.234480381011963
125,220,0.19376101659144343,0.746976480160346,True,True,8,66e3fcb8e100089c149de617ed215a1e8ea05c53fbc49f5be6a1bebbb9f4d8e2,9.257353459578008,qwen2.5-7b-inst,Neutral,1,13,0.7313154343573345,0.16663146102381615,9,0,0,0.34975738525390626,-5,2,0,-0.08458862304687498,0.1328625038382597,0,2,-0.15025695344666024,-0.28311945728491994,146.48820467479527,10,10,8.3735595703125,0.3826904296875,8.75625,1,0.8596571379836072,0.19239667548164677,1.0437594690711014,21.291596584022045,0,12.752977877482772,0.0013485388988022076,0.19811334963887928,14,20,1.850872802734375,2.744439697265625,4.5953125,6,75,87,100,3.9981298828125005,9.00578125,5.0076513671875,462a2bfed16219b170792fdc523b64dc3066806ec0f7b9fe9adcd0f0758f8ffd,8,0,1,10,12.701441955566406,0.03293304443359375,NOT_RECORDED,19,85,True,NOT_RECORDED,NOT_RECORDED,21.383023099555412,0.2593937315802108,4.38881967345176,10,0.467279052734375,4.468149648799998,0.06525084580061957,14,85,0.4486493339412846,0.383398488140665,NOT_RECORDED,NOT_RECORDED,12.752977877482772,1,0.5849718368888291,0,0,0,0,0,0,5,SUCCESS,b4710d2340eb55e69fa343a29e3f730abbbc12517fa8084193a3d3b157a54bed,33292,0.45701562466854045,0,0.29839238049462435,0.10027903085574508,0,6,0.042891601100564,0.16204298734664901,0.5816248059272766
