model,path_id,node,t,layer,native_direction_active,qref,h,direction_raw_action,direction_frobenius_squared,raw_native_velocity_action,normalized_native_velocity_action,history_velocity_action,L2_velocity_action,frobenius_velocity_squared,actual_step_DeltaW_squared,actual_net_DeltaW_squared,actual_nonzero,actual_step_energy_share,actual_net_energy_share,c,g,q,raw_physical_coefficient,actual_step_coefficient,signed_predicted_target_contribution,H_diagonal,G_diagonal,raw_native_work_increment,normalized_native_work_increment,history_work_increment,L2_work_increment
llama3-8b-inst,S-PATH-T4,4,2.5,4,True,821.2528429248556,0.5,1.116353700647851,1.116353700647851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05629878508785398,0.001359330089710261,0.0,0.0,0.0,10.925986223835645,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,4,2.5,5,True,821.2528429248556,0.5,0.838353460696591,0.838353460696591,1.0286274597659601e-11,1.2525100748541084e-14,0.0,1.0286274597659601e-11,1.0286274597659601e-11,2.22962524119301e-12,2.235516769199098e-05,15800138,9.513721121749332e-12,1.3828129251090883e-07,1.1191559653837835e-07,0.07533504162226495,0.001020822597960005,3.502801090315054e-06,1.751400545157527e-06,8.431166123399344e-09,8.733260697580183,1.0,5.143137298829801e-12,6.262550374270542e-15,0.0,5.143137298829801e-12
llama3-8b-inst,S-PATH-T4,4,2.5,6,True,821.2528429248556,0.5,0.7592277646310044,0.7592277646310044,1.3363919699660283e-05,1.6272600837599877e-08,0.0,1.3363919699660283e-05,1.3363919699660283e-05,3.340984257388466e-06,0.0011143036062517006,58637495,1.4255845291714264e-05,6.892694568211883e-06,0.00012756410481636234,0.09174090532102745,0.000924475051954826,0.004195472587878284,0.002097736293939142,1.1702846462319519e-05,6.7921125483829545,1.0,6.6819598498301415e-06,8.136300418799938e-09,0.0,6.6819598498301415e-06
llama3-8b-inst,S-PATH-T4,4,2.5,7,True,821.2528429248556,0.5,0.8151664539130199,0.8151664539130199,0.0008110003425208509,9.875160244590558e-07,0.0,0.0008110003425208509,0.0008110003425208509,0.00020275008676853024,0.14711604601805053,58709356,0.0008651264559124613,0.0009100086956519967,0.000993738408465254,0.10282534792955231,0.0009925888974823402,0.031541865047736706,0.015770932523868353,0.0001021814976013993,4.740564034904779,1.0,0.00040550017126042543,4.937580122295279e-07,0.0,0.00040550017126042543
llama3-8b-inst,S-PATH-T4,4,2.5,8,True,821.2528429248556,0.5,0.880578935174081,0.880578935174081,0.9366111877088134,0.0011404662958281082,0.0,0.9366111877088134,0.9366111877088134,0.23415281146971062,161.5161871197592,58719941,0.9991206176892822,0.9990829603284873,0.03377079057155915,0.13850642836541444,0.001072238522837788,1.031324950015958,0.515662475007979,0.00467747158514307,3.906692369483468,1.0,0.4683055938544067,0.0005702331479140541,0.0,0.4683055938544067
llama3-8b-inst,S-PATH-T4,5,3.0,4,True,821.2528429248556,0.5,0.30111238701046084,0.30111238701046084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02766224750832344,0.0003666500391500167,0.0,0.0,0.0,10.374833520528213,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,5,3.0,5,True,821.2528429248556,0.5,0.22744465690643254,0.22744465690643254,0.0,0.0,0.0,0.0,0.0,0.0,2.235516769199098e-05,0,0.0,1.3309200312665916e-07,0.0,0.037092568605889116,0.0002769483952060348,0.0,0.0,0.0,8.276860104174663,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,5,3.0,6,True,821.2528429248556,0.5,0.20790489089094827,0.20790489089094827,4.7536160265538215e-06,5.7882490971039185e-09,0.0,4.7536160265538215e-06,4.7536160265538215e-06,1.1884079915226445e-06,0.0011853901899619812,58581022,1.819756228901849e-05,7.057247659352281e-06,7.608054348586055e-05,0.04502662103297872,0.00025315576400381667,0.004781671053446436,0.002390835526723218,3.425649799520901e-06,6.376892807868315,1.0,2.3768080132769107e-06,2.8941245485519593e-09,0.0,2.3768080132769107e-06
llama3-8b-inst,S-PATH-T4,5,3.0,7,True,821.2528429248556,0.5,0.22344006267717248,0.22344006267717248,0.0002404732398822019,2.928126726791801e-07,0.0,0.0002404732398822019,0.0002404732398822019,6.011831051125097e-05,0.15288161343361784,58700269,0.000920564913769514,0.0009101841888846776,0.0005411216801045585,0.050566315615171095,0.00027207219384641716,0.032805967858804894,0.016402983929402447,2.7362529662378755e-05,4.439853610711144,1.0,0.00012023661994110096,1.4640633633959006e-07,0.0,0.00012023661994110096
llama3-8b-inst,S-PATH-T4,5,3.0,8,True,821.2528429248556,0.5,0.24237053769621886,0.24237053769621886,0.2609783179465029,0.0003177807178323305,0.0,0.2609783179465029,0.2609783179465029,0.06524458275438569,167.81368606582475,58719646,0.9990612375239416,0.9990826254714528,0.017826405073158483,0.06980568326468116,0.000295122920771911,1.0376772626654698,0.5188386313327349,0.0012443843862848065,3.7242466258715283,1.0,0.13048915897325145,0.00015889035891616525,0.0,0.13048915897325145
llama3-8b-inst,S-PATH-T4,6,3.5,4,True,821.2528429248556,0.5,0.08149298667738693,0.08149298667738693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.013597586979331177,9.923008167272002e-05,0.0,0.0,0.0,9.784647089997113,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,6,3.5,5,True,821.2528429248556,0.5,0.06193903055281614,0.06193903055281614,0.0,0.0,0.0,0.0,0.0,0.0,2.235516769199098e-05,0,0.0,1.3051969924919794e-07,0.0,0.018269602971906863,7.54201718586727e-05,0.0,0.0,0.0,7.802643010476876,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,6,3.5,6,True,821.2528429248556,0.5,0.05719501266623574,0.05719501266623574,1.7214490258309103e-06,2.096125499791327e-09,0.0,1.7214490258309103e-06,1.7214490258309103e-06,4.3036633812955545e-07,0.0012283156258292524,58488505,2.3558270417830357e-05,7.171468730416225e-06,4.578346316948213e-05,0.022121969652615137,6.964360995395552e-05,0.005486154113650089,0.0027430770568250447,1.0128203828269065e-06,5.96156134297246,1.0,8.607245129154552e-07,1.0480627498956634e-09,0.0,8.607245129154552e-07
llama3-8b-inst,S-PATH-T4,6,3.5,7,True,821.2528429248556,0.5,0.06149391483211318,0.06149391483211318,7.282040763784897e-05,8.866990022037831e-08,0.0,7.282040763784897e-05,7.282040763784897e-05,1.8205101576223296e-05,0.15603165649282974,58683519,0.000996547982309039,0.0009109842144505313,0.0002977749153645725,0.02488262233055766,7.48781759014743e-05,0.034412044976185815,0.017206022488092908,7.409420758530429e-06,4.144772608160592,1.0,3.6410203818924485e-05,4.4334950110189156e-08,0.0,3.6410203818924485e-05
llama3-8b-inst,S-PATH-T4,6,3.5,8,True,821.2528429248556,0.5,0.06696867920066983,0.06696867920066983,0.07299811685798233,8.888628817162174e-05,0.0,0.07299811685798233,0.07299811685798233,0.01824952813223804,171.12082987023587,58719129,0.9989798937472731,0.9990817137971199,0.009427952490950606,0.03519303369985732,8.154453257314015e-05,1.0440467878848974,0.5220233939424487,0.0003317982497346785,3.5435266092208106,1.0,0.03649905842899116,4.444314408581087e-05,0.0,0.03649905842899116
llama3-8b-inst,S-PATH-T4,7,4.0,4,True,821.2528429248556,0.5,0.022140124493622806,0.022140124493622806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006685255768015597,2.695896237603481e-05,0.0,0.0,0.0,9.168578063650918,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,7,4.0,5,True,821.2528429248556,0.5,0.016939921507056536,0.016939921507056536,0.0,0.0,0.0,0.0,0.0,0.0,2.235516769199098e-05,0,0.0,1.2922203261292384e-07,0.0,0.008995610256807594,2.062692586454344e-05,0.0,0.0,0.0,7.316611761588691,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-T4,7,4.0,6,True,821.2528429248556,0.5,0.01581501172634971,0.01581501172634971,6.333021460127185e-07,7.711414961526841e-10,0.0,6.333021460127185e-07,6.333021460127185e-07,1.5832935372959768e-07,0.0012540238211512429,58336284,3.084111593169527e-05,7.248771708934432e-06,2.7769434566672115e-05,0.010869874786330256,1.9257177448573873e-05,0.006328061929205358,0.003164030964602679,3.0185027662691705e-07,5.549387013082022,1.0,3.1665107300635925e-07,3.8557074807634204e-10,0.0,3.1665107300635925e-07
llama3-8b-inst,S-PATH-T4,7,4.0,7,True,821.2528429248556,0.5,0.017001542850219792,0.017001542850219792,2.2417325921870868e-05,2.7296497193279172e-08,0.0,2.2417325921870868e-05,2.2417325921870868e-05,5.604334468869075e-06,0.15774479152268847,58653997,0.0010916733063256103,0.0009118295543793474,0.0001652165161032007,0.012244809087071349,2.0701959203781325e-05,0.03631179649679047,0.018155898248395235,2.023044697714742e-06,3.8567223133091226,1.0,1.1208662960935434e-05,1.3648248596639586e-08,0.0,1.1208662960935434e-05
llama3-8b-inst,S-PATH-T4,7,4.0,8,True,821.2528429248556,0.5,0.018585791930988624,0.018585791930988624,0.020511789454784487,2.4976217289833244e-05,0.0,0.020511789454784487,0.020511789454784487,0.005127947610483116,172.8390909931814,58718079,0.9988774855777427,0.9990807924518792,0.004997621163096823,0.01774760069016446,2.2631022943915967e-05,1.0505367258329161,0.5252683629164581,8.869578480335768e-05,3.363794941803322,1.0,0.010255894727392243,1.2488108644916622e-05,0.0,0.010255894727392243
llama3-8b-inst,S-PATH-N2,0,1.0,4,True,821.2528429248556,1.0,216.1599329487534,216.1599329487534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9967234491937829,0.2632075308000267,0.0,0.0,0.0,12.575261014769085,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N2,0,1.0,5,True,821.2528429248556,1.0,159.05922640999108,159.05922640999108,1.6954121576491788e-05,2.0644216604609165e-08,0.0,1.6954121576491788e-05,1.6954121576491788e-05,1.695412728959107e-05,1.695412728959107e-05,58684229,1.0700525072335348e-07,1.0700525072335348e-07,0.00014368095421665728,1.3457490548798114,0.19367875287165973,0.00032648122673218353,0.00032648122673218353,0.00019335850834129598,10.423985978845437,1.0,1.6954121576491788e-05,2.0644216604609165e-08,0.0,1.6954121576491788e-05
llama3-8b-inst,S-PATH-N2,0,1.0,6,True,821.2528429248556,1.0,139.78402887091488,139.78402887091488,0.0009937602935945627,1.2100540073083088e-06,0.0,0.0009937602935945627,0.0009937602935945627,0.0009937602493001554,0.0009937602493001554,58715406,6.272075396092548e-06,6.272075396092548e-06,0.0011000245485025817,1.6829532058009415,0.17020827395017624,0.0026663186062493897,0.0026663186062493897,0.0018512898403621532,8.594667529391812,1.0,0.0009937602935945627,1.2100540073083088e-06,0.0,0.0009937602935945627
llama3-8b-inst,S-PATH-N2,0,1.0,7,True,821.2528429248556,1.0,148.66143056604886,148.66143056604886,0.15177145312280518,0.00018480478263220113,0.0,0.15177145312280518,0.15177145312280518,0.15177144902312067,0.15177144902312067,58719848,0.0009578990223422702,0.0009578990223422702,0.013594292281402557,1.831478627813651,0.18101785807717605,0.03195184143449679,0.03195184143449679,0.02489765577364086,6.1370191253812,1.0,0.15177145312280518,0.00018480478263220113,0.0,0.15177145312280518
llama3-8b-inst,S-PATH-N2,0,1.0,8,True,821.2528429248556,1.0,157.58822412914733,157.58822412914733,158.2892164741509,0.19274114888955618,0.0,158.2892164741509,158.2892164741509,158.28923049468472,158.28923049468472,58720246,0.999035721897011,0.999035721897011,0.4390229480215769,2.158932479063704,0.19188758430096128,1.0022216587882604,1.0022216587882604,0.9478209015380786,4.6847881635979505,1.0,158.2892164741509,0.19274114888955618,0.0,158.2892164741509
llama3-8b-inst,S-PATH-N2,1,2.0,4,True,821.2528429248556,1.0,1.3311480506444409,1.3311480506444409,9.683722615133115e-07,1.1791402244216243e-09,0.0,9.683722615133115e-07,9.683722615133115e-07,9.68376809989084e-07,9.68376809989084e-07,58571522,8.298195300596302e-07,5.576063468233487e-09,3.433861127683565e-05,0.05170288564719208,0.0016208748159745982,0.0008529193949502625,0.0008529193949502625,1.7754052921296142e-06,9.580990660776557,1.0,9.683722615133115e-07,1.1791402244216243e-09,0.0,9.683722615133115e-07
llama3-8b-inst,S-PATH-N2,1,2.0,5,True,821.2528429248556,1.0,1.0074285184802712,1.0074285184802712,3.78045602215632e-08,4.6032790689556625e-11,0.0,3.78045602215632e-08,3.78045602215632e-08,3.7808372544409605e-08,1.769584025242177e-05,57929518,3.239867540557386e-08,1.0189538550839212e-07,6.784746914186013e-06,0.07367265507249367,0.0012266971459025447,0.00019371576892252386,0.00019371576892252386,4.99850319162992e-07,8.337248761789755,1.0,3.78045602215632e-08,4.6032790689556625e-11,0.0,3.78045602215632e-08
llama3-8b-inst,S-PATH-N2,1,2.0,6,True,821.2528429248556,1.0,0.934194192837208,0.934194192837208,5.536977388609477e-06,6.742110467331566e-09,0.0,5.536977388609477e-06,5.536977388609477e-06,5.536981449149475e-06,0.001068860770487351,58654625,4.744739131179629e-06,6.1546656564499935e-06,8.211035542080893e-05,0.0971573603129985,0.0011375232376792958,0.0024345449266566566,0.0024345449266566566,7.977625387047902e-06,6.6186585412248915,1.0,5.536977388609477e-06,6.742110467331566e-09,0.0,5.536977388609477e-06
llama3-8b-inst,S-PATH-N2,1,2.0,7,True,821.2528429248556,1.0,0.9870422217275481,0.9870422217275481,0.0003767081710965048,4.5869938148996285e-07,0.0,0.0003767081710965048,0.0003767081710965048,0.0003767081426601396,0.15958703547219866,58712000,0.0003228079923923384,0.0009189268364555732,0.0006772734909104023,0.11093651342973074,0.00120187373502689,0.019535955395525727,0.019535955395525727,7.513435971998247e-05,4.633701440463957,1.0,0.0003767081710965048,4.5869938148996285e-07,0.0,0.0003767081710965048
llama3-8b-inst,S-PATH-N2,1,2.0,8,True,821.2528429248556,1.0,1.0702597312167477,1.0702597312167477,1.1665896506685964,0.0014204999845283206,0.0,1.1665896506685964,1.1665896506685964,1.166589536038214,173.50607358648494,58720125,0.999671585050271,0.999074811026439,0.037689520884833766,0.15334802976872214,0.0013032036850004257,1.0440335789951702,1.0440335789951702,0.005779613770616363,3.9105744826194346,1.0,1.1665896506685964,0.0014204999845283206,0.0,1.1665896506685964
llama3-8b-inst,S-PATH-N8,0,0.25,4,True,821.2528429248556,0.25,216.1599329487534,216.1599329487534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9967234491937829,0.2632075308000267,0.0,0.0,0.0,12.575261014769085,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,0,0.25,5,True,821.2528429248556,0.25,159.05922640999108,159.05922640999108,1.6954121576491788e-05,2.0644216604609165e-08,0.0,1.6954121576491788e-05,1.6954121576491788e-05,1.0596355912800893e-06,1.0596355912800893e-06,58576222,1.0700551690569807e-07,1.0700551690569807e-07,0.00014368095421665728,1.3457490548798114,0.19367875287165973,0.00032648122673218353,8.162030668304588e-05,0.00019335850834129598,10.423985978845437,1.0,4.238530394122947e-06,5.161054151152291e-09,0.0,4.238530394122947e-06
llama3-8b-inst,S-PATH-N8,0,0.25,6,True,821.2528429248556,0.25,139.78402887091488,139.78402887091488,0.0009937602935945627,1.2100540073083088e-06,0.0,0.0009937602935945627,0.0009937602935945627,6.211002450780251e-05,6.211002450780251e-05,58700938,6.272076298847385e-06,6.272076298847385e-06,0.0011000245485025817,1.6829532058009415,0.17020827395017624,0.0026663186062493897,0.0006665796515623474,0.0018512898403621532,8.594667529391812,1.0,0.0002484400733986407,3.025135018270772e-07,0.0,0.0002484400733986407
llama3-8b-inst,S-PATH-N8,0,0.25,7,True,821.2528429248556,0.25,148.66143056604886,148.66143056604886,0.15177145312280518,0.00018480478263220113,0.0,0.15177145312280518,0.15177145312280518,0.00948571561815047,0.00948571561815047,58718700,0.0009578990280181588,0.0009578990280181588,0.013594292281402557,1.831478627813651,0.18101785807717605,0.03195184143449679,0.007987960358624197,0.02489765577364086,6.1370191253812,1.0,0.037942863280701296,4.620119565805028e-05,0.0,0.037942863280701296
llama3-8b-inst,S-PATH-N8,0,0.25,8,True,821.2528429248556,0.25,157.58822412914733,157.58822412914733,158.2892164741509,0.19274114888955618,0.0,158.2892164741509,158.2892164741509,9.893076903763319,9.893076903763319,58720219,0.9990357218901661,0.9990357218901661,0.4390229480215769,2.158932479063704,0.19188758430096128,1.0022216587882604,0.2505554146970651,0.9478209015380786,4.6847881635979505,1.0,39.57230411853772,0.048185287222389045,0.0,39.57230411853772
llama3-8b-inst,S-PATH-N8,1,0.5,4,True,821.2528429248556,0.25,124.20683683350853,124.20683683350853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7389946250425515,0.15124067807321237,0.0,0.0,0.0,12.40154042542942,1.0,0.0,0.0,0.0,0.0
llama3-8b-inst,S-PATH-N8,1,0.5,5,True,821.2528429248556,0.25,91.54671540899902,91.54671540899902,2.0398582371688315e-05,2.483837048166515e-08,0.0,2.0398582371688315e-05,2.0398582371688315e-05,1.2749142624992354e-06,4.658500898304062e-06,58588934,2.2129302683247577e-07,1.5142107903014782e-07,0.00015760193679541235,0.9934390469890723,0.11147202252957743,0.00047203979144995825,0.00011800994786248956,0.00015656791789366644,10.230167399199994,1.0,5.099645592922079e-06,6.209592620416287e-09,0.0,5.099645592922079e-06
llama3-8b-inst,S-PATH-N8,1,0.5,6,True,821.2528429248556,0.25,80.63258878175547,80.63258878175547,0.0005378048081131146,6.548589910480514e-07,0.0,0.0005378048081131146,0.0005378048081131146,3.361281031751665e-05,0.00018707950676647,58694204,5.834337848670502e-06,6.08087910626346e-06,0.0008092335825014008,1.2366292241971453,0.09818241662894717,0.0025825993571384565,0.0006456498392846141,0.0010007218973229837,8.37046123634244,1.0,0.00013445120202827866,1.6371474776201285e-07,0.0,0.00013445120202827866
