entry,batch_raw,batch_effective,arm,bank,controller_value,raw_value,negative_kl_tokens,per_context_raw_mean,per_context_raw_median,per_context_raw_p90,per_context_raw_max,per_context_harm_mean,per_context_harm_median,per_context_harm_p90,per_context_harm_max,metric,numerator,denominator,NS_true_nll_mean,NS_true_nll_median,NS_true_nll_p90,NS_true_nll_max,NS_new_nll_mean,NS_new_nll_median,NS_new_nll_p90,NS_new_nll_max,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_p90,rewrite_target_true_nll_max
Middle,100,100,Frozen-BF8,BaseAuditW0,2.1785990147880288,2.17859901478803,0,2.1785990147880296,1.580134041848554,5.220656807963737,9.026853292106473,2.1785990147880296,1.580134041848554,5.220656807963737,9.026853292106473,,,,,,,,,,,,,,,
Middle,100,100,Frozen-BF8,BaseW0,2.1455743134663408,2.1455743134663416,0,2.145574313466341,1.3833916627633163,5.547986377732227,9.577453233353818,2.145574313466341,1.3833916627633163,5.547986377732227,9.577453233353818,,,,,,,,,,,,,,,
Middle,100,100,Frozen-BF8,Past,0.033085550861384705,-0.01666253210547175,0,-0.01666253210547175,-0.00023690194939263165,0.04294535517692566,1.8882293179631233,0.033085550861384705,0.0,0.03794535517692566,1.8832293179631234,,,,,,,,,,,,,,,
Late,100,100,W0,Base,3.085154455749954,3.0851544557499544,0,3.0851544557499535,2.6170813395104253,6.738726637113228,11.311560101646078,3.0851544557499535,2.6170813395104253,6.738726637113228,11.311560101646078,,,,,,,,,,,,,,,
Late,100,100,W0,BaseAudit,3.9884732095345257,3.9884732095345257,0,3.9884732095345248,2.903521107280982,8.877746481866568,16.306490149782956,3.9884732095345248,2.903521107280982,8.877746481866568,16.306490149782956,,,,,,,,,,,,,,,
Late,100,100,W0,BaseAuditW0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Late,100,100,W0,BaseW0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Late,100,100,W0,Past,9.095079919614472,9.084928680129934,0,9.084928680129934,9.23416966048535,13.693685883656144,20.15463756583631,9.095079919614484,9.229169660485349,13.688685883656143,20.14963756583631,,,,,,,,,,,,,,,
Late,100,100,ENTRY,Base,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Late,100,100,ENTRY,BaseAudit,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Late,100,100,ENTRY,BaseAuditW0,2.4988573629662962,2.4988573629662962,0,2.4988573629662962,1.6789966380349857,5.822835875251932,12.597148715583618,2.4988573629662962,1.6789966380349857,5.822835875251932,12.597148715583618,,,,,,,,,,,,,,,
Late,100,100,ENTRY,BaseW0,1.8787801423233355,1.8787801423233348,0,1.8787801423233348,1.571764557045066,4.118272767035169,6.793652676860964,1.8787801423233348,1.571764557045066,4.118272767035169,6.793652676860964,,,,,,,,,,,,,,,
Late,100,100,ENTRY,Past,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Late,100,100,N,Base,0.05182043656939688,0.05182043656939687,0,0.05182043656939686,0.014972637166428195,0.10066976776474398,1.4242109313733229,0.05182043656939686,0.014972637166428195,0.10066976776474398,1.4242109313733229,,,,,,,,,,,,,,,
Late,100,100,N,BaseAudit,0.03536685775543086,0.03536685775543086,0,0.03536685775543086,0.016948446110987017,0.06835010314283273,0.383605410409378,0.03536685775543086,0.016948446110987017,0.06835010314283273,0.383605410409378,,,,,,,,,,,,,,,
Late,100,100,N,BaseAuditW0,2.562018378469068,2.562018378469069,0,2.5620183784690687,1.671338856369649,5.679466546109784,12.840593621949324,2.5620183784690687,1.671338856369649,5.679466546109784,12.840593621949324,,,,,,,,,,,,,,,
Late,100,100,N,BaseW0,1.9062960797360304,1.90629607973603,0,1.9062960797360302,1.5762724755730388,4.125137709756704,6.902522373438433,1.9062960797360302,1.5762724755730388,4.125137709756704,6.902522373438433,,,,,,,,,,,,,,,
Late,100,100,N,Past,0.023383254784692813,-0.0006440498532924721,0,-0.0006440498532924721,0.0001438261242583394,0.062307536602020264,0.7896108627319336,0.0233832547846928,1.0343742562308957e-06,0.057307536602020266,0.7846108627319336,,,,,,,,,,,,,,,
Late,100,100,OS,Base,0.11058300564611327,0.1105830056461133,0,0.11058300564611329,0.022640877076344552,0.14078106014841396,4.63680563413437,0.11058300564611329,0.022640877076344552,0.14078106014841396,4.63680563413437,,,,,,,,,,,,,,,
Late,100,100,OS,BaseAudit,0.05147451431513461,0.05147451431513462,0,0.051474514315134626,0.030275367513756403,0.11568890615310387,0.49135725293293797,0.051474514315134626,0.030275367513756403,0.11568890615310387,0.49135725293293797,,,,,,,,,,,,,,,
Late,100,100,OS,BaseAuditW0,2.5945633425747276,2.5945633425747276,0,2.5945633425747268,1.7604920531334405,6.083869402377034,12.768579346745195,2.5945633425747268,1.7604920531334405,6.083869402377034,12.768579346745195,,,,,,,,,,,,,,,
Late,100,100,OS,BaseW0,1.9725762893931316,1.9725762893931318,0,1.9725762893931322,1.6612539456030495,4.293353947579071,6.835758945257453,1.9725762893931322,1.6612539456030495,4.293353947579071,6.835758945257453,,,,,,,,,,,,,,,
Late,100,100,OS,Past,0.03783633365900139,-0.0028359640419637344,0,-0.0028359640419637344,-8.550123311579227e-06,0.06716325879096985,2.1714413464069366,0.0378363336590014,6.945843775358132e-11,0.062163258790969844,2.1664413464069368,,,,,,,,,,,,,,,
Late,100,100,BF1,Base,0.10207389091117897,0.10207389091117901,0,0.10207389091117901,0.020709027250667318,0.12196184859672768,4.419468226798329,0.10207389091117901,0.020709027250667318,0.12196184859672768,4.419468226798329,,,,,,,,,,,,,,,
Late,100,100,BF1,BaseAudit,0.05139301566732586,0.05139301566732587,0,0.05139301566732587,0.03016879045004379,0.11546393813383393,0.49141167928214324,0.05139301566732587,0.03016879045004379,0.11546393813383393,0.49141167928214324,,,,,,,,,,,,,,,
Late,100,100,BF1,BaseAuditW0,2.5939618826341864,2.5939618826341873,0,2.5939618826341864,1.7604920298500244,6.081652396207359,12.767200293745924,2.5939618826341864,1.7604920298500244,6.081652396207359,12.767200293745924,,,,,,,,,,,,,,,
Late,100,100,BF1,BaseW0,1.9601441365019616,1.960144136501962,0,1.9601441365019616,1.6498152098412922,4.143306594443806,6.834412412352762,1.9601441365019616,1.6498152098412922,4.143306594443806,6.834412412352762,,,,,,,,,,,,,,,
Late,100,100,BF1,Past,0.03505936222248376,-0.005945407052735163,0,-0.005945407052735163,-5.292592686600983e-05,0.05350766330957413,2.133776694536209,0.03505936222248376,0.0,0.04850766330957413,2.128776694536209,,,,,,,,,,,,,,,
Late,100,100,BF8,Base,0.09583316167615782,0.0958331616761578,0,0.09583316167615784,0.02003663985265676,0.10293145111671385,4.251882114297742,0.09583316167615784,0.02003663985265676,0.10293145111671385,4.251882114297742,,,,,,,,,,,,,,,
Late,100,100,BF8,BaseAudit,0.051332116522219785,0.05133211652221978,0,0.05133211652221979,0.03010047850255365,0.11528051063501751,0.49153147326823626,0.05133211652221979,0.03010047850255365,0.11528051063501751,0.49153147326823626,,,,,,,,,,,,,,,
Late,100,100,BF8,BaseAuditW0,2.5935105667093565,2.5935105667093565,0,2.593510566709356,1.7604530543436554,6.080000629888952,12.766683993866703,2.593510566709356,1.7604530543436554,6.080000629888952,12.766683993866703,,,,,,,,,,,,,,,
