arm,batch,metric,comparison,denominator,before_num,after_num,retained,lost,gained,both_failed,conditional_loss_den,conditional_loss_rate,paired_rate_delta,previous_batch,arm_display_label,validation_origin
AlphaEdit_L5_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5810,5797,5753,57,44,146,5810,0.009810671256454389,-0.002166666666666761,,,
AlphaEdit_L5_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3872,3857,3837,35,20,108,3872,0.009039256198347107,-0.00374999999999992,20,,
AlphaEdit_L5_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,23008,21121,20209,2799,912,6080,23008,0.12165333796940195,-0.06290000000000007,,,
AlphaEdit_L5_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,14630,13994,13340,1290,654,4716,14630,0.08817498291182502,-0.03180000000000005,20,,
AlphaEdit_L5_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3998,3987,3987,11,0,2,3998,0.002751375687843922,-0.00275000000000003,,,
AlphaEdit_L5_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2993,2989,2988,5,1,6,2993,0.001670564650851988,-0.0013333333333334085,30,,
AlphaEdit_L5_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7752,7703,7647,105,56,192,7752,0.013544891640866873,-0.006124999999999936,,,
AlphaEdit_L5_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5797,5764,5732,65,32,171,5797,0.011212696222183889,-0.005499999999999949,30,,
AlphaEdit_L5_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,29983,27399,26018,3965,1381,8636,29983,0.13224160357535936,-0.06459999999999999,,,
AlphaEdit_L5_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,21121,20514,19475,1646,1039,7840,21121,0.07793191610245727,-0.020233333333333325,30,,
AlphaEdit_L5_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4998,4979,4979,19,0,2,4998,0.0038015206082432974,-0.0038000000000000256,,,
AlphaEdit_L5_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3987,3979,3978,9,1,12,3987,0.002257336343115124,-0.0020000000000000018,40,,
AlphaEdit_L5_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9692,9616,9540,152,76,232,9692,0.015683037556747832,-0.00759999999999994,,,
AlphaEdit_L5_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7703,7678,7624,79,54,243,7703,0.010255744515123977,-0.0031250000000000444,40,,
AlphaEdit_L5_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,36842,33602,31739,5103,1863,11295,36842,0.13851039574398785,-0.06480000000000008,,,
AlphaEdit_L5_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,27399,26832,25449,1950,1383,11218,27399,0.07117048067447718,-0.014175000000000049,40,,
AlphaEdit_L5_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5997,5971,5971,26,0,3,5997,0.004335501083875271,-0.004333333333333411,,,
AlphaEdit_L5_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4979,4972,4970,9,2,19,4979,0.0018075918859208676,-0.0014000000000000679,50,,
AlphaEdit_L5_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11618,11478,11382,236,96,286,11618,0.02031330693751076,-0.011666666666666603,,,
AlphaEdit_L5_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9616,9560,9495,121,65,319,9616,0.012583194675540765,-0.005600000000000049,50,,
AlphaEdit_L5_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,43740,39768,37296,6444,2472,13788,43740,0.14732510288065845,-0.06620000000000004,,,
AlphaEdit_L5_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,33602,32961,31093,2509,1868,14530,33602,0.07466817451342182,-0.012819999999999943,50,,
AlphaEdit_L5_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6996,6963,6963,33,0,4,6996,0.0047169811320754715,-0.004714285714285782,,,
AlphaEdit_L5_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5971,5964,5961,10,3,26,5971,0.0016747613465081226,-0.0011666666666666492,60,,
AlphaEdit_L5_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13555,13355,13237,318,118,327,13555,0.023459977867945406,-0.014285714285714235,,,
AlphaEdit_L5_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,11478,11419,11324,154,95,427,11478,0.013416971597839345,-0.00491666666666668,60,,
AlphaEdit_L5_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,50375,45843,42723,7652,3120,16505,50375,0.15190074441687346,-0.0647428571428571,,,
AlphaEdit_L5_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,39768,39222,36931,2837,2291,17941,39768,0.07133876483604909,-0.009099999999999997,60,,
AlphaEdit_L5_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7994,7955,7955,39,0,6,7994,0.004878658994245684,-0.004874999999999963,,,
AlphaEdit_L5_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6963,6958,6956,7,2,35,6963,0.0010053138015223323,-0.0007142857142856673,70,,
AlphaEdit_L5_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,15463,15188,15049,414,139,398,15463,0.026773588566254933,-0.01718749999999991,,,
AlphaEdit_L5_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,13355,13283,13173,182,110,535,13355,0.013627854736053912,-0.005142857142857227,70,,
AlphaEdit_L5_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,56857,51512,47784,9073,3728,19415,56857,0.1595757778285875,-0.06681249999999994,,,
AlphaEdit_L5_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,45843,45080,42392,3451,2688,21469,45843,0.07527866849900748,-0.01090000000000002,70,,
AlphaEdit_L5_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8993,8945,8945,48,0,7,8993,0.005337484710330257,-0.005333333333333301,,,
AlphaEdit_L5_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7955,7948,7941,14,7,38,7955,0.0017598994343180389,-0.0008749999999999591,80,,
AlphaEdit_L5_ONLY,90,PS,AT_WRITE_TO_CHECKPOINT,18000,17389,17047,16897,492,150,461,17389,0.02829374892173213,-0.019000000000000017,,,
AlphaEdit_L5_ONLY,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,15188,15124,14983,205,141,671,15188,0.013497498024756386,-0.0040000000000000036,80,,
AlphaEdit_L5_ONLY,90,NS,AT_WRITE_TO_CHECKPOINT,90000,63220,57019,52599,10621,4420,22360,63220,0.16800063271116736,-0.06889999999999996,,,
AlphaEdit_L5_ONLY,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,51512,50716,47760,3752,2956,25532,51512,0.07283739711135269,-0.009950000000000014,80,,
AlphaEdit_L5_ONLY,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9989,9934,9932,57,2,9,9989,0.005706276904595055,-0.00550000000000006,,,
AlphaEdit_L5_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,8945,8936,8925,20,11,44,8945,0.0022358859698155395,-0.0010000000000000009,90,,
AlphaEdit_L5_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,19303,18839,18673,630,166,531,19303,0.032637413873491165,-0.0232,,,
AlphaEdit_L5_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,17047,16929,16786,261,143,810,17047,0.015310611837860035,-0.006555555555555537,90,,
AlphaEdit_L5_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,69452,62822,57530,11922,5292,25256,69452,0.17165812359615273,-0.06630000000000003,,,
AlphaEdit_L5_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,57019,56572,53134,3885,3438,29543,57019,0.06813518300917239,-0.004966666666666675,90,,
AlphaEdit_L6_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,100,100,100,0,0,0,100,0.0,0.0,,,
AlphaEdit_L6_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,189,189,189,0,0,11,189,0.0,0.0,,,
AlphaEdit_L6_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,860,860,860,0,0,140,860,0.0,0.0,,,
AlphaEdit_L6_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,500,500,500,0,0,0,500,0.0,0.0,,,
AlphaEdit_L6_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,100,100,100,0,0,0,100,0.0,0.0,1,,
AlphaEdit_L6_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,947,946,941,6,5,48,947,0.006335797254487857,-0.0010000000000000009,,,
AlphaEdit_L6_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,189,186,186,3,0,11,189,0.015873015873015872,-0.014999999999999902,1,,
AlphaEdit_L6_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4072,3954,3887,185,67,861,4072,0.04543222003929273,-0.023600000000000065,,,
AlphaEdit_L6_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,860,814,796,64,18,122,860,0.07441860465116279,-0.04600000000000004,1,,
AlphaEdit_L6_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,1000,997,997,3,0,0,1000,0.003,-0.0030000000000000027,,,
AlphaEdit_L6_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,500,497,497,3,0,0,500,0.006,-0.006000000000000005,5,,
AlphaEdit_L6_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1917,1913,1902,15,11,72,1917,0.00782472613458529,-0.0020000000000000018,,,
AlphaEdit_L6_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,946,942,936,10,6,48,946,0.010570824524312896,-0.0040000000000000036,5,,
AlphaEdit_L6_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,7815,7331,7126,689,205,1980,7815,0.08816378758797185,-0.0484,,,
AlphaEdit_L6_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,3954,3669,3546,408,123,923,3954,0.10318664643399089,-0.05699999999999994,5,,
AlphaEdit_L6_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,2000,1992,1992,8,0,0,2000,0.004,-0.0040000000000000036,,,
AlphaEdit_L6_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,997,992,991,6,1,2,997,0.006018054162487462,-0.0050000000000000044,10,,
AlphaEdit_L6_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3851,3812,3788,63,24,125,3851,0.016359387172163075,-0.009750000000000036,,,
AlphaEdit_L6_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1913,1887,1873,40,14,73,1913,0.020909566126502875,-0.013000000000000012,10,,
AlphaEdit_L6_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,15055,13761,13159,1896,602,4343,15055,0.125938226502823,-0.06469999999999998,,,
AlphaEdit_L6_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,7331,6738,6342,989,396,2273,7331,0.13490656117855682,-0.05930000000000002,10,,
AlphaEdit_L6_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,3000,2981,2981,19,0,0,3000,0.006333333333333333,-0.006333333333333302,,,
AlphaEdit_L6_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1992,1982,1981,11,1,7,1992,0.005522088353413655,-0.0050000000000000044,20,,
AlphaEdit_L6_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5775,5626,5588,187,38,187,5775,0.03238095238095238,-0.024833333333333374,,,
AlphaEdit_L6_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3812,3716,3687,125,29,159,3812,0.03279118572927597,-0.02399999999999991,20,,
AlphaEdit_L6_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,21927,19810,18656,3271,1154,6919,21927,0.1491768139736398,-0.07056666666666667,,,
AlphaEdit_L6_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,13761,13128,12279,1482,849,5390,13761,0.10769566165249618,-0.03165000000000007,20,,
AlphaEdit_L6_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3999,3969,3969,30,0,1,3999,0.007501875468867217,-0.007500000000000062,,,
AlphaEdit_L6_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2981,2970,2965,16,5,14,2981,0.005367326400536733,-0.003666666666666707,30,,
AlphaEdit_L6_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7706,7453,7388,318,65,229,7706,0.041266545548922916,-0.031625000000000014,,,
AlphaEdit_L6_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5626,5527,5448,178,79,295,5626,0.03163881976537505,-0.01649999999999996,30,,
AlphaEdit_L6_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,28642,25912,24132,4510,1780,9578,28642,0.157461071154249,-0.06824999999999992,,,
AlphaEdit_L6_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,19810,19301,17871,1939,1430,8760,19810,0.09787985865724382,-0.016966666666666685,30,,
AlphaEdit_L6_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4998,4956,4956,42,0,2,4998,0.008403361344537815,-0.008400000000000074,,,
AlphaEdit_L6_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3969,3957,3951,18,6,25,3969,0.0045351473922902496,-0.0030000000000000027,40,,
AlphaEdit_L6_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9619,9276,9191,428,85,296,9619,0.04449526977856326,-0.0343,,,
AlphaEdit_L6_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7453,7363,7251,202,112,435,7453,0.027103179927545955,-0.011249999999999982,40,,
AlphaEdit_L6_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,35195,31691,29275,5920,2416,12389,35195,0.1682057110384998,-0.07007999999999992,,,
AlphaEdit_L6_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,25912,25279,23466,2446,1813,12275,25912,0.09439641864773078,-0.01582500000000009,40,,
AlphaEdit_L6_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5996,5927,5926,70,1,3,5996,0.011674449633088725,-0.011499999999999955,,,
AlphaEdit_L6_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4956,4930,4922,34,8,36,4956,0.006860371267150928,-0.005199999999999982,50,,
AlphaEdit_L6_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11517,10961,10845,672,116,367,11517,0.05834852826256838,-0.04633333333333334,,,
AlphaEdit_L6_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9276,9059,8928,348,131,593,9276,0.037516170763260026,-0.02169999999999994,50,,
AlphaEdit_L6_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,41687,37448,34285,7402,3163,15150,41687,0.17756135006117016,-0.07064999999999999,,,
AlphaEdit_L6_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,31691,30982,28620,3071,2362,15947,31691,0.09690448392288031,-0.014180000000000081,50,,
AlphaEdit_L6_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6994,6895,6892,102,3,3,6994,0.014583929082070346,-0.014142857142857124,,,
AlphaEdit_L6_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5927,5897,5881,46,16,57,5927,0.007761093301839042,-0.0050000000000000044,60,,
AlphaEdit_L6_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13393,12541,12394,999,147,460,13393,0.07459120436048682,-0.06085714285714283,,,
AlphaEdit_L6_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,10961,10680,10458,503,222,817,10961,0.045889973542559984,-0.02341666666666664,60,,
AlphaEdit_L6_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,47842,42771,38808,9034,3963,18195,47842,0.18882989841561806,-0.07244285714285714,,,
AlphaEdit_L6_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,37448,36670,33832,3616,2838,19714,37448,0.09656056398205512,-0.012966666666666682,60,,
AlphaEdit_L6_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7993,7848,7845,148,3,4,7993,0.01851620167646691,-0.018125000000000058,,,
AlphaEdit_L6_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6895,6850,6824,71,26,79,6895,0.010297316896301667,-0.00642857142857145,70,,
AlphaEdit_L6_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,15255,14131,13956,1299,175,570,15255,0.08515240904621435,-0.07025000000000003,,,
AlphaEdit_L6_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,12541,12281,11970,571,311,1148,12541,0.04553065943704649,-0.018571428571428572,70,,
AlphaEdit_L6_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,53960,47948,43180,10780,4768,21272,53960,0.19977761304670125,-0.07514999999999994,,,
AlphaEdit_L6_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,42771,41928,38440,4331,3488,23741,42771,0.10126019966799935,-0.012042857142857133,70,,
AlphaEdit_L6_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8990,8759,8756,234,3,7,8990,0.026028921023359287,-0.025666666666666726,,,
AlphaEdit_L6_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7848,7764,7741,107,23,129,7848,0.013634046890927625,-0.010499999999999954,80,,
AlphaEdit_L6_ONLY,90,PS,AT_WRITE_TO_CHECKPOINT,18000,17112,15624,15418,1694,206,682,17112,0.09899485741000467,-0.08266666666666667,,,
AlphaEdit_L6_ONLY,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,14131,13781,13420,711,361,1508,14131,0.050314910480503856,-0.021874999999999978,80,,
AlphaEdit_L6_ONLY,90,NS,AT_WRITE_TO_CHECKPOINT,90000,59931,53270,47461,12470,5809,24260,59931,0.20807261684270245,-0.07401111111111114,,,
AlphaEdit_L6_ONLY,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,47948,47368,43284,4664,4084,27968,47948,0.09727204471510803,-0.00725000000000009,80,,
AlphaEdit_L6_ONLY,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9987,9683,9680,307,3,10,9987,0.030739961950535695,-0.030399999999999983,,,
AlphaEdit_L6_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,8759,8686,8633,126,53,188,8759,0.014385203790387031,-0.008111111111111069,90,,
AlphaEdit_L6_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,18957,17148,16881,2076,267,776,18957,0.10951099857572401,-0.09044999999999992,,,
AlphaEdit_L6_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,15624,15304,14827,797,477,1899,15624,0.05101126472094214,-0.01777777777777778,90,,
AlphaEdit_L6_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,65726,58396,51657,14069,6739,27535,65726,0.2140553205732891,-0.07329999999999992,,,
AlphaEdit_L6_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,53270,52623,48252,5018,4371,32359,53270,0.09419936174206871,-0.007188888888888911,90,,
AlphaEdit_L7_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,100,100,100,0,0,0,100,0.0,0.0,,,
AlphaEdit_L7_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,184,184,184,0,0,16,184,0.0,0.0,,,
AlphaEdit_L7_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,848,848,848,0,0,152,848,0.0,0.0,,,
AlphaEdit_L7_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,500,499,499,1,0,0,500,0.002,-0.0020000000000000018,,,
AlphaEdit_L7_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,100,100,100,0,0,0,100,0.0,0.0,1,,
AlphaEdit_L7_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,935,940,926,9,14,51,935,0.009625668449197862,0.004999999999999893,,,
AlphaEdit_L7_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,184,187,182,2,5,11,184,0.010869565217391304,0.015000000000000013,1,,
AlphaEdit_L7_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4027,3838,3782,245,56,917,4027,0.0608393344921778,-0.037800000000000056,,,
AlphaEdit_L7_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,848,775,758,90,17,135,848,0.10613207547169812,-0.07299999999999995,1,,
AlphaEdit_L7_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,1000,997,997,3,0,0,1000,0.003,-0.0030000000000000027,,,
AlphaEdit_L7_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,499,497,497,2,0,1,499,0.004008016032064128,-0.0040000000000000036,5,,
AlphaEdit_L7_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1902,1910,1882,20,28,70,1902,0.010515247108307046,0.0040000000000000036,,,
AlphaEdit_L7_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,940,944,928,12,16,44,940,0.01276595744680851,0.0040000000000000036,5,,
AlphaEdit_L7_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,7694,7147,6918,776,229,2077,7694,0.10085781128151806,-0.05469999999999997,,,
AlphaEdit_L7_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,3838,3557,3405,433,152,1010,3838,0.11281917665450755,-0.05619999999999992,5,,
AlphaEdit_L7_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,2000,1994,1994,6,0,0,2000,0.003,-0.0030000000000000027,,,
AlphaEdit_L7_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,997,994,994,3,0,3,997,0.003009027081243731,-0.0030000000000000027,10,,
AlphaEdit_L7_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3834,3806,3768,66,38,128,3834,0.017214397496087636,-0.007000000000000006,,,
AlphaEdit_L7_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1910,1876,1860,50,16,74,1910,0.02617801047120419,-0.017000000000000015,10,,
AlphaEdit_L7_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,14813,13680,12895,1918,785,4402,14813,0.12948086140552217,-0.05664999999999998,,,
AlphaEdit_L7_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,7147,6710,6224,923,486,2367,7147,0.12914509584441025,-0.04369999999999996,10,,
AlphaEdit_L7_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,3000,2990,2990,10,0,0,3000,0.0033333333333333335,-0.0033333333333332993,,,
AlphaEdit_L7_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1994,1990,1989,5,1,5,1994,0.0025075225677031092,-0.0020000000000000018,20,,
AlphaEdit_L7_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5734,5577,5517,217,60,206,5734,0.03784443669340774,-0.02616666666666667,,,
AlphaEdit_L7_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3806,3697,3653,153,44,150,3806,0.04019968470835523,-0.027249999999999996,20,,
AlphaEdit_L7_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,21476,19371,18067,3409,1304,7220,21476,0.15873533246414603,-0.0701666666666666,,,
AlphaEdit_L7_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,13680,12878,11962,1718,916,5404,13680,0.12558479532163744,-0.040100000000000025,20,,
AlphaEdit_L7_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,4000,3964,3964,36,0,0,4000,0.009,-0.009000000000000008,,,
AlphaEdit_L7_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2990,2964,2962,28,2,8,2990,0.009364548494983277,-0.008666666666666711,30,,
AlphaEdit_L7_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7649,7340,7258,391,82,269,7649,0.051117793175578505,-0.03862500000000002,,,
AlphaEdit_L7_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5577,5442,5359,218,83,340,5577,0.039089116012192934,-0.022499999999999964,30,,
AlphaEdit_L7_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,27933,25039,23018,4915,2021,10046,27933,0.17595675366054486,-0.07235000000000003,,,
AlphaEdit_L7_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,19371,18695,17175,2196,1520,9109,19371,0.11336533994114914,-0.022533333333333405,30,,
AlphaEdit_L7_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4999,4917,4917,82,0,1,4999,0.016403280656131225,-0.01639999999999997,,,
AlphaEdit_L7_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3964,3919,3911,53,8,28,3964,0.013370332996972755,-0.011249999999999982,40,,
AlphaEdit_L7_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9538,8927,8821,717,106,356,9538,0.07517299224156007,-0.06109999999999993,,,
AlphaEdit_L7_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7340,7054,6934,406,120,540,7340,0.0553133514986376,-0.03574999999999995,40,,
AlphaEdit_L7_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,34222,30342,27543,6679,2799,12979,34222,0.19516685173280346,-0.0776,,,
AlphaEdit_L7_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,25039,24161,22114,2925,2047,12914,25039,0.11681776428771116,-0.021949999999999914,40,,
AlphaEdit_L7_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5995,5793,5792,203,1,4,5995,0.03386155129274395,-0.03366666666666662,,,
AlphaEdit_L7_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4917,4797,4780,137,17,66,4917,0.0278625177954037,-0.02400000000000002,50,,
