arm,batch,stratum,ordinal_start,ordinal_end_exclusive,definition,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,arm_display_label,validation_origin,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99
MEMIT_L4_ONLY,90,middle,1800,7200,relative seen-prefix first20/middle60/last20 percent,PS,9277,10800,0.8589814814814815,5400,4301,0,ace5556d4163c82d1bc7257d3756ab05b262ae354e13f2ac008fdefe32d7e3e7,10800,2.5413947865600943,1.2682374715805054,0.2216828428208828,3.9850545525550842,6.910082769393923,26.861270904541016,5400,2.5413947865600943,1.5184095067670569,0.4250934273004532,3.7907422184944153,6.440895783901217,25.061291694641113,5626,10800,5797,10974,10800,7.737985628904016,7.507140398025513,5.0355448722839355,10.183019399642944,12.701059436798097,22.94189453125,5400,7.737985628904016,7.521453499794006,5.253227055072784,9.914624810218811,12.268657207489014,21.845345497131348,317,10800,434,10934,10800,5.196590842343921,5.181242942810059,1.9131971299648285,8.433767883107066,11.480715727992356,22.925670037046075,5400,5.196590842343921,5.241450417786837,2.1610179245471954,8.166925378143787,11.001779619511218,21.34327950203442,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,90,recent,7200,9000,relative seen-prefix first20/middle60/last20 percent,PS,3446,3600,0.9572222222222222,1800,1676,0,0f4cb170faff5051a7e3cf4d91d8fbbd4a02f7bac1f0b2257aa13cc30d81fb9d,3600,0.9257029400196978,0.08685075491666794,0.011118981055915356,0.748880535364151,3.2378195047378537,16.95088768005371,1800,0.9257029400196978,0.20373607194051147,0.029180740530136973,1.0861715748906136,2.9362297166138904,11.70447826385498,2930,3600,2994,3668,3600,10.114913072626416,9.907000064849854,7.1137367486953735,12.91014313697815,15.639571475982665,26.74962615966797,1800,10.114913072626416,9.968134641647339,7.27698427438736,12.650380611419678,15.111988687515261,23.976590156555176,37,3600,79,3644,3600,9.18921013260672,9.3205854203552,5.901553362607956,12.648757018148899,15.520325905643404,26.749603986985676,1800,9.18921013260672,9.260169492306886,6.090868276951369,12.275876785890432,14.960693690628977,23.976453737362135,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,90,early,0,1800,relative seen-prefix first20/middle60/last20 percent,NS,10076,18000,0.5597777777777778,1800,316,0,9d828e0d4c6e29c829db988b5a3fa3174cba22283d34e8300a48d756fc1a3c1a,18000,6.584181099718309,6.345900297164917,3.7053245306015015,9.08082103729248,11.692301750183105,28.098913192749023,1800,6.584181099718308,6.393507599830627,4.2634508311748505,8.623273038864136,10.706216659545898,18.945914554595948,1545,18000,1761,18240,18000,5.998541531798378,5.554085969924927,3.3302698135375977,8.164429903030396,10.741981029510498,24.044414520263672,1800,5.998541531798378,5.535150653123855,4.095125392079353,7.546160668134689,9.441550054550172,17.72571897506714,1554,18000,1776,18250,18000,-0.585639567919931,-0.6242437362670898,-3.4457711577415466,2.2198759019374847,5.091038775444031,23.61289155483263,1800,-0.585639567919931,-0.6909430384635926,-2.790361773967743,1.5493197605013846,3.993152993619442,14.922860550941294,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,90,middle,1800,7200,relative seen-prefix first20/middle60/last20 percent,NS,31666,54000,0.5864074074074074,5400,1037,0,75c2bf16801ba45a16c2ec7c6223aee1deffb9d3faeec509eadf897e45ecd4ee,54000,6.668780163109639,6.449580907821655,3.8383235931396484,9.108075618743896,11.670078659057616,32.926673889160156,5400,6.668780163109639,6.467204988002777,4.408856707066297,8.522646147012711,10.749254770278931,22.746911239624023,4351,54000,5125,54870,54000,5.841080104584082,5.408306121826172,3.1895406246185303,7.943279981613159,10.54138717651367,26.38279914855957,5400,5.841080104584081,5.405702757835388,3.9836381593719126,7.379513883590699,9.24187414646149,16.072046184539794,4943,54000,5495,54670,54000,-0.8277000585255567,-0.8743940591812134,-3.638315796852112,1.9260432124137878,4.785904765129089,23.196036815643424,5400,-0.827700058525557,-0.9517874736338854,-2.985842937976122,1.2264387533068657,3.7180703946203035,14.077178408239252,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,90,recent,7200,9000,relative seen-prefix first20/middle60/last20 percent,NS,10135,18000,0.5630555555555555,1800,330,0,3abe26ac1dda0cc32e8cdc4a60019e4f854c699138489c7d8cd3117587429084,18000,6.430381731000686,6.185914516448975,3.5736101865768433,8.884637832641602,11.5684232711792,32.2545280456543,1800,6.430381731000687,6.172187066078186,4.267514392733574,8.248260152339935,10.56805245399476,20.56828565597534,1678,18000,1971,18340,18000,5.797746867258918,5.352076768875122,3.1683429479599,7.94117283821106,10.45820140838623,24.25379180908203,1800,5.797746867258918,5.303216262813658,3.965512728691101,7.308995616436005,9.321963262557983,15.57206859588623,1659,18000,1865,18220,18000,-0.6326348637417681,-0.6949472427368164,-3.558579444885254,2.2732815742492676,5.151848495006562,22.2264311313902,1800,-0.6326348637417681,-0.7112587928771973,-2.8486227244138718,1.6137656588107347,3.9817568696849106,11.89451231956482,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,early,0,2000,relative seen-prefix first20/middle60/last20 percent,RS,1257,2000,0.6285,2000,1257,0,1ce8d069ee0018cec378b19cd6cc14967f99f77f759f4806f31bf86ff7c87c13,2000,4.982194644190168,4.607622861862183,1.8488301634788513,7.510981440544128,9.851229476928713,24.245737075805664,2000,4.982194644190168,4.607622861862183,1.8488301634788513,7.510981440544128,9.851229476928713,24.245737075805664,414,2000,431,2024,2000,6.648460258740932,6.375647068023682,3.9894919991493225,8.966794729232788,11.480233287811282,22.58807373046875,2000,6.648460258740932,6.375647068023682,3.9894919991493225,8.966794729232788,11.480233287811282,22.58807373046875,124,2000,142,2027,2000,1.6662656145507644,1.5670247077941895,-1.503132700920105,4.697836242616177,8.007503992319108,18.3685914427042,2000,1.6662656145507644,1.5670247077941895,-1.503132700920105,4.697836242616177,8.007503992319108,18.3685914427042,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,middle,2000,8000,relative seen-prefix first20/middle60/last20 percent,RS,4534,6000,0.7556666666666667,6000,4534,0,98d8e4f81433320fa2d0fdd7298c998517443864a317fd4f328213eca9c7a249,6000,3.609446679275291,2.6761670112609863,0.6303858160972595,5.730808138847351,8.602109813690186,21.560808181762695,6000,3.609446679275291,2.6761670112609863,0.6303858160972595,5.730808138847351,8.602109813690186,21.560808181762695,2158,6000,2230,6103,6000,6.855631180993786,6.599416971206665,4.26397705078125,9.153908491134644,11.566503810882569,25.35325050354004,6000,6.855631180993786,6.599416971206665,4.26397705078125,9.153908491134644,11.566503810882569,25.35325050354004,307,6000,352,6078,6000,3.246184501718495,3.1585792303085327,0.08927774429321289,6.410584211349487,9.504709684848788,23.666139834560454,6000,3.246184501718495,3.1585792303085327,0.08927774429321289,6.410584211349487,9.504709684848788,23.666139834560454,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,recent,8000,10000,relative seen-prefix first20/middle60/last20 percent,RS,1931,2000,0.9655,2000,1931,0,75804e1923dbeaa297a06724226eab84b53289f8dc18ad8444a453c1923887b8,2000,0.7102507457263136,0.029231357388198376,0.0035302836331538856,0.38820046931505203,2.331969118118289,13.488492012023926,2000,0.7102507457263136,0.029231357388198376,0.0035302836331538856,0.38820046931505203,2.331969118118289,13.488492012023926,1693,2000,1728,2036,2000,10.290780283108354,9.985825061798096,7.147401332855225,13.157740354537964,16.279515075683594,29.37495994567871,2000,10.290780283108354,9.985825061798096,7.147401332855225,13.157740354537964,16.279515075683594,29.37495994567871,19,2000,31,2022,2000,9.580529537382041,9.565040732646594,6.188386410474777,12.999037713409052,16.19170123615768,29.37470046072849,2000,9.580529537382041,9.565040732646594,6.188386410474777,12.999037713409052,16.19170123615768,29.37470046072849,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,early,0,2000,relative seen-prefix first20/middle60/last20 percent,PS,2574,4000,0.6435,2000,1052,0,35eabe983b8c3768e8d7f4c73686cc652c162e3370bcc0877b07ce5cc4d2bbf6,4000,5.154097817324218,4.775088787078857,2.1707916259765625,7.593338131904602,10.16893835067749,21.150604248046875,2000,5.154097817324218,4.842863380908966,2.5179023444652557,7.333597898483276,9.605823516845703,16.32079267501831,733,4000,772,4048,4000,6.7856809944433625,6.680225610733032,4.249699592590332,9.010777473449707,11.279139995574951,24.77303123474121,2000,6.7856809944433625,6.696585178375244,4.5719524919986725,8.848639488220215,10.785301017761231,21.33662986755371,195,4000,236,4054,4000,1.6315831771191442,1.4617635011672974,-1.2972540259361267,4.51505321264267,7.34197380542755,18.494369000196457,2000,1.6315831771191442,1.5732882022857666,-1.0592850521206856,4.201593641191721,6.743290764093405,16.57535220682621,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,middle,2000,8000,relative seen-prefix first20/middle60/last20 percent,PS,8768,12000,0.7306666666666667,6000,3731,0,62613db1323b8b7fc8ae4507b3495df67c86a033a1fd86b8683d4c5ee2054f18,12000,4.024691840752933,3.2824387550354004,0.9966402053833008,6.315574407577515,8.981464576721192,20.08787727355957,6000,4.024691840752933,3.4229098856449127,1.504734605550766,5.956072747707367,8.36803321838379,18.7223482131958,3772,12000,3947,12206,12000,6.928731708027151,6.76652717590332,4.458389759063721,9.145491361618042,11.39152297973633,26.594871520996094,6000,6.928731708027151,6.813409090042114,4.766042917966843,8.846116542816162,10.947558641433718,22.191495895385742,571,12000,690,12156,12000,2.9040398672742183,2.8317294120788574,-0.2513289451599121,6.015575099736452,9.012792563438417,24.000534415245056,6000,2.9040398672742183,2.88996484875679,0.0709373950958252,5.687638163566589,8.382135041058064,19.618995747718145,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,recent,8000,10000,relative seen-prefix first20/middle60/last20 percent,PS,3624,4000,0.906,2000,1702,0,79f57b4b6c240487ea6eb5193d1ef069ad501b54c49be940092cdfc2f485ffd3,4000,1.819921646468345,0.455415278673172,0.04945122729986906,2.7294756174087524,5.773979902267456,15.1923189163208,2000,1.819921646468345,0.8822665869956836,0.14736447390168905,2.787259502336383,5.041439974308015,13.210335731506348,2624,4000,2687,4072,4000,8.777619885997847,8.52749252319336,6.028853893280029,11.189355611801147,13.884076595306396,26.74201202392578,2000,8.777619885997847,8.542195081710815,6.320369124412537,10.99381548166275,13.483698654174805,25.34739398956299,67,4000,94,4044,4000,6.957698239529502,7.047276331111789,3.569135755300522,10.307424041442573,13.460974069871007,26.741926792914455,2000,6.957698239529502,7.069085717201233,3.9940866138786077,9.979076946372516,12.76675490345806,25.347311500139767,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,early,0,2000,relative seen-prefix first20/middle60/last20 percent,NS,11362,20000,0.5681,2000,379,0,b7773b22168e5b8e1f3d8d2a7d56f08b11698968734e2a4bcc0a7d4ae54b0be6,20000,6.850162065478374,6.764745712280273,3.9951083064079285,9.460031986236572,11.894609546661382,28.370779037475586,2000,6.850162065478375,6.7786495804786675,4.585781539976597,8.911130267381669,10.993258676528932,18.500033378601074,1766,20000,1911,20240,20000,6.173708959584287,5.912595510482788,3.5165600776672363,8.420397996902466,10.832438755035401,25.28723907470703,2000,6.173708959584286,5.945060968399048,4.23174861073494,7.8050143122673035,9.520719347000123,17.970815086364745,1753,20000,1901,20270,20000,-0.6764531058940867,-0.6923484802246094,-3.6003360748291016,2.258857473731041,5.062500810623169,19.725223183640537,2000,-0.6764531058940868,-0.7579897761344909,-2.9794906571507456,1.726620251685381,4.1205197489261645,12.839248484745621,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,middle,2000,8000,relative seen-prefix first20/middle60/last20 percent,NS,35095,60000,0.5849166666666666,6000,1175,0,4c7f1f53a31065a649664bfb58baac97dac3b18fc146b018aca0bdc1f320feb0,60000,6.868377184890463,6.734177827835083,4.095667481422424,9.383686304092407,11.857397937774657,29.35490608215332,6000,6.868377184890463,6.719453728199005,4.714113156497478,8.922221231460572,10.859987454414368,19.999438762664795,4851,60000,5453,61030,60000,5.9950745586358165,5.728843927383423,3.336019277572632,8.241316795349121,10.627501869201659,27.581714630126953,6000,5.995074558635817,5.745978873595595,4.115865111351013,7.574485725164413,9.430041637420656,18.631270122528075,5805,60000,6237,60780,60000,-0.8733026262546468,-0.8842358589172363,-3.7443673610687256,1.9791845381259918,4.774108040332794,20.121833801276807,6000,-0.8733026262546469,-0.8906339704990387,-3.1662676468491555,1.4312783867120744,3.694455427452922,11.137694501876831,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L4_ONLY,100,recent,8000,10000,relative seen-prefix first20/middle60/last20 percent,NS,11391,20000,0.56955,2000,362,0,ba0cb349c3f83780c15d1909f6da7296fe8d3ecdbe06d7e1d682575652e324c6,20000,6.662263706018385,6.553746938705444,3.8592071533203125,9.203283786773682,11.651052379608155,28.10835075378418,2000,6.662263706018387,6.503544491529464,4.479657763242721,8.621512067317964,10.65798117160797,15.735546112060547,1830,20000,2048,20360,20000,5.96479605964974,5.711656093597412,3.351589798927307,8.166849851608276,10.52080945968628,27.581714630126953,2000,5.96479605964974,5.722612172365189,4.050182875990867,7.520763497799635,9.513116245269774,14.961508655548096,1958,20000,2081,20220,20000,-0.6974676463686461,-0.7432563304901123,-3.5634095817804337,2.188601493835449,5.037618529796601,18.1579087585269,2000,-0.6974676463686461,-0.7570664137601852,-2.867069625854492,1.5632244918495417,3.956974277943374,12.938057901710271,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,early,0,20,relative seen-prefix first20/middle60/last20 percent,RS,20,20,1.0,20,20,0,e5d76bf1083c575ea19b304eaf4deb086d5b9af2d8a863e63fe5ea3b8f99de29,20,0.002940304174262565,0.0021288366988301277,0.0009281404782086611,0.002977343392558396,0.006169139361009003,0.01651287078857422,20,0.002940304174262565,0.0021288366988301277,0.0009281404782086611,0.002977343392558396,0.006169139361009003,0.01651287078857422,20,20,20,20,20,14.738306427001953,15.639197826385498,13.969934463500977,17.045750617980957,19.17246742248535,19.93353843688965,20,14.738306427001953,15.639197826385498,13.969934463500977,17.045750617980957,19.17246742248535,19.93353843688965,0,20,2,22,20,14.73536612282769,15.638545074529247,13.96875752240885,17.04458484708448,19.16998860759195,19.930457693291828,20,14.73536612282769,15.638545074529247,13.96875752240885,17.04458484708448,19.16998860759195,19.930457693291828,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,middle,20,80,relative seen-prefix first20/middle60/last20 percent,RS,60,60,1.0,60,60,0,98cf05837ffa2d21d7c6c80733d7dce0cf5b40fcb7a85140356cce1a562a59cf,60,0.002004795587223877,0.001164413581136614,0.00038863616646267474,0.0023683806066401303,0.0038338817888870845,0.018542403355240822,60,0.002004795587223877,0.001164413581136614,0.00038863616646267474,0.0023683806066401303,0.0038338817888870845,0.018542403355240822,60,60,60,60,60,14.556664323806762,14.179630279541016,11.437251091003418,17.30566930770874,19.79084129333496,25.398399353027344,60,14.556664323806762,14.179630279541016,11.437251091003418,17.30566930770874,19.79084129333496,25.398399353027344,0,60,1,61,60,14.554659528219538,14.176373576803599,11.435715819490724,17.303185281867627,19.79062142567709,25.398161677949247,60,14.554659528219538,14.176373576803599,11.435715819490724,17.303185281867627,19.79062142567709,25.398161677949247,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,recent,80,100,relative seen-prefix first20/middle60/last20 percent,RS,20,20,1.0,20,20,0,db22853f5a8f0a4f295ea44e8e623cefdea5170c4ba75e047c327d942df891f7,20,0.0024836398253683,0.0016829468659125268,0.0006878390995552763,0.0025979463825933635,0.004280361114069823,0.013986782170832157,20,0.0024836398253683,0.0016829468659125268,0.0006878390995552763,0.0025979463825933635,0.004280361114069823,0.013986782170832157,20,20,21,21,20,15.051824569702148,15.355665683746338,12.248571872711182,18.554880142211914,19.952863883972167,21.00338363647461,20,15.051824569702148,15.355665683746338,12.248571872711182,18.554880142211914,19.952863883972167,21.00338363647461,0,20,0,20,20,15.04934092987678,15.353708618349629,12.246506879804656,18.543947436119197,19.951881303370463,21.00108494516462,20,15.04934092987678,15.353708618349629,12.246506879804656,18.543947436119197,19.951881303370463,21.00108494516462,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,early,0,20,relative seen-prefix first20/middle60/last20 percent,PS,39,40,0.975,20,19,0,206577334ef371dd95cd175e5ea8876d8f7d4d7489252d63abbb9852fd4992cf,40,1.2371770789381116,0.4886341392993927,0.11877595819532871,1.5240982472896576,3.8687523126602175,7.817858695983887,20,1.2371770789381116,0.8207081686705351,0.20921575278043747,1.5891890600323677,2.3295406550169018,6.118001222610474,28,40,28,40,40,10.352639338374138,11.390254020690918,7.589688420295715,12.825679540634155,13.893841648101807,16.508056640625,20,10.352639338374138,11.113646745681763,8.623952209949493,12.393679022789001,13.525701904296875,15.757699489593506,0,40,4,44,40,9.115462259436026,10.083998341113329,6.228936523199081,11.712605201173574,13.03392697321251,16.449335794895887,20,9.115462259436026,9.879294574260712,7.301709939492866,11.27611789200455,12.272078737709672,15.668477384373546,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,middle,20,80,relative seen-prefix first20/middle60/last20 percent,PS,115,120,0.9583333333333334,60,56,0,21d3c080776f4a5070b410341c83a42152afb53047b22a6e7ff3c2402eecf6f9,120,1.7199128988975039,0.30319394171237946,0.04359170142561197,2.966573715209961,5.007742691040041,11.46380615234375,60,1.7199128988975039,0.9759435392916203,0.11411780980415642,2.914939669892192,4.278119099140168,8.308200597763062,75,120,75,120,120,9.915537357827027,9.281270027160645,7.498313903808594,11.938120365142822,15.414990615844728,22.264360427856445,60,9.915537357827027,9.504411697387695,7.645010530948639,12.020031094551086,14.534864616394044,20.900107383728027,3,120,5,122,120,8.195624458929524,8.238406050484627,5.601454219780862,10.532476041465998,14.180357690923849,22.26214927691035,60,8.195624458929524,8.197767622303218,5.397612482309341,9.865555889438838,12.98306407816708,17.823435516445898,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,recent,80,100,relative seen-prefix first20/middle60/last20 percent,PS,36,40,0.9,20,17,0,99d731574102ac017e1e298911644ca505cba16af62419bb74320d55d72d0b4d,40,1.658475759915018,0.5364770442247391,0.017955635441467166,2.7563781142234802,4.284957361221315,8.546892166137695,20,1.658475759915018,1.525784421741264,0.0986018170369789,2.1399726569652557,5.009857130050659,5.208045959472656,26,40,28,42,40,9.853582125902175,9.42051649093628,7.651220440864563,12.454262256622314,14.991639709472658,19.587278366088867,20,9.853582125902175,9.331990003585815,8.046774685382843,12.24806261062622,14.329217576980593,17.248114109039307,0,40,0,40,40,8.195106365987158,8.526179132983088,5.564649164676666,11.407644448801875,14.97406368632801,19.58507256768644,20,8.195106365987158,8.686062060296535,6.133979812228063,10.69444985681912,14.198847040720285,15.526932530803606,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,early,0,20,relative seen-prefix first20/middle60/last20 percent,NS,159,200,0.795,20,7,0,d8c2feb3ed8fa1ff67378739af8a4784fa7bd2dfc3c21613110c357ae46ac5f9,200,10.474113124907017,10.13476848602295,8.029314517974854,12.741991519927979,15.074800586700439,22.87342643737793,20,10.474113124907017,9.692746344208718,8.780797570943832,12.04651107788086,13.337526516914368,18.910342311859132,1,200,1,200,200,6.218530872073025,5.920004606246948,2.816817581653595,9.247438669204712,11.729447174072265,18.833627700805664,20,6.218530872073026,6.595544457435608,4.722878897190094,7.630529183149338,8.131492786407474,12.25337781906128,21,200,40,220,200,-4.255582252833992,-3.88130784034729,-8.312515586614609,-0.46586108207702637,3.24257698059082,8.910449504852295,20,-4.2555822528339915,-3.3870978131890297,-7.024069362878799,-2.243089126050472,-0.7695153617858836,4.7758543491363525,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,middle,20,80,relative seen-prefix first20/middle60/last20 percent,NS,539,600,0.8983333333333333,60,39,0,1140838d55b67098a94ebc921ee3c196d0095b81b345b39f09526fc61041c3d8,600,11.363256699299285,11.37340497970581,8.641992330551147,14.055330038070679,16.209333992004396,23.5407772064209,60,11.363256699299283,11.539284563064577,9.167839455604554,13.427533102035522,14.98078694343567,20.211980628967286,6,600,6,600,600,5.365944706899366,5.291618347167969,2.3902265429496765,7.782313346862793,10.25294179916382,16.316699981689453,60,5.365944706899367,5.374366250925231,3.504763194931729,6.58175465464592,8.809194054603577,11.242377758026123,100,600,110,610,600,-5.9973119923999185,-5.753388054668903,-9.230398058891296,-2.812666594982147,0.040529251098639155,10.171574706677347,60,-5.9973119923999185,-6.378887560963631,-8.77295368872583,-3.6443247854709626,-0.9792520952224723,1.9609795570373536,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,1,recent,80,100,relative seen-prefix first20/middle60/last20 percent,NS,169,200,0.845,20,11,0,e97fee19e80eeeadd45302ea42b52a84826a5df3e592392c5e34cc0b1ce361fd,200,11.168904366493225,11.701541900634766,8.099203824996948,14.591817378997803,16.094442558288574,19.762184143066406,20,11.168904366493225,11.813847017288207,8.465785229206086,14.333201146125793,14.997010707855226,15.87216501235962,1,200,3,210,200,5.271723135714419,4.834829807281494,1.964911162853241,7.983674883842468,10.393133735656736,17.34767723083496,20,5.271723135714419,5.6283034617081285,3.9280032873153683,6.68494536653161,7.085987462401392,8.861591815948486,32,200,32,200,200,-5.897181230778806,-5.909264802932739,-9.476961836218834,-2.470661371946335,1.7500787019729611,7.707815170288086,20,-5.8971812307788065,-6.43453266620636,-8.776270073652267,-2.2767378002405168,-0.34010916531085766,1.6955512046813965,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,5,early,0,100,relative seen-prefix first20/middle60/last20 percent,RS,100,100,1.0,100,100,0,ac1b75944dab1213572ba331061bc11b08605b20faae4a01701fc8ec25189cca,100,0.014366150677014957,0.0016518873162567616,0.0007413558632833883,0.002845942508429289,0.0059401270467787995,1.0299626588821411,100,0.014366150677014957,0.0016518873162567616,0.0007413558632833883,0.002845942508429289,0.0059401270467787995,1.0299626588821411,100,100,101,101,100,14.317213821411134,14.149610996246338,11.333966732025146,17.06855344772339,19.58463401794434,25.7169246673584,100,14.317213821411134,14.149610996246338,11.333966732025146,17.06855344772339,19.58463401794434,25.7169246673584,0,100,3,103,100,14.302847670734117,14.144701602868736,11.330269440397387,16.992870017595123,19.581609643553385,25.716712378154625,100,14.302847670734117,14.144701602868736,11.330269440397387,16.992870017595123,19.581609643553385,25.716712378154625,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,5,middle,100,400,relative seen-prefix first20/middle60/last20 percent,RS,300,300,1.0,300,300,0,2b2ba568ff3458b9ccc79cbcb906e25232e8b258a9adea3b5e2939c217078c7d,300,0.009200224098167382,0.0009869828936643898,0.0005239663441898301,0.0018839364347513765,0.0036935104755684736,2.151254177093506,300,0.009200224098167382,0.0009869828936643898,0.0005239663441898301,0.0018839364347513765,0.0036935104755684736,2.151254177093506,299,300,304,305,300,14.704938675562541,14.65517807006836,11.647188901901245,17.419375896453857,20.071844291687018,26.466487884521484,300,14.704938675562541,14.65517807006836,11.647188901901245,17.419375896453857,20.071844291687018,26.466487884521484,0,300,4,304,300,14.695738451464374,14.652969257644145,11.643186809902545,17.41867479553912,20.07103018891067,26.465992335113697,300,14.695738451464374,14.652969257644145,11.643186809902545,17.41867479553912,20.07103018891067,26.465992335113697,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,5,recent,400,500,relative seen-prefix first20/middle60/last20 percent,RS,100,100,1.0,100,100,0,0c797f18afa11c683352e7c003a064e780c17f5dfd00b423d49dfb7f2b68f061,100,0.001877041876250587,0.0012284712865948677,0.0005639690643874928,0.0020842275116592646,0.0035735180368647004,0.021978730335831642,100,0.001877041876250587,0.0012284712865948677,0.0005639690643874928,0.0020842275116592646,0.0035735180368647004,0.021978730335831642,100,100,101,101,100,14.70110195159912,14.285362720489502,11.900644063949585,17.021825790405273,19.648741531372075,25.876564025878906,100,14.70110195159912,14.285362720489502,11.900644063949585,17.021825790405273,19.648741531372075,25.876564025878906,0,100,0,100,100,14.69922490972287,14.283569147024537,11.899351829575608,17.020414544080268,19.647335415949424,25.875576387974434,100,14.69922490972287,14.283569147024537,11.899351829575608,17.020414544080268,19.647335415949424,25.875576387974434,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L4_ONLY,5,early,0,100,relative seen-prefix first20/middle60/last20 percent,PS,193,200,0.965,100,95,0,f265af30507e90e2c16ac73fd7a87d079db1cc261626b92f5fc1617da342b189,200,1.4639034316111066,0.32701995968818665,0.04555540904402733,2.491526186466217,4.278727483749388,9.78890609741211,100,1.4639034316111066,0.8944823333295062,0.1379753341898322,2.311681143939495,3.604541468620302,8.329545974731445,131,200,133,202,200,9.974352639317512,9.684076309204102,7.6174622774124146,12.293809652328491,15.013405990600585,21.95553207397461,100,9.974352639317512,9.779149055480957,7.765540361404419,12.288233637809753,14.824094820022584,20.542400360107422,2,200,8,206,200,8.510449207706406,8.608432650566101,5.626388989388943,11.135896287858486,14.347363490611315,21.95289792167023,100,8.510449207706406,8.596151737263426,5.9630888442043215,10.774256722070277,12.965697732288394,17.694257207447663,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE,,,,,,
