family,metric,arm,subset,original_denominator,excluded_count,excluded_rate,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
AlphaEdit,RS,AlphaEdit_L5_ONLY,active,10000,217,0.0217,9783,9772,9736,0.9988756005315343,0.9951957477256466,9734,38,2,9,9772,0.003888661481784691,14.20565235678764,13.951611794764176,19.62161500635557,12.111482932225513,12.076162502169609,17.860722849844024,-2.094169424562124,-1.4055142482393421,0.5328279143432155,0.1989380775354521,0.0069290585815906525,0.22477996349334717,12.310421009760967,12.143749237060547,17.8785457611084,0.1668353180532285,0.003842630423605442,0.18770272936671972,-1.9273341065088956,-1.3623371124267578,0.5515956878662109
AlphaEdit,RS,AlphaEdit_L5_ONLY,superseded,10000,9783,0.9783,217,217,198,1.0,0.9124423963133641,198,19,0,0,217,0.08755760368663594,12.137938330266763,12.319268882274628,17.981941888225265,6.536444352758664,6.463955760002136,12.674984455108643,-5.6014939775081,-4.7920250981114805,0.05425161123275757,2.435795367245556,1.7033296823501587,6.439903736114502,8.97223972000422,8.472257614135742,13.881983757019043,2.08133039244103,1.1623939054552466,5.683377856737934,-3.52016358506707,-3.003018379211426,0.7226295471191406
AlphaEdit,RS,AlphaEdit_L5_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,13.409546573500847,13.13738876505522,18.407898954232223,11.049442787806038,12.413636555778794,17.22233746451093,-2.3601037856948097,-1.861989983532112,1.1348773567005992,0.30356805737828835,0.0012842511059716344,1.5120865106582642,11.353010845184325,12.414920806884766,17.22329330444336,0.30258473128196783,0.0005751021963078529,1.5108148795552552,-2.057519054412842,-1.860300064086914,1.1349029541015625
AlphaEdit,RS,AlphaEdit_L5_ONLY,superseded_different_target,10000,9788,0.9788,212,212,193,1.0,0.910377358490566,193,19,0,0,212,0.08962264150943396,12.10794756981313,12.297337517433334,17.950630233623087,6.430005710422641,6.307442903518677,12.62005615234375,-5.677941859390489,-4.822878816223238,0.04894727101782337,2.4860837471952557,1.753838062286377,6.439903736114502,8.916089457617897,8.424051761627197,13.820212364196777,2.123281941053272,1.1717850427048688,5.683377856737934,-3.554659918337217,-3.074420213699341,0.5831699371337891
AlphaEdit,RS,AlphaEdit_L6_ONLY,all,10000,0,0.0,10000,9987,9683,0.9987,0.9683,9680,307,3,10,9987,0.030739961950535695,14.749174503251274,14.542439201759407,20.193371082787053,10.677630960185665,10.874710453441367,17.453728282358497,-4.071543543065606,-2.7416490545729175,0.32431427587289363,0.7839647940823552,0.019938872195780277,2.701932430267334,11.46159575426802,11.238438606262207,17.501604080200195,0.7441299699026039,0.016216402320424095,2.5488180086249486,-3.327413573163003,-2.499351739883423,0.38915443420410156
AlphaEdit,RS,AlphaEdit_L6_ONLY,common_atwrite_success,10000,41,0.0041,9959,9959,9655,1.0,0.9694748468721759,9655,304,0,0,9959,0.030525153127824077,14.79495535795338,14.562461360677844,20.210247010807507,10.7083685740053,10.890552788507193,17.47091774456203,-4.086586783948079,-2.7514039231755305,0.31662182533182204,0.7706304348132628,0.019680235534906387,2.634766101837158,11.478999008818562,11.25833797454834,17.51088523864746,0.7449481437975041,0.016174851974938065,2.55044973641634,-3.3416386401505758,-2.5109167098999023,0.3838462829589844
AlphaEdit,RS,AlphaEdit_L6_ONLY,common_support,10000,98,0.0098,9902,9901,9608,0.9998990103009493,0.9703090284790952,9608,293,0,1,9901,0.029592970407029594,14.853965777297608,14.599873870873125,20.231511978941853,10.755752698866106,10.929077997803688,17.493376983795315,-4.0982130784315025,-2.755923875811277,0.30512041063047945,0.7619807799408311,0.019318408332765102,2.604273557662964,11.517733478806935,11.290270805358887,17.546646118164062,0.7402768324671744,0.016087144787888974,2.527554285945371,-3.357936245964329,-2.528015613555908,0.3739604949951172
AlphaEdit,RS,AlphaEdit_L6_ONLY,active,10000,217,0.0217,9783,9771,9484,0.9987733823980374,0.9694367780844322,9481,290,3,9,9771,0.029679664312762255,14.800850955641828,14.588583219330758,20.271284579881467,10.773292463652707,10.962475147098303,17.527373671531677,-4.027558491989121,-2.6975364041281864,0.33472568402066827,0.750131632126016,0.018325192853808403,2.513941764831543,11.523424095778722,11.312898635864258,17.570960998535156,0.7173459103354324,0.01487806549994275,2.3327309030573815,-3.310212581653689,-2.4765796661376953,0.39133358001708984
AlphaEdit,RS,AlphaEdit_L6_ONLY,superseded,10000,9783,0.9783,217,216,199,0.9953917050691244,0.9170506912442397,199,17,0,1,216,0.0787037037037037,12.419447619671516,12.41085770225618,17.743911083205603,6.364928248581693,6.512439727783203,12.291229307826143,-6.054519371089823,-5.9027205219026655,-0.7320778667926788,2.309263519514921,1.459563970565796,6.186233043670654,8.674191768096614,8.75915241241455,12.918457984924316,1.9516343696520928,1.152567984408961,5.737186844460666,-4.10288500143773,-3.8568530082702637,0.1328716278076172
AlphaEdit,RS,AlphaEdit_L6_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,13.7615295189491,13.085025461565237,17.375893238699064,8.007391329889652,8.5706722214818,12.291229307826143,-5.754138189059449,-5.9027205219026655,-0.7937961537390947,0.15313303839648143,0.038837987929582596,0.6483548879623413,8.160524368286133,8.609601020812988,12.292142868041992,0.1520717675506603,0.038134645437821746,0.6459523711819202,-5.602066421508789,-5.864585876464844,-0.7937650680541992
AlphaEdit,RS,AlphaEdit_L6_ONLY,superseded_different_target,10000,9788,0.9788,212,211,194,0.9952830188679245,0.9150943396226415,194,17,0,1,211,0.08056872037914692,12.387794744688554,12.372613734885817,17.743911083205603,6.326190911758393,6.504627674818039,11.944995760917664,-6.061603832930162,-5.9161042549530976,-0.7320778667926788,2.3601156535035632,1.47181898355484,6.186233043670654,8.686306565261955,8.763362407684326,12.918457984924316,1.9940768838525984,1.230239904485643,5.737186844460666,-4.067526949077563,-3.8151774406433105,0.1328716278076172
AlphaEdit,RS,AlphaEdit_L7_ONLY,all,10000,0,0.0,10000,9984,9240,0.9984,0.924,9238,746,2,14,9984,0.07471955128205128,14.113732414491617,13.882757092331303,19.740294197865296,8.920282156440708,9.17367484048009,16.352921338751912,-5.19345025805091,-3.663462607888505,0.4700611613225192,1.9046963262619003,0.10689612850546837,7.034550666809082,10.824978482702607,10.62768268585205,16.659025192260742,1.8545386809903244,0.08950693695805967,6.929616819834337,-3.338911577060586,-2.618347644805908,0.860443115234375
AlphaEdit,RS,AlphaEdit_L7_ONLY,common_atwrite_success,10000,41,0.0041,9959,9959,9218,1.0,0.9255949392509288,9218,741,0,0,9959,0.07440506074907119,14.158413432058403,13.906600089278072,19.756749105174094,8.953169201805105,9.214770743623376,16.368320506066084,-5.205244230253297,-3.6748124309815466,0.4678817926906049,1.8862221234960428,0.10426927357912064,6.983996391296387,10.839391325301149,10.64002799987793,16.67327308654785,1.8512724663573503,0.08919381380837876,6.91991861211136,-3.353971763895947,-2.6280622482299805,0.8491811752319336
AlphaEdit,RS,AlphaEdit_L7_ONLY,common_support,10000,167,0.0167,9833,9832,9113,0.9998983016373436,0.92677717888742,9113,719,0,1,9832,0.07312855980471929,14.265207324840253,13.992365222424269,19.775534101994708,9.01871478289134,9.30752146244049,16.384438455104828,-5.246492541948913,-3.7239204267971218,0.45073208399116993,1.878481989003948,0.10083198547363281,6.975078105926514,10.897196771895286,10.694286346435547,16.706567764282227,1.8476646639786698,0.08781278412789106,6.91991861211136,-3.3988278779702434,-2.6722278594970703,0.8098831176757812
AlphaEdit,RS,AlphaEdit_L7_ONLY,active,10000,217,0.0217,9783,9769,9058,0.9985689461310436,0.9258918532147603,9056,713,2,12,9769,0.07298597604667827,14.157301077825567,13.926254201040138,19.772922215401195,9.002183459246842,9.268859684467316,16.388015903532505,-5.155117618578725,-3.5840397604042664,0.48287692351732403,1.8379926707574044,0.09519488364458084,6.8735761642456055,10.840176130004247,10.636266708374023,16.70589256286621,1.7954873096958652,0.08101138757774606,6.781255334615707,-3.3596303088828594,-2.6280622482299805,0.8381805419921875
AlphaEdit,RS,AlphaEdit_L7_ONLY,superseded,10000,9783,0.9783,217,215,182,0.9907834101382489,0.8387096774193549,182,33,0,2,215,0.15348837209302327,12.14952857395692,12.472525112330914,17.5737132554641,5.227929873710653,4.867298126220703,12.35139536857605,-6.921598700246267,-6.374665379524231,-0.046695287222974,4.911893846079802,3.8025426864624023,12.571837425231934,10.139823719790455,10.363496780395508,14.994927406311035,4.51674865967094,3.229092718567699,11.75227177143097,-2.4048500405753264,-1.8630919456481934,2.3966522216796875
AlphaEdit,RS,AlphaEdit_L7_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,14.463379423803417,12.898313768557273,18.30184820096474,10.095124998956454,8.566179680405185,18.255152913741767,-4.368254424846964,-4.2762428122223355,0.705899612774374,0.05681053075240925,0.011143472976982594,0.19086912274360657,10.151935529708862,8.568156242370605,18.26629638671875,0.05618066958268173,0.010139043326489627,0.19016746466513723,-4.312073755264282,-4.274967193603516,0.7062454223632812
AlphaEdit,RS,AlphaEdit_L7_ONLY,superseded_different_target,10000,9788,0.9788,212,210,177,0.9905660377358491,0.8349056603773585,177,33,0,2,210,0.15714285714285714,12.094956619951105,12.456619545817375,17.564516199112404,5.113137535851082,4.722865104675293,11.993678741389886,-6.981819084100024,-6.488060599076562,-0.20482715964317322,5.0264005280450705,3.9703747034072876,12.571837425231934,10.139538063896152,10.373212337493896,14.844963073730469,4.621950734908871,3.544442965023336,11.75227177143097,-2.359868349191153,-1.8480956554412842,2.3966522216796875
AlphaEdit,RS,AlphaEdit_L8_ONLY,all,10000,0,0.0,10000,9988,9396,0.9988,0.9396,9393,595,3,9,9988,0.059571485782939526,13.60004889013434,13.312136761582224,19.14795507780218,9.340860449911181,9.600600407313323,16.323916769586504,-4.259188440223159,-2.755544084124267,0.786255267332308,1.4167838588777764,0.06424342095851898,5.237201690673828,10.757644308788958,10.518470764160156,16.54770278930664,1.3566722201615615,0.04761337302625179,5.041388233657926,-2.9025162200615973,-2.1150197982788086,0.9977989196777344
AlphaEdit,RS,AlphaEdit_L8_ONLY,common_atwrite_success,10000,41,0.0041,9959,9959,9370,1.0,0.9408575158148409,9370,589,0,0,9959,0.059142484185159154,13.639538566614224,13.328128201072104,19.159072106704116,9.366185601445874,9.619152069091797,16.337995351292193,-4.273352965168349,-2.767352275084704,0.7811488583683968,1.40144367103794,0.06275510042905807,5.169458389282227,10.767629272483815,10.522488594055176,16.561199188232422,1.3571881774065393,0.04765390930697322,5.041388233657926,-2.9161647877618098,-2.129868507385254,0.9796371459960938
AlphaEdit,RS,AlphaEdit_L8_ONLY,common_support,10000,216,0.0216,9784,9783,9217,0.999897792313982,0.9420482420278005,9217,566,0,1,9783,0.05785546355923541,13.789818802176534,13.430401043733582,19.21849667635979,9.461542920409249,9.742234277538955,16.39853293285705,-4.328275881767285,-2.8255148082971573,0.7586650070734322,1.3897436933721796,0.06008531339466572,5.149267196655273,10.85128661378143,10.617797374725342,16.594282150268555,1.3570517513450846,0.046608711942099035,5.057095741212834,-2.9712241304221996,-2.2011852264404297,0.935359001159668
AlphaEdit,RS,AlphaEdit_L8_ONLY,active,10000,217,0.0217,9783,9772,9204,0.9988756005315343,0.9408157007053051,9202,570,2,9,9772,0.058329922226770366,13.638874966296157,13.347334628473618,19.182144253631122,9.423199371192503,9.685680016875267,16.38838523486629,-4.2156755951036535,-2.706797933205962,0.7943021764513105,1.3728958303963104,0.05837062746286392,5.065249919891357,10.796095201588814,10.560930252075195,16.588359832763672,1.3225436030649795,0.04373804060742259,4.912671143189073,-2.893131992038674,-2.097745895385742,0.9865760803222656
AlphaEdit,RS,AlphaEdit_L8_ONLY,superseded,10000,9783,0.9783,217,216,192,0.9953917050691244,0.8847926267281107,191,25,1,0,216,0.11574074074074074,11.84965486667325,11.850778713822365,17.33403140993323,5.628779035647698,5.404023170471191,11.291043585166335,-6.220875831025552,-5.272134705912322,-0.0867698397487402,3.395385622168936,2.6700475215911865,7.745822906494141,9.024164657816634,9.277180671691895,12.839130401611328,2.8952909347047053,1.9497807014267892,7.355140447616577,-3.325584896320846,-3.0488243103027344,1.4849462509155273
AlphaEdit,RS,AlphaEdit_L8_ONLY,superseded_same_target_only,10000,9995,0.9995,5,5,5,1.0,1.0,5,0,0,0,5,0.0,13.617338446335634,12.299561847466975,21.15855604407261,9.275951805501245,10.090803914587013,20.38967876881361,-4.341386640834389,-1.1331057758070529,1.2723610684042796,0.48308731040451675,0.0168019849807024,1.6986780166625977,9.759039115905761,10.092381477355957,20.406166076660156,0.48201259450870565,0.016142137319548056,1.6969092048238963,-3.8593740463256836,-1.1175870895385742,1.2725400924682617
AlphaEdit,RS,AlphaEdit_L8_ONLY,superseded_different_target,10000,9788,0.9788,212,211,187,0.9952830188679245,0.8820754716981132,186,25,1,0,211,0.11848341232227488,11.807964216209514,11.798892691818764,17.08161934814416,5.542760809943605,5.387241780757904,11.238456591498107,-6.265203406265909,-5.345053593860939,-0.13538265228271484,3.464071903106776,2.738769054412842,7.745822906494141,9.00683271305038,9.266852855682373,12.769691467285156,2.9522078766904603,2.081965362536721,7.355140447616577,-3.312995529575449,-3.053910255432129,1.4849462509155273
AlphaEdit,PS,AlphaEdit_L4_ONLY,all,20000,0,0.0,20000,19403,19136,0.97015,0.9568,18980,423,156,441,19403,0.021800752460959645,8.731441366073616,8.745731219649315,14.671381466672756,7.916607730453696,7.909786239266396,13.808679580688477,-0.8148336356199194,-0.422118557151407,1.4304471537470818,1.589230836491704,0.4179297685623169,5.054843902587891,9.5058385669454,9.301262855529785,14.351522445678711,0.2268224487854597,0.014413369819521904,1.300937980413437,-0.5880111868344596,-0.34684228897094727,1.3669605255126953
AlphaEdit,PS,AlphaEdit_L4_ONLY,common_atwrite_success,20000,3601,0.18005,16399,16399,16181,1.0,0.9867065064942985,16181,218,0,0,16399,0.013293493505701567,9.531257039387281,9.343739748001099,15.083387032151222,8.636268159696993,8.467430591583252,14.170124351978302,-0.8949888796902893,-0.4836580753326416,1.3529781699180603,1.2568197297379922,0.3028060495853424,4.059118270874023,9.893087889434986,9.69227409362793,14.681734085083008,0.21783172130180667,0.013023540377616882,1.1440381854772568,-0.6771571583884827,-0.4146537780761719,1.2937369346618652
AlphaEdit,PS,AlphaEdit_L4_ONLY,common_support,20000,378,0.0189,19622,19098,18879,0.9732952808072571,0.9621343390072368,18746,352,133,391,19098,0.018431249345481203,8.879156566165756,8.834956169128418,14.740252060582861,8.043014686810261,8.004658292979002,13.856275368481874,-0.8361418793554949,-0.4348955068853684,1.409040093421936,1.5314766912800437,0.39650698006153107,4.899012088775635,9.574491378090306,9.357046127319336,14.382887840270996,0.23141484363296805,0.014422338805161417,1.2784264087677002,-0.6047270357225268,-0.35801243782043457,1.3468880653381348
AlphaEdit,PS,AlphaEdit_L4_ONLY,active,20000,434,0.0217,19566,19030,18816,0.9726055402228355,0.9616681999386691,18675,355,141,395,19030,0.018654755648975303,8.80616119050474,8.795883741229773,14.727065801620483,8.031846690835039,8.004658292979002,13.861416310071945,-0.7743144996696998,-0.41081129387021065,1.4242827594280243,1.5059544629556363,0.3915877938270569,4.778038024902344,9.537801153790676,9.335273742675781,14.366759300231934,0.19235206657588902,0.013074721675366163,1.1744951009750366,-0.5819624330938108,-0.34294986724853516,1.3416309356689453
AlphaEdit,PS,AlphaEdit_L4_ONLY,superseded,20000,19566,0.9783,434,373,320,0.8594470046082949,0.7373271889400922,305,68,15,46,373,0.18230563002680966,5.362851308886118,5.1882884204387665,11.765758037567139,2.721295521187868,2.423689365386963,8.759552001953125,-2.64155578769825,-2.211707592010498,1.784651279449463,5.343575363235255,5.365915775299072,9.252745628356934,8.064870884423122,8.0339994430542,12.40539264678955,1.7808489425929719,1.3119065407663584,5.932820716872811,-0.8607068451052781,-0.5413627624511719,2.910736083984375
AlphaEdit,PS,AlphaEdit_L4_ONLY,superseded_same_target_only,20000,19990,0.9995,10,10,10,1.0,1.0,10,0,0,0,10,0.0,6.425442925654352,6.577140709385276,13.188498616218567,9.073863190083648,9.088998168706894,13.5227878279984,2.6484202644292965,0.3974904273636639,8.346285983920097,1.1344328704784856,0.42108386754989624,2.014155149459839,10.208296060562134,10.004193305969238,13.554817199707031,-0.5990475437109126,-0.14131673611700535,-0.022979335364652798,2.0493727207183836,0.16010236740112305,8.481957912445068
AlphaEdit,PS,AlphaEdit_L4_ONLY,superseded_different_target,20000,19576,0.9788,424,363,310,0.8561320754716981,0.7311320754716981,295,68,15,46,363,0.18732782369146006,5.337790185849132,5.127798527479172,11.71457052230835,2.571470812015798,2.2652738094329834,8.513798207044601,-2.7663193738333334,-2.259436845779419,1.663423776626587,5.442847591838008,5.408143758773804,9.261417388916016,8.014318403853807,8.01663589477539,11.980499267578125,1.8369785767039124,1.4253756254911423,5.936235676519573,-0.929340797129421,-0.5470738410949707,2.795952796936035
AlphaEdit,PS,AlphaEdit_L5_ONLY,all,20000,0,0.0,20000,19303,18839,0.96515,0.94195,18673,630,166,531,19303,0.032637413873491165,8.706402879830248,8.709933005971834,14.830029536038637,7.294709075348258,7.253179058432579,13.35054862499237,-1.4116938044819909,-0.8952062726020813,1.252178955823183,1.866230211238553,0.5875216722488403,5.72467041015625,9.16093928658681,8.913399696350098,13.905241966247559,0.4909801910647062,0.06399619858711958,2.0891261100769043,-0.9207136134172847,-0.5729408264160156,1.365168571472168
AlphaEdit,PS,AlphaEdit_L5_ONLY,common_atwrite_success,20000,3601,0.18005,16399,16399,16055,1.0,0.9790231111653149,16055,344,0,0,16399,0.020976888834685042,9.600307222572534,9.35969361430034,15.255178332328796,8.070044123230147,7.88198665715754,13.73156285379082,-1.5302630993423856,-1.0077466368675232,1.1434870958328247,1.4719264724463081,0.4280669391155243,4.652651786804199,9.541970595676455,9.292569160461426,14.246047019958496,0.471540792115176,0.05771325947716832,1.9040756225585938,-1.0587223072272096,-0.7006745338439941,1.2655267715454102
AlphaEdit,PS,AlphaEdit_L5_ONLY,common_support,20000,446,0.0223,19554,18969,18561,0.9700828474992329,0.9492175513961337,18419,550,142,443,18969,0.0289946755232221,8.88343791544641,8.826675965450704,14.884374029934406,7.440377790535225,7.362709578126669,13.41247072070837,-1.4430601249111845,-0.9235424771904945,1.2322147488594055,1.7930718556619374,0.5490818023681641,5.547226428985596,9.233449646197162,8.984107971191406,13.951350212097168,0.49396176208659753,0.06362881232053041,2.076996386051178,-0.9490983628245869,-0.597442626953125,1.342947006225586
AlphaEdit,PS,AlphaEdit_L5_ONLY,active,20000,434,0.0217,19566,18944,18540,0.9682101604824696,0.9475620975160993,18390,554,150,472,18944,0.02924408783783784,8.797002255215618,8.769881722284481,14.865398645401001,7.409117910859335,7.341704845428467,13.408262378536165,-1.387884344356283,-0.8788349414244294,1.236497402191162,1.7788997376754392,0.549172580242157,5.473060131072998,9.188017648534773,8.94693374633789,13.935088157653809,0.4624961812701186,0.06112617067992687,1.9657859802246094,-0.9253881630861642,-0.5718713998794556,1.3419852256774902
AlphaEdit,PS,AlphaEdit_L5_ONLY,superseded,20000,19566,0.9783,434,359,299,0.8271889400921659,0.6889400921658986,283,76,16,59,359,0.2116991643454039,4.621915831926759,4.304597854614258,11.920936226844788,2.1368213435286263,2.2401435375213623,8.039559364318848,-2.485094488398133,-1.9389426708221436,2.5927515029907227,5.803345523994043,5.624593257904053,10.301677703857422,7.940166867522668,7.7444212436676025,11.938005447387695,1.7751233607442007,1.393191248178482,5.638662338256836,-0.7099711276539322,-0.6156084537506104,2.8836469650268555
AlphaEdit,PS,AlphaEdit_L5_ONLY,superseded_same_target_only,20000,19990,0.9995,10,10,10,1.0,1.0,10,0,0,0,10,0.0,8.073468125797808,8.99388522747904,12.098016388714314,8.238010839931666,8.698070298880339,11.626052739098668,0.16454271413385868,0.637986496090889,2.4210905879735947,1.032168431766331,0.1810697205364704,2.6388144493103027,9.270179271697998,9.532991886138916,11.646986961364746,-0.28311184979975224,-0.06286104116588831,0.0525786355137825,-0.11856913566589355,0.6895055770874023,1.7828216552734375
AlphaEdit,PS,AlphaEdit_L5_ONLY,superseded_different_target,20000,19576,0.9788,424,349,289,0.8231132075471698,0.6816037735849056,273,76,16,59,349,0.2177650429799427,4.540511296693952,4.267529606819153,11.89396047592163,1.9929253648398753,2.1392414569854736,7.603071928024292,-2.5475859318540763,-2.042698919773102,2.5927515029907227,5.915873285603187,5.792218446731567,10.384881973266602,7.908798650443062,7.725414991378784,11.938005447387695,1.8236666440117468,1.468418963253498,5.6512990072369576,-0.7239192878423294,-0.6172633171081543,2.9099206924438477
