entry,branch,subset,metric,numerator,denominator,percent,ties,token_correct,target_tokens,token_micro,prompt_macro,strict_count,unique_strict_count,new_nll_mean,true_nll_mean,desired_nll_mean,desired_margin_mean,desired_margin_p01,desired_margin_p05,desired_margin_median,desired_nll_p95,desired_nll_p99
70,H6,SUPERSEDED,RS,10,13,76.92307692307692,0,1,13,0.07692307692307693,0.07692307692307693,1,1,5.010848733095022,8.486084332832924,5.010848733095022,3.4752355997379007,-2.8812767601013185,-2.4358094215393065,2.832113742828369,10.344999313354483,13.184395217895503
70,H6,SUPERSEDED,PS,15,26,57.69230769230769,0,3,26,0.11538461538461539,0.11538461538461539,3,3,6.254946879469431,7.052964760706975,6.254946879469431,0.7980178812375436,-5.085110723972321,-4.679035127162933,0.6228117942810059,10.160272359848022,10.705918788909912
70,H56,ACTIVE,RS,416,499,83.36673346693387,0,258,503,0.5129224652087475,0.5140280561122245,256,256,2.866249728782937,7.686241668904712,2.866249728782937,4.819991940121775,-7.029286050796508,-3.3421374082565305,4.494121551513672,10.014856815338133,13.044418983459446
70,H56,ACTIVE,PS,708,998,70.94188376753507,0,263,1006,0.2614314115308151,0.26002004008016033,257,257,4.9142037576086866,7.446309393596554,4.9142037576086866,2.5321056359878673,-7.771059099435806,-4.3823832988739015,2.3286542892456055,11.610900592803949,14.331675729751586
70,H56,SUPERSEDED,RS,10,13,76.92307692307692,0,1,13,0.07692307692307693,0.07692307692307693,1,1,5.011472674516531,8.484821044481718,5.011472674516531,3.4733483699651866,-2.890055751800537,-2.436434268951416,2.8330259323120117,10.344130516052237,13.183041191101069
70,H56,SUPERSEDED,PS,15,26,57.69230769230769,0,3,26,0.11538461538461539,0.11538461538461539,3,3,6.254866352448096,7.05431899199119,6.254866352448096,0.7994526395430932,-5.089606732130051,-4.676942020654678,0.6220574378967285,10.163975715637207,10.713639259338379
70,MASS56,ACTIVE,RS,417,499,83.56713426853707,0,258,503,0.5129224652087475,0.5140280561122245,256,256,2.8682745559549776,7.687018185256717,2.8682745559549776,4.818743629301739,-7.078793416023254,-3.3310335278511047,4.509163200855255,10.00465631484985,13.062825851440403
70,MASS56,ACTIVE,PS,708,998,70.94188376753507,0,263,1006,0.2614314115308151,0.26002004008016033,257,257,4.91665589641747,7.447753322409664,4.91665589641747,2.531097425992194,-7.747497339248657,-4.365682649612427,2.316791296005249,11.656698226928707,14.327749395370484
70,MASS56,SUPERSEDED,RS,10,13,76.92307692307692,0,2,13,0.15384615384615385,0.15384615384615385,2,2,5.016123936726497,8.490783397967999,5.016123936726497,3.474659461241502,-2.85994441986084,-2.426881217956543,2.814765453338623,10.343614196777335,13.182462615966791
70,MASS56,SUPERSEDED,PS,15,26,57.69230769230769,0,3,26,0.11538461538461539,0.11538461538461539,3,3,6.256202584275832,7.054808795452118,6.256202584275832,0.7986062111762854,-5.092592686414719,-4.675022274255753,0.6279001235961914,10.166717290878296,10.70565152168274
80,NATIVE,ACTIVE,RS,350,497,70.4225352112676,0,162,501,0.32335329341317365,0.32193158953722334,159,159,4.70609680172857,7.504827044379543,4.70609680172857,2.7987302426509726,-8.860663604736327,-5.744576263427734,2.683168411254883,12.875867652893065,16.28332084655764
80,NATIVE,ACTIVE,PS,589,994,59.25553319919517,0,108,1002,0.10778443113772455,0.10714285714285714,105,105,7.023679476347517,7.909661882605696,7.023679476347517,0.8859824062581783,-8.890553269386292,-5.352855038642883,0.9282932281494141,14.083007383346557,17.434217166900627
80,NATIVE,SUPERSEDED,RS,11,15,73.33333333333333,0,1,15,0.06666666666666667,0.06666666666666667,1,1,6.371387966473898,7.785162830352784,6.371387966473898,1.4137748638788858,-4.043653526306152,-3.5092947006225588,1.1190814971923828,11.478037738800047,12.53066156387329
80,NATIVE,SUPERSEDED,PS,15,30,50.0,0,0,30,0.0,0.0,0,0,7.073705478509267,7.076107505957285,7.073705478509267,0.002402027448018392,-6.986688052415848,-5.14699399471283,-0.20470142364501953,11.644755029678343,11.990451965332031
80,SHAM,ACTIVE,RS,350,497,70.4225352112676,0,162,501,0.32335329341317365,0.32193158953722334,159,159,4.706097513361379,7.504827144160357,4.706097513361379,2.798729630798978,-8.860672550201416,-5.744589185714721,2.68316912651062,12.875865173339843,16.28333305358889
80,SHAM,ACTIVE,PS,589,994,59.25553319919517,0,108,1002,0.10778443113772455,0.10714285714285714,105,105,7.0236795808205486,7.90966213938276,7.0236795808205486,0.8859825585622123,-8.890548572540283,-5.352861094474792,0.9283013343811035,14.083008575439452,17.434223861694328
80,SHAM,SUPERSEDED,RS,11,15,73.33333333333333,0,1,15,0.06666666666666667,0.06666666666666667,1,1,6.371388236681621,7.7851637840271,6.371388236681621,1.4137755473454794,-4.043649959564209,-3.50929594039917,1.1190776824951172,11.478021144866942,12.530656719207762
80,SHAM,SUPERSEDED,PS,15,30,50.0,0,0,30,0.0,0.0,0,0,7.073704250653585,7.076105642318725,7.073704250653585,0.0024013916651407876,-6.98668300151825,-5.146990036964416,-0.20470237731933594,11.644756746292114,11.990448579788207
80,H5,ACTIVE,RS,350,497,70.4225352112676,0,162,501,0.32335329341317365,0.32193158953722334,159,159,4.704099598681738,7.506311495419239,4.704099598681738,2.8022118967375014,-8.758520441055298,-5.734620571136475,2.6836156845092773,12.841297531127928,16.25594306945803
80,H5,ACTIVE,PS,589,994,59.25553319919517,0,109,1002,0.10878243512974052,0.10814889336016097,106,106,7.022843057876247,7.911409860070218,7.022843057876247,0.888566802193971,-8.896884546279907,-5.350174194574356,0.935124397277832,14.072027301788326,17.44196935653686
80,H5,SUPERSEDED,RS,11,15,73.33333333333333,0,1,15,0.06666666666666667,0.06666666666666667,1,1,6.369327155749003,7.783703676859537,6.369327155749003,1.4143765211105346,-4.027367773056031,-3.5048903942108156,1.1460113525390625,11.481763839721678,12.53598289489746
80,H5,SUPERSEDED,PS,15,30,50.0,0,0,30,0.0,0.0,0,0,7.072097472349802,7.074662490685781,7.072097472349802,0.0025650183359781902,-6.9794553339481356,-5.134470725059509,-0.20100903511047363,11.640589904785156,11.954072980880737
80,H6,ACTIVE,RS,350,497,70.4225352112676,0,162,501,0.32335329341317365,0.32193158953722334,159,159,4.700985467055545,7.50210716450958,4.700985467055545,2.8011216974540347,-8.877129230499268,-5.763854265213013,2.704581320285797,12.816790390014647,16.33710876464846
80,H6,ACTIVE,PS,589,994,59.25553319919517,0,107,1002,0.10678642714570859,0.10613682092555332,104,104,7.023330418104437,7.910384879848532,7.023330418104437,0.8870544617440949,-8.902892174720764,-5.330233156681061,0.9421615600585938,14.083017063140868,17.42325241088866
80,H6,SUPERSEDED,RS,11,15,73.33333333333333,0,1,15,0.06666666666666667,0.06666666666666667,1,1,6.366193079948426,7.787650569279989,6.366193079948426,1.4214574893315632,-4.024091191291809,-3.5061790704727174,1.1259689331054688,11.483127784729001,12.534518470764159
80,H6,SUPERSEDED,PS,15,30,50.0,0,0,30,0.0,0.0,0,0,7.0792144974072775,7.075726616382599,7.0792144974072775,-0.0034878810246785482,-6.99317415356636,-5.1591938734054565,-0.20411396026611328,11.656462955474852,11.985937490463257
80,H56,ACTIVE,RS,350,497,70.4225352112676,0,162,501,0.32335329341317365,0.32193158953722334,159,159,4.699177262653883,7.503612568320882,4.699177262653883,2.804435305666999,-8.866665515899658,-5.754683589935302,2.697735548019409,12.784733009338378,16.31690841674807
80,H56,ACTIVE,PS,589,994,59.25553319919517,0,108,1002,0.10778443113772455,0.10714285714285714,105,105,7.022564299646353,7.912128445598666,7.022564299646353,0.8895641459523133,-8.909485807418823,-5.333267313241958,0.9421734809875488,14.072293472290037,17.43144386291503
80,H56,SUPERSEDED,RS,11,15,73.33333333333333,0,1,15,0.06666666666666667,0.06666666666666667,1,1,6.364178395271301,7.78607808748881,6.364178395271301,1.421899692217509,-4.008461651802063,-3.5019068002700804,1.1522216796875,11.4869571685791,12.539916915893553
80,H56,SUPERSEDED,PS,15,30,50.0,0,0,30,0.0,0.0,0,0,7.077381173769633,7.0740907688935595,7.077381173769633,-0.0032904048760732016,-6.986149080395698,-5.14686324596405,-0.21262359619140625,11.65237407684326,11.950263385772706
80,MASS56,ACTIVE,RS,350,497,70.4225352112676,0,162,501,0.32335329341317365,0.32193158953722334,159,159,4.706293242109351,7.504916588305467,4.706293242109351,2.7986233461961163,-8.859231872558594,-5.744212627410889,2.6827573776245117,12.876705741882324,16.28820167541506
80,MASS56,ACTIVE,PS,589,994,59.25553319919517,0,108,1002,0.10778443113772455,0.10714285714285714,105,105,7.0238379468050764,7.9097639536709945,7.0238379468050764,0.8859260068659182,-8.890605192184449,-5.353001123666763,0.928563117980957,14.083456897735594,17.434223442077627
80,MASS56,SUPERSEDED,RS,11,15,73.33333333333333,0,1,15,0.06666666666666667,0.06666666666666667,1,1,6.371391129493714,7.785111943880717,6.371391129493714,1.4137208143870035,-4.043883574008942,-3.509346306324005,1.1190185546875,11.477928447723386,12.530412349700926
