actual_progress,alias,batch,frobenius_cosine,native_cosine,native_norm_ratio,node,shadow_progress
0.9760671120260737,llama3-8b-inst,1,1.0,1.0,1.0,0,0.9760671120260737
0.9739389376635119,llama3-8b-inst,5,0.9999998846123537,0.9999998849819973,1.0009015823241623,0,0.9743895453038632
6.1149444821810015e-06,llama3-8b-inst,10,1.0,1.0,1.0000000014945134,0,6.114944491319867e-06
0.9830898705828498,qwen2.5-7b-inst,1,1.0,1.0,1.0,0,0.9830898705828498
0.9825465740517215,qwen2.5-7b-inst,5,0.9999999999914859,0.9999999999914863,1.0000113497688663,0,0.9825539362286728
0.9683197190997545,qwen2.5-7b-inst,10,0.9999885002792334,0.9999885288542072,1.016978045221626,0,0.9805125022657022
