L4_7_signed_progress,L4_step_norm,L5_step_norm,L6_step_norm,L7_step_norm,L8_energy_share,L8_step_norm,V_after,V_before,V_ratio,alias,arm,batch,batch_entry_to_node_energy,best_single_layer,effective_layers,entropy,finite_step_dissipation_defect,joint_minus_l8_improvement,joint_objective_improvement,joint_signed_progress,l8_objective_improvement,l8_shadow_native_cosine,materialization_discrepancy_normalized,max_layer,model_error_normalized,model_error_raw_activation,node,relative_joint_over_l8_improvement,supported_layers,total_step_energy
0.005688705352645365,0.0011246728795196973,0.001195661542318418,0.015388614381250278,0.09801298401219723,0.9994155652530626,4.103326134079365,0.03500556076695751,0.13219613225479687,0.07001111459595294,llama3-8b-inst,JV_NATIVE,5,142.6861363195394,8,1.005015699384946,0.005003162667581342,8.551463808931237e-06,7.379060622886291e-05,0.12862895403375074,0.2572579080675015,0.12855516342752188,0.9997087013584445,2.4258668677101686e-06,8,0.0004690360907618645,0.02338404870336532,1,0.0005736702656347583,"[4, 5, 6, 7, 8]",16.847131411601868
0.001445739357848226,0.000561805840505891,0.0005043360485782551,0.008593684779802336,0.0504127474570999,0.9994339687612318,2.149139673829482,0.00928766594023632,0.03500556076695751,0.018575330039694415,llama3-8b-inst,JV_NATIVE,5,198.35095351437647,8,1.0048838988827533,0.004872011337937662,8.575011089424767e-07,1.9822011536878292e-05,0.03402542443196439,0.06805084886392879,0.034005602420427515,0.9997179027887458,2.4258668677101686e-06,8,0.00012407823748061578,0.006186380360775131,2,0.0005825647105890901,"[4, 5, 6, 7, 8]",4.621417204132811
0.00037661731043757977,0.000307281198026301,0.00025628405007475333,0.0047492050953511335,0.02649301626211912,0.9994301571052276,1.1273176625978945,0.002469873102522161,0.00928766594023632,0.004939745715525356,llama3-8b-inst,JV_NATIVE,5,230.98006194983225,8,1.004918820474876,0.0049067626016212635,8.253065003627214e-08,5.46471734732927e-06,0.009017180137060016,0.01803436027412003,0.009011715419712686,0.9997160382426163,2.4258668677101686e-06,8,3.3758639445387405e-05,0.0016827758268914595,3,0.0006060339556564522,"[4, 5, 6, 7, 8]",1.2715697073681318
0.024617984510636116,0.0,0.0018167263249702563,0.019546848580770514,0.231449893658956,0.9992029390795127,8.224218875576078,0.13237224381345636,0.5000000118309571,0.2647444813625515,llama3-8b-inst,JV_NATIVE,6,67.69173054644058,8,1.0065388100345498,0.006517524752774502,5.33161568614382e-05,0.00031636925007144656,0.4865999904089848,0.9731999808179693,0.4862836211589133,0.9996029129661046,2.0495797544685836e-06,8,0.0017744546316565072,0.08978933626238979,0,0.0006501628777377078,"[5, 6, 7, 8]",67.69173054644058
0.006244013615735743,0.0,0.0016679135336621115,0.00773083540374864,0.12175337192826992,0.9991935012759869,4.294555871544636,0.0350882207026941,0.13237224381345636,0.0701764397448793,llama3-8b-inst,JV_NATIVE,6,156.67759014436078,8,1.0065949019111913,0.006573250685257824,3.148994518212267e-06,8.444615407640632e-05,0.12872214608643753,0.257444292172875,0.12863769993236113,0.9995982267347587,2.0495797544685836e-06,8,0.0004710320229989381,0.023857203807690873,1,0.0006560343860309813,"[5, 6, 7, 8]",18.45809656514601
0.0015955361537822042,0.0,0.0009705762728458989,0.0035447944605533905,0.0634289612946633,0.9991993271582859,2.2444707249290228,0.009315237713469716,0.0350882207026941,0.018630474986106732,llama3-8b-inst,JV_NATIVE,6,217.58724201761785,8,1.006549172381861,0.006527819729846292,-8.846071250165344e-08,2.2610901141841e-05,0.034091965717571525,0.06818393143514305,0.034069354816429684,0.9996011533480452,2.0495797544685836e-06,8,0.00012535811391662765,0.006354082514498339,2,0.0006632325436777908,"[5, 6, 7, 8]",5.041685575780402
0.0004150250114268832,0.0,0.0004949827294895989,0.001838556224597559,0.03332546048077587,0.999192262683745,1.174014059819437,0.0024771877170468365,0.009315237713469716,0.004954375316863669,llama3-8b-inst,JV_NATIVE,6,253.1856570993658,8,1.0065995387963749,0.006577857180378018,-8.100099290050608e-08,6.1566000785391595e-06,0.009042783377344585,0.01808556675468917,0.009036626777266046,0.9995976655967461,2.0495797544685836e-06,8,3.401268878697264e-05,0.0017249262064549166,3,0.0006808302069873364,"[5, 6, 7, 8]",1.3794232242668663
0.021272500681047517,0.0,0.006812174048436723,0.02041096869092212,0.1951088291923145,0.9994353664099686,8.258404419127311,0.13313524611380806,0.5000000361308523,0.26627047298645784,llama3-8b-inst,JV_NATIVE,7,68.23977401844849,8,1.0048381766617243,0.004826510299168816,4.519397663721447e-05,0.0002813103649557114,0.48553984236654774,0.9710796847330955,0.485258532001592,0.9997182181551274,2.451394852378259e-06,8,0.0016618871124359873,0.08451355872873079,0,0.0005793764803823086,"[5, 6, 7, 8]",68.23977401844849
0.005399392886356613,0.0,0.0031431186673819642,0.008935060023460204,0.1030320507952695,0.9994256722422686,4.316136123185095,0.03585378148786847,0.13313524611380806,0.07170755779402657,llama3-8b-inst,JV_NATIVE,7,158.01500041044397,8,1.0049014249550448,0.004889452078582075,4.683931287129128e-06,7.485800695478106e-05,0.12868694039428968,0.25737388078857937,0.1286120823873349,0.9997128141056997,2.451394852378259e-06,8,0.0004413896740432754,0.02245276311390167,1,0.0005817063233100442,"[5, 6, 7, 8]",18.63973635184692
0.0014807090179700417,0.00027970044787240444,0.0009888158175254355,0.004467540129621848,0.058270597858286734,0.9993354885496163,2.2666982113053025,0.009874985758685922,0.03585378148786847,0.01974997009020534,llama3-8b-inst,JV_NATIVE,7,219.6750084557051,8,1.0055673546663644,0.005551914229124735,3.18949968545687e-07,2.2991924140576547e-05,0.03434091621699552,0.06868183243399105,0.03431792429285494,0.999666322002891,2.451394852378259e-06,8,0.0001269567254604792,0.006466249777658347,2,0.0006695198228053598,"[4, 5, 6, 7, 8]",5.141337258613292
0.00046910704901166275,0.0005661094237576063,0.0,0.0021463206411088103,0.0381902217124095,0.9989875088198563,1.2016249251813262,0.0028379824145450365,0.009874985758685922,0.005675964418935209,llama3-8b-inst,JV_NATIVE,7,255.96048881602889,8,1.0080493069419816,0.008017084069892258,-2.1068270743794526e-07,9.144747703351483e-06,0.009290248262860974,0.01858049652572195,0.009281103515157622,0.999487535783371,2.451394852378259e-06,8,4.359477746962749e-05,0.0022317603363207817,3,0.000984338356156622,"[4, 6, 7, 8]",1.4453658810236452
0.020372927077984337,0.0,0.0,0.017851561499542604,0.19742450413553442,0.9994536402776277,8.47834843243868,0.13225692175171597,0.5000000196309662,0.2645138331181077,llama3-8b-inst,JV_NATIVE,8,71.92168725491658,8,1.0046872893490217,0.0046763382157212095,-7.992812850354802e-06,0.00025788683960420444,0.4866400829506449,0.9732801659012899,0.4863821961110407,0.9997280176359153,1.6925483976723737e-06,8,0.0016113853218477471,0.08331352300107352,0,0.0005299334120620708,"[6, 7, 8]",71.92168725491658
0.005107542042019225,0.0,0.0,0.007061572774535718,0.10210326748581032,0.9994648878637175,4.423206401015694,0.03504193539262967,0.13225692175171597,0.07008386803363124,llama3-8b-inst,JV_NATIVE,8,166.37690945570102,8,1.0045926643484215,0.00458215024505424,-3.194401640885247e-06,6.649562123778319e-05,0.12861491607214492,0.2572298321442898,0.12854842045090714,0.9997336556746939,1.6925483976723737e-06,8,0.00042180633371677627,0.0218152339141965,1,0.0005170132926143909,"[6, 7, 8]",19.575229809027537
0.0012892079350763945,0.0,0.0,0.003032926530366407,0.05264989243205932,0.9994795339098808,2.3110407853039416,0.009302451870118002,0.03504193539262967,0.01860490300977156,llama3-8b-inst,JV_NATIVE,8,231.01034605361627,8,1.0044770057277617,0.00446701374928179,-6.135363525595905e-07,1.7353933492447737e-05,0.03404495943299026,0.06808991886598052,0.034027605499497814,0.9997409952100696,1.6925483976723737e-06,8,0.00011100404466935536,0.00574263203003246,2,0.0005097357665120735,"[6, 7, 8]",5.343690721154705
0.00033148692596041336,0.0,0.0,0.0014836426214831107,0.02745740291940789,0.9994833108051199,1.2093879121188242,0.0024749173061675853,0.009302451870118002,0.004949834417995107,llama3-8b-inst,JV_NATIVE,8,268.80129609001847,8,1.0044470392950653,0.004437180433509767,-9.68464830925983e-08,4.636011973001286e-06,0.009028233492501024,0.01805646698500205,0.009023597480528023,0.9997429371046498,1.6925483976723737e-06,8,2.985132648524481e-05,0.0015451468875460027,3,0.0005135015589541434,"[6, 7, 8]",1.463375232149636
0.021043735202413393,0.0,0.005221061819665362,0.025532175142794516,0.201265105743558,0.9994746609303083,8.852074061715692,0.1327734425565318,0.5000000199206873,0.2655468745333111,llama3-8b-inst,JV_NATIVE,9,78.40040198834377,8,1.004548202975786,0.004537891155643434,3.1102057149984264e-05,0.0002726271086292975,0.48596799389165235,0.9719359877833047,0.48569536678302305,0.9997381141192228,2.0715288203370453e-06,8,0.001570531109934386,0.08294286228192703,0,0.0005609980740626312,"[5, 6, 7, 8]",78.40040198834377
0.005364040351971958,0.0,0.00453204092828893,0.011623125364316414,0.10525786160120217,0.9994807543900563,4.650337950623472,0.03540262014846674,0.1327734425565318,0.07080523747595549,llama3-8b-inst,JV_NATIVE,9,182.15999549218424,8,1.004497046507952,0.00448696500765522,2.0122845600795136e-06,7.28644941262735e-05,0.12879902400138407,0.2575980480027682,0.1287261595072578,0.9997408317901632,2.0715288203370453e-06,8,0.00041476060812356606,0.021941747501936976,1,0.0005657224089329317,"[5, 6, 7, 8]",21.636877908875984
0.0014227693552110647,0.0,0.002734925619241261,0.0058597365565668195,0.05715602572259265,0.9994507402463714,2.45366773831329,0.009493282453214156,0.03540262014846674,0.018986564149977497,llama3-8b-inst,JV_NATIVE,9,253.85680681564259,8,1.0047239925750846,0.004712869538499112,-8.81166279179113e-08,2.0854398072159275e-05,0.034255282270643964,0.06851056454128793,0.034234427872571804,0.9997252889118186,2.0715288203370453e-06,8,0.00011453544905850189,0.006081216566252494,2,0.0006087936426094216,"[5, 6, 7, 8]",6.023793997646512
0.00039678141689721507,8.430045953705973e-05,0.0014092642290692663,0.0031398920613254005,0.03273232830658128,0.9993617883603736,1.3024013447906801,0.0025652156001902404,0.009493282453214156,0.005130430995977058,llama3-8b-inst,JV_NATIVE,9,296.2512220310228,8,1.005389363773813,0.005374893121326509,-1.0313848945904536e-07,6.456581581220852e-06,0.009154144388388633,0.018308288776777266,0.009147687806807412,0.9996797794904896,2.0715288203370453e-06,8,3.3788400773325695e-05,0.001809443469621766,3,0.0007053178655790657,"[4, 5, 6, 7, 8]",1.6973325202833334
6.1149444821810015e-06,0.0,0.0,0.0,2.4164795380721214e-05,0.0,0.0,0.5000379362638934,0.5000001263553973,1.0000756197978822,llama3-8b-inst,JV_NATIVE,10,5.839373357921253e-10,7,1.0,-0.0,4.0103012697645167e-05,2.9920546214072324e-06,3.0574722410905016e-06,6.1149444821810015e-06,6.541761968326902e-08,0.0,0.014180362566960526,7,0.010280962256632373,5.672894179554431e-05,0,0.9786040184423925,[7],5.839373357921253e-10
3.1049932199842065e-06,0.0,0.0,0.0,1.7224735155933216e-05,0.0008089384434053487,4.901014871732366e-07,0.4999766787736939,0.5000379362638934,0.9999531048484442,llama3-8b-inst,JV_NATIVE,10,1.7049515809754997e-09,7,1.0065896983179272,0.00656808117098338,-6.0085239801415865e-05,1.4848914269046295e-06,1.5630005167739188e-06,3.1260010335478377e-06,7.810908986928942e-08,0.043327283832191914,0.014180362566960526,7,0.010604343568031947,5.297289114154476e-05,1,0.9500261906307562,"[7, 8]",2.969317006597711e-10
4.676724239364613e-07,0.0,0.0,0.0,6.873922720336917e-06,0.0,0.0,0.4999372772727731,0.4999766787736939,0.9998743018665169,llama3-8b-inst,JV_NATIVE,10,2.295336691305776e-09,7,1.0,-0.0,-3.9226123760238765e-05,2.3383621196823068e-07,2.3383621196823068e-07,4.676724239364613e-07,-0.0,NOT_RECORDED,0.014180362566960526,7,0.008752296741039431,4.2395119311368534e-05,2,1.0,[7],4.7250813565164086e-11
2.0246273241801805e-07,0.0,0.0,0.0,4.551849499631916e-06,0.0,0.0,0.4999737206377607,0.4999372772727731,0.9999471885780729,llama3-8b-inst,JV_NATIVE,10,2.7167007001113436e-09,7,1.0,-0.0,3.6519288512935474e-05,1.0123136620900901e-07,1.0123136620900901e-07,2.0246273241801805e-07,-0.0,NOT_RECORDED,0.014180362566960526,7,0.008627449618348973,3.918779336385594e-05,3,1.0,[7],2.0719333867299318e-11
0.01787992522898182,0.0,0.0,0.0,0.8455932789346026,0.9995789615115067,41.20113469504834,0.13004510213090809,0.49999998881982505,0.26009021007752425,qwen2.5-7b-inst,JV_NATIVE,1,1698.2485281528952,8,1.0037004217545784,0.0036935920373683782,0.0004056370985384694,0.00013288591830484808,0.4915449352914249,0.9830898705828498,0.49141204937312005,0.9997894585943338,9.16045567442379e-07,8,0.00291950485935713,4.1770746973606485,0,0.00027034337812078824,"[7, 8]",1698.2485281528952
0.0036880300137802444,0.0,0.010217219213495632,0.0,0.3930736438626709,0.9996513529772202,21.054837208348488,0.03374188985128741,0.13004510213090809,0.06748378121153578,qwen2.5-7b-inst,JV_NATIVE,1,3872.777192182725,8,1.003131168045023,0.0031262761472691434,4.028478901870608e-05,3.269968123595368e-05,0.12786547080152616,0.2557309416030523,0.1278327711202902,0.9998256612933131,9.16045567442379e-07,8,0.0006803282310723028,0.9581583642753665,1,0.0002557350395769503,"[5, 7, 8]",443.46078115112385
0.0007740418404955066,0.0,0.011053002642464347,0.0,0.1747896660439538,0.9997335433377148,10.727812847347215,0.00874439893683427,0.03374188985128741,0.01748879826472419,qwen2.5-7b-inst,JV_NATIVE,1,5316.312964394118,8,1.0024694065352189,0.0024663625610773215,3.9833869163556634e-06,7.608110108747734e-06,0.03318148720909989,0.06636297441819979,0.033173879098991145,0.9998667627866643,9.16045567442379e-07,8,0.00015455550022754958,0.21516289517871712,2,0.00022928779716242616,"[5, 7, 8]",115.11664208393113
0.00017681019806791925,0.0,0.007296620881229809,0.0001237451173207867,0.08178411913838332,0.9997733478239459,5.453331820330566,0.0022645718779418676,0.00874439893683427,0.004529143857156977,qwen2.5-7b-inst,JV_NATIVE,1,6134.164470987169,8,1.0021414577336303,0.002139168081231152,4.5196085994960236e-07,1.854497716891057e-06,0.008600627805656087,0.01720125561131217,0.008598773307939196,0.9998866674871021,9.16045567442379e-07,8,3.717850627179549e-05,0.0512972106048913,3,0.00021562352874652613,"[5, 6, 7, 8]",29.745569840762258
0.01434195157252377,0.09874182976073556,0.0,0.0,0.6797145974464269,0.999741670508193,42.72856685171368,0.1337338615760047,0.5000000414963941,0.26746770095411915,qwen2.5-7b-inst,JV_NATIVE,2,1826.2021870842916,8,1.0024213479274569,0.002418421188048099,0.0003042195027352923,0.00010587273801210273,0.4866319736953463,0.9732639473906926,0.4865261009573342,0.9998708289779169,1.501190033529e-06,8,0.0023458637165334286,3.1176603748377105,0,0.0002175622312856571,"[4, 7, 8]",1826.2021870842916
0.003258832421942368,0.19791382406903335,0.0,0.0,0.3129102183658866,0.9997507281903614,23.447718135420985,0.03866380055833842,0.1337338615760047,0.07732759469904416,qwen2.5-7b-inst,JV_NATIVE,2,4332.41298094696,8,1.00246962254442,0.0024665780381546896,3.476668180672077e-05,3.830806919871699e-05,0.12616545530896303,0.25233091061792606,0.12612714723976431,0.999875351068514,1.501190033529e-06,8,0.0006591855041562049,0.8594187787639929,1,0.00030363358262295675,"[4, 7, 8]",549.9325684446655
0.001160739767625694,0.38109491850761895,0.0,0.0,0.18316854604060592,0.9991627487390193,14.60678380486852,0.014030503144822834,0.03866380055833842,0.02806100396078471,qwen2.5-7b-inst,JV_NATIVE,2,6275.780408505123,8,1.0071991754012213,0.007173385043556138,1.2332994933970595e-05,4.761312827297054e-05,0.032611950612361724,0.06522390122472345,0.032564337484088754,0.9995812312886289,1.501190033529e-06,8,0.0003740763524664202,0.4747527026252675,2,0.0014599901992652516,"[4, 7, 8]",213.53691717534028
0.000743578355680091,0.9143043547937407,0.0,0.0,0.15782611240957597,0.9927711546374242,10.873184548974468,0.007580620592482204,0.014030503144822834,0.015161239926690833,qwen2.5-7b-inst,JV_NATIVE,2,7721.851016045786,8,1.044758383877615,0.04378564708288305,1.530275064067334e-05,0.0001255581157405209,0.008481444759134142,0.016962889518268284,0.008355886643393621,0.9963786540098255,1.501190033529e-06,8,0.0004831914417033176,0.6220195070977702,3,0.014803859402055334,"[4, 7, 8]",119.08700377101022
0.00788305059341071,0.0,0.0467049041421733,0.022101597720003214,0.3932637167880678,0.9999274020964981,46.550322462950575,0.1335632104710333,0.5000000644076136,0.26712638653212045,qwen2.5-7b-inst,JV_NATIVE,3,2167.089847584316,8,1.000771622231022,0.00077132468364124,0.00011153454883344738,3.968827061823221e-05,0.48783966792664596,0.9756793358532919,0.4877999796560277,0.9999636951868045,1.2349776426250193e-06,8,0.0013665382897094663,1.877884302259498,0,8.135515257894104e-05,"[5, 6, 7, 8]",2167.089847584316
0.0022438344127171206,0.0,0.0,0.10692499475721104,0.24219639569716678,0.9999156963961114,28.833210280873338,0.04038453076984288,0.1335632104710333,0.08076905113540209,qwen2.5-7b-inst,JV_NATIVE,3,5549.001999929421,8,1.0009130739739034,0.0009126573754333951,2.5785874975464e-05,1.803468928618379e-05,0.12393052265683335,0.24786104531366668,0.12391248796754717,0.9999578478188172,1.2349776426250193e-06,8,0.0005281447732487707,0.7005419345880771,1,0.00014552257909959993,"[6, 7, 8]",831.4241071496525
0.0008609778661673418,0.0,0.0,0.2266072102459283,0.23695109033148434,0.9997747459151425,21.84299580761644,0.016690178589169113,0.04038453076984288,0.03338035287844049,qwen2.5-7b-inst,JV_NATIVE,3,8845.93663649359,8,1.0022754709627535,0.0022728859992992324,1.0841482368018074e-05,1.5976285609051177e-05,0.031410530213841936,0.06282106042768387,0.031394553928232885,0.9998873811185097,1.2349776426250193e-06,8,0.0003403719060716832,0.4389341650794118,2,0.0005086283326096411,"[6, 7, 8]",477.223962498494
0.0005732061334770902,0.0,0.0,0.5054735561514154,0.6419030639500999,0.998030496352031,18.39217767238705,0.010583591426255187,0.016690178589169113,0.021167180125855257,qwen2.5-7b-inst,JV_NATIVE,3,11952.292942627779,8,1.0156695167607097,0.015548017462844151,5.649479189802787e-07,3.4535855463171256e-05,0.008003374678645071,0.01600674935729014,0.0079688388231819,0.9990149699734105,1.2349776426250193e-06,8,0.0004216060362679544,0.5179218249883643,3,0.004315161647413713,"[6, 7, 8]",338.93974259212956
