L2_work,L4_7_batch_net_energy,L4_7_signed_progress,L8_batch_net_energy,L8_energy_share,L8_native_work_share,NS_den,NS_num,NS_rate,PS_den,PS_num,PS_rate,RS_den,RS_num,RS_rate,W0_net_squared,alias,arm,batch,effective_layers,entropy,final_V_ratio,history_raw_work_ratio,history_work,materialization_discrepancy_normalized,max_layer,max_over_min_active_scale,maximum_active_scale,minimum_active_scale,minimum_scale_case_ids,node0_response_Gram_diagonal_max,normalized_native_work,raw_native_work,signed_predicted_progress,total_batch_net_energy,total_batch_net_norm
4573.143217109367,2.232076961763791,0.011259403640662746,6131.932394025405,0.9996361237178558,0.9996033123155253,1000,833,0.833,200,193,0.965,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,1,1.0032516956303128,0.0032464203008271087,0.004529143857156977,0.0,0.0,9.16045567442379e-07,8,3.1157786473125224,189.70880126953125,60.88648223876953,[21482],21.142130959923087,0.09165533385728045,4573.143217109367,0.661192521107707,6134.164470987169,78.32090698521799
5417.517335866631,3.990292048973928,0.00975255105888596,7717.860723996812,0.999483246692965,0.9993913849930919,1000,817,0.817,200,194,0.97,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,2,1.0047877880231046,0.004776363018514911,0.015161239926690833,0.00010173261466844981,0.5511942780244604,1.501190033529e-06,8,6.585315023655138,197.11972045898438,29.933225631713867,[4774],18.200737162253343,0.09471698208686576,5418.068530144655,0.6538908243758051,7721.851016045786,87.87406338644973
7629.355335577759,2.7364670840006506,0.0057805345028861315,11949.556475543779,0.999771050868889,0.9997371895899199,1000,761,0.761,200,188,0.94,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,3,1.0022833655381986,0.002280762620630019,0.021167180125855257,0.0005944520734351298,4.537983712034403,1.2349776426250193e-06,8,4.1279856504263615,193.38568115234375,46.847469329833984,[5487],49.699791254992746,0.04708512913908462,7633.893319289793,0.6511840954759663,11952.292942627779,109.3265427178038
4248.492360587236,0.417536497561795,0.005456966994417905,5675.8574012854715,0.9999264418122557,0.999919587520342,1000,762,0.762,200,196,0.98,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,4,1.0007789153919124,0.0007786121947516566,0.0045213469320964615,0.0003875863657423219,1.6472961834650754,1.3761656252158837e-06,8,3.7561049212858224,186.40953063964844,49.628414154052734,[19953],26.638214909439768,0.09311119853797874,4250.139656770702,0.6606226372993457,5676.274937783033,75.3410574506559
3975.4726368186034,0.3683518822333128,0.005403405639537788,5324.35087938811,0.9999308222901087,0.9999232917209075,1000,802,0.802,200,197,0.985,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,5,1.0007355658631678,0.0007352954671862187,0.004515636658061838,0.0004980203095198828,1.9808526179101105,1.5691398878750567e-06,8,3.946056422576878,184.15805053710938,46.66888427734375,[15166],30.399060381360346,0.0980016431588464,3977.453489436514,0.6604688602304536,5324.719231270344,72.97067377563636
4579.389533859838,0.2626031067410584,0.004332356599766231,6104.56543676119,0.9999569843564755,0.9999523498885449,1000,713,0.713,200,193,0.965,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,6,1.0004789889043129,0.0004788742257459335,0.004482142710306667,0.0008023781277719338,3.6773526278335233,1.6021630071942925e-06,8,3.835449386816721,185.5873565673828,48.38738250732422,[1656],32.703881436728125,0.0861429837182074,4583.066886487671,0.6609336790990936,6104.828039867931,78.13339900367788
6370.063335563097,3.6635563930894475,0.00622490596308693,9314.535422134879,0.9996068385745431,0.9995518424342218,1000,783,0.783,200,188,0.94,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,7,1.0035566434730359,0.003550333573587974,0.016277573277916273,0.45681342223823035,5357.147159606529,1.4939508110845758e-06,8,3.4656595710430933,205.81149291992188,59.38595199584961,[4579],20.704014402228424,0.12468105341542987,11727.210495169627,0.6516147780821768,9318.198978527967,96.53081880170689
5615.939854300958,0.9597583003399814,0.004536683455150524,8184.3837145652,0.9998827467285251,0.9998936790618981,1000,767,0.767,200,198,0.99,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,8,1.0011923030674013,0.001191592838581555,0.01523388780225876,0.0007468455153862132,4.197374285024542,1.5975815605477796e-06,8,4.125206695283938,192.48426818847656,46.66051483154297,[1201],34.47061027622071,0.10777581194404258,5620.1372285859825,0.6529680915054855,8185.343472865539,90.47288805418748
4663.709022879698,0.15973022343107682,0.0032600322970608004,6272.804605862975,0.9999745367238082,0.9999723774020444,1000,734,0.734,200,192,0.96,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,9,1.0002966881082118,0.0002966441049983297,0.004511516732123359,0.0012972892462266758,6.05803859122978,1.5905239796223737e-06,8,3.7819078283525336,187.3695526123047,49.54365921020508,[2562],34.0364929066624,0.09192653422910818,4669.767061470929,0.6606773816373777,6272.964336086407,79.20204754983551
12651.102971949007,21.282412663610003,0.008219613427871128,17131.370719832117,0.9987592349417191,0.9962570701245581,1000,750,0.75,200,189,0.945,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,10,1.0104473896018769,0.010393192777206696,0.021031095200091464,0.6978855338062376,29224.09463555374,1.923607253732453e-06,8,7.286897485885524,351.4131774902344,48.22534942626953,[21886],22.636736892537055,0.2017456777628782,41875.19760750275,0.6458497376647515,17152.65313249573,130.9681378522873
