case_index,request_index,request_sha256,arm,microstep,objective_total,train_new_nll,train_true_nll,train_margin_new_minus_true,kl,decay,raw_field_norm,raw_euler_displacement,pre_clamp_displacement,post_clamp_displacement,clamp_hit,clamp_ratio,clamp_removed_norm,clamp_removed_energy,boundary_outward_component,boundary_tangential_component,zero_field
2,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,Z+,2,10.765483856201172,10.599148750305176,4.417388916015625,-6.181760311126709,1.6366446018218994,0.12809012830257416,5.1663818359375,5.1663818359375,6.745372772216797,4.272512435913086,1,0.6333990693092346,2.472857713699341,6.115032196044922,0.18397055566310883,5.163105487823486,0
2,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,Z+,2,10.961709976196289,10.79448127746582,9.188632011413574,-1.6058495044708252,1.7119693756103516,0.12046229839324951,2.852062702178955,2.852062702178955,5.49686336517334,4.669512748718262,1,0.8494864106178284,0.8273530006408691,0.6845130920410156,0.029658501967787743,2.8519067764282227,0
2,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,Z+,2,7.473783016204834,7.390513896942139,11.440055847167969,4.049542427062988,0.4480111002922058,0.11053519695997238,1.3257842063903809,1.3257842063903809,5.122288227081299,5.088887691497803,1,0.9934782385826111,0.03340636566281319,0.001115985680371523,0.0,1.3184587955474854,0
2,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,Z+,3,1.2410141229629517,1.1250303983688354,13.943344116210938,12.818313598632812,0.9188430309295654,0.11711210012435913,2.9002790451049805,2.9002790451049805,5.885430335998535,4.803079605102539,1,0.8160983920097351,1.0823392868041992,1.1714575290679932,0.3286365270614624,2.881600856781006,0
2,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,Z+,3,2.7517638206481934,2.5395421981811523,7.314116477966309,4.774573802947998,2.3279647827148438,0.13344696164131165,3.651648759841919,3.651648759841919,5.836413860321045,4.2151594161987305,1,0.7222172021865845,1.6212552785873413,2.6284708976745605,0.3513104021549225,3.6347098350524902,0
2,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,Z+,3,5.4569807052612305,5.314824104309082,6.730294227600098,1.4154701232910156,1.2308919429779053,0.1304522305727005,6.289910793304443,6.289910793304443,8.093843460083008,4.311918258666992,1,0.5327406525611877,3.7819228172302246,14.302957534790039,0.8528362512588501,6.231828689575195,0
2,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,Z+,3,0.3090256452560425,0.23666498064994812,4.312520503997803,4.075855255126953,0.04548867419362068,0.13903529942035675,1.1999825239181519,1.1999825239181519,4.240176200866699,4.045738697052002,1,0.9541429877281189,0.19444186985492706,0.03780770301818848,0.02116050198674202,1.1997945308685303,0
2,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,Z+,3,0.22551493346691132,0.13538077473640442,11.21924114227295,11.083860397338867,0.3644326329231262,0.1347142457962036,1.029926061630249,1.029926061630249,4.346689224243164,4.17549991607666,1,0.9606165885925293,0.17118750512599945,0.029305148869752884,0.047680407762527466,1.028821349143982,0
2,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,Z+,3,2.319465160369873,2.227447986602783,6.993733882904053,4.766286373138428,0.5063542723655701,0.120740607380867,4.388025283813477,4.388025283813477,5.7393622398376465,3.986406087875366,1,0.6945731043815613,1.752956509590149,3.0728564262390137,0.30048668384552,4.37772274017334,0
2,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,Z+,3,0.16701671481132507,0.07412603497505188,9.510164260864258,9.436038970947266,0.5861105918884277,0.11251752078533173,0.32515692710876465,0.32515692710876465,5.0044708251953125,4.999223232269287,1,0.9989509582519531,0.005249904468655586,2.7561454771785066e-05,0.0,0.32511332631111145,0
2,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,Z+,3,4.207895755767822,4.0032854080200195,6.8596649169921875,2.856379985809326,2.22052001953125,0.1316555291414261,4.609622478485107,4.609622478485107,6.494336128234863,4.27252197265625,1,0.6578829288482666,2.22182559967041,4.936509132385254,0.31287121772766113,4.598995208740234,0
2,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,Z+,3,6.184874057769775,6.036340713500977,7.750661373138428,1.7143208980560303,1.4128377437591553,0.12046235799789429,4.205395698547363,4.205395698547363,6.4299774169921875,4.66950798034668,1,0.7262095212936401,1.7604670524597168,3.099245071411133,0.19862204790115356,4.20070219039917,0
2,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,Z+,3,5.409014701843262,5.322198867797852,11.313814163208008,5.991614818572998,0.504768967628479,0.11053521186113358,1.6496635675430298,1.6496635675430298,5.3881635665893555,5.088878631591797,1,0.9444557428359985,0.29928165674209595,0.08956944942474365,0.04069243744015694,1.6491620540618896,0
2,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,Z+,4,1.3434382677078247,1.215317964553833,12.07996654510498,10.864648818969727,1.1130315065383911,0.11711185425519943,6.425206661224365,6.425206661224365,7.683480739593506,4.803094863891602,1,0.6251190304756165,2.880392074584961,8.296663284301758,0.0,6.401323318481445,0
2,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,Z+,4,0.5404778718948364,0.3510047197341919,7.284348964691162,6.933344841003418,1.9639948606491089,0.13344697654247284,2.239438772201538,2.239438772201538,4.803954124450684,4.215158939361572,1,0.8774352073669434,0.588796079158783,0.34668049216270447,0.03503207862377167,2.2391645908355713,0
