case_index,arm,microstep,request_denominator,clamp_hit_numerator,clamp_fraction,objective_total_mean,semantic_objective_mean,kl_mean,decay_mean,train_new_nll_mean,train_true_nll_mean,train_margin_mean,raw_field_norm_mean,raw_euler_displacement_mean,pre_clamp_displacement_mean,post_clamp_displacement_mean,clamp_removed_norm_mean,clamp_removed_energy_mean,boundary_outward_component_mean,boundary_tangential_component_mean,zero_field_count
7,Z+,5,10,8,0.8,2.762114976346493,2.628772258758545,1.1058744624257089,0.12845077440142633,2.628772717528045,10.730930709838868,8.102157855033875,4.34848186597228,4.34848186597228,7.4674437046051025,4.406759119033813,3.0606841181821904,40.95187632268353,0.4076042943634093,4.327183740586042,0
7,Z±,1,10,7,0.7,17.944985485076906,17.94498634338379,0.0,0.0,11.513526344299317,5.246177768707275,-6.2673487108200785,8.26984407901764,8.26984407901764,8.26984407901764,4.065943932533264,4.203900110721588,35.59330532550812,0.0,8.269843435287475,0
7,Z±,2,10,9,0.9,11.144823265075683,11.053074836730957,0.5322907980531454,0.11696023270487785,8.153626203536987,6.231221318244934,-1.9224050879478454,7.242197704315186,7.242197704315186,8.486902737617493,4.346750521659851,4.140151866142828,27.248623989522457,0.21445881724357604,7.223173069953918,0
7,Z±,3,10,9,0.9,4.470964843034745,4.3572587966918945,0.8090103834867477,0.12628570422530175,3.9326385647058486,9.415831232070923,5.483192291855812,6.981127685308456,6.981127685308456,9.110539197921753,4.408021354675293,4.702515031932118,60.3068579506129,0.35353284794837236,6.960249501466751,0
7,Z±,4,10,9,0.9,4.371134966611862,4.2606706619262695,0.7397023864090443,0.1284651353955269,3.29636457785964,9.453076481819153,6.156712007522583,6.467263847589493,6.467263847589493,9.200371074676514,4.406892728805542,4.793480616625731,72.43565200525919,0.5559455385431648,6.4366230994462965,0
7,Z±,5,10,9,0.9,2.2914624363183975,2.1552371978759766,1.1520951017737389,0.12843849137425423,2.1422122426331045,11.223265361785888,9.081053185462952,5.262762467563152,5.262762467563152,8.197994709014893,4.405838823318481,3.7921553759363364,64.59614351756208,0.1748146555852145,5.249746705591678,0
8,Z+,1,10,7,0.7,10.075319480895995,10.07532024383545,0.0,0.0,10.075320148468018,4.446484122052789,-5.628835558891296,5.959465217590332,5.959465217590332,5.959465217590332,4.542256641387939,1.4172081351280212,4.7101291716098785,0.0,5.9594663143157955,0
8,Z+,2,10,8,0.8,5.19885520040989,5.099631309509277,0.6211000315845012,0.12081099078059196,5.09963104352355,5.724724364280701,0.6250931620597839,2.8734593987464905,2.8734593987464905,5.5705331325531,4.57351279258728,0.997021037296782,1.8381710469722776,0.0452659472823143,2.871010187268257,0
8,Z+,3,10,8,0.8,1.7977824285626411,1.6708812713623047,1.0573582157492638,0.12163199335336686,1.6708816293627025,7.408138132095337,5.737256598472595,2.553420162200928,2.553420162200928,5.690069055557251,4.574840450286866,1.1152291990356091,3.2004470398649603,0.110560258384794,2.5476566359400747,0
8,Z+,4,10,6,0.6,1.0046277552843095,0.9001569747924805,0.6982363715767861,0.12166197448968888,0.9001571029424668,8.128933554887771,7.228776502609253,1.6984045058488846,1.6984045058488846,5.43452730178833,4.575151538848877,0.8593762209611036,3.4093871435543464,0.12343922541476786,1.692545111477375,0
8,Z+,5,10,6,0.6,1.2163786709308624,1.050469994544983,1.6812469601631164,0.12166137248277664,1.0504700209945441,8.63913426399231,7.58866400718689,1.9470569230616093,1.9470569230616093,5.673327493667602,4.575724077224732,1.0976045747466152,6.524849380694656,0.013096386892721057,1.9424288779497147,0
8,Z±,1,10,10,1.0,16.12773995399475,16.12774085998535,0.0,0.0,10.075320148468018,4.446484122052789,-5.628835558891296,11.065958976745605,11.065958976745605,11.065958976745605,4.614252185821533,6.451704716682434,55.643029761314395,0.0,11.065956926345825,0
