figure,bytes,sha256,plot_source,plot_source_sha256,input_table,input_table_sha256,command,backend,dpi,missing_policy
finalw-full10k-performance.png,54244,629b4cd120435bfb2d3ece7db8ffa9e606fdbc1b14706e2ddc581770ca834273,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,finalw-full10k-arm-summary.csv,13f782afa93d4312ed48da61eaf24c4d6d1b5e17a194fcba0f9386bc3f557ed4,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
cumulative-performance-trajectories.png,222404,8d17c0eca8f25fb2be50d9f7b64fa8447eb18ae638c1983a2940642e958ab349,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,cumulative-core-rates.csv,09a9a871ee5f6091428d21dfeedc7a5423d4f6925d031fe6bf793df73c85b2ca,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
cumulative-target-nll-trajectories.png,477612,3856bc6be185d3b083b7a5753b52670fe8aa68ff1ebd8c3163327df6ed1cb18c,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,cumulative-category-distributions.csv,751faa0136486f7cc3bacdf08aeb86c96a7992db17cd64ea69c3273e70518925,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
cumulative-target-margin-trajectories.png,518754,520672719b2f626d13e44e7657a760b5f448fd00ac95dfd925a6f1e140938fe9,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,cumulative-category-distributions.csv,751faa0136486f7cc3bacdf08aeb86c96a7992db17cd64ea69c3273e70518925,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
cumulative-preference-trajectories.png,168427,b4bd1a98e9d72ccad23a1ae6edb30d5bbb2f5fb75cb7136a248ff6038c2ee9f2,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,cumulative-core-rates.csv,09a9a871ee5f6091428d21dfeedc7a5423d4f6925d031fe6bf793df73c85b2ca,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
checkpoint-age-strata-performance.png,424456,556f3a096a611879f94e2d8b23e0d8a4653e238dea952146c94ef764baa05918,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,cumulative-age-strata-full.csv,118d2410729cf5409d7a0876a23525ee14ed3e8ffd038912defce053bd2c1ab7,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
mechanism-cumulative-associations.png,172155,1cc63d0245013bcc427c38c4d54fc1564b6da00968789ac3227bf4102b9dc30b,project/run_scripts/official_layer_realization_debt/lifelong_v5_figures.py,4fd9cb94d89eb2cde1ce694b5763a5bc38fcd17a65001e7f1edc519a3f0c9353,mechanism-cumulative-associations.csv,fa5307bbeaeed636bdc084b0bf9086ac1c3b1844e6ac65651c1d6cc0dad4fabb,MPLCONFIGDIR=/tmp/odeedit-lifelong-v5-mpl python3 -m project.run_scripts.official_layer_realization_debt.lifelong_v5_figures --tables V5_PACKAGE --output CREATE_ONCE_OUTPUT,Agg,180,NO_INTERPOLATION_NO_IMPUTATION
