cell,arm,case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced
0,O_NATIVE,549,RS,0,0.31196698546409607,8.161688804626465,7.849721819162369,1,True
0,O_NATIVE,4153,RS,0,0.001698243198916316,11.74294662475586,11.741248381556943,1,True
0,O_NATIVE,4710,RS,0,2.2496743202209473,0.727238118648529,-1.5224362015724182,0,False
0,O_NATIVE,15745,RS,0,0.07026642560958862,9.972772598266602,9.902506172657013,1,True
0,O_NATIVE,4350,RS,0,0.000476246903417632,9.661698341369629,9.661222094466211,1,True
0,O_NATIVE,13719,RS,0,0.013973497785627842,13.900571823120117,13.88659832533449,1,True
0,O_NATIVE,4766,RS,0,0.018468210473656654,7.155074596405029,7.136606385931373,1,True
0,O_NATIVE,13682,RS,0,0.007339892443269491,6.187464237213135,6.180124344769865,1,True
0,O_NATIVE,6034,RS,0,0.02587212435901165,11.117039680480957,11.091167556121945,1,True
0,O_NATIVE,2487,RS,0,0.1292429119348526,5.1895856857299805,5.060342773795128,1,True
0,O_NATIVE,549,PS,0,10.975854873657227,12.717771530151367,1.7419166564941406,1,False
0,O_NATIVE,549,PS,1,9.107712745666504,14.136305809020996,5.028593063354492,1,False
0,O_NATIVE,4153,PS,0,0.7030643224716187,4.413131237030029,3.7100669145584106,1,True
0,O_NATIVE,4153,PS,1,0.8245249390602112,8.359023094177246,7.534498155117035,1,True
0,O_NATIVE,4710,PS,0,9.425029754638672,6.145644187927246,-3.279385566711426,0,False
0,O_NATIVE,4710,PS,1,12.690189361572266,6.511791229248047,-6.178398132324219,0,False
0,O_NATIVE,15745,PS,0,0.5847542881965637,5.6763739585876465,5.091619670391083,1,True
0,O_NATIVE,15745,PS,1,0.9918291568756104,2.75710129737854,1.7652721405029297,1,True
0,O_NATIVE,4350,PS,0,3.3521246910095215,5.460633754730225,2.108509063720703,1,False
0,O_NATIVE,4350,PS,1,6.378570556640625,9.935128211975098,3.5565576553344727,1,False
0,O_NATIVE,13719,PS,0,2.8664376735687256,2.7156293392181396,-0.15080833435058594,0,False
0,O_NATIVE,13719,PS,1,1.1834875345230103,2.1642613410949707,0.9807738065719604,1,True
0,O_NATIVE,4766,PS,0,4.891359806060791,5.375809192657471,0.4844493865966797,1,False
0,O_NATIVE,4766,PS,1,0.7244810461997986,4.556647777557373,3.8321667313575745,1,True
0,O_NATIVE,13682,PS,0,8.678742408752441,9.85366153717041,1.1749191284179688,1,False
0,O_NATIVE,13682,PS,1,14.150289535522461,15.878514289855957,1.728224754333496,1,False
0,O_NATIVE,6034,PS,0,0.3275166451931,9.140268325805664,8.812751680612564,1,True
0,O_NATIVE,6034,PS,1,0.3206823170185089,7.220277786254883,6.899595469236374,1,True
0,O_NATIVE,2487,PS,0,0.5300008058547974,3.9596328735351562,3.429632067680359,1,True
0,O_NATIVE,2487,PS,1,4.5491414070129395,5.787174701690674,1.2380332946777344,1,False
0,O_NATIVE,549,NS,0,11.067378044128418,13.832428932189941,2.7650508880615234,0,False
0,O_NATIVE,549,NS,1,15.196717262268066,3.801130771636963,-11.395586490631104,1,False
0,O_NATIVE,549,NS,2,15.03268051147461,1.8259551525115967,-13.206725358963013,1,False
0,O_NATIVE,549,NS,3,14.54686164855957,5.232097148895264,-9.314764499664307,1,False
0,O_NATIVE,549,NS,4,17.457019805908203,0.002148107625544071,-17.45487169828266,1,True
0,O_NATIVE,549,NS,5,14.502898216247559,3.080660343170166,-11.422237873077393,1,False
0,O_NATIVE,549,NS,6,14.999459266662598,4.232842445373535,-10.766616821289062,1,False
