arm,provenance,comparison,cohort,future_batches,metric,denominator,before_num,after_num,delta_pp,retained,lost,gained,both_failed,conditional_loss_den,conditional_recovery_den,strict_lost,strict_gained,strict_before,strict_after,desired_NLL_harm_mean,desired_NLL_harm_median,desired_NLL_harm_p90,desired_NLL_harm_p95,desired_NLL_harm_p99,desired_NLL_harm_min,desired_NLL_harm_max,competing_NLL_change_mean,competing_NLL_change_median,competing_NLL_change_p90,competing_NLL_change_p95,competing_NLL_change_p99,competing_NLL_change_min,competing_NLL_change_max,final_percent
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,1,9,PS,200,190,194,2.0,189,1,5,5,190,10,7,10,129,132,-0.16289826214138883,-0.002157866954803467,0.24452183246612547,0.4358605444431302,0.9819487810134866,-6.175323009490967,3.560193657875061,-0.03558287024497986,-0.01612377166748047,0.9884561419486999,1.6606762647628774,2.704240229129787,-4.895951271057129,3.335726737976074,97.0
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,2,8,PS,200,188,191,1.5,187,1,4,8,188,12,3,9,129,135,-0.08824483753487584,-0.001300521777011454,0.2284149050712585,0.555292165279387,1.1639489161968206,-3.547240972518921,3.290410041809082,0.06281062461435795,0.004611015319824219,1.017956185340881,1.5074759483337399,2.6663910818099965,-3.767838478088379,4.576472997665405,95.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,3,7,PS,200,189,190,0.5,189,0,1,10,189,11,2,5,119,122,-0.05820560801956162,0.00045609381049871445,0.2885725021362303,0.48291554450988633,1.248262226581573,-2.5794677734375,2.8533544540405273,-0.04510128885507583,-0.04048728942871094,0.7494684696197508,1.0552082777023315,2.615651569366455,-1.8208236694335938,2.8104496002197266,95.0
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,4,6,PS,200,197,196,-0.5,195,2,1,2,197,3,1,4,151,154,-0.0846727732529689,-0.001862257719039917,0.12918475866317747,0.32892889976501444,0.5613192248344402,-2.1974658966064453,0.9886260032653809,0.011927535831928253,-0.021570920944213867,0.7542944431304931,1.081821715831756,2.7585776329040463,-1.8365936279296875,5.346686363220215,98.0
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,5,5,PS,200,195,197,1.0,195,0,2,3,195,5,2,2,128,128,-0.049293212433549345,-0.00024325784761458635,0.22236355170607566,0.363855820894241,0.46296893835067504,-2.2302498817443848,1.2192692756652832,-0.047482242584228514,-0.0796976089477539,0.6924693107604979,0.875222063064575,1.4933322429656921,-1.616537094116211,2.322913885116577,98.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,6,4,PS,200,195,193,-1.0,193,2,0,5,195,5,1,1,124,124,-0.03840113240454229,-0.0003142254427075386,0.13523362874984737,0.24708566665649395,0.5524837636947626,-2.206143379211426,0.6588869094848633,-0.016141397505998613,-0.027206897735595703,0.5640885353088376,0.7883285045623771,1.2681016349792475,-1.778233528137207,1.7356877326965332,96.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,7,3,PS,200,195,194,-0.5,194,1,0,5,195,5,4,1,146,143,-0.030641244188154816,-7.195482612587512e-05,0.11302986145019527,0.24957260191440495,0.5154847705364223,-1.9015686511993408,1.0907940864562988,0.014941245317459106,-0.009095609188079834,0.5340150833129882,0.740580511093139,1.897578239440909,-1.7766709327697754,4.311482787132263,97.0
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,8,2,PS,200,196,195,-0.5,195,1,0,4,196,4,1,0,130,129,0.05024378000191063,4.4233587686903775e-05,0.18608022928237908,0.3266572237014758,0.9916203737258718,-0.8317714929580688,4.601561725139618,-0.025344851613044738,0.006809711456298828,0.356537914276123,0.43910923004150376,0.9428213071823119,-6.674663543701172,1.7263298034667969,97.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,9,1,PS,200,196,197,0.5,196,0,1,3,196,4,1,1,140,140,-0.015159189887053798,9.223799861501902e-05,0.12347557246685024,0.21169948577880826,0.4831663227081293,-2.9982681274414062,0.5869550704956055,-0.01483536720275879,-0.015849590301513672,0.28705072402954096,0.3487535476684566,0.5632697343826257,-1.4986686706542969,1.3187065124511719,98.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,10,0,PS,200,195,195,0.0,195,0,0,5,195,5,0,0,134,134,2.119282726198435e-07,0.0,5.01871109008789e-06,1.4877319335937467e-05,3.584384918212883e-05,-4.1484832763671875e-05,6.961822509765625e-05,2.5826692581176757e-06,0.0,2.002716064453125e-05,2.956390380859375e-05,4.126310348510741e-05,-3.1948089599609375e-05,4.863739013671875e-05,97.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,1,9,NS,1000,867,824,-4.3,809,58,15,118,867,133,38,25,153,140,0.07201951535994885,-0.06560204178094864,2.1375641465187085,3.599497401714324,8.061333293020725,-7.255955457687378,13.274182796478271,-1.2158175639095716,-0.8385906219482422,0.8501389026641848,1.6864599704742431,3.6177815437316894,-15.727335914969444,9.83460807800293,82.4
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,2,8,NS,1000,863,817,-4.6,798,65,19,118,863,137,52,38,188,174,0.21660113451053623,-0.007284685969352722,1.996473763883114,3.7443248867988586,8.43798867702484,-8.581903457641602,15.30959415435791,-1.1715294864054304,-0.8365278244018555,0.6955764770507815,1.4737560749053953,3.512749042510984,-13.781559025403112,12.50479507446289,81.7
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,3,7,NS,1000,865,799,-6.6,789,76,10,125,865,135,42,28,168,154,0.21691359843744432,-0.014027595520019531,1.570176100730896,2.882804769836363,5.893825640678391,-6.663950681686401,15.440964214503765,-0.946272902685625,-0.5757622718811035,0.7460348725318908,1.4210643291473386,2.7926207613944998,-15.637075209990144,9.08260440826416,79.9
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,4,6,NS,1000,808,766,-4.2,747,61,19,173,808,192,44,26,184,166,0.2446599581928458,0.008993136696517467,1.5218766570091251,2.8929631233215294,6.622065894603727,-3.985491991043091,15.755892470479012,-0.668145637259644,-0.4299788475036621,0.7003793716430665,1.101009702682495,2.5991159248352043,-12.194904481060803,9.190124034881592,76.6
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,5,5,NS,1000,855,805,-5.0,794,61,11,134,855,145,59,27,241,209,0.30475474254321305,0.0073586925864219666,1.5555015563964847,3.1977402269840236,7.973689549565311,-3.8638299107551575,15.758182905614376,-0.5582049437314272,-0.3534388542175293,0.7395588397979737,1.239449596405029,2.5667364215850816,-10.314823389053345,7.955418586730957,80.5
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,6,4,NS,1000,802,783,-1.9,763,39,20,178,802,198,24,10,158,144,0.13012650653510355,-0.015581558458507061,1.0025604963302615,1.7577053070068334,4.585961775183674,-2.676258087158203,12.07197642326355,-0.3305642354674637,-0.21882247924804688,0.6550948619842529,1.0265093326568602,2.3504977083206158,-9.714406167156994,8.552799224853516,78.3
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,7,3,NS,1000,852,830,-2.2,823,29,7,141,852,148,34,11,244,221,0.1916594823319465,0.00718250498175621,0.9288034439086916,1.788730764389038,5.868715496063231,-5.572080373764038,10.955924034118652,-0.23210233150655404,-0.14803650230169296,0.685890007019043,1.063080644607543,2.337316188812255,-9.560215870384127,4.966688632965088,83.0
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,8,2,NS,1000,833,828,-0.5,814,19,14,153,833,167,14,24,204,214,0.0010257687475532294,-0.001288323663175106,0.5308671355247498,0.9117832422256467,2.0549620437622065,-6.416372299194336,6.612710475921631,-0.18942982408602257,-0.12479519844055176,0.4792139053344727,0.7395089387893674,1.639146186113357,-5.326021194458008,10.093333721160889,82.8
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,9,1,NS,1000,800,798,-0.2,788,12,10,190,800,200,18,12,207,201,-0.039407964068930594,-0.016627203673124313,0.3576314210891725,0.608293056488037,1.4212420928478235,-5.0596160888671875,7.784090995788574,-0.06873131133793504,-0.03824138641357422,0.3237927436828613,0.5601495444774623,1.5206923818588256,-4.964271545410156,7.949772834777832,79.8
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,10,0,NS,1000,806,806,0.0,806,0,0,194,806,194,0,0,197,197,5.719531327486038e-08,0.0,9.191036224365237e-06,1.52587890625e-05,2.7434825897216782e-05,-5.91278076171875e-05,6.389617919921875e-05,1.1198967695236206e-07,0.0,9.5367431640625e-06,1.33514404296875e-05,2.4805068969726554e-05,-7.581710815429688e-05,7.43865966796875e-05,80.6
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,1,9,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.061380660367067325,0.000225916341150878,0.004170107818208642,0.02795718003180806,1.5135991119942769,-0.002794585656374693,4.228733931435272,-0.6451578712463379,-0.4329495429992676,0.3804604530334478,0.8294344902038574,1.5117143630981489,-7.431784152984619,2.34552001953125,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,2,8,RS,100,100,99,-1.0,99,1,0,0,100,0,2,0,100,98,0.09397610890169744,0.00019898741447832435,0.0034342125785769948,0.015178116783499696,2.6103304700553633,-0.12284890795126557,6.7926939725875854,-0.14028250575065612,-0.18175554275512695,0.9517069816589364,1.4152067661285355,6.791580581665041,-4.603078126907349,7.20722770690918,99.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,3,7,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.019361428863521723,5.0674163503572345e-05,0.0022753647179342847,0.00893387658870779,0.039177729086959906,-0.022456887178122997,1.874970608856529,-0.14903316020965576,-0.047417640686035156,0.7508592605590824,0.8832462787628174,1.2422874784469637,-2.558173179626465,1.8612957000732422,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,4,6,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.00015983233281076535,3.3163276384584606e-05,0.0008611567202024183,0.0017084416351281103,0.0031971581070683918,-0.008207966457121074,0.0035795271396636963,-0.06968232154846192,-0.12149429321289062,0.5211099624633789,0.9396111965179432,2.053757314682011,-2.0629148483276367,2.919590950012207,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,5,5,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.00019426682043558686,5.185289410292171e-06,0.0006408020388334993,0.0015426628640852853,0.005316040462348636,-0.002255289349704981,0.01026086718775332,-0.006687698364257813,0.03852081298828125,0.6386524200439454,0.857162046432495,1.0520748043060306,-2.351771354675293,1.110459327697754,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,6,4,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.00014333248856928548,3.134171856800094e-05,0.0005906483856961134,0.0008082766842562681,0.003824628703296197,-0.004479636438190937,0.00626148097217083,-0.05349773406982422,-0.056681156158447266,0.49276523590087895,0.6023659229278564,1.7723210906982454,-1.6715383529663086,2.3738651275634766,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,7,3,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,7.515242457884597e-05,3.091420512646437e-05,0.0009346892824396495,0.0013195972307585143,0.010015610965201788,-0.0595240592956543,0.040181948454119265,-0.10188165664672852,-0.052913665771484375,0.40096993446350115,0.5965497493743895,1.1828209304809647,-3.1232080459594727,2.677639961242676,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,8,2,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.08965381130154128,1.358480949420482e-05,0.0004037689417600632,0.0007124906056560575,0.09295186893553416,-0.030262012034654617,8.992726106196642,-0.08716394424438477,0.0295867919921875,0.3731262207031252,0.5747215270996092,0.9267192268371585,-10.3635835647583,0.970672607421875,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,9,1,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.002854253618079383,1.6021658666431904e-05,0.00034268845338374397,0.0004810608108527956,0.015372894266621615,-0.0015313606709241867,0.27398955821990967,-0.04820183038711548,-0.011682510375976562,0.26148338317871117,0.31996164321899406,0.5932154273986818,-3.1659164428710938,0.6292304992675781,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,10,0,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,5.948822945356369e-10,0.0,0.0,0.0,1.1897762306034565e-07,-1.1897645890712738e-07,1.1909287422895432e-07,-2.0599365234375e-06,0.0,1.1634826660156266e-05,2.398490905761718e-05,3.1633377075195395e-05,-8.678436279296875e-05,4.76837158203125e-05,100.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,1,9,PS,200,190,194,2.0,189,1,5,5,190,10,8,10,129,131,-0.17028046254694346,-0.003404860384762287,0.2024670600891111,0.46041383054107415,1.106449877023691,-7.104805946350098,3.2546192407608032,-0.08021747499704361,-0.06923127174377441,1.0400962829589844,1.717061686515808,2.6249767231941212,-5.174854278564453,3.1990575790405273,97.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,2,8,PS,200,188,191,1.5,187,1,4,8,188,12,3,10,128,135,-0.08248512389160169,-0.0019536815234459937,0.25217442214488983,0.49955182671546855,1.0991714134812323,-3.233941912651062,3.5065906047821045,0.04287896014750004,-0.018084049224853516,0.9980041027069086,1.4105617523193348,2.9637176597118375,-2.580674171447754,4.45671010017395,95.5
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,3,7,PS,200,189,190,0.5,189,0,1,10,189,11,2,10,116,124,-0.04725829600254656,-4.505027754930779e-05,0.25212664604187,0.4681861996650693,1.5988164472579844,-2.4931936264038086,4.4120683670043945,-0.07588760204613208,-0.08928298950195312,0.6828927040100097,0.89133162498474,2.559276628494257,-2.3167724609375,3.1920772790908813,95.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,4,6,PS,200,197,196,-0.5,196,1,0,3,197,3,3,3,147,147,-0.06864101075530925,-0.0006015816470608115,0.12587486505508394,0.28856983184814444,1.2522337454557417,-2.2064552307128906,1.4693593978881836,-0.056445066332817075,-0.07094526290893555,0.7120975494384766,0.9878544807434066,2.396692495346063,-2.9389634132385254,4.633777618408203,98.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,5,5,PS,200,195,197,1.0,195,0,2,3,195,5,3,1,127,125,-0.06049800427455921,-0.00045134685933589935,0.18495717048645016,0.34456014633178655,0.7617340564727775,-2.145413875579834,0.8989280462265015,-0.03998453140258789,-0.035997867584228516,0.5900331497192381,0.8941760540008538,1.4870909500122047,-2.326465606689453,1.763504981994629,98.5
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,6,4,PS,200,196,196,0.0,196,0,0,4,196,4,2,1,121,120,-0.03905521788721671,-0.0018701765220612288,0.19950094223022455,0.26068647503852793,0.561543860435485,-2.4851889610290527,1.244832158088684,-0.03416223526000976,-0.026108741760253906,0.4934971332550047,0.6597220301628101,1.0331383848190283,-1.990647792816162,1.908625602722168,98.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,7,3,PS,200,194,194,0.0,194,0,0,6,194,6,0,2,142,144,-0.02992069441203057,-0.0006939650047570467,0.11425102949142446,0.3598700523376464,0.6444292831420884,-1.5359764099121094,1.2442197799682617,-0.10794118493795395,-0.0709385871887207,0.4468835830688477,0.6236907482147199,1.0886947059631313,-2.7139225006103516,1.7975172996520996,97.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,8,2,PS,200,196,196,0.0,196,0,0,4,196,4,2,0,131,129,0.05573496932374837,0.0003542373888194561,0.16520587205886814,0.4527293741703022,1.0725781594216603,-0.462770938873291,4.796155568212271,-0.08682391323149204,-0.006545066833496094,0.3765026092529296,0.5591894149780272,0.8159990501403764,-10.8765869140625,1.4297380447387695,98.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,9,1,PS,200,196,196,0.0,196,0,0,4,196,4,0,2,144,146,-0.023519757134927204,0.00019290833733975887,0.09711822271347026,0.24037363529205286,0.49344337940216,-3.014014959335327,0.8846094608306885,-0.03641127467155456,-0.013942241668701172,0.27187137603759765,0.3800069808959953,0.6434587860107402,-1.967245101928711,1.0495014190673828,98.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,10,0,PS,200,197,197,0.0,197,0,0,3,197,3,0,0,135,135,4.50476654805243e-07,0.0,8.13007354736328e-06,1.8411874771118146e-05,3.1948089599609375e-05,-6.866455078125e-05,3.504753112792969e-05,6.794929504394531e-07,0.0,1.5878677368164054e-05,2.86102294921875e-05,4.4360160827636706e-05,-7.724761962890625e-05,6.29425048828125e-05,98.5
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,1,9,NS,1000,867,827,-4.0,810,57,17,116,867,133,38,24,153,139,0.090538303451729,-0.056104421615600586,2.2576611280441288,3.5809214472770687,7.03696883678436,-7.334265232086182,14.6355881690979,-1.1952239161077887,-0.7999007701873779,0.8955798625946046,1.5358198165893542,3.795153393745421,-15.43073233962059,9.672044277191162,82.7
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,2,8,NS,1000,864,815,-4.9,798,66,17,119,864,136,46,36,187,177,0.257317520994111,0.003625716082751751,2.08480099439621,3.459459923207759,8.124336652755728,-9.379387855529785,18.06179940700531,-1.1481432848901023,-0.8015799522399902,0.7182362556457521,1.4245874643325802,3.8654305744171134,-13.73414240591228,12.976572513580322,81.5
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,3,7,NS,1000,865,803,-6.2,793,72,10,125,865,135,40,23,168,151,0.2426842502175132,-0.020189516246318817,1.9524927139282229,2.887454455159604,7.341296691894524,-6.500656604766846,12.6864954829216,-0.9301164816351375,-0.5558986663818359,0.8187046527862549,1.4362107753753641,2.9479385471343993,-15.57591965701431,7.638293266296387,80.3
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,4,6,NS,1000,809,765,-4.4,746,63,19,172,809,191,41,19,189,167,0.2209282729383558,0.025073647499084473,1.4990449190139772,2.6555423498153674,6.22549369335174,-4.15080451965332,14.56830833107233,-0.7031206017539371,-0.4564685821533203,0.7050055980682374,1.1000720739364624,2.1074605321884152,-12.101381171494722,8.369001865386963,76.5
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,5,5,NS,1000,853,808,-4.5,798,55,10,137,853,147,55,19,239,203,0.3198386240042746,0.007100499235093594,1.5753487586975103,3.0781871140003187,7.994863142222166,-4.074782997369766,14.572850711643696,-0.5906804482662119,-0.4065980613231659,0.7397302150726318,1.2350196838378904,2.752647957801819,-10.164522171020508,9.88239860534668,80.8
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,6,4,NS,1000,803,784,-1.9,766,37,18,179,803,197,26,12,157,143,0.13427114908955992,-0.008451703935861588,1.1250793933868408,1.8646026134490967,5.414171707034108,-3.0846567153930664,10.43117642402649,-0.3210473239021376,-0.17277956008911133,0.7176572799682619,1.0945244789123527,1.89927888870239,-9.991405356675386,9.577373504638672,78.4
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,7,3,NS,1000,857,835,-2.2,830,27,5,138,857,143,40,16,244,220,0.2102333440622315,0.008451515808701515,0.9564587235450747,1.8393756628036473,6.112527329921718,-5.539447546005249,11.841511964797974,-0.20720800603902897,-0.13761663436889648,0.7096064567565918,1.149881410598754,2.778264622688293,-9.461232531582937,6.47535514831543,83.5
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,8,2,NS,1000,834,828,-0.6,816,18,12,154,834,166,16,17,206,207,0.017179907111916692,-0.00602472759783268,0.5761016368865968,0.9686445236206052,2.190623431205749,-5.3136208057403564,4.986069440841675,-0.19255603840976254,-0.11023879051208496,0.4628901481628419,0.760227680206298,1.7520919132232657,-5.445178270339966,9.059848427772522,82.8
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,9,1,NS,1000,800,797,-0.3,787,13,10,190,800,200,10,13,196,199,-0.014954713504295796,-0.011995114386081696,0.38445906639099126,0.640264213085174,1.5558507347106934,-2.4750146865844727,3.696494460105896,-0.08298138214240317,-0.039214134216308594,0.3335485458374025,0.5198469400405883,1.176885662078857,-5.448023796081543,3.768350601196289,79.7
CAP10,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,10,0,NS,1000,813,813,0.0,813,0,0,187,813,187,0,0,197,197,1.817699521780014e-07,0.0,9.5367431640625e-06,1.4328956604003885e-05,2.6707649230957027e-05,-3.62396240234375e-05,5.626678466796875e-05,-1.434534788131714e-07,0.0,9.584426879882823e-06,1.52587890625e-05,2.6702880859375e-05,-6.198883056640625e-05,4.839897155761719e-05,81.3
CAP100,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,1,9,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.06036434828114579,0.0002046798290393781,0.003840199249680162,0.029605798982083764,1.228811369363701,-0.0033356279600411654,4.495079192565754,-0.6107358026504517,-0.43663883209228516,0.40989694595336984,0.9516901969909665,1.347636213302618,-7.753026008605957,2.468893051147461,100.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,2,8,RS,100,100,99,-1.0,99,1,0,0,100,0,1,0,100,99,0.06069348731303762,0.00023218648857437074,0.00378076508641243,0.012831045899656597,0.4048172065429659,-0.02397745195776224,5.619097590446472,-0.22771667838096618,-0.28692054748535156,0.7426078796386719,1.2431970596313435,5.3655827999115,-4.2984089851379395,5.447661399841309,99.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,3,7,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.056203934269469756,7.190858013927937e-05,0.0015607592882588529,0.006820309383329004,0.07491331410015034,-0.0009180244524031878,5.544045360176824,-0.24094098091125488,-0.09370136260986328,0.5610825538635257,0.6640872478485105,1.4441529655456573,-7.331513404846191,2.0393505096435547,100.0
CAP100,NEW_CHAIN_CPU_REDUCTION,ATWRITE_TO_W10,4,6,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.00024184840402085683,4.957665805704892e-05,0.00117743297305424,0.0015545414120424538,0.0051816895738011366,-0.006605789298191667,0.007796767575200647,-0.08971875190734863,-0.06016254425048828,0.7081279754638674,0.9632586956024168,1.54384833335877,-2.3850221633911133,2.5987625122070312,100.0
