arm,provenance,batch,state,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
CAP1,SEALED_CAP1_REUSE,1,ENTRY,CURRENT,RS,5,100,5.0,100,0,0,100,0,21,0,101,0,11.743398172855377,11.794809341430664,16.157980155944827,17.85722961425781,20.54955348968506,2.6649434566497803,21.15650177001953,4.899285252303816,4.411774158477783,9.811361503601077,12.17257852554321,14.300750102996831,0.0032719431910663843,15.272205352783203,-6.844112920551561,-6.767649173736572,-1.4714363098144525,-0.6172097682952927,3.8515192222595243,-19.781265690922737,4.406447410583496
CAP1,SEALED_CAP1_REUSE,1,ENTRY,CURRENT,PS,20,200,10.0,100,0,0,200,0,43,0,202,0,10.184146780967712,10.16865348815918,14.706744194030762,15.584749317169189,18.057230358123775,2.29310941696167,18.510713577270508,5.011512103741989,4.745984792709351,9.873660755157468,11.626846599578851,13.519330320358273,0.015909049659967422,18.12643814086914,-5.172634677225724,-5.06204891204834,-0.02309870719910198,2.190676355361932,6.111190600395202,-18.461957179009914,8.01390027999878
CAP1,SEALED_CAP1_REUSE,1,ENTRY,CURRENT,NS,886,1000,88.6,100,0,171,1000,0,171,200,1030,1,11.702866309762001,11.753228187561035,16.330905532836915,17.844212245941154,20.694358615875245,1.4505696296691895,23.890642166137695,5.548876543793653,5.327509164810181,10.792420768737793,12.224353837966918,15.0020481300354,0.0006337541271932423,19.437641143798828,6.1539897659683485,6.283679723739624,12.643171024322509,14.603695090115068,17.407033039331434,-7.564944267272949,19.776073440909386
CAP1,SEALED_CAP1_REUSE,1,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.002287666152260499,0.001498053374234587,0.004485861770808706,0.0067379180341959,0.016533166114240896,0.00010072677832795307,0.018542403355240822,14.692024793624878,14.731014251708984,19.80009365081787,20.85610580444336,23.708870830535897,4.542223930358887,25.398399353027344,14.689737127472618,14.730633869941812,19.797380387864543,20.855690015388245,23.705336370582963,4.5257110595703125,25.398161677949247
CAP1,SEALED_CAP1_REUSE,1,RAW,CURRENT,PS,190,200,95.0,100,0,129,200,129,3,131,202,46,1.6110783071091281,0.33659546077251434,4.7311060428619385,6.403738689422606,9.530835847854611,0.0006012300727888942,11.46380615234375,9.99056670755148,9.71436595916748,15.009206676483155,16.195743465423583,19.587744483947752,0.7224774360656738,22.264360427856445,8.379488400442352,8.678990934044123,14.180357690923845,15.872192719439042,19.585492439148947,-6.577554643154144,22.26214927691035
CAP1,SEALED_CAP1_REUSE,1,RAW,CURRENT,NS,867,1000,86.7,100,0,153,1000,8,153,182,1030,0,11.14655751785962,11.162767887115479,15.984976005554199,17.37778596878052,20.26226949691772,0.00447071110829711,23.5407772064209,5.517617625697109,5.284813165664673,10.677096176147462,12.05524182319641,14.750675449371338,0.0008112476789392531,18.833627700805664,5.628939892162511,5.589984893798828,12.30826952457428,14.060804438591003,16.65558027902618,-10.171574706677347,19.774416603147984
CAP1,SEALED_CAP1_REUSE,1,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.002287652181839803,0.001498053374234587,0.0044858023524284455,0.006738261482678354,0.01653366006910802,0.00010072677832795307,0.018545329570770264,14.691957731246948,14.730947494506836,19.799573707580567,20.85623731613159,23.708735828399668,4.542169094085693,25.39906120300293,14.689670079065108,14.730567053164123,19.79685988582205,20.85582149139518,23.70520042753619,4.5256557539105415,25.398823527924833
CAP1,SEALED_CAP1_REUSE,1,SELECTED,CURRENT,PS,190,200,95.0,100,0,129,200,129,3,131,202,46,1.6111184245994081,0.33666765689849854,4.7312762260437005,6.403670716285704,9.530830335617061,0.000601349223870784,11.463410377502441,9.990467902123928,9.714247703552246,15.009214115142822,16.195466232299804,19.58778429031372,0.7223082184791565,22.264381408691406,8.37934947752452,8.679164662957191,14.179966528061776,15.87210405245423,19.585532241961918,-6.577852368354797,22.26217013876885
CAP1,SEALED_CAP1_REUSE,1,SELECTED,CURRENT,NS,867,1000,86.7,100,0,153,1000,8,153,182,1030,0,11.146580456969794,11.162786483764648,15.9850604057312,17.377768993377686,20.262258815765378,0.004471541848033667,23.54079246520996,5.517620663088106,5.284849405288696,10.67706298828125,12.055163002014158,14.750620355606078,0.0008112476789392531,18.83366584777832,5.6289597938816875,5.589982986450195,12.308283400535583,14.060831785202026,16.655593236852436,-10.171304939780384,19.774444743990898
CAP1,SEALED_CAP1_REUSE,2,ENTRY,CURRENT,RS,11,100,11.0,100,0,0,100,0,24,2,102,0,10.991654390096665,10.90009355545044,15.263601398468019,16.883806324005125,20.485697803497317,1.0357950925827026,20.839094161987305,4.451708114817738,4.119665861129761,8.5774076461792,10.59174757003784,12.935328750610353,0.00414643157273531,13.207077980041504,-6.5399462752789255,-6.944329738616943,0.10018510818481542,1.5429225206375115,3.152931356430055,-16.3323175907135,3.417304039001465
CAP1,SEALED_CAP1_REUSE,2,ENTRY,CURRENT,PS,27,200,13.5,100,0,1,200,1,48,5,204,0,10.165865836143494,10.012198448181152,14.45359296798706,15.292075157165526,17.65698514938354,0.8535888195037842,18.7183837890625,4.76768942038063,4.176783800125122,9.895262336730957,11.866933345794678,14.447795667648307,0.006239813752472401,17.532140731811523,-5.398176415762864,-5.1261782348155975,0.5849951744079586,2.401233053207397,4.9285970807075445,-16.03477008920163,5.641304016113281
CAP1,SEALED_CAP1_REUSE,2,ENTRY,CURRENT,NS,879,1000,87.9,100,0,184,1000,4,184,194,1010,1,11.077544970333577,10.982473373413086,15.834518051147462,16.92474145889282,18.912645244598387,0.5496589541435242,21.948715209960938,4.990617647631792,4.5727410316467285,10.151638793945313,11.840262556076048,14.837612457275391,0.0010636154329404235,19.15046501159668,6.086927322701784,6.511623740196228,12.439192628464662,13.850231895595789,17.01021024911199,-11.48410940170288,18.43700660020113
CAP1,SEALED_CAP1_REUSE,2,ENTRY,ACCEPTED_OLD,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.002287652181839803,0.001498053374234587,0.0044858023524284455,0.006738261482678354,0.01653366006910802,0.00010072677832795307,0.018545329570770264,14.691957731246948,14.730947494506836,19.799573707580567,20.85623731613159,23.708735828399668,4.542169094085693,25.39906120300293,14.689670079065108,14.730567053164123,19.79685988582205,20.85582149139518,23.70520042753619,4.5256557539105415,25.398823527924833
CAP1,SEALED_CAP1_REUSE,2,ENTRY,ACCEPTED_OLD,PS,190,200,95.0,100,0,129,200,129,3,131,202,46,1.6111184245994081,0.33666765689849854,4.7312762260437005,6.403670716285704,9.530830335617061,0.000601349223870784,11.463410377502441,9.990467902123928,9.714247703552246,15.009214115142822,16.195466232299804,19.58778429031372,0.7223082184791565,22.264381408691406,8.37934947752452,8.679164662957191,14.179966528061776,15.87210405245423,19.585532241961918,-6.577852368354797,22.26217013876885
